"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","individualCount","fieldNumber","relatedCatalogItem"
"52","2019-11-13 11:26:48-03","USP","SPF","81224","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Mattos, J","Kuhlmann, M","2804","1952","01","09","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00081224",NA,"1976",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-07 09:35:22-03","UEFS","HUEFS","188821","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand",NA,"Matos, E.N.de","1296","2011","11","21","Brasil","Bahia","Entre Rios","Subaúma-Alto do Sempre Verde","-37.786111","-12.222778","37W47'10''","12S13'22''",NA,NA,"Restinga. Floresta.","HUEFS0188821","HUEFS0188821",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"Rosanae",NA,NA,NA
"54","2015-03-07 08:59:11-03","F","FMNH-SEEDPLANTS","V0109239F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109239F","V0109239F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA
"55","2018-05-14 16:36:00-03","F","FMNH-SEEDPLANTS","V0348970F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa",NA,"RRC ID Flag","G. G. Hatschbach","19591","1968","8","13","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0348970F","V0348970F_01 V0348970F_02",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,"19591",NA
"56","2020-11-23 11:39:08-03","IAC","IAC","37912","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","M.E.G. Sobral","R.B. Torres et al.","718","1999","04","13","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,NA,NA,NA,"2002","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-01-25 15:35:34-02","IAC","IAC","42830","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","E.L.M. Catharino","E.L.M. Catharino","s/nº",NA,NA,NA,"Brasil","São Paulo","Cotia","Morro Grande, Reserva, área Quilombo, indivíduo QUI 15.2","-47.004408","-23.755951","-47.004408","-23.755951",NA,NA,"glauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-01-25 15:35:34-02","IAC","IAC","42842","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","E.L.M. Catharino","E.L.M. Catharino","s/nº",NA,NA,NA,"Brasil","São Paulo","Cotia","Morro Grande, Reserva, área Quilombo, indivíduo QUI 91.1","-47.004408","-23.755951","-47.004408","-23.755951",NA,NA,"glauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-07-23 12:15:51-03","CEPLAC","CEPEC","140080","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","39W8'0","16S20'0","100","100","Indivíduo P27-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-07-23 12:15:51-03","CEPLAC","CEPEC","27627","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa",NA,"M. Sobral","S. A. Mori","13797","1981","04","28","Brasil","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33KM SW de Olivença, na Rod. Olivença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2005"
"61","2019-02-27 14:02:53-03","UFSJ","HUFSJ","2888","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Siqueira, GS","Da Luz, AA","228","2004","09","03","Brasil","Espírito Santo","Marilandia","Beira rio.","-40.5416984558105","-19.4127998352051",NA,NA,NA,NA,"Porte arbóreo, fruto maduro amarelo, fruto imaturo verde, fuste cilindrica, superficie da casca áspera, altura total 16m, altura da fuste 8m, diâmetro da copa 4m.","HUFSJ002888",NA,"2006","11","08","21644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-12-20 18:46:42-03","UFSJ","HUFSJ","2447","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Sobral, M","Folli, DA","6073","2008","06","04","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-39.928964","-19.234892","-39.928964","-19.234892",NA,NA,"Porte arbóreo, fruto maduro roxo, fruto imaturo verde, descamação em ripas, fuste cilindrica, casca áspera.","HUFSJ002447",NA,"2008","06","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-02-27 14:02:53-03","UFSJ","HUFSJ","2446","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Sobral, M","Luz, AA","70","2002","08","06","Brasil","Espírito Santo","Linhares","Reserva Goytacazes.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, fruto maduro amarelo, fruto imaturo verde, fuste cilindrica.","HUFSJ002446",NA,"2006","08","25","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-02-27 14:02:53-03","UFSJ","HUFSJ","3703","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Siqueira, GS","Lopes, MMM","1604","2008","05","02","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, fruto maduro roxo, fruto imaturo verde, fuste cilindrica, altura total 8m. Folhas cartáceas fortemente discolores.","HUFSJ003703",NA,"2008","05","02","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-02-27 14:02:53-03","UFSJ","HUFSJ","2450","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Barroso, GM","Silva, IA","41","1979","02","21","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, botão verde claro, flor branca, descamação em ripas, fuste cilindrica, casca lisa.","HUFSJ002450",NA,"1990","07","17","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-02-27 14:02:53-03","UFSJ","HUFSJ","3718","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Sobral, M","Folli, DA","1424","1991","09","23","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Próximo ao aceiro e ao marco de ferro, próximo à uma Brauna Prata.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbóreo, fruto maduro verde escuro, fruto imaturo amarelo, fuste cilindrica, superficie da casca áspera, altura total 19m, altura da fuste 10m, diâmetro da copa 5m.","HUFSJ003718",NA,"2006","08","25","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-03 10:04:09-03","UFSCar","SORO","6929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aff pruinosa","Eugenia aff pruinosa","D. Legrand",NA,NA,"31","2017","09","20","Brasil","São Paulo","Tapiraí","Legado das Águas - Reserva Votorantim - Estrada, sentido usina da Barra.","-73.686306",NA,"73°41'10,7W","26°0,5'44S","400","400","Árvore, aproximadamente 6m. Tronco castanho. Próximo a barra da fumaça.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-03 10:04:13-03","UFSCar","SORO","1235","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D,Legrand",NA,"Ivanauskas N.M.; Gomes A., Dias Filho S.","974","1995","06","04","Brasil","São Paulo","Paraqui-Açu","Estação Experimental do Instituto Agronômico","-47.866667","-24.6","47°52'W","24°36'S",NA,NA,"Árvore de 4m. Frutos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-03 10:04:13-03","UFSCar","SORO","4955","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D. Legrand",NA,"Torres, R.B.; et al.","718","1999","04","13","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC, Mata Atlântica, Dossel.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Árvore ca. 25m alt, frutos imaturos verdes.",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-12-05 14:48:38-03","UFSCar","SORO","7762","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","E.H.P.Barreto","Barreto, E.H.P.; Garcia, R.J.F.; Pascalicchio, F.F.; Granato, L.","435","2015","01","29","Brasil","São Paulo","São Paulo","Marsilac. Estrada das Arapongas. Mata.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 14m alt., casca estriada, flores brancas.",NA,NA,"2015","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-03 10:04:13-03","UFSCar","SORO","7540","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","G.S. Siqueira",NA,"6728","2010","09","28","Brasil","Espírito Santo","Santa Teresa","Mata de Altitude. Sta Teresa/ Sta Maria Jetibá. UTM X:343399 Y:7791774.","-40.6002998352051","-19.9356002807617","40°49'65,98W","19°96'42,71S","790","790","Nome vulgar: Araçá rosa; Altura: 12m; Porte: Arbóreo; Forma de vida: terrestre; Cor fruto maduro: amarelado; Cor fruto imaturo: verde.",NA,NA,"2011","05","16","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-03 10:04:13-03","UFSCar","SORO","6541","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","J. Mattos",NA,"2804","1952","01","09","Brasil","São Paulo","São Paulo","nativa do Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore de mata virgem",NA,NA,"1976",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-08-20 14:58:16-03","UFSC","FLOR","29335","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Sobral, M.","Citadini-Zanette, V.; Santos, R. dos & Aguiar, A.","1701","1993","06","02","Brasil","Santa Catarina","Orleans","Rio Novo, mata do Sr. Sufinski.","-49.2914009094238","-28.3589000701904",NA,NA,"280","280","flor com","FLOR0029335",NA,NA,NA,NA,"31549","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA
"74","2020-08-20 20:40:26-03","UFSC","FLOR","29343","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Sobral, M.","Citadini-Zanette, V.; Martinello, C.M. & Aguiar, A.","1601","1993","03","31","Brasil","Santa Catarina","Orleans","Rio Novo, Sr. Sufinski.","-49.2914009094238","-28.3589000701904",NA,NA,"280","280","árvore, flor com, 15m altura","FLOR0029343",NA,"1993",NA,NA,"31549","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA
"75","2021-03-04 15:45:24-03","IF","SPSF","34286","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa",NA,"Natália M. Ivanauskas","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5010","2004","01","15","Brasil","SP","Sete Barras","Bairro Rio Preto, 6a Gleba, Sítio do Olímpio, antiga estrada para retirada de madeira, Floresta Ombrófila Densa.","-47.866667","-24.2",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 16m de altura e 120cm de perímetro à altura do peito. Matriz 2144;",NA,NA,"2005","05","01",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"76","2021-03-04 15:45:24-03","IF","SPSF","25329","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa",NA,"O.T. Aguiar","M.C.H.Mamede","351","1990","12","17","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2016","07","05","55628","auto","Magnoliophyta","Myrtales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"77","2021-02-08 12:43:52-03","UFRGS","ICN","061027","S","Plantae","Myrtaceae","Eugenia","cf. pruinosa","Eugenia cf. pruinosa","D.Legrand","Sobral, M","Hatschbach, G","19591","1968","08","13","Brasil","PR","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"50","50","Arvoreta 8m, tronco 12cm diametro. Fruto maduro amarelo; Mata pluvial, encosta de morro.",NA,NA,"1984","07",NA,"30514","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA
"78","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","74330","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","Legr.",NA,"Carvalho, P.","137","1984","05",NA,"Brasil","Paraná","Colombo","CNPF","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Periquito","HAS0074330",NA,NA,NA,NA,"13536","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"79","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","74328","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","Legr.","Sobral, M.","Hatschbach, G.","19591","1968","08",NA,"Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arvoreta 8m, tronco 12cm de diâmetro, fruto maduro amarelo. Mata pluvial, encosta do morro. Alt. 50-100m","HAS0074328",NA,"1984",NA,NA,"30514","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"80","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","74329","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","Legr.",NA,"Ferraz, A.M.","s.n.","1965","10",NA,"Brasil","São Paulo","São Paulo","Nativo no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Na mata virgem. Árvore alta. Frutos maduros alaranjados.","HAS0074329",NA,NA,NA,NA,"53584","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 10:11:36-03","IBt","SP","262439","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Kawasaki, ML","Anunciação, EA; Gomes, MZ","301","1993","06","29","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho do Imperador, entre praia do Rio Verde e da Juréia","-47.25","-24.55","-47.25","-24.55",NA,NA,"Árvore ca. 5m alt., frutos imaturos verdes","SP006870","SP006870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 10:11:36-03","IBt","SP","454687","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Kondrat, H","Kondrat, H","129","2013","04","29","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 4, espécime nº 177","-46.614444","-23.641944","-46.614444","-23.641944","831","831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 10:11:36-03","IBt","SP","244379","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Kawasaki, ML","Melo, MMRF; Corrêa, JA","772","1988","07","25","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-21 10:11:36-03","IBt","SP","247187","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Sobral, M","Mamede, MCH; Gomes da Silva, SJ; Piacentin, EP","351","1990","12","17","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha do Imperador, maciço da Juréia","-47.5499992370605","-24.7000007629395",NA,NA,"100","100","Árvore 30m alt., do dossel, 60cm DAP., frutos imaturos castanhos","SP006871","SP006871","1991",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-21 10:11:36-03","IBt","SP","406676","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Nicolau, SA","Costa, RA; Nicolau, SA; Santos, ML","47","2007","07","14","Brasil","São Paulo","Salesópolis","Bairro dos Freires, Estrada Contorno da Barragem, Usina-Parque de Salesópolis, trilha da margem esquerda Cachoeira dos Freires","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Árvore ca. 18 m alt. Frutos verdes","SP006873","SP006873",NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 10:11:36-03","IBt","SP","170120","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Mattos, JR","Kuhlmann, M","2804","1952","01","09","Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore da mata virgem.","SP006868","SP006868","1976",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-21 10:11:36-03","IBt","SP","80038","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Kawasaki, ML","Kuhlmann, M","2892","1953","09","22","Brasil","São Paulo","São Paulo","Nativa no Jardim Botãnico e Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore da mata, 15-20m alt., frutos maduros alaranjados.","SP006869","SP006869","2000",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 10:11:36-03","IBt","SP","41050","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Aguiar, OT","Toledo, JF","s.n.","1949","10",NA,"Brasil","São Paulo","São Paulo","Nativa o Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore da mata.","SP006872","SP006872 SP006872_01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-21 10:11:36-03","IBt","SP","490463","S","Plantae","Myrtaceae","Eugenia","pruinosa","Eugenia pruinosa","D.Legrand","Aragaki, S; Petri, L","Mourad, BM; Petri, L","113","2015","10","14","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2016","12","19","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
