"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"637","2019-12-19 11:20:42-03","UFG","UFG","3912","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Rizzo, J.A.","4272","1969","06","01",NA,"Brasil",NA,NA,NA,"UFG003912","Reserva Biológica da Serra Dourada","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,"A.St.-Hil.","Barroso, G.M.","Goiás",NA,NA,NA,"Mossâmedes",NA,"30139","auto","1969","08","02",NA,NA,NA,NA,NA
"638","2019-12-19 11:20:42-03","UFG","UFG","4407","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Rizzo, J.A.","4361","1969","07","02",NA,"Brasil",NA,NA,NA,"UFG004407","Reserva Biológica da Serra Dourada","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,"A.St.-Hil.","Barroso, G.M.","Goiás",NA,NA,NA,"Mossâmedes",NA,"30139","auto","1969","09","03",NA,NA,NA,NA,NA
"639","2019-12-19 11:20:42-03","UFG","UFG","18723","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","César, R.; Ramos, E.F.","437","1996","05","10",NA,"Brasil",NA,NA,NA,"UFG018723","Serra das Cachoeiras","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,"A.St.-Hil.","Ferreira, H.D.","Mato Grosso",NA,NA,NA,"Barra do Garças",NA,"123012","auto","1996","07","30",NA,NA,NA,NA,NA
"640","2019-12-19 11:20:42-03","UFG","UFG","5460","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Rizzo, J.A.; Peixoto, A.B.F.","5210","1990","11","26",NA,"Brasil",NA,NA,NA,"UFG005460","Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,"A.St.-Hil.","Kawasaki, M.L.","Goiás",NA,NA,NA,"Caldas Novas",NA,"36612","auto","1990","11","26",NA,NA,NA,NA,NA
"641","2021-01-26 13:59:12-03","IMA","MAC","3223","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","N.A.Rosa; N.do Carmo; E.Penha","956","1976","09","18",NA,"Brasil",NA,NA,"Árvore planta com ca. de 5m de alt.; 60cm de circunferência. Flor com cálice verde, corola branca, estames amarelos. Frutos verdes.","MAC0003223","Joana, campo de terra firme.",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","N.S.Rosa","Pará",NA,NA,NA,"Ilha do Marajó",NA,NA,NA,"1976","09",NA,NA,NA,NA,NA,NA
"642","2014-09-09 14:08:48-03","UNIVILLE","JOIW","224","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G.Q.Freire","156","2006","08","17",NA,"Brasil",NA,NA,"Árvore, h=3,5m, CAP=20cm. Fruto laranja. Madeira de galho coletada",NA,"Fazenda Jagoara Velha - Cerrado","-43.969944","-19.454361","43º58'11,8'' W","19º27'15,7'' S",NA,NA,"A.St.-Hil.","R.J.F. Garcia/ S.Honda","MG","711","711",NA,"Matozinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2014-09-09 14:08:48-03","UNIVILLE","JOIW","864","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G.Q.Freire","300","2007","06","20",NA,"Brasil",NA,NA,"Árvore, CAP=76cm., h=6,5m. Flores de odor agradável, corola branca e sépalas verde amareladas. Frutos jovens verdes. Madeira coletada de galho. Coleta de pólen para De Olveira.",NA,"Faz. Castelo da Jagoara. Ecótono Mata Ciliar/Cerradão","-43.98525","-19.471722","43º59'06,9'' W","19º28'18,2'' S",NA,NA,"A.St.-Hil.","J.R.Pirani","MG","680","680",NA,"Matozinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2014-11-06 16:19:02-02","UFPB","EAN","2562","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,"1","1955","06","17",NA,"Brasil",NA,NA,"Árvore de 4 m; flores perfumadas com tonalidades amarelo, roseo e branco..",NA,NA,NA,NA,NA,NA,NA,NA,"St. Hill.",NA,"Pará",NA,NA,NA,"Vargem Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2014-11-06 16:19:02-02","UFPB","EAN","9112","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","L. P. Felix; M. F. O. Pires","7628","1996","10","07",NA,"Brasil",NA,NA,"Árvore; flores amarelas. Em cerrado..",NA,"Parque Nacional das Setes Cidades",NA,NA,NA,NA,NA,NA,"St. Hill.",NA,"Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2021-02-04 10:30:34-03","UFRPE","HST","9828","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","L.P. de Queiroz; et al.","3964","1994","06","16",NA,"Brasil",NA,NA,"Árvore de 2,5-6 m, copada. Folhas coriáceas com face abaxial verde-glaucescente e nervuras principal e secundárias e margem amareladas. Flores muito perfumadas, com calcar e sépalas verde-amareladas, pétalas brancas, filetes, anteras e","HST009828",NA,"-42.502799987793","-11.4288997650146",NA,NA,NA,NA,"A.St.-Hil.","F.França","Bahia",NA,NA,NA,"Gentio do Ouro",NA,"54643","auto","1994",NA,NA,NA,NA,NA,NA,NA
"647","2021-02-04 10:30:34-03","UFRPE","HST","22098","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","K.Martins; A.Figueredo","113","2017","11","12",NA,"Brasil",NA,NA,"Árvore ca. 7 m alt.; folhas coriáceas; frutos em senescência amarronzados. Frequente.","HST022098",NA,"-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,"A.St.-Hil.","A.M.Miranda","Bahia",NA,NA,NA,"São Desidério",NA,"175149","auto","2017","11","28",NA,NA,NA,NA,NA
"648","2021-02-04 10:30:34-03","UFRPE","HST","16573","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","A.M.Miranda; J.Ferraz et C.Silva","5785","2008","07","22",NA,"Brasil",NA,NA,"Árvore ca. 6 m alt.; folhas coriáceas; flores amarelas.","HST016573","Remanso Grande","-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,"A.St.-Hil.","A.M.Miranda","Bahia",NA,NA,NA,"São Desidério",NA,"175149","auto","2009",NA,NA,NA,NA,NA,NA,NA
"649","2021-02-04 10:30:34-03","UFRPE","HST","16572","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","A.M.Miranda; J.Ferraz","5834","2008","07","24",NA,"Brasil",NA,NA,"Árvore ca. 4 m alt.; caule cinza-amarronzado; folhas coriáceas; flores brancas. Frequente.","HST016572","Ribeirão Grande","-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,"A.St.-Hil.","A.M.Miranda","Bahia",NA,NA,"HST016572_v","São Desidério",NA,"175149","auto","2009",NA,NA,NA,NA,NA,NA,NA
"650","2021-02-04 10:30:34-03","UFRPE","HST","21429","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J.A.Soares","41","1975","06","18",NA,"Brasil",NA,NA,"Árvore ca. 18 m alt.; madeira mole; flores grandes alvas, perfume agradável.","HST021429",NA,"-43.8335990905762","-5.83722019195557",NA,NA,NA,NA,"A.St.-Hil.","E.Tavares","Maranhão",NA,NA,NA,"Buriti Bravo",NA,"32212","auto","1975","08",NA,NA,NA,NA,NA,NA
"651","2021-02-04 10:30:34-03","UFRPE","HST","4225","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","F.B.Ramalho","257","1973","09","20",NA,"Brasil",NA,NA,"Árvore mais ou menos 5m alt., sem látex. Flores amarelas, sem perfume, contendo uma só pétala.","HST004225","Fazenda Angico Branco","-41.4668998718262","-7.07694005966187",NA,NA,NA,NA,"A.St.-Hil.","M.C.Viana","Piauí",NA,NA,NA,"Picos",NA,"31259","auto","2000","10","13",NA,NA,NA,NA,NA
"652","2020-09-12 05:00:02-03","US","US","3078060","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","6782",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875490","Bacia do Rio São Bartolomeu",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Distrito Federal",NA,NA,"US01875490_01 US01875490_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"653","2020-09-12 05:00:02-03","US","US","3177314","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","C. A. Cid Ferreira, J. Ramos, C. D. Mota & N. Rosas","2447",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875476","Rio Nhamunda atrás do lago Mamuriacá, lugar Campos Nazaré","-56.7449989318848","-2.17139005661011",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Pará",NA,NA,"US01875476_01 US01875476_02","Faro",NA,"342029","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"654","2020-09-12 05:00:02-03","US","US","1741115","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","B. E. Dahlgren, S. Johnson & & Sons","987",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875457","Campo Major",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Piauí",NA,NA,"US01875457_01 US01875457_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"655","2020-09-12 05:00:02-03","US","US","2935931","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J. L. Zarucchi, M. G. Vieira, A. S. Silva & C. D. Mota","2612",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875474","Road Humaitá to Porto Velho, 14km from Humaitá, Campo de Humaitá","-63.08","-7.6",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Amazonas",NA,NA,"US01875474_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"656","2020-09-12 05:00:02-03","US","US","2343717","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","R. L. Fróes, R. L. Fróes, R. Lemos & G. A. Black","27389",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875454","Curiaú","-51.0663986206055","-0.366667002439499",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Amapá",NA,NA,"US01875454_01 US01875454_02","Macapá",NA,"225229","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"657","2020-09-12 05:00:02-03","US","US","3444329","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","C. Farney & G. Martinelli","2122",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875472","Lago Piraruacá, Faz. do Sr. José Ritter","-55.8661003112793","-1.76556003093719",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Pará",NA,NA,"US01875472_01 US01875472_02","Oriximiná",NA,"479450","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"658","2020-09-12 05:00:02-03","US","US","202063","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","A. F. Regnell","III 525",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875461","Brasilia, prov. Minas Geraës, cidade de Uberava.","-47.9319000244141","-19.7483005523682",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Minas Gerais",NA,NA,"US01875461_01 US01875461_02","Uberaba",NA,"73879","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"659","2020-09-12 05:00:02-03","US","US","2120775","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","L. Smith, F. Segadas-Vianna, W. A. Egler, A. Magnanini, S. L. O. Silva & et al.","6787",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875452","30km North of Lagoa Santa, km 72 on the road from Belo Horizonte to Conceição","-43.92","-19.67",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Minas Gerais","900",NA,"US01875452_01 US01875452_02","Jaboticatubas",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"660","2020-09-12 05:00:02-03","US","US","3395976","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","C. A. Cid Ferreira, C. Farney, G. Martinelli, E. Soares, C. D. A. Mota & et al.","9419",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875470","Estrada Cuamba (ramal a direita da estrada Lauro Sodré), 12 km de Alenquer, a caminho da Fazenda Capintuba","-54.65","-1.88",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Pará",NA,NA,"US01875470_01 US01875470_02","Alenquer",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"661","2020-09-12 05:00:02-03","US","US","702113","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","O. Kuntze","s.n.",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US03329432","On-Velasco. [interpreted]",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"662","2020-09-12 05:00:02-03","US","US","1380009","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","A. Regnell","III 524",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875462",NA,"-47.9319000244141","-19.7483005523682",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Minas Gerais",NA,NA,"US01875462_01 US01875462_02","Uberaba",NA,"73879","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"663","2020-09-12 05:00:02-03","US","US","1691542","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Y. Mexia","5648",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875459","Fazenda do Diamante; base of Serra do Angico","-44.4564018249512","-18.3808002471924",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Minas Gerais","600",NA,"US01875459_01 US01875459_02","Corinto",NA,"49021","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"664","2020-09-12 05:00:02-03","US","US","1380022","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","W. J. Burchell","7164",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875463",NA,NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,NA,NA,NA,"US01875463_01 US01875463_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"665","2020-09-12 05:00:02-03","US","US","3146982","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","S. A. Mori, B. Rabelo, D. Campbell & D. Daly","15720",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875467","Parque Frorestal da Fazendinha, 12km S of Macapá","-51.0663986206055","-0.366667002439499",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Amapá",NA,NA,"US01875467_01 US01875467_02","Macapá",NA,"225229","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"666","2020-09-12 05:00:02-03","US","US","1932967","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","L. O. Williams & V. Assis","7318",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875456","Between Papagaio and Pitanguí","-44.8903007507324","-19.6828002929688",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Minas Gerais",NA,NA,"US01875456_01 US01875456_02","Pitangui",NA,"28574","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"667","2020-09-12 05:00:02-03","US","US","3170806","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","C. A. Cid Ferreira, J. Lima, J. Guedes & J. Coêlho","4476",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875469","BR 364, rodovia Porto Velho- Cuiabá, km 39","-60.1458015441895","-12.7405996322632",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Rondônia",NA,NA,"US01875469_01 US01875469_02","Vilhena",NA,"196523","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"668","2020-09-12 05:00:02-03","US","US","3032250","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G. T. Prance","26325",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875477","Rio Tapajós","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Pará",NA,NA,"US01875477_01 US01875477_02","Santarém",NA,"205258","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"669","2020-09-12 05:00:02-03","US","US","2667286","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","-- McDaniel, -- McDaniel, -- Fernando & -- Quintino","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875473","Rio Tapájos below Belterra",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Pará","30","61","US01875473_01 US01875473_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"670","2020-09-12 05:00:02-03","US","US","3691583","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","M. L. Guedes, A. Giulietti, N. Hind, S. Smith, R. Harley & et al.","PCD 3016",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01879678","ca. de 5km para Santo Inácio, na estrada Xique-Xique- Santo Inácio","-42.7206","-11.1067",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Bahia","500",NA,"US01879678_01 US01879678_02","Gentio do Ouro",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"671","2020-09-12 05:00:02-03","US","US","3632023","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","S. G. Beck","20502","1991","10","18","South America - Neotropics","Bolivia",NA,NA,NA,"US03329431","Depto. Beni, Prov. Vaca Diez, Riberalta 59 Km hacia el Sur vía Santa Rosa.",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"672","2020-09-12 05:00:02-03","US","US","2863405","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","14535",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875480","Rio da Prata","-46.3694000244141","-14.0930995941162",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Goiás","800",NA,"US01875480_01 US01875480_02","Posse",NA,"55730","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"673","2020-09-12 05:00:02-03","US","US","2120774","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","L. Smith, W. Gehriger, W. A. Egler, A. Magnanini, S. L. O. Silva & et al.","6787",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875451","30 km ao norte de Lagoa Santa, km 72 da Estrada Belo Horizonte-Conceição.","-43.92","-19.67",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Minas Gerais","900",NA,"US01875451_01 US01875451_02","Jaboticatubas",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"674","2020-09-12 05:00:02-03","US","US","1618811","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","R. Spruce","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875460",NA,"-54.7083015441895","-2.44305992126465",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Pará",NA,NA,"US01875460_01 US01875460_02","Santarém",NA,"205258","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"675","2020-09-12 05:00:02-03","US","US","3318912","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","M. Nee","41486","1991","6","28","South America - Neotropics","Bolivia",NA,NA,NA,"US03329430","Depto. Santa Cruz, Prov. Velasco, Estancia Flor de Oro, 2 km S of buildings, W side of Río Guaporé (=Río Iténez).","-61","-13.55",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Santa Cruz","190",NA,"US03329430_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"676","2020-09-12 05:00:02-03","US","US","1664865","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","B. A. Krukoff","2058",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875458","Near Carolina at Riacho da Lage along the upper Rio Tocantins","-40.9357986450195","-17.0821990966797",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Minas Gerais",NA,NA,"US01875458_01 US01875458_02","Águas Formosas",NA,"27280","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"677","2020-09-12 05:00:02-03","US","US","2120772","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","L. Smith, F. Segadas-Vianna, W. A. Egler, A. Magnanini, S. L. O. Silva & et al.","6785",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875453","30 km ao norte de Lagoa Santa, km 72 da Estrada Belo Horizonte-Conceição","-43.92","-19.67",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Minas Gerais","900",NA,"US01875453_01 US01875453_02","Jaboticatubas",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"678","2020-09-12 05:00:02-03","US","US","2889957","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","W. Anderson","8010",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875486","Serra dos Cristais. 12 km by road N of Cristalina, just N of abrupt change from crystal-sand flora",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Goiás",NA,NA,"US01875486_01 US01875486_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"679","2020-09-12 05:00:02-03","US","US","2861834","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","16248",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875485","Rio Turvo, ca.210km N of Xavantina",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Mato Grosso","500",NA,"US01875485_01 US01875485_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"680","2020-09-12 05:00:02-03","US","US","2555787","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J. M. Pires","52089",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875479","Margin of creek, affluent of Rio Matapi.",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Amapá",NA,NA,"US01875479_01 US01875479_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"681","2020-09-12 05:00:02-03","US","US","3108492","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","C. A. Cid Ferreira, J. Guedes & J. Coelho","4432",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875468","BR-364, Rodovia Porto Velho-Cuiabá, campo de Vilhena","-60.1458015441895","-12.7405996322632",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Rondônia",NA,NA,"US01875468_01 US01875468_02","Vilhena",NA,"196523","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"682","2020-09-12 05:00:02-03","US","US","2706687","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G. Hatschbach","32017",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875488","Rod. Campo Grande-Cuiaba","-54.6356010437012","-16.4708003997803",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Mato Grosso",NA,NA,"US01875488_01 US01875488_02","Rondonópolis",NA,"69781","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"683","2020-09-12 05:00:02-03","US","US","2673790","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","F. Oldenburger, R. Norde & J. P. Schulz","229","1968","10","9","South America - Neotropics","Suriname",NA,NA,NA,"US00746936","Sipaliwini Savanna, Brazilian frontier, W of '4-Gebroeders' Mts.","-55.96","2.03",NA,NA,NA,"Polygalales","A. St.-Hil.","Oldenburger, F. H. F.",NA,"325",NA,"US00746936_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"684","2020-09-12 05:00:02-03","US","US","3078067","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","4941",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875489","Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Distrito Federal",NA,NA,"US01875489_01 US01875489_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"685","2020-09-12 05:00:02-03","US","US","2863406","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","H. S. Irwin, R. Souza & R. R. Santos","14776",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875481","Near Rio Piau, 150 km SW of Barreiras.",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Bahia","850",NA,"US01875481_01 US01875481_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
