"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","typeStatus","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","sex"
"1235","2008-05-27 22:02:00-03","MO","MOBOT","1764769","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","C.M. Wilmot-Dear & I. Friis",NA,NA,NA,"R. Ehrich","Ehrich 498","1988","3","19","Bolivia","Tarija",NA,NA,NA,NA,NA,"1150.00000000",NA,NA,NA,NA,"108 km de Tarija hacia Bermejo, suelo limo arenosa",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2008-05-27 22:02:00-03","MO","MOBOT","1764809","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","C.M. Wilmot-Dear",NA,NA,NA,"Renate Seidel","Seidel 1365","1988","11","1","Bolivia","La Paz","Sud Yungas",NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,"Camino del Inca abajo de Yanacachi, al borde del camino",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","2008-05-27 22:02:00-03","MO","MOBOT","1766039","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Friis",NA,NA,NA,"J.B. Pentland","Pentland s.n.",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cotagna=vallee chaude a pied S de Illimani",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","2009-07-17 14:16:00-03","MO","MOBOT","1785928","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","!C.M. Wilmot-Dear (K)",NA,NA,NA,"Thomas B. Croat|Lynn P. Hannon","Croat 86809","2002","8","23","Ecuador","Morona-Santiago",NA,"-78.19305","-2.26916",NA,NA,"956.00000000",NA,NA,NA,NA,"Along road between Macas and Riobamba (Guamote), 10.5 Km west of Proaño.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1063",NA
"1239","2015-01-07 11:07:00-02","MO","MOBOT","1828784","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","R. Liesner (MO)",NA,NA,NA,"Gerrit Davidse","Davidse 4038","1973","11","13","Venezuela","Distrito Federal",NA,"-67.1166667","10.45",NA,NA,"1770.00000000",NA,NA,NA,NA,"2 km NW of intersection of road between El Junquito and Tovar and road to Carayaca. Cloud forest on steep mountain slope.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","807",NA
"1240","2012-03-28 05:28:00-03","MO","MOBOT","1830633","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","C.M. Wilmot-Dear (K)",NA,NA,NA,"Jorge Caranqui|Elsa R. Toapanta|Thomas B. Croat","Caranqui 751","2002","8","22","Ecuador","Morona-Santiago","Morona","-78.18333","-2.26666",NA,NA,"956.00000000",NA,NA,NA,NA,"Carretera Macas - Riobamba, tramo Proaño - 9 de Octubre. Filo del carretero vegetación perturbada.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2008-05-27 22:02:00-03","MO","MOBOT","1856884","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","P. Gutte",NA,NA,NA,"Fernando O. Zuloaga","Zuloaga 1737","1981","11","17","Bolivia","La Paz","Larecaja","-68.06666","-15.7",NA,NA,"2700.00000000",NA,NA,NA,NA,"camino entre Sorata y Consata.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2020-07-15 09:24:00-03","MO","MOBOT","1858706","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","F. Bascope (USZ)",NA,NA,NA,"Renate Seidel|et al.","Seidel 9348","2002","8","14","Bolivia","La Paz","Abel Iturralde","-68.1886111","-14.4633333",NA,NA,"1540.00000000",NA,NA,NA,NA,"Parque Nacional Madidi, sobre el camino de Apolo a San Jose de Uchupiamonas, cerca Mamacona. Parcela temporal 52.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","02-41",NA
"1243","2019-07-23 08:54:00-03","MO","MOBOT","1866078","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","A. Fuentes (USZ)",NA,NA,NA,"Tatiana B. Miranda|Carla Maldonado|F. Canqui|Remberto Alvarez|José Tito","Miranda Gonzáles 438","2002","12","3","Bolivia","La Paz","Franz Tamayo","-68.3038889","-14.5202778",NA,NA,"1955.00000000",NA,NA,NA,NA,"Senda Apolo-San José de Uchupiamonas, entre cima de Huacataya y arroyo Huacataya. Parcela Temporal de Muestreo (0.1 ha) 71.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","02-22",NA
"1244","2019-07-23 08:54:00-03","MO","MOBOT","1866141","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","A. Fuentes (USZ)",NA,NA,NA,"Tatiana B. Miranda|Carla Maldonado|F. Canqui|Remberto Alvarez|José Tito","Miranda Gonzáles 442","2002","12","3","Bolivia","La Paz","Franz Tamayo","-68.3038889","-14.5202778",NA,NA,"1955.00000000",NA,NA,NA,NA,"Senda Apolo-San José de Uchupiamonas, entre cima de Huacataya y arroyo Huacataya. Parcela Temporal de Muestreo (0.1 ha) 71.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","02-22",NA
"1245","2009-08-06 13:59:00-03","MO","MOBOT","1882821","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","!C.M. Wilmot-Dear (K)",NA,NA,NA,"Thomas B. Croat|Lynn P. Hannon|Noel Altamirano","Croat 87661","2003","4","17","Ecuador","Napo",NA,"-77.81694","-0.37555",NA,NA,"1767.00000000",NA,NA,NA,NA,"Along road from Baeza to El Chaco, vic. Río Sardinas Grande, along Río Quijos, disturbed area along swampy pasture; 6 Km NNE of San Francisco Borja.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1121",NA
"1246","2009-08-06 13:59:00-03","MO","MOBOT","1883258","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","!C.M. Wilmot-Dear (K)",NA,NA,NA,"Thomas B. Croat|Lynn P. Hannon|Noel Altamirano","Croat 87733","2003","4","18","Ecuador","Napo",NA,"-77.85444","-0.59638",NA,NA,"1872.00000000",NA,NA,NA,NA,"Along road between Baeza and Archidona; 10.8 Km S of Baeza 11 Km N of bridge at Cosanga.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1123",NA
"1247","2009-07-17 14:16:00-03","MO","MOBOT","1891313","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","!C.M. Wilmot-Dear (K)",NA,NA,NA,"Thomas B. Croat|Lynn P. Hannon","Croat 88413","2003","5","1","Ecuador","Imbabura",NA,"-78.50222","0.285",NA,NA,"1678.00000000",NA,NA,NA,NA,"Along road from Selva Alegre and Otovalo, 61.3 Km S of jct. with main road at Otovalo.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1158",NA
"1248","2008-05-27 22:02:00-03","MO","MOBOT","1926644","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","C.M. Wilmot-Dear (K)",NA,NA,NA,"Gloria Calatayud","Calatayud Hermosa 1058","2002","11","20","Peru","Cusco","Urubamba","-72.50777","-13.15055",NA,NA,"2300.00000000",NA,NA,NA,NA,"Dist. Ollantaytambo, Huaytampo, Bosque primario",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"1249","2019-01-25 04:35:00-02","MO","MOBOT","1926945","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","C.M. Wilmot-Dear (K)",NA,NA,NA,"Luis Valenzuela G.|Efraín Suclli|F. Carazas","Valenzuela Gamarra 486","2002","9","17","Peru","Cusco",NA,"-72.79166","-12.92861",NA,NA,"1800.00000000","2300.00000000",NA,NA,NA,"Dist. Santa Ana, Subcuenca Chuyapi, Poromate, Bosque Primario húmedo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"1250","2011-02-17 22:57:00-02","MO","MOBOT","1927849","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Jon Ricketson (MO)",NA,NA,NA,"Isau Huamantupa|Gloria Calatayud","Huamantupa Chuquimaco 2216","2002","8","28","Peru","Cusco","Urubamba","-72.50777","-13.15055",NA,NA,"2050.00000000","2200.00000000",NA,NA,NA,"Dist. Machu Picchu, Aguas Calientes, Quebrada Alccamayo, Bosque Primario",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1251","2011-02-17 22:57:00-02","MO","MOBOT","1927922","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","C.M. Wilmot-Dear (K)",NA,NA,NA,"Isau Huamantupa|Gloria Calatayud","Huamantupa Chuquimaco 2241","2002","8","29","Peru","Cusco","Urubamba","-72.50777","-13.15055",NA,NA,"2050.00000000","2200.00000000",NA,NA,NA,"Dist. Machu Picchu, Aguas Calientes, Quebrada Alccamayo, Bosque Secundario",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1252","2010-01-03 05:53:00-02","MO","MOBOT","2075647","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","R. Liesner (MO)",NA,NA,NA,"Ronald L. Liesner|Vilealdo Medina","Liesner 13523","1982","4","7","Venezuela","Distrito Federal",NA,"-67.25","10.43333",NA,NA,"1600.00000000","1600.00000000",NA,NA,NA,"6 km NE of Colonia Tovar by air. 2 to 5 km before turnoff to El Limón on road to Chichiriviche. Cloud forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA
"1253","2009-07-15 23:36:00-03","MO","MOBOT","2116794","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Bernie Peyton|S.Tilney Peyton","Peyton 879","1982","8","1","Peru","Cusco","La Convención","-72.539444","-13.006389",NA,NA,"2350.00000000",NA,NA,NA,NA,"Huayopata, 3 km from the village of Incatambo, S side of the Lucumayo River.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA
"1254","2009-07-15 23:36:00-03","MO","MOBOT","2116803","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","C.M. Wilmot-Dear (K)",NA,NA,NA,"Bernie Peyton|S.Tilney Peyton","Peyton 1241","1982","9","9","Peru","Cusco","Urubamba",NA,NA,NA,NA,"2525.00000000",NA,NA,NA,NA,"Quillabamba, Santa Teresa, on a hillside called Mandornilloc, .5 km. west of La Playa.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59",NA
"1255","2008-05-27 22:02:00-03","MO","MOBOT","2289412","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Angel L. Cabrera","Cabrera 29202","1978","2","14","Argentina","Misiones","Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aristóbulo del Valle, Salto Encantado",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2012-04-12 05:10:00-03","MO","MOBOT","2146335","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","L. Cayola (LPB), 08/",NA,NA,NA,"Alfredo F. Fuentes|C. Aldana","Fuentes Claros 6687","2004","9","3","Bolivia","La Paz","Bautista Saavedra","-68.68416","-15.21638",NA,NA,"1290.00000000",NA,NA,NA,NA,"Area Natural de Manejo Integrado Apolobamba, ca. del cruce para subir a Camata por la carretera a Charazani. Restos de bosque yungueño subandino estacional subhumedo con Anadenanthera colubrina y laderas con saxicolas. PLANTAS SIN ALCOHOLIZAR.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","04-13",NA
"1257","2008-05-27 22:02:00-03","MO","MOBOT","2187171","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","R. Liesner (MO)",NA,NA,NA,"Thomas B. Croat","Croat 52045","1980","12","16","Colombia","Chocó",NA,"-76.25","5.83333",NA,NA,"1600.00000000",NA,NA,NA,NA,"Along road between Bolívar and Quibdó 23.0 miles W of Bolívar. [over metal and pole bridge on south bank of Río Atrato. Tropical lower montane wet forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1311",NA
"1258","2013-06-02 05:37:00-03","MO","MOBOT","2204671","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","C.M. Wilmot-Dear (K)",NA,NA,NA,"Efraín Suclli","Suclli Montañés 954","2003",NA,NA,"Peru","Cusco",NA,"-72.93333","-13.05",NA,NA,"2800.00000000",NA,NA,NA,NA,"Dist. Santa Ana, Tunquimayo, Bosque Montano",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1259","2013-06-02 05:38:00-03","MO","MOBOT","2209452","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","C.M. Wilmot-Dear (K)",NA,NA,NA,"Gloria Calatayud|Isau Huamantupa|Efraín Suclli|E. Acurio","Calatayud Hermosa 1442","2003","6","14","Peru","Cusco",NA,"-72.78333","-12.91666",NA,NA,"2118.00000000",NA,NA,NA,NA,"Dist. Santa Ana, Poromate, Bosque Primario Intervenido",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1260","2008-05-27 22:02:00-03","MO","MOBOT","2210124","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","C.M. Wilmot-Dear (K)",NA,NA,NA,"Gloria Calatayud","Calatayud Hermosa 1564","2003","6","20","Peru","Cusco",NA,"-72.78333","-12.91666",NA,NA,"2050.00000000",NA,NA,NA,NA,"Dist. Santa Ana, Garabito, Bosque Intervenido",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1261","2012-09-15 05:08:00-03","MO","MOBOT","2211654","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","C.M. Wilmot-Dear (K)",NA,NA,NA,"Isau Huamantupa|Jim Farfán|G. Huallparimachi","Huamantupa Chuquimaco 3049","2003","5","15","Peru","Cusco","Urubamba","-72.5","-13.15",NA,NA,"2600.00000000",NA,NA,NA,NA,"Dist. Machu Picchu, Alcamayo, cerca de los picos, Pajonal",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"1262","2011-10-22 04:57:00-02","MO","MOBOT","2223185","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","R.Liesner (MO)",NA,NA,NA,"Álvaro Cogollo P.","Cogollo Pacheco 2508","1988","3","24","Colombia","Antioquia",NA,"-76.31666","6.53333",NA,NA,"1320.00000000","1390.00000000",NA,NA,NA,"Parque Nacional Natural Las Orquideas. Sector Calles, Margen derecha del rio Calles",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2009-12-03 11:40:00-02","MO","MOBOT","2223186","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","R.Liesner (MO)",NA,NA,NA,"Juan Guillermo Ramírez","Ramírez Arango 4408","1991","10","15","Colombia","Antioquia","Urrao","-76.31666","6.51666",NA,NA,"1320.00000000","1440.00000000",NA,NA,NA,"Parque Nacional Natural Las Orquideas. Sector R. Calles de la Canada. Honda hacia la confluecia de Rio Calles Y Polo Bp-PM.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2011-11-08 05:06:00-02","MO","MOBOT","2227256","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","R.Liesner (MO)",NA,NA,NA,"Ricardo Callejas|et al.","Callejas Posada 8467","1989","9","29","Colombia","Antioquia","Jericó","-75.66666","5.66666",NA,NA,"1850.00000000",NA,NA,NA,NA,"4.5 km NO en la via Jerico-Tarso. Veredas La Leona-El Mango, Finca El Pedrero, bosques perturbados.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2010-02-11 21:43:00-02","MO","MOBOT","2227301","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","R.E. Gereau",NA,NA,NA,"Enrique Forero|et al.","Forero 9730","1983","7","3","Colombia","Antioquia","Bolivar",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,"Carretera Medellin-Quibdo, km 93.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2009-11-30 17:06:00-02","MO","MOBOT","2227302","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Killip",NA,NA,NA,"Jorge Araque Molina|Fred A. Barkley","Araque Molina 19An020","1949","1","20","Colombia","Antioquia","Bolivar",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,"En una quebrada, en suelos ricos y poco humedos en los alrededores de Bolivar.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2011-04-17 11:45:00-03","MO","MOBOT","2227303","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M.T. Strong",NA,NA,NA,"Pedro Acevedo-Rodríguez|et al.","Acevedo-Rodríguez 1135","1986","7","9","Colombia","Antioquia","Frontino",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"Corregimiento Nutibara, Region Muri, camino hacia La Blanquita.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1268","2016-03-25 06:57:00-03","MO","MOBOT","2260836","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Christopher Davidson|Josephine Jones","Davidson 9373","1979","11","21","Peru","Huánuco",NA,NA,NA,NA,NA,"1722.12000000",NA,NA,NA,NA,"Cordillera Azul. Ca. 42.7 km E of Tingo Maria on the road to Pucallpa.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2010-05-26 10:11:00-03","MO","MOBOT","2282163","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Michael O. Dillon|Isidoro M. Sánchez V.","Dillon 6282","1991","7","21","Peru","Piura","Huancabamba","-79.6","-5.4",NA,NA,"1800.00000000",NA,NA,NA,NA,"12 km E of Canchaque on route to Huanabamba. SW- facing slopes near waterfall.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2012-06-06 17:19:00-03","MO","MOBOT","2282169","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Michael O. Dillon|et al.","Dillon 1141","1978","7","17","Peru","Puno",NA,"-70.47888","-13.66194",NA,NA,"1000.00000000","2000.00000000",NA,NA,NA,"Ollachea to San Gabon.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2015-12-18 05:21:00-02","MO","MOBOT","2282248","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Arnaldo López M.","López Miranda 8811","1981","9","13","Peru","Piura","Huancabamba",NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,"El Lúcumo (Balambla-Yumbe). Quebrada boscosa.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","2009-10-24 09:19:00-02","MO","MOBOT","2289431","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Fernando O. Zuloaga|Ana M. Cialdella|Norma B. Deginani","Zuloaga 2046","1984","5","3","Argentina","Misiones","Montecarlo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"de San Vicente a Capitan Morales, a 12 km de San Vicente",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2009-11-09 18:57:00-02","MO","MOBOT","2289454","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Angel L. Cabrera|et al.","Cabrera 28832","1977","10","15","Argentina","Misiones","Montecarlo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ruta 16, km 58",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","2011-04-11 12:14:00-03","MO","MOBOT","2289475","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"C.M. Hicken","Hicken 20","1900","2","12","Argentina","Misiones","San Ignacio","-54.53333","-27.26666",NA,NA,NA,NA,NA,NA,NA,"San Ignacio",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2013-01-28 05:13:00-02","MO","MOBOT","2289509","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Bacigalupo, N. M., /06/",NA,NA,NA,"Rosa Guaglianone|Nélida M. Bacigalupo|Nuncia M. Tur|René Guillén V.","Guaglianone 2941","1995","11","19","Argentina","Misiones","San Pedro","-53.78333","-26.38333",NA,NA,"720.00000000",NA,NA,NA,NA,"Ruta Nac. 14 al sur de Macaca",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2013-12-08 11:35:00-02","MO","MOBOT","2289529","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"G.J. Seijo","Seijo 212",NA,NA,NA,"Argentina","Misiones","San Pedro","-53.88333","-27.13333",NA,NA,NA,NA,NA,NA,NA,"Parque Provincial Moconá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2008-05-27 22:02:00-03","MO","MOBOT","2289555","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Torres","Torres 22",NA,NA,NA,"Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Pedro",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2011-03-30 20:05:00-03","MO","MOBOT","2289564","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Deginani, N. B.",NA,NA,NA,"Juan C. Gamerro|Martin Toursarkissian","Gamerro 27","1958","10","30","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Pedro, El Paraíso",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2009-07-17 17:02:00-03","MO","MOBOT","2305433","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","!C.M. Wilmot-Dear (K)",NA,NA,NA,"Thomas B. Croat|Lynn P. Hannon|Gregory A. Wahlert|Tuntiak Katan","Croat 91255","2004","7","16","Ecuador","Zamora-Chinchipe",NA,"-78.65833","-4.22888",NA,NA,"877.00000000",NA,NA,NA,NA,"Along road from near Paquisha south to Las Orchídeas and end of road on Río Nangaritza via Guayzimi, beginning 15.9 km E of Zumbi and Río Zamora, then 49.6 km S at Las Orchídeas, in vicinity of Las Orchídeas.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1508",NA
"1280","2008-11-14 03:32:00-02","MO","MOBOT","2344024","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","R.Liesner (MO)",NA,NA,NA,"Osvaldo Morrone","Morrone 3312","1998","12","12","Argentina","Jujuy","Dr. Manuel Belgrano","-65.46666","-24.06666",NA,NA,"1950.00000000",NA,NA,NA,NA,"Quebrada de Lozano, Río Lozano camino al Cerro Azul",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","2017-07-03 05:12:00-03","MO","MOBOT","2344060","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","R.Liesner (MO)",NA,NA,NA,"Osvaldo Morrone|Liliana M. Giussani|Diego Giraldo-Cañas|Damián Andrés Fernández|Claudia Guerrido","Morrone 3477","1998","12","17","Argentina","Jujuy","Ledesma","-64.86666","-23.68333",NA,NA,"1260.00000000",NA,NA,NA,NA,"Ruta Prov. 83, 23 km del desvío de la Ruta Nac. 34 camino a Valle Grande, Parque Nac. Calilegua",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","2011-04-05 22:07:00-03","MO","MOBOT","2344210","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Schinini, A., //",NA,NA,NA,"Ricardo O. Vanni|D.B. Kurtz|C.S. Glibota","Vanni 3810","1996","11","12","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puerto Esperanza. Est. Alto Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2018-05-17 05:29:00-03","MO","MOBOT","2396191","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Deginani, N. B.",NA,NA,NA,"María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3056","2002","3","7","Argentina","Misiones","Guaraní","-54.15","-27.2",NA,NA,"360.00000000",NA,NA,NA,NA,"Ruta Prov. 2, desde El Soberbio hacia Moconá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
