"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","maximumDepthInMeters","fieldNumber"
"227","2019-08-27 13:31:34-03","IAP","PACA-AGP","103744","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Sobral, M.",NA,NA,NA,"Jagmin, N.","1993","03","25","Brasil","SC","Bom Jesus","-52.3941993713379","-26.7339000701904",NA,NA,"PACA103744",NA,NA,NA,NA,NA,"Xiloteca nº 63","Magnoliophyta","Myrtales",NA,NA,NA,NA,"7315","auto","Magnoliatae",NA,NA,NA,NA,NA
"228","2019-08-27 13:31:34-03","IAP","PACA-AGP","96756.1","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum var. octandrum","Benth.","C. Mondin","1999","07",NA,"C. Mondin & A. Iob","1999","07","30","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"PACA096756-1",NA,"Pacheca, Ilha de Santo Antonio","1839",NA,NA,"HASU 7307&nf;c/ ca. 3 m alt. Botões florais vináceos Habitat: Vegetação arbustiva Hábito: arbusto","Magnoliophyta","Myrtales","var. octandrum",NA,NA,NA,"49429","auto","Magnoliatae",NA,NA,NA,NA,NA
"229","2019-08-27 13:31:34-03","IAP","PACA-AGP","96758","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum var. octandrum","Benth.","C. Mondin","1998","09",NA,"Mondin, C.","1998","09","18","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA096758",NA,"FLONA, A 2","1472",NA,NA,"HASU 6881&nf;c/ ca. 3m alt. Fenofase: flores vináceas Hábito: árvore","Magnoliophyta","Myrtales","var. octandrum",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"230","2019-08-27 13:31:34-03","IAP","PACA-AGP","85295","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum var. octandrum","Benth.","R. Zaremba & C. A. Mondin",NA,NA,NA,"R. Zaremba","1998","04","01","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA085295",NA,"FLONA, área 2","115","912","912","4m de altura. Habitat: borda de mata Hábito: árvore","Magnoliophyta","Myrtales","var. octandrum",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"231","2019-08-27 13:31:34-03","IAP","PACA-AGP","85294","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum var. octandrum","Benth.","R. Zaremba & A. C. Mondin",NA,NA,NA,"R. Zaremba","1998","08","17","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA085294",NA,"FLONA, área 2","348","912","912","Habitat: borda de mata","Magnoliophyta","Myrtales","var. octandrum",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"232","2019-08-27 13:31:34-03","IAP","PACA-AGP","96762","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","A. C. Araújo",NA,NA,NA,"Silva Jr., A.","1995","09","05","Brasil","RS","Ivoti","-51.1605987548828","-29.591100692749",NA,NA,"PACA096762",NA,"Arroio Capim (Ponte)",NA,NA,NA,"HEDU 4437&nf;Porte arbóreo, tronco tortuoso. Próximo ao riacho Habitat: Beira do Arroio Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,NA,NA,"7104","auto","Magnoliatae",NA,NA,NA,NA,NA
"233","2019-08-27 13:31:34-03","IAP","PACA-AGP","69291","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","J. Mattos","1968",NA,NA,"Sehnem, A.","1952","02","22","Brasil","RS",NA,NA,NA,NA,NA,"PACA069291",NA,"ad flumen Uruguay, supremum","5836","900","900","Habitat: in silva Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"234","2019-08-27 13:31:34-03","IAP","PACA-AGP","96761","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","J. Larocca",NA,NA,NA,"J. Larocca","1989","09","25","Brasil","RS","Butiá","-51.9622001647949","-30.1196994781494",NA,NA,"PACA096761",NA,"Horto Palmeiras (Riocell)",NA,NA,NA,"HEDU 2510&nf;Arbusto densamente esgalhado na beira do arroio e da estrada. Estames roxos, corola cinza Hábito: arbusto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"39953","auto","Magnoliatae",NA,NA,NA,NA,NA
"235","2019-08-27 13:31:34-03","IAP","PACA-AGP","68683","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","D. Falkenberg","1985",NA,NA,"D. Falkenberg","1985","09","23","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,"PACA068683",NA,"Amaral Ferrador, rio dos Ladrões","3145",NA,NA,"3m de altura e estames vermelhos. Habitat: capoeira Hábito: arbusto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"62084","auto","Magnoliatae",NA,NA,NA,NA,NA
"236","2020-12-21 16:37:26-03","IAP","PACA-AGP","70396","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","A. Daniel",NA,NA,NA,"Daniel, A.","1988","01","12","Brasil","RS","Parobé","-50.8347015380859","-29.6285991668701",NA,NA,"PACA070396",NA,"Santa Cristina do Pinhal, Faz. Martins",NA,NA,NA,"Habitat: mata ripária na margem direita do Rio dos Sinos","Magnoliophyta","Myrtales",NA,NA,NA,NA,"11610","auto","Magnoliatae",NA,NA,NA,NA,NA
"237","2019-08-27 13:31:34-03","IAP","PACA-AGP","69291.1","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","J. Mattos","1973",NA,NA,"Sehnem, A.","1959","08",NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA069291-1",NA,NA,"8934",NA,NA,"Cultivada.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"238","2019-08-27 13:31:34-03","IAP","PACA-AGP","109522","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret",NA,NA,NA,NA,"N. R. Bastos",NA,NA,NA,"Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA109522",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"239","2019-08-27 13:31:34-03","IAP","PACA-AGP","96760","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","J. Larocca",NA,NA,NA,"J. Larocca","1991","05","03","Brasil","RS","São Lourenço do Sul","-51.9782981872559","-31.3652992248535",NA,NA,"PACA096760",NA,"Ilha da Ponta",NA,NA,NA,"HASU 4736 Habitat: Em beira de mata Hábito: arvoreta","Magnoliophyta","Myrtales",NA,NA,NA,NA,"48842","auto","Magnoliatae",NA,NA,NA,NA,NA
"240","2019-08-27 13:31:34-03","IAP","PACA-AGP","56620","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1955","04","06","Rambo, B.","1955","02","08","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"PACA056620",NA,"Vila Oliva",NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"241","2019-08-27 13:31:34-03","IAP","PACA-AGP","60650","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1957","05","20","Camargo, O. R.","1957","05","08","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"PACA060650",NA,"Est. Exp. Fruticultura","1419",NA,NA,"Habitat: in araucarieto Fenofase: sterilis","Magnoliophyta","Myrtales",NA,NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"242","2019-08-27 13:31:34-03","IAP","PACA-AGP","59672","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1957","05","05","Camargo, O. R.","1956","10","22","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"PACA059672",NA,"Ext. Esp. Fruticultura","836",NA,NA,"Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"243","2019-08-27 13:31:34-03","IAP","PACA-AGP","39610","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","28","Rambo, B.","1949","01","07","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,"PACA039610",NA,"Cachoeirinha",NA,NA,NA,"Habitat: in silva campestri Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"25424","auto","Magnoliatae",NA,NA,NA,NA,NA
"244","2019-08-27 13:31:34-03","IAP","PACA-AGP","48486","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Sehnem, A.","1946","09","30","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA048486",NA,"Linha Campestre","2154","500","500","arbustum ad rivum Habitat: in silva Hábito: arbustum","Magnoliophyta","Myrtales",NA,NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"245","2019-08-27 13:31:34-03","IAP","PACA-AGP","33740","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Hatschbach, G.","1944","09","10","Brasil","PR",NA,NA,NA,NA,NA,"PACA033740",NA,NA,NA,NA,NA,"Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"246","2019-08-27 13:31:34-03","IAP","PACA-AGP","39401","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1949","01","03","Brasil","RS","Itapoan",NA,NA,NA,NA,"PACA039401",NA,"Lami",NA,NA,NA,"Habitat: in silva campestri Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"247","2019-12-04 11:51:29-03","IAP","PACA-AGP","3955","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1941","01","12","Uruguai",NA,NA,NA,NA,NA,NA,"PACA003955",NA,"Cuñapirú, Rivera",NA,NA,NA,"Habitat: in silvula campestri Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"248","2019-08-27 13:31:34-03","IAP","PACA-AGP","48974","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1950","10","11","Brasil","RS","Itapoan",NA,NA,NA,NA,"PACA048974",NA,"Granja Neugebauer",NA,NA,NA,"SEM MATERIAL Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"249","2019-08-27 13:31:34-03","IAP","PACA-AGP","36799","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1948","02",NA,"Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"PACA036799",NA,NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: estéril","Magnoliophyta","Myrtales",NA,NA,NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA,NA
"250","2019-08-27 13:31:34-03","IAP","PACA-AGP","34306","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Emrich, K.","1946","02","22","Brasil","RS","Canela","-50.815601348877","-29.3656005859375",NA,NA,"PACA034306",NA,"Caracol",NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA
"251","2019-08-27 13:31:34-03","IAP","PACA-AGP","30155","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","I. Frank","1945","11",NA,"Brasil","RS","Canoas","-51.1836013793945","-29.9178009033203",NA,NA,"PACA030155",NA,NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"8037","auto","Magnoliatae",NA,NA,NA,NA,NA
"252","2019-08-27 13:31:34-03","IAP","PACA-AGP","30796","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1946","01","30","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"PACA030796",NA,"Vila Oliva",NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"253","2019-08-27 13:31:34-03","IAP","PACA-AGP","44628","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1949","12","03","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"PACA044628",NA,"Vila Oliva",NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"254","2019-08-27 13:31:34-03","IAP","PACA-AGP","26727","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","E. Friderichs","1944","09",NA,"Brasil","RS","Cerro Largo","-54.7380981445312","-28.1485996246338",NA,NA,"PACA026727",NA,NA,NA,NA,NA,"Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"13082","auto","Magnoliatae",NA,NA,NA,NA,NA
"255","2019-08-27 13:31:34-03","IAP","PACA-AGP","62310","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1958","09","27","Camargo, O. R.","1957","09","12","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"PACA062310",NA,"Est. Exp. Fruticultura","1710",NA,NA,"Habitat: in silva Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"256","2019-08-27 13:31:34-03","IAP","PACA-AGP","62488","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1958","09","26","Camargo, O. R.","1957","10","13","Brasil","RS","Garibaldi","-51.5335998535156","-29.2560997009277",NA,NA,"PACA062488",NA,NA,"2083",NA,NA,"SEM MATERIAL Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"25074","auto","Magnoliatae",NA,NA,NA,NA,NA
"257","2019-08-27 13:31:34-03","IAP","PACA-AGP","49281","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1950","12","01","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,"PACA049281",NA,NA,NA,NA,NA,"Habitat: in silva campestri Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"25424","auto","Magnoliatae",NA,NA,NA,NA,NA
"258","2019-08-27 13:31:34-03","IAP","PACA-AGP","57573","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1957","05","13","Pivetta","1953","09","17","Brasil","RS","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,"PACA057573",NA,"Dr. Pestana","663",NA,NA,"flor roxo-avermelhada Habitat: in silva Fenofase: flor Hábito: arvoreta","Magnoliophyta","Myrtales",NA,NA,NA,NA,"36807","auto","Magnoliatae",NA,NA,NA,NA,NA
"259","2019-08-27 13:31:34-03","IAP","PACA-AGP","51974","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1952","02","20","Brasil","RS","Jaquirana","-50.3577995300293","-28.8847007751465",NA,NA,"PACA051974",NA,NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"31282","auto","Magnoliatae",NA,NA,NA,NA,NA
"260","2019-08-27 13:31:34-03","IAP","PACA-AGP","26582","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Henz, E.","1944",NA,NA,"Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA026582",NA,"Pareci",NA,NA,NA,"Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"261","2019-08-27 13:31:34-03","IAP","PACA-AGP","48754","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1950","09","11","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"PACA048754",NA,"Faz. do Arroio",NA,NA,NA,"SEM MATERIAL Habitat: in silvula arenosa Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA,NA
"262","2019-08-27 13:31:34-03","IAP","PACA-AGP","26392","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","P. Buck SJ","1945","01",NA,"Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"PACA026392",NA,"Fazenda das Almas",NA,NA,NA,"Habitat: in silva campestri Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"31350","auto","Magnoliatae",NA,NA,NA,NA,NA
"263","2019-08-27 13:31:34-03","IAP","PACA-AGP","38277","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1949","11","24","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA038277",NA,"Esteio",NA,NA,NA,"SEM MATERIAL Habitat: in silva campestri Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"264","2019-08-27 13:31:34-03","IAP","PACA-AGP","25971","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1945","01",NA,"Brasil","RS","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,"PACA025971",NA,"Faz. do Jarau",NA,NA,NA,"Habitat: in silva campestri Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"74636","auto","Magnoliatae",NA,NA,NA,NA,NA
"265","2019-08-27 13:31:34-03","IAP","PACA-AGP","66521","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","O. R. Camargo",NA,NA,NA,"Camargo, O. R.","1958","09","26","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA066521",NA,"Barragem do Blang","94",NA,NA,"Habitat: no mato","Magnoliophyta","Myrtales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"266","2019-08-27 13:31:34-03","IAP","PACA-AGP","7726","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA007726",NA,NA,"310",NA,NA,"Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"267","2019-08-27 13:31:37-03","IAP","PACA-AGP","96764","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","C. Steffen",NA,NA,NA,"C. Steffen","1988","09","28","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA096764",NA,"N. Campus, Unisinos",NA,NA,NA,"HEDU 102 Habitat: Beira de estrada","Magnoliophyta","Myrtales",NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"268","2019-08-27 13:31:34-03","IAP","PACA-AGP","50049","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1951","02","13","Brasil","RS","Soledade","-52.5102996826172","-28.8183002471924",NA,NA,"PACA050049",NA,NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"42411","auto","Magnoliatae",NA,NA,NA,NA,NA
"269","2019-08-27 13:31:34-03","IAP","PACA-AGP","9494.1","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1942","01","27","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"PACA009494-1",NA,"Jari, B. Vista da Serra",NA,NA,NA,"Habitat: in silva campestri Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,NA,NA
"270","2019-08-27 13:31:34-03","IAP","PACA-AGP","51411","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1951","12","26","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"PACA051411",NA,"Passo do Socorro",NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA
"271","2019-08-27 13:31:34-03","IAP","PACA-AGP","46959","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1950","05","01","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"PACA046959",NA,"Faz. do Arroio",NA,NA,NA,"Habitat: in silvula campestri Fenofase: fruto maturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA,NA
"272","2019-08-27 13:31:34-03","IAP","PACA-AGP","55911","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1955","04","06","Rambo, B.","1954","10","03","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"PACA055911",NA,"Faz. do Arroio",NA,NA,NA,"Habitat: in silvula arenosa Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA,NA
"273","2019-08-27 13:31:34-03","IAP","PACA-AGP","41788","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1949","06","01","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA041788",NA,"Esteio",NA,NA,NA,"SEM MATERIAL Habitat: in silva campestri","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"274","2019-08-27 13:31:34-03","IAP","PACA-AGP","44297","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Emrich-Rambo","1954","08","29","Rambo, B.","1949","11","08","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA044297",NA,"Esteio",NA,NA,NA,"Habitat: in silva campestri Fenofase: sterilis","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"275","2019-08-27 13:31:34-03","IAP","PACA-AGP","70933","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","A. Sehnem","1978",NA,NA,"Sehnem, A.","1978","09","08","Brasil","RS","Rosário do Sul","-54.9141998291016","-30.25830078125",NA,NA,"PACA070933",NA,"Faz. Timbaúva, Sanga do Salso","16234",NA,NA,"Habitat: in silvula ciliari","Magnoliophyta","Myrtales",NA,NA,NA,NA,"71660","auto","Magnoliatae",NA,NA,NA,NA,NA
