"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","coordinatePrecision","geoFlag","class","order","relatedCatalogItem","individualCount","fieldNumber"
"92","2020-12-21 16:42:32-03","MBM","MBM","390472","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escalante","Fiaschi, P.","2011","03","27","Fiaschi, P.; Vaio, M.; Gardner, A.; Santos, M.F.; Vaio, M.; Gardner, A.; Santos, M.F.","3636","2011","03","27","Brazil","Santa Catarina","Urubici","PARNA de São Joaquim, Trilha da Cascatinha","-49.630361","-28.139861","-49.630361","-28.139861","1348","1348","MBM390472","Arbusto bastante comum, ca. 2m alt. Ramos verdes. Flores alvas.; Floresta Ombrófila Mista.","MBM390472",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:42:32-03","MBM","MBM","427592","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escalante","Oliveira, A.A.","2015","11","10","Oliveira, A.A.","2720","2015","09","10","Brazil","Santa Catarina","Urubici","Lajeado Liso, Toca Ruim","-49.68","-28.169167","-49.68","-28.169167","1475","1475","MBM427592","Arbustivo. 2,8m de altura. Fruto imaturo verde.; Floresta Ombrófila Mista. Estágio médio de regeneração.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:42:32-03","MBM","MBM","427592","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escalante","Oliveira, A.A.","2015","11","10","Oliveira, A.A.","2720","2015","11","10","Brazil","Santa Catarina","Urubici","Lajeado Liso, Toca Ruim","-49.68","-28.169167","-49.68","-28.169167","1475","1475","MBM427592","Arbustivo. Altura de 2,8m. Fruto imaturo verde.; Flooresta Ombrófila Mista. Estágio médio de regeneração.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:42:32-03","MBM","MBM","62633","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escalante",NA,NA,NA,NA,"Liberato, M.C.; et al.; et al.","49",NA,NA,NA,"Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM062633",NA,"MBM062633",NA,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:42:32-03","MBM","MBM","26391","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escalante","Rambo, B.",NA,NA,NA,"Rambo, B.","37323",NA,NA,NA,"Brazil","Rio Grande do Sul","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"MBM026391",NA,"MBM026391",NA,"Southern America",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"97","2015-09-05 11:55:19-03","MNHN","RECOLNAT_MNHN_P","P06831262","PreservedSpecimen",NA,"Rhamnaceae","Colletia","cruciata","Colletia cruciata","Gillies & Hook.",NA,NA,NA,NA,"Rambo, B.",NA,"1933","5","9","Brasil","Rio Grande do Sul",NA,"Bresil. (Etar du Rio Grande do Sul à Porto Allegre)",NA,NA,NA,NA,NA,NA,"P06831262","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06831262' target='other'> <mi>dwc_moreinfo</mi></a>","P06831262_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"I 3830"
"98","2015-09-05 12:13:18-03","MNHN","RECOLNAT_MNHN_P","P06887528","PreservedSpecimen",NA,"Rhamnaceae","Colletia","cruciata","Colletia cruciata","Gillies & Hook.",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,"Brésil. Province de Rio-Grande",NA,NA,NA,NA,NA,NA,"P06887528","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06887528' target='other'> <mi>dwc_moreinfo</mi></a>","P06887528_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1654"
"99","2015-09-05 12:13:18-03","MNHN","RECOLNAT_MNHN_P","P06887529","PreservedSpecimen",NA,"Rhamnaceae","Colletia","cruciata","Colletia cruciata","Gillies & Hook.",NA,NA,NA,NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"P06887529","Reçu de l´Herbier de Berlin, 13 Novembre 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06887529' target='other'> <mi>dwc_moreinfo</mi></a>","P06887529_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-09-05 12:13:18-03","MNHN","RECOLNAT_MNHN_P","P06887530","PreservedSpecimen",NA,"Rhamnaceae","Colletia","cruciata","Colletia cruciata","Gillies & Hook.",NA,NA,NA,NA,"Sellow",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,"Bréisl",NA,NA,NA,NA,NA,NA,"P06887530","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06887530' target='other'> <mi>dwc_moreinfo</mi></a>","P06887530_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-09-05 12:13:18-03","MNHN","RECOLNAT_MNHN_P","P06887531","PreservedSpecimen",NA,"Rhamnaceae","Colletia","cruciata","Colletia cruciata","Gillies & Hook.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brasil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P06887531","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06887531' target='other'> <mi>dwc_moreinfo</mi></a>","P06887531_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-11-06 22:04:28-02","MNHN","RECOLNAT_MNHN_P","P01818920","PreservedSpecimen",NA,"Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Tortosa",NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Uruguay",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,"P01818920","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818920' target='other'> <mi>dwc_moreinfo</mi></a>","P01818920_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:40:32-03","UFMG","BHCB","134561","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Verdi, M; Carneiro, FE","654","2008","05","07","Brasil","Santa Catarina","Urupema","FOM.","-49.95","-27.99","-49.95","-27.99",NA,NA,NA,"Florística (entorno) IFFSC 186. Flor creme.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:40:32-03","UFMG","BHCB","199505","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,"2008",NA,NA,"Verdi, M; Carneiro, FE","621","2008","04","17","Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,"1449","1449","BHCB199505","Arbustiva, flor creme; Floresta em estágio médio de regeneração",NA,NA,"Southern America",NA,NA,"Dicotyledon","48290","auto",NA,NA,NA,NA,NA
"105","2014-11-11 17:27:00-02","MO","MOBOT","2228697","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"A.E. Lanfranchi","Lanfranchi 1691","1968","1","30","Argentina","Buenos Aires","General Pueyrredón","Mar del Plata, camino a Balcarce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","2292121","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Roberto D. Tortosa","Tortosa 225","1974","6","13","Argentina","Buenos Aires","Balcarce","a 3 km de la Estación Terrena, próx. ruta Mar del Plata-Balcarce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-07-17 06:53:00-03","MO","MOBOT","2445538","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Arturo E. Burkart","Burkart 8890","1938","2","22","Argentina","Buenos Aires","Balcarce","Balcarce, lomas y sierras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-08-21 06:32:00-03","MO","MOBOT","2475981","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Tortosa, R. D., IV-",NA,NA,NA,"Balduino Rambo","Rambo 35012","1946","12","31","Brazil","Rio Grande do Sul",NA,"Fazenda Bernardo Velho, in silvula campestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2018-06-22 05:25:00-03","MO","MOBOT","2475996","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","Smith 14301","1965",NA,NA,"Brazil","Santa Catarina",NA,"dry woods, 10 km south of São Joaquim","-49.93333","-28.35",NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2009-07-17 06:53:00-03","MO","MOBOT","2513956","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Arturo E. Burkart","Burkart 12675","1941","10","13","Uruguay","Maldonado",NA,"Balneario Solís",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2009-12-06 08:16:00-02","MO","MOBOT","3080464","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Ronald Liesner",NA,NA,NA,"Gert G. Hatschbach|E.L. Barbosa","Hatschbach 55320","1991","4","7","Brazil","Santa Catarina",NA,"Vacas Gordas (mun. Urubici).",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2012-05-09 05:10:00-03","MO","MOBOT","3080546","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","A. Schinini",NA,NA,NA,"G.J. Seijo|G.I. Lavia|V.G. Solís Neffa","Seijo 139","1994",NA,NA,"Uruguay","Lavalleja",NA,"Ruta 39 a 8 km S del cruce rutas 39 y 13. Entre rocas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-10-19 23:48:00-02","MO","MOBOT","3080598","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","M.C. Johnston",NA,NA,NA,"Walter J. Eyerdam|Alan A. Beetle|Eduardo M. Grondona","Eyerdam 23623","1938","12","11","Argentina","Buenos Aires",NA,"10km north of Mardel Plata, road to Balcarce; rising ground above general level of pampas and below the abrupt rises of the Cerro La Peregrina, alluvial soil, scattered clumps of the shrub.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-03-29 10:41:37-03","UFSM","HDCF","5713","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Marchiori, J. N. C.","2006","11","24","Marchiori, J. N. C.",NA,"2006","11","24","Brasil","Rio Grande do Sul","Canguçu","Afloramento rochoso em beira de estrada","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,"Arbusto de mais ou menos 1,8 metros, ramos acinzentados, folhas muito escassas, apenas nos ramos novos",NA,NA,"América",NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA
"115","2019-03-29 10:41:37-03","UFSM","HDCF","1786","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Marchiori, J. N. C.","1985","07","20","Marchiori, J. N. C.",NA,"1985","07","20","Brasil","Rio Grande do Sul","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,NA,"Madeira coletada, com flores. Coletado no potreiro da Capororoca",NA,NA,"América",NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA
"116","2019-03-29 10:41:37-03","UFSM","HDCF","5712","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Marchiori, J. N. C.","2006","10","27","Marchiori, J. N. C.",NA,"2006","10","27","Brasil","Rio Grande do Sul","São José dos Ausentes","Próximo ao Arroio Silveira, matinha em beira de estrada","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"Arvoreta de 4-5 m de altura, ramos verde-escuros, folhas escassas, restrito aos ramos novos, verde-claros, formando população",NA,NA,"América",NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA
"117","2019-03-29 10:41:37-03","UFSM","HDCF","5719","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Santos, S. R.; Marchiori, J. N.","2006","10","27","Santos, S. R.; Marchiori, J. N. C.",NA,"2006","10","27","Brasil","Rio Grande do Sul","São José nos Ausentes","Próximo ao Arroio Silveira, matinha c/ Araucária em beira de",NA,NA,NA,NA,NA,NA,NA,"Arbusto com + ou - 2,5 m de Altura, ramos verde-escuros, folhas verde-claras, escassas nos ramos novos",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-03-29 10:41:37-03","UFSM","HDCF","5711","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Marchiori, J. N. C.","2006","11","24","Marchiori, J. N. C.",NA,"2006","11","24","Brasil","Rio Grande do Sul","Canguçu","Afloramento rochoso em beira de estrada","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,"Ramos oriundos de Xilopódio. Não é proveniente do outro indivíduo coletado no mesmo local",NA,NA,"América",NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA
"119","2019-03-29 10:41:37-03","UFSM","HDCF","5718","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Deble, L. P.; Oliveira, A. S.","2003","12","05","Deble, L. P.; Oliveira, A. S.",NA,"2003","12","05","Brasil","Santa Catarina","São Joaquim","Distrito de Pericó","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA
"120","2016-09-05 16:03:24-03","UFSM","HDCF","581","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Marchiori, J. N. C.; Longhi, S.","1982","01","19","Longhi, S. J.","130","1982","01","12","Brasil","Rio Grande do Sul","Canguçu","Boa vista","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,"Amostra de madeira coletada. Não tem exsicata",NA,NA,"América",NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA
"121","2020-06-25 16:06:25-03","FUVATES","HVAT","732","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","A. Corte","2011","07","07","A. Korte","7037","2011","06","20","Brasil","Santa Catarina","Bom Jardim da Serra","Campo de Fora.","-49.68","-28.26","-49º40'48''W","-28º15'36''S",NA,NA,"HVAT00000732","Duplicata de registro FURB 35137; Florística IFFC 115 (Arbusto); Floresta Ombrófila Mista; Estádio Suces.: Médio, Hábito arbustivo, flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-06-25 16:06:25-03","FUVATES","HVAT","730","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","A. Korte","2011","06","08","A. Korte","6934","2011","06","02","Brasil","Santa Catarina","Lages","Fazenda Igrejinha.","-50.22","-28.08","-50º13'12''W","-28º4'48''S",NA,NA,"HVAT00000730","Doação do herbário FURB, registro FURB 35013; arbusto de altura média de 2 metros, flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-07 11:45:04-03","FUVATES","HVAT","5671","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","E. Freitas","2018","09","22","F. Kunkowski","s.n.","2018","09","22","Brasil","Rio Grande do Sul","São José dos Ausentes","Fazenda Cachoeirão dos Rodrigues.","-49.989444","-28.603889","-49º59'22''W","-28º36'14''S",NA,NA,"HVAT00005671","Arvoreta.; Interior de um capão na beira do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 11:51:29-03","UFPE","UFP","24493","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","Spreng.","Schlindewin, C",NA,NA,NA,"Schlindewin, C","s.n.","1990","04","07","Brasil","Rio Grande do Sul","Serra de Sudeste",NA,NA,NA,NA,NA,NA,NA,"UFP024493","Vegetação aberta secundária, solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-09-12 05:00:02-03","US","US","690227","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"O. Kuntze","s.n.","1892","11",NA,"Uruguay",NA,NA,"Sierra de Solis.",NA,NA,NA,NA,NA,NA,"US03372568",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledonae","Rhamnales",NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","1904094","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"-. Gallinal, -- Aragone, -- Bergalli, -- Campal & Rosengurtt","PE-5556","1945","10","2","Uruguay","Florida",NA,"San Pedro del Timote. Cerro Colorado.",NA,NA,NA,NA,NA,NA,"US03372573",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledonae","Rhamnales",NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","2143973","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"A. A. Beetle","2275","1952","7","26","Brazil","Porto Alegre",NA,"Morro da Policia.",NA,NA,NA,NA,NA,NA,"US01875671",NA,"US01875671_01 US01875671_02",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae","Rhamnales",NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","1934905","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"W. G. F. Herter","9649","1947","5",NA,"Uruguay","Colonia",NA,"Dep. de Colonia. Salto San Luís.",NA,NA,NA,NA,"120",NA,"US03372572",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledonae","Rhamnales",NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","594453","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01875672",NA,"US01875672_01 US01875672_02",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae","Rhamnales",NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","1344152","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"G. Herter","702","1927","7",NA,"Uruguay","Montevideo",NA,"Dep. de Montevideo. Cerro.",NA,NA,NA,NA,"5",NA,"US03372575",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledonae","Rhamnales",NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","2141495","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"T. Pederson","1065","1951","4","5","Argentina","Buenos Aires",NA,"Balcarce.",NA,NA,NA,NA,NA,NA,"US03372570",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledonae","Rhamnales",NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","2320201","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"H. H. Bartlett","20979","1943","11","29","Uruguay","Maldonado",NA,"Cerro Pan de Azucar, Departamento de Maldonado.",NA,NA,NA,NA,NA,NA,"US03372574",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledonae","Rhamnales",NA,"1",NA
"133","2019-10-29 10:08:28-03","UFPR","EFC","2466","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Vicentini, A.","1","1991","07","28","Uruguai","Maldonado",NA,"José Ignácio",NA,NA,NA,NA,NA,NA,"EFC002466","Arbusto com expansão mais ou menos horizontal, em vegetação litorânea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-29 10:08:28-03","UFPR","EFC","13497","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Blum, C.T.","2014","04","03","Kuniyoshi, Y.S.",NA,"2014","04","03","Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"EFC013497","Margem de Floresta Ombrófila Mista Altomontana. Com flroes brancas.",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"135","2019-12-09 17:30:49-03","UFPR","EFC","17122","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Brotto, M.L.","2014","04","15","Brotto, M.L.; Kuniyoschi, Y.S.; Roderjan, C.V.","1594","2014","04","02","Brasil","Santa Catarina","São Joaquim",NA,"-49.7642","-28.2622","-49.7642","-28.2622","1342","1342","EFC017122","Árvore de 4 m; flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-10-29 10:08:28-03","UFPR","EFC","13939","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Blum, C.T.","2014","06","24","Blum, C.T.","1685","2014","06","24","Uruguai","Montevidéu","Montevidéu","Parque del Prado",NA,NA,NA,NA,NA,NA,"EFC013939","Arbusto de 1,2 m, nativa e cultivada. Ramos e espinhos acinzentados, com flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-10-29 10:08:28-03","UFPR","EFC","13707","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Ribeiro, C.L.","2015","03","07","Ribeiro, C.L.","146","2015","03","07","Brasil","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"EFC013707","Arvore em afloramento rochoso",NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"138","2019-10-29 10:08:28-03","UFPR","EFC","10175","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Blum, C.T.","2013","07","08","Roderjan, C.V.","1775","2007","05","03","Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"EFC010175","Arbusto em capão com araucária, com pastoreio, 1200m s.n.m. Flores creme",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA
"139","2019-12-09 17:30:49-03","UFPR","EFC","15161","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Vieira, R.S.","2016","09","19","Kuniyoshi, Y.S.","6516","2016","04","27","Brasil","Santa Catarina","São Joaquim","Pericó","-49.9317016601562","-28.2938995361328",NA,NA,"1400","1400","EFC015161","Árvore com 5 m de altura na beira da várzea, em local seco. Com flores.",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA
"140","2019-10-29 10:08:28-03","UFPR","EFC","13448","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Velazco, S.J.E.","2012","03","01","Velazco, S.J.E",NA,"2012","03","01","Brasil","Paraná","Palmas","RVS dos Campos de Palmas","-51.7527","-26.4753","-51.7527","-26.4753",NA,NA,"EFC013448","Arvoreta de 2-3 , na borda do capão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-10-29 10:08:28-03","UFPR","EFC","11565","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Roderjan, C.V.","2013","04","25","Vieira, R.S.","183","2013","04","25","Brasil","Santa Catarina","Urubici","Pastagem","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"EFC011565","árvore com aprox. 8m. Com flores brancas e frutos verdes.",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"142","2019-11-13 11:29:38-03","USP","SPF","202771","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Fiaschi, P","2011","03",NA,"Fiaschi, P","3636","2011","03","27","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim","-49.630361","-28.139861","-49.630361","-28.139861","1348","1348","SPF00202771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-25 13:53:24-03","UNIVILLE","JOI","7959","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","M. Verdi","2008","04","17","Verdi, M.","621","2008","04","17","Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,"1449","1449","JOI007959","Florística IFFSC 144; HABITO: arbustiva; TIPO VEGETACIONAL: FOM",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA
