"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","individualCount","occurrenceRemarks","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","barcode","imagecode","month","day","locality","yearIdentified","monthIdentified","dayIdentified","county","verbatimLongitude","verbatimLatitude","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus"
"102","2020-09-12 05:00:02-03","US","US","1545683","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Catasetum","pflanzii","Catasetum pflanzii","1",NA,NA,NA,"S. Venturi","7438","1922","South America","Argentina","Tucumán",NA,NA,NA,"2","13",NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"103","2020-09-02 16:34:31-03","Cenargen","CEN","19829","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum","2",NA,"(C.Morren) Lindl.","L. B. Bianchetti","Sebastião Pinheiro Cordovil da Silva","249","1993",NA,"Brasil","GO","Exsicatas","CEN00019829","CEN00019829","02","11","A 4.6 km da foz do ribeirão Pirapitinga.","1997","05",NA,"CALDAS NOVAS",NA,NA,"-48.625","-17.74169921875","36612","auto","625","625",NA,NA,NA,NA,NA
"104","2020-09-02 16:34:31-03","Cenargen","CEN","34786","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum","1","Quando da realização desta coleta, foi coletado apenas material para muda e conservado em casa de vegetação, no CENARGEN, em 07/02/2000 foi coletado material para exsicata.","(C.Morren) Lindl.","J. A. N. Batista","Sebastião Pinheiro Cordovil da Silva","531","1996",NA,"Brasil","GO","Exsicatas","CEN00034786","CEN00034786","12","11","Área inundada.","2000","12",NA,"CALDAS NOVAS",NA,NA,"-48.625","-17.74169921875","36612","auto",NA,NA,NA,NA,NA,NA,NA
"105","2020-09-02 16:34:31-03","Cenargen","CEN","34785","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum","1","Erva epífita sobre Mauritia flexuosa. Flores femininas, labelo com interior verde-amarelado. Na realização desta coleta, foi coletado apenas material para muda, sendo a mesma conservada em casa de vegetação neste CENARGEN, e em 10/02/2000, foi coletado material para exsicata.","(C.Morren) Lindl.","L. B. Bianchetti","Taciana Barbosa Cavalcanti","2166","1997",NA,"Brasil","GO","Exsicatas","CEN00034785","CEN00034785","03","13","Margem esquerda do córrego Santo Antonio.","2015","07",NA,"CORUMBAIBA",NA,NA,"-48.5614013671875","-18.1424999237061","40186","auto",NA,NA,NA,NA,NA,NA,NA
"106","2020-09-02 16:34:31-03","Cenargen","CEN","34757","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum","1","Em remanescente de mata de galeria seca. Em plena floração (sob cultivo). Sépalos e pétalos verdes, na face interna com numerosoas pintas vinosas. Labelo com a base e o calo mediano esbranquiçados e sobre estes com pintas vinosas. Parte mediana e bordas verde-claro, sem pintas. Coluna esbranquiçada, densamente pintalgada de vinho. Ápice esverdeado. Planta coletada no local e mantida sob cultivo a vários anos em Brasília.","(C.Morren) Lindl.","J. A. N. Batista","Karina Proite","1","2000",NA,"Brasil","SP","Exsicatas","CEN00034757","CEN00034757","12","10",NA,"2000","02",NA,"VARGEM GRANDE DO SUL",NA,NA,"-46.8899993896484","-21.8299999237061","18222","auto",NA,NA,NA,NA,NA,NA,NA
"107","2019-10-07 09:19:52-03","UEFS","HUEFS","11727","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Marinho, J.",NA,"1991",NA,"Brasil","Mato Grosso",NA,"HUEFS0011727","HUEFS0011727","04","03",NA,NA,NA,NA,"Poconé",NA,NA,"-56.6227989196777","-16.2567005157471","200792","auto",NA,NA,"Lilianae",NA,NA,NA,NA
"108","2019-07-09 12:46:27-03","F","FMNH-SEEDPLANTS","V0435800F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,NA,"RRC ID Flag","University of California Botanic Garden","1157",NA,"South America","Peru",NA,NA,"V0435800F","V0435800F_01 V0435800F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"50.1157",NA
"109","2019-07-09 12:42:17-03","F","FMNH-SEEDPLANTS","V0435812F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,NA,NA,"P. Jörgensen","4413a","1932","South America","Paraguay",NA,NA,"V0435812F","V0435812F_01","1",NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"110","2019-07-09 12:42:17-03","F","FMNH-SEEDPLANTS","V0435813F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,NA,NA,"P. Jörgensen","4413b","1932","South America","Paraguay",NA,NA,"V0435813F","V0435813F_01","1",NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"111","2020-11-04 17:30:10-03","UEM","HUEM","13539","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Flores perfumadas, com cheiro adocicado. Inflrescência com 10 flores. Sépala de coloração marrom-esverdeado, com máculas de coloração vináceo (rosa-escuro). Pétalas laterais brancas com máculas de coloração vinácea. Labelo verde-cl","(C.Morren) Lindl.",NA,"V.Tomazini","496","2004",NA,"Brasil","Mato Grosso do Sul",NA,"HUEM000024220",NA,"08","13","rio Ivinhema, Coletada originalmente em Lagoa do Finado Raimundo. Amostra cultiva em casa de vegetação de Maringá (PR). Floração em fevereiro 2007.",NA,NA,NA,"Jateí",NA,NA,"-54.3025016784668","-22.4818992614746","85335","auto",NA,NA,NA,NA,NA,NA,NA
"112","2021-02-12 15:02:22-03","UFSCar","SPSC","7335","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Cerrado/cerradao","(C.Morren) Lindl.","A.W.C. Ferreira","A.W.C. Ferreira",NA,"2007",NA,"Brasil","São Paulo",NA,NA,NA,"03","15",NA,NA,NA,NA,"São Carlos",NA,NA,"-47.8899993896484","-22.0100002288818","45913","auto",NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 15:15:15-03","UnB","UB","3693","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Encontrado sobre palmeira.; Epífita; . Solo: Madeira podre.","(E. Morren) Lindl. & Paxton","Pabst, GFJ","Heringer, EP","9603","1963","Southern America","Brasil","Distrito Federal",NA,"UB0019236","UB0019236","02","20","Rodovia Brasília-Anápolis",NA,NA,NA,"Brasília",NA,NA,"-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:15:15-03","UnB","UB","102895","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Mais informações","(E. Morren) Lindl. & Paxton","Incógnito","Filho, JM","s.n.","1989","Southern America","Brasil","Mato Grosso",NA,"UB0015745","UB0015745","11",NA,"Poconé, Fazenda Santa Terezinha",NA,NA,NA,"Poconé","-56.626944","-16.259722","-56.626944","-16.259722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 15:15:15-03","UnB","UB","102896","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Mais informações","(E. Morren) Lindl. & Paxton","Pabst, GFJ","Heringer, EP","15514","1975","Southern America","Brasil","Distrito Federal",NA,"UB0015744","UB0015744","05","05","Estação Experimental de Biologia","1979","02",NA,"Brasília",NA,NA,"-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA
"116","2019-05-06 12:01:20-03","UFU","HUFU","68208","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Cardoso, J.C.F.; Rezende, U.C.","11","2014",NA,"Brasil","Minas Gerais",NA,"HUFU00029989","HUFU00029989","01","15","vereda situda a 22 km do centro da cidade, nas margens da estrada que leva a Campo Florido.",NA,NA,NA,"Uberlândia","-48.35","-19.05","-48.35","-19.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-23 13:22:55-03","MN","R-TIPOS","3014","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(E. Morren) Lindl. & Paxton","Petini-Benelli, A.","Hoehne, F.C.","4953","1911",NA,"Brasil","Mato Grosso",NA,"R000003014","R000003014_001","02",NA,NA,"2013","10","22","Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotypus de Catasetum inconstans Hoehne"
"118","2018-07-20 21:34:52-03","UFMT","UFMT","43363","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Epífita. Flores masculinas não ressupinadas. Flores em solução (SPIRIT 1187). Tépalas verdes pintalgadas de marrom, labelo verde com calo amarelo no lobo terminal, margens fimbriadas.; Área de silvicultura, em velha laranjeira.","(C.Morren) Lindl.","Petini-Benelli, A.","Petini-Benelli, A.","ADA1187","2016",NA,"Brasil","Santa Catarina",NA,NA,NA,"01","29",NA,"2016","01","29","Joinville","-42.785","-22.433056","-42.785","-22.433056",NA,NA,"230","230",NA,NA,NA,NA,NA
"119","2018-07-20 21:34:52-03","UFMT","UFMT","43332","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Epífita. Flores masculinas não ressupinadas. Flores em solução (SPIRIT 333). Tépalas verdes densamente pintalgadas de marrom-claro, labelo verde, margens fimbriadas.; cerrado.","(C.Morren) Lindl.","Petini-Benelli, A.","Monteiro, N.","ADA333","2016",NA,"Brasil","Goiás",NA,NA,NA,"03","21",NA,"2016","03","21","Iporá","-51.065278","-16.456389","-51.065278","-16.456389",NA,NA,"631","631",NA,NA,NA,NA,NA
"120","2018-07-20 21:34:52-03","UFMT","UFMT","43362","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Epífita. Flores masculinas não ressupinadas. Flores em solução (SPIRIT 1336). Tépalas verdes pintalgadas de marrom, labelo verde com calo amarelo no lobo terminal, margens fimbriadas.","(C.Morren) Lindl.","Petini-Benelli, A.","Barbosa, T.C.S.","ADA1336","2016",NA,"Brasil","Minas Gerais",NA,NA,NA,"01","29",NA,"2016","01","29",NA,"-44.433333","-15.166667","-44.433333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2018-02-26 18:32:29-03","UFMT","UFMT","40842","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum morrenianum",NA,"Herbácea epífita. Espécime coletado sobre galho quebrado de garnde laranjaeira quebrado pelo vento.; Mata ciliar com fruticultura.","Mansf.",NA,"Petini-Benelli, A.","ADA1","2012",NA,"Brasil","Santa Catarina",NA,"UFMT00040842",NA,"12","22","Próximo ao rio Piraí.",NA,NA,NA,"Joinville","-48.959722","-26.320556","-48.959722","-26.320556",NA,NA,"72","72",NA,NA,"morrenianum",NA,NA
"122","2018-07-20 21:34:52-03","UFMT","UFMT","43356","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Epífita. Flores masculinas não ressupinadas. Flores em solução (SPIRIT 1478). Tépalas creme pintalgadas de marrom, labelo verde-amarelado.; cerrado.","(C.Morren) Lindl.","Petini-Benelli, A.","Monteiro, N.","ADA1478","2016",NA,"Brasil","Goiás",NA,NA,NA,"02","12",NA,"2016","02","12","Ivolândia","-50.779444","-16.566667","-50.779444","-16.566667",NA,NA,"598","598",NA,NA,NA,NA,NA
"123","2018-02-26 18:32:29-03","UFMT","UFMT","40843","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,"Herbácae epífita.; Floresta submontana.","Rchb.f.",NA,"Regent, C.M.","ADA2","2013",NA,"Brasil","Rio de Janeiro",NA,"UFMT00040843",NA,"01","04",NA,NA,NA,NA,"Petrópolis","-42.785","-22.433056","-42.785","-22.433056",NA,NA,"230","230",NA,NA,"fissum",NA,NA
"124","2015-05-18 16:48:23-03","UFMT","UFMT","42503","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"epífita. Flores não ressupinadas, flores em solução (SPIRIT 025), tépalas esverdeadas densamente pintalgadas de marrom avermelhado, labelo amarelo trilobado, elmiforme, margens ciliadas.","(C.Morren) Lindl.","Petini-Benelli, A.","Martins, C.R.","ADA025","2015",NA,"Brasil","Maranhão",NA,NA,NA,"01","18","Ex. hort. Carlos Régent Martins.","2015","01","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2018-02-26 18:32:29-03","UFMT","UFMT","18386","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Herbácea epífita. Presença de flores.","(C.Morren) Lindl.","Petini-Benelli, A.","Amaral, A.M.","12","1998",NA,"Brasil","Mato Grosso",NA,"UFMT00018386",NA,"03","19","Orquidário Matogrossense UNEMAT.","2006","08","09","Cáceres",NA,NA,"-57.6789016723633","-16.0706005096436","172193","auto",NA,NA,NA,NA,NA,NA,NA
"126","2018-02-26 18:32:29-03","UFMT","UFMT","36337","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Epífitico;Folhas com consistência membranácea; Planta herbácea de porte baixo, pseudobulbos curtos (0,5 cm), encimados por uma folha tipo terete, verde-oliváceae e pintalgadas de marrom. Haste floral apical longa (30-100cm) e rami","(C.Morren) Lindl.",NA,"Equipe Vegetação","755","2006",NA,"Brasil","Mato Grosso",NA,"UFMT00036337",NA,"04","05",NA,NA,NA,NA,"Chapada dos Guimarães",NA,NA,"-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,NA,NA,NA
"127","2018-02-26 18:32:29-03","UFMT","UFMT","24245","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Herbácea epífita. Flores alvas.; Mata. Solo argilo-arenoso.","(C.Morren) Lindl.","Petini-Benelli, A.","Macedo, M.; Da Silva, J.E.","7601","1999",NA,"Brasil","Mato Grosso",NA,"UFMT00024245",NA,"07","23","U.H.E-Manso.","2006","08","09","Chapada dos Guimarães",NA,NA,"-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,NA,NA,NA
"128","2018-02-26 18:32:29-03","UFMT","UFMT","41409","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Erva epífita. Flores não-ressupinadas. Tépalas verdes pintalgadas de marrom. Labelo coniforme verde com margens recobertas com fimbrias bem curtas.; Restinga; região serrana.","(C.Morren) Lindl.","Petini-Benelli, A.","Petini-Benelli, A.","ADA280","2014",NA,"Brasil","Rio de Janeiro",NA,"UFMT00041409",NA,"03","04","Ex hort. Carlos Régent Martins, de Niterói-RJ. Sob cultivo desde 17-11-2013.","2014","03","04","Niterói",NA,NA,"-43.1035995483398","-22.88330078125","14785","auto",NA,NA,NA,NA,NA,NA,NA
"129","2018-12-06 13:43:29-02","UFMT","UFMT","41805","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Erva epífita. Flores não-ressupinadas. Tépalas verdes maculadas de marrom-avermelhado. Labelo esbranquiçado, trilobado, margem fimbrilhadas.; Restinga no litoral.","(C.Morren) Lindl.","Petini-Benelli, A.","Lima, M.T.","ADA570","2014",NA,"Brasil","São Paulo",NA,"UFMT00041805",NA,"10","29","Ex hort. Mari Teresa de Oliveira Lima.","2014","10","29","São Paulo",NA,NA,"-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA
"130","2018-02-26 18:32:29-03","UFMT","UFMT","40843","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,"Herbácae epífita.; Floresta submontana.","Rchb.f.",NA,"Regent, C.M.","ADA2","2013",NA,"Brasil","Rio de Janeiro",NA,"UFMT00040843",NA,"01","04",NA,NA,NA,NA,"Petrópolis","-42.785","-22.433056","-42.785","-22.433056",NA,NA,"230","230",NA,NA,"fissum",NA,NA
"131","2018-02-26 18:32:29-03","UFMT","UFMT","40842","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum morrenianum",NA,"Herbácea epífita. Espécime coletado sobre galho quebrado de garnde laranjaeira quebrado pelo vento.; Mata ciliar com fruticultura.","Mansf.",NA,"Petini-Benelli, A.","ADA1","2012",NA,"Brasil","Santa Catarina",NA,"UFMT00040842",NA,"12","22","Próximo ao rio Piraí.",NA,NA,NA,"Joinville","-48.959722","-26.320556","-48.959722","-26.320556",NA,NA,"72","72",NA,NA,"morrenianum",NA,NA
"132","2017-09-11 17:11:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Morong, T","875?",NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,NA,"Etiam in Paraguay secus flum. Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:11:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Linden, JJ","s.n.(Hort.",NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,"In Venezuela secus flum. Orinoco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:11:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Morong, T","875",NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,NA,"Etiam in Paraguay secus flum. Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:11:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Hassler, E","1947",NA,NA,"?",NA,NA,NA,NA,NA,NA,"in truncis putrescentibus prope Santo-Thomas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-09-11 17:11:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Hassler, E","1947?",NA,NA,"?",NA,NA,NA,NA,NA,NA,"in truncis putrescentibus prope Santo-Thomas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:11:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Linden, JJ","s.n.(Hort.",NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,"In Venezuela secus flum. Orinoco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-09-11 17:11:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Comm. Geogr.Geol. S. Paulo","s.n.",NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,"Habitat in prov. S. Paulo ad Franca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2017-09-11 17:11:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Comm. Geogr.Geol. S. Paulo","s.n.",NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,"Habitat in prov. S. Paulo ad Franca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:11:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Sander","s.n.(Hort.",NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,"In Guiana anglica ad Roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2017-09-11 17:11:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(C.Morren) Lindl.",NA,"Sander","s.n.(Hort.",NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,"In Guiana anglica ad Roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-07-02 08:21:53-03","CAS","CAS-BOT","621967","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Flowers green. Epiphytic. * Data from these fields are not available on the web.","(C. Morren) Lindl.",NA,"Jorgensen, Pedro","4413a","1932","South America","Paraguay",NA,NA,NA,NA,"1",NA,"*",NA,NA,NA,NA,"*","*",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"143","2019-07-03 07:26:14-03","CAS","CAS-BOT","621968","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Flower green, prikkete [= dotted] with red. Epiphytic. * Data from these fields are not available on the web.","(C. Morren) Lindl.",NA,"Jorgensen, Pedro","4413b","1932","South America","Paraguay",NA,NA,NA,NA,"1",NA,"*",NA,NA,NA,NA,"*","*",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"144","2021-02-08 12:52:12-03","UFRGS","ICN","044125","S","Plantae","Monocotyledon",NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Espécie ameaçada de extinção (Em perigo).; sépalas e pétalas verde-claras, finalmente maculadas de pardo; coluna idem; labelo verde-claro com calosidade branca; flores aromáticas; epífito. Floresceu em março de1979; herborizada em 13/03","(E. Morren) Lindl. & Paxton","Machnicki-Reis, M","Waechter, JL","1203","1979","América do Sul","Brasil","RS",NA,"ICN00039436",NA,"07",NA,"Parque Florestal do Turvo","2016","03","10","Tenente Portela",NA,NA,"-53.75830078125","-27.3710994720459","14404","auto",NA,NA,NA,NA,NA,NA,NA
"145","2021-02-08 12:52:12-03","UFRGS","ICN","014992","S","Plantae","Monocotyledon",NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Espécie ameaçada de extinção (Em perigo).","(E. Morren) Lindl. & Paxton","Machnicki-Reis, M","Dutra, J","992",NA,"América do Sul","Brasil","RS",NA,"ICN00039435",NA,NA,NA,NA,"2016","03","10","Porto Feliz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-03 22:00:02-03","FLAS","FLAS","181456","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"[Label note:] var. morrenianum. Purchased A. Seidel.","(E. Morren) Lindl. & Paxton",NA,"Harold Hills","F1233",NA,NA,"Brazil",NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-03 22:00:02-03","FLAS","FLAS","181452","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"[Label note:] Fragrance sample voucher. --[Label footing:] Voucher for NSF grant Chemosystematics and Pollination Biology of Gongora","(E. Morren) Lindl. & Paxton",NA,"Harold G. Hills","87023",NA,NA,"Brazil",NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-03 22:00:02-03","FLAS","FLAS","181447","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"[Label note:] Purchased Tropical World","(E. Morren) Lindl. & Paxton",NA,"Harold Hills","F1208",NA,NA,"Peru",NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-03 22:00:02-03","FLAS","FLAS","181455","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"[Label note:] Fragrance sample voucher. --[Label footing:] Voucher for NSF grant Chemosystematics and Pollination Biology of Gongora","(E. Morren) Lindl. & Paxton",NA,"Harold G. Hills","87027",NA,NA,"Brazil",NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-03 22:00:02-03","FLAS","FLAS","181453","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"[Label note:] Fragrance sample voucher. --[Label footing:] Voucher for NSF grant Chemosystematics and Pollination Biology of Gongora","(E. Morren) Lindl. & Paxton",NA,"Harold G. Hills","87026",NA,NA,"Brazil",NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-03 22:00:02-03","FLAS","FLAS","181446","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"[Label note:] Fragrance sample voucher. --[Label footing:] Voucher for NSF grant Chemosystematics and Pollination Biology of Gongora","(E. Morren) Lindl. & Paxton",NA,"Harold G. Hills","87028",NA,NA,"Brazil",NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
