"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"91","2020-12-11 11:36:02-03","UFMG","BHCB","7602","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Lopes, MA; Andrade, PM de","556","1984","10","22","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga.",NA,"Arv.nº4227; Arbóreo; 25 metros, flores brancas c/mancha cor de vinho no estandarte; flores coletadas no chão; Mata atlântica","BHCB003284",NA,"Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"2018","10","49886","auto","27",NA,NA,NA,NA,NA
"92","2020-12-11 11:36:02-03","UFMG","BHCB","30729","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce",NA,NA,NA,NA,"Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"93","2013-02-12 12:41:00-02","MO","MOBOT","3198885","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Lima","Ezechias P. Heringer","Heringer 2425","1946","9","24","South America","Brazil","Minas Gerais","Est. Esep. de Agua Limpa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2013-05-07 06:03:00-03","MO","MOBOT","3199123","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Lima","Ynés Mexia","Mexia 5387","1930","12","9","South America","Brazil","Minas Gerais","Fazenda de Paraiso; Pau de Paina; remnant of forest on cleared hilltop.",NA,NA,NA,NA,NA,NA,NA,"740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2009-09-28 20:18:00-03","MO","MOBOT","3199499","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Bente B. Klitgaard|F.C.P. Garcia","Klitgaard 63","1994","1","2","South America","Brazil","Bahia","On rd. BR 415, Itambé - Vitória da Conquista. Pasture, left over yrees from catinga vegtation.",NA,NA,NA,NA,NA,NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","3201674","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Mesquita","Assuncao","Assuncao 756","1997","12","11","South America","Brazil","Amazonas","Floresta de Plato. Arvore. Solo areno-argiloso. Tronco tortuoso, 10m de altura, DAP=20cm. Base reta, com spopemas assimetrica, concavas, ramificadas, A<C (20 cmx 1,50). Ritidoma marrom claro com lenticelas lineares, agrupadas horizontalmente, desprendendo facilmente. Corte: casca morta marom escuro, menor que 1 mm; casca viva laranja, 3mm, nao fibrosa, de odor suave; alburno amarelado. Exsudacao escassa, incolor, pegajosa, saindo da casca viva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","7376",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","H. C. de Lima/1995","L. D. Thomaz","1006","1993","07","22",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Altura 9m, PAP 12 + 30cm, caule interno branco, externo róseo.","MBML007376","MBML007376","Santa Teresa","-40.530278","-19.971389",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-06-15 15:30:42-03","UNESP-RC","HRCB","28413","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Ivanauskas, N.M.","Ivanauskas, N.M.","445","1995","09","29",NA,"Brasil","São Paulo",NA,NA,"Árvore de 8m, decídua. Casca externa marrom, lisa. Flores de pétalas brancas com estandarte branco e de centro lilás.",NA,NA,"Pariquera-Açu","-47.885","-24.608333",NA,NA,"47º53'06W","24º36'30S","1995","10",NA,NA,"24",NA,NA,NA,NA,NA
"99","2020-06-15 15:30:42-03","UNESP-RC","HRCB","36619","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Carrasco, P.G.","Carrasco, P.G.","s.n.","2000","03","11",NA,"Brasil","São Paulo","Arredores da Vila de Pedrinhas; Viveiro de Mudas.",NA,"Flor Amarela.",NA,NA,"Ilha Comprida","-47.5400009155273","-24.7399997711182",NA,NA,NA,NA,"2002","08","49747","auto",NA,NA,NA,NA,NA,NA
"100","2017-11-24 14:10:52-02","UFLA","ESAL","17924","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Carvalho, WAC","280",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva Indígena do Povo Maxacalis",NA,"árvore; ; ;; floresta",NA,NA,"Machacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA
"101","2017-11-24 14:10:52-02","UFLA","ESAL","15034","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Villela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Mata Camarinha",NA,"árvore; 11,50; ;; floresta",NA,NA,"Itambé do Mato Dentro","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA
"102","2019-06-10 10:10:49-03","FZB-BH","BHZB","6353","S","Plantae",NA,NA,"Fabaceae - Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense",NA,"F.L. Filardi","Ordones, J. et al.","1055","2006","09","16",NA,"Brasil","MG","Parque Estadual do Rio Doce - Margem da Lagoa Dom Helvécio",NA,"Nº 520. 260m de altitude.Floresta Estacional Semidecidual. Doação de duplicata para Herbário JPB em março 2014. Anteriormente H. janeirense var. stipulatum. Conferido por Briggtthe M- Castro, 27/10/2018.",NA,NA,"Marliéria","-42.7322006225586","-19.7122001647949","260","260",NA,NA,"2006","12","28215","auto",NA,NA,NA,NA,NA,NA
"103","2021-01-26 13:54:46-03","IMA","MAC","18220","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","D.Cardoso","H.C. de Lima; D.B.O.S.Cardoso; C.S.Carvalho; D.Zuanny; J.B.da Silva","4663","2019","01","23",NA,"Brasil","Alagoas","Fazenda Flor da Serra, Acesso pela BR-104, estrada do barro vermelho, após o assentamento Ximenes.",NA,"Árvore ca. 20 m de altura. Folhas crescendo em espiral no ápice dos ramos, folíolos papiráceos. Estéril.; Fragmento de Mata Atlântica.","MAC0018220",NA,"União Palmares","-36.389167","-10.554586",NA,NA,"-36.389167","-10.554586","2019","01",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-01-26 13:54:46-03","IMA","MAC","64918","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","M.Figueira; B.Schindler","B.Schindler; M.Figueira; R.M.T.Costa","s.n.","2017","10","26",NA,"Brasil","Alagoas","Conglomerado do Inventário Florestal Nac",NA,"Indivíduo regenerante.; Mata Atlântica.","MAC0064918",NA,"Quebrangulo","-36.3825","-9.166667","790","790","-36.3825","-9.166667","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-02-04 10:28:54-03","UFRPE","HST","2969","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.M.Castro","M.T.Monteiro","22795","1968","10","21",NA,"Brasil","Alagoas","Fazenda Horizonte",NA,"Árvore de grande porte, com 60cm de diâmetro. Flores mais ou menos pequenas, róseas, com perfume agradável. Vagens pequenas e escuras quando maduras.","HST002969",NA,"Marechal Deodoro","-35.8950004577637","-9.710280418396",NA,NA,NA,NA,"2018","08","15565","auto","06",NA,NA,NA,NA,NA
"106","2021-02-09 10:13:15-03","UENF","HUENF","11193","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Haroldo C. de Lima; D.N. Machado; A.N. Lima","8581","2017","11","27",NA,"Brasil","Rio de Janeiro","Reserva Biológica União. Rocha Leão, próximo ao portão de entrada da Rebio União, BR 101, Km 185. Mata de terras baixas degradadas.",NA,"Árvore pequena com 6 metros de altura. Frutos castanho-claro a pardacentos. Sementes para viveiro JB. Mesmo ind. coleta HCL 8348. RBcarpo 8654","HUENF00012030",NA,"Rio das Ostras","-42.033611","-22.431944","40","40","42º2'1''W","22º25'55''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-04-07 16:08:49-03","UENF","HUENF","10009","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Lima, H.C.","Lima, H.C.; D.N.S Machado",NA,"2016","09","22",NA,"Brasil","Rio de Janeiro","Rocha Leão, Rodovia BR-101, km 185. Reserva Biológica União",NA,"Árvore jovem. Tronco ramificado acima da base (5 ramificações), casca fissurada e pardo-acinzentada, DAP ca. 30+20+15+10+10 cm. Folhas jovens rebrotando após caducifolia. Flores passadas com cálice persistente verde-fulvescente; fr","HUENF00010557",NA,"Rio das Ostras","-42.035556","-22.431944","43","43","42º2'8''W","22º25'55''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-09 10:13:15-03","UENF","HUENF","10861","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Archanjo, K.M.P.A.; Toledo, E.","4253","2010","03","09",NA,"Brasil","Rio de Janeiro","Córrego Alegre.",NA,"Parcela 16","HUENF00011545",NA,"Natividade","-41.9733009338379","-21.042200088501",NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA
"109","2021-02-09 10:13:15-03","UENF","HUENF","10856","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Archanjo, K.M.P.A.","5806","2010","05","28",NA,"Brasil","Rio de Janeiro","Córrego Alegre.",NA,"Parcela 20","HUENF00011540",NA,"Natividade","-41.9733009338379","-21.042200088501",NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA
"110","2021-02-25 10:12:04-03","CVRD","CVRD","10566","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Briggitthe Melchor Castro","Siqueira, G.S.","366","2007","11","29","América do Sul","BRASIL","ES",NA,NA,"Coleta stereo para consta na Flora da CVRD <ll>dwc_commonname:</ll> Angelim folha miúda","CVRD010566",NA,"Linhares","-40.074611","-19.156114","52","52","-40,074611","-19,156114","2018","02",NA,NA,"26","Magnoliopsida",NA,NA,NA,NA
"111","2021-02-25 10:12:04-03","CVRD","CVRD","2077","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Briggitthe Melchor Castro","Folli, D.A.","805","1988","10","26","América do Sul","BRASIL","BA",NA,NA,"<ll>dwc_commonname:</ll> Angelim folha miúda","CVRD002077",NA,"Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"2018","02","68835","auto","26","Magnoliopsida",NA,NA,NA,NA
"112","2021-02-25 10:12:04-03","CVRD","CVRD","13254","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Briggitthe Melchor Castro","Flores, T.B.","951","2010","10","26","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Angelim folha miúda","CVRD013254",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"2018","02","48094","auto","26","Magnoliopsida",NA,NA,NA,NA
"113","2021-03-01 11:54:11-03","UFPE","UFP","30091","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Oliveira, M","Siqueira-Filho, JA; Vicente, JA","1050","2000","02","19",NA,"Brasil","Pernambuco",NA,NA,"Árvore com ca. 12m de altura.; Árvore com ca. 12m de altura.","UFP030091",NA,"Jaqueira","-35.833333","-8.7","700","700","-35.833333","-8.7","2004","08",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 11:54:11-03","UFPE","UFP","40419","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Oliveira, M","Oliveira, M; Grillo, AA","1559","2004","02","10",NA,"Brasil","Alagoas",NA,NA,"Árvore.; Árvore.","UFP040419",NA,"S.J. da Laje",NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 11:54:12-03","UFPE","UFP","75944","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Queiroz, RT","Oliveria, M; Corrêa, M","1624","2004","08","04",NA,"Brasil","Alagoas",NA,NA,"Árvore aprox. 4m de altura. Ocasional.; Vegetação arboreo-arbustiva densa. Solo argiloso com afloramento rochoso. Florest Atlântica.","UFP075944",NA,"Ibaguatera",NA,NA,NA,NA,NA,NA,"2014","05",NA,NA,"30",NA,NA,NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","2984287","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"E. P. Heringer & G. Eiten","15087","1975","9","18","South America - Neotropics","Brazil","Minas Gerais","State of Minas Gerais, Municipio de Marlieria: Parque Estadual Do Rio Doce, On peninsula at Lake Helvecio near Casa de Tabua, guest house",NA,NA,"US02151292","US02151292_01",NA,"-42.6","-19.77","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"117","2020-09-12 05:00:02-03","US","US","2984286","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"E. P. Heringer & G. Eiten","15000","1975","9","17","South America - Neotropics","Brazil","Minas Gerais","State of Minas Gerais, Municipio de Marlieria: Parque Estadual Do Rio Doce, On peninsyla at Lake Helvecio, near hotel",NA,NA,"US02151294","US02151294_01",NA,"-42.6","-19.77","450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"118","2020-09-12 05:00:02-03","US","US","1690946","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Y. Mexia","5154","1930","10","8","South America - Neotropics","Brazil","Minas Gerais","State of Minas Gerais, Road beyond Fazenda do Paraiso, on top of hill",NA,NA,"US02151295","US02151295_01",NA,NA,NA,"720",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","1592566","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Y. Mexia","5387","1930","12","29","South America - Neotropics","Brazil","Minas Gerais","State of Minas Gerais, Fazenda de Paraiso, Pau de Paina",NA,NA,"US02151293","US02151293_01",NA,NA,NA,"740",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","1518318","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"J. G. Ruhlmann & A. Ducke","23394","1928","10",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Procedencia Rio de Janeiro ad urbena in silvis Tijirea",NA,NA,"US02151296","US02151296_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"121","2020-09-12 05:00:02-03","US","US","3698466","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"L. P. de Queiróz","16037","2014","10","26","South America - Neotropics","Brazil","Bahia","Brasil, Bahia, Lencois, 2 km N da saida da cidade em direcion a BR-242, na beira do rio",NA,NA,"US02151291","US02151291_01",NA,"-41.3767","-12.5633","433",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"122","2020-09-02 16:27:57-03","Cenargen","CEN","57347","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","H. C. Lima","Domingos Antônio Folli","805","1988","10","26",NA,"Brasil","BA",NA,"Exsicatas","Municipal. Doação do Banco Genético do Pau Brasil. Registro nº 273. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057347","CEN00057347","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"1990","06","68835","auto",NA,NA,NA,"1",NA,NA
"123","2019-11-13 11:22:23-03","USP","SPF","198038","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Santos, MF","Santos, MF","494","2007","12","15",NA,"Brasil","Minas Gerais","APA Parque Nacional da Serra do Cipó",NA,NA,"SPF00198038",NA,"Itambé do Mato Dentro","-43.402056","-19.396361",NA,NA,"-43.402056","-19.396361","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:22:23-03","USP","SPF","200413","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Freitas, HS","Freitas, HS","86","2008","12","28",NA,"Brasil","São Paulo","Fazenda Atibaia.",NA,NA,"SPF00200413",NA,"São José do Barreiro","-44.656667","-22.642778","504","504","-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 18:27:51-03","USP","SPF","218957","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Santos, MF","Siniscalchi, CM","265","2011","10","21",NA,"Brasil","Minas Gerais","Serra do Cipó, Distrito de Santana do Rio Preto. Cabeça de Boi. Terras de José Agostinho.",NA,"Árvore ca. 8 m alt. Tronco acinzentado. Ramos verdes, folhas verde-claras. Raques com pilosidade ferrugínea.; Mata semidecidual. Abundante no local.","SPF00218957",NA,"Itambé do Mato Dentro","-43.401056","-19.396278",NA,NA,"-43.401056","-19.396278","2011","10",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:22:23-03","USP","SPF","224769","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Melchor Castro, B","Flores, TB","951","2010","10","26",NA,"Brasil","Espírito Santo","Reserva Natural Vale - Aceiro Aracruz - João Pedro.",NA,NA,"SPF00224769",NA,"Linhares","-39.99695","-19.241958",NA,NA,"-39.99695","-19.241958","2017","11",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:22:23-03","USP","SPF","34827","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","janeirense","stipulatum","Hymenolobium janeirense stipulatum","(N.F.Mattos) H.C.Lima","Lewis, GP","Lewis, GP","865","1981","12","19",NA,"Brasil","Bahia",NA,NA,NA,"SPF00034827",NA,"Lençóis","-41.366667","-12.516667","420","420","-41.366667","-12.516667","1983","03",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-13 11:22:23-03","USP","SPF","34827","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","janeirense","stipulatum","Hymenolobium janeirense stipulatum","(N.F.Mattos) H.C.Lima","Lewis, GP","Lewis, GP","865","1981","12","19",NA,"Brasil","Bahia",NA,NA,NA,"SPF00034827",NA,"Lençóis","-41.366667","-12.516667","420","420","-41.366667","-12.516667","1983","03",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-05-08 11:12:37-03","UEFS","HUEFS","140033","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Cardoso, D.","2266","2008","05","25",NA,"Brasil","Bahia","Serra da Jibóia. Reserva Jequitibá/GAMBA.",NA,"Floresta ombrófila montana.","HUEFS0140033","HUEFS0140033","Santa Terezinha","-39.476944","-12.869722",NA,NA,"39W28'37''","12S52'11''","2018","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"130","2020-05-08 11:12:37-03","UEFS","HUEFS","244516","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Melchor-Castro, B.","715","2017","10","04",NA,"Brasil","Bahia","Trilha do Serrano",NA,NA,"HUEFS0244516",NA,"Lençóis","-41.399167","-51.256389","505","505","41W23'57''","51S15'23''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"131","2020-05-08 11:12:37-03","UEFS","HUEFS","229534","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Siqueira, G.S.","366","2007","11","29",NA,"Brasil","Espírito Santo","Reseva Natural Vale. Estrada Bombascospis. Coleta stereo para consta na Flora da CVRD.",NA,"Mata de tabuleiro.","HUEFS0229534",NA,"Linhares","-46.075","-19.156389","52","52","46W4'30''","19S9'23''","2018","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"132","2020-05-08 11:12:37-03","UEFS","HUEFS","144327","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Lima, H.C.de","6897","2008","07","22",NA,"Brasil","Bahia","Rodovia BR 101. Km 942, próximo ao Recanto Peixinho.",NA,NA,"HUEFS0144327","HUEFS0144327","Mucuri","-39.879167","-18.066111",NA,NA,"39W52'45''","18S3'58''","2018","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"133","2020-05-08 11:12:37-03","UEFS","HUEFS","149377","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Cardoso, D.","2467","2009","04","03",NA,"Brasil","Espírito Santo","Mata do Bonfim; fragmento de floresta ombrófila sobre o morro ao lado do BANESTES.",NA,NA,"HUEFS0149377","HUEFS0149377","Santa Teresa","-40.589444","-19.933889","767","767","40W35'22''","19S56'2''","2018","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"134","2020-05-08 11:12:37-03","UEFS","HUEFS","176623","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Queiroz, L.P.de","15251","2011","05","28",NA,"Brasil","Espírito Santo","Reserva Biológica de Santa Lúcia. Trilha do Sagui.",NA,"Floresta ombrófila densa e áreas de capoeira em afloramentos de arenito.","HUEFS0176623",NA,"Santa Teresa","-40.534444","-19.970556","656","656","40W32'4''","19S58'14''","2018","08",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"135","2020-05-08 11:12:37-03","UEFS","HUEFS","229582","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Pennington, R.T.","2039","2013","05","27",NA,"Brasil","Rio de Janeiro","c. 100 m from entrance to Reserva Uniao in derection to Espirito Santo.",NA,NA,"HUEFS0229582",NA,"Rio das Ostras","-42.055278","-22.448611","41","41","42W3'19''","22S26'55''","2018","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"136","2020-05-08 11:12:37-03","UEFS","HUEFS","214852","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Queiroz, L.P.de","16037","2014","10","26",NA,"Brasil","Bahia","Ca. 2 Km N da saída da cidade em direção à BR-242, na beira do rio.",NA,"Floresta estacional perenifolia montana.","HUEFS0214852",NA,"Lençóis","-41.376667","-12.563333","433","433","41W22'36''","12S33'48''","2018","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"137","2020-05-08 11:12:37-03","UEFS","HUEFS","140028","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Cardoso, D.","2261","2008","05","25",NA,"Brasil","Bahia","Serra da Jibóia. Reserva Jequitibá/GAMBA.",NA,"Floresta ombrófila montana.","HUEFS0140028",NA,"Santa Terezinha","-39.476944","-12.869722",NA,NA,"39W28'37''","12S52'11''","2018","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"138","2020-05-08 11:12:37-03","UEFS","HUEFS","140031","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Cardoso, D.","2264","2008","05","25",NA,"Brasil","Bahia","Serra da Jibóia. Reserva Jequitibá/GAMBA.",NA,"Floresta ombrófila montana.","HUEFS0140031",NA,"Santa Terezinha","-39.476944","-12.869722",NA,NA,"39W28'37''","12S52'11''","2018","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
