"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"806","2020-12-11 11:34:40-03","UFMG","BHCB","15510","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Teixeira","1986","10","17","Southern America","Brasil",NA,NA,"pão de porco, cerrado, flor branca","BHCB007706","Dicotyledon",NA,"Planch.","s.n.","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,"47316","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"807","2020-12-11 11:34:40-03","UFMG","BHCB","25784","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Planch.","s.n.","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2020-12-11 11:34:40-03","UFMG","BHCB","25784","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Tameirão Neto, E; Werneck, MS","1994","11","22","Southern America","Brasil",NA,NA,"cerrado, arbustivo, frutos vermelhos","BHCB007704","Dicotyledon",NA,"Planch.","1412","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"45889","auto",NA,NA,"2012","03","12",NA,NA,NA,NA,NA,NA
"809","2020-12-11 11:34:40-03","UFMG","BHCB","25462","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Planch.","s.n.","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2020-12-11 11:34:40-03","UFMG","BHCB","64397","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Barreto, HLM","1937","11","21","Southern America","Brasil",NA,NA,"frequencia regular, flor rosea, arbusto 1,8m","BHCB007693","Dicotyledon",NA,"Planch.","9144","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,"19939","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"811","2020-12-11 11:34:40-03","UFMG","BHCB","64398","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Barreto, HLM","1932","11","12","Southern America","Brasil",NA,NA,"frequencia regular, arbusto 0,3","BHCB007690","Dicotyledon",NA,"Planch.","8253","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,"19939","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"812","2020-12-11 11:34:40-03","UFMG","BHCB","64399","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Barreto, HLM","1933","11","21","Southern America","Brasil",NA,NA,"Cerrado, muito frequente, arbusto 1m","BHCB007689","Dicotyledon",NA,"Planch.","2268","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,"19939","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"813","2020-12-11 11:34:40-03","UFMG","BHCB","64402","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Barreto, HLM","1938","10","17","Southern America","Brasil",NA,NA,"Cerrado, muito frequente, arbusto 2m","BHCB007696","Dicotyledon",NA,"Planch.","8759","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,"19939","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"814","2020-12-11 11:34:40-03","UFMG","BHCB","35965","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Teixeira, EM; Brina, AE","1990",NA,NA,"Southern America","Brasil",NA,NA,"cerrado, arvoreta","BHCB007680","Dicotyledon",NA,"Planch.","s.n.","Minas Gerais","Várzea da Palma",NA,"-44.7308006286621","-17.5981006622314",NA,NA,NA,NA,NA,"60948","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"815","2020-12-11 11:34:40-03","UFMG","BHCB","127673","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Rezende, SG; Siqueira, PC","2008","10","20","Southern America","Brasil",NA,NA,"pastagem, arbustivo","BHCB007703","Dicotyledon",NA,"Planch.","3081","Minas Gerais","Vespasiano",NA,"-43.9233016967773","-19.6919002532959",NA,NA,NA,NA,NA,"11802","auto",NA,NA,"2012","03","12",NA,NA,NA,NA,NA,NA
"816","2020-12-11 11:34:40-03","UFMG","BHCB","32741","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Brina, AE; Costa, LVC","1996","02",NA,"Southern America","Brasil",NA,NA,"transiçao mata-cerrado, arvoreta","BHCB007684","Dicotyledon",NA,"Planch.","s.n.","Minas Gerais","Lagoa Santa","Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,"12338","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"817","2020-12-11 11:34:40-03","UFMG","BHCB","100111","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Paula-Souza, J; Souza, VC de; Ferrucci, MS; Duarte, AR; Rando, JG","2005","01","15","Southern America","Brasil",NA,NA,"arbusto, 1m, frutos vermelhos","BHCB007677","Dicotyledon",NA,"Planch.","3879","Minas Gerais","Campina Verde","cerrado","-49.486400604248","-19.5356006622314",NA,NA,NA,"695","695","79993","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"818","2020-12-11 11:34:40-03","UFMG","BHCB","32969","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Planch.","s.n.","Minas Gerais","Sete Lagoas","EMBRAPA","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2020-12-11 11:34:40-03","UFMG","BHCB","32969","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Lombardi, JA","1996","11","26","Southern America","Brasil",NA,NA,"cerrado, arbusto, 1m, folhas coriáceas, cálice verde, pétalas brancas","BHCB007702","Dicotyledon",NA,"Planch.","1371","Minas Gerais","Sete Lagoas","EMBRAPA","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,"22227","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"820","2020-12-11 11:34:40-03","UFMG","BHCB","120613","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Amorim, EH; Mendes, S; Marçal, O",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"BHCB007691","Dicotyledon",NA,"Planch.","177","Minas Gerais","Perdizes","Estação Ambiental Galheiro (EPDA)., Estrada céu do cavalo","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"45889","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"821","2020-12-11 11:34:40-03","UFMG","BHCB","201115","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, VC de; Souza, JP; Sanches, ID; Mazine, FF; Zandoval, JA","1995","09","10","Southern America","Brasil",NA,NA,"Arbusto até 1,5m de altura, pétalas alvas, frutos avermelhados; Cerrado","BHCB201115","Dicotyledon",NA,"Planch.","9342","São Paulo","São Carlos","Estrada entre Itirapina e a represa do Lobo. Próximo ao pedágio Municpal","-47.8899993896484","-22.0100002288818","BHCB201115",NA,NA,NA,NA,"45913","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"822","2020-12-11 11:34:40-03","UFMG","BHCB","132228","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Melo, JCF; Bartz, MC; Andreacci, F; Garcia, RJF; Cardim, RH","2006","10","21","Southern America","Brasil",NA,NA,"Madeira da base coletada.; Arbusto, h=2m. Fruto baga amarelo-alaranjado e base verde.; Ecótono, cerradão/mata ciliar.","BHCB007699","Dicotyledon",NA,"Planch.","514","Minas Gerais","Matozinhos","Fazenda Castelo da Jagoara","-44.0814018249512","-19.5578002929688",NA,NA,NA,"683","683","20503","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"823","2020-12-11 11:34:40-03","UFMG","BHCB","48991","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Azevedo, AA","1999","09","15","Southern America","Brasil",NA,NA,"cerrado herbáceo","BHCB007695","Dicotyledon",NA,"Planch.","s.n.","Minas Gerais","Felixlândia","Fazenda Santa Cruz.","-44.8988990783691","-18.7581005096436",NA,NA,NA,NA,NA,"38053","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"824","2020-12-11 11:34:40-03","UFMG","BHCB","96940","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Sobral, M; Larocca, J","2006","01","10","Southern America","Brasil",NA,NA,"arbusto, 2m, em cerrado, fruto imaturos","BHCB007674","Dicotyledon",NA,"Planch.","10430","Tocantins","Palmas","Fazenda São João","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,NA,"62375","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"825","2020-12-11 11:34:40-03","UFMG","BHCB","60713","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Farah, FT; Rodrigues, RR; Nave, AG; Benini, RM","1998","12","15","Southern America","Brasil",NA,NA,NA,"BHCB007700","Dicotyledon",NA,"Planch.","s.n.","Minas Gerais","Patrocínio","floresta de galeria","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,"44638","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"826","2020-12-11 11:34:40-03","UFMG","BHCB","94418","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Sobral, M; Carvalho, A; Gallo, A","2005","07",NA,"Southern America","Brasil",NA,NA,"Arbusto 0,5 m, flores creme.; arbusto, 0,5m, flores creme","BHCB007678","Dicotyledon",NA,"Planch.","9802","Pará","Altamira","Gleba Curuaé","-52.2064018249512","-3.20333003997803",NA,NA,NA,NA,NA,"748499","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"827","2020-12-11 11:34:40-03","UFMG","BHCB","64400","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Barreto, HLM","1939","12","28","Southern America","Brasil",NA,NA,"Arbusto 1,0 m. Muito frequente.; Cerrado.","BHCB013176","Dicotyledon",NA,"Planch.","10471","Minas Gerais","Jaboticatubas","Lagoa de Dona Ignacia","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2020-12-11 11:34:40-03","UFMG","BHCB","115415","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Viana, PL; Teles, AM","2007","09","15","Southern America","Brasil",NA,NA,"Arbusto com flores brancas. Cerrado.","BHCB007686","Dicotyledon",NA,"Planch.","3313","Minas Gerais","Nova Lima","Morro do Chapéu, Na base do morro.","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,"29211","auto",NA,NA,"2009","04",NA,NA,NA,NA,NA,NA,NA
"829","2020-12-11 11:34:40-03","UFMG","BHCB","117338","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Rezende, SG","2007","04","15","Southern America","Brasil",NA,NA,"Habitat: Áreas antrópicas, arbórea; áreas antrópicas, arbórea","BHCB007687","Dicotyledon",NA,"Planch.","2001","Maranhão","São Luís","Região portuária da Vale do Rio Doce","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,NA,"33693","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"830","2020-12-11 11:34:40-03","UFMG","BHCB","23210","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Lombardi, JA; Toledo, FRN","1993","12","14","Southern America","Brasil",NA,NA,"Folhas cartáceas, frutos alaranjados, arbusto decumbente, sementes pretas com arilo amarelo.; Cerrado.","BHCB013173","Dicotyledon",NA,"Planch.","s.n.","Minas Gerais","Jaboticatubas","São José da Serra","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"31264","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"831","2020-12-11 11:34:40-03","UFMG","BHCB","49952","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Salino, A","1999","12","20","Southern America","Brasil",NA,NA,"arbusto com 2m, folhas cartáceas, frutos alaranjados a vermelhos, crescendo em cerrado sobre área de canga","BHCB007685","Dicotyledon",NA,"Planch.","5007","Minas Gerais","Igarapé","Serra do Itatiaiuçu.","-44.301700592041","-20.0702991485596",NA,NA,NA,NA,NA,"8870","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"832","2020-12-11 11:34:40-03","UFMG","BHCB","5354","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Teixeira, EM; et al.","1992","09","06","Southern America","Brasil",NA,NA,"Campo;cerrado;; campo cerrado","BHCB007676","Dicotyledon",NA,"Planch.","s.n.","Minas Gerais","Unaí","UHE de Queimado.","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,NA,"97926","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"833","2020-12-11 11:34:40-03","UFMG","BHCB","3124","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Teixeira, EM; Brina, AE","1992","09",NA,"Southern America","Brasil",NA,NA,"Cerrado.",NA,"Dicotyledon",NA,"Planch.","s.n.","Minas Gerais","Unaí","UHE de Queimado.","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,NA,"97926","auto",NA,NA,"2018","08",NA,NA,NA,NA,NA,NA,NA
"834","2020-12-11 11:34:40-03","UFMG","BHCB","25462","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Tameirão Neto, E; Werneck, MS","1994","09","26","Southern America","Brasil",NA,NA,"cerrado, arbustivo","BHCB007705","Dicotyledon",NA,"Planch.","1410","Minas Gerais","Perdizes","unidade de conservaçao do galheiro","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"45889","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"835","2020-12-11 11:34:40-03","UFMG","BHCB","161369","PreservedSpecimen","Plantae","Connaraceae","Rourea","psammophila","Rourea psammophila","V. Giorni","2011","10","15","Southern America","Brasil",NA,NA,"Coordenadas Aproximadas. Amostra preservada em álcool 70%; Liana.; Floresta Ombrófila.","BHCB038413","Dicotyledon",NA,"Forero","s.n.","Maranhão","São Luís","Parque Estadual do Bacanga","-44.272778","-2.596389",NA,NA,NA,NA,NA,NA,NA,"-44.272778","-2.596389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2019-05-06 14:24:33-03","UFMA","MAR","7135","S","Plantae","Connaraceae","Rourea","induta","Rourea induta","Martins, K.L.","2011","10","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.","17","Maranhão","Barreirinhas","Tabocas","-42.826389","-2.746944",NA,NA,NA,NA,NA,NA,NA,"42°49'35W","02°44'49S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2019-05-06 14:24:33-03","UFMA","MAR","1704","S","Plantae","Connaraceae","Rourea","induta","Rourea induta","BRENHA; MACÁRIO","1983",NA,NA,NA,"Brasil",NA,NA,"Formação secundária",NA,NA,NA,"Planch.","24","Maranhão","São Luís","Parque do Bacanga. CAEMA","-44.262222","-2.567703",NA,NA,"P. Cavalcante",NA,NA,NA,NA,"44º15'44W","02º34'3.73S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-05-06 14:24:33-03","UFMA","MAR","6384","S","Plantae","Connaraceae","Rourea","induta","Rourea induta","M. Boaventura, A. Alves","2009","10","01",NA,"Brasil",NA,NA,"Flores brancas com cálice creme. Odor suave adocicado",NA,NA,NA,"Planch.","490","Distrito Federal","Brasília","Beira de estrada, trilha de saída","-47.93","-15.780278",NA,NA,"Mariana Oliveira",NA,NA,NA,NA,"47º55'48W","15º46'49S","2009","01",NA,NA,NA,NA,NA,NA,NA
"839","2020-03-11 09:00:39-03","URCA","HCDAL","421","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Fernandes, A.; Matos","1984","04","05",NA,"Brasil",NA,NA,"Subarbusto.; Cerrado.",NA,NA,NA,"Planch.","EAC12432","Ceará","Aracau","Caiçara",NA,NA,NA,NA,"Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,NA,"1984","04","12",NA,NA,NA,NA,NA,NA
"840","2020-03-11 09:00:39-03","URCA","HCDAL","422","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Martins, P.; Nunes, E.","1979","12","12",NA,"Brasil",NA,NA,"Arbusto; flor branca; fruto vermelho.; Cerrado.",NA,NA,NA,"Planch.","EAC7760","Maranhão","Balsas","BR 230, Entre Balsas e são Raimundo das Mangabeiras; à 17 Km de Balsas.","-46.0355987548828","-7.53249979019165",NA,NA,"Forero, E.",NA,NA,"222094","auto",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-03-11 09:00:39-03","URCA","HCDAL","2272","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Dias, A de A","1983","11","11",NA,"Brasil",NA,NA,"Árvore; caule escuro; fruto verde; frequ^ncia mediana.; Savna Arbórea Aberta.",NA,NA,NA,"Planch.","84","Goiás","Arraias",NA,"-47.133333","-12.833333",NA,NA,"Bautista, H.P.",NA,NA,NA,NA,"-47.133333","-12.833333","1984","02","07",NA,NA,NA,NA,NA,NA
"842","2020-03-11 09:00:39-03","URCA","HCDAL","5393","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Fernandes, A.; Matos; Vial, C.","1977","02","18",NA,"Brasil",NA,NA,"Subarbusto.; Carrasco.",NA,NA,NA,"(Planch.) Baker","EAC5393","Ceará","Tianguá",NA,"-40.99169921875","-3.7322199344635",NA,"reticulata","Forero, E.",NA,NA,"36695","auto",NA,NA,"1984","02",NA,NA,NA,NA,NA,NA,NA
"843","2020-03-11 09:00:39-03","URCA","HCDAL","5158","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta var.reticulata","Rourea induta var.reticulata","Nunes, E.; Martins, P.","1980","12","04",NA,"Brasil",NA,NA,"Subarbusto,flor branca.; Cerrado.",NA,NA,NA,"(Planch.) Baker","s.n.","Maranhão","Balsas","Estr.p/ Alto Parnaiba, a 6km de Balsas","-46.0355987548828","-7.53249979019165",NA,NA,"Forero, E.",NA,NA,"222094","auto",NA,NA,"1984","02",NA,NA,NA,NA,NA,NA,NA
"844","2020-03-11 09:00:39-03","URCA","HCDAL","5393","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Fernandes, A.; Matos; Vial, C.","1977","02","18",NA,"Brasil",NA,NA,"Subarbusto.; Carrasco.",NA,NA,NA,"(Planch.) Baker","EAC5393","Ceará","Tianguá",NA,"-40.99169921875","-3.7322199344635",NA,"reticulata","Forero, E.",NA,NA,"36695","auto",NA,NA,"1984","02",NA,NA,NA,NA,NA,NA,NA
"845","2021-02-11 17:18:35-03","UFPR","UPCB","8720","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Hatschbach, G.","1970","02","15",NA,"Brasil",NA,NA,"Sub-arbusto, flor alvescente. Cerrado..",NA,NA,NA,"Planchon","23563","Mato Grosso","Bataguaçu","Córrego Feio",NA,NA,NA,NA,"Smith, L.B.",NA,NA,NA,NA,NA,NA,"1971","01","01",NA,NA,NA,NA,NA,NA
"846","2021-02-11 17:18:35-03","UFPR","UPCB","34721","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Ribas, O.S.","1998","02","04",NA,"Brasil",NA,NA,"Árvore 4m, flor alva. Campo cerrado..",NA,NA,NA,"Planchon","2520","Mato Grosso do Sul","Nioaque","Rod. BR 419, 20km N de Nioaque","-55.8300018310547","-21.1352996826172",NA,NA,"Hatschbach, G.",NA,NA,"49299","auto",NA,NA,"1998","01","01",NA,NA,NA,NA,NA,NA
"847","2021-02-11 17:18:35-03","UFPR","UPCB","49187","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Zaniolo, S.R.","2002","06","12",NA,"Brasil",NA,NA,"Arbusto, flores brancas..",NA,NA,NA,"Planchon",NA,"Mato Grosso","Barão de Melgaço","RPPN SESC Pantanal","-55.9674987792969","-16.1944007873535",NA,NA,"Morokawa, R.",NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2021-02-11 17:18:35-03","UFPR","UPCB","41444","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Hatschbach, G.","1999","10","21",NA,"Brasil",NA,NA,"Arbusto 1m, flor alva. Campo rupestre, solo rochoso. Alt. 900-1100m..",NA,NA,NA,"Planchon","69402","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"Hatschbach, G.",NA,NA,"37503","auto",NA,NA,"2000","01","01",NA,NA,NA,NA,NA,NA
"849","2014-02-26 08:07:00-03","MO","MOBOT","100675687","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Gert G. Hatschbach|Maria M. Hatschbach|E. Barbosa","1997","11","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Planch.","Hatschbach 67288","Minas Gerais","Várzea da Palma","Fazenda Serra do Cabral, Agro-industrial.","-44.7308006286621","-17.5981006622314",NA,NA,NA,NA,NA,"60948","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"850","2009-07-31 07:05:00-03","MO","MOBOT","3177824","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","George Eiten|Liene T. Eiten","1969","12","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Eiten 9812","Mato Grosso do Sul",NA,"Mpio. de Barra do Garcaas: 232 km along new road NNE of village of Xavantina. 28 km due S of Royal Society-Royal Geographic Society Base Camp. Base Camp is at 4.4 km S of the creek, Córrego dos Porcos.","-51.75","-12.85",NA,"reticulata","E. Forero","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2009-07-31 07:05:00-03","MO","MOBOT","3176612","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","George Eiten|Liene T. Eiten","1968","8","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Eiten 8328","Mato Grosso do Sul",NA,"Mpio. de Barra do Garcas: city of Xavantina on the Rio das Mortes. Cutskirts of the city, WSW of center, along road near river. Top part of a ravine slope, soil of lateritic hardpan pebbles. Cerrado scrub.","-52.35","-14.7",NA,"reticulata","E. Forero","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2012-08-18 05:19:00-03","MO","MOBOT","3168265","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","1963","9","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"Planch.","Maguire 56492","Pará",NA,"Mato Grosso. Brasilia-Acre Highway.",NA,NA,NA,NA,"R.L. Liesner","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2013-02-11 16:00:00-02","MO","MOBOT","3172843","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","1963","8","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"Planch.","Maguire 56276","Pará",NA,"In cerrado 15-120 km beyond Alto Araguaia, road to Cuiaba, Mato Grosso. Brasilia-Acre Highway.",NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2008-05-27 22:02:00-03","MO","MOBOT","3175381","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Ghillean T. Prance","1977","11","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Planch.","Prance 24866","Pará",NA,"Cachoeira de Curua; north slope of Serra Cachimbo. Rocky terrain around falls.","-55.03333","-8.71666",NA,NA,"E. Forero","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2014-11-11 05:41:00-02","MO","MOBOT","3302268","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","B. José Dias|N.R. Oliveira|E. Cardoso|N.R. Bensusan","1989","10","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Planch.","Dias 133","Bahia",NA,"Mun. de São Desidério, cerrado entre os povoados de Sítio Grande e Estiva. Solo arenoso.","-45.20444","-12.48055",NA,NA,"N.R. de Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2008-05-27 22:02:00-03","MO","MOBOT","3398391","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Gert G. Hatschbach|C. Koczicki","1973","11","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Planch.","Hatschbach 33163","Mato Grosso",NA,"Rod. BR-163 (mun. Rio Verde).",NA,NA,NA,NA,"E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2008-05-27 22:02:00-03","MO","MOBOT","3398490","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Gert G. Hatschbach","1979","3","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Planch.","Hatschbach 42051","Bahia",NA,"Roda Velba (mun. Barreiras).",NA,NA,NA,NA,"C. Forero","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2013-03-22 04:44:00-03","MO","MOBOT","3418953","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Gert G. Hatschbach|et al.","1999","10","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Planch.","Hatschbach 69402","Minas Gerais",NA,"Serra do Cabral (Mun. Joaquim Felicio).",NA,NA,NA,NA,NA,"900.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
