"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","fieldNumber","sex"
"463","2008-05-27 22:02:00-03","MO","MOBOT","359046","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat (MO)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 17517","1990","1","7","Paraguay","Paraguarí",NA,"Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Inundated savanna.","-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"242",NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","359147","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat (MO)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 17938","1990","1","13","Paraguay","Paraguarí",NA,"Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Inundated savanna.","-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,"3","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"252",NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","359297","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat (MO)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 18407","1990","1","27","Paraguay","Paraguarí",NA,"Estero del Ypoá, 20 km W of Carapeguá Pacheco. Free floating.","-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"267",NA
"466","2008-05-27 22:02:00-03","MO","MOBOT","1396901","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M. Garvizú",NA,NA,NA,"A.M. Carrión|E. Rivera","Carrión Cuellar 819","1999","9","19","Bolivia","Santa Cruz","Angel Sandoval","Prov. Angel Sandoval, ANMI-San Matias; Estancia Vista Hermosa. A 170 km SE de Roboré. Vegetación arbustiva cerca a la laguna. Suelo arcillo arenoso, area inundada, dominancia de Copernicia alba en los margenes de la laguna.","-65.78333","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA
"467","2013-05-30 16:27:00-03","MO","MOBOT","1805558","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Stephan G. Beck","Beck 6920","1981","7","21","Bolivia","Beni","Gral. Ballivian","San Borja, ca. 30 kms via La Paz, cerca de La Embocada.","-66.980556","-15.113333",NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA
"468","2008-05-27 22:02:00-03","MO","MOBOT","389142","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","J.C. Solomon",NA,NA,NA,"James C. Solomon","Solomon 6345","1981","9","20","Bolivia","Beni","Vaca Diez","Ca. 3 km SW of Riberalta on road to Hamburgo (crossing of Río Beni). Várzea forest, heavily disturbed.","-66.1","-11.03333",NA,NA,NA,NA,NA,NA,NA,"3","South America",NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,"208",NA
"469","2019-11-01 12:23:00-03","MO","MOBOT","2890052","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Christoph Weigelt","Weigelt s.n.","1827",NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2009-06-25 21:29:00-03","MO","MOBOT","2889888","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2016-03-25 06:57:00-03","MO","MOBOT","1430871","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Christopher Davidson|Gustavo Martinelli","Davidson 10248",NA,NA,NA,"Brazil","Pará",NA,"[=INPA 117501]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2011-09-28 14:33:00-03","MO","MOBOT","100416679","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Tostain O.",NA,NA,NA,"Olivier Tostain","Tostain 235","1994","7","8","French Guiana",NA,NA,"Digue de Panato, Région littorale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2009-09-14 10:41:00-03","MO","MOBOT","100214924","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Balslev",NA,NA,NA,"Deborah M. Pearsall","Pearsall 1195","1983","6","13","Ecuador","Guayas",NA,"Peñón del Río area. East side of the Guayas River, across from Guayaquil. Tidal influenced swamp with forested high ground (dry forest), including raised fields and mounds.","-79.8330556","-2.2",NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA
"474","2009-11-05 10:21:00-02","MO","MOBOT","100225805","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","J. de Egea",NA,NA,NA,"J. de Egea Juvinel","de Egea Juvinel 373","2004","3","29","Paraguay","Presidente Hayes",NA,"Estancia Vanguardia.","-58.6611111","-24.2869444",NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2009-11-06 14:25:00-02","MO","MOBOT","100226621","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"John L. Clark","Clark 9602","2007","5","19","Ecuador","Esmeraldas","Quinindé","Reserva Ecologica Mache-Chindul, 25 km west of Quinindé. Collections from lake at La Laguna de Cube (near La Y de la Laguna).","-79.6480555","0.3913889",NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,"358.00000000",NA,NA,NA,NA,NA,NA,NA
"476","2013-03-20 08:57:00-03","MO","MOBOT","100282166","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat (MO)",NA,NA,NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 22367","1979","5","19","Peru","Loreto","Maynas","Maynas. Dtto. Las Amazonas. Yarina Cocha near Juancho Playa, Rio Napo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-01-25 04:36:00-02","MO","MOBOT","100306563","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat (MO)",NA,NA,NA,"Rodolfo Vásquez|Christopher Davidson|Sharon R. Christoph|R. Rojas|Luis Valenzuela G.|F. Díaz|Antonio Peña","Vásquez Martínez 34611","2008","11","6","Peru","Loreto","Loreto","Dist. Nauta. Reserva Nacional Pacaya-Samiria, Quebrada Pucate.","-73.8655556","-4.7491666",NA,NA,NA,NA,NA,NA,NA,"6","South America",NA,NA,NA,"128.00000000",NA,NA,NA,NA,NA,"1063",NA
"478","2011-09-28 14:33:00-03","MO","MOBOT","100415100","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Croat T.B.",NA,NA,NA,"Georges Cremers","Cremers 10546","1989","4","13","French Guiana",NA,NA,"Mana - 1, Région littorale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2011-09-28 14:33:00-03","MO","MOBOT","100415796","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Crozier F.",NA,NA,NA,"J.J. de Granville","Granville 17544","2007","8","20","French Guiana",NA,NA,"Pointe Kanawa - Awala-Yalimapo, Région littorale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2011-09-28 14:33:00-03","MO","MOBOT","100416424","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Girod C.",NA,NA,NA,"Philippe, Marc","Philippe 89","1988","2","25","French Guiana",NA,NA,"Route de l'Anse - 1, Région littorale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2012-04-12 05:11:00-03","MO","MOBOT","100416535","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Girod C.",NA,NA,NA,"Aline Raynal-Roques","Raynal-Roques 19930","1978","1","27","French Guiana",NA,NA,"Plage des Hattes, Région littorale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2012-04-12 05:11:00-03","MO","MOBOT","100416536","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Raynal-Roques A.",NA,NA,NA,"Aline Raynal-Roques","Raynal-Roques 20051","1978","2","13","French Guiana",NA,NA,"Crique du Trésor, Région littorale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2012-04-12 05:11:00-03","MO","MOBOT","100416537","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Girod C.",NA,NA,NA,"Aline Raynal-Roques","Raynal-Roques 21276","1979","4","20","French Guiana",NA,NA,"Crique Macouria, Région de Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2016-10-13 06:02:00-03","MO","MOBOT","100719148","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","D. Neill (ECUAMZ)",NA,NA,NA,"David A. Neill","Neill 17865","2014","7","15","Ecuador","Morona-Santiago","Logroño","Parroquia Yaupi. Cordillera de Cutucú. Laguna Kumpaka, an oligotrophic blackwater lake, 2 km NW of the Salesian mission and Shuar community at Yaupi. Aquatic plants and lacustrine forest along the lakeshore. Fieldwork associated with pollen core project by Mark Bush lab, Florida Institute of Technology. With Alex Rosillo, Universidad Estatal Amazónica.","-77.9630556","-2.8347222",NA,NA,NA,NA,NA,NA,NA,"3","South America",NA,NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,NA
"485","2015-04-20 05:25:00-03","MO","MOBOT","100802734","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat",NA,NA,NA,"H. Medeiros|Rafaela C. Forzza|M. Silveira|Araujo|F. Obermuller|E.S. Leal|E.C. Oliveira|W. Castro","Medeiros 813","2011","3","23","Brazil","Acre","Acrelândia","Rio Abuna, colonia Itamarati.","-67.0005556","-10.1952777",NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2018-01-27 05:29:00-02","MO","MOBOT","100904548","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter|Garrett E. Crow|Charlyn W. Crow","Ritter 4228","1997","7","15","Bolivia","Santa Cruz","Germán Busch","Laguna Cáceras, below the town of Puerto Suarez.","-57.7952777","-18.9633333",NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA
"487","2019-05-15 12:55:00-03","MO","MOBOT","101130659","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.P. Galeano",NA,NA,NA,"Josefina Espina Z.|M. Mosquera Rios|N. Velásquez","Espina Z. 2170","1986","8","22","Colombia","Chocó","Riosucio","Margen derecha del Río Truandó. Entre Riosucio y Calle Larga. En zona inundada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2018-10-03 04:36:00-03","MO","MOBOT","1080158","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat (MO)",NA,NA,NA,"Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 540","1993","7",NA,"Ecuador","Los Ríos",NA,"Baba. Río Junquillal. Bosque seco tropical.","-79.66666","-1.78333",NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA
"489","2008-05-27 22:02:00-03","MO","MOBOT","1092674","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter|Paul F. Foster","Ritter 2451","1996","9","13","Bolivia","Santa Cruz","Velasco","Arroyo Toledo; slightly upstream from where it merges with the Río Paraguá.","-61.15833","-14.67111",NA,NA,NA,NA,NA,NA,NA,"5","South America",NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA
"490","2008-05-27 22:02:00-03","MO","MOBOT","1092832","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat",NA,NA,NA,"Marisol Garvizu|Nur Ritter","Garvizu 115","1996","3","30","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Lago Caimán, sistema que recibe agua del Río Itenez, con poca agua en tiempo seco.","-60.91694","-13.58972",NA,NA,NA,NA,NA,NA,NA,"3","South America",NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA
"491","2008-05-27 22:02:00-03","MO","MOBOT","1092994","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","Ritter 3533","1996","8","12","Bolivia","Santa Cruz","Velasco","Bahía Toledo: a large, complex system formed from the divergence of the Río Paraguá.","-61.12444","-14.70611",NA,NA,NA,NA,NA,NA,NA,"3","South America",NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA
"492","2008-05-27 22:02:00-03","MO","MOBOT","1093136","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter|Garrett E. Crow|M. Ritter","Ritter 3651","1996","8","20","Bolivia","Santa Cruz","Nuflo de Chavez","Wetland; 0.5 km NE of Concepción, on the road towards San Ignacio. The front half of the system is dominated by Pontederia cordata. The back half contains a large pond with a floating mat dominated by Eleocharis.","-62.01666","-16.11666",NA,NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,"485.00000000",NA,NA,NA,NA,NA,NA,NA
"493","2008-05-27 22:02:00-03","MO","MOBOT","1160255","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat (MO)",NA,NA,NA,"Nur Ritter|Paul F. Foster","Ritter 2381","1995","9","5","Bolivia","Santa Cruz","Warnes","The road to Los Troncos, N of Pailon.","-62.56666","-17.14861",NA,NA,NA,NA,NA,NA,NA,"2","South America",NA,NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,NA
"494","2011-06-08 12:20:00-03","MO","MOBOT","1212437","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Manuel Rimachi Y.","Rimachi Y. 10629","1993","5","20","Peru","Loreto",NA,"Dtto. Punchana. Río Momón, Quebrada del caserio de Momoncillo, en orilla inundable.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA
"495","2013-10-05 06:32:00-03","MO","MOBOT","1305291","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 12702","1982","3","14","Venezuela","Portuguesa",NA,"50 to 56 km southeast of Guanare on road to Guanarito. Llanos, pastureland, roadsides, streams and ponds.","-69.3","8.83333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,"64",NA
"496","2008-05-27 22:02:00-03","MO","MOBOT","1338941","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat (MO)",NA,NA,NA,"John L. Clark","Clark 5511","1998","2","15","Ecuador","Esmeraldas","Quinindé","Reserva Ecological Mache-Chindul, 25 km W of Quinindé. Collections from La Laguna near La Y de la Laguna. Soils calcareous.","-79.65","0.4",NA,NA,NA,NA,NA,NA,NA,"2","South America",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,"61",NA
"497","2008-05-27 22:02:00-03","MO","MOBOT","1339611","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","A.H. Gentry",NA,NA,NA,"Alwyn H. Gentry|Nestor Jaramillo|Juan Celedonia Ruiz M.","Gentry 22135","1978","5","22","Peru","Loreto","Maynas","Padre Isla in Río Amazonas below Iquitos, inundated Cocha with mostly floating vegetation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","South America",NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,"1417",NA
"498","2008-05-27 22:02:00-03","MO","MOBOT","1343826","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Jens E. Madsen","Madsen 637","1987","6","30","Ecuador","Guayas",NA,"Path from Puná Nueva to Punta Espanola","-79.91666","-2.75",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA
"499","2010-06-19 20:28:00-03","MO","MOBOT","1353671","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T.Croat",NA,NA,NA,"Roberto Kiesling|Nuncia M. Tur|Emilio A. Ulibarri","Kiesling 8276","1992","11","16","Argentina","Salta","Orán","Al este de Pichanal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2008-05-27 22:02:00-03","MO","MOBOT","1396615","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M. Garvizú",NA,NA,NA,"A.M. Carrión|E. Ramos","Carrión Cuellar 583","1998","10","27","Bolivia","Santa Cruz","Angel Sandoval","Prov. German Busch. Río Pimiento, Isla Tres Bocas, con abundantes Copernicias, lianas, Convolvulaceas.","-57.82388","-18.87638",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"138.00000000",NA,NA,NA,NA,NA,NA,NA
"501","2008-05-27 22:02:00-03","MO","MOBOT","1445191","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","S. Beck",NA,NA,NA,"Stephan G. Beck","Beck 15168","1988","3","29","Bolivia","Beni","Gral. Ballivian","Espíritu, zona de influencia del Río Yacuma. Sabana húmeda. Laguna de unos 20 cm, al norte del Río Yacuma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA
"502","2008-05-27 22:02:00-03","MO","MOBOT","1446248","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T.B. Croat (MO)",NA,NA,NA,"PEDRALLI","PEDRALLI 3047","1989","11","4","Brazil","Paraná",NA,"Municipio Missal. Mata Galeria. Proximo a Santa Ines; proximo ao Reservatorio Itaipu. Solo Argiloso, plano.","-52.46666","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,NA
"503","2008-05-27 22:02:00-03","MO","MOBOT","146844","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","B. León",NA,NA,NA,"Alwyn H. Gentry","Gentry 49739","1985","1","19","Brazil","Rio de Janeiro",NA,"Swampy area beside Niteroi-Silva Jardim road, near Itaborai.","-42.83333","-22.75",NA,NA,NA,NA,NA,NA,NA,"2","South America",NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,"85-66",NA
"504","2008-05-27 22:02:00-03","MO","MOBOT","1486157","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Luis E. Forero|Julio C. Betancur B.","Forero Pinto 64","1998","6","8","Colombia","Arauca","Arauca","Caño Limón, campo petrolero de la Occidental de Colombia.","-71.16666","6.93333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA
"505","2008-05-27 22:02:00-03","MO","MOBOT","1528687","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat",NA,NA,NA,"Michael H. Nee","Nee 31912","1985","9","14","Bolivia","Pando","Manuripi","Along Rio Orthon, ca. 1 km above confluence with Rio Beni, 20 km (by air) N of Riberalta.","-66.08333","-10.8",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA
"506","2013-05-24 05:54:00-03","MO","MOBOT","1530033","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M. Nee",NA,NA,NA,"Michael H. Nee|G. Coimbra S.","Nee 40162","1990","12","2","Bolivia","Santa Cruz","Nuflo de Chavez","Along road from Colonia Okinawa 1 to San Ramon, 2 km SW of Los Troncos. Low scrub forest and adjacent pasture, flat, seasonally inundated, on alluvial plain of E side of Río Grande. Crataeva tapia, Rauvolfia, Neea.","-62.66666","-17.08333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA
"507","2008-05-27 22:02:00-03","MO","MOBOT","1530522","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 40191","1990","12","5","Bolivia","Santa Cruz","Andrés Ibáñez","7 km SE of Comunidad Don Lorenzo. Flat dry chaco cactus scrub forest on sandy soil, with seasonally inundated slight depressions with clay soil (curichis).","-62.81666","-17.83333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA
"508","2008-05-27 22:02:00-03","MO","MOBOT","1532633","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 47492","1997","12","24","Bolivia","Santa Cruz","Andrés Ibáñez","Along old road from Santa Cruz to Camiri, 3.5 km S of Pedro Lorenzo, and 20 km S of turnoff from Santa Cruz-Samaipata highway. Gently rolling, soil silt and sand, cleared for pasture. With abundant Acrocomia aculeata, brushy areas, pasture and around muddy cattle pond.","-63.21666","-18.025",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA
"509","2008-05-27 22:02:00-03","MO","MOBOT","1562406","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Walter Till","Till WT119","1982","7","23","Bolivia","Santa Cruz",NA,"24 km E Cotoca and the Sta Cruz- Corumba 4 hwy, 4 km W Puento Pailas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA
"510","2008-05-27 22:02:00-03","MO","MOBOT","1562419","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Walter Till","Till WT 103","1982","7","19","Bolivia","Santa Cruz",NA,"25 km S Camiri, and the Cuevo-Camiri hwy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,NA
"511","2009-10-14 20:42:00-03","MO","MOBOT","1583084","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Croat",NA,NA,NA,"Fátima Mereles|Rosa Degen","Mereles H. 5297","1993","8","6","Paraguay","Presidente Hayes",NA,"Estancia La Selva. Flotante en aguas lénticas.","-58.81444","-22.88055",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2009-10-14 20:42:00-03","MO","MOBOT","1583085","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Croat",NA,NA,NA,"Fátima Mereles|Rosa Degen","Mereles H. 5178","1993","6","15","Paraguay","Presidente Hayes",NA,"90 Km NE Ruta Trans Chaco. Estancia Isla Bella de Palo Santo. En la laguna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2008-05-27 22:02:00-03","MO","MOBOT","1696853","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Mercedes Palacio|et al.","Palacio 95","1986","10","1","Colombia","Antioquia",NA,"Carretera Arboletes-Turbo, km 24.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA
"514","2008-05-27 22:02:00-03","MO","MOBOT","1696861","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Francisco J. Roldán|et al.","Roldán 153","1985","4","27","Colombia","Antioquia","Turbo","Tapón del Darien. Ciénaga de Tumaradó.","-77","7.71666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA
"515","2011-05-09 09:11:00-03","MO","MOBOT","1709255","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Thomas B. Croat","Croat 85014","2001","11","11","Brazil","Acre",NA,"Municipio Cruzeiro do Sul; Rio Juruá Mirim, 1 hour up river from its mouth at Rio Juruá.","-72.8094444","-8.1261111",NA,NA,NA,NA,NA,NA,NA,"6","South America",NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,"995",NA
