"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"1919","2008-05-27 22:02:00-03","MO","MOBOT","3374550","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Ariel Lliully","2005","12","24","Bolivia","Chuquisaca","Hernando Siles","-64.05361","-20.30805",NA,NA,NA,NA,"Pastizales en la cima de la serrania en el camino hacia la laguna. Pastizal con abundante cobertura rocosa. Pendiente superior serranía, área de pastizal y bosque de galería. Área con roca aflorante Pastizales y matorrales cubriendo superfices pequeñas y poco extensas. Entre estos, bosques de galería de Podocarpus parlatorei y Myrcianthes pseudomato. Dosel bajo cobertura mayor a 90%, con abundancia de briofitos en las ramas. Bosque Montano Tucumano Boliviano.","1937.00000000",NA,NA,"A. Lliully (HSB)",NA,NA,NA,NA,NA,"Lliully 540","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920","2008-05-27 22:02:00-03","MO","MOBOT","3374983","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Ariel Lliully","2006","2","17","Bolivia","Chuquisaca","Luis Calvo","-63.71944","-19.81388",NA,NA,NA,NA,"Aprox. a 2 km del abra del Incahuasi por el camino principal de Muyupampa hacia Camiri.","1450.00000000",NA,NA,"A. Lliully (HSB)",NA,NA,NA,NA,NA,"Lliully 712","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921","2011-04-02 06:32:00-03","MO","MOBOT","3375028","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Ariel Lliully|E. Portal","2006","2","19","Bolivia","Chuquisaca","Luis Calvo","-63.87666","-19.75333",NA,NA,NA,NA,"Comunidad de Chuya Yaco. A 3 km aprox. al Sur-este de la comunidad de Chuya Yaco, Quebradas húmedas con restos de bosque Tucumano-Boliviano, Juglans australis, Inga marginata, Eugenia en el estrato arbóreo, varias especies de helechos en lugares sombreados, pastizales abiertos en las partes altas.","1239.00000000",NA,NA,"A. Lliully (HSB)",NA,NA,NA,NA,NA,"Lliully 780","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922","2011-04-02 07:39:00-03","MO","MOBOT","3375112","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Ariel Lliully|Jeaneth Villalobos|P. Pozoino","2006","2","14","Bolivia","Chuquisaca","Luis Calvo","-63.73777","-19.87972",NA,NA,NA,NA,"Pie de monte de la Serranía del Incahuasi, bosques abiertos serrano chaqueño, sobresalen plantas volubles y arbustos espinosos, varias especies de Solanum en lugares abiertos, Tecoma stans y Enterolobium contortisiliquum en el estrato arbóreo.","1190.00000000",NA,NA,"A. Lliully (HSB)",NA,NA,NA,NA,NA,"Lliully 604","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923","2011-03-06 14:34:00-03","MO","MOBOT","3410565","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Zulma E. Rúgolo de Agrasar|et al.","1996","3","19","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,"Isla Martin Garcia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rúgolo de Agrasar 2067","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","2011-03-14 22:39:00-03","MO","MOBOT","3410751","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Ricardo O. Vanni|et al.","1993","12","1","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,"Parque Nacional Iguazu. Selva marginal inundable.","155.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Vanni 3117","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925","2008-05-27 22:02:00-03","MO","MOBOT","3411544","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","* AUTUNA","1988","1","31","Argentina","Santa Fé","La Capital",NA,NA,NA,NA,NA,NA,"Isla Tragadero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUTUNA 16","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926","2014-01-02 05:36:00-02","MO","MOBOT","3582254","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","D. Villarroel","2006","4","13","Bolivia","Santa Cruz","Florida","-63.8055556","-18.1966666",NA,NA,NA,NA,"Bella Vista, salida del sendero ecológico el Cañadón, suelos poco profundos rojizos, con afloramientos de rocas de areniscas poco consolidadas, sabanas arboladas con especies de Tabebuia impetiginosa, T. ochracea, Tecoma tenuiflora.","1461.00000000",NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,"Villarroel Segarra 570","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1927","2014-01-02 05:36:00-02","MO","MOBOT","3582727","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","D. Villarroel","2007","12","13","Bolivia","Santa Cruz","Florida","-63.6772223","-18.3019444",NA,NA,NA,NA,"Sendero ecológico el Chorro del Fraile, bosque semideciduo chiquitano.","1210.00000000",NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,"Villarroel Segarra 1720","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1928","2011-06-09 17:35:00-03","MO","MOBOT","813161","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|Tulio Tillería","1994","3","15","Paraguay","Concepción",NA,"-57.43333","-22.76666",NA,NA,NA,NA,"2 km N of Arroyo Tagatiyá-Guazú. Savanna woodland on limestones.",NA,NA,NA,"Gerrit Davidse, 1999 (MO)",NA,NA,NA,NA,NA,"Zardini 38734","South America",NA,NA,NA,NA,NA,NA,NA,"4","887",NA,NA
"1929","2011-06-09 17:11:00-03","MO","MOBOT","925938","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Calaway H. Dodson|et al.",NA,NA,NA,"Ecuador","Los Ríos",NA,"-79.36666","-0.58333",NA,NA,NA,NA,"Río Palenque Biological Station.","150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,"Dodson 5704","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930","2012-08-13 15:20:00-03","MO","MOBOT","934090","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","E. Gutiérrez|R.C. Quevedo|Bonifacio Mostacedo C.|Héctor Cabrera|G. Gonzáles","1994","5","4","Bolivia","Santa Cruz","Velasco","-60.8833333","-14.6333333",NA,NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Los Fierros. 5 km camino al aserradero El Tarbo. Pampa inundada. Suelo arcilloso, poco arenoso.","250.00000000",NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,"Gutiérrez Crespo 742","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1931","2008-05-27 22:02:00-03","MO","MOBOT","936069","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","E. Gutiérrez|R.C. Quevedo|H. Gonzáles","1994","5","6","Bolivia","Santa Cruz","Velasco","-60.85944","-14.60472",NA,NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Camino al Tarbo, desvio a las parcelas del cerrado.","200.00000000",NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,"Gutiérrez Crespo 844","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932","2008-05-27 22:02:00-03","MO","MOBOT","936164","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Antony Jardim","1993","11","15","Bolivia","Santa Cruz","Velasco","-60.85944","-14.60472",NA,NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Los Fierros. Cerrado con Kielmeira, Ouratea, Caryocar, Rudgea cornifloia, Brosimum, Serjania, Myrtaceae. Substrato duricosta ferruginosa y latosol.","200.00000000",NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Jardim 153","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1933","2013-01-28 05:13:00-02","MO","MOBOT","941686","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","René Guillén V.|Timothy J. Killeen","1994","12","9","Bolivia","Santa Cruz","Velasco","-61.25583","-15.4725",NA,NA,NA,NA,"Carmen del Ruíz. Yendo a Santa Rosa de la Roca, en una planicie anegada temporalmente en la orilla del camino.","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Guillén Villarroel 2737","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","2008-05-27 22:02:00-03","MO","MOBOT","944599","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Vandi Hodges|Jeff Gorham","1995","1",NA,"Peru","Amazonas","Bagua","-78.31666","-4.91666",NA,NA,NA,NA,"Disitrito Imaza. Rio Cenepa region. Region nor oriental del Marañon. Communidad Yamayakat. Riverbank.","300.00000000",NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Hodges 147","South America",NA,NA,NA,NA,NA,NA,NA,"5","2",NA,NA
"1935","2013-01-28 05:13:00-02","MO","MOBOT","968589","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","René Guillén V.|Timothy J. Killeen","1994","12","4","Bolivia","Santa Cruz","Velasco","-60.93333","-14.71666",NA,NA,NA,NA,"Parque Nacional Noel Kempff Mercado, sobre el camino de las cabañas del Encanto y la catarata. Bosque húmedo de altura. Suelos arcillo limosos con presencia de materia organico en descomposicion.","200.00000000",NA,NA,"Gerrit Davidse, May 2001 (MO)",NA,NA,NA,NA,NA,"Guillén Villarroel 2711","South America",NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA
"1936","2008-05-27 22:02:00-03","MO","MOBOT","969472","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","H.J. Kaplan","1993","4","22","Paraguay","Central",NA,"-57.41666","-25.28333",NA,NA,NA,NA,"Vicinity of Caaucpé Mi, watershed for Lago Ypacarai, considerable development, with islands of broadleaf evergreen trees, scattered palms (Acrocomia totai Mart.) in open areas.",NA,NA,NA,"Gerrit Davidse, Apr 2001 (MO)",NA,NA,NA,NA,NA,"Kaplan 590","South America",NA,NA,NA,NA,NA,NA,NA,"4","7",NA,NA
"1937","2008-05-27 22:02:00-03","MO","MOBOT","237685","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|M. Velázquez","1990","7","21","Paraguay","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna.",NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Zardini 22288","South America",NA,NA,NA,NA,NA,NA,NA,"4","394",NA,NA
"1938","2008-05-27 22:02:00-03","MO","MOBOT","235805","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|U. Velázquez","1990","3","3","Paraguay","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna on clay.",NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Zardini 19920","South America",NA,NA,NA,NA,NA,NA,NA,"4","310",NA,NA
"1939","2008-05-27 22:02:00-03","MO","MOBOT","232443","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|U. Velázquez","1990","2","25","Paraguay","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna on clay.",NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Zardini 19382","South America",NA,NA,NA,NA,NA,NA,NA,"4","299",NA,NA
"1940","2008-05-27 22:02:00-03","MO","MOBOT","238837","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|E. Velázquez","1990","5","19","Paraguay","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,"Confluence of Río Paraguay and Río Salado. Savanna.",NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Zardini 20370","South America",NA,NA,NA,NA,NA,NA,NA,"4","325",NA,NA
"1941","2008-05-27 22:02:00-03","MO","MOBOT","232845","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|U. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,"Confluence of Río Paraguay and Río Salado. Savanna on clay.",NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Zardini 17361","South America",NA,NA,NA,NA,NA,NA,NA,"4","236",NA,NA
"1942","2008-05-27 22:02:00-03","MO","MOBOT","233457","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|M. Velázquez","1990","2","25","Paraguay","Cordillera",NA,"-57.5","-25.11666",NA,NA,NA,NA,"Río Salado, 7 km NE of Emboscada. Inundated savanna on clay.",NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Zardini 19508","South America",NA,NA,NA,NA,NA,NA,NA,"4","301",NA,NA
"1943","2008-05-27 22:02:00-03","MO","MOBOT","233614","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|M. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"-57.5","-25.11666",NA,NA,NA,NA,"Río Salado basin, 7 km NE of Emboscada. Inundated savanna on clay.",NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Zardini 17464","South America",NA,NA,NA,NA,NA,NA,NA,"4","240",NA,NA
"1944","2009-07-17 16:36:00-03","MO","MOBOT","1881346","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Thomas B. Croat|Mark Menke","2003","5","19","Ecuador","Cotopaxi",NA,"-78.91944","-2.26361",NA,NA,NA,NA,"Along road between Guamote and Cuenca, 87 Km from Guamote, 10.8 Km N of Sagüine, 20.6 Km NNE of border with Cañar Province.","2148.00000000",NA,NA,"Gerrit Davidse, 2004 (MO)",NA,NA,NA,NA,NA,"Croat 88978","South America",NA,NA,NA,NA,NA,NA,NA,"3","1174",NA,NA
"1945","2016-01-21 11:57:00-02","MO","MOBOT","235904","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|R. Velázquez","1990","11","16","Paraguay","Guairá",NA,"-56.6666667","-25.6666667",NA,NA,NA,NA,"15 km N of Tebicuary.",NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Zardini 24072","South America",NA,NA,NA,NA,NA,NA,NA,"4","467",NA,NA
"1946","2019-07-30 06:23:00-03","MO","MOBOT","1418448","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|R. Gamarra","1999","10","24","Paraguay","Itapúa",NA,"-56.7594444","-27.4725",NA,NA,NA,NA,"Yacyretá Dam Island: San Miguel. Collecting area: around four hectares.",NA,NA,NA,"Gerrit Davidse, 2000 (MO)",NA,NA,NA,NA,NA,"Zardini 52069","South America",NA,NA,NA,NA,NA,NA,NA,"4","1184",NA,NA
"1947","2008-05-27 22:02:00-03","MO","MOBOT","238014","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|Isabel Basualdo","1987","10","30","Paraguay","Paraguarí",NA,"-57.18333","-25.58333",NA,NA,NA,NA,"Compañia Costa Segunda, Cerro Palacios.",NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Zardini 3706","South America",NA,NA,NA,NA,NA,NA,NA,"4","87-77",NA,NA
"1948","2008-05-27 22:02:00-03","MO","MOBOT","235646","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|M. Velázquez","1990","1","7","Paraguay","Paraguarí",NA,"-57.4","-25.61666",NA,NA,NA,NA,"Estero del Ypoá, northern part. 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.",NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Zardini 17825","South America",NA,NA,NA,NA,NA,NA,NA,"4","250",NA,NA
"1949","2008-05-27 22:02:00-03","MO","MOBOT","237435","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Elsa M. Zardini|U. Velázquez","1990","1","13","Paraguay","Paraguarí",NA,"-57.38333","-25.63333",NA,NA,NA,NA,"Northern part of Lake Ypoá basin, 12.6 km SE of Nueva Italia. Southern border of Bañado on Arroyo Cañabe basin. Inundated savanna.",NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,NA,NA,"Zardini 18096","South America",NA,NA,NA,NA,NA,NA,NA,"4","256",NA,NA
"1950","2011-04-02 07:38:00-03","MO","MOBOT","2930556","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Ariel Lliully|R. León","2005","1","24","Bolivia","Tarija","Arce","-64.575","-22.37222",NA,NA,NA,NA,"Mpio. Padcaya. Reserva Nacional de Flora y Fauna Tariquía. Río Huacalque próximo al camino principal. Area abierta, barbecho antiguo. Borde de bosque Premontano Tucumano Boliviano, con vegetación sucesional joven en los margenes, ocasionalmente domina Nectandra angusta","911.00000000",NA,NA,"Gerrit Davidse, 2006 (MO)",NA,NA,NA,NA,NA,"Lliully 177","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","2014-01-28 19:06:00-02","MO","MOBOT","2987506","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Ricardo Callejas","1988","8","10","Colombia","Meta","La Macarena","-73.18333","2.26666",NA,NA,NA,NA,"5 Km. 0 de la Macarena, vía a Conejos, sabana dominada por Gramíneas y Cyperaceas, en suelos anegados parcialmente.","410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Callejas Posada 7043","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952","2008-05-27 22:02:00-03","MO","MOBOT","1117723","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","E. Gutiérrez|S. Moye","1996","1","29","Bolivia","Beni","Moxos","-64.330833","-14.825833",NA,NA,NA,NA,"Territorio Indígena Parque Nacional Isiboro Sécure. Comunidad San José de Patrocinio. Semialturas estacionalmente inundadas con suelos arcillos.","180.00000000",NA,NA,"E. Gutiérrez",NA,NA,NA,NA,NA,"Gutiérrez Crespo 1801","South America",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"1953","2015-08-23 05:45:00-03","MO","MOBOT","2984508","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","S.A. Renvoize","1987","2","27","Bolivia","Beni","Yacuma","-66.331667","-14.874444",NA,NA,NA,NA,"50 km from San Borja on road to San Ignacio. Research Station, Porvenir. Growing on the air strip.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Renvoize 4615","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954","2008-05-27 22:02:00-03","MO","MOBOT","1118351","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","E. Gutiérrez|E. Polanco T.|G. Tamo","1995","4","25","Bolivia","Beni","Yacuma","-66.5","-14.5",NA,NA,NA,NA,"Estacio|n Biolo|gica del Beni. Estancia el Porvenir a 50 km al este de San Borja. Sabana de altura con inundacio|n estacional.","190.00000000",NA,NA,"E. Gutiérrez",NA,NA,NA,NA,NA,"Gutiérrez Crespo 1568C","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1955","2015-08-13 05:50:00-03","MO","MOBOT","1923356","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","R.M. Harley","1977","3","4","Brazil","Bahia",NA,"-41.03333","-11.63333",NA,NA,NA,NA,"19.5 km SE of the town of Morro do Chapeu on the BAO52 road to Mundo Novo, by the Río Ferro Doido, with water worn horizontally bedded sandstone at soil surface, with damp sand, sedge marsh, exposed rock with waterfall. Vegetation open scrub to closed low woodland in the drier areas","900.00000000",NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,"Harley 19385","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956","2010-08-12 11:02:00-03","MO","MOBOT","2479181","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora brachytricha","Pensiero","Hugo Gunckel","1937","2","16","Chile","Los Lagos","Valdivia",NA,NA,NA,NA,NA,NA,"Corral San Carlos","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Gunckel 7347","South America",NA,NA,NA,NA,NA,"brachytricha",NA,NA,NA,NA,NA
"1957","2008-12-05 11:48:00-02","MO","MOBOT","100159963","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Troels M. Pedersen","1986","5","12","Argentina","Corrientes","Concepción",NA,NA,NA,NA,NA,NA,"Carambola.",NA,NA,NA,"M.G. López",NA,NA,NA,NA,NA,"Pedersen 14560","South America",NA,NA,NA,NA,NA,"parviflora",NA,"1",NA,NA,NA
"1958","2014-03-24 13:45:00-03","MO","MOBOT","100695022","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Fernando N. Biurrun|et al.","1978","2","13","Argentina","La Rioja","Chamical",NA,NA,NA,NA,NA,NA,"Puesto Nuevo, paraje llamado La Represita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biurrun 1327","South America",NA,NA,NA,NA,NA,"parviflora",NA,"1",NA,NA,NA
"1959","2014-03-24 15:00:00-03","MO","MOBOT","100695083","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Norma B. Deginani|Ana M. Cialdella|Esteban Bortiri","1995","2","15","Argentina","Jujuy","Valle Grande","-64.9333333","-23.6166667",NA,NA,NA,NA,"San Franciso.","1650.00000000",NA,NA,"E.G. Nicora",NA,NA,NA,NA,NA,"Deginani 815","South America",NA,NA,NA,NA,NA,"parviflora",NA,"1",NA,NA,NA
"1960","2014-03-24 15:07:00-03","MO","MOBOT","100695091","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Norma B. Deginani|A.A. Suarez|et al.","2011","3","14","Argentina","San Luis","Coronel Pringles","-65.8933333","-33.1505556",NA,NA,NA,NA,"Camino a La Florida desde Saladillo.","954.00000000",NA,NA,"S.S. Aliscioni",NA,NA,NA,NA,NA,"Deginani 2114","South America",NA,NA,NA,NA,NA,"parviflora",NA,"1",NA,NA,NA
"1961","2016-08-03 14:17:00-03","MO","MOBOT","100920794","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Manuel J. Belgrano|M. Mónica Ponce|Diego L. Salariato","2006","11","25","Argentina","Misiones","Guaraní","-54.0283334","-27.2169445",NA,NA,NA,NA,"Ruta Provincial 2, unos 40 km al N de El Soberbio, camino a Moconá.","244.00000000",NA,NA,"O. Morrone",NA,NA,NA,NA,NA,"Belgrano 640","South America",NA,NA,NA,NA,NA,"parviflora",NA,"1",NA,NA,NA
"1962","2009-08-23 06:40:00-03","MO","MOBOT","1923471","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"T.J.V. Stuckert","1906","4","12","Argentina","Córdoba",NA,NA,NA,NA,NA,NA,NA,"Dpto. Capital. Alrededores de la ciudad de Córdoba",NA,NA,NA,"J.S. Pensiero",NA,NA,NA,NA,NA,"Stuckert 15803","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1963","2011-03-26 11:09:00-03","MO","MOBOT","2443468","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Maria M. Arbo|Aurelio Schinini|Myriam C. Peichoto|M.C. Franceschini|E. Flaschland","2000","1","20","Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,NA,NA,"Ruta 41, 30 km al N de Galarza",NA,NA,NA,"Peichoto, M. C., //",NA,NA,NA,NA,NA,"Arbo 8633","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1964","2018-06-22 05:25:00-03","MO","MOBOT","2479107","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Pe. Raulino Reitz|Roberto M. Klein","1962","1","2","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Ponte Alta do Sul, Curutibanos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 11339","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1965","2013-12-01 05:44:00-02","MO","MOBOT","2479199","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Ernesto Barros","1953","1","9","Chile","Maule",NA,NA,NA,NA,NA,NA,NA,"Vichuquén, Uraco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barros 9923","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1966","2011-12-22 05:01:00-02","MO","MOBOT","2514280","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Teodoro Rojas","1946","12","22","Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,NA,NA,"Fuerte Olimpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 13860","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1967","2013-12-29 16:15:00-02","MO","MOBOT","2518471","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Alberto Castellanos","1948","1","28","Uruguay","Artigas",NA,NA,NA,NA,NA,NA,NA,"Bella Unión",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Castellanos 18415","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
