"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","previousCatalogNumber","sex"
"728","2020-04-21 07:35:00-03","MO","MOBOT","100762496","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|W. Arce|Javier Quisbert|J. Butron|K. Andrade|Lander Cuevas|Rolando Cuevas|Dante Chambi|V. Apaza|R. Echave","Cayola Pérez 5292","2014","9","7","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, Sumpulo.","-68.7771667","-14.5783056",NA,NA,"1005.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","14-04",NA,NA,NA,NA
"729","2020-04-21 07:36:00-03","MO","MOBOT","100762536","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|W. Arce|Javier Quisbert|J. Butron|K. Andrade|Lander Cuevas|Rolando Cuevas|Dante Chambi|V. Apaza|R. Echave","Cayola Pérez 5317","2014","9","7","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, Sumpulo.","-68.7771667","-14.5783056",NA,NA,"1005.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","14-04",NA,NA,NA,NA
"730","2020-04-21 09:32:00-03","MO","MOBOT","100763328","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|W. Arce|Javier Quisbert|J. Butron|K. Andrade|Lander Cuevas|Rolando Cuevas|Dante Chambi|V. Apaza|R. Echave","Cayola Pérez 5434","2014","9","7","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, Sumpulo.","-68.7771667","-14.5783056",NA,NA,"1005.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","14-04",NA,NA,NA,NA
"731","2015-01-05 13:27:00-02","MO","MOBOT","100768233","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellín-Zabala",NA,NA,NA,"Nélida Soria","Soria Rey 7123","1995","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Parcela lado B, cerca del cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"732","2015-01-05 13:33:00-02","MO","MOBOT","100768234","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellín-Zabala",NA,NA,NA,"Nélida Soria","Soria Rey 7119","1995","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Parcela lado B, cerca del cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"733","2015-01-05 13:34:00-02","MO","MOBOT","100768235","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellín-Zabala",NA,NA,NA,"Nélida Soria","Soria Rey 7094","1995","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Parcela lado B, cerca del cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"734","2015-01-05 13:36:00-02","MO","MOBOT","100768236","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellín-Zabala",NA,NA,NA,"Nélida Soria","Soria Rey 6941","1995","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Parcela lado B, cerca del cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"735","2015-01-05 13:37:00-02","MO","MOBOT","100768238","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellín-Zabala",NA,NA,NA,"Nélida Soria","Soria Rey 7035","1995","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Parcela lado B, cerca del cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"736","2015-01-05 13:37:00-02","MO","MOBOT","100768239","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellín-Zabala",NA,NA,NA,"Nélida Soria","Soria Rey 7037","1995","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Parcela lado B, cerca del cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"737","2015-01-05 13:38:00-02","MO","MOBOT","100768240","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellín-Zabala",NA,NA,NA,"Nélida Soria","Soria Rey 7428","1995","12","8","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Parcela lado B, cerca del cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"738","2015-01-05 13:42:00-02","MO","MOBOT","100768243","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellín-Zabala",NA,NA,NA,"Lidia Pérez de Molas|David R. Brunner","Pérez de Molas 1001","1986","10",NA,"Paraguay","Cordillera",NA,"Cerro de Tobatí. Cerro Ybytú silla. 228 msnm. Valle 110 msnm. 5 km S del Pueblo de Tobatí.","-57.0833333","-25.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"739","2015-01-05 13:43:00-02","MO","MOBOT","100768244","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellín-Zabala",NA,NA,NA,"Isabel Basualdo","Basualdo 1825","1988","11","12","Paraguay","Guairá",NA,"Cordillera del Ybyturuzu. Mymy i.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"740","2015-04-17 10:27:00-03","MO","MOBOT","100809626","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"W. Wayt Thomas|et al.","Thomas 12188","2000","10","3","Brazil","Bahia","Jussari","Fazenda Serra do Teimoso, RPPN Serra do Teimoso.","-39.5333333","-15.15",NA,NA,"300.00000000","330.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"741","2015-12-10 15:09:00-02","MO","MOBOT","100880490","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D. Medellin-Z. (COL)",NA,NA,NA,"Franklin Ayala","Ayala Flores 1965","1979","9","29","Peru","Loreto","Maynas","Quistococha (Iquitos).",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"742","2018-01-18 13:43:00-02","MO","MOBOT","101023318","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C. Marinho",NA,NA,NA,"Pedro Fiaschi|Sérgio C. de Sant'Ana|et al.","Fiaschi 1112","2002","10","16","Brazil","Bahia","Itacaré","Estrada de Itacaré para Maraú, pouco após a desembocadura do Rio de Contas.","-39","-14.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"743","2015-10-08 09:15:00-03","MO","MOBOT","1158294","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Meddellin-Z. (COL)",NA,NA,NA,"M. Aguilar R.|D. Castro","Aguilar R. 957","1996",NA,NA,"Peru","Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath, Rio Heath, Pto. San Antonio. Bosque de terraza.","-68.7369444","-12.6563889",NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA
"744","2015-01-08 14:28:00-02","MO","MOBOT","1160234","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 45417","1996","7","31","Paraguay","San Pedro",NA,"Yaguarete Forest Systems (Sustainable Forest Systems site). Tall forest.","-56.1744445","-23.7969444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","1072",NA,NA,NA,NA
"745","2014-06-06 14:44:00-03","MO","MOBOT","1195431","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D. Medellin-Zabala (COL)",NA,NA,NA,"Fabiana Mamani M.|Antony Jardim","Mamani M. 343","1994","12","9","Bolivia","Santa Cruz","Chiquitos","Lomerio. A 12 km al Norte de la comunidad Las Trancas. Parcelas permanente del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano. Especies muy frecentes de Andenanthera colubrina, Poeppigia procera, etc.","-61.84694","-16.52027",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2015-01-08 14:19:00-02","MO","MOBOT","1226510","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 46393","1997","1","22","Paraguay","Misiones",NA,"Río Atinguy (between Ayolas and San Cosme y Damián). Gallery forest on sand and swamps.","-56.6833333","-27.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","1092",NA,NA,NA,NA
"747","2015-01-08 14:11:00-02","MO","MOBOT","1226517","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 46397","1997","1","22","Paraguay","Misiones",NA,"Río Atinguy (between Ayolas and San Cosme y Damián). Gallery forest on sand and swamps.","-56.6833333","-27.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","1092",NA,NA,NA,NA
"748","2014-06-06 11:10:00-03","MO","MOBOT","1320546","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D. Medellín-Zabala",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 11206","1981","4","4","Venezuela","Bolívar",NA,"Represa Guri, large patches of forest near streams surrounded by savanna ca. 55 km NE of Cuidad Piar by twisty road.","-63.1166667","7.5833333",NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","97",NA,NA,NA,NA
"749","2015-08-20 15:28:00-03","MO","MOBOT","1351069","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellin-Z.",NA,NA,NA,"Nigel Pitman","Pitman 5973","1999","1",NA,"Ecuador","Napo","Orellana","Yasuni National Park. Kms 46-47 of the Maxus/YPF pipeline road, in the UC Davis primate plot. Mature terra firme forest on hilly terrain.","-76.4666667","-0.7",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"750","2015-12-04 06:39:00-02","MO","MOBOT","1373266","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26068","1994","10","13","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerro Muralla, bosque alto.","-55.9825","-22.6555556",NA,NA,"210.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","825",NA,NA,NA,NA
"751","2015-12-04 06:39:00-02","MO","MOBOT","1373432","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26125","1994","10","13","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerro Muralla, bosque alto.","-55.9825","-22.6555556",NA,NA,"210.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","825",NA,NA,NA,NA
"752","2012-06-21 05:16:00-03","MO","MOBOT","1438195","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Alwyn H. Gentry|James Aronson","Gentry 25192","1979","2","28","Peru","Loreto","Maynas","Mmishana, Río Nanay, halfway between Iquitos and Santa Maria de Nanay, seasonally inundated tahuampa forest.",NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","1761",NA,NA,NA,NA
"753","2015-01-08 14:27:00-02","MO","MOBOT","1514287","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|Idilfo Franco","Zardini 55053","2000","8","30","Paraguay","Canindeyú",NA,"Lagunita-Aguara Ñu. Tall forest.","-55.3333333","-24.1302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","1215",NA,NA,NA,NA
"754","2011-04-19 11:10:00-03","MO","MOBOT","1526551","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Michael H. Nee","Nee 40982","1991","6","13","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró, ridge between Quebrada Yapojé and Quebrada Caballo, 0.5-1 km. upstream from the confluence with the Río Saguayo. Tropical evergreen forest with Iriartea, Socratea, Scheelea princeps, Jessenia bataua.","-63.7666667","-17.575",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"755","2011-07-26 09:38:00-03","MO","MOBOT","1528268","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Nee (NY)",NA,NA,NA,"Michael H. Nee","Nee 36964","1988","11","29","Bolivia","Santa Cruz","Andrés Ibáñez","6 Km. W of Terevinto.","-63.4166667","-17.6833333",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"756","2011-07-26 09:32:00-03","MO","MOBOT","1528627","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Michael H. Nee","Nee 35824","1987","8","29","Bolivia","Santa Cruz","Andrés Ibáñez","6 Km. NW of Terevinto.","-63.4166667","-17.6833333",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"757","2011-07-26 09:23:00-03","MO","MOBOT","1529746","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Nee (NY)",NA,NA,NA,"Michael H. Nee","Nee 38091","1989","12","12","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboro, slopes above Quebrada Yapoje, upstream from confluence with the rio Saguayo.","-63.7333333","-17.5666667",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"758","2015-10-08 09:20:00-03","MO","MOBOT","1551391","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Meddellin-Z. (COL)",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 25862","1998","10","11","Peru","Madre de Dios","Tambopata","Campamento Turístico Cusco Amazónico Bosque primario. Zona 2. Plot U.","-69.05","-12.55",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA
"759","2016-04-28 08:08:00-03","MO","MOBOT","1748734","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|Narel Paniagua Zambrana|Tatiana B. Miranda|F. Cito","Fuentes Claros 3508","2002","1","22","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Quendeque, proximidades del arroyo Retama.","-67.7908333","-14.9797223",NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","02-01",NA,NA,NA,NA
"760","2016-04-28 08:30:00-03","MO","MOBOT","1748994","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|D. De la Quintana|Vicente Lipa","Fuentes Claros 3669","2002","1","26","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Quendeque, proximidades del arroyo Retama.","-67.795","-14.9736111",NA,NA,"435.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","02-04",NA,NA,NA,NA
"761","2016-06-06 14:06:00-03","MO","MOBOT","1749239","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"D. De la Quintana|Renate Seidel|Carla Maldonado|Vicente Lipa|S. Vidaurre","De la Quintana 122","2002","1","22","Bolivia","La Paz","Franz Tamayo","Región Madidi, río Quendeque, proximidades del arroyo Retama.","-67.7897222","-14.9797223",NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","02-01",NA,NA,NA,NA
"762","2017-04-11 07:41:00-03","MO","MOBOT","1763642","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Carla Maldonado|Juan Cerda|Vicente Lipa|Renate Seidel|D. De la Quintana","Maldonado Goyzueta 1501","2002","1","22","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Quendeque, proximidades del arroyo Retama.","-67.7897222","-14.9797223",NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","02-01",NA,NA,NA,NA
"763","2017-04-11 07:45:00-03","MO","MOBOT","1763829","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Carla Maldonado|Narel Paniagua Zambrana|Juan Cerda","Maldonado Goyzueta 1601","2002","1","26","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, orilla izquierda Río Quendeque, una hora del campamento Retamas.","-67.7952777","-14.9733334",NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","02-03",NA,NA,NA,NA
"764","2017-04-11 07:59:00-03","MO","MOBOT","1763919","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Carla Maldonado|Narel Paniagua Zambrana|Juan Cerda","Maldonado Goyzueta 1651","2002","1","29","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, orilla izquierda del Río Quendeque.","-67.8147222","-14.9766667",NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","02-05",NA,NA,NA,NA
"765","2020-07-14 11:10:00-03","MO","MOBOT","1764578","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Nee (NY)",NA,NA,NA,"Renate Seidel|et al.","Seidel 8489","2002","1","25","Bolivia","La Paz","Franz Tamayo","Parque Madidi, orilla izquierda Río Quendeque, una hora del campamento Retamas. monte alto","-67.7933333","-14.9766667",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA
"766","2020-08-15 21:12:00-03","MO","MOBOT","1851208","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Héctor Cabrera|Narel Paniagua Zambrana|Alejandro Araujo M.|M.H. Calzadilla|Fabiola Torrico|L. Quetehuari|Justino Navi|Marcelino Villanueva","Cabrera Condarco 14","2002","10","4","Bolivia","La Paz","Abel Iturralde","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.","-67.9869444","-14.3619444",NA,NA,"596.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","02-01",NA,NA,NA,NA
"767","2011-08-16 10:51:00-03","MO","MOBOT","1852081","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía","Macía 5727","2001","10","26","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, mediana pendiente, próximo al río Tequeje","-68.2","-13.93638",NA,NA,"515.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2011-08-16 10:51:00-03","MO","MOBOT","1853769","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía","Macía 4778","2001","6","21","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, región de Tumupasa","-67.91083","-14.17638",NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2011-08-16 10:51:00-03","MO","MOBOT","1855569","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía","Macía 4882","2001","6","23","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme fuerte pendiente, región de Tumupasa","-67.92111","-14.17694",NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2011-08-16 10:51:00-03","MO","MOBOT","1855877","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía","Macía 4899","2001","6","24","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme fuerte pendiente, región de Tumupasa","-67.92111","-14.17694",NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2011-08-16 10:51:00-03","MO","MOBOT","1859628","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía","Macía 4076","2001","5","1","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme bien drenado algo elevado, región de Tumupasa","-67.94888","-14.20777",NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2011-09-27 11:04:00-03","MO","MOBOT","1860203","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía","Macía 5144","2001","6","28","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.92277","-14.18333",NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2012-04-12 05:10:00-03","MO","MOBOT","1860760","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Tatiana B. Miranda","Miranda Gonzáles 143","2002","4","10","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, trayecto de aproximadamente 4 km por la senda turística hacia el Tuichi. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela Temporal de Muestreo (0.1 ha) 31.","-67.66083","-14.62583",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","02-03",NA,NA,NA,NA
