"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"200","2019-11-21 14:36:24-03","UFJF","CESJ","40396","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","R.M. Castro; A.S.M. Valente; D.S. Pifano; R.O. Garcia; K. Antunes","780","2003","02","09","América do Sul","Brasil","Minas Gerais","Serra dos Núcleos",NA,NA,"Árvore no soppé do declive em borda de curso dágua. Frutos imaturos verdes.","CESJ040396","Angiosperma",NA,"(Vell.) Allemão ex Benth.","A.V. Lopes",NA,NA,NA,"São João Nepomuceno","-43.0106010437012","-21.5400009155273","20981","auto",NA,NA,"2003","02","28",NA,NA,NA,NA
"201","2019-11-21 14:36:24-03","UFJF","CESJ","36364","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Mello Barreto","1640","1935","08","17","América do Sul","Brasil","Minas Gerais","Fazenda da Cachoeira",NA,NA,"Árvore 15,00 (util 10,00)","CESJ036364","Angiosperma",NA,"(Vell.) Allemão ex Benth.","F.C. Favoreto",NA,NA,NA,"Tombos","-42.0228004455566","-20.9046993255615","16749","auto",NA,NA,"1935","08","17",NA,NA,NA,NA
"202","2019-11-21 14:36:24-03","UFJF","CESJ","27731","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","H.F. Leitão Filho","90","1967","09","20","América do Sul","Brasil",NA,NA,NA,NA,"Flores amarelas em floradas intensas.","CESJ027731","Angiosperma",NA,"(Vell.) Allemão ex Benth.","H.F. Leitão Filho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967","09","21",NA,NA,NA,NA
"203","2019-11-21 14:36:24-03","UFJF","CESJ","X-008","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,"Nome vulgar: Caviúna,Jacarandá da Bahia.Arvore geralmente irregular,de cor negra.Bem escura.Madeira muito duravél.","CESJ00X008","Angiosperma",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 14:36:24-03","UFJF","CESJ","2228","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","L. Roth","CESJ2228","1953","04",NA,"América do Sul","Brasil","Minas Gerais",NA,NA,NA,NA,"CESJ002228","Angiosperma",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 14:36:24-03","UFJF","CESJ","33868","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","R.M. Castro; L.S. Fernandes; V.R. Scalon","511","2001","07","07","América do Sul","Brasil","Minas Gerais","Reserva Biológica da Represa do Grama",NA,NA,"Árvore com ca 10m de alt. Na borda da mata. Frutos escuros.","CESJ033868","Angiosperma",NA,"(Vell.) Allemão ex Benth.","V.R. Scalon",NA,NA,NA,"Descoberto","-42.9674987792969","-21.4596996307373","11991","auto",NA,NA,"2001","07",NA,NA,NA,NA,NA
"206","2019-11-21 14:36:24-03","UFJF","CESJ","33862","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","R.M. Castro; F.R.G. Salimena; P.H. Nobre; L. Fernandes","490","2001","06","09","América do Sul","Brasil","Minas Gerais","Reserva Biológica da Represa do Grama",NA,NA,"Árvore na borda da mata, com ca. 10m de alt. Frutos imaturos verdes.","CESJ033862","Angiosperma",NA,"(Vell.) Allemão ex Benth.","R.M. Castro; V.R. Scalon",NA,NA,NA,"Descoberto","-42.9674987792969","-21.4596996307373","11991","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA
"207","2019-11-21 14:36:24-03","UFJF","CESJ","31596","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","R.C. Forzza; R.M. Castro; L.F.A. Fazza; L.S. Fernandes","1763","2001","01","24","América do Sul","Brasil","Minas Gerais","Reserva Biológica da Represa do Grama",NA,NA,"Árvore, ca 8m de alt. Em pasto p#?#roximo a mata. Frutos verdes.","CESJ031596","Angiosperma",NA,"(Vell.) Allemão ex Benth.","A.V. Lopes",NA,NA,NA,"Descoberto","-42.9674987792969","-21.4596996307373","11991","auto",NA,NA,"2004","03","30",NA,NA,NA,NA
"208","2019-11-21 14:36:24-03","UFJF","CESJ","46094","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","P.L. Viana; N.F.O. Mota; T.E. Almeida; D. Souza","1864","2005","09",NA,"América do Sul","Brasil","Minas Gerais","Área de influência da PCH Monjolos",NA,NA,"Arbórea em mata semidecídua. Frutos maduros castanho-escuros.","CESJ046094","Angiosperma",NA,"(Vell.) Allemão ex Benth.","P.L. Viana",NA,NA,NA,"Ferros","-43.0233001708984","-19.2318992614746","31564","auto",NA,NA,"2005","09",NA,NA,NA,NA,NA
"209","2019-11-21 14:36:24-03","UFJF","CESJ","44275","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","B.K.S. Franco","CESJ44275","2001","06","24","América do Sul","Brasil","Minas Gerais","Reserva Biológica de Santa Cândida",NA,NA,"Árvore ca. 10m, na borda da mata com frutos verdes. Rara.","CESJ044275","Angiosperma",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Juiz de Fora","-43.3502998352051","-21.7642002105713","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 14:36:24-03","UFJF","CESJ","41113","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","F.R.G. Salimena; P.H. Nobre","1113","2003","09","13","América do Sul","Brasil","Minas Gerais","Estrada Valadares-Rio Preto",NA,NA,"Árvore a beira da estrada. Frutos com maturação verde-escuros.","CESJ041113","Angiosperma",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Rio Preto","-43.8278007507324","-22.0891990661621","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-04-07 11:44:02-03","UFMS","CGMS","21811","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","L.C.P. Lima","282","2005","01","21",NA,"Brasil","Minas Gerais","Estrada para a Mata de Belém, Parque Estadual do Itacolomi.",NA,NA,"Papilionoideae. Fruto esverdeado. Habitat: Beira de estrada em vegetação secundária de Mata. Habito: Arbóreo. 3,00m de altura.","CGMS1051220",NA,NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Mariana","-43.4160995483398","-20.377799987793","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-04-07 11:44:02-03","UFMS","CGMS","21812","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","L.C.P. Lima; J.C. Duelhi-Filho","378","2005","08","23",NA,"Brasil","Minas Gerais","Trilha ao longo do rio Mainarte, Parque Estadual do Itacolomi.",NA,NA,"Papilionoideae. Fruto enegrecido. Habitat: Mata. Habito: Arbóreo. 18,00m de altura.","CGMS1051221",NA,NA,"(Vell.) Allemão ex Benth.","L.C.P. Lima",NA,NA,NA,"Mariana","-43.4160995483398","-20.377799987793","33524","auto",NA,NA,"2005","08","23",NA,NA,NA,NA
"213","2021-04-07 11:44:02-03","UFMS","CGMS","21813","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","L.C.P. Lima; F.C.P. Garcia","214","2004","10","23",NA,"Brasil","Minas Gerais","BR 356, próximo ao bar Pimenteira.",NA,NA,"Papilionoideae. Flor branca. Aroma floral adocicado, mácula esverdeada na base do estandarte. Habitat: Beira de estrada. Habito: Arbóreo. 8,00m de altura.","CGMS1051223",NA,NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Ponte Nova","-42.9085998535156","-20.4164009094238","16921","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-27 13:48:47-03","UFS","ASE","33769","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Silva, SP; Souza, LG","16","2014","11","29","Southern America","Brasil","Bahia","Alt do Calole, Fazenda Desterro",NA,NA,"Arbórea, flores brancas.","ASE0006782","Magnoliophyta",NA,"(Vell.) Allemão ex Benth.",NA,"ASE0006782",NA,NA,"Cachoeira","-38.5721","-12.3706",NA,NA,"-38.5721","-12.3706",NA,NA,NA,NA,NA,NA,NA
"215","2019-11-27 13:48:47-03","UFS","ASE","33768","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Silva, SP; Souza, LG","15","2014","11","29","Southern America","Brasil","Bahia","Propriedade de sr. Anfilófio",NA,NA,"Arbórea, flores brancas.","ASE0006781","Magnoliophyta",NA,"(Vell.) Allemão ex Benth.",NA,"ASE0006781",NA,NA,"Dom Macedo Costa","-39.1133","-12.5418",NA,NA,"-39.1133","-12.5418",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-27 13:48:47-03","UFS","ASE","33767","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Silva, SP; Souza, LG","14","2014","11","29","Southern America","Brasil","Bahia","Propriedade de sr. Anfilófio",NA,NA,"Arbórea","ASE0006780","Magnoliophyta",NA,"(Vell.) Allemão ex Benth.",NA,"ASE0006780",NA,NA,"Dom Macedo Costa","-39.1133","-12.5418",NA,NA,"-39.1133","-12.5418",NA,NA,NA,NA,NA,NA,NA
"217","2021-03-01 16:30:25-03","UNICAMP","UEC","170350","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Garcia, LC","346","2009","02","10",NA,"Brazil","São Paulo","Usina Ester.",NA,NA,"Árvore plantada de 16 m, só frutos.; Mata ciliar em processo de restauração desde 1955.&nf;Mata Atlântica.&nf;Floresta Estacional Semidecídua.","UEC039946","Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Pinho-Ferreira, MA","UEC039946","652","652","Cosmópolis","-47.348864","-23.121556",NA,NA,"-47.348864","-23.121556",NA,NA,NA,NA,NA,NA,NA
"218","2019-08-20 10:13:13-03","UNICAMP","UEC","113337","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Lombardi, JA; Morais, PO","2662","1999","04","05",NA,"Brazil","Minas Gerais","Campus da UFMG.",NA,NA,"fruto, Plantas da Arborização do Campus da UFMG. Folíolos cartáceos, frutos imaturos verdes.","UEC063304","Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Siniscalchi, CM","UEC063304",NA,NA,"Belo Horizonte","-43.966667","-19.866667",NA,NA,"-43.966667","-19.866667","2011","04",NA,NA,NA,NA,NA
"219","2021-03-01 16:30:25-03","UNICAMP","UEC","162511","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Kamino, LHY; Giacomin, LL","431","2008","02","26",NA,"Brazil","Minas Gerais","Universidade Federal de Viçosa, Mirante.",NA,NA,"Arbóreo, com frutos.","UEC038468","Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,"UEC038468","710","710","Viçosa","-43.450278","-21.265278",NA,NA,"-43.450278","-21.265278",NA,NA,NA,NA,NA,NA,NA
"220","2021-03-01 16:30:25-03","UNICAMP","UEC","169748","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Polido, CA","22","2012","09","14",NA,"Brazil","São Paulo","Unicamp, canteiro próximo ao hotel dos professores visitantes.",NA,NA,"Árvore, frutos maduros, cultivada, jacarandá-da-Bahia.; Cerrado.","UEC010772","Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Polido, CA","UEC010772","594","594","Campinas","-47.067222","-22.814722",NA,NA,"-47.067222","-22.814722","2012","09",NA,NA,NA,NA,NA
"221","2021-03-01 16:30:25-03","UNICAMP","UEC","194992","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Mauad, LP; et al.","452","2016","05","17",NA,"Brazil","Rio de Janeiro","Rio Preto, Fazenda de Zezé Barbosa",NA,NA,"Frutos verdes e castanhos; Área de pasto","UEC132249","Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Cardoso, LJT","UEC132249","227","227","Campos dos Goytacazes","-41.648889","-21.753056",NA,NA,"-41.648889","-21.753056","2016","05",NA,NA,NA,NA,NA
"222","2021-03-01 16:30:25-03","UNICAMP","UEC","201798","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Andrade, BM; Lopes, MA","328","1984","07","27",NA,"Brazil","Minas Gerais","Est. Biol de Caatinga (Alto de T. Jeq)",NA,NA,"frutos com pequenos espinhos.; Arbórea, 5m.","UEC189941","Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,"UEC189941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-01 16:30:25-03","UNICAMP","UEC","206300","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Machi, AHL; Silva, KP; Fernandes, LFG; Silva, IDS; Faustinoni, GM; Volet, DP; Castello, ACD","9","2019","05","19",NA,"Brazil","Minas Gerais","Parque Nacional da Serra do Cipó, Trilha do Capão",NA,NA,"5m, tronco avermelhado fissurado; Cerrado","UEC163151","Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Faustinoni, GM","UEC163151","801","801","Jaboticatubas","-43.6175","-19.352583",NA,NA,"-43.6175","-19.352583","2019","06","11",NA,NA,NA,NA
"224","2019-08-20 10:13:13-03","UNICAMP","UEC","65945","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Gibram, M","7","1990","03","16",NA,"Brazil","Espírito Santo","Estação experimental de Bananal do Norte",NA,NA,"fruto, Árvore, +ou- 10m alt., e fuste de +ou- 3m, DAP=104cm. Fruto verde, casca grossa, escura lenhosa, pouco sulcada. Copa espalhada.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Lima, HC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA
"225","2019-08-20 10:13:13-03","UNICAMP","UEC","82474","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Barreto, KD; Fernandes, GD; Vitti, FX","s.n.","1993","05","14",NA,"Brazil","São Paulo","Parque da ESALQ.",NA,NA,"fruto, Nome popular:jacarandá-da-bahia. Árvore 13m alt., áreas abertas, frutificação, sadia, tronco fendado, sem látex, flor ausente, fruto verde imaturo.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Rodrigues, RS; Souza, VC",NA,NA,NA,"Piracicaba","-47.633333","-22.7",NA,NA,"-47.633333","-22.7","1993","05",NA,NA,NA,NA,NA
"226","2019-08-20 10:13:13-03","UNICAMP","UEC","52553","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Carvalho, AMV; Santos, TS; Mattos Silva, LA","2365","1986","04","02",NA,"Brazil","Bahia","ca. 10 km a S de Gandú, pela rodovia BR-",NA,NA,"fruto, Vegetação de Mata Higrófila Sul Bahiana. Árvore com ca. 9m alt., e 20 cm de diâm., tronco ramificado por rebrotação. Frutos imaturos verdes. Nome vulgar: Jacarandá da bahia, Jacarandá caviúna, Caviúna. Material em FAA. Fotos.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Gandu","-39.4866981506348","-13.7439002990723","16935","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-08-20 10:13:13-03","UNICAMP","UEC","7928","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Heringer, EP","14852","1975","10","15",NA,"Brazil","Distrito Federal","Cultivada na Est. Exp. de Biologia, UnB.",NA,NA,"fruto, Árvore de mata costeira, altamente valorizada pela sua madeira. Nome comum: Jacarandá-da-bahia. Árvore, flores alvas, perfumadas, caducifolia, Colhida flores e frutos ao mesmo tempo.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-08-20 10:13:13-03","UNICAMP","UEC","38956","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Heringer, EP","15733","1977","10","24",NA,"Brazil","Distrito Federal","Estação Experimental de Biologia. Campus",NA,NA,"flor",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Heringer, EP",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,"1984","01",NA,NA,NA,NA,NA
"229","2019-08-20 10:13:13-03","UNICAMP","UEC","65943","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Silva, IA","361","1982","11","25",NA,"Brazil","Espírito Santo","Est. PARAJU, ant. 211, km 0,140, lado es",NA,NA,"flor, Árvore em Floresta Alta, +ou- 26m de alt., e fuste de +ou- 12m, DAP=80cm, dimâmetro da copa=+ou-15m. Com flor branca e botão verde, fuste cilíndrico e casca escamosa.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Menandro, MS",NA,NA,NA,"Linhares","-40.0722007751465","-19.3910999298096","48094","auto",NA,NA,"1982","11",NA,NA,NA,NA,NA
"230","2019-08-20 10:13:13-03","UNICAMP","UEC","23987","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Peixoto","s.n.","1980","12","18",NA,"Brazil","Espírito Santo","Reserva Florestal da CVRD, mata alta.",NA,NA,"fruto, Árvore com ca. 20m de alt., fazendo parte do 2º estrato arbóreo. Frutos maduros castanhos.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Carvalho, AMV",NA,NA,NA,"Linhares","-40.0722007751465","-19.3910999298096","48094","auto",NA,NA,"1986","03",NA,NA,NA,NA,NA
"231","2019-08-20 10:13:13-03","UNICAMP","UEC","52558","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Carvalho, AMV","2136","1986","01","26",NA,"Brazil","Minas Gerais","Margem do rio Catas Pretas, ca. 4-5 km a",NA,NA,"fruto, Mata ciliar, zona de mineração. Árvore com ca. 8m de altura crescendo a margem da estrada. Folhas concolores. Frutos imaturos verdes. Nome vulgar: Jacarandá-da-bahia, jacarandá caviúna.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Catas Altas","-43.4075012207031","-20.0746994018555","11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:30:25-03","UNICAMP","UEC","124161","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Forzza, RC; Castro, RM; Fazza, LFA; Fernandes, LS","s.n.","2001","01","24",NA,"Brazil","Minas Gerais","Reserva biológica da represa do Grama",NA,NA,"Árvore ca. 8 m, em pasto pr[oximo à mata. Frutos verdes.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Meireles, LD",NA,NA,NA,"Descoberto","-42.9674987792969","-21.4596996307373","11991","auto",NA,NA,"2002","03",NA,NA,NA,NA,NA
"233","2019-08-20 10:13:13-03","UNICAMP","UEC","146626","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Leoni, BS; Meireles, JE","6392","2006","01","24",NA,"Brazil","Minas Gerais","Pedra Elefante.",NA,NA,NA,NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Faria Lemos","-42.0297012329102","-20.8083000183105","14353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-08-20 10:13:13-03","UNICAMP","UEC","93769","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Tozzi, AMGA; Tozzi, CL; Junqueira, FA","96-62","1996","07","01",NA,"Brazil","Minas Gerais","Estrada Fortaleza de Minas - Jacuí, ca.",NA,NA,"fruto, Remanescente florestal. Árvore de ca. 8m de altura, tronco com casca mais ou menos esfoliativa e com placas de líquen.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Jacuí","-46.7411003112793","-21.0167007446289","16705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-08-20 10:13:13-03","UNICAMP","UEC","113334","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Tameirão Neto, E","2721","1998","04","05",NA,"Brazil","Minas Gerais",NA,NA,NA,"fruto, Floresta Semidecidual. Arbóreo. UHE Caldeirões. Rio Gualuxo do Sul.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Mariana","-43.4160995483398","-20.377799987793","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-08-20 10:13:13-03","UNICAMP","UEC","46603","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Yamashita, R","s.n.","1985","03","12",NA,"Brazil","Paraná","Fazenda Santa Ana.",NA,NA,"flor, Árvore, flores brancas.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Londrina","-51.1627998352051","-23.3103008270264","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-08-20 10:13:13-03","UNICAMP","UEC","52560","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Carvalho, AMV; Lima, HC","2146","1986","01","27",NA,"Brazil","Rio de Janeiro","Jardim Botânico do Rio de Janeiro. Parqu",NA,NA,"fruto, Árvore com ca. 15m alt., folhas com folíolos leve discolores, frutos imaturos verdes. Nome vulgar: Jacarandá cabiúna, Jacarandá da bahia.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:30:25-03","UNICAMP","UEC","158217","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Luchiari, C","657","1995","06","13",NA,"Brazil","Rio de Janeiro","Reserva Biológica de Poço das Antas, Est. Juturnaiba, esquerda - km 4.",NA,NA,"Árvore cerca de 6m de altura, heliófila, folha discolor, face superior verde, face inferior verde-clara. Fruto imaturo verde, fruto maduro castanho.","UEC015416","Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,"UEC015416",NA,NA,"Silva Jardim","-42.3917007446289","-22.6508007049561","29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-08-20 10:13:13-03","UNICAMP","UEC","63561","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Tozzi, AMGA","27235","1992","11","12",NA,"Brazil","São Paulo","Horto Florestal.",NA,NA,"flor, Árvore, caule liso, claro, flores creme.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.","Carvalho, AMV",NA,NA,NA,"Itirapina","-47.8199996948242","-22.25","22843","auto",NA,NA,"1997","11",NA,NA,NA,NA,NA
"240","2019-08-20 10:13:13-03","UNICAMP","UEC","92041","S","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Kotchetkoff-Henriques, O","28664","1993","08","04",NA,"Brazil","São Paulo","Bosque Municipal, Secretaria do Meio Amb",NA,NA,"fruto, Nome popular:jacarandá-da-bahia.",NA,"Magnoliopsida",NA,"(Vell.) Allemão ex Benth.",NA,NA,NA,NA,"Ribeirão Preto","-47.810001373291","-21.1700000762939","24390","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-19 14:08:04-03","UFRPE","PEUFR","34439","PreservedSpecimen","Plantae","Leguminosae-Pap.","Dalbergia","nigra","Dalbergia nigra","G. Pinto",NA,"1970","11","10",NA,"Brasil","Bahia",NA,NA,NA,"Árvore com madeira de lei","PEUFR034439",NA,NA,"(Vell.) Allemao ex Benth.",NA,NA,NA,NA,"Cruz das Almas","-39.1018981933594","-12.6700000762939","14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-06-10 21:02:54-03","UFPB","JPB","64719","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Gadelha Neto, PC","4259","2018","02","09","Southern America","Brasil","Paraíba","UFPB, Centro de Ciências Agrárias, Horto florestal",NA,NA,"; HABITAT: Floresta Ombrófila Aberta; DESC: Árvore semicaducifólia com cerca de 10m. Tronco tortuoso com copa larga, densifoliolada. Folhas compostas, alternas, paripinadas. Fruto sâmara plana, membranácea, indeiscente. Substrato aren","JPB0064719",NA,NA,"(Vell.) Allemão ex Benth.",NA,NA,"551","551","Areia","-35.713333","-6.975278",NA,NA,"-35.713333","-6.975278",NA,NA,NA,NA,NA,NA,NA
"243","2020-04-22 16:20:27-03","UFPB","JPB","55123","PreservedSpecimen","Plantae","Leguminosae","Dalbergia","nigra","Dalbergia nigra","Queiroz, LP","4458","1995","10","03","Southern America","Brasil","Bahia","Campus da UEFS, entre o MA-1 e o MA-2.",NA,NA,"; DESC: Árvore de ca. 8m, copada, com tronco de casca suberosa, acinzentada. Folíolos cartáceos. Flores com odor intenso, adocicado, com cálice verde-esbranquiçado e pétalas brancas. Frutos atrocastanhos. Planta cultivada na arborizaç","JPB0055123","Angiosperma","Dicotyledon","(Vell.) Allemão ex Benth.","Queiroz, LP",NA,NA,NA,"Feira de Santana","-38.9667015075684","-12.2666997909546","46325","auto",NA,NA,"1995","10",NA,NA,NA,NA,NA
"244","2019-11-06 09:55:30-03","UFOP","OUPR","21338","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Lima, L.C.P.; Araujo, M.E.F.","317","2005","03","30",NA,"Brasil","Minas Gerais",NA,NA,NA,"Árvore com 18m. Fruto verde imaturo. Mata",NA,NA,NA,"(Vell.) Allemão ex Benth.","Lima, L.C.P.",NA,NA,NA,"Mariana","-43.4160995483398","-20.377799987793","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-06 09:55:30-03","UFOP","OUPR","21813","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Lima, L.C.P.; Araujo, M.E.F.","252","2004","12","07",NA,"Brasil","Minas Gerais",NA,NA,NA,"árvore com 10m. Frutos castanho. Mata",NA,NA,NA,"(Vell.) Allemão ex Benth.","Lima, L.C.P.",NA,NA,NA,"Mariana","-43.4160995483398","-20.377799987793","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-06 09:55:30-03","UFOP","OUPR","21814","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","nigra","Dalbergia nigra","Lima, L.C.P.; Araujo, M.E.F.","294","2005","02","17",NA,"Brasil","Minas Gerais",NA,NA,NA,"árvore com 6m. Frutos verdes. Mata",NA,NA,NA,"(Vell.) Allemão ex Benth.","Lima, L.C.P.",NA,NA,NA,"Mariana","-43.4160995483398","-20.377799987793","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
