"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"234","2014-10-09 12:19:00-03","MO","MOBOT","100747730","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Arturo E. Burkart","1927","1","22","Argentina","Entre Ríos","Concordia","Estación Agronómica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 941","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"235","2017-08-29 08:07:00-03","MO","MOBOT","1474481","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","2000","5","8","Paraguay","Amambay",NA,"Trail to Arroyo Estrella. Cerrado Forest.","-56.4380555","-22.1211111",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 54160","South America",NA,NA,NA,NA,NA,NA,"4","1203",NA,NA,NA
"236","2009-07-13 12:30:00-03","MO","MOBOT","1934670","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","J. Cuatrecasas",NA,NA,NA,"Felix Woytkowski","1947","2","16","Peru","San Martín","San Martín","Tarapoto. Upon grassland - pajonal.",NA,NA,NA,NA,"840.00000000",NA,NA,NA,NA,NA,"Woytkowski 35098","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2009-10-20 18:59:00-02","MO","MOBOT","1935314","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"F.W.H.A. von Humboldt",NA,NA,NA,"Uruguay","Montevideo",NA,"Montevideo. Kunth Herb # 3274.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Humboldt s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","2256964","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Angel L. Cabrera",NA,NA,NA,"Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cabrera 2731","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2016-04-28 11:02:00-03","MO","MOBOT","237317","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1991","2","9","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area, 1 km S of Arroyo Corrientes.","-56.7666667","-26",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 26358","South America",NA,NA,NA,NA,NA,NA,"4","542",NA,NA,NA
"240","2018-06-22 05:25:00-03","MO","MOBOT","2457642","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Barros, M.",NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"Brusque. Azambuja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 6108","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2017-08-29 08:10:00-03","MO","MOBOT","261536","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","11","17","Paraguay","Central",NA,"Tavarory, near Administration.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 24355","South America",NA,NA,NA,NA,NA,NA,"3","474",NA,NA,NA
"242","2016-06-16 08:27:00-03","MO","MOBOT","261766","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|H. Velázquez","1991","2","9","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area of park, Arroyo Corrientes.","-56.7666667","-26",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 26445","South America",NA,NA,NA,NA,NA,NA,"4","545",NA,NA,NA
"243","2016-06-16 08:32:00-03","MO","MOBOT","261820","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Blas Pérez","1991","8",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,"Pérez Maricerich 977","South America",NA,NA,NA,NA,NA,NA,"3","4",NA,NA,NA
"244","2017-08-29 08:09:00-03","MO","MOBOT","261843","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","5","19","Paraguay","Cordillera",NA,"Central area of Río Piribebuy basin, 22 km W of Arroyos y Esteros. Inundated savanna.","-57.2666667","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 20266","South America",NA,NA,NA,NA,NA,NA,"4","320",NA,NA,NA
"245","2017-08-22 07:51:00-03","MO","MOBOT","262171","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1991","2","9","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area of park, Arroyo Corrientes, Salto Mbocaruzú.","-56.7666667","-26",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 26514","South America",NA,NA,NA,NA,NA,NA,"4","549",NA,NA,NA
"246","2017-08-22 07:53:00-03","MO","MOBOT","262657","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1991","2","23","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Middle area.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,"Zardini 26615","South America",NA,NA,NA,NA,NA,NA,"4","555",NA,NA,NA
"247","2016-06-16 08:26:00-03","MO","MOBOT","262961","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","11","30","Paraguay","Central",NA,"Tavarory, near Administration.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 24575","South America",NA,NA,NA,NA,NA,NA,"4","481",NA,NA,NA
"248","2016-06-16 08:24:00-03","MO","MOBOT","263682","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","12","1","Paraguay","Caaguazú",NA,"Arroyo Guaranungua, 28 km S of Arroyo Yhú.","-55.9166667","-25.3666667",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,"Zardini 24704","South America",NA,NA,NA,NA,NA,NA,"4","488",NA,NA,NA
"249","2017-08-22 07:52:00-03","MO","MOBOT","264232","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1991","3","3","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Middle area. Peatbog.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,"Zardini 26844","South America",NA,NA,NA,NA,NA,NA,"4","562",NA,NA,NA
"250","2016-06-16 08:33:00-03","MO","MOBOT","264452","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 15 km SW of Nueva Italia. Coast in front Isla Guazú. Inundated savanna.","-57.5333333","-25.75",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"Zardini 24815","South America",NA,NA,NA,NA,NA,NA,"4","494",NA,NA,NA
"251","2016-04-28 11:15:00-03","MO","MOBOT","264678","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|Ru. Velázquez","1991","3","3","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area. Inundated savanna.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,"Zardini 26965","South America",NA,NA,NA,NA,NA,NA,"4","565",NA,NA,NA
"252","2017-08-22 07:42:00-03","MO","MOBOT","264754","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, along coast of Estero.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 24908","South America",NA,NA,NA,NA,NA,NA,"4","497",NA,NA,NA
"253","2016-06-16 08:26:00-03","MO","MOBOT","265132","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|A. Salina","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 24976","South America",NA,NA,NA,NA,NA,NA,"4","500",NA,NA,NA
"254","2017-08-22 07:43:00-03","MO","MOBOT","266352","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","2","10","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada.","-57.4666667","-25.3333333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"Zardini 18960","South America",NA,NA,NA,NA,NA,NA,"4","287",NA,NA,NA
"255","2017-08-22 07:56:00-03","MO","MOBOT","266706","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1992","12","2","Paraguay","Central",NA,"Estero del Ypoá. Villeta-Puerto Guyrati. 4.5 km S of Villeta. On clay soil.","-57.5333333","-25.55",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 34151","South America",NA,NA,NA,NA,NA,NA,"4","789",NA,NA,NA
"256","2016-06-16 08:10:00-03","MO","MOBOT","266815","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","1","7","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 7 km S of Villeta. Cerrado scrub.","-57.55","-25.5666667",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 34392","South America",NA,NA,NA,NA,NA,NA,"4","794",NA,NA,NA
"257","2017-08-22 07:46:00-03","MO","MOBOT","266962","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1991","6","10","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Central area. Inundated savanna.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,"Zardini 27318","South America",NA,NA,NA,NA,NA,NA,"3","581",NA,NA,NA
"258","2017-08-22 07:58:00-03","MO","MOBOT","266995","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","2","10","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area of park. 1 km S of Arroyo Corrientes. Inundated savanna.","-56.75","-26",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 35028","South America",NA,NA,NA,NA,NA,NA,"4","805",NA,NA,NA
"259","2013-06-24 13:26:00-03","MO","MOBOT","268933","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Teodoro Rojas","1940","2",NA,"Paraguay",NA,NA,"Parque Experimental. Campichuelo húmedo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 8731","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"260","2015-08-23 05:45:00-03","MO","MOBOT","269529","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Simon Lægaard|S.A. Renvoize","1988","6","24","Ecuador","Los Ríos",NA,"On road Puebloviejo - Puerto Pechiche. Roadside, disturbed ground, swamps.","-79.56666","-1.5",NA,NA,"30.00000000",NA,NA,NA,NA,NA,"Lægaard 70612","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-08-22 07:49:00-03","MO","MOBOT","270468","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1991","1","4","Paraguay","Central",NA,"Tavarory, Acosta Ñu, 5 km E of Río Paraguay.","-57.5","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 25374","South America",NA,NA,NA,NA,NA,NA,"4","509",NA,NA,NA
"262","2016-06-16 08:13:00-03","MO","MOBOT","270477","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","2","25","Paraguay","Cordillera",NA,"14 km W of Arroyos y Esteros. Right side of basin.","-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 19168","South America",NA,NA,NA,NA,NA,NA,"4","291",NA,NA,NA
"263","2016-06-16 08:23:00-03","MO","MOBOT","270801","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"14 km W of Arroyos y Esteros.","-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 17155","South America",NA,NA,NA,NA,NA,NA,"4","228",NA,NA,NA
"264","2017-08-22 07:55:00-03","MO","MOBOT","270915","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|A. Salina","1991","1","4","Paraguay","Central",NA,"Tavarory, Acosta Ñu, 2 km E of Río Paraguay. Inundated savanna.","-57.5833333","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 25456","South America",NA,NA,NA,NA,NA,NA,"4","512",NA,NA,NA
"265","2016-06-16 08:13:00-03","MO","MOBOT","271151","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros.","-57.25","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 17237","South America",NA,NA,NA,NA,NA,NA,"4","231",NA,NA,NA
"266","2016-06-16 08:12:00-03","MO","MOBOT","271295","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros.","-57.25","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 17255","South America",NA,NA,NA,NA,NA,NA,"4","231",NA,NA,NA
"267","2017-08-22 07:58:00-03","MO","MOBOT","271366","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","2","25","Paraguay","Cordillera",NA,"Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros.","-57.3","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 19332","South America",NA,NA,NA,NA,NA,NA,"4","297",NA,NA,NA
"268","2017-08-22 07:45:00-03","MO","MOBOT","271376","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","2","25","Paraguay","Cordillera",NA,"Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros.","-57.3","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 19336","South America",NA,NA,NA,NA,NA,NA,"3","297",NA,NA,NA
"269","2017-08-22 07:54:00-03","MO","MOBOT","271412","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1991","1","5","Paraguay","Caaguazú",NA,"2 km N of Arroyo Yuquyry.","-55.9166667","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 25568","South America",NA,NA,NA,NA,NA,NA,"4","515",NA,NA,NA
"270","2017-08-22 07:59:00-03","MO","MOBOT","272042","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1991","1","11","Paraguay","Cordillera",NA,"14 km W of Arroyos y Esteros. Inundated savanna.","-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 25727","South America",NA,NA,NA,NA,NA,NA,"4","517",NA,NA,NA
"271","2016-06-16 08:34:00-03","MO","MOBOT","272285","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","3","3","Paraguay","Cordillera",NA,"14 km W of Arroyos y Esteros. West side of basin.","-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 19572","South America",NA,NA,NA,NA,NA,NA,"4","302",NA,NA,NA
"272","2016-06-16 08:30:00-03","MO","MOBOT","274183","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","5","19","Paraguay","Cordillera",NA,"14 km W of Arroyos y Esteros.","-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 20018","South America",NA,NA,NA,NA,NA,NA,"4","312",NA,NA,NA
"273","2017-08-22 07:44:00-03","MO","MOBOT","274548","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","7","21","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna.","-57.25","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 22172","South America",NA,NA,NA,NA,NA,NA,"4","389",NA,NA,NA
"274","2016-06-16 08:16:00-03","MO","MOBOT","274575","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","11","17","Paraguay","Central",NA,"Tavarory, 1 km E of Río Paraguay.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 24247","South America",NA,NA,NA,NA,NA,NA,"4","472",NA,NA,NA
"275","2009-09-03 17:21:00-03","MO","MOBOT","274987","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Henry H. Rusby|Roy W. Squires","1896","4",NA,"Venezuela","Delta Amacuro",NA,"Lower Orinoco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rusby 47","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2012-05-01 15:41:00-03","MO","MOBOT","2826085","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Irene Fedon",NA,NA,NA,"Abelardo C. Vegetti|José F. Pensiero","1986","12","10","Argentina","Santa Fé","General Obligado","Florencia al E de ruta 11 sobre camino que va la costa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegetti 886","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","2872671","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"BARROS","1926","3","31","Argentina",NA,NA,"O im Cordoba La Cumbre - El Chorrito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BARROS 547","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2016-09-14 05:18:00-03","MO","MOBOT","3073768","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","M.T. Strong",NA,NA,NA,"Paul J. M. Maas|Hiltje Maas","1971","5","4","Brazil","Amazonas",NA,"Manaus. Open wet secondary vegetation along road to Parque 10.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maas 302","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"279","2013-06-24 13:27:00-03","MO","MOBOT","3073770","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Richard Spruce","1849","12",NA,"Brazil","Pará",NA,"In vicinibus Obidos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spruce s.n.","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"280","2011-05-03 17:11:00-03","MO","MOBOT","3073772","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","G. Davidse",NA,NA,NA,"Edith Lurvey","1980","5","8","Paraguay",NA,NA,"Carmen del Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lurvey 135","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2011-05-03 17:11:00-03","MO","MOBOT","3073774","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","G. Davidse",NA,NA,NA,"Edith Lurvey","1981","4",NA,"Paraguay",NA,NA,"Carmen del Paraná. Rice field.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lurvey 315","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2008-05-27 22:02:00-03","MO","MOBOT","3073776","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"O. Ahumada","1978","2","26","Argentina","Corrientes","San Cosme","28 km E de Corrientes, Ruta 12. En cultivo de arroz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ahumada 1692","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2012-05-15 15:41:00-03","MO","MOBOT","3073777","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","G. Davidse",NA,NA,NA,"Jim Conrad|Werner Dietrich","1974","1","6","Brazil","Santa Catarina",NA,"45º - 75º hill slope 5 km west of Itajaí.",NA,NA,NA,NA,"100.00000000","150.00000000",NA,NA,NA,NA,"Conrad 2105","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2009-07-10 17:57:00-03","MO","MOBOT","3073781","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","T.M. Pedersen",NA,NA,NA,"Troels M. Pedersen","1953","1","14","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 1922","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2012-05-04 05:16:00-03","MO","MOBOT","3073783","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Cyril Allen","1924","9","3","Colombia",NA,NA,"Swamp, exposed, La Jagua, Magdalena Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allen 525","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2012-05-04 05:16:00-03","MO","MOBOT","3073851","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Cyril Allen","1924","8","8","Colombia",NA,NA,"Savana, in swamp, exposed, Rincon Hondo, Magdalena Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allen 336","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
