"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"121","2021-04-07 11:42:02-03","UFMS","CGMS","66973","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","D.M. Pineda; A.L.B. Sartori; R.C. Oliveira; P.T.A. Ojeda; L.K. Reis","50","2017","10","24",NA,"Brasil",NA,NA,"Fruto imaturo verde. Habitat: Cerrado stricto sensu. Habito: Árvore. 4,00 m de altura.","CGMS1099934",NA,NA,"Engl.",NA,"Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari. Canyons.","-53.3075","-18.2313889",NA,"786","786",NA,"-53,3075","-18,2313889","2017","10",NA,NA,NA,"24",NA,NA,NA
"122","2021-04-07 11:42:02-03","UFMS","CGMS","61040","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","A. Pott; V.J. Pott; M.P. Silva; R.A. Mauro","16964","2015","09","25",NA,"Brasil",NA,NA,"Flor ausente. Fruto imaturo verde. Habitat: Cerradão com Copaifera langsdorffii, Anadenanthera falcata, Xylopia aromatica, Dipteryx alata. Solo arenoso. Relevo meia encosta suave. Habito: Arbusto. 1,00 m de altura. Esparso.","CGMS1094036",NA,NA,"Engl.","A. Pott","Mato Grosso do Sul","Ribas do Rio Pardo","Fazenda Sagrada Família/Ramires Reflorestamentos.","-54.0333333","-20.6641667",NA,"488","488",NA,"-54,0333333","-20,6641667","2015","09",NA,NA,NA,"25",NA,NA,NA
"123","2021-04-07 11:42:02-03","UFMS","CGMS","60145","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","A. Pott; V.J. Pott; L.C.P. Lima; S. Boff","11432","2003","09","04",NA,"Brasil",NA,NA,"Flor vinho. Habitat: Vegetação secundária de cerradão. Solo argiloso vermelho. Relevo encosta superior de ondulado. Habito: Árvore. 6,0 m de altura. Esparsa.","CGMS1093148",NA,NA,"Engl.","A. Pott","Mato Grosso do Sul","Jardim","Rodovia BR-262 Km 552,5, 500 m W do Rio Caracol e da Fazenda Margarida, entre Jardim e Porto Murtinho.","-56.7777778","-21.6830556",NA,"390","390",NA,"-56,7777778","-21,6830556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-04-07 11:42:02-03","UFMS","CGMS","38351","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","A. Pott; J.F.M. Valls; A.L.B. Sartori; S. Aragaki","9135","2001","06","25",NA,"Brasil",NA,NA,"Flor esverdeada. Habitat: Vegetação secundária inicial em área de Cerradão distrófico com Brachiaria. Solo arenoso. Relevo planalto em suave ondulado. Habito: Arbusto, pouco ou não ramificado. Esparsa. 0,70m de altura.","CGMS1067737",NA,NA,"Engl.","A. Pott","Mato Grosso do Sul","Campo Grande","Torre 844 da rede elétrica, rodovia BR-163 Km-319.3 entre Campo Grande e Jaraguari.","-54.4666667","-20.47",NA,"590","590",NA,"-54,4666667","-20,47","2010",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-04-07 11:42:02-03","UFMS","CGMS","34602","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","V.F. Paiva; N. Oliveira; L. Veloso","285","2005","07","28",NA,"Brasil",NA,NA,"Inflorescência velha. Fruto avermelhado esverdeado. Fruto imaturo verde.Presença de Breu. Altitude 1025 1150m. Habitat: Cerrado na beira de estrada. Levemente inclinado. Muito Frequente. Habito: Arbusto. 1,20m de altura.","CGMS1064001",NA,NA,"Engl.","V.F. Paiva","Distrito Federal","Brasília","JBB-Trilha de saída próximo ao experimento de Pinheiros. Centro Oeste.","-47.85","-15.8666667",NA,NA,NA,NA,"-47,85","-15,8666667","2005","08",NA,NA,NA,"16",NA,NA,NA
"126","2021-04-07 11:42:02-03","UFMS","CGMS","66941","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","M.H. Silva; A.S. Rodrigues; D.R. Fonseca; A.L.B. Sartori","130","2017","10","26",NA,"Brasil",NA,NA,NA,"CGMS1099902",NA,NA,"Engl.","A.L.B. Sartori","Mato Grosso do Sul","Costa Rica","Parque Estadual Nascentes do Rio Taquari. Após Fazenda Treze Pontos. Trilha cachoeira.","-53.2213889","-18.0127778",NA,"737","737",NA,"-53,2213889","-18,0127778","2017","10",NA,NA,NA,"26",NA,NA,NA
"127","2021-04-07 11:42:02-03","UFMS","CGMS","60837","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","J.A. Ratter; S.G. da Fonseca; J. Fonseca Filho","3114","1976","06","08",NA,"Brasil",NA,NA,"Dirty rose. Habitat: Cerrado. Habito: Shrub, 0,2 m.","CGMS1093841",NA,NA,"Engl.",NA,"Distrito Federal","Vargem Bonita","Fazenda Água Limpa (Estação da Universidade de Brasília), 18 Km SSW da Tv Brasília.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-04-07 11:42:02-03","UFMS","CGMS","54779","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","A.H.A Souza; B.B.Brandão; L.M.Bergamo; A. Pott","21","2015","11","19",NA,"Brasil",NA,NA,"Fruto caulinar. Cheiro de Annacardiaceae Habitat: Cerrado Stricto Sensu Habito: Subarbusto. 80cm de altura.","CGMS1084743",NA,NA,"Engl.","A. Pott","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari.","-53.5425","-18.0925",NA,"405","405",NA,"-53,5425","-18,0925","2015","11",NA,NA,NA,"19",NA,NA,NA
"129","2021-04-07 11:42:02-03","UFMS","CGMS","60146","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","A. Pott","10167","2002","08","24",NA,"Brasil",NA,NA,"Flor ausente. Próximo ao início do canal adutor da PCH Aquárius. Habitat: Vegetação secundária de cerradão. Solo arenoso litólico. Relevo suave inclinado. Habito: Arbusto. 1,5 - 2,5 m de altura. Esparso.","CGMS1093149",NA,NA,"Engl.",NA,"Mato Grosso do Sul","Sonora","Case (Companhia Agrícola Sonora Estância).","-54.8880555","-17.6186111",NA,NA,NA,NA,"-54,8880555","-17,6186111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-04-07 11:42:02-03","UFMS","CGMS","33273","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","W.G. Barbosa-Filho","52","2008","07","24",NA,"Brasil",NA,NA,"Flor esverdeada. Habitat: Cerrado. Cerrado rupestre. Habito: Subarbusto.","CGMS1062666",NA,NA,"Engl.","A. Pott","Mato Grosso do Sul","Aquidauana","Distrito de Camisão. Morro Paxixi.","-55.6372222","-20.4438889",NA,NA,NA,NA,"-55,6372222","-20,4438889","2010",NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:27:12-03","UNICAMP","UEC","1105","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Leitão Filho, HF; et al.","2086","1976","06","09",NA,"Brazil",NA,NA,"Arbusto lenhoso até 1m de altura. Flores axilares amarelo-esverdeadas.","UEC105740","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso","Campo Grande","Rodovia Presidente Prudente, km 156",NA,NA,"UEC105740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:27:12-03","UNICAMP","UEC","148003","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Ferreira, HD; et al.","303","1990","04","13",NA,"Brazil",NA,NA,"Corola esverdeada.","UEC104445","Magnoliopsida",NA,"Engl.","Barbosa, AAA","Goiás",NA,NA,NA,NA,"UEC104445",NA,NA,NA,NA,NA,"1991","04",NA,NA,NA,"22",NA,NA,NA
"133","2021-03-01 16:27:12-03","UNICAMP","UEC","165359","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Silva, GP","2288","1994","02","15",NA,"Brazil",NA,NA,"Subarbusto de até 2 m, botões florais verdes. Ocasional.; Campo de Murundum, relevo plano, solo argiloso.","UEC036444","Magnoliopsida",NA,"Engl.",NA,"Distrito Federal","Brasília","Reserva ecológica do Guará.","-47.966667","-15.8","UEC036444","1035","1035",NA,"-47.966667","-15.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:27:12-03","UNICAMP","UEC","180431","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Guarçoni, EAE; Scatigna, AV","2063","2012","12","07",NA,"Brazil",NA,NA,"Árvore ca. 4m. Flores creme esverdeadas. Frutos verdes a vermelhos. Resina aromática. Amescla.","UEC086744","Magnoliopsida",NA,"Engl.","Scatigna, AV","Minas Gerais","Joaquim Felício","Parque Estadual da Serra do Cabral. Córrego da Água Fria. Mata ciliar","-45.802778","-18.308333","UEC086744",NA,NA,NA,"-45.802778","-18.308333","2012","12",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:27:12-03","UNICAMP","UEC","1109","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Heringer, EP","13907","1974","07","26",NA,"Brazil",NA,NA,"Planta de cerrado ou margem de mata.&nf;Resiste aos incêndios anuais dos campos, produz frutos com sementes ariladas, alimentos de aves nativas.; Cerrado.","UEC104447","Magnoliopsida",NA,"Engl.",NA,"Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358","UEC104447",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"136","2021-03-01 16:27:12-03","UNICAMP","UEC","42102","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Heringer, EP; et al.","6397","1981","03","11",NA,"Brazil",NA,NA,"arbusto ca. 1m de altura, folhas glabras, flores verde amareladas; ramos soltando líquido oleoso e sui generis.","UEC104450","Magnoliopsida",NA,"Engl.",NA,"Distrito Federal","Brasília","Bacia do Rio Bartolomeu, afluente do lado direito do córrego Taboca.","-47.9296989440918","-15.7797002792358","UEC104450",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"137","2021-03-01 16:27:12-03","UNICAMP","UEC","42108","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Heringer, EP; Filgueiras, TS; et al.","6384","1981","03","09",NA,"Brazil",NA,NA,"arbusto ca. 80cm de altura; cheiro pronunciado; folhas glabras; flores amareladas; botões esverdeados.; Cerrado as margens da Rodovia DF-15.","UEC104413","Magnoliopsida",NA,"Engl.",NA,"Distrito Federal","Brasília","Bacia do rio São Bartolomeu.","-47.9296989440918","-15.7797002792358","UEC104413",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"138","2021-03-01 16:27:12-03","UNICAMP","UEC","1130","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Heringer, EP","12815","1973","03","20",NA,"Brazil",NA,NA,"Arbustinho com flores em cachos esverdeados, frutos vermelhos com arilo branco; folhas perfumadas.; Cerrado aberto, solos vermelhos.","UEC104448","Magnoliopsida",NA,"Engl.",NA,"Distrito Federal","Brasília","Chapada da Contagem, 1350m de alt.","-47.9296989440918","-15.7797002792358","UEC104448",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"139","2021-03-01 16:27:12-03","UNICAMP","UEC","1129","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Ratter, JA","2845","1976","03","31",NA,"Brazil",NA,NA,"Small sbrub to 30cm tall.","UEC104409","Magnoliopsida",NA,"Engl.",NA,"Distrito Federal","Brasília","escola Fazendaria, c.11 km SE of the Brasilia TV Tower.","-47.9296989440918","-15.7797002792358","UEC104409",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"140","2021-03-01 16:27:12-03","UNICAMP","UEC","1128","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Ratter, JA","3114","1976","06","08",NA,"Brazil",NA,NA,"20cm de altura, flores rosas.; área de reserva, cerrado.","UEC104449","Magnoliopsida",NA,"Engl.",NA,"Distrito Federal","Brasília","Fazenda Água Limpa, near Vargem Bonita; c. 18km. SSW of Brasília TV tower.","-47.9296989440918","-15.7797002792358","UEC104449",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"141","2019-08-20 10:08:38-03","UNICAMP","UEC","1131","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Davis, PH","60211","1976","07","12",NA,"Brazil",NA,NA,NA,"UEC105737","Magnoliopsida",NA,"Engl.","Pirani, JR","Distrito Federal","Brasília","Fazenda Água Limpo, c. 30km S.","-47.9296989440918","-15.7797002792358","UEC105737","1000","1000",NA,NA,NA,"1982",NA,"70570","auto",NA,NA,NA,NA,NA
"142","2021-03-01 16:27:12-03","UNICAMP","UEC","196380","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, VC; Flores, TB; Colletta, GD; Coelho, RLG; Souza, MASSC","40201","2016","03","24",NA,"Brazil",NA,NA,"Arbusto, ca. 1,2m alt.; flores verdes.; Cerrado","UEC138689","Magnoliopsida",NA,"Engl.","Souza, VC","Distrito Federal","Brasília","Reserva ecológica do IBGE.","-47.9296989440918","-15.7797002792358","UEC138689",NA,NA,NA,NA,NA,"2016","03","70570","auto",NA,"24",NA,NA,NA
"143","2021-03-01 16:27:12-03","UNICAMP","UEC","35131","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Pereira, BAS","448","1983","06","11",NA,"Brazil",NA,NA,"arbusto ca. 1m de altura, comum no Cerrado; folhas glabras; flores verdes amareladas/flores atraindo insetos da ordem Himenoptera às 10h da manhã.; Cerrado nos fundos do DERPE.","UEC104446","Magnoliopsida",NA,"Engl.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE.","-47.9296989440918","-15.7797002792358","UEC104446",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"144","2021-03-01 16:27:12-03","UNICAMP","UEC","26442","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Heringer, E","17772","1980","03","20",NA,"Brazil",NA,NA,"Arbusto com 1m de altura, flores axiais esverdeadas, frutos alimento de pássaros.&nf;; Cerrado. Solo cascalhoso sujeito a incêndios periódicos","UEC105742","Magnoliopsida",NA,"Engl.",NA,"Goiás","Luziânia",NA,"-47.9502983093262","-16.2525005340576","UEC105742",NA,NA,NA,NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA
"145","2021-03-01 16:27:12-03","UNICAMP","UEC","37183","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Almeida, SP; et al.","1142","1985","08","01",NA,"Brazil",NA,NA,"Arbusto ca. 80cm de altura, muitos jovens marrons esverdeados.; Cerrado.","UEC104453","Magnoliopsida",NA,"Engl.",NA,"Goiás","Planaltina","CPAC - Chapada BR-020 Sobradinho - Planaltina.","-47.614200592041","-15.4527997970581","UEC104453",NA,NA,NA,NA,NA,NA,NA,"61159","auto",NA,NA,NA,NA,NA
"146","2021-03-01 16:27:12-03","UNICAMP","UEC","1133","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Ribeiro, JF","9471","1977","05",NA,NA,"Brazil",NA,NA,"cerrado.","UEC104407","Magnoliopsida",NA,"Engl.",NA,"Goiás","Planaltina","embrapa.","-47.614200592041","-15.4527997970581","UEC104407",NA,NA,NA,NA,NA,NA,NA,"61159","auto",NA,NA,NA,NA,NA
"147","2021-03-01 16:27:12-03","UNICAMP","UEC","113415","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, VC; et al.","16665","1997","05","20",NA,"Brazil",NA,NA,"Arbusto, até 1,5m alt.; botões verdes.; Savana arborizada (cerrado) com solo trecho bastante perturbado por pasto abandonado. Solo arenoso.","UEC104411","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso","Alto Paraguai","9km WSW (em linha reta) de Alto Paraguai.&nf;Estrada para Tira Sentido. Arredores da Serra da Bocaina.&nf;14º 36' S ; 56º 35' W.","-56.4824981689453","-14.5136003494263","UEC104411",NA,NA,NA,NA,NA,NA,NA,"78022","auto",NA,NA,NA,NA,NA
"148","2021-03-01 16:27:12-03","UNICAMP","UEC","113412","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, VC; et al.","18433","1997","07","09",NA,"Brazil",NA,NA,"árvore, ca. 5m alt.; flores verdes.; Savana arborizada sobre solo arenoso.","UEC104417","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso","Aripuanã","Estrada velha Aripuanã-Castanheira.&nf;Arredores da Serra Morena.&nf;10º 17' - 10º 19'S.","-59.459400177002","-10.1667003631592","UEC104417",NA,NA,NA,NA,NA,NA,NA,"273871","auto",NA,NA,NA,NA,NA
"149","2021-03-01 16:27:12-03","UNICAMP","UEC","35557","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Oliveira Filho, AT","37","1983","04","22",NA,"Brazil",NA,NA,"Brotação de raízes, recobrindo grandes manchas, frutos presentes.; Cerrado típico.","UEC104451","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292","UEC104451",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA
"150","2021-03-01 16:27:12-03","UNICAMP","UEC","35657","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Oliveira Filho, A","28","1983","04","09",NA,"Brazil",NA,NA,"Subarbusto em brotação vigorosa, ca de 1m de altura; Cerrado típico","UEC105738","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292","UEC105738",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA
"151","2021-03-01 16:27:12-03","UNICAMP","UEC","38535","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Macedo, M; et al.","1095","1979","05","09",NA,"Brazil",NA,NA,"Botões florais&nf;; Cerrado. Solo argilo arenoso seco","UEC105741","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso","Chapada dos Guimarães","Estrada chapada, próximo ao Vale da Benção","-55.749698638916","-15.460599899292","UEC105741",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA
"152","2021-03-01 16:27:12-03","UNICAMP","UEC","112049","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Ivanauskas, NM; et al.","2082","1997","07","31",NA,"Brazil",NA,NA,"Árvore de 3m, flores verdes.; Savana Arbórea Densa.&nf;Relevo ondulado, solo tipo Areia Quartzosa.","UEC104412","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso","Comodoro","estrada vicinal à esquerda na BR 174, trecho Vilhena-Comodoro.","-59.7858009338379","-13.6631002426147","UEC104412",NA,NA,NA,NA,NA,NA,NA,"187708","auto",NA,NA,NA,NA,NA
"153","2021-03-01 16:27:12-03","UNICAMP","UEC","113413","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, VC; et al.","16960","1997","03","23",NA,"Brazil",NA,NA,"arbusto, até 1m alt.; flores verdes.; Savana arborizada - cerrado sobre solo pedregoso, com trechos de canga.","UEC104452","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso","Diamantino","Fazenda Caeté, 15km ESE (em linha reta) de Diamantino.","-56.4460983276367","-14.4085998535156","UEC104452",NA,NA,NA,NA,NA,NA,NA,"134442","auto",NA,NA,NA,NA,NA
"154","2021-03-01 16:27:12-03","UNICAMP","UEC","113416","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, VC; et al.","18002","1997","06","14",NA,"Brazil",NA,NA,"arbusto, ca. 1,5m alt.; flores verdes.","UEC104410","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso","São José do Rio Claro","Fazenda Arinos.&nf;13º 51'S; 56º 29' W.","-56.7214012145996","-13.4467000961304","UEC104410",NA,NA,NA,NA,NA,NA,NA,"74983","auto",NA,NA,NA,NA,NA
"155","2021-03-01 16:27:12-03","UNICAMP","UEC","113414","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, VC; et al.","17714","1997","07","11",NA,"Brazil",NA,NA,"Arbusto, ca. 2m alt.; botões verdes.; Floresta Estacional Semidecidual com alguns elementos de Savana.","UEC104408","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso","Tapurah","Fazenda Julieta.&nf;Estrada do Capixaba, 17km N de Tapurah.&nf;12º 35' 57'' S ; 56º 25' 40'' W.","-56.5416984558105","-12.7849998474121","UEC104408",NA,NA,NA,NA,NA,NA,NA,"190293","auto",NA,NA,NA,NA,NA
"156","2021-03-01 16:27:12-03","UNICAMP","UEC","48272","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Martins, AB","66","1985","11","06",NA,"Brazil",NA,NA,"Arbusto escandente. Frutos vermelho-amarelados","UEC105739","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso do Sul","Selvíria","Fazenda Santa Maria","-51.4188995361328","-20.3672008514404","UEC105739",NA,NA,NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA
"157","2021-03-01 16:27:12-03","UNICAMP","UEC","25301","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Leitão Filho, HF; et al.","12974","1981","09","10",NA,"Brazil",NA,NA,"arbusto até 1,2m; flores esverdeadas.","UEC104455","Magnoliopsida",NA,"Engl.",NA,"Mato Grosso do Sul","Três Lagoas","Cerrado próximo de Ilhas Solteira.","-51.6782989501953","-20.7511005401611","UEC104455",NA,NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA
"158","2021-03-01 16:27:12-03","UNICAMP","UEC","1108","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Parentoni, R; et al.","5714","1977","05","08",NA,"Brazil",NA,NA,"Arvoresta de cerrado. Flores jovens. Frutos verdes.","UEC105743","Magnoliopsida",NA,"Engl.",NA,"Minas Gerais","Perdizes","Fazenda Três Meninas","-47.2928009033203","-19.3528003692627","UEC105743",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"159","2021-03-01 16:27:12-03","UNICAMP","UEC","65235","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Semir, J; et al.","28842","1993","09","09",NA,"Brazil",NA,NA,"Árvore, estrada para a cascatinha. Flores amarelo-esverdeadas.","UEC104414","Magnoliopsida",NA,"Engl.",NA,"Minas Gerais","Santa Bárbara","Caraça.","-43.4152984619141","-19.959400177002","UEC104414",NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA
"160","2021-03-01 16:27:12-03","UNICAMP","UEC","1111","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Morais, HC","5681","1977","08","17",NA,"Brazil",NA,NA,"árvore com frutos.","UEC104415","Magnoliopsida",NA,"Engl.",NA,"São Paulo","Mogi Guaçu","fazenda campininha.","-46.9421997070312","-22.372200012207","UEC104415",NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"161","2020-04-22 16:18:17-03","UFPB","JPB","35012","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Amazonas, NT; Lourenço, AR","139","2005","03","10","Southern America","Brasil",NA,NA,"; DESC: árvore, fruto verde fechado e maduros vermelhos abertos, mata",NA,"Angiosperma","Dicotyledon","Engl.",NA,"Paraíba","João Pessoa","Bacia Hidrográfica do Rio Timbó","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA
"162","2021-03-16 17:54:58-03","UCS","HUCS","33237","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Arruda, R.","52","2002","05","18",NA,"Brasil",NA,NA,NA,NA,"Angiospermae","Sapindales","Engl.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro - Macega cerrador","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"163","2019-08-16 08:38:53-03","UTFPR","HCF","8944","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","M.G. Caxambu","3130","2010","07","31",NA,"Brasil",NA,NA,"árvore ca. 6 m, ripária, em final de floração. Odor de manga nas folhas.",NA,NA,NA,"Engl.","E. Barboza","TO","Mateiros","Cachoeira da Velha - APA do Jalapão","-46.881028","-10.268611",NA,"320","320",NA,"46°52'51,7 W","10°16'07 S","2010",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-03-01 12:47:40-03","UTFPR","HCF","30714","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","M. Aparecida da Silva","8391","2015","05","03",NA,"Brasil",NA,NA,"arbusto heliófito ca. 1,20 m altura. Frutos verde-avermelhados. Solo arenoso-claro, compacto. Próximo à Serra Geral de Goiás. Folha: SD-23-V-C.",NA,NA,NA,"Engl.","M. Aparecida da Silva","GO","Guarani de Goiás","Fazenda Primavera, cerca de 25 Km de","-46.2175","-14.062778",NA,"515","515",NA,"46°13'03 W","14°03'46 S","2015","10",NA,NA,NA,"03",NA,NA,NA
"165","2019-08-16 08:38:53-03","UTFPR","HCF","1848","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","C. Lima","75","2004","10","04",NA,"Brasil",NA,NA,"Subarbusto heliófito ca. 0,80 m alt.; folhas cartáceas, exalando odor agradável ao serem maceradas; frutos maduros avermelhados, sementes escuras com arilo branco.",NA,NA,NA,"Engl.","M.L. Fonseca","DF","Brasilia","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,"1100","1100",NA,NA,NA,"2004","10","70570","auto",NA,NA,NA,NA,NA
"166","2021-03-21 19:33:24-03","UFC","EAC","32803","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Taxonomy Class of Universidade de Brasília","1318","1998","09","05","Southern America","Brasil",NA,NA,"Subarbusto, ca. 60cm, sem ramificações, folhas somente na parte apical da planta, fruto avermelhado, folha quando triturada apresenta leve aroma, não leitosa, fixa no solo; Cerrado perturbado","EAC0032803","Dicotyledon",NA,"Engl.","Proença, C.","Distrito Federal","Brasília","Campus da UnB - Centro olímpico","-47.856667","-15.765","EAC0032803","1015","1015",NA,"-47.856667","-15.765","1998",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-21 19:33:24-03","UFC","EAC","9154","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Cesar, H.L.","633","1979","06","24","Southern America","Brasil",NA,NA,"Subarbusto; Campo sujo","EAC0009154","Dicotyledon",NA,"Engl.","Cesar, H.L.; Ratter, J.A.","Distrito Federal","Brasília","Fazenda Água Limpa, Latossolo vermelho-amarelo, não encharcado, declive suave, área de experimentação sobre os efeitos do fogo na vegetação herbácea-subarbustiva","-47.933333","-15.95","EAC0009154",NA,NA,NA,"-47.933333","-15.95","1980","08",NA,NA,NA,"15",NA,NA,NA
