"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"47","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310733","PreservedSpecimen",NA,"Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Glaziou, A.",NA,NA,"Brasil","Brésil (Goyaz) Sobradinho","hb",NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310733' target='other'> <mi>dwc_moreinfo</mi></a>","P02310733",NA,NA,"(Vell.) I.M.Johnst.","Avila","1894","10","21","Distrito Federal",NA,NA,NA,"P02310733_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22015",NA
"48","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310753","PreservedSpecimen",NA,"Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Schwacke",NA,NA,"Brasil","Serra de Ouro Preto","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310753' target='other'> <mi>dwc_moreinfo</mi></a>","P02310753",NA,NA,"(Vell.) I.M.Johnst.",NA,"1894","2","1","Minas Gerais",NA,NA,NA,"P02310753_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10384",NA
"49","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310754","PreservedSpecimen",NA,"Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Glaziou",NA,NA,"Brasil",NA,"hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310754' target='other'> <mi>dwc_moreinfo</mi></a>","P02310754",NA,NA,"(Vell.) I.M.Johnst.",NA,NA,NA,NA,NA,NA,NA,NA,"P02310754_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7816",NA
"50","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310757","PreservedSpecimen",NA,"Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Hatschbach, G.",NA,NA,"Brasil","Bocaiúva do Sul. Passa Vinte","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310757' target='other'> <mi>dwc_moreinfo</mi></a>","P02310757",NA,NA,"(Vell.) I.M.Johnst.",NA,"1965","11","18","Paraná",NA,NA,NA,"P02310757_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13145",NA
"51","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310756","PreservedSpecimen",NA,"Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Schwacke",NA,NA,"Brasil","Brésil. Minas Gerais. Serra de Ouro Preto","hb",NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310756' target='other'> <mi>dwc_moreinfo</mi></a>","P02310756",NA,NA,"(Vell.) I.M.Johnst.",NA,"1894","2","1","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","P02310756_01","1250",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,"10384",NA
"52","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310755","PreservedSpecimen",NA,"Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Glaziou, A.",NA,NA,"Brasil","Brésil (Rio Jan. ) Villa Nova à Porto da Caixas.","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310755' target='other'> <mi>dwc_moreinfo</mi></a>","P02310755",NA,NA,"(Vell.) I.M.Johnst.",NA,"1874","3","7","Rio de Janeiro","Itaboraí","-42.8594017028809","-22.7444000244141","P02310755_01",NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,"7816",NA
"53","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310758","PreservedSpecimen",NA,"Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Glaziou, A.",NA,NA,"Brasil","Province de Rio Janeiro (Environs) Villa Nova a Porto das Caixas","hb",NA,"Reçu le 15 Juin 1876. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310758' target='other'> <mi>dwc_moreinfo</mi></a>","P02310758",NA,NA,"(Vell.) I.M.Johnst.",NA,"1874","6","1","Rio de Janeiro","Itaboraí","-42.8594017028809","-22.7444000244141","P02310758_01",NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,"7816",NA
"54","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310759","PreservedSpecimen",NA,"Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Glaziou, A.",NA,NA,"Brasil","Villa Nova, à Porto das Caixas","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 Prélèment Pollen H. Sauquet 30/03/2004 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310759' target='other'> <mi>dwc_moreinfo</mi></a>","P02310759",NA,NA,"(Vell.) I.M.Johnst.",NA,"1874","1","7","Rio de Janeiro","Itaboraí","-42.8594017028809","-22.7444000244141","P02310759_01",NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,"7816",NA
"55","2020-12-11 11:40:32-03","UFMG","BHCB","86353","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5629","Southern America","Brasil","Fazenda Limoeiro",NA,NA,"Alto de morro (área aberta), e encosta e fundo de vale (mata). Arvoreta ca 1,5 m, folíolos cartáceos, frutos imaturos verdes. Coordenadas originais: 16°02'59-03'26,4S; 40°51'03,8-19,3W",NA,"Dicotyledon",NA,"(Vell.) I.M.Johnst.",NA,"2004","02","28","Minas Gerais","Almenara","-40.851056","-16.049722",NA,"741","836",NA,NA,NA,NA,NA,NA,NA,NA,"-40.851056","-16.049722",NA,NA
"56","2020-12-11 11:40:32-03","UFMG","BHCB","71197","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Silva, JM","3136","Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Vell.) I.M.Johnst.",NA,NA,NA,NA,"Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:40:32-03","UFMG","BHCB","39937","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Salino, A","s.n.","Southern America","Brasil","Parque Natural do Caraça. Tabões.",NA,NA,"Arvoreta de 5 m de altura, folhas coriáceas com nervuras abaxialmente ferrugineas, flores creme e es",NA,"Dicotyledon",NA,"(Vell.) I.M.Johnst.",NA,"1997","11","27","Minas Gerais","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:40:32-03","UFMG","BHCB","12570","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Júlio, CI","s.n.","Southern America","Brasil","Serra de Ouro Branco, Vertente sul",NA,NA,"Mata de galeria. Arbóreo",NA,"Dicotyledon",NA,"(Vell.) I.M.Johnst.",NA,"1988","05","14","Minas Gerais","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,"880","880","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-11 17:21:25-03","UFPR","UPCB","5182","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Hatschbach, G.","13145",NA,"Brasil","Passa Vinte",NA,NA,"Árvore, 10m, flor creme. Mata..",NA,NA,NA,"(Vell.) I.M.Johnst.","Hatschbach, G.","1965","11","18","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,"1966","01",NA,NA,NA,NA,NA
"60","2021-02-11 17:21:25-03","UFPR","UPCB","3287","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Hatschbach, G.","7586",NA,"Brasil","Serra do Araçaeiro",NA,NA,"Árvore. Mata..",NA,NA,NA,"(Vell.) I.M.Johnst.","Sleumer, H.O.","1960","12","20","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,"1961","01","01",NA,NA,NA,NA
"61","2011-06-27 08:42:00-03","MO","MOBOT","1149423","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"F. Sellow","Sellow 31326","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Vell.) I.M. Johnst.","Ronald Liesner (MO)","1814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-01-15 11:33:00-02","MO","MOBOT","100771082","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis legalis","Lectotype","F. Sellow","Sellow 1356","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"legalis",NA,NA,NA,NA,NA,NA,"1"
"63","2015-01-15 11:37:00-02","MO","MOBOT","100771083","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis villanovae","Lectotype","Auguste F.M. Glaziou","Glaziou 3734","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Sleumer",NA,"1872","3",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"villanovae",NA,NA,NA,NA,NA,NA,"1"
"64","2021-03-04 11:06:14-03","UFRB","HURB","4026","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","397",NA,"Brasil","Campo do Gigano, mata do Cigano;",NA,NA,"beira da drenagem.","HURB000004026",NA,NA,"(Vell.) I.M.Johnst.","F.H.F. Nascimento","2000","12","05","Bahia","Rio do Pires","-41.924722","-13.261944","HURB000004026","1650","1750",NA,NA,NA,NA,NA,"2004","04",NA,"41°55'29 W","13°15'43 S",NA,NA
"65","2020-07-15 14:43:36-03","UNESP-RC","HRCB","42467","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Ressel, K.",NA,NA,"Brasil","Núcleo Picinguaba - Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,NA,"(Vell.) I.M. Johnst. ",NA,NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-07-15 14:43:36-03","UNESP-RC","HRCB","8795","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Ribeiro, J. E. L. S.",NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,NA,"(Vell.) I.M. Johnst. ","R. Lupo",NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-07-15 14:43:36-03","UNESP-RC","HRCB","10821","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Furlan, A.",NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,NA,"(Vell.) I.M. Johnst. ","R. Lupo",NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-07-15 14:43:36-03","UNESP-RC","HRCB","10836","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Furlan, A.",NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,NA,"(Vell.) I.M. Johnst. ","R. Lupo",NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-07-15 14:43:36-03","UNESP-RC","HRCB","15866","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Assis, M. A. de",NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,NA,"(Vell.) I.M. Johnst. ","R. Lupo",NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-07-15 14:43:36-03","UNESP-RC","HRCB","8578","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Furlan, A.",NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,NA,"(Vell.) I.M. Johnst. ","R. Lupo",NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-07-15 14:43:36-03","UNESP-RC","HRCB","9240","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Ribeiro, J. E. L. S.",NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,NA,"(Vell.) I.M. Johnst. ","R. Lupo",NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-07-15 14:43:36-03","UNESP-RC","HRCB","8705","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Costa, R.",NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,NA,"(Vell.) I.M. Johnst. ","R. Lupo",NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2017-11-24 14:12:14-02","UFLA","ESAL","12186","S","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Costa, MP; Pifano, DS; Melo, PHA","84",NA,"Brasil","Parque Mun. Serra de São Domingos, encosta do Jardim Japonês",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"(Vell.) I.M.Johnst.",NA,NA,NA,NA,"Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,"14","14","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2018-10-09 16:32:09-03","UFLA","ESAL","19392","S","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Machado, ELM","s.n.",NA,"Brasil","Mata da Sub- estação",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"(Vell.) I.M.Johnst.","Ary Teixeira de Oliveira-Filho",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA
"75","2017-11-24 14:12:14-02","UFLA","ESAL","17349","S","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Carvalho, DA","s.n.",NA,"Brasil",NA,NA,NA,"árvore; 7,0m; ;; floresta",NA,NA,NA,"(Vell.) I.M.Johnst.",NA,NA,NA,NA,"Minas Gerais","Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,"1","1","35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2017-11-24 14:12:14-02","UFLA","ESAL","15127","S","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Villela, EA; et al.","s.n.",NA,"Brasil","Mata Camarinha",NA,NA,"árvore; 10,0; ;; floresta",NA,NA,NA,"(Vell.) I.M.Johnst.",NA,NA,NA,NA,"Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708",NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-06-10 10:11:32-03","FZB-BH","BHZB","2985","S","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Ordones, J.","554",NA,"Brasil","Caraça/ Trilha da Cascatinha",NA,NA,NA,NA,NA,NA,NA,NA,"2000","12","14","MG","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-04 10:29:56-03","UFRPE","HST","11740","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"F.H.F.Nascimento","291",NA,"Brasil","Mata da base do pico do Itobira",NA,NA,"Àrvore ca. 18 m alt.; folhas discolores, coriáceas; inflorescência ferrugínea; botões ferrugíneos. Indivíduo do dossel.","HST011740",NA,NA,"(Vell.) I.M.Johnst.",NA,"1999","11","21","Bahia","Rio de Contas","-41.866667","-13.5",NA,"1650","1700",NA,NA,NA,NA,NA,NA,NA,NA,"41W52'","13S30'",NA,NA
"79","2021-03-01 11:51:10-03","UFPE","UFP","719","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Hatscbach, G","7586",NA,"Brasil",NA,NA,NA,"Árvore de mata.","UFP000719",NA,NA,"(Vell.) Johnst.","Sleumer, H","1960","12","20","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,"1961",NA,NA,NA,NA,NA,NA
"80","2021-03-01 11:51:10-03","UFPE","UFP","37234","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, FHF","291",NA,"Brasil",NA,NA,NA,"Árvore, 18 metros de altura. Folhas discolores, coriáceas. Inflorescência ferrugínea. Botões ferrugéneos. Indivíduos do dossel.; Floresta ombrófila densa montana antropizada.","UFP037234",NA,NA,"(Vell.) Johnst.",NA,"1999","11","21","Bahia","Rio das Contas","-41.866667","-13.5",NA,"1650","1700",NA,NA,NA,NA,NA,NA,NA,NA,"-41.866667","-13.5",NA,NA
"81","2020-09-02 16:38:31-03","Cenargen","CEN","46485","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"J. M. Silva","3136",NA,"Brasil","Serra da Bocaiuva","Exsicatas",NA,"Doação Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00046485",NA,NA,"(Vell.) I.M.Johnst.","G. G. Hatschbach","2000","01","07","PR","BOCAIUVA DO SUL","-49.1150016784668","-25.2061004638672","CEN00046485",NA,NA,"61623","auto",NA,NA,NA,"2000",NA,NA,NA,NA,NA,"1"
"82","2019-12-09 17:30:45-03","UFPR","EFC","17108","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Brotto, M.L. et al.","1481",NA,"Brasil","Rodovia PR-092",NA,NA,"Árvore de 8 m; flores creme","EFC017108",NA,NA,"(Vell.) I.M.Johnst.","Brotto, M.L.","2013","12","11","Paraná","Cerro Azul","-49.2936","-24.9383",NA,"606","606",NA,NA,NA,NA,NA,"2014",NA,NA,"-49.2936","-24.9383",NA,NA
"83","2019-11-13 11:29:33-03","USP","SPF","111583","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Ivanauskas, NM","791",NA,"Brasil","Estação Experimental do IAC",NA,NA,NA,"SPF00111583",NA,NA,"(Vell.) I.M.Johnst.","Lupo, R","1996","04","28","São Paulo","Pariquera-Açu","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,"1996","06",NA,"-47.885","-24.608333",NA,NA
"84","2019-11-13 11:29:33-03","USP","SPF","111584","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Ivanauskas, NM","468",NA,"Brasil","Estação Experimental do IAC",NA,NA,NA,"SPF00111584",NA,NA,"(Vell.) I.M.Johnst.","Lupo, R","1995","10","01","São Paulo","Pariquera-Açu","-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,"1996","06",NA,"-47.876944","-24.608333",NA,NA
"85","2019-11-25 11:58:02-03","USP","SPF","230476","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Baez, C","455",NA,"Brasil","Parque Estadual do Desengano",NA,NA,NA,"SPF00230476",NA,NA,"(Vell.) I.M.Johnst.","Guimarães, EF","2016","01","27","Rio de Janeiro","São Fidélis","-41.906667","-21.863333",NA,"1549","1549",NA,NA,NA,NA,NA,"2016",NA,NA,"-41.906667","-21.863333",NA,NA
"86","2019-11-13 11:29:33-03","USP","SPF","137334","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, FHF","100",NA,"Brasil",NA,NA,NA,NA,"SPF00137334",NA,NA,"(Vell.) I.M.Johnst.","Anônimo","1999","01","28","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,"1700","1700","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-13 11:29:33-03","USP","SPF","137333","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, FHF","84",NA,"Brasil",NA,NA,NA,NA,"SPF00137333",NA,NA,"(Vell.) I.M.Johnst.","Anônimo","1998","11","14","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,"1700","1700","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-13 11:29:33-03","USP","SPF","137332","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, FHF","78",NA,"Brasil",NA,NA,NA,NA,"SPF00137332",NA,NA,"(Vell.) I.M.Johnst.","Nascimento, FHF","1998","11","14","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,"1700","1700","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-13 11:29:33-03","USP","SPF","150460","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Silva, JM","3136",NA,"Brasil","Serra da Bocaina",NA,NA,NA,"SPF00150460",NA,NA,"(Vell.) I.M.Johnst.","Hatschbach, G","2000","01","07","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"90","2019-11-13 11:29:33-03","USP","SPF","115615","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Ribas, OS","1091",NA,"Brasil","Serra do Santana",NA,NA,NA,"SPF00115615",NA,NA,"(Vell.) I.M.Johnst.","Hatschbach, G","1996","01","30","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA
"91","2019-11-13 11:29:33-03","USP","SPF","93019","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Marques, MCM","385",NA,"Brasil",NA,NA,NA,NA,"SPF00093019",NA,NA,"(Vell.) I.M.Johnst.","Pirani, JR","1993","03","18","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,NA,"34470","auto",NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA
"92","2019-11-13 11:29:33-03","USP","SPF","89392","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Lo, VK","2",NA,"Brasil","Parque Estadual da Serra do Mar, Núcleo Picinguaba.",NA,NA,NA,"SPF00089392",NA,NA,"(Vell.) I.M.Johnst.","Lupo, R","1992","02","25","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,"1996","06",NA,NA,NA,NA,NA
"93","2019-11-13 11:29:33-03","USP","SPF","109172","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Furlan, A","461",NA,"Brasil","Picinguaba",NA,NA,NA,"SPF00109172",NA,NA,"(Vell.) I.M.Johnst.","Lupo, R","1988","04","10","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,"1996","06",NA,NA,NA,NA,NA
"94","2019-11-13 11:29:33-03","USP","SPF","109173","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Furlan, A","842",NA,"Brasil","Picinguaba",NA,NA,NA,"SPF00109173",NA,NA,"(Vell.) I.M.Johnst.","Lupo, R","1989","07","15","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,"1996","06",NA,NA,NA,NA,NA
"95","2019-11-13 11:29:33-03","USP","SPF","109174","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Furlan, A","857",NA,"Brasil","Picinguaba",NA,NA,NA,"SPF00109174",NA,NA,"(Vell.) I.M.Johnst.","Lupo, R","1989","07","16","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,"1996","06",NA,NA,NA,NA,NA
"96","2019-11-13 11:29:33-03","USP","SPF","109175","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Ribeiro, JELS","350",NA,"Brasil","Picinguaba",NA,NA,NA,"SPF00109175",NA,NA,"(Vell.) I.M.Johnst.","Lupo, R","1988","06","05","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,"1996","06",NA,NA,NA,NA,NA
"97","2019-11-13 11:29:33-03","USP","SPF","109176","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Costa, R","77",NA,"Brasil","Picinguaba",NA,NA,NA,"SPF00109176",NA,NA,"(Vell.) I.M.Johnst.","Lupo, R","1988","05","08","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,"1996","06",NA,NA,NA,NA,NA
"98","2019-11-13 11:29:33-03","USP","SPF","109177","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Silva, JEL","410",NA,"Brasil","Picinguaba",NA,NA,NA,"SPF00109177",NA,NA,"(Vell.) I.M.Johnst.","Lupo, R","1988","08","06","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,"1996","06",NA,NA,NA,NA,NA
