"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"86","2021-02-11 17:19:22-03","UFPR","UPCB","21844","PreservedSpecimen","Plantae","Lemnaceae","Lemna","valdiviana","Lemna valdiviana","Bueno, N.C.","398",NA,"Brasil",NA,NA,"Erva aquática flutuante livre. Solo arenoso, relevo plano. Freqüente..",NA,NA,NA,"Phil",NA,"1992","07","30","Mato Grosso do Sul","Corumbá","Estrada para Forte Coimbra, a 10 km da BR 262","-57.6533012390137","-19.0091991424561","90","90",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:19:22-03","UFPR","UPCB","24664","PreservedSpecimen","Plantae","Lemnaceae","Lemna","valdiviana","Lemna valdiviana","Dunaiski Jr., A.","260",NA,"Brasil",NA,NA,"Lago em céu aberto, juntamente com Azolla e Wolffia..",NA,NA,NA,"Phil","Guimarães, O.A.","1992","07","12","Santa Catarina","Joinville","Itinga","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,"1995","06",NA,NA,NA,NA,NA,NA
"88","2021-02-11 17:19:22-03","UFPR","UPCB","28401","PreservedSpecimen","Plantae","Lemnaceae","Lemna","valdiviana","Lemna valdiviana","Kozera, C.","260",NA,"Brasil",NA,NA,"Aquática..",NA,NA,NA,"Phil","Kozera, C. & Silva, S.M.","1996","10","02","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA
"89","2021-02-11 17:19:22-03","UFPR","UPCB","21057","PreservedSpecimen","Plantae","Lemnaceae","Lemna","valdiviana","Lemna valdiviana","Cervi, A.C.","3210",NA,"Brasil",NA,NA,"Plantas aquáticas flutuantes. Nas cavas..",NA,NA,NA,"Phil","Pott, V.J.","1991","05","14","Paraná","Piraquara","Pinhais","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,"1993","05","12",NA,NA,NA,NA,NA
"90","2021-02-11 17:19:22-03","UFPR","UPCB","73382","PreservedSpecimen","Plantae","Lemnaceae","Lemna","valdiviana","Lemna valdiviana","Bona, C.","487",NA,"Brasil",NA,NA,"Presente em banco de macrófitas. Hábito de vida Flutuante livre.",NA,NA,NA,"Phil","Cervi, A.C.","2009","02","16","Paraná","São José dos Pinhais","Represa do Itaqui.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,"2009","01","01",NA,NA,NA,NA,NA
"91","2021-02-11 17:19:22-03","UFPR","UPCB","73381","PreservedSpecimen","Plantae","Lemnaceae","Lemna","valdiviana","Lemna valdiviana","Bona, C.","452",NA,"Brasil",NA,NA,"Presente em banco de macrófitas. Hábito de vida Flutuante livre..",NA,NA,NA,"Phil","Cervi, A.C.","2009","11","20","Paraná","São José dos Pinhais","Represa do Itaqui.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,"2009","01","01",NA,NA,NA,NA,NA
"92","2021-02-11 17:19:22-03","UFPR","UPCB","73383","PreservedSpecimen","Plantae","Lemnaceae","Lemna","valdiviana","Lemna valdiviana","Bona, C.","596",NA,"Brasil",NA,NA,"Presente em banco de macrófitas. Hábito de vida Flutuante livre..",NA,NA,NA,"Phil","Cervi, A.C.","2011","10","07","Paraná","Piraquara","Reservatório Piraquara I.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","2452024","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Muller","Muller s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,"Phil.",NA,"1869",NA,NA,"Santa Catarina",NA,"Itahay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2011-02-22 09:49:00-03","MO","MOBOT","2483359","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Rudolf A. Philippi","Philippi s.n.66","South America","Chile",NA,NA,NA,NA,NA,NA,"Phil.",NA,"1862",NA,NA,"Los Lagos","Valdivia","Tembladerilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-08-06 11:00:00-03","MO","MOBOT","2515024","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","W.G. Herter","Herter 1302","South America","Uruguay",NA,NA,NA,NA,NA,NA,"Phil.","Giardelli, M. L.","1929","11",NA,"Montevideo",NA,"Migueletes","-56.22","-34.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"96","2010-01-29 20:51:00-02","MO","MOBOT","2515039","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","W.G. Herter","Herter 88885","South America","Uruguay",NA,NA,NA,NA,NA,NA,"Phil.",NA,NA,NA,NA,"Treinta y Tres",NA,"sin localiad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2014-04-21 13:34:00-03","MO","MOBOT","2451974","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Lyman B. Smith","Smith 8987","South America","Brazil",NA,NA,NA,NA,NA,NA,"Phil.",NA,NA,NA,NA,"Santa Catarina",NA,"Rio Irani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-06-23 09:07:00-03","MO","MOBOT","950113","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Wendell H. Camp","Camp E-3254","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Phil.","E. Landolt","1945","5","19","Chimborazo",NA,NA,NA,NA,"1524.00000000","1981.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","950114","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Benkt Sparre","Sparre 18967","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Phil.","E. Landolt","1967","9","25","Zamora-Chinchipe",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2010-02-16 16:49:00-02","MO","MOBOT","100252053","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Gert G. Hatschbach","Hatschbach 54380","South America","Brazil",NA,NA,NA,NA,NA,NA,"Phil.","V.J. Pott","1990","7","6","Paraná","Guaratuba","Piçarras.","-48.5746994018555","-25.8827991485596","3.00000000","5.00000000",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","2011-06-09 17:10:00-03","MO","MOBOT","409759","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Calaway H. Dodson|et al.","Dodson 5739","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Phil.",NA,NA,NA,NA,"Los Ríos",NA,"Río Palenque Biological Station.","-79.36666","-0.58333","150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2018-06-22 05:25:00-03","MO","MOBOT","2451989","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Pe. Raulino Reitz|Roberto M. Klein","Reitz 7891","South America","Brazil",NA,NA,NA,NA,NA,NA,"Phil.","Smith, L. B.","1958","12","13","Santa Catarina",NA,"Fazenda do Laranja, Banhado do Campo",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2018-12-10 13:05:00-02","MO","MOBOT","101088929","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Benkt Sparre","Sparre 18967","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Phil.",NA,NA,NA,NA,"Zamora-Chinchipe","Chinchipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","1093129","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Marisol Garvizu|Nur Ritter","Garvizu 174","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Phil.","A. Fuentes","1996","5","25","Santa Cruz","Nuflo de Chavez","Km 10 carretera al norte. Laguna con poca agua en tienpo seco, no asi cuando llueve. Presenta desechos solidos lo que contamina dicho ecosistema.","-63.15861","-17.65833","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","1271531","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Harriet G. Barclay","Barclay 7245","South America","Colombia",NA,NA,NA,NA,NA,NA,"Phil.",NA,"1959","4","5","Boyacá","El Cocuy",NA,NA,NA,"3600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-10-14 04:58:00-03","MO","MOBOT","1762618","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Jochen Müller|Jochen Heinrichs","Müller 6477","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Phil.",NA,"1997","10","2","La Paz","Los Andes","Isla Paco W Batallas,shore Lago Titicac","-68.75","-16.3","3810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-05-21 17:40:00-03","MO","MOBOT","1775721","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Rudolf A. Philippi","Philippi s.n.","South America","Chile",NA,NA,NA,NA,NA,NA,"Phil.","Vali J. Pott","1861",NA,NA,"Los Ríos","Valdivia","S. Juan, Tembladerilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lectotype",NA
"108","2015-11-21 20:29:00-02","MO","MOBOT","1809393","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Elizabeth Bravo","Bravo Velasquez s.n.","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Phil.","fide Landolt","1980","8","15","Manabí",NA,"5 km E of Chone","-80.01666","-0.683333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","1832990","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Nur Ritter","Ritter 1567","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Phil.","E. Landolt","1995","2","14","Cochabamba","Chapare","Laguna Khonchu East. Trail between Laguna Corani and Río Corani Mayu, ca. 9.5 km from L. Corani.","-65.93027","-17.15277","2620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2009-08-24 23:43:00-03","MO","MOBOT","1893192","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Darwin Horn","Horn 72","South America","Peru",NA,NA,NA,NA,NA,NA,"Phil.",NA,"1981","3","21","Puno",NA,"Puno Bay, lake Titicaca, Puno Quay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2010-05-20 11:24:00-03","MO","MOBOT","1893726","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Robin B. Foster","Foster 9592A","South America","Peru",NA,NA,NA,NA,NA,NA,"Phil.",NA,"1984","7","9","Madre de Dios","Manu","Parque Nacional del Manu. Rio Manu, Cocha Cashu Station. Floodplain forest.","-71.41666","-11.83333","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-24",NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","1930345","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Stephan G. Beck","Beck 19238 p.p.","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Phil.",NA,"1989","10","8","Pando",NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","1930383","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Stephan G. Beck","Beck 15322 p.p.","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Phil.",NA,"1990","3","23","Beni",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","1930395","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Stephan G. Beck","Beck 16922 p.p.","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Phil.",NA,"1989","7","21","Beni",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","1930399","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","E. Landolt","Landolt 46/94 p.p.","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Phil.",NA,"1994","5","25","Santa Cruz",NA,NA,"-63.75","-17.4","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2012-04-12 05:10:00-03","MO","MOBOT","2141764","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Alfredo F. Fuentes|C. Aldana","Fuentes Claros 6762","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Phil.","A. Fuentes (USZ)","2004","9","3","La Paz","Franz Tamayo","Ilipana, 35 km en linea recta al S SW de Apolo por la carretera a Charazani. Bosque de yungas subandino inferior pluvial con Oenocarpus bataua (Arecaceae). Plantas SIN ALCOHOLIZAR.","-68.44888","-15.03","945.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-09","2",NA,NA
"117","2009-10-24 09:25:00-02","MO","MOBOT","2249264","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Angel L. Cabrera|Silvia M. Botta|Roberto Kiesling|A.D. Rotman|Nuncia M. Tur|Fernando O. Zuloaga","Cabrera 28921","South America","Argentina",NA,NA,NA,NA,NA,NA,"Phil.","Pott, V. J.","1977","10","18","Misiones","Iguazú","Reserva Garumí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2011-04-18 17:01:00-03","MO","MOBOT","2409516","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Maria L. Giardelli","Giardelli 502","South America","Argentina",NA,NA,NA,NA,NA,NA,"Phil.",NA,NA,NA,NA,"Buenos Aires",NA,"Zarate, Ayo. de los Jesuitas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-10-22 10:02:28-02","UNIOESTE","UNOP","8382","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Lombardi, J.A.; Saka, M. .N.; Dinato, D. .O.; Saka, M. .N.; Dinato, D. .O.","8075",NA,"Brasil",NA,NA,"Trilhas no interior de mata atlântica secundária. Aquática talóide flutuante.",NA,NA,NA,"Phil.","Saka, M.N.","2011","03","10","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Canelas, Lago Verde.","-46","-23","733","733",NA,NA,"-46","-23",NA,NA,NA,NA,"2012","01",NA,NA,NA,NA,NA,NA
"120","2016-06-16 10:16:51-03","UNIOESTE","UNOP","3108","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Pereira, S.F.; Buturi, C.; Alvarenga, A.M.S.B.; Buturi, C.; Alvarenga, A.M.S.B.","326",NA,"Brasil",NA,NA,"Aquática flutuante.",NA,NA,NA,"Phil.","Pereira, S.F.","2013","10","26","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51","-23",NA,NA,NA,NA,"-51","-23",NA,NA,NA,NA,"2013","11","04",NA,NA,NA,NA,NA
"121","2015-10-22 10:02:28-02","UNIOESTE","UNOP","6386","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Olguin, C.F.A.; Cornelius, M T F; Cornelius, M T F","2",NA,"Brasil",NA,NA,"Erva aquática flutuante livre, anual, de 2 a 5 mm de comprimento, tem apenas uma raiz por fronde , raras papilas no lado superior da fronde e apenas uma nervura na linha mediana (vista por classificação da fronde) muito semelhante a <em>L. minuta</em",NA,NA,NA,"Phil.","Pott, V.J.","2010","08","24","Paraná","Toledo","Centro de pesquisa em Agricultura Ambiental.CPAA/IAP.","-53.7430992126465","-24.7136001586914",NA,NA,NA,NA,NA,NA,"31095","auto",NA,NA,"2011","09",NA,NA,NA,NA,NA,NA
"122","2020-08-31 09:18:48-03","INPA","INPA","156213","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Guillaumet, JL","5743","Southern America","Brasil",NA,NA,NA,"INPA0156213","Monocotyledon","Alismatales","Phil.","Pott, VJ","1986","06",NA,"Amazonas","Careiro","Lago de Joanico, Ilha de Careiro, Lago de Joanico, Ilha de Careiro, mun. de careiro, Manaus.","-60.3692016601562","-3.76805996894836",NA,NA,"INPA0156213 INPA0156213_e INPA0156213_e1 INPA0156213_e2",NA,NA,NA,"91135","auto",NA,NA,"2007","06","30",NA,NA,NA,NA,NA
"123","2020-06-15 15:28:35-03","UNESP-RC","HRCB","54932","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Lombardi","8075",NA,"Brasil",NA,NA,"Aquática talóide flutuante.",NA,NA,NA,"Phil.","Saka, M.N.","2011","03","10","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria","-46.9455","-23.825417","733","733",NA,NA,"46º56'43.8W","23º49'31,5S",NA,NA,NA,NA,"2012","01",NA,NA,NA,NA,NA,NA
"124","2014-11-06 16:16:33-02","UFPB","EAN","1229","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Philippi",NA,"1954","02","03","Pernambuco","Nazaré da Mata",NA,"-35.2278","-7.74167",NA,NA,NA,NA,NA,NA,"9456","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2014-11-06 16:16:33-02","UFPB","EAN","9128","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","L. P. Felix; Érica C. da Silva",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Philippi",NA,"1988","10","03","Paraíba","Sapé","Ponto 3 - Caruçú","-35.2328","-7.09639",NA,NA,NA,NA,NA,NA,"20077","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-04 10:29:01-03","UFRPE","HST","22268","PreservedSpecimen","Plantae","Lemnaceae","Lemna","valdiviana","Lemna valdiviana","E.O.Moura; A.A.Roque, A.S.Soares, E.C.Tomaz","1052",NA,"Brasil",NA,NA,"REF!","HST022268",NA,NA,"Phil.",NA,"2017","04","14","Rio Grande do Norte","Jucurutu","Alagadiço às margens da RN 118","-37.056944","-6.080278","89","89",NA,NA,"37W3'25''","6S4'49''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-01 11:53:05-03","UFPE","UFP","44256","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Sobral-Leite, M","195",NA,"Brasil",NA,NA,"Macrófita aquática flutuante livre distribuída ao longo de trechos mais calmos próximos a nascente do bananal e das margens do rio. Material estéril.; Formação Ribeirinha típica.","UFP044256",NA,"Alismatales","Phil.","Sobral-Leite, M","2006","09","22","Pernambuco","Maraial",NA,"-35.8088989257812","-8.78250026702881",NA,NA,NA,NA,NA,NA,"17320","auto",NA,NA,"2006","09","22",NA,NA,NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US","2142624","PreservedSpecimen","Plantae","Lemnaceae (Araceae)","Lemna","valdiviana","Lemna valdiviana","R. Reitz & R. M. Klein",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01919463",NA,"Arales","Phil.",NA,"1954","3","1","Santa Catarina","Ibirama","Horto Florestal, I.N.P.","-49.5177993774414","-27.0569000244141","300",NA,"US01919463_01",NA,NA,NA,"18533","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","2267887","PreservedSpecimen","Plantae","Lemnaceae (Araceae)","Lemna","valdiviana","Lemna valdiviana","L. Smith & R. Reitz",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01919465",NA,"Arales","Phil.",NA,"1957","1","3","Santa Catarina","Joaçaba","Rio Irani, 23 KM east of Ponte Serrada","-51.5046997070312","-27.1781005859375","600","800","US01919465_01",NA,NA,NA,"18588","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","2741080","PreservedSpecimen","Plantae","Lemnaceae (Araceae)","Lemna","valdiviana","Lemna valdiviana","J. Donselaar","3491","South America - Neotropics","Suriname",NA,NA,NA,"US00717269",NA,"Arales","Phil.","DeFilipps, R. A.","1966","7","19","Marowijne",NA,"Perica R., E of",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","2323612","PreservedSpecimen","Plantae","Lemnaceae (Araceae)","Lemna","valdiviana","Lemna valdiviana","R. Reitz & D. Klein",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01919464",NA,"Arales","Phil.",NA,"1958","12","13","Santa Catarina","São Joaquim","Fazenda da Laranja, Bom Jardim.","-49.9317016601562","-28.2938995361328","1400",NA,"US01919464_01",NA,NA,NA,"48290","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"132","2020-09-02 16:20:17-03","Cenargen","CEN","105765","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Vali Joana Pott","4264",NA,"Brasil","Exsicatas",NA,"Rio de águas cristalinas, com vegetação aquática flutuante (Heteranthera zosterifolia e algas). Doação Herbário HMS nº 65.","CEN00105765",NA,NA,"Phil.","V. J. Pott","2000","11","10","MS","JARDIM","Nascente do rio Olho d'Água, próximo a escada por onde entram os turistas.","-56.416666","-21.433333",NA,NA,"CEN00105765",NA,"-56.416666","-21.433333",NA,NA,NA,NA,"2000","11",NA,NA,NA,"1",NA,NA
"133","2019-10-07 09:19:33-03","UEFS","HUEFS","92880","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5092",NA,"Brasil",NA,NA,"Lagoa","HUEFS0092880","Angiospermae","Alismatales","Phil.",NA,"2004","07",NA,"Bahia","Gavião","Arredores da Cidade","-38.788333","-11.471389","255","255","HUEFS0092880 HUEFS0092880_01",NA,"38W47'18''","11S28'17''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-07 09:19:33-03","UEFS","HUEFS","23262","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1663A",NA,"Brasil",NA,NA,"Margem da lagoa.","HUEFS0023262","Angiospermae","Alismatales","Phil.",NA,"1996","08","25","Bahia","Anguera","Lagoa III, km 11 lado SW.","-39.05","-12.266667","160","160","HUEFS0023262",NA,"39W3'","12S16'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-10-07 09:19:33-03","UEFS","HUEFS","24445","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1798A",NA,"Brasil",NA,NA,NA,"HUEFS0024445","Angiospermae","Alismatales","Phil.",NA,"1996","09","15","Bahia","Anguera","Lagoa I, Km 03 Lado NE.","-39.05","-12.266667","160","160","HUEFS0024445",NA,"39W3'","12S16'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-10-07 09:19:33-03","UEFS","HUEFS","64790","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Hatschbach, G.","54380",NA,"Brasil",NA,NA,"Águas de valos na restinga.","HUEFS0064790","Angiospermae","Alismatales","Phil.",NA,"1990","07","06","Paraná","Guaratuba","Piçarras.","-48.5746994018555","-25.8827991485596","3","5","HUEFS0064790",NA,NA,NA,"41937","auto","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-10-07 09:19:33-03","UEFS","HUEFS","92879","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5091",NA,"Brasil",NA,NA,"Lagoa","HUEFS0092879","Angiospermae","Alismatales","Phil.",NA,"2004","07",NA,"Bahia","Gavião","Arredores da Cidade","-38.788333","-11.471389","255","255","HUEFS0092879 HUEFS0092879_01",NA,"38W47'18''","11S28'17''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-10-07 09:19:33-03","UEFS","HUEFS","30870","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2286A",NA,"Brasil",NA,NA,NA,"HUEFS0030870","Angiospermae","Alismatales","Phil.",NA,"1997","01","28","Bahia","Anguera","Lagoa 5.","-39.151944","-12.193889",NA,NA,NA,NA,"39W9'7''","12S11'38''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-10-07 09:19:33-03","UEFS","HUEFS","30872","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2287",NA,"Brasil",NA,NA,NA,"HUEFS0030872","Angiospermae","Alismatales","Phil.",NA,"1997","01","28","Bahia","Anguera","Lagoa 6.","-39.21","-12.166667","200","200","HUEFS0030872",NA,"39W12'36''","12S10'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
