"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","typeStatus"
"228","2021-03-01 16:37:18-03","UNICAMP","UEC","186477","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Yamamoto, K","França, F; Melo, E; Ferreira, LR; Souza, CM","3230","2000","02","12","Brazil","Bahia","Alagoinhas","Brasil, Bahia, Alagoinhas: Ca. 5km S de Alagoinhas. Agreste. Solo arenoso. Vegetação arbustiva. Alt: 180-215m.","-38.4425","-12.165833","-38.4425","-12.165833","180","180","Arbusto, ca. 1m. Folha coriácea, levemente discolor. Receptáculo vinoso. Carpídeos imaturos verdes.","UEC111959","UEC111959",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-01 16:37:18-03","UNICAMP","UEC","189089","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.",NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","301","2015","02","12","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9925","-24.065278","-47.9925","-24.065278","800","800","Floresta Ombrófila Densa","UEC119426","UEC119426",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 16:37:18-03","UNICAMP","UEC","187400","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora lucidula","(Turcz.) Engl.","Oliveira, AA","Stival-Santos, A; Legal, E; Silveira, S","2231","2010","03","30","Brazil","Santa Catarina","Botuverá","reserva biológica canela preta","-49.14","-27.27","-49.14","-27.27","639","639","arbustiva, flor botão floral amarelo; floresta ombrófila densa , estágio avançado, interior de fragmento","UEC115832","UEC115832","2010","10","04",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"lucidula",NA,NA,NA,NA
"231","2020-02-10 17:56:30-03","UNICAMP","UEC","58853","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora parviflora","(A.DC.) Engl.","Yamamoto, K","Krieger, L","23280","1988","12","17","Brazil","Minas Gerais","PNC","Córrego do Inácio",NA,NA,NA,NA,NA,NA,"Árvore pequena, flores amarelas, sobre pedras, à beira d'água.",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"parviflora",NA,NA,NA,NA
"232","2021-03-01 16:37:18-03","UNICAMP","UEC","186474","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Yamamoto, K","Miranda-Silva, EP; Leite, K; Silva, BM","246","1999","09","27","Brazil","Bahia","Morro do Chapéu","Brasil, Bahia, Morro do Chapéu: Estrada de terra para o Morro da Torre, 6km do entrocamento.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"Arbusto ca. 2m alt. Folha coriácea concolor. Flores com cálice amarelo-esverdeado; pétalas amarelas; androceu amarelo; ovário verde e estilete amarelo.; Mata semi-decídua.","UEC111962","UEC111962",NA,NA,NA,"98143","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:37:18-03","UNICAMP","UEC","170794","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora lucidula","(Turcz.) Engl.",NA,"Moraes, AM","226","2012","01","28","Brazil","Minas Gerais","Espera Feliz","Reserva Particular do Patrimônio Natural Bom Fim.","-41.9071998596191","-20.6502990722656",NA,NA,NA,NA,"Árvore jovem 2m. Frutos sincarpos, monospermico, pedunculo vermelho.","UEC059060","UEC059060",NA,NA,NA,"21988","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"lucidula",NA,NA,NA,NA
"234","2021-03-01 16:37:18-03","UNICAMP","UEC","155706","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Salvador, GS","Souza, LRM","s.n.","1997","07","11","Brazil","Paraná","Guaraqueçaba","Trilha atrás da igreja.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta 4m; cálice vermelho; fruto imaturo verde.","UEC052537","UEC052537","2005",NA,NA,"37295","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:37:18-03","UNICAMP","UEC","167473","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Yamamoto, K","Cordeiro, J; Silva, JM","223","1986","02","05","Brazil","Paraná","Morretes","Véu de Noiva.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto 2 m. Flor amarela.; Mata pluvial a beira do rio.","UEC091431","UEC091431","1989",NA,NA,"30514","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:37:18-03","UNICAMP","UEC","153359","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.",NA,"Ferreira, VF; et al.","130","1977","10","17","Brazil","Rio de Janeiro","Resende","Parque Nacional do Itatiaia, margem do R. Campo Belo, prox. lote 17.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,"Arbusto ombrofilo, folhas discolor, inflorescencia amarelada.","UEC070712","UEC070712",NA,NA,NA,"36089","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:37:18-03","UNICAMP","UEC","153343","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Guimarães, E","?","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arbusto da mata, fl. amarelas","UEC070713","UEC070713",NA,NA,NA,"57442","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:37:18-03","UNICAMP","UEC","153401","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Guimarães, EF","Pessoal do Horto Florestal","912","1927",NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Mata do Pai Ricardo","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arvore pequena, flor amarela.","UEC070716","UEC070716","1971",NA,NA,"57442","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-02-10 17:56:13-03","UNICAMP","UEC","153399","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Smith, LB","Velozo, HP","37","1949","08","11","Brazil","Santa Catarina","Brusque","Mata da Azambuja.","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:37:18-03","UNICAMP","UEC","133938","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Urbanetz, C","Urbanetz, C; Lindenberg, MF; Lelo; Domingos","375","2004","04","26","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha do Mirante, perto do espigão.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arvoreta de 2m.",NA,NA,"2004","05",NA,"37574","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-02-10 17:56:30-03","UNICAMP","UEC","49764","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora parviflora","(A.DC.) Engl.","Yamamoto, K","Leitão Filho, HF; Pagano, SN; Timoni, JL","20676","1987","07","27","Brazil","São Paulo","Cubatão","Nativo no interior de Mata Atlântica de encosta.","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Arbusto até 2,5m, flores amarelas, frutos vinosos.",NA,NA,"1995",NA,NA,"15123","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"parviflora",NA,NA,NA,NA
"242","2020-02-10 17:56:30-03","UNICAMP","UEC","49765","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora parviflora","(A.DC.) Engl.","Yamamoto, K","Leitão Filho, HF; Pagano, SN; Timoni, JL","20677","1987","07","27","Brazil","São Paulo","Cubatão","Nativo no interior de Mata Atlântica de encosta.","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Arbusto até 2,5m, flores amarelas, frutos vinosos.",NA,NA,"1995",NA,NA,"15123","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"parviflora",NA,NA,NA,NA
"243","2020-02-10 17:56:30-03","UNICAMP","UEC","38430","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Silva, FO","Leitão Filho, HF; Rodrigues, RR; Tamashiro, JY","18767","1986","11","05","Brazil","São Paulo","Guarujá","Trilha da Prainha Branca em mata.","-46.25","-23.9899997711182",NA,NA,NA,NA,"Arvoreta até 5m, flores amarelas.","UEC121979",NA,"2014","05",NA,"18989","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-02-10 17:56:30-03","UNICAMP","UEC","33921","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.",NA,"Figueiredo, N; Rodrigues, RR","14399","1983","01","16","Brazil","São Paulo","Iguape","Estação Ecológica de Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore 6m, beira da picada, flores amarelas.",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-02-10 17:56:30-03","UNICAMP","UEC","56471","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora parviflora","(A.DC.) Engl.","Yamamoto, K","Kawall, MA; Anunciação, EA","90","1991","07","26","Brazil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do Rio Verde, próximo ao 2º rio da Trilha da Figueira.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta com 2,5m de altura, frutos imaturos verdes passando a negros quando maduros. Receptáculos vermelho.",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"parviflora",NA,NA,NA,NA
"246","2019-08-20 10:22:10-03","UNICAMP","UEC","56459","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora granulosa","(Tiegh.)","Yamamoto, K","Kirizawa, M; Rossi, L; Catharino, ELM; Kawall, MA","2495","1991","05","14","Brazil","São Paulo","Iguape","Reserva Biológica Juréia-Itatins, Trilha do morro da Juréia. Mata de encosta, próximo do paredão rochoso, úmido.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta + /- 3,5m de altura, em floração intensa, corola amarela; presença de abelhas.",NA,NA,"1995",NA,NA,"55628","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"granulosa",NA,NA,NA,NA
"247","2020-02-10 17:56:30-03","UNICAMP","UEC","56470","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora parviflora","(A.DC.) Engl.","Yamamoto, K","Mamede, MCH; Cordeiro, I; Rossi, L","205","1990","03","13","Brazil","São Paulo","Iguape","Reserva Ecológica da Juréia, Trilha em direção ao Poço, interior da mata.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta 2m de altura. Botões amarelos, receptáculo vermelho. Frutos imaturos verdes.",NA,NA,"1995",NA,NA,"55628","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"parviflora",NA,NA,NA,NA
"248","2020-02-10 17:56:30-03","UNICAMP","UEC","37838","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.",NA,"Rodrigues, RR; Figueiredo, N","15658","1982","09","11","Brazil","São Paulo","Peruíbe","Estação Ecológica de Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Árvore com 7m de altura, subida do morro, galho parecendo inflorescência.",NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:37:18-03","UNICAMP","UEC","158544","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Yamamoto, K","Pereira, E; Lima, A; Pabst, GFJ","5728","1961","06","19","Brazil","São Paulo","São Paulo","Instituto Botânico, Matas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto de 1-1,2 mt. Fl. amarela.","UEC032851","UEC032851","1979",NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:37:18-03","UNICAMP","UEC","153360","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Hoehne, FC","Hoehne, FC","28810","1932","03","11","Brazil","São Paulo","São Paulo","Jardim Botanico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Planta viva, numero 247, Jd. Botanico - Sao Paulo - SP","UEC070714","UEC070714",NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-08-20 10:22:10-03","UNICAMP","UEC","35600","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora granulosa","(Tiegh.)","Yamamoto, K","Bittar, M; Bessa, J","65","1984","02","27","Brazil","São Paulo","São Paulo","Parque do Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore 3m de altura, copa reduzida. Flores amarelas com estames laranja, muito perfumadas.",NA,NA,"1995",NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"granulosa",NA,NA,NA,NA
"252","2021-03-01 16:37:18-03","UNICAMP","UEC","172952","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Yamamoto, K","Kirizawa, M; Jung, SL; Fiuza de Melo, MMR","543","1980","04","09","Brazil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore até 4m. Sépalas verde-amareladas; Na mata atrás do prédio da Divisão de Fitotaxonomia.","UEC016263","UEC016263","1982","09",NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-02-10 17:56:30-03","UNICAMP","UEC","36932","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora parviflora","(A.DC.) Engl.","Yamamoto, K","Yamamoto, K","17605","1985","06","16","Brazil","São Paulo","São Sebastião","Mata de encosta.","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"Árvore de ca. 4m de altura; flores amarelas; frutos imaturos.",NA,NA,"1995",NA,NA,"41977","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"parviflora",NA,NA,NA,NA
"254","2020-02-10 17:56:30-03","UNICAMP","UEC","36931","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.",NA,"Yamamoto, K","17606","1985","06","16","Brazil","São Paulo","São Sebastião","Mata de encosta.","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"Arbusto ca. 1,5m de altura; estéril.",NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-02-10 17:56:13-03","UNICAMP","UEC","150279","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Bertoncello, R","Bertoncello, R; Pansonato, M","597","2007","06","10","Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,"1120","1120",NA,NA,NA,"2008",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:37:18-03","UNICAMP","UEC","173849","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Engl.","Prata, EMB","Prata, EMB","s.n.","2008","02",NA,"Brazil","São Paulo","Ubatuba","Picinguaba. Margem do Rio da Fazenda. Parcela D - Projeto Biota Gradiente Funcional. Ind. 17 P20","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Planta arbustiva com 2m de altura.; Floresta Ombrófila Densa de Terras Baixas.","UEC089552","UEC089552",NA,NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-19 14:08:38-03","UFRPE","PEUFR","51735","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A. DC) Baill.","O. Cano","L.Z.O. Campos; Taline","101","2012","05","31","Brasil","Ceará","Barbalha","Floresta Nacional do Araripe","-39.394444","-7.347417","39°23'40W","07°20'50,7S","920","920","Arbusto de 4,0 metros com inflorescencias verdes","PEUFR051735",NA,"2013","08","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-10 15:21:28-03","UFPB","JPB","66223","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Baill.","Miranda, AM","Torres, JEL; Santos, WB","20","2016","08","12","Brasil","Pernambuco","Exu","Serra das Abelhas","-39.7242012023926","-7.51194000244141",NA,NA,NA,NA,"; DESC: Árvore ca. 3m alt. E CAP 10,5cm; casca morta levemente fissurada, com cicatrizes feitas por animais; casca viva avermelhada a amarelada; flores com botões amarronzados","JPB0066223",NA,NA,NA,NA,"29194","auto","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"259","2020-12-04 13:19:32-03","UDESC","LUSC","8545","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Stival-Santos, A.","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2736","2010","05","19","Brasil","Santa Catarina","Águas Mornas","Vargem Grande.","-48.823600769043","-27.6938991546631",NA,NA,NA,NA,NA,"LUSC008883","LUSC008883","2010","08","18","26556","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-01-17 11:26:19-02","PUCRS","MPUC","15882","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","M. Sobral",NA,NA,"1983","10","29","Brasil","SC","Porto Belo",".","-48.5527778","-27.1580556","-48.5527778000","-27.1580556000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Malpighiales","Magnoliopsida",NA,NA,NA,"1",NA,NA
"261","2019-01-17 11:26:19-02","PUCRS","MPUC","15880","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","S.F. Menezes",NA,NA,"1986","10","23","Brasil","SC","Porto Belo","Ilha João da Cunha","-48.5527778","-27.1580556","-48.5527778000","-27.1580556000",NA,NA,NA,NA,NA,"1986","01","01",NA,NA,"South America",NA,NA,NA,"Malpighiales","Magnoliopsida",NA,NA,NA,"1",NA,NA
"262","2019-01-17 11:26:19-02","PUCRS","MPUC","12479","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","P.J.S. Silva Filho",NA,NA,"2009","01","17","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,NA,"2010","01","01",NA,NA,"South America",NA,NA,NA,"Malpighiales","Magnoliopsida",NA,NA,NA,"1",NA,NA
"263","2019-11-08 08:54:04-03","FURB","FURB","10071","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Verdi, M","Verdi, M.","1299","2009","01","12","Brasil","Santa Catarina","Pouso Redondo","Corruchel.","-49.9422222","-27.3344444","-49.9422222","-27.3344444","616","616",NA,"FURB33520","FURB33520","2009","01","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-08 08:54:04-03","FURB","FURB","1182","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Uhlmann, A","Sevegnani, L.",NA,"1998","05","03","Brasil","Santa Catarina","Blumenau","Salto Weissbach.","-49.1275","-26.8925","-49.1275000","-26.8925000",NA,NA,NA,"FURB33530","FURB33530","2007","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-10-14 10:03:41-03","FURB","FURB","12923","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Dreveck, S","Dreveck, S.; Carneiro, F.E.","1009","2009","06","13","Brasil","Santa Catarina","Rio Do Oeste","Santa Luzia / Três Luiz.","-49.8575","-27.0894444","-49.8575000","-27.0894444","401","401","Florística IFFSC 570(Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva; Fruto vinho;","FURB33518","FURB33518","2009","06","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-10-14 10:03:41-03","FURB","FURB","12930","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Gasper, AL de","Dreveck, S.; Carneiro, F.E.","993","2009","06","12","Brasil","Santa Catarina","Leoberto Leal","Rio do Meio.","-49.3166667","-27.5375","-49.3166667","-27.5375000","847","847","Florística IFFSC 345(Arbusto) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração; ambiente seco Habito: arbustiva; flor amarela","FURB33521","FURB33521","2009","07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-10-14 10:03:41-03","FURB","FURB","13000","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Verdi, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","2466","2009","06","30","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Florística IFFSC 468(Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;","FURB33517","FURB33517","2009","06","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-10-14 10:03:41-03","FURB","FURB","14458","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Korte, A","Korte, A.; Kruger, A.","104","2009","09","14","Brasil","Santa Catarina","Vidal Ramos","Mulungu.","-49.32","-27.45","-49.3200000","-27.4500000","761","761","Florística IFFSC 383 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB33515","FURB33515","2009","09","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-10-14 10:03:41-03","FURB","FURB","14471","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Gasper, AL de","Gasper, A.L. de; Cadorin, T.J. & Schmitt, J.","2369","2009","09","16","Brasil","Santa Catarina","Porto Belo",NA,"-48.6019444","-27.1494444","-48.6019444","-27.1494444","3","3","Florística IFFSC e8002a (Arbusto) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração Habito: arbustiva; Fruto vermelho;","FURB33514","FURB33514","2009","09","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-10-14 10:03:41-03","FURB","FURB","14617","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Gasper, AL de","Dreveck, S.; Carneiro, F.E.","1060","2009","09","16","Brasil","Santa Catarina","Itapoá","Rio Sai-Guaçu, comunidade Quinze.","-48.69","-26.01","-48.6900000","-26.0100000","7","7","Florística IFFSC 1074 Habitat: Floresta Ombrófila Densa de Terras Baixas; interior do fragmento Habito: arvoreta; Fruto vermelho;","FURB33534","FURB33534","2009","10","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-10-14 10:03:41-03","FURB","FURB","14827","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.",NA,"Hering-Rinnert, C.","1234","2003","02","04","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6627778","-26.2152778","-48.6627778","-26.2152778",NA,NA,NA,"FURB33516","FURB33516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-10-14 10:03:41-03","FURB","FURB","15649","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Korte, A","Korte, A.; Kniess, A.","765","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão.","-49.2305556","-27.4502778","-49.2305556","-27.4502778","850","850","Florística IFFSC 384 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; flor amarela","FURB33540","FURB33540","2009","11","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-08 08:54:04-03","FURB","FURB","1947","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Sevegnani, L","Sevegnani, L.",NA,"1997","06","11","Brasil","Santa Catarina","Indaial","Morro Geisler.","-49.2230556","-26.8966666","-49.2230556","-26.8966666",NA,NA,NA,"FURB33533","FURB33533","1997","06","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-10-14 10:03:41-03","FURB","FURB","19810","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","1601","2010","02","01","Brasil","Santa Catarina","Angelina","Rancho das Tábuas.","-49.0494444","-27.6302778","-49.0494444","-27.6302778","590","590","Florística IFFSC 314 (Arbusto) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto avermelhado; flor amarela","FURB33485","FURB33485","2010","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
