"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"50","2019-11-01 15:33:10-03","PUC-RIO","FCAB","7249","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","A. Stival-Santos; Legal, E.; Meyer, D.; Silveira, S.",NA,"Brasil",NA,NA,"Arvoreta, flor amarela; FURB 26857; Floresta Ombrófila Densa.","007249",NA,"2792",NA,"Angiospermae","(Planch.) Engl.","A. Stival-Santos","2010","05","21","Santa Catarina","Santo Amaro de Imperatriz","Parque Estadual do tabuleiro, Estágio Médio de regeneração; interior de fragmento.","-46.812778","-27.72",NA,NA,NA,"2010","-46.812778","-27.72",NA,"612","612","06","30",NA,NA,NA
"51","2015-09-05 08:26:53-03","MNHN","RECOLNAT_MNHN_P","P05465879","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05465879' target='other'> <mi>dwc_moreinfo</mi></a>","P05465879",NA,NA,NA,NA,"Engl.",NA,"1868","9","8","Rio de Janeiro",NA,"Brésil (Rio Janeiro) Haut des Organs.",NA,NA,"P05465879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2861",NA,NA
"52","2015-09-05 08:26:53-03","MNHN","RECOLNAT_MNHN_P","P05465880","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05465880' target='other'> <mi>dwc_moreinfo</mi></a>","P05465880",NA,NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,"Brésil.",NA,NA,"P05465880_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2015-09-05 08:26:53-03","MNHN","RECOLNAT_MNHN_P","P05465881","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Riedel",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05465881' target='other'> <mi>dwc_moreinfo</mi></a>","P05465881",NA,NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05465881_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-09-05 08:26:53-03","MNHN","RECOLNAT_MNHN_P","P05465882","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Riedel",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05465882' target='other'> <mi>dwc_moreinfo</mi></a>","P05465882",NA,NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,"Brasilia.",NA,NA,"P05465882_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2015-09-05 08:26:53-03","MNHN","RECOLNAT_MNHN_P","P05465883","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Riedel",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05465883' target='other'> <mi>dwc_moreinfo</mi></a>","P05465883",NA,NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05465883_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-09-05 08:26:53-03","MNHN","RECOLNAT_MNHN_P","P05465884","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Lund",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05465884' target='other'> <mi>dwc_moreinfo</mi></a>","P05465884",NA,NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,"Ad Lorena.",NA,NA,"P05465884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2015-09-05 08:26:53-03","MNHN","RECOLNAT_MNHN_P","P05465885","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Burchell",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05465885' target='other'> <mi>dwc_moreinfo</mi></a>","P05465885",NA,NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05465885_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4615",NA,NA
"58","2015-09-05 08:26:53-03","MNHN","RECOLNAT_MNHN_P","P05465886","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Burchell",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05465886' target='other'> <mi>dwc_moreinfo</mi></a>","P05465886",NA,NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,"s.l.",NA,NA,"P05465886_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3730",NA,NA
"59","2015-09-05 08:26:53-03","MNHN","RECOLNAT_MNHN_P","P05465887","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Gaudichaud",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05465887' target='other'> <mi>dwc_moreinfo</mi></a>","P05465887",NA,NA,NA,NA,"Engl.",NA,"1883","1","1",NA,NA,"Brésil. Province de San Paolo.",NA,NA,"P05465887_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2015-09-05 08:54:45-03","MNHN","RECOLNAT_MNHN_P","P05603201","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Hatschbach, G.",NA,"Brésil","hb",NA,"Prélèvement de feuille pour Schneider J., Frankfurt, 07/2016, demande n° 64512 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05603201' target='other'> <mi>dwc_moreinfo</mi></a>","P05603201",NA,NA,NA,NA,"Engl.",NA,"1947","10","7",NA,NA,"Estado de Paraña, municipio Imbuial, Bocayuva do Sul",NA,NA,"P05603201_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"687",NA,NA
"61","2015-09-20 01:44:08-03","MNHN","RECOLNAT_MNHN_P","P00542507","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Sellow, F.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00542507' target='other'> <mi>dwc_moreinfo</mi></a>","P00542507",NA,NA,NA,NA,"(Planch.) Engl.",NA,NA,NA,NA,NA,NA,"Brasilia",NA,NA,"P00542507_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-10-07 01:04:38-03","MNHN","RECOLNAT_MNHN_P","P00700752","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Gaudichaud, C.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00700752' target='other'> <mi>dwc_moreinfo</mi></a>","P00700752",NA,NA,NA,NA,"(Planch.) Engl.","Sastre","1833","1","1",NA,NA,"Province de San Paolo",NA,NA,"P00700752_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"628",NA,NA
"63","2016-05-09 11:35:40-03","MNHN","RECOLNAT_MNHN_P","P00700772","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Sello, F.",NA,"Brasilia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00700772' target='other'> <mi>dwc_moreinfo</mi></a>","P00700772",NA,NA,NA,NA,"(Planch.) Engl.","Sastre",NA,NA,NA,NA,NA,NA,NA,NA,"P00700772_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2015-09-05 08:57:45-03","MNHN","RECOLNAT_MNHN_P","P05602964","PreservedSpecimen",NA,"Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Hatschbach, G.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05602964' target='other'> <mi>dwc_moreinfo</mi></a>","P05602964",NA,NA,NA,NA,"Engl.",NA,"1961","8","22","Paraná","Bocaiúva do Sul","Lapinha.","-49.1150016784668","-25.2061004638672","P05602964_01","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,"8274",NA,NA
"65","2020-10-01 14:22:57-03","JBB","HEPH","32853","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Ribeiro, CL","Southern America","Brasil",NA,NA,NA,NA,NA,"175","Dicotyledon","Malpighiales","(Planch.) Engl.","Ribeiro, CL","2015","04","06","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,"61623","auto","2015",NA,NA,NA,NA,NA,"04","06",NA,NA,NA
"66","2020-10-01 14:22:57-03","JBB","HEPH","32851","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Ribeiro, CL","Southern America","Brasil",NA,NA,NA,NA,NA,"168","Dicotyledon","Malpighiales","(Planch.) Engl.","Ribeiro, CL","2015","03","26","Paraná ","Prudentópolis",NA,"-50.9777984619141","-25.2131004333496",NA,"61049","auto","2015",NA,NA,NA,NA,NA,"03","26",NA,NA,NA
"67","2020-10-01 14:22:57-03","JBB","HEPH","29063","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Mayworm, MAS","Southern America","Brasil",NA,NA,NA,NA,NA,"128","Dicotyledon","Malpighiales","(Planch.) Engl.","Garcia, RJF","1999","10","29","São Paulo","São Paulo","Parque Estrada da Serra do Mar - Núcleo Curucutu - Trilha do Mirante","-46.6300010681152","-23.5400009155273",NA,"53584","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:39:47-03","UFMG","BHCB","172903","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Stival-Santos, A; Legal, E; Silveira, S","Southern America","Brasil",NA,NA,"Florística IFFSC 467 (Arbórea); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Altura: 9m; Hábito: arbórea; Habitat: interior do fragmento; Cor/ Flor: botão floral.","BHCB017645",NA,"2289","Dicotyledon",NA,"Engl.",NA,"2010","03","30","Santa Catarina","Botuverá","Reserva Biológica Canela Preta","-49.14","-27.27",NA,NA,NA,"2010","-49.14","-27.27",NA,"639","639","10","18",NA,NA,NA
"69","2021-02-11 17:20:49-03","UFPR","UPCB","83686","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Caglioni, E.",NA,"Brasil",NA,NA,"Arbusto de 4,5m em floresta secundária, com flores amarelas. Parque Nacional da Serra do Itajaí..",NA,NA,"254",NA,NA,"(Planch.) Engl.","Uhlmann, A.","2012","05","21","Santa Catarina","Blumenau","Floresta Ombrófila Densa","-49.078","-27.059",NA,NA,NA,"2012","-49.078","-27.059",NA,"320","320","08","01",NA,NA,NA
"70","2021-02-11 17:20:49-03","UFPR","UPCB","86470","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Caglioni, E. et al.",NA,"Brasil",NA,NA,"Arvoreta de 4,5m de altura, em floresta secundária, flores amarelas com odor adocicado. Floresta Ombrófila Densa..",NA,NA,"206",NA,NA,"(Planch.) Engl.","Uhlmann, A.","2012","05","26","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí","-49.078333","-27.059167",NA,NA,NA,"2012","-49.078333","-27.059167",NA,"320","320","06","01",NA,NA,NA
"71","2021-02-11 17:20:49-03","UFPR","UPCB","53730","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Chagas e Silva, F.",NA,"Brasil",NA,NA,"Arbusto ca. 3m, fruto imaturo verde, maduro amarelado..",NA,NA,"1929",NA,NA,"(Planch.) Engl.","Salvador, G.S.","1996","08","21","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,"56988","auto","2005",NA,NA,NA,NA,NA,"01","01",NA,NA,NA
"72","2021-02-11 17:20:49-03","UFPR","UPCB","40395","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Nakano, E.M.",NA,"Brasil",NA,NA,"Arbusto 1,6m, flores amarelas, frutos roxos..",NA,NA,NA,NA,NA,"(Planch.) Engl.","Yamamoto, K.","1997","09","12","Paraná","Tibagi","Canyon Guartelá, margem do rio","-50.4136009216309","-24.5093994140625",NA,"56988","auto","1998",NA,NA,NA,NA,NA,"01","01",NA,NA,NA
"73","2021-02-11 17:20:49-03","UFPR","UPCB","53729","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Estevan, D.A.",NA,"Brasil",NA,NA,"Arvoreta, flor amarela..",NA,NA,"456",NA,NA,"(Planch.) Engl.","Yamamoto, K.","2004","09","10","Paraná","Ventania","Fazenda Califórnia - Henrique Sato","-50.2428016662598","-24.2458000183105",NA,"32424","auto","2004",NA,NA,NA,NA,NA,"01","01",NA,NA,NA
"74","2021-02-11 17:20:49-03","UFPR","UPCB","67859","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Meirelles, J.",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa.Arbusto, frutos vermelhos com verde..",NA,NA,"316",NA,NA,"(Planch.) Engl.","Brotto, M.L.","2009","07","02","Paraná","Tibagi","Parque Estadual do Guartelá, Trilha para o mirante, ao lado dos bancos de madeira enfileirados.","-50.4136009216309","-24.5093994140625",NA,"56988","auto","2010",NA,NA,NA,NA,NA,"01","01",NA,NA,NA
"75","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","15487",NA,"Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","L. Kollmann; et al",NA,"Brasil",NA,NA,"Arbusto 2m no sol. Flores amarelas. Fruto com a base vermelha.","MBML015487",NA,"4897",NA,NA,"Engl.","Fraga & Cipriano/2018","2001","10","23","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","MBML015487",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-07-31 14:33:08-03","CPATSA","HTSA","5061","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Ristow, R.; Ferreira, W.T.",NA,"Brasil",NA,NA,"Arbusto, aproximadamente 2 m, frutos negros quando maduros, Floresta Ombrófila Mista",NA,NA,"015",NA,NA,"Engl.","Cordeiro, J.; Canestraro, B.K.","2008","07","27","Paraná","Campina Grande do Sul","Chácaras Bela Vista","-49.090278","-25.503056",NA,NA,NA,"2011","-49.090278","-25.503056",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","1803973","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01878130",NA,"5511",NA,"Theales","Engl.",NA,NA,NA,NA,"São Paulo","Poá","Estação Calmon Vianna","-46.3400001525879","-23.5200004577637","US01878130_01 US01878130_02","5978","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","1985196","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","G. Hatschbach","South America - Neotropics","Brazil",NA,NA,NA,"US01878129",NA,"s.n.",NA,"Theales","Engl.",NA,NA,NA,NA,"Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672","US01878129_01 US01878129_02","61623","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","G. Hatschbach","South America","Brazil",NA,NA,NA,NA,NA,"33769",NA,"Theales","Engl.",NA,"1974","1","25","Paraná",NA,"Morro Grande (mun. Cerro Azul).",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","15444","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Riedel, --","South America - Neotropics","Brazil",NA,NA,NA,"US01878127",NA,"s.n.",NA,"Theales","Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01878127_01 US01878127_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","2472304","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","G. Hatschbach","South America - Neotropics","Brazil",NA,NA,NA,"US01878128",NA,"8274",NA,"Theales","Engl.",NA,NA,NA,NA,"Paraná","Bocaiúva do Sul","Lapinha. Da matinha dos espigões","-49.1150016784668","-25.2061004638672","US01878128_01 US01878128_02","61623","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"82","2020-09-02 16:34:22-03","Cenargen","CEN","72136","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","L.D. Meireles",NA,"Brasil","Exsicatas",NA,"Floresta ribeirinha altomontana com campo adjacente. Doação da USP- Escola Superior de Agricultura  Luiz de Queiroz - ESA (75276).","CEN00072136",NA,"93",NA,NA,"Engl.","K. Yamamoto","2001","04","11","SP","SAO PAULO","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo.","-46.6300010681152","-23.5400009155273","CEN00072136","53584","auto",NA,"-46733333.0","-23983333.0",NA,"800","800",NA,NA,NA,"1",NA
"83","2019-10-29 10:08:16-03","UFPR","EFC","13816","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Ribeiro, C.L.",NA,"Brasil",NA,NA,"Arbusto de 2m de altura, flores amarelas e frutos imaturos","EFC013816",NA,"175",NA,NA,"(Planch.) Engl.","Ribeiro, C.L.","2015","04","06","Paraná","Bocaiúva do Sul",NA,"-49.118","-25.21094",NA,NA,NA,"2015","-49.1180","-25.21094",NA,"1014","1014","04","14",NA,NA,NA
"84","2019-10-29 10:08:16-03","UFPR","EFC","13809","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Ribeiro, C.L.",NA,"Brasil",NA,NA,"Arvoreta em subbosque","EFC013809",NA,"168",NA,NA,"(Planch.) Engl.","Ribeiro, C.L.","2015","03","26","Paraná","Prudentópolis",NA,"-50.9483","-25.215",NA,NA,NA,"2015","-50.9483","-25.2150",NA,"751","751","04","08",NA,NA,NA
"85","2019-11-13 11:27:33-03","USP","SPF","101314","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Godoy, SAP",NA,"Brasil",NA,NA,NA,"SPF00101314",NA,"462",NA,NA,"(Planch.) Engl.","Salvador, GS","1995","04","19","São Paulo","São Paulo","Parelheiros","-46.774444","-23.9",NA,NA,NA,"2005","-46.774444","-23.9",NA,NA,NA,"05",NA,NA,NA,NA
"86","2019-11-13 11:27:33-03","USP","SPF","105221","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Godoy, SAP",NA,"Brasil",NA,NA,NA,"SPF00105221",NA,"753",NA,NA,"(Planch.) Engl.","Bianchi, JM","1995","08","16","São Paulo","São Paulo","Marsilac","-46.743333","-23.991111",NA,NA,NA,"2018","-46.743333","-23.991111",NA,NA,NA,"08",NA,NA,NA,NA
"87","2019-11-13 11:27:33-03","USP","SPF","201294","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Meireles, LD",NA,"Brasil",NA,NA,NA,"SPF00201294",NA,"93",NA,NA,"(Planch.) Engl.","Yamamoto, K","2001","04","11","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.733333","-23.983333",NA,NA,NA,NA,"-46.733333","-23.983333",NA,"800","800",NA,NA,NA,NA,NA
"88","2019-11-13 11:27:33-03","USP","SPF","137849","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Silva, JM",NA,"Brasil",NA,NA,NA,"SPF00137849",NA,"2327",NA,NA,"(Planch.) Engl.","Hatschbach, G","1998","04","20","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,"61623","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-13 11:27:33-03","USP","SPF","134889","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Garcia, RJF",NA,"Brasil",NA,NA,NA,"SPF00134889",NA,"1604",NA,NA,"(Planch.) Engl.","Bianchi, JM","1998","09","20","São Paulo","Itanhaém","Parque Estadual da Serra do Mar","-46.7799987792969","-24.1800003051758",NA,"26998","auto","2018",NA,NA,NA,NA,NA,"08",NA,NA,NA,NA
"90","2019-11-13 11:27:33-03","USP","SPF","65188","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Mattos, J",NA,"Brasil",NA,NA,NA,"SPF00065188",NA,"15074",NA,NA,"(Planch.) Engl.","Yamamoto, K","1967","10","18","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"27258","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-13 11:27:33-03","USP","SPF","82919","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Handro, O",NA,"Brasil",NA,NA,NA,"SPF00082919",NA,"s.n.",NA,NA,"(Planch.) Engl.","Salvador, GS","1933","04","18","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"53584","auto","2005",NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"92","2019-11-13 11:27:33-03","USP","SPF","10666","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Hoehne, W",NA,"Brasil",NA,NA,NA,"SPF00010666",NA,"s.n.",NA,NA,"(Planch.) Engl.","Salvador, GS","1940","11",NA,"São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,"53584","auto","2005",NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"93","2019-11-13 11:27:33-03","USP","SPF","10132","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Hoehne, W",NA,"Brasil",NA,NA,NA,"SPF00010132",NA,"s.n.",NA,NA,"(Planch.) Engl.","Hoehne, W","1933","05","31","São Paulo","São Paulo","Pinheiros.","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-13 11:27:33-03","USP","SPF","85273","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Hoehne, W",NA,"Brasil",NA,NA,NA,"SPF00085273",NA,"335",NA,NA,"(Planch.) Engl.","Salvador, GS","1933","05","31","São Paulo","São Paulo","Pinheiros.","-46.6300010681152","-23.5400009155273",NA,"53584","auto","2005",NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"95","2014-04-04 18:28:01-03","PNFM","IRAI","389","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Ristow, R.",NA,"Brasil",NA,NA,"Arbusto, aproximadamente 2 m, frutos negros quando maduros, Floresta Ombrófila Mista","IRAI00000389",NA,"015","Magnoliophyta",NA,"Engl.","Cordeiro, J.; Canestraro, B.K.","2008","07","27","Paraná","Campina Grande do Sul","Chácaras Bela Vista","-49.052528","-25.297111",NA,NA,NA,"2011","-49.052528","-25.297111",NA,NA,NA,"01","01",NA,NA,NA
"96","2021-03-25 13:53:01-03","UNIVILLE","JOI","16677","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.",NA,"Brasil",NA,NA,"flo amarela Habito: Arvoreta","JOI016677",NA,"2792",NA,NA,"(Planch.) Engl.","Stival-Santos, A.","2010","05","21","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro","-48.78","-27.72","JOI016677",NA,NA,"2010","48º46'48''W","27º43'12''S",NA,"612","612","07","30",NA,NA,NA
"97","2019-10-07 09:32:17-03","UEFS","HUEFS","142112","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Estevan, D.A.",NA,"Brasil",NA,NA,NA,"HUEFS0142112",NA,"456","Angiospermae","Malpighiales","(Planch.) Engl.","K.Yamamoto","2004","09","10","Paraná","Ventania","Fazenda Califórnia-Henrique Sato.","-50.2428016662598","-24.2458000183105","HUEFS0142112","32424","auto","2004",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"98","2019-09-04 18:45:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","F. Sellow","South America","Brazil",NA,NA,NA,NA,"Type [status unknown]","85","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"99","2019-07-02 15:56:14-03","UEM","HUEM","25831","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","M.R.B. do Carmo",NA,"Brasil",NA,NA,"Arbórea com 1,80m de altura, botões florais e flores amarelas. Doado HUPG.","HUEM000009347",NA,"857",NA,NA,"(Planch.) Engl.","G.S. Salvador","2004","03","25","Paraná","Tibagi","Parque Estadual do Guartelá, floresta de galeria do Rio Iapó","-50.4136009216309","-24.5093994140625","HUEM000009347","56988","auto","2005",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA
"100","2020-11-12 17:01:14-03","UEL","FUEL","54201","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Stival-Santos, A; Legal, E; Meyer, D; Silveira, S",NA,"Brasil",NA,NA,NA,"FUEL012932",NA,"2792","Tracheophyta","Malpighiales","(Planch.) Engl.","Stival-Santos, A","2010","05","21","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro, interior do fragmento","-48.78","-27.72",NA,NA,NA,"2010","-48.78","-27.72",NA,"612","612","06","30",NA,NA,NA
"101","2020-11-12 17:01:14-03","UEL","FUEL","23583","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Hatschbach, G",NA,"Brasil",NA,NA,NA,"FUEL055679",NA,"687","Tracheophyta","Malpighiales","(Planch.) Engl.","Yamamoto, KY","1947","04","17","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,"61623","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
