"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"798","2015-09-05 03:19:12-03","MNHN","RECOLNAT_MNHN_P","P04736833","PreservedSpecimen",NA,"Olacaceae","Heisteria","silviani","Heisteria silviani","Schwacke",NA,NA,NA,NA,"Barros, F.",NA,"1983","11","11","Brasil","São Paulo","Ubatuba","Peruba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04736833' target='other'> <mi>dwc_moreinfo</mi></a>","P04736833","P04736833_01",NA,NA,NA,"hb","34265","auto",NA,NA,NA,"2850",NA,NA
"799","2015-09-04 18:35:59-03","MNHN","RECOLNAT_MNHN_P","P05349710","PreservedSpecimen",NA,"Olacaceae","Heisteria","silviani","Heisteria silviani","Schwacke",NA,NA,NA,NA,"Hoehne, F.C.",NA,"1931","10","26","Brasil","São Paulo","São Paulo","Proced. Jardim Botanico, S. Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349710' target='other'> <mi>dwc_moreinfo</mi></a>","P05349710","P05349710_01",NA,NA,NA,"hb","53584","auto",NA,NA,NA,"27186",NA,NA
"800","2015-09-04 18:35:59-03","MNHN","RECOLNAT_MNHN_P","P05349709","PreservedSpecimen",NA,"Olacaceae","Heisteria","silviani","Heisteria silviani","Schwacke",NA,NA,NA,NA,"Hatschbach, G.|Guimarães 69, O.",NA,"1966","9","15","Brasil","Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349709' target='other'> <mi>dwc_moreinfo</mi></a>","P05349709","P05349709_01",NA,NA,NA,"hb","30514","auto",NA,NA,NA,"14727",NA,NA
"801","2020-10-01 14:24:46-03","JBB","HEPH","7375","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,"1985",NA,NA,"Silva, FA","1309","1985","10","23","Brasil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Santalales","Southern America",NA,"39297","auto",NA,NA,NA,NA,NA,NA
"802","2020-10-01 14:24:46-03","JBB","HEPH","7375","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,"1985",NA,NA,"Silva, FA","1309","1985","10","23","Brasil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Santalales","Southern America",NA,"39297","auto",NA,NA,NA,NA,NA,NA
"803","2020-12-11 11:39:49-03","UFMG","BHCB","164410","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,"2013","06","12","Vidal, CV","1215","2013","04","13","Brasil","Minas Gerais","Caeté",NA,"-43.691111","-20.1","-43.691111","-20.1",NA,NA,"Floresta semidecidual","BHCB036213","BHCB036213","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2020-12-11 11:39:49-03","UFMG","BHCB","39656","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-12-11 11:39:49-03","UFMG","BHCB","136810","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Lima, HC de","2279","1984","10","22","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso., Área do centro de Primatologia do RJ. Na margem da floresta próximo ao córrego.","-42.833333","-22.433333","-42.833333","-22.433333",NA,NA,"Árvore. Flores com botões esverdeados, frutos novos com perianto persistente verde escuro.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2020-12-11 11:39:49-03","UFMG","BHCB","72252","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,"2019","01",NA,"Barreto, HLM","5578",NA,NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"àrvore, 20m; mata","BHCB049251",NA,"Dicotyledon",NA,"Southern America",NA,"16749","auto",NA,NA,NA,NA,NA,NA
"807","2020-12-11 11:39:49-03","UFMG","BHCB","59475","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Cervi, AC","2379",NA,NA,NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"808","2020-12-11 11:39:49-03","UFMG","BHCB","104924","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,"2019","01",NA,"Forzza, RC; Franco, BKS","2064","2002","01","27","Brasil","Minas Gerais","Descoberto","Reserva Biol. Da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca. 15m de altura. Folhas discolores. Cálice e frutos verdes","BHCB049252",NA,"Dicotyledon",NA,"Southern America",NA,"11991","auto",NA,NA,NA,NA,NA,NA
"809","2020-12-11 11:39:49-03","UFMG","BHCB","78244","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Stehmann, JR; Lana, TC; Ranieri, BD","3404","2003","02","15","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Árvore, ca. 8m; cálice persistente, avermelhado, frutos amarelo-claros",NA,NA,"Dicotyledon",NA,"Southern America",NA,"33136","auto",NA,NA,NA,NA,NA,NA
"810","2020-12-11 11:39:49-03","UFMG","BHCB","164410","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,"2013","06","12","Vidal, CV","1215","2013","04","13","Brasil","Minas Gerais","Caeté",NA,"-43.691111","-20.1","-43.691111","-20.1",NA,NA,"Floresta semidecidual","BHCB036213","BHCB036213","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2020-12-11 11:39:49-03","UFMG","BHCB","39656","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2020-12-11 11:39:49-03","UFMG","BHCB","136810","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Lima, HC de","2279","1984","10","22","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso., Área do centro de Primatologia do RJ. Na margem da floresta próximo ao córrego.","-42.833333","-22.433333","-42.833333","-22.433333",NA,NA,"Árvore. Flores com botões esverdeados, frutos novos com perianto persistente verde escuro.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2020-12-11 11:39:49-03","UFMG","BHCB","72252","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,"2019","01",NA,"Barreto, HLM","5578",NA,NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"àrvore, 20m; mata","BHCB049251",NA,"Dicotyledon",NA,"Southern America",NA,"16749","auto",NA,NA,NA,NA,NA,NA
"814","2020-12-11 11:39:49-03","UFMG","BHCB","59475","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Cervi, AC","2379",NA,NA,NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"815","2020-12-11 11:39:49-03","UFMG","BHCB","104924","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,"2019","01",NA,"Forzza, RC; Franco, BKS","2064","2002","01","27","Brasil","Minas Gerais","Descoberto","Reserva Biol. Da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca. 15m de altura. Folhas discolores. Cálice e frutos verdes","BHCB049252",NA,"Dicotyledon",NA,"Southern America",NA,"11991","auto",NA,NA,NA,NA,NA,NA
"816","2020-12-11 11:39:49-03","UFMG","BHCB","78244","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Stehmann, JR; Lana, TC; Ranieri, BD","3404","2003","02","15","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Árvore, ca. 8m; cálice persistente, avermelhado, frutos amarelo-claros",NA,NA,"Dicotyledon",NA,"Southern America",NA,"33136","auto",NA,NA,NA,NA,NA,NA
"817","2021-03-24 17:18:13-03","UFMA","MAR","9066","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"COSTA, L. B. S.","65","2016","06","07","Brasil","Maranhão","São Luís","Universidade Federal do Maranhão. Paulo Freire","-44.311556","-2.559444","44º18'41.6W","02º33'34.0S",NA,NA,"Sépala vermelha, aprox. 5m de altura, folha oposta, fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2021-03-24 17:18:13-03","UFMA","MAR","9066","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"COSTA, L. B. S.","65","2016","06","07","Brasil","Maranhão","São Luís","Universidade Federal do Maranhão. Paulo Freire","-44.311556","-2.559444","44º18'41.6W","02º33'34.0S",NA,NA,"Sépala vermelha, aprox. 5m de altura, folha oposta, fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2021-02-11 17:20:49-03","UFPR","UPCB","83683","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silviani","Heisteria silviani","Schwacke","Uhlmann, A.","2012","02","06","Caglioni, E.","120","2012","01","07","Brasil","Santa Catarina","Blumenau","Floresta Ombrófila Densa","-49.078","-27.059","-49.078","-27.059","320","320","Árvore com 12m de altura com frutos, em floresta secundária. Parque Naional da Serra do Itajaí..","UPCB0033990","UPCB0033990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2021-02-11 17:20:49-03","UFPR","UPCB","47849","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silviani","Heisteria silviani","Schw.","Cervi, A.C.","1998","01","01","Cervi, A.C.","6604","1998","11","25","Brasil","Paraná","Morretes","Curva da Ferradura","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore ca. 8m, fruto com uma ala esverdeada..","UPCB0034011","UPCB0034011",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"821","2021-02-11 17:20:49-03","UFPR","UPCB","50950","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silviani","Heisteria silviani","Schw.","Cervi, A.C.","2005","10",NA,"Cervi, A.C.","8553","2003","11","19","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arvoreta ca. 2,5m, flor creme, interior da Floresta Atlântica..","UPCB0034009","UPCB0034009",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"822","2021-02-11 17:20:49-03","UFPR","UPCB","42130","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silviani","Heisteria silviani","Schw.","Cervi, A.C.","1998","12","09","Cervi, A.C.","6599","1998","12","09","Brasil","Paraná","Antonina","Rio Catatu","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore ca. 6m, frutos arroxeados..","UPCB0034008","UPCB0034008",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"823","2021-02-11 17:20:49-03","UFPR","UPCB","22744","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silviani","Heisteria silviani","Schw.","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.","2379","1986","10","03","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, flores alvas, odoríferas. No interior da mata..","UPCB0034012","UPCB0034012",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"824","2021-02-11 17:20:49-03","UFPR","UPCB","83683","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silviani","Heisteria silviani","Schwacke","Uhlmann, A.","2012","02","06","Caglioni, E.","120","2012","01","07","Brasil","Santa Catarina","Blumenau","Floresta Ombrófila Densa","-49.078","-27.059","-49.078","-27.059","320","320","Árvore com 12m de altura com frutos, em floresta secundária. Parque Naional da Serra do Itajaí..","UPCB0033990","UPCB0033990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2021-02-11 17:20:49-03","UFPR","UPCB","47849","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silviani","Heisteria silviani","Schw.","Cervi, A.C.","1998","01","01","Cervi, A.C.","6604","1998","11","25","Brasil","Paraná","Morretes","Curva da Ferradura","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore ca. 8m, fruto com uma ala esverdeada..","UPCB0034011","UPCB0034011",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"826","2021-02-11 17:20:49-03","UFPR","UPCB","50950","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silviani","Heisteria silviani","Schw.","Cervi, A.C.","2005","10",NA,"Cervi, A.C.","8553","2003","11","19","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arvoreta ca. 2,5m, flor creme, interior da Floresta Atlântica..","UPCB0034009","UPCB0034009",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"827","2021-02-11 17:20:49-03","UFPR","UPCB","42130","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silviani","Heisteria silviani","Schw.","Cervi, A.C.","1998","12","09","Cervi, A.C.","6599","1998","12","09","Brasil","Paraná","Antonina","Rio Catatu","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore ca. 6m, frutos arroxeados..","UPCB0034008","UPCB0034008",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"828","2021-02-11 17:20:49-03","UFPR","UPCB","22744","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silviani","Heisteria silviani","Schw.","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.","2379","1986","10","03","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, flores alvas, odoríferas. No interior da mata..","UPCB0034012","UPCB0034012",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"829","2009-12-04 15:32:00-02","MO","MOBOT","2478823","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Albino Hatschbach","Hatschbach Sobrinho 14753",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2009-12-04 16:24:00-02","MO","MOBOT","3173622","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 53529","1989","10","14","Brazil","Paraná",NA,"Descampado (Mun. Guaratuba)",NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2013-08-23 04:12:00-03","MO","MOBOT","100190505","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","S.F. Smith",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 50712","1986","11","6","Brazil","Espírito Santo",NA,"Venda Nova (mun. Conceição do Castelo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"832","2016-11-15 05:15:00-02","MO","MOBOT","2478809","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","A. Schinini",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 43542","1990","2","1","Brazil","Santa Catarina",NA,"Barra Velha. Itajuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2008-05-27 22:02:00-03","MO","MOBOT","3173624","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. Sleumer",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 18273","1968","1","11","Brazil","Paraná",NA,"Mun. Guaraquecaba. Serrinha",NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2012-03-29 05:23:00-03","MO","MOBOT","3173626","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Ronald Liesner (MO)",NA,NA,NA,"Shunsuke Tsugaru|Yasuharu Fujimoto|T. Tariki","Tsugaru B-2316","1987","12","8","Brazil","São Paulo",NA,"Vicinity of Registro, 200 km SW from São Paulo, along the Rt. BR-116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2013-05-07 06:03:00-03","MO","MOBOT","3173627","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. Sleumer",NA,NA,NA,"Ynés Mexia","Mexia 4146","1929","12","21","Brazil","Minas Gerais",NA,"East boundary of Agricultural College grounds. Overgrown slope",NA,NA,NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2009-12-04 16:52:00-02","MO","MOBOT","3173629","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. Sleumer",NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","Hatschbach 14727","1966","9","15","Brazil","Paraná",NA,"Mun. Morretes. Rio Ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2017-01-10 05:16:00-02","MO","MOBOT","3174148","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","E.A. Rodrigues",NA,NA,NA,"M. Kirizawa","Kirizawa 1677","1986","6","24","Brazil","São Paulo",NA,"Ubatuba, restinga de Puruba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2008-05-27 22:02:00-03","MO","MOBOT","3174150","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","O.R. Bastos",NA,NA,NA,"* CATHARINO","CATHARINO 1238","1988","9","8","Brazil","São Paulo",NA,"Cananéia, Parque Estadual da Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2013-08-23 04:12:00-03","MO","MOBOT","3174151","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. Sleumer",NA,NA,NA,"Apparicio P. Duarte","Duarte 339","1946","9","28","Brazil","Distrito Federal",NA,"Gavea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2008-05-27 22:02:00-03","MO","MOBOT","3174152","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 45756","1982","12","1","Brazil","Paraná",NA,"Estr. da Graciosa, Estr. dos Jesuitas (Mun. Morretes)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2008-05-27 22:02:00-03","MO","MOBOT","3174153","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G. Hatschbach",NA,NA,NA,"J.M. Silva","Silva 194","1986","10","7","Brazil","Paraná",NA,"Res. Biol. Sapitanduva (Mun. Antonina)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2008-05-27 22:02:00-03","MO","MOBOT","3174154","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. Sleumer",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 30952","1978","12","7","Brazil","Paraná",NA,"Rio Murato (Mun. Guaraquecaba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2014-09-01 13:36:00-03","MO","MOBOT","3174155","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","E.A. Rodrigues",NA,NA,NA,"T. Yano|O. Yano","Yano 21","1983","10","2","Brazil","São Paulo",NA,"Arujá, loteamento Vertentes do Arujá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2012-05-17 05:02:00-03","MO","MOBOT","3174157","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Carl Schwacke","Schwacke 9568","1893","11","5","Brazil","Minas Gerais",NA,"Cerro de Ouro Preto; ad rivulos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2009-12-04 15:32:00-02","MO","MOBOT","2478823","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Albino Hatschbach","Hatschbach Sobrinho 14753",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2009-12-04 16:24:00-02","MO","MOBOT","3173622","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 53529","1989","10","14","Brazil","Paraná",NA,"Descampado (Mun. Guaratuba)",NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2013-08-23 04:12:00-03","MO","MOBOT","100190505","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","S.F. Smith",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 50712","1986","11","6","Brazil","Espírito Santo",NA,"Venda Nova (mun. Conceição do Castelo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"848","2016-11-15 05:15:00-02","MO","MOBOT","2478809","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","A. Schinini",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 43542","1990","2","1","Brazil","Santa Catarina",NA,"Barra Velha. Itajuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2008-05-27 22:02:00-03","MO","MOBOT","3173624","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. Sleumer",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 18273","1968","1","11","Brazil","Paraná",NA,"Mun. Guaraquecaba. Serrinha",NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2012-03-29 05:23:00-03","MO","MOBOT","3173626","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Ronald Liesner (MO)",NA,NA,NA,"Shunsuke Tsugaru|Yasuharu Fujimoto|T. Tariki","Tsugaru B-2316","1987","12","8","Brazil","São Paulo",NA,"Vicinity of Registro, 200 km SW from São Paulo, along the Rt. BR-116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2013-05-07 06:03:00-03","MO","MOBOT","3173627","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. Sleumer",NA,NA,NA,"Ynés Mexia","Mexia 4146","1929","12","21","Brazil","Minas Gerais",NA,"East boundary of Agricultural College grounds. Overgrown slope",NA,NA,NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2009-12-04 16:52:00-02","MO","MOBOT","3173629","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. Sleumer",NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","Hatschbach 14727","1966","9","15","Brazil","Paraná",NA,"Mun. Morretes. Rio Ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2017-01-10 05:16:00-02","MO","MOBOT","3174148","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","E.A. Rodrigues",NA,NA,NA,"M. Kirizawa","Kirizawa 1677","1986","6","24","Brazil","São Paulo",NA,"Ubatuba, restinga de Puruba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
