"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"470","2015-09-04 20:54:41-03","MNHN","RECOLNAT_MNHN_P","P05258946","PreservedSpecimen",NA,"Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Reitz|Klein",NA,"1965","12","16","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"1000",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05258946' target='other'> <mi>dwc_moreinfo</mi></a>","P05258946","P05258946_01",NA,NA,NA,"Fazenda Campo Real.",NA,"hb",NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,"17790"
"471","2015-09-04 20:54:41-03","MNHN","RECOLNAT_MNHN_P","P05258945","PreservedSpecimen",NA,"Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Lourteig",NA,"1967","12","16","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05258945' target='other'> <mi>dwc_moreinfo</mi></a>","P05258945","P05258945_01",NA,NA,NA,"Indios.",NA,"hb",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,"2266"
"472","2018-10-04 11:42:49-03","JBB","HEPH","17938","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Imaguire, N","Imaguire, N","2009","1968","04","14","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,"Capão Gaiola Fazenda Experimental de Agronomia","Southern America",NA,NA,NA,"Dicotyledon","Myrtales",NA,"12577","auto",NA,NA,NA,NA,NA
"473","2020-12-11 11:39:19-03","UFMG","BHCB","134547","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Gasper, AL de; Brogni, E","1461","2008","02","20","Brasil","Santa Catarina","Lebon Régis","-50.670833","-26.730278","-50.670833","-26.730278",NA,"1026","Arbórea. IFFSC 789/O/5 e 789/S/32. Flor branca. Arbórea.",NA,NA,NA,NA,NA,"Fazenda Cachoeirinha., FOM.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-12-11 11:39:19-03","UFMG","BHCB","173311","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Motta, JT; Silva, JM; Cordeiro, J; Barboza, E","4105","2013","09","22","Brasil","Paraná","Coronel Domingos Soares","-52.010833","-26.304167","-52.010833","-26.304167","1107","1107","Arbusto 2,5m, frutos imaturos verdes, floresta ombrófila mista.","BHCB018249",NA,"2014","02","05","Fazenda São Geraldo","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-12-11 11:39:19-03","UFMG","BHCB","48328","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-12-11 11:39:19-03","UFMG","BHCB","23637","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,NA,"s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cidade Industrial","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"477","2021-02-11 17:20:42-03","UFPR","UPCB","58092","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Guimarães, O.A.","Martins, A.C.","21","2004","10","07","Brasil","Paraná","São José dos Pinhais","-49.183333","-25.516667","-49.183333","-25.516667","910","910","Arbustiva, flores brancas. Campo limpo..",NA,NA,NA,NA,NA,"Aeroporto Afonso Pena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2021-02-11 17:20:42-03","UFPR","UPCB","5802","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Legrand, C.D.","Braga, R.","507","1957","11",NA,"Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Arbusto..","UPCB0030537","UPCB0030537","1970","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"479","2021-02-11 17:20:42-03","UFPR","UPCB","64614","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Dombrowski, L.T.","Dombrowski, L.T.","14520","1990","12","20","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Orla de capão..","UPCB0029756","UPCB0029756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"480","2021-02-11 17:20:42-03","UFPR","UPCB","5006","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Legrand, C.D.","Hatschbach, G.","10577","1963","11","17","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Arbusto, 3m, flor alva. Mata ciliar..","UPCB0029757","UPCB0029757",NA,NA,NA,"Águas Santa Clara",NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"481","2021-02-11 17:20:42-03","UFPR","UPCB","36066","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Sobral, M.","Hatschbach, G.","68772","1998","11","17","Brasil","Paraná","Virmond","-52.1994018554688","-25.3810997009277",NA,NA,NA,NA,"Arbusto de 2m, flor alva, odorífera. Margem de córrego..","UPCB0029748","UPCB0029748","1998","01","01","Arredores de Virmond",NA,NA,NA,NA,NA,NA,NA,"22917","auto",NA,NA,NA,NA,NA
"482","2021-02-11 17:20:42-03","UFPR","UPCB","3580","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Legrand, C.D.","Hatschbach, G.","8780","1961","10","30","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Arvoreta, flor alva. Mata secundária..","UPCB0029758","UPCB0029758","1962","01","01","Bacaitava",NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"483","2021-02-11 17:20:42-03","UFPR","UPCB","18481","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Sobral, M.","Hatschbach, G.","53650","1989","12","05","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Arbusto, 3m, flor alva. Matinha dos vargeados..","UPCB0029770","UPCB0029770","1990","01","01","BR 476, Rio Potinga",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"484","2021-02-11 17:20:42-03","UFPR","UPCB","11608","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Hatschbach, G.","Kummrow, R.","1480","1981","02","19","Brasil","Paraná","Campo do Tenente","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,"Arbusto, 3m, flor alva. Capão..","UPCB0029761","UPCB0029761","1981","01","01","Fazenda Campo de Fora",NA,NA,NA,NA,NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA
"485","2021-02-11 17:20:42-03","UFPR","UPCB","14324","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Hatschbach, G.","Souza, W.S.","335","1986","09","19","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Arbusto, até 3m, flor branca, fruto imaturo. Transição com floresta e campo de inundação..","UPCB0029750","UPCB0029750",NA,NA,NA,"Fazenda do Durgo",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"486","2021-02-11 17:20:42-03","UFPR","UPCB","14323","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Hatschbach, G.","Britez, R.M.","314","1986","01","08","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Arvoreta, 3m, flor branca. Mata de galeria..","UPCB0029772","UPCB0029772",NA,NA,NA,"Fazenda do Durgo",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"487","2021-02-11 17:20:42-03","UFPR","UPCB","65101","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Cervi, A.C.","Bona, C.","179","2004","10","30","Brasil","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"Flor branca..","UPCB0029747","UPCB0029747","2004","12",NA,"Fazenda São Pedro.",NA,NA,NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA
"488","2021-02-11 17:20:42-03","UFPR","UPCB","12839","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Hatschbach, G.","47836","1984","01","24","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto,3m. Orla da matinha de galeria..","UPCB0029760","UPCB0029760",NA,NA,NA,"Lago Azul",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"489","2021-02-11 17:20:42-03","UFPR","UPCB","3277","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Legrand, C.D.","Hatschbach, G.","7355","1960","10","22","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Árvore, flor alva. Capão..","UPCB0029759","UPCB0029759","1960","01","01","Palmeirinha",NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"490","2021-02-11 17:20:42-03","UFPR","UPCB","39380","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Kozera, C.","Kozera, C.","492","1997","02","25","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto com ca. de 2m, flores brancas. Orla da floresta com Araucaria..","UPCB0029744","UPCB0029744","1997","03",NA,"Parque Barigui",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"491","2021-02-11 17:20:42-03","UFPR","UPCB","26088","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Silva, S.M.","Dittrich, V.A.O.","58","1996","01","23","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, ca. 4m, pétalas alvas. Subosque da Floresta com Araucaria..","UPCB0029741","UPCB0029741","1996","02",NA,"Parque Barigüi",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"492","2021-02-11 17:20:42-03","UFPR","UPCB","19433","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Hatschbach, G.","Silva, J.M.","389","1987","11","12","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 2,5m, flor alvescente. Mata de galeria..","UPCB0029745","UPCB0029745","1988","01","01","Parque Iguaçu, Mini Pantanal",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"493","2021-02-11 17:20:42-03","UFPR","UPCB","9806","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Hatschbach, G.","Hatschbach, G.","30707","1972","11","19","Brasil","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"Arbusto, 3m, flor alva. Margem de córrego..","UPCB0029768","UPCB0029768","1973","06",NA,"Passo da Galinha",NA,NA,NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA
"494","2021-02-11 17:20:42-03","UFPR","UPCB","16743","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Hatschbach, G.","Ribas, O.S.","160","1989","10","02","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 3,5m, fruto imaturo. Capão..","UPCB0029769","UPCB0029769","1989","01","01","Pilarzinho",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"495","2021-02-11 17:20:42-03","UFPR","UPCB","18799","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Hatschbach, G.","Barbola, I.F.",NA,"1991","01","29","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Arbusto. Campo, partes mais baixas..","UPCB0029771","UPCB0029771","1991","07",NA,"Reserva Florestal Passa Dois",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"496","2021-02-11 17:20:42-03","UFPR","UPCB","27583","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Sobral, M.","Ribas, O.S.","793","1995","02","08","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arbusto, 3m, flor alva. Orla de capão..","UPCB0029749","UPCB0029749","1995","01","01","Rio Pequeno",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"497","2021-02-11 17:20:42-03","UFPR","UPCB","11367","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Landrum, L.R.","Hatschbach, G.","40528","1977","12","08","Brasil","Paraná","Santa Helena","-54.3328018188477","-24.8603000640869",NA,NA,NA,NA,"Arbusto, 2,5m, flor alva. Orla mata de galeria..","UPCB0029767","UPCB0029767","1980","01","01","Rio S. Francisco Chico",NA,NA,NA,NA,NA,NA,NA,"23937","auto",NA,NA,NA,NA,NA
"498","2021-02-11 17:20:42-03","UFPR","UPCB","18476","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Sobral, M.","Ribas, O.S.","191","1989","11","30","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Árvore, 3m, flor alva. Interior da mata..",NA,NA,"1990","01","01","Segundo Faxinal, entrada para Monte Alegre",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"499","2021-02-11 17:20:42-03","UFPR","UPCB","19764","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Hatschbach, G.","Braga, R.",NA,NA,NA,NA,"Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"UPCB0038028",NA,"1958","05",NA,"Sítio Santa Bernadete",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"500","2021-02-11 17:20:42-03","UFPR","UPCB","11368","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma x glauscecens","Myrceugenia euosma x glauscecens",NA,"Landrum, L.R.","Hatschbach, G.","41112","1977","12","26","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arbusto, fruto avermelhado. Capão..","UPCB0029790","UPCB0029790","1980","01","01","Guarituba",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"501","2011-06-27 08:43:00-03","MO","MOBOT","3427736","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","nana","Eugenia nana","O. Berg",NA,"F. Sellow","Sellow 23564","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2008-05-27 22:02:00-03","MO","MOBOT","1126106","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","N. Snow (GREE)","Elsa M. Zardini|M. Vera","Zardini 44838","1996","2","29","Paraguay","Alto Paraná",NA,"-54.99666","-25.74833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South of Santa Lucía. Tall forest.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1057"
"503","2015-07-03 21:19:00-03","MO","MOBOT","2113147","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand",NA,"Karl Fiebrig","Fiebrig 6472","1910",NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosque alto","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"504","2018-05-17 05:28:00-03","MO","MOBOT","2256266","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Rotman, A. D., 07/","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2622","2000","11","12","Argentina","Misiones","Guaraní","-53.88333","-27.05",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,"Alrededores del Puente López, sobre el Arroyo Yabotí (Finca Juan Alberto S.A.)","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2009-02-10 08:52:00-02","MO","MOBOT","309051","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","N. Snow (GREE)","William J. Hahn|et al.","Hahn 983","1984","12","17","Paraguay","Canindeyú",NA,"-54.5","-24.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 km N of Itãmbú. Cerrado vegetation with Butia, Gochnatia, Helietta, Fagara, and Schinus as dominants. Soil pale sand.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","82-20"
"506","2008-05-27 22:02:00-03","MO","MOBOT","309282","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","B.K. Holst (SEL)","William J. Hahn|et al.","Hahn 903","1982","12","15","Paraguay","Alto Paraná",NA,"-54.58333","-25.25",NA,NA,"275.00000000",NA,NA,NA,NA,NA,NA,NA,"23 km N of Hernandarias. Open marshy field with grasses and forbs to 1.5 metres tall.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","82-14"
"507","2008-05-27 22:02:00-03","MO","MOBOT","309303","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","M. Sobral (ICN)","William J. Hahn","Hahn 2118","1984","2","16","Paraguay","Canindeyú",NA,"-54.5","-24.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 km N of Itãmbú. Dry forest vegetation. Butia, Gochnatia, Helietta, Fagara, Schinus and Myrtaceae as dominants. Trees to 15 m tall. Soil pale tan, sandy.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","84-9"
"508","2008-05-27 22:02:00-03","MO","MOBOT","3203483","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","L. Landrum","R. Kummrow","Kummrow 1733","1982","2","15","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Castro, arredores.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2009-10-14 13:50:00-03","MO","MOBOT","3203636","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","L.R. Landrum","Leslie R. Landrum","Landrum 4016","1981","12","30","Brazil","Paraná",NA,"-49.16666","-25.5",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,"São Jose dos Pinhais, new suburb Jupiter, Remnants of Araucaria forests and campo.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2008-05-27 22:02:00-03","MO","MOBOT","3203862","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","L.R. Landrum","R. Kummrow","Kummrow 355","1974","2","15","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vossoroca, Rio S. Joãozinho (mun. Tijucas do Sul).","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2018-06-22 05:25:00-03","MO","MOBOT","3204033","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","L.R. Landrum","Lyman B. Smith|Pe. Raulino Reitz","Smith 12844","1964","10","23","Brazil","Santa Catarina",NA,"-52.33333","-26.53333",NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,"Mun. Abelardo Luz: low pasturbed woods, 12 km norht of Abelardo Luz.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2008-05-27 22:02:00-03","MO","MOBOT","3207168","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Stephen F. Smith em, IV.","Ronaldo Wasum","Wasum 18312","2001",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,"Jesus- Fazenda Fundo das Almas, interior da mata.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2008-05-27 22:02:00-03","MO","MOBOT","3207205","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Stephen F. Smith em, X.","Ronaldo Wasum","Wasum 17655","2000",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,"São Francisco de Paula - Várzea do Cedro, interior da mata.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2010-05-13 21:37:00-03","MO","MOBOT","3207295","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","M. Sobral","Gert G. Hatschbach|Rodolphe E. Spichiger|Armando C. Cervi|Pierre A. Loizeau","Hatschbach 68771","1998",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virmond, arredores, Paraná.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2014-12-04 19:28:00-02","MO","MOBOT","3207381","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","M. Sobral","O.S. Ribas|J. Cordeiro|C.B. Poliquesi","Ribas 1194","1996",NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda do Cardoso (mun. Otacílio Costa). Mata de galeria.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2012-04-20 10:02:00-03","MO","MOBOT","3207440","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Mattos","Karner Hagelund","Hagelund 12075","1978",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra da Rosinha, Bom Fesús.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2008-05-27 22:02:00-03","MO","MOBOT","3207615","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","M. Sobral, Ago","Marcos Sobral","Sobral 3017","1984",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica de Aracuri, Esmeralda.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2011-03-16 22:19:00-03","MO","MOBOT","3207703","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","L.R. Landrum","Bernardo Rosengurtt","Rosengurtt B-4801","1945",NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cerro Largo. Frayle Murto, Azotea Padre Alonso, en la sierra.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2008-05-27 22:02:00-03","MO","MOBOT","3207819","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand",NA,"Leslie R. Landrum","Landrum 3890","1981","11","30","Brazil","Paraná",NA,"-49.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mun. Mandirituba, Cachoeira and surroundings to rio Barugui. Disturbed Araucaria forests and campos.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2008-05-27 22:02:00-03","MO","MOBOT","3207901","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","G. Hatschbach","O.S. Ribas","Ribas 160","1989","10","2","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pilarzinho (mun. Curitiba).","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
