"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","individualCount","class"
"51","2012-02-01 11:42:00-02","MO","MOBOT","3281919","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Alexander C. Brade","Brade 14589","1935","5","27","South America","Brazil",NA,NA,"Itatiaia. Agulhas Uegras",NA,NA,"2800.00000000",NA,NA,NA,NA,"G. Heiden",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"52","2012-02-01 11:37:00-02","MO","MOBOT","3282587","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Alexander C. Brade","Brade 20286","1950","5",NA,"South America","Brazil",NA,NA,"Itatiaia",NA,NA,"2600.00000000",NA,NA,NA,NA,"G. Heiden",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"53","2012-02-01 11:35:00-02","MO","MOBOT","3283138","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Alexander C. Brade","Brade 20359","1950","5",NA,"South America","Brazil",NA,NA,"Itatiaia. Estrada Nova km. 15",NA,NA,"2400.00000000",NA,NA,NA,NA,"G. Heiden",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"54","2012-02-01 11:34:00-02","MO","MOBOT","3284284","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Per Dusén","Dusén 1167","1902","6","18","South America","Brazil",NA,NA,"Serra do Itatiaia: Retiro in silvula.",NA,NA,"2100.00000000",NA,NA,NA,NA,"G. Heiden",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"55","2009-12-04 16:36:00-02","MO","MOBOT","3292988","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Gert G. Hatschbach|Armando C. Cervi","Hatschbach 51452","1987","8","26","South America","Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia, subida para o planalto,",NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2012-02-01 11:29:00-02","MO","MOBOT","3284561","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Gert G. Hatschbach","Hatschbach 17311","1967","10","5","South America","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva.","-49.0553016662598","-25.3055992126465","1950.00000000",NA,NA,NA,NA,"G. Heiden",NA,NA,NA,NA,"55154","auto",NA,NA,NA,"1",NA
"57","2016-01-19 05:29:00-02","MO","MOBOT","3281296","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Ana M. Giulietti|R.M. Harley|Lucia Rossi|N.M. Castro","Giulietti 1033","1983","7","19","South America","Brazil","São Paulo","Campos do Jordão","Reserva do Horto Florestal.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"G. Heiden",NA,NA,NA,NA,"21048","auto",NA,NA,NA,"1",NA
"58","2019-05-23 11:07:45-03","UFLA","ESAL","26949","S","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Coelho, P; Batista, TA; Naves, AR","2",NA,NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,"arbusto; 1,0m; botões florais acastanhados;",NA,NA,"Meirelles, L",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA
"59","2019-05-23 11:07:45-03","UFLA","ESAL","26938","S","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Batista, TA; Naves, AR; Coelho P.","366",NA,NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251","2",NA,"arbusto; 1,60m; bges amareladas com sépalas verdes;; campo rupestre",NA,NA,"Meirelles, L","2",NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA
"60","2019-05-23 11:07:45-03","UFLA","ESAL","26937","S","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Batista, TA; Naves, AR","386",NA,NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251","2",NA,"arvoreta; 1,7m; inteiras amarelas, ritidoma liso estriado;; campo rupestre",NA,NA,"Meirelles, L","2",NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA
"61","2021-01-26 14:12:12-03","CPACT","ECT","328","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","G.Heiden; F.F.Barberena | I.Aximoff | A.S.Zaú","988","2008","04","13",NA,"Brasil","Rio de Janeiro","Itatiaia","Planalto, entre o Abrigo Rebouças e as Prateleiras. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-44.574722","-22.488333","469",NA,NA,"ECT0000328","ECT0000328","G.Heiden","469","2016","04","18",NA,NA,"44º34'29''W","22º29'18''S",NA,NA,NA
"62","2021-01-26 14:12:12-03","CPACT","ECT","5934","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","G.Heiden; G.W.A.Fernandes | M.Barbosa","2495","2019","03","22",NA,"Brasil","Minas Gerais","Itamonte","Entre o Posto de Informações Turísticas e o Brejo da Lapa. Campo de altitude tropical, afloramentos rochosos.","-44.707778","-22.371667","2411",NA,NA,"ECT0005934","ECT0005934","G.Heiden","2411","2019","03","22",NA,NA,"44º42'28''W","22º22'18''S",NA,NA,NA
"63","2021-01-26 14:12:12-03","CPACT","ECT","6119","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","D.R.Couto; T.Carrijo, M.Garbin, M.M.Moreira, D.M.Fernandes","3817","2018","07","20",NA,"Brasil","Rio de Janeiro","Resende","Parque Nacional de Itatiaia. Planalto do Itatiaia. Trilha para prateleiras.","-44.670556","-22.396667","2434",NA,NA,"ECT0006119","ECT0006119","G.Heiden","2434","2019","07","22",NA,NA,"44º40'14''W","22º23'48''S",NA,NA,NA
"64","2021-01-26 14:12:12-03","CPACT","ECT","326","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","G.Heiden; J.F.A.Baumgratz","846","2007","09","13",NA,"Brasil","Minas Gerais","Bocaina de Minas","Parque Nacional do Itatiaia. Alto dos Brejos. Coordenadas geográficas obtidas a partir dos dados de localidade, ponto do parte que fica em Bocaina de Minas.","-44.658333","-22.37","2510",NA,NA,"ECT0000326","ECT0000326","G.Heiden","2510","2016","04","18",NA,NA,"44º39'30''W","22º22'12''S",NA,NA,NA
"65","2021-01-26 14:12:12-03","CPACT","ECT","327","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","G.Heiden; M.Nadruz | E.P.Santos","793","2007","06","25",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha para a Pedra do Sino. Campos de altitude. Coordenadas geográficas obtidas a partir dos dados de localidade, Serra dos Órgãos.","-42.828333","-22.399167","1009",NA,NA,"ECT0000327","ECT0000327","G.Heiden","1009","2016","04","18",NA,NA,"42º49'42''W","22º23'57''S",NA,NA,NA
"66","2020-11-18 11:39:43-03","UERJ","HRJ","11699","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,"HRJ00011649",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"67","2020-11-18 11:39:43-03","UERJ","HRJ","12713","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","I.S. Matos","41","2015","05","28",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,NA,"HRJ00012692",NA,"I.S. Matos",NA,"2015","08","30","19648","auto",NA,NA,NA,NA,NA
"68","2020-11-18 11:39:43-03","UERJ","HRJ","12694","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Matos, I.S.","112","2015","07","19",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,NA,"HRJ00012693",NA,"Matos, I. S.",NA,"2015","08","31","19648","auto",NA,NA,NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","1423919","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","-- Brade & -. Tamandare","6561",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Itatiaya, Est. do Rio de Jan.",NA,NA,NA,NA,NA,"US01724984","US01724984_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"70","2020-09-12 05:00:02-03","US","US","3389421","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","J. Cordeiro, J. M. Silva, E. L. Barbosa & O. S. Ribas","1700","1999","12","28","South America","Brazil","Santa Catarina",NA,"Subida a Serra Quiriri (Mun. Campo Alegre) Santa Catarina",NA,NA,"1500",NA,NA,"US01724991","US01724991_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"71","2020-09-12 05:00:02-03","US","US","2561119","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","J. R. Coleman","443","1966","8","13","South America - Neotropics","Brazil","São Paulo",NA,"Pico de Itapeva, situated ca 8-10 km ESE of Campos do Jordão",NA,NA,"2000",NA,NA,"US01724983","US01724983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"72","2020-09-12 05:00:02-03","US","US","1424018","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","-. Luederwaldt","16321","1906","5","13","South America - Neotropics","Brazil",NA,NA,"Campo do Itatiaya",NA,NA,NA,NA,NA,"US01724986","US01724986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"73","2020-09-12 05:00:02-03","US","US","2687268","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","G. Eiten & L. T. Eiten","7682","1966","7","31","South America - Neotropics","Brazil","Rio de Janeiro",NA,"State of Rio de Janeiro. Município de Resende: Itatiáia National Park. South face of Mt. Itatiáia. Several km from television relay tower towards Macieiras, at head of valley of Rio Itatiáia",NA,NA,"1870",NA,NA,"US01724985","US01724985_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"74","2020-09-12 05:00:02-03","US","US","3070826","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","R. Kummrow & J. M. Silva","2622","1985","10","8","South America","Brazil","Paraná",NA,"Morro Mão Catira (mun. Quatro Barras) Paraná",NA,NA,NA,NA,NA,"US01724989","US01724989_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"75","2020-09-12 05:00:02-03","US","US","2744623","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","G. Hatschbach","25747","1970","12","3","South America","Brazil","Paraná",NA,"Serra do Emboque (mun. Piraquara) Paraná",NA,NA,"1200",NA,NA,"US01724990","US01724990_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"76","2020-09-12 05:00:02-03","US","US","3472966","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","J. M. Silva, E. L. Barbosa & O. S. Ribas","2054","1997","10","5","South America","Brazil","Paraná",NA,"Serra Ibitiraquire, trilha para o Pico Paraná (Mun. Campina Grande doSul) Paraná",NA,NA,"1850",NA,NA,"US01724992","US01724992_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"77","2020-09-12 05:00:02-03","US","US","3208961","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","J. M. Silva & C. Poliquesi","662","1989","10","31","South America","Brazil","Paraná",NA,"Morro Mãe Catira (mun. Quatro Barras) Paraná",NA,NA,"1300",NA,NA,"US01724988","US01724988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"78","2020-09-12 05:00:02-03","US","US","2925734","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","G. Smith","18580","1980","9","27","South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Itatiaia, Parque Nacional, Prateleiras",NA,NA,NA,NA,NA,"US01724987","US01724987_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"79","2020-09-12 05:00:02-03","US","US","3070827","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","R. Kummrow & F. J. Zelma","2631","1985","10","8","South America","Brazil","Paraná",NA,"Morro Mãe Catira (mun. Quatro Barras) Paraná",NA,NA,NA,NA,NA,"US01724993","US01724993_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"80","2020-09-12 05:00:02-03","US","US","1055568","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","P. K. Dusén","1167","1902",NA,NA,"South America","Brazil",NA,NA,"Serra do Itatiaia: Retiro in silvula [interpreted]",NA,NA,"3100",NA,NA,"US01724982","US01724982_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"81","2019-12-09 17:29:23-03","UFPR","EFC","14294","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Völtz, R.R. et al.","591","2013","11","10",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - Pico Cerro Verde","-48.8365","-25.2576","1600",NA,"Arvoreta 2m alt.; capítulos alvos; fisionomia herbáceo-arbustiva de topo de morro.","EFC014294",NA,"Völtz, R.R.","1600","2015","07","25",NA,NA,"-48.8365","-25.2576",NA,NA,NA
"82","2019-10-07 09:11:09-03","UEFS","HUEFS","213494","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Neves, D.M.","1359","2013","06","29",NA,"Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia.","-44.706111","-22.371111","2388",NA,NA,"HUEFS0213494","HUEFS0213494",NA,"2388",NA,NA,NA,NA,NA,"44W42'22''","22S22'16''",NA,NA,"Asteranae"
"83","2020-01-08 10:33:55-03","F","FMNH-SEEDPLANTS","V0503181F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata",NA,"A. C. Brade","16505","1940","7","31","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0503181F",NA,"G. Heiden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"84","2020-01-08 10:33:56-03","F","FMNH-SEEDPLANTS","V0503182F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata",NA,"A. C. Brade","14589","1935","5","27","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0503182F",NA,"G. Heiden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"85","2020-01-08 10:33:56-03","F","FMNH-SEEDPLANTS","V0503183F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata",NA,"A. C. Brade","20286","1950","5",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0503183F",NA,"G. Heiden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"86","2020-01-08 10:33:56-03","F","FMNH-SEEDPLANTS","V0503184F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata",NA,"E. Pereira et al.","94","1953","7","16","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0503184F",NA,"G. Heiden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"87","2020-01-08 10:33:56-03","F","FMNH-SEEDPLANTS","V0503185F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata",NA,"A. C. Brade","16917","1941","9","11","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0503185F",NA,"G. Heiden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"88","2020-01-08 10:33:56-03","F","FMNH-SEEDPLANTS","V0503186F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata",NA,"P. Dusén","1167","1902","6","18","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0503186F",NA,"G. Heiden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"89","2020-07-23 11:58:44-03","CEPLAC","CEPEC","132172","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata",NA,"J. M. A. Braga","2562",NA,NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"R. Borges",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"90","2019-05-06 11:52:35-03","UFU","HUFU","38329","S","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Meireles, L.D.; Belinello, R.","329","2001","06","28",NA,"Brasil","Minas Gerais",NA,"Afloramento da Pedra do Selado, Camanducaia - Monte Verde.",NA,NA,NA,NA,"Arbusto, ca. 1 m.","HUFU00042346","HUFU00042346","Heiden, G.",NA,"2016","05","10",NA,NA,NA,NA,NA,NA,NA
"91","2019-05-06 11:52:35-03","UFU","HUFU","38325","S","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Meireles, L.D.; Breier, T.B. & Belinello, R.","446","2001","08","21",NA,"Brasil","Minas Gerais",NA,"Afloramento da Pedra do Selado, Camanducaia - Monte Verde.",NA,NA,NA,NA,"Arbusto, ca. 1,5 m. Capítulos amarelo-claro.","HUFU00042342","HUFU00042342","Heiden, G.",NA,"2016","05","10",NA,NA,NA,NA,NA,NA,NA
"92","2019-05-06 11:52:35-03","UFU","HUFU","38330","S","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Meireles, L.D.; Breier, T.B. & Belinello, R.","444","2001","08","21",NA,"Brasil","Minas Gerais",NA,"Afloramento da Pedra do Selado, Camanducaia - Monte Verde.",NA,NA,NA,NA,"Arbusto, ca. 1,5 m. Capítulos amarelo-claro.","HUFU00042347","HUFU00042347","Heiden, G.",NA,"2016","05","10",NA,NA,NA,NA,NA,NA,NA
"93","2019-05-06 11:52:35-03","UFU","HUFU","60367","S","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Kinupp, V.F.","658","1997","07","27",NA,"Brasil","Paraná","Piraí do Sul","Perto do viaduto J. Murtinho","-49.948600769043","-24.5261001586914",NA,NA,"Arbusto, ca. 1,8 m alt. Flores creme.; Borda de mata, campos de altitude.","HUFU00042345","HUFU00042345","Heiden, G.",NA,"2016","05","10","37171","auto",NA,NA,NA,NA,NA
"94","2021-02-23 13:21:53-03","MN","R-TIPOS","15798","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","I.L. Teodoro","Hemmendorf, E.","651",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Serra de Itatiaia",NA,NA,NA,NA,NA,"R000015798","R000015798_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotypus",NA,NA
"95","2021-03-04 15:42:26-03","IF","SPSF","35233","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","F. A. R. D. P. Arzolla & J.B.Pinto","943","2005","08","24","América do Sul","Brasil","MG","Marmelópolis","morro do Careca","-45.138333","-22.008333","1850",NA,"COLETA: Floresta Ombrófila Densa Alto-montana.&nf;Árvore flores brancas.;",NA,NA,"G.Heiden","1850","2011","06","17",NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"96","2021-03-04 15:42:26-03","IF","SPSF","07994","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","J.E.R.Collares","49","1980","09","26","América do Sul","Brasil","SP","Campos do Jordão",NA,"-45.383333","-22.7","1810",NA,"COLETA: XLS: SPSFAntigo&nf;Floresta Ombrófila Densa Altomontana&nf;Arbusto 1,5m altura; conjunto branco.&nf;Frequencia fraca.; GEOGRAFIA: Projeto Radambrasil;",NA,NA,"G.Heiden","1810","2011","06","22",NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"97","2021-03-04 15:42:26-03","IF","SPSF","35286","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","F. A. R. D. P. Arzolla & S.A.Braz & M.V.Picca","996","2005","09","08","América do Sul","Brasil","SP","Pindamonhangaba","região de São José dos Alpes","-45.571389","-22.785278","1850",NA,"COLETA: Floresta Ombrófila Densa Altgo-montana&nf;Arvoreta 2m., flores brancas;",NA,NA,"G.Heiden","1850","2011","06","17",NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"98","2021-03-04 15:42:26-03","IF","SPSF","36784","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","M.N.Sakita",NA,"2005","07","27","América do Sul","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363","1800",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: São José dos Alpes&nf;;",NA,NA,"G.Heiden","1800","2011","06","17","21048","auto",NA,NA,NA,NA,"Magnoliopsida"
"99","2021-03-04 15:42:26-03","IF","SPSF","09410","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","M.J.Robim","301","1985","08","14","América do Sul","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Nebular; GEOGRAFIA: Região de São José dos Alpes.;",NA,NA,"G.Heiden",NA,"2011","06","22","21048","auto",NA,NA,NA,NA,"Magnoliopsida"
"100","2021-03-04 15:42:26-03","IF","SPSF","11491","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","M.J.Robim","469","1987","09","01","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"G.Heiden",NA,"2011","06","17","21048","auto",NA,NA,NA,NA,"Magnoliopsida"
"101","2021-03-04 15:42:26-03","IF","SPSF","18134","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","M.J.Robim","787","1994","09","05","América do Sul","Brasil","SP","Campos do Jordão","P.E.Mananciais","-45.5900001525879","-22.7299995422363",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de altitude&nf;;",NA,NA,"G.Heiden",NA,"2011","06","17","21048","auto",NA,NA,NA,NA,"Magnoliopsida"
"102","2021-03-04 15:42:26-03","IF","SPSF","18127","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","M.J.Robim & S.Aragaki","786","1994","09","05","América do Sul","Brasil","SP","Campos do Jordão","P.E.Mananciais","-45.5900001525879","-22.7299995422363",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de altitude&nf;;",NA,NA,"G.Heiden",NA,"2011","06","17","21048","auto",NA,NA,NA,NA,"Magnoliopsida"
"103","2021-02-08 12:33:29-03","UFRGS","ICN","162766","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Heiden, G; et al.","794","2007","06","27","América do Sul","Brasil","RJ","Teresópolis","Parque Nacional da Serra dos Órgãos trilha para a Pedra do Sino","-42.9655990600586","-22.4122009277344","2100",NA,"Doação do Herbário RB 460429; subarbusto a arbusto, entre 1,5 e 3m, população esparsa, folhas discolores, capítulos alvos, estames amarelos; campos de altitude, em formação arbustivo-arbórea",NA,NA,"Heiden, G","2100","2007","06","27","38539","auto",NA,NA,NA,NA,NA
"104","2021-02-08 12:33:29-03","UFRGS","ICN","162767","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Heiden, G; et al.","793","2007","06","27","América do Sul","Brasil","RJ","Teresópolis","Parque Nacional da Serra dos Órgãos trilha para a Pedra do Sino","-42.9655990600586","-22.4122009277344","2100",NA,"Doação do Herbário RB 460428; subarbusto a arbusto, entre 1,5 e 3m, população esparsa, folhas discolores, capítulos alvos; campos de altitude, em formação arbustivo-arbórea",NA,NA,"Heiden, G","2100","2007","06","27","38539","auto",NA,NA,NA,NA,NA
"105","2019-11-21 09:59:56-03","IBt","SP","476903","S","Plantae",NA,NA,"Asteraceae","Baccharis","grandimucronata","Baccharis grandimucronata","Malag.","Pastore, M; Brito, RM","294","2013","08","29",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Pico das Agulhas Negras","-44.398333","-22.228333","2625",NA,NA,NA,NA,"Heiden, G","2625","2017","05","16",NA,NA,"-44.398333","-22.228333",NA,NA,NA
