"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","typeStatus"
"43","2021-03-01 16:24:00-03","UNICAMP","UEC","111271","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Moraes, MD","Moraes, MD; Aona, LYS","468","2000","03","24",NA,"Brazil","Bahia","Rio de Contas","Campo do Queiroz, Pico das Almas.","-41.8114013671875","-13.5789003372192","1410","1410",NA,"Arbusto 1m, com xilopódio, flores e ramos do estilete amarelos, páleas amareladas.; Campo rupestre, solo pedregoso.","UEC122571","UEC122571",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"44","2021-03-01 16:24:00-03","UNICAMP","UEC","117495","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Alves, M","Pansarin, ER; Simões, AO","778","2001","02","06",NA,"Brazil","Bahia","Rio de Contas","Estrada de terra para o Pico das Almas, bifurcação para a fazenda Vacaro. Fazenda Brumadinho. Cerca de 20 km de Rio de Contas. Trilha no fim da estrada, próximo aos eucaliptos.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Arbustos com até 3m.; Em campo rupestre.","UEC122562","UEC122562","2014","10",NA,NA,NA,NA,NA,"49773","auto",NA,NA
"45","2021-03-01 16:24:00-03","UNICAMP","UEC","111273","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Moraes, MD","Moraes, MD; Aona, LYS","501","2000","03","26",NA,"Brazil","Bahia","Rio de Contas","Próximo a vila Kaiambola, início da trilha para pico Itobira.","-41.8114013671875","-13.5789003372192","1300","1300",NA,"Arbusto 1,7m, com xilopódio, flores e ramos do estilete amarelos, páleas amareladas.&nf;; Campo rupestre, entre pedras.","UEC122565","UEC122565",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"46","2021-03-01 16:24:00-03","UNICAMP","UEC","111267","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Moraes, MD","Moraes, MD; Aona, LYS","457","2000","03","24",NA,"Brazil","Bahia","Rio de Contas","Subida da Silvinia para Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Arbusto 1-1,7m, com xilopódio, flores e ramos do estilete amarelos, páleas amareladas.; Campo rupestre, entre rochas.","UEC122563","UEC122563",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"47","2021-03-01 16:24:00-03","UNICAMP","UEC","111266","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Moraes, MD","Moraes, MD; Aona, LYS","456","2000","03","24",NA,"Brazil","Bahia","Rio de Contas","Subida para Silvinia, para Pico das Almas.","-41.8114013671875","-13.5789003372192","1325","1325",NA,"Arbusto ca. 1,50m, com xilopódio, flores e ramos do estilete amarelos, páleas amareladas.; Cerrado, transição para Campo rupestre.","UEC122572","UEC122572",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"48","2021-03-01 16:24:00-03","UNICAMP","UEC","111269","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Moraes, MD","Moraes, MD; Aona, LYS","459","2000","03","24",NA,"Brazil","Bahia","Rio de Contas","Subida para Silvinia, para Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Arbusto 1-1,7m, com xilopódio, flores e ramos do estilete amarelos, páleas amareladas.; Campo rupestre, entre rochas.","UEC122567","UEC122567",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"49","2021-03-01 16:24:00-03","UNICAMP","UEC","111270","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Moraes, MD","Moraes, MD; Aona, LYS","462","2000","03","24",NA,"Brazil","Bahia","Rio de Contas","Subida para Silvinia, para Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Arbusto 1-1,7m, com xilopódio, flores e ramos do estilete amarelos, páleas amareladas.; Campo rupestre, entre rochas.","UEC122568","UEC122568",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"50","2021-03-01 16:24:00-03","UNICAMP","UEC","111268","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Moraes, MD","Moraes, MD; Aona, LYS","458","2000","03","24",NA,"Brazil","Bahia","Rio de Contas","Subida para Silvinia, para Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Arbusto 1-1,7m, com xilopódio, flores e ramos do estilete amarelos, páleas amareladas.; Campo rupestre, entre rochas.","UEC122566","UEC122566",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"51","2021-03-01 16:24:00-03","UNICAMP","UEC","111274","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Moraes, MD","Moraes, MD; Aona, LYS","513","2000","03","26",NA,"Brazil","Bahia","Rio de Contas","Trilha para pico Itobira.","-41.8114013671875","-13.5789003372192","1325","1325",NA,"Arbusto 1,5m, com xilopódio, flores e ramos do estilete amarelos, páleas amareladas.; Campo rupestre, entre pedras.","UEC122570","UEC122570",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"52","2020-01-29 12:17:53-03","UFSM","SMDB","19122","S","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Abreu, IS","Abreu, IS","78","2010","01","04",NA,"Brasil","Bahia","Arapiranga","Chapada Diamantina, Estrada para o Rio das Andorin",NA,NA,NA,NA,NA,NA,"SMDB019122",NA,"2010","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:15:45-03","MBM","MBM","262748","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Robins","Hind, D.J.N.","Hind, D.J.N.; et al.; et al.","50933","1992","01","21","Southern America","Brazil","Bahia","Abaíra","Campo Ouro Fino","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,"MBM262748","MBM262748",NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA
"54","2020-12-21 16:15:45-03","MBM","MBM","280761","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Robins","Magenta, M.","Harley, R.M.; et al.; et al.","50677","1992","01",NA,"Southern America","Brazil","Bahia","Piatã","Estrada para Abaíra","-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,"MBM280761","MBM280761",NA,NA,NA,NA,NA,NA,NA,"41184","auto",NA,NA
"55","2020-12-21 16:15:45-03","MBM","MBM","280762","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Robins","Magenta, M.","Atkins, S.; et al.; et al.","s.n.","1994","03",NA,"Southern America","Brazil","Bahia","Rio de Contas","Pico das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"MBM280762","MBM280762",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"56","2020-12-21 16:15:45-03","MBM","MBM","276112","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Robins","Harley, R.M.","Harley, R.M.; et al.; et al.","54091","2001","02","01","Southern America","Brazil","Bahia","Rio de Contas","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"MBM276112","MBM276112",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"57","2020-12-21 16:15:45-03","MBM","MBM","272569","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Robins","Hind, D.J.N.","Hind, D.J.N.; et al.; et al.","4211","1996","11","11","Southern America","Brazil","Bahia","Piatã","Estrada Inubiá - Piatã","-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,"MBM272569","MBM272569",NA,NA,NA,NA,NA,NA,NA,"41184","auto",NA,NA
"58","2020-12-21 16:15:45-03","MBM","MBM","262747","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Robins","Hind, D.J.N.","Harley, R.M.; et al.; et al.","50387","1991","12","26","Southern America","Brazil","Bahia","Piatã","Qubrada da Serra do Atalho","-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,"MBM262747","MBM262747",NA,NA,NA,NA,NA,NA,NA,"41184","auto",NA,NA
"59","2020-12-21 16:15:45-03","MBM","MBM","130543","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Robins","Robinson, H.","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53432","1989","09","17","Southern America","Brazil","Bahia","Rio de Contas","Mato Grosso","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"MBM130543","MBM130543",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"60","2020-12-21 16:15:45-03","MBM","MBM","87556","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Robins","Robinson, H.","Hatschbach, G.","47414","1984","01","20","Southern America","Brazil","Bahia","Rio de Contas","Mato Grosso","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"MBM087556","MBM087556",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA
"61","2013-08-23 04:12:00-03","MO","MOBOT","100164239","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.","M.D. de Moraes (UEC)","Gert G. Hatschbach","Hatschbach 47414","1984","1","20","South America","Brazil","Bahia",NA,"Mato Grosso (mun. Rio de Contas).",NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2015-08-13 05:50:00-03","MO","MOBOT","3316674","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.","D.J.N. Hind, March/","R.M. Harley","Harley 50677","1992",NA,NA,"South America","Brazil","Bahia",NA,"Mun. Piatã: Estrada Piatã-Abaíra, 4 km após Piatã.","-41.78333","-13.15","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-08-23 05:45:00-03","MO","MOBOT","3317170","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.","D.J.N. Hind (mail 1989)","R.M. Harley|B.L. Stannard|David J.N. Hind","Harley 26502","1988","11","30","South America","Brazil","Bahia",NA,"Mun.: Agua Quente. Pico das Almas. Vertente norte. vale ao noroeste do Pico. Entre rochas. (Material em álcool, foto).","-41.98333","-13.5","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2015-08-13 05:50:00-03","MO","MOBOT","3317615","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.","D.J.N. Hind, (maio 1989)","R.M. Harley|David J.N. Hind","Harley 27203","1988","12","11","South America","Brazil","Bahia",NA,"Mun.: Agua Quente. Pico das Almas. Vale ao N-O da Serra do Pau Queimado. Próximo da Casa folheta. Beira do Riacho Folheto. Entre rochas.","-42","-13.48333","1250.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-08-13 05:50:00-03","MO","MOBOT","3318163","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.","D.J.N. Hind, (maio 1989)","R.M. Harley|José R. Pirani|Antonio Furlan","Harley 27575","1988",NA,NA,"South America","Brazil","Bahia",NA,"Mun.: Agua Quente. Pico das Almas. Vertente oeste. Entre Paramirim das Crioulas e a face NNW do pico. Cerrado de altitude e campo com afloramentos de rochas. Perto do local chamado Morro do Chapéu. Cerrado de altitude, entre pedras perto do riacho.","-42","-13.51666","1140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-12-20 03:35:00-02","MO","MOBOT","3437727","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.","Marta Dias de Moraes (UEC)","Robert M. King|Luther E. Bishop","King 8633","1981","1","24","South America","Brazil","Bahia",NA,"14 km NW from the town of Rio das Contas along road to Pico das Almas.",NA,NA,"1005.84000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype"
"67","2008-05-27 22:02:00-03","MO","MOBOT","3437730","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.","Marta de Moraes (UEC)","David J.N. Hind","Hind 50292","1991","12","23","South America","Brazil","Bahia",NA,"Mun. Abaíra: Subida da Forquilha da Serra.",NA,NA,"1400.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2011-06-08 12:29:00-03","MO","MOBOT","3438370","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.","Marta Dias de Moraes (UEC)","David J.N. Hind","Hind 51335","1992","1","30","South America","Brazil","Bahia",NA,"Mun. Abaíra: Catolés de Cima. Rio Agua Limpa.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-08-13 05:50:00-03","MO","MOBOT","3438374","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.","Marta Dias de Moraes (UEC)","R.M. Harley","Harley 50387","1991","12","26","South America","Brazil","Bahia",NA,"Mun. Piatã: Quebrada da Serra do Atalho.",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2011-06-08 12:29:00-03","MO","MOBOT","3316832","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.","D.J.N. Hind, March/","David J.N. Hind","Hind 50933","1992",NA,NA,"South America","Brazil","Bahia",NA,"Mun. Abaíra: Campo de Ouro Fino (alto).","-41.9","-13.25","1700.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-08 13:25:21-03","UFBA-IMS","HVC","4936","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Roque, N.","N.Roque; Alunos de Sistemática em Espermatófitas","5107","2018","01","14",NA,"Brasil","Bahia","Piatã","Povoado Mauricia, Trilha para os Gerais de Piatã, através da Serra da Tromba.","-41.808056","-13.155833","1353","1353",NA,"Folhas discolores, brácteas involuncrais verdes, corola amarela, estames negros.","HVC00004936",NA,NA,NA,"41º48'29''W","13º9'21''S",NA,NA,NA,NA,NA,NA,NA
"72","2021-01-26 11:46:42-03","IMA","MAC","31654","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","M.Alves","N.Roque; et al.","987","2003","12","06",NA,"Brasil","Bahia","Chapada Diamantina","Rio das Contas, estrada para o Pico das Almas.","-41.9075","-13.518056",NA,NA,NA,"Arbusto ca. de 1m de altura. Brácteas involucrais verdes. Flores amarelas.; Cerrado.","MAC0031654",NA,"2020","01","-41.9075","-13.518056",NA,"28",NA,NA,NA,NA,NA
"73","2021-02-04 10:26:31-03","UFRPE","HST","21177","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","L.Moura","M.L.Guedes; Alunos de BIOC05 do 1° semestre de 2014","21945","2014","06","14",NA,"Brasil","Bahia","Piatã","Chapada Diamantina","-42.002222","-13.106667","1162","1162",NA,"Herbácea; folhas cartáceas, concolores; inflorescência capítulos com flores do raio e disco amarelo-ouro.","HST021177",NA,"2014","06","42W00'08''","13S6'24''",NA,NA,NA,NA,NA,NA,NA
"74","2020-09-12 05:00:02-03","US","US","3135031","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"G. Hatschbach, M. M. Hatschbach & V. Nicolack","53432","1989","9","17","South America","Brazil",NA,NA,"Mato Grosso (mun. Rio de Contas) Bahia",NA,NA,NA,NA,NA,NA,"US01772495","US01772495_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"75","2020-09-12 05:00:02-03","US","US","2901150","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15163A","1974","1","17","South America - Neotropics","Brazil","Bahia",NA,"Serra do Rio de Contas, 12-14 km. N. of town of Rio de Contas on the road to Mato Grosso","-41.83","-13.47","1200",NA,NA,NA,"US01772408","US01772408_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"76","2020-09-12 05:00:02-03","US","US","2851685","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19936",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Serra do Rio de Contas, Ca. 3 km south of small town of Mato Grosso on the road to Vila do Rio de Contas","-41.82","-13.48","1200",NA,NA,NA,"US01772405","US01772405_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"77","2020-09-12 05:00:02-03","US","US","2901165","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15163A",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Serra do Rio de Contas, 12-14 km N. of town of Rio de Contas on the road to Mato Grosso","-41.83","-13.47","1200",NA,NA,NA,"US01772510","US01772510_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","2901164","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15402","1974","1","22","South America - Neotropics","Brazil","Bahia",NA,"Serra do Rio de Contas, Lower northern slopes of the Pico das Almas, ca. 25 km. W.N.W. of the town of Rio Contas","-41.92","-13.53","1500",NA,NA,NA,"US01772407","US01772407_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","3319378","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"W. Ganev","2625",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Municipio de Abaira: Caminho Capao de Levi-Serrinha","-51","-13.32","1260","1340",NA,NA,"US01772498","US01772498_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","3256667","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"W. Ganev","1352","1992","10","26","South America - Neotropics","Brazil","Bahia",NA,"Municipio de Abaira: Caminho Catoles de cima-Barbado, subida da serra","-41.88","-13.3","1300","1450",NA,NA,"US01772506","US01772506_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","3256643","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"W. Ganev","1626","1992","12","5","South America - Neotropics","Brazil","Bahia",NA,"Município de Piatã: Cravadinha- Gerais da Serra do Atalho","-41.92","-13.1","1400",NA,NA,NA,"US01772503","US01772503_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"82","2020-09-12 05:00:02-03","US","US","3516604","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, A. M. Giulietti, A. Freire-Fierro, W. Ganev & R. Queiroz","H50677","1992","1","7","South America - Neotropics","Brazil","Bahia",NA,"Mun. Piata: Estrada Piata-Abaira, 4 km apos Piata","-41.78","13.15","1200","1300",NA,NA,"US01772502","US01772502_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US","3516597","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"D. J. N. Hind & R. Queiroz","H50933","1992","1","21","South America - Neotropics","Brazil","Bahia",NA,"Mun. Abaira: Campo de Ouro Fino","-41.9","13.25","1700","1800",NA,NA,"US01772501","US01772501_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","3263312","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"W. Ganev","10942","1992","6","15","South America - Neotropics","Brazil","Bahia",NA,"Muinicipio de Piata: Caminho Trompba-Piata, volta da serra, Campo rupestre, en costa da serra",NA,NA,"1200",NA,NA,NA,"US01772496","US01772496_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","3288771","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, D. J. N. Hind, E. Nic Lughadha, V. C. Souza & et al.","H50387","1991","12","26","South America - Neotropics","Brazil","Bahia",NA,"Mun. Piata: Quebrada da Serra do Atalho","-41.83","13.22","1600","1700",NA,NA,"US01772497","US01772497_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","3276737","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"D. J. N. Hind & J. R. Pirani","H51335","1992","1","30","South America - Neotropics","Brazil","Bahia",NA,"Mun. Abaira: Catoles de Cima, Perto de Catoles de Cima, abaixo cruz. Rio Agua Limpa","-41.88","13.27","1300",NA,NA,NA,"US01772504","US01772504_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","3255370","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley & D. J. N. Hind","27203","1988","12","11","South America - Neotropics","Brazil","Bahia",NA,"Mun. Agua Quente. Pico das Almas. Vale ao N-O da Serra do Pau Queimado, Próximo da Casa Folheta","-42","-13.48","1250","1300",NA,NA,"US01772412","US01772412_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","2851684","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19904",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Serra do Rio de Contas, Ca. 1 km south of small town of Mato Grosso on the road to Vila do Rio de Contas","-41.82","-13.48","1200",NA,NA,NA,"US01772406","US01772406_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","3499401","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"G. Wilson","2885",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Municipio de Rio de Contas: Riacho da Pedra de Amolar","-46","-13.38","930",NA,NA,NA,"US01772500","US01772500_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","2901148","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15402","1974","1","22","South America - Neotropics","Brazil","Bahia",NA,"Serra do Rio de Contas, Lower northern slopes of the Pico das Almas, ca. 25 km. W.N.W. of the town of Rio de Contas","-41.92","-13.53","1500",NA,NA,NA,"US01772507","US01772507_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","3288757","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"D. J. N. Hind, E. Nic Lughadha, V. C. Souza & C. M. Sakuragui","H50292","1991","12","23","South America - Neotropics","Brazil","Bahia",NA,"Mun. Abaira: Subida da Forquilha da Serra","-41.88","13.28","1400","1600",NA,NA,"US01772499","US01772499_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
