"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","individualCount","typeStatus","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"1049","2019-11-01 15:07:58-03","UnB","UB","156650","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Aragaki, S",NA,NA,NA,"Aragaki, S",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333",NA,NA,NA,NA,"Dicotyledoneae",NA,"369",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"-46.7","-23.583333",NA,NA,NA,NA,NA
"1050","2019-11-01 15:07:58-03","UnB","UB","156651","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, EF","1996",NA,NA,"Marilene","1972","04",NA,"Brasil","Minas Gerais",NA,"Parque Nacional de Itatiaia",NA,NA,NA,"Arbusto 2m. Flores brancas e frutos.; Em pasto formado",NA,NA,"Dicotyledoneae",NA,"11626",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2019-11-01 15:07:58-03","UnB","UB","169908","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Lourenço, JLM","2011","03",NA,"Lourenço, JLM; et al.;","2011","02","12","Brasil","Goiás","Alto Paraíso de Goiás","Rodovia BR-010 a 22 km de Alto Paraíso do Goiás. Estrada do Cruzeiro. Região de Capão de Mata.","-47.495278","-13.964639",NA,"Arbusto de 2 m, com espigas jovens e verdes.",NA,NA,"Dicotyledoneae",NA,"1",NA,NA,"Southern America",NA,NA,"1511","1511",NA,NA,"-47.495278","-13.964639",NA,NA,NA,NA,NA
"1052","2019-11-01 15:07:58-03","UnB","UB","169909","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Lourenço, JLM","2011","03",NA,"Lourenço, JLM; et al.;","2011","02","12","Brasil","Goiás","Alto Paraíso de Goiás","Rodovia BR-010 a 22 km de Alto Paraíso do Goiás. Estrada do Cruzeiro. Região de Capão de Mata.","-47.495278","-13.964639",NA,"Arbusto de 2 m, com espigas jovens e verdes.",NA,NA,"Dicotyledoneae",NA,"2",NA,NA,"Southern America",NA,NA,"1511","1511",NA,NA,"-47.495278","-13.964639",NA,NA,NA,NA,NA
"1053","2019-11-01 15:07:58-03","UnB","UB","169910","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Lourenço, JLM","2011","03",NA,"Lourenço, JLM; et al.;","2011","02","12","Brasil","Goiás","Alto Paraíso de Goiás","Rodovia BR-010 a 22 km de Alto Paraíso do Goiás. Estrada do Cruzeiro. Região de Capão de Mata.","-47.495278","-13.964639",NA,"Arbusto de 2 m com espigas jovens e flores nascendo.",NA,NA,"Dicotyledoneae",NA,"3",NA,NA,"Southern America",NA,NA,"1511","1511",NA,NA,"-47.495278","-13.964639",NA,NA,NA,NA,NA
"1054","2019-11-01 15:07:58-03","UnB","UB","169917","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Lourenço, JLM","2011","03",NA,"Lourenço, JLM; Pinheiro, EML; Grasser, GA; Chaves, BE; Mendes, VC","2011","02","13","Brasil","Goiás","Alto Paraíso de Goiás","Rodovia BR-010 a 22 km de Alto Paraíso do Goiás. Estrada do Cruzeiro. Região de Capão de Mata.","-47.494528","-13.970139",NA,"Arbusto de médio porte com espigas pequenas jovens e verdes.",NA,NA,"Dicotyledoneae",NA,"14",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"-47.494528","-13.970139",NA,NA,NA,NA,NA
"1055","2019-11-01 15:07:58-03","UnB","UB","169920","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Lourenço, JLM","2011","03",NA,"Lourenço, JLM; Pinheiro, EML; Grasser, GA; Chaves, BE; Mendes, VC","2011","02","14","Brasil","Goiás","Alto Paraíso de Goiás","Capão de Mata situado atrás de formação rochosa perto da Fazenda Serra do Mar","-47.134056","-13.946694",NA,"Arbusto de 2 m com espigas jovens.",NA,NA,"Dicotyledoneae",NA,"19",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"-47.134056","-13.946694",NA,NA,NA,NA,NA
"1056","2019-11-01 15:07:58-03","UnB","UB","181914","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2013","09",NA,"Amorim, PRF; Aedo, C; Fernández-Alonso, JL","2012","05","04","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, em frente a casa do pesquisador.","-44.607778","-22.453889",NA,"Arbusto 5m altura. Espigas eretas, quando em fruto.; Mata Atlântica de encosta.",NA,NA,"Dicotyledoneae",NA,"175",NA,NA,"Southern America",NA,NA,"718","718",NA,NA,"-44.607778","-22.453889",NA,NA,NA,NA,NA
"1057","2019-11-01 15:07:58-03","UnB","UB","184567","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2013","09",NA,"Moura, TM; Barbosa, HN","2008","05","22","Brasil","Goiás","Morrinhos","Parque Ecológico Jatobá Centenário","-49.130833","-17.726667",NA,"Subarbusto 2m alt. Fruto vinho; Floresta Estacional Semidecidual",NA,NA,"Dicotyledoneae",NA,"141",NA,NA,"Southern America",NA,NA,"787","787",NA,NA,"-49.130833","-17.726667",NA,NA,NA,NA,NA
"1058","2019-11-01 15:07:58-03","UnB","UB","18907","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Bezerra, KMG","2005","08","10","Chaves, E; Mendes, VC; Gomes, BM; Costa, JVM","2005","07","29","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.593056","-14.163333",NA,"Espigas eretas, quando jovens verde claro. Base da folha quase simétrica. Interior da mata.; SubArbusto 2m. Flor creme; Mata de galeria e fitofisionomias associadas.",NA,NA,"Dicotyledoneae",NA,"327",NA,NA,"Southern America",NA,NA,"1155","1155",NA,NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA
"1059","2019-11-01 15:07:58-03","UnB","UB","198304","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2013","09",NA,"Carvalho-Silva, M; Mendes, VC","2013","09","04","Brasil","Distrito Federal","Brasília","Ponte na EPTG, Córrego Vicente Pires","-48.041944","-15.7975",NA,"Arbusto 2m",NA,NA,"Dicotyledoneae",NA,"1924",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"-48.041944","-15.7975",NA,NA,NA,NA,NA
"1060","2019-11-01 15:07:58-03","UnB","UB","206290","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Dantas, TS","2013",NA,NA,"Dantas, TS; Faria, ALA; Viveiros, R","2013","09","17","Brasil","Espírito Santo",NA,"Estação Biológica de Santa Lúcia. Trilha para o túmulo do Augusto Ruschi","-40.54","-19.965556",NA,NA,NA,NA,"Dicotyledoneae",NA,"96",NA,NA,"Southern America",NA,NA,"614","614",NA,NA,"-40.54","-19.965556",NA,NA,NA,NA,NA
"1061","2019-11-01 15:07:58-03","UnB","UB","28197","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2002","04","03","Irwin, HS","1970","01","23","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"25192",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2019-11-01 15:07:58-03","UnB","UB","28198","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2002","04","03","Irwin, HS","1966","05","02","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"15543",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2019-11-01 15:07:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Walter, BMT","1995","01","10","Walter, BMT; Rocha, DMS","1994","07","08","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa/UnB","-47.916667","-15.95",NA,"Mata de galeria . Solo areno-argiloso com muita serrapilheira",NA,NA,"Dicotyledoneae",NA,"2168",NA,NA,"Southern America",NA,NA,"1060","1060",NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA
"1064","2020-07-29 09:05:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Moreira, GL","2018","10","19","Allegretti, G","2018","08","10","Brasil","Goiás","Corumbaíba","Conglomerado do Projeto Inventário Florestal Nacional","-48.419998","-17.999998",NA,"Arbusto, base: reta; Mata de galeria inundável",NA,NA,"Dicotyledoneae",NA,"IFN_77111431.1",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"-48.419998","-17.999998",NA,NA,NA,NA,NA
"1065","2019-11-01 15:07:58-03","UnB","UB","216818","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2013","08","08","Kuhlmann, MP","2013","08","08","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358","70570","Foto em www.frutosatrativosdocerrado.bio.br; Arvoreta 3m. Frutos maduro cor verde, muitas sementes; Mata de Galeria",NA,"auto","Dicotyledoneae",NA,"230",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2019-11-01 15:07:58-03","UnB","UB","178581","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Soares-Silva, LH","2012","04",NA,"Soares-Silva, LH; et al.","2011","06","18","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242","44724","Arbusto. Espiga creme, ereta.; Interior de floresta",NA,"auto","Dicotyledoneae",NA,"1519",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2019-11-01 15:07:58-03","UnB","UB","178579","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Soares-Silva, LH","2012","04",NA,"Soares-Silva, LH; et al.","2011","04","08","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242","44724","Arbusto 2,5m. Espigas verde esbranquiçadas (eretas). Infrutescência verde acastanhada",NA,"auto","Dicotyledoneae",NA,"1462",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2019-11-01 15:07:58-03","UnB","UB","177846","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Oliveira, RC",NA,NA,NA,"Soares-Silva, LH","2011","09","10","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242","44724","Arbusto 2m. Espiga ereta com frutos. Folha membranácea.; Borda da floresta",NA,"auto","Dicotyledoneae",NA,"1542",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2019-11-01 15:07:58-03","UnB","UB","216644","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2013","08","08","Kuhlmann, MP","2013","08","08","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358","70570","Foto em www.frutosatrativosdocerrado.bio.br; Arvoreta 3m. Frutos maduro cor verde, muitas sementes; Mata de Galeria",NA,"auto","Dicotyledoneae",NA,"230",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2019-11-01 15:07:58-03","UnB","UB","156649","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M",NA,NA,NA,"Stehmann, JR; Franceschinelli, EV; Santos, FAM; Werneck, M","1999","03","29","Brasil","Minas Gerais","Extrema","Estrada que desce da Torre da Embratel para Joanópolis","-46.3182983398438","-22.854700088501","15223","Arbusto; flores esbranquiçadas.; Subosque",NA,"auto","Dicotyledoneae",NA,"2478",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2019-11-01 15:07:58-03","UnB","UB","156648","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Monteiro, D","2008",NA,NA,"Krieger, PL","1970","09","03","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713","36144","Arbusto 3m. Caule nodoso, muito frágil. Inflorescência esverdeada.",NA,"auto","Dicotyledoneae",NA,"9066",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2019-11-01 15:07:58-03","UnB","UB","151616","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2010","08",NA,"Polisel, RT; Ivanauskas, NM; Lattore, RPS; Rocha, E","2008","03","28","Brasil","São Paulo","Bananal","Estação Ecológica de Banal, ao longo da trilha para Pedra Vermelha.","-44.3199996948242","-22.6800003051758","26795","Inflorescência nova creme.; Arbusto 1,8m; Floresta ombrífila",NA,"auto","Dicotyledoneae",NA,"557",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2019-05-06 12:01:28-03","UFU","HUFU","8880","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Callejas, R.","1995","04",NA,"Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado, C.A.L.","1995","05","12","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira da Casca D'Anta, trilha para a guarita de baixo.","-46.3657989501953","-20.2453002929688","57119","Arbusto, ca. 2,0 m. Estames brancos.; Mata da cachoeira.","HUFU00035751","auto",NA,NA,"1090",NA,NA,NA,NA,NA,NA,NA,"HUFU00035751",NA,NA,NA,NA,NA,NA,NA,NA
"1074","2020-11-27 11:34:20-03","UFU","HUFU","79797","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Ferreira, L.C.; Dias, A.G.","2018","12","05","Brasil","Minas Gerais","Uberlândia","Parque Estadual do Pau Furado, Estrada de acesso ao Rio Araguari.","-48.2771987915039","-18.9186000823975","58223","Arvoreta de 1,5 m de altura. Inflorescência verde.; Mata de Galeria.","HUFU00077477","auto",NA,NA,"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2020-08-20 14:58:48-03","UFSC","FLOR","64456","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Souza, K.B.","2018","05","07","Souza, K.B.","2018","04","21","Brasil","Santa Catarina","São Francisco do Sul","Local: CEPA Vila da Glória.","-48.816667","-26.466667",NA,"Arbusto com cerca de 1m de altura. Inflorescência verde do tipo espádice.","FLOR0064456",NA,NA,"Piperales","21",NA,NA,NA,NA,NA,"9","9","FLOR0064456",NA,"48º49'W","26º28'S",NA,NA,NA,NA,NA
"1076","2020-08-20 14:58:48-03","UFSC","FLOR","52498","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Mello, A.S.","2014","04","30","Nuernberg, A.; Mello, A.S. & Weber, P.","2014","04","30","Brasil","Santa Catarina","Blumenau","Margem direita do rio Itajaí-açu, próxima à Ponte do Badenfurf, APA (Área de Proteção Ambiental) das Ilhas Fluviais.","-49.138056","-26.893333",NA,"herbácea, inflorescência esbranquiçada","FLOR0052498",NA,NA,"Piperales","1351",NA,NA,NA,NA,NA,"39","39","FLOR0052498",NA,"49º8'17''W","26º53'36''S",NA,NA,NA,NA,NA
"1077","2020-08-20 14:58:48-03","UFSC","FLOR","62663","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Mello, A.S.","2014","04","30","Nuernberg, A.; Mello, A.S.; Weber, P.","2014","04","30","Brasil","Santa Catarina","Blumenau","Margem direita do Rio Itajaí-açu, próxima à ponte do Badenfurf, APA (Área de Proteção Ambiental) das Ilhas Fluviais.","-49.138056","-26.886944",NA,"Herbácea inflorescência esbranquiçada","FLOR0062663",NA,NA,"Piperales","1351",NA,NA,NA,NA,NA,"39","39",NA,NA,"49º8'17''W","26º53'13''S",NA,NA,NA,NA,NA
"1078","2020-08-20 14:58:48-03","UFSC","FLOR","63438","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","P. Fiaschi","2016","12",NA,"Fiaschi, P.; Kollmann, L.; Jaramillo, J.C.","2016","11","24","Brasil","Santa Catarina","Porto Belo","Trilha da Costeira de Zimbros, acesso à Praia da Ponta de Santa Luzia.","-48.595833","-27.216667",NA,"Arbusto, ca. 2 m alt.","FLOR0063438",NA,NA,"Piperales","4738",NA,NA,NA,NA,NA,"30","30","FLOR0063438",NA,"48º35'45''W","27º13'0''S",NA,NA,NA,NA,NA
"1079","2020-08-20 20:40:56-03","UFSC","FLOR","40074","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Estevan, D.A.","2005",NA,NA,"Estevan, D.A.; et alii","2005","09","17","Brasil","Paraná","Ventania","Fragmento, estrada Ventania-Ibaiti, 7 KM de Ventania.","-50.2428016662598","-24.2458000183105","32424","arbusto, flor inflorescência, 2,5m altura. Recebido do Herbário FUEL Nº 37805.","FLOR0040074","auto",NA,"Piperales","807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","2021-03-04 15:45:46-03","IF","SPSF","44105","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","(Kunth)","E.Guimarães",NA,NA,NA,"J.Cordeiro & J.M.Silva","2009","05","07","Brasil","MS","Antonio João","Estrada para Nova Independência","-55.9474983215332","-22.1910991668701","38814","COLETA: Mata de Galeria.&nf;Arbusto 2m; espigas verdes.;",NA,"auto","Magnoliophyta","Piperales","3067",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1081","2021-03-04 15:45:46-03","IF","SPSF","34036","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","H.B.K.","M.C.Silva","2007","02","13","F.A.R.D.P.Arzolla","2005","02","20","Brasil","SP","Itirapina","Serra do Itaqueri","-47.8199996948242","-22.25","22843","COLETA: XLS: SPSFAntigo; GEOGRAFIA: Cachoeira do Saltão&nf;;",NA,"auto","Magnoliophyta","Piperales","660",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1082","2021-03-04 15:45:46-03","IF","SPSF","15611","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","(Kunth)","D.Monteiro","2011","06","17","J.A.Pastore","1993","01","13","Brasil","SP","São Paulo","Arboreto de Vila Amália","-46.6300010681152","-23.5400009155273","53584","COLETA: XLS: SPSFAntigo&nf;Na orla de arboreto.&nf;Arvoreta esgalhada.;",NA,"auto","Magnoliophyta","Piperales","451",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1083","2021-03-04 15:45:46-03","IF","SPSF","21016","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","(Kunth)","D.Monteiro","2011","06","17","J.P.Souza & V.C.Souza & A.R.Duarte & S.I.Elias","1996","04","27","Brasil","SP","Itaberá","borda de mata mesofila semidecidua","-48.557222","-23.157222",NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 3m; flores creme.;",NA,NA,"Magnoliophyta","Piperales","586",NA,NA,"América do Sul",NA,NA,"800","800",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1084","2021-03-04 15:45:46-03","IF","SPSF","38835","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","(Kunth)","M.Carvalho-Silva","2010","08","09","J. A. Pastore & C. de Moura & F.E.S.P.Vilela","2007","09","18","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.5325","-23.395278",NA,"COLETA: Arbusto 2,5m altura, inflorescências verdes.; GEOGRAFIA: Arbusto 2,5m altura, inflorescências verdes.;",NA,NA,"Magnoliophyta","Piperales","1522",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1085","2021-03-04 15:45:46-03","IF","SPSF","42228","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","(Kunth)","M.Carvalho-Silva","2010","08","09","R.T. Polisel & N.M.Ivanauskas & R.P.S.Lattore & E.Rocha","2008","03","28","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,"COLETA: Arbusto de 1,8 m. Inflorescência nova creme.; GEOGRAFIA: Ao longo da trilha da Pedra Vermelha. Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Piperales","557",NA,NA,"América do Sul",NA,NA,"1115","1115",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1086","2021-03-04 15:45:46-03","IF","SPSF","43142","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","E.F.Guimarães","2010","04","12","F.A.R.D.P Arzolla & F.E.S.P.Vilela","2010","02","22","Brasil","SP","São Paulo","P.E.Cantareira, Núcleo Pedra Grande","-46.640833","-23.448889",NA,"COLETA: Floresta Ombrófila Densa Montana; estádio inicial de regeneração.&nf;Arbusto 3m.; GEOGRAFIA: Chapadinha; clareira antrópica sob a torre 7 da linha de transmissão.;",NA,NA,"Magnoliophyta","Piperales","1389",NA,NA,"América do Sul",NA,NA,"879","879",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1087","2021-03-04 15:45:46-03","IF","SPSF","47600","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","(Kunth)","G.D.Colletta","2013","12","13","L.N.Gonçalves & R.T.Polisel & N.M.Ivanauskas & M.C.Assis","2013","08","28","Brasil","MG","Passa Quatro","Serra entre Passa Quatro e Virgínia","-44.966944","-22.39",NA,"COLETA: Arbusto de 5m. Flores e frutos.; GEOGRAFIA: Fragmento de floresta estacional (WGS84, Zona 23K, 1583m);",NA,NA,"Magnoliophyta","Piperales","119",NA,NA,"América do Sul",NA,NA,"1583","1583",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1088","2021-03-04 15:45:46-03","IF","SPSF","52862","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","(Kunth)",NA,NA,NA,NA,"L.Rossi et al","2013","04","16","Brasil","SP","Guarulhos",NA,"-46.511667","-23.411389",NA,"COLETA: Arbusto ereto com aprox. 3m de altura. Inflorescência ereta, verde.; GEOGRAFIA: Capoeira em regeneração. Área antropizada, com Eucalyptus e Braquiarias.;",NA,NA,"Magnoliophyta","Piperales","2399",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1089","2021-03-04 15:45:46-03","IF","SPSF","40614","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","H.B.K.","D.A.Estevam",NA,NA,NA,"D.A.Estevam","2005","05","20","Brasil","PR","Ventania","Fazenda Califórnia","-50.2428016662598","-24.2458000183105","32424","COLETA: Arbusto 3m, iflorescencia;",NA,"auto","Magnoliophyta","Piperales","797",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1090","2021-03-04 15:45:46-03","IF","SPSF","35863","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium",NA,"G.Durigan","2006","01","20","D.R.Rossatto","2005","07","12","Brasil","SP","Assis","Estação ecológica","-50.4099998474121","-22.6599998474121","23972","COLETA: XLS: SPSFNovo; GEOGRAFIA: Mata Ciliar&nf;;",NA,"auto","Magnoliophyta","Piperales","33",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1091","2021-03-04 15:45:46-03","IF","SPSF","34037","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","H.B.K.","M.C.Silva","2007","02","13","F.A.R.D.P.Arzolla","2005","02","20","Brasil","SP","Itirapina","fazenda Saltão","-47.8199996948242","-22.25","22843","COLETA: XLS: SPSFNovo;&nf;Arbusto 1,5m altura; GEOGRAFIA: margem de curso d'água&nf;;",NA,"auto","Magnoliophyta","Piperales","661",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1092","2021-03-04 15:45:46-03","IF","SPSF","35098","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","H.B.K.","J.A.Pastore","2009","06","10","F. A. R. D. P. Arzolla & J.A.Pastore & G.C.R.de Paula & J.R.dos Santos","2005","08","03","Brasil","SP","São Paulo","Parque Estadual da Cantareira, Morro do Pavão","-46.6300010681152","-23.5400009155273","53584","COLETA: Floresta Ombrófila Densa Montana.&nf;Arvoreta 2m, inflorescência esbranquiçada e frutos verdes.;",NA,"auto","Magnoliophyta","Piperales","891",NA,NA,"América do Sul",NA,NA,"750","750",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1093","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Artanthe","sellowiana","Artanthe sellowiana","Miq.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"Crescit in Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Peltobryon","exserens","Peltobryon exserens","Miq.",NA,NA,NA,NA,"Ackermann, ?",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"P04P1N0005",NA,NA,NA,NA,NA,NA,NA,NA
