"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"877","2019-12-09 17:29:59-03","UFPR","EFC","8593","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Roderjan, C.V.","1625","1999","07","08",NA,"Brasil",NA,NA,"Árvore 4m, comum em cerrado a 850m s.n.m. Frutos maduros. __COMMOM_NAME__: Barbatimão","EFC008593",NA,NA,"(Mart.) Coville","Roderjan, C.V.","Paraná","Jaguariaíva","P.E. do Cerrado","-49.6599","-24.1714",NA,NA,NA,NA,NA,NA,"-49.6599","-24.1714","2000","07","03",NA,NA,NA,NA
"878","2020-10-15 09:53:51-03","UFPR","EFC","1264","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Roderjan, C.V.; Kuniyoshi, Y.S.; Galvão, F.","623","1987","04","17",NA,"Brasil",NA,NA,"Árvore do cerrado, abundante em solo arenoso __COMMOM_NAME__: Barbatimão","EFC001264",NA,NA,"(Mart.) Coville","Hatschbach, G.","Paraná","Piraí do Sul","Fazenda das Almas","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"37171","auto",NA,NA,"1987","07","08",NA,NA,NA,NA
"879","2019-11-13 11:23:14-03","USP","SPF","101146","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Tamashiro, JY","1142","1995","06","13",NA,"Brasil",NA,NA,NA,"SPF00101146",NA,NA,"(Mart.) Coville","Anônimo","São Paulo","Iaras",NA,"-49.093361","-23.021556",NA,NA,NA,NA,NA,NA,"-49.093361","-23.021556",NA,NA,NA,NA,NA,NA,NA
"880","2019-11-13 11:23:14-03","USP","SPF","106444","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Lombardi, JA","563","1994","07","01",NA,"Brasil",NA,NA,NA,"SPF00106444",NA,NA,"(Mart.) Coville","Lombardi, JA","Minas Gerais",NA,"Furnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2019-11-13 11:23:14-03","USP","SPF","114711","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Souza, VC","10926","1996","02","14",NA,"Brasil",NA,NA,NA,"SPF00114711",NA,NA,"(Mart.) Coville","Borges, LM","São Paulo","Rancharia",NA,"-51.043111","-22.414694",NA,"430","430",NA,NA,NA,"-51.043111","-22.414694","2008",NA,NA,NA,NA,NA,NA
"882","2019-11-13 11:23:14-03","USP","SPF","123816","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Hind, DJN","PCD4152","1996","11","08",NA,"Brasil",NA,NA,NA,"SPF00123816",NA,NA,"(Mart.) Coville","Borges, LM","Bahia","Piatã",NA,"-41.738833","-13.266944",NA,"1090","1090",NA,NA,NA,"-41.738833","-13.266944","2008",NA,NA,NA,NA,NA,NA
"883","2019-11-13 11:23:14-03","USP","SPF","140465","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Souza, VC","22548","1999","05","16",NA,"Brasil",NA,NA,NA,"SPF00140465",NA,NA,"(Mart.) Coville","Souza, VC","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.251944","-17.698611",NA,NA,NA,NA,NA,NA,"-44.251944","-17.698611","1999","07",NA,NA,NA,NA,NA
"884","2019-11-13 11:23:14-03","USP","SPF","142546","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Martens, LA","707","1997","12",NA,NA,"Brasil",NA,NA,NA,"SPF00142546",NA,NA,"(Mart.) Coville","Scalon, VR","Minas Gerais","Brumadinho",NA,"-44.216667","-20.133333",NA,"1400","1400",NA,NA,NA,"-44.216667","-20.133333","2008","11",NA,NA,NA,NA,NA
"885","2019-11-13 11:23:14-03","USP","SPF","168057","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Proença, C","2654","2003","08","21",NA,"Brasil",NA,NA,NA,"SPF00168057",NA,NA,"(Mart.) Coville","Proença, C","Distrito Federal","Brasília",NA,"-47.465833","-15.588611",NA,"1081","1081",NA,NA,NA,"-47.465833","-15.588611","2003","08",NA,NA,NA,NA,NA
"886","2019-11-13 11:23:14-03","USP","SPF","169554","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Araújo-Nóbrega, M","32","2000","04","06",NA,"Brasil",NA,NA,NA,"SPF00169554",NA,NA,"(Mart.) Coville","Pirani, JR","Bahia","Ibicoara","Chapada Diamantina","-41.5","-13.416667",NA,"1250","1250",NA,NA,NA,"-41.5","-13.416667","2001",NA,NA,NA,NA,NA,NA
"887","2019-11-13 11:23:14-03","USP","SPF","172609","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Sasaki, D","137","2003","03","16",NA,"Brasil",NA,NA,NA,"SPF00172609",NA,NA,"(Mart.) Coville","Tamashiro, JY","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778",NA,"1000","1000",NA,NA,NA,"-47.460278","-20.247778","2004",NA,NA,NA,NA,NA,NA
"888","2019-11-13 11:23:14-03","USP","SPF","172610","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Sasaki, D","138","2003","03","16",NA,"Brasil",NA,NA,NA,"SPF00172610",NA,NA,"(Mart.) Coville","Tamashiro, JY","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778",NA,"1000","1000",NA,NA,NA,"-47.460278","-20.247778","2004",NA,NA,NA,NA,NA,NA
"889","2019-11-13 11:23:14-03","USP","SPF","172611","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Sasaki, D","688","2003","09","26",NA,"Brasil",NA,NA,NA,"SPF00172611",NA,NA,"(Mart.) Coville","Tamashiro, JY","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778",NA,"1000","1000",NA,NA,NA,"-47.460278","-20.247778","2004",NA,NA,NA,NA,NA,NA
"890","2019-11-13 11:23:14-03","USP","SPF","173499","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Paula-Souza, J","3849","2005","01","15",NA,"Brasil",NA,NA,NA,"SPF00173499",NA,NA,"(Mart.) Coville","Borges, LM","Minas Gerais","Prata",NA,"-48.962222","-19.317222",NA,"660","660",NA,NA,NA,"-48.962222","-19.317222","2008",NA,NA,NA,NA,NA,NA
"891","2019-11-13 11:23:14-03","USP","SPF","173905","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Junqueira, AB","39","2003","07","09",NA,"Brasil",NA,NA,NA,"SPF00173905",NA,NA,"(Mart.) Coville","Junqueira, AB","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.461944","-20.246944",NA,"989","989",NA,NA,NA,"-47.461944","-20.246944","2004","03",NA,NA,NA,NA,NA
"892","2019-11-13 11:23:14-03","USP","SPF","175264","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Ceccantini, GCT","2320","2004",NA,NA,NA,"Brasil",NA,NA,NA,"SPF00175264",NA,NA,"(Mart.) Coville","Anônimo","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.668194","-24.170694",NA,"845","845",NA,NA,NA,"-49.668194","-24.170694",NA,NA,NA,NA,NA,NA,NA
"893","2019-11-13 11:23:14-03","USP","SPF","175384","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Ceccantini, GCT","2717","2006","03","30",NA,"Brasil",NA,NA,NA,"SPF00175384",NA,NA,"(Mart.) Coville","Anônimo","Minas Gerais","Matozinhos",NA,"-43.955083","-19.50775",NA,"758","758",NA,NA,NA,"-43.955083","-19.50775",NA,NA,NA,NA,NA,NA,NA
"894","2019-11-13 11:23:14-03","USP","SPF","182564","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Souza, VC","32856","2007","02","19",NA,"Brasil",NA,NA,NA,"SPF00182564",NA,NA,"(Mart.) Coville","Borges, LM","Minas Gerais","Santana de Pirapama","Serra do Cipó","-43.755556","-19.006111",NA,NA,NA,NA,NA,NA,"-43.755556","-19.006111","2008",NA,NA,NA,NA,NA,NA
"895","2019-11-13 11:23:14-03","USP","SPF","182614","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Bruniera, CP","59","2007","09","22",NA,"Brasil",NA,NA,NA,"SPF00182614",NA,NA,"(Mart.) Coville","Borges, LM","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.57725","-19.379972",NA,"804","804",NA,NA,NA,"-43.57725","-19.379972","2008","02",NA,NA,NA,NA,NA
"896","2019-11-13 11:23:14-03","USP","SPF","184097","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Mendes, S","115","2002","06","27",NA,"Brasil",NA,NA,NA,"SPF00184097",NA,NA,"(Mart.) Coville","Anônimo","Minas Gerais","Perdizes","EPDA Galheiro","-47.153056","-19.286389",NA,"867","867",NA,NA,NA,"-47.153056","-19.286389",NA,NA,NA,NA,NA,NA,NA
"897","2019-11-13 11:23:14-03","USP","SPF","184695","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Cardim, RH","83","2007","04","03",NA,"Brasil",NA,NA,NA,"SPF00184695",NA,NA,"(Mart.) Coville","Ceccantini, GCT","São Paulo","Pedra Bela",NA,"-46.399442","-22.745069",NA,"1103","1103",NA,NA,NA,"-46.399442","-22.745069",NA,NA,NA,NA,NA,NA,NA
"898","2019-11-13 11:23:14-03","USP","SPF","185686","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Pabst, GFJ","7078","1962","10","11",NA,"Brasil",NA,NA,NA,"SPF00185686",NA,NA,"(Mart.) Coville","Scalon, VR","Minas Gerais",NA,"Km 403 da BR 3, entre Viaduto das Almas e Belo Horizonte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","09",NA,NA,NA,NA,NA
"899","2019-11-13 11:23:14-03","USP","SPF","185687","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Irwin, HS","13409","1966","03","03",NA,"Brasil",NA,NA,NA,"SPF00185687",NA,NA,"(Mart.) Coville","Scalon, VR","Goiás",NA,"Serra dos Cristais","-48","-17",NA,"1200","1200",NA,NA,NA,"-48","-17","2005","09",NA,NA,NA,NA,NA
"900","2019-11-13 11:23:14-03","USP","SPF","201272","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Savassi-Coutinho, AP","1315","2009","11","27",NA,"Brasil",NA,NA,NA,"SPF00201272",NA,NA,"(Mart.) Coville","Scalon, VR","Minas Gerais","Santana de Pirapama","Serra do Cipó","-43.793694","-18.925306",NA,"950","950",NA,NA,NA,"-43.793694","-18.925306","2009",NA,NA,NA,NA,NA,NA
"901","2019-11-13 11:23:14-03","USP","SPF","203888","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Groppo, M","1229","2006","09","23",NA,"Brasil",NA,NA,NA,"SPF00203888",NA,NA,"(Mart.) Coville","Anônimo","São Paulo","Altinópolis",NA,"-47.366667","-21.016667",NA,NA,NA,NA,NA,NA,"-47.366667","-21.016667",NA,NA,NA,NA,NA,NA,NA
"902","2021-03-15 18:28:01-03","USP","SPF","210353","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Zappi, DC","1912","2009","03","08",NA,"Brasil",NA,NA,"Arvoretas 4 m alt., frutos verde-acastanhados.; Cerrado aberto, perturbado.","SPF00210353",NA,NA,"(Mart.) Coville","Borges, LM","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Senhorinha, primeiro platô.","-43.76115","-18.966397",NA,NA,NA,NA,NA,NA,"-43.76115","-18.966397","2009","06",NA,NA,NA,NA,NA
"903","2019-11-13 11:23:14-03","USP","SPF","228022","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Verdi, M","6491","2013","10","14",NA,"Brasil",NA,NA,NA,"SPF00228022",NA,NA,"(Mart.) Coville","Silva, GS","Minas Gerais","Santana do Riacho","APA Morro da Pedreira, Pedra do Elefante. Coletado na trilha, a partir do riacho da pousada.","-43.553333","-19.290556","SPF00228022","1139","1139",NA,NA,NA,"-43.553333","-19.290556","2018","08",NA,NA,NA,NA,NA
"904","2019-11-13 11:23:14-03","USP","SPF","229896","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Groppo, M","1232","2006","09","23",NA,"Brasil",NA,NA,NA,"SPF00229896",NA,NA,"(Mart.) Coville","Groppo, M","São Paulo","Altinópolis","Morro do Forno","-47.366667","-21.016667",NA,NA,NA,NA,NA,NA,"-47.366667","-21.016667","2011","06",NA,NA,NA,NA,NA
"905","2019-11-13 11:23:14-03","USP","SPF","229904","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Queiroz, LP","15580","2012","06","11",NA,"Brasil",NA,NA,NA,"SPF00229904",NA,NA,"(Mart.) Coville","Anônimo","Bahia","Mucugê",NA,"-41.397222","-12.996667",NA,NA,NA,NA,NA,NA,"-41.397222","-12.996667",NA,NA,NA,NA,NA,NA,NA
"906","2019-11-13 11:23:14-03","USP","SPF","67462","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Pirani, JR","CFCR12626a","1989","12","12",NA,"Brasil",NA,NA,NA,"SPF00067462",NA,NA,"(Mart.) Coville","Queiroz, LP","Minas Gerais","Grão Mogol","Vale do Corrego Escurona.","-42.966667","-16.6",NA,"750","750",NA,NA,NA,"-42.966667","-16.6",NA,NA,NA,NA,NA,NA,NA
"907","2019-11-13 11:23:14-03","USP","SPF","74046","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Arbo, MM","4230","1990","05","16",NA,"Brasil",NA,NA,NA,"SPF00074046",NA,NA,"(Mart.) Coville","Grillo, AA","Minas Gerais",NA,"Serra do Cipó","-43.583333","-19.333333",NA,"1050","1100",NA,NA,NA,"-43.583333","-19.333333","1994",NA,NA,NA,NA,NA,NA
"908","2019-11-13 11:23:14-03","USP","SPF","74594","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Harley, RM","25632","1988","10","26",NA,"Brasil",NA,NA,NA,"SPF00074594",NA,NA,"(Mart.) Coville","Lewis, GP","Bahia","Rio de Contas",NA,"-41.833333","-13.5",NA,"1250","1250",NA,NA,NA,"-41.833333","-13.5","1989",NA,NA,NA,NA,NA,NA
"909","2019-11-13 11:23:14-03","USP","SPF","79463","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Martens, LA","589","1993","07","15",NA,"Brasil",NA,NA,NA,"SPF00079463",NA,NA,"(Mart.) Coville","Pirani, JR","Minas Gerais","Perdizes",NA,"-47.266667","-19.333333",NA,"935","935",NA,NA,NA,"-47.266667","-19.333333","1984",NA,NA,NA,NA,NA,NA
"910","2019-11-13 11:23:14-03","USP","SPF","85328","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Sem coletor","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,"SPF00085328",NA,NA,"(Mart.) Coville","Lewis, GP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","10",NA,NA,NA,NA,NA
"911","2019-11-13 11:23:14-03","USP","SPF","86884","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Ganev, W","1237","1992","10","16",NA,"Brasil",NA,NA,NA,"SPF00086884",NA,NA,"(Mart.) Coville","Queiroz, LP","Bahia","Piatã",NA,"-41.75","-13.25",NA,"1100","1100",NA,NA,NA,"-41.75","-13.25","1996","12",NA,NA,NA,NA,NA
"912","2019-11-13 11:23:14-03","USP","SPF","88242","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Ganev, W","420","1992","06","04",NA,"Brasil",NA,NA,NA,"SPF00088242",NA,NA,"(Mart.) Coville","Queiroz, LP","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,"1200","1200",NA,"26531","auto",NA,NA,"1996","12",NA,NA,NA,NA,NA
"913","2019-11-13 11:23:14-03","USP","SPF","185952","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Irwin, HS","5118","1964","08","14",NA,"Brasil",NA,NA,NA,"SPF00185952",NA,NA,"(Mart.) Coville","Scalon, VR","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,"700","1000",NA,"70570","auto",NA,NA,"2005","10",NA,NA,NA,NA,NA
"914","2019-11-13 11:23:14-03","USP","SPF","181996","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Paula-Souza, J","8371","2006","10","11",NA,"Brasil",NA,NA,NA,"SPF00181996",NA,NA,"(Mart.) Coville","Borges, LM","Goiás","Chapadão do Céu","Parque Nacional das Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,NA,"44163","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"915","2019-11-13 11:23:14-03","USP","SPF","183833","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Paula-Souza, J","8485","2006","10","14",NA,"Brasil",NA,NA,NA,"SPF00183833",NA,NA,"(Mart.) Coville","Borges, LM","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"40887","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"916","2019-11-13 11:23:14-03","USP","SPF","153641","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Amorim Neto, L","1075","2000","06","29",NA,"Brasil",NA,NA,NA,"SPF00153641",NA,NA,"(Mart.) Coville","Anônimo","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2019-11-13 11:23:14-03","USP","SPF","193467","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Silva, ACB","42","1999","10","10",NA,"Brasil",NA,NA,NA,"SPF00193467",NA,NA,"(Mart.) Coville","Silva, ACB","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2019-11-13 11:23:14-03","USP","SPF","185688","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Anderson, WR","35597","1972","02","07",NA,"Brasil",NA,NA,NA,"SPF00185688",NA,NA,"(Mart.) Coville","Scalon, VR","Minas Gerais","Gouveia","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,"1000","1050",NA,"37970","auto",NA,NA,"2005","09",NA,NA,NA,NA,NA
"919","2019-11-13 11:23:14-03","USP","SPF","16397","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Campos, JFBM","15","1972","09","15",NA,"Brasil",NA,NA,NA,"SPF00016397",NA,NA,"(Mart.) Coville","Cavalcanti, TB","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2019-11-13 11:23:14-03","USP","SPF","85864","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Ceccantini, GCT","143","1993","07","26",NA,"Brasil",NA,NA,NA,"SPF00085864",NA,NA,"(Mart.) Coville","Mantovani, W","Minas Gerais","Patrocínio","Serra do Salitre","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2019-11-13 11:23:14-03","USP","SPF","86778","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Ceccantini, GCT","160","1994","03","22",NA,"Brasil",NA,NA,NA,"SPF00086778",NA,NA,"(Mart.) Coville","Mantovani, W","Minas Gerais","Patrocínio","Serra do Salitre","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"44638","auto",NA,NA,"1994","04",NA,NA,NA,NA,NA
"922","2019-11-13 11:23:14-03","USP","SPF","66621","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Pirani, JR","CFSC11466","1989","05","21",NA,"Brasil",NA,NA,NA,"SPF00066621",NA,NA,"(Mart.) Coville","Pirani, JR","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,"1991",NA,NA,NA,NA,NA,NA
"923","2019-11-13 11:23:14-03","USP","SPF","174013","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Borges, LM","56","2006","02","04",NA,"Brasil",NA,NA,NA,"SPF00174013",NA,NA,"(Mart.) Coville","Anônimo","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2019-11-13 11:23:14-03","USP","SPF","172378","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Forero, E","7999","1980","09","07",NA,"Brasil",NA,NA,NA,"SPF00172378",NA,NA,"(Mart.) Coville","Lopes, EA; Mantovani, W","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2019-11-13 11:23:14-03","USP","SPF","114014","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Borges, LM","61","2006","02","04",NA,"Brasil",NA,NA,NA,"SPF00114014",NA,NA,"(Mart.) Coville","Anônimo","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2019-11-13 11:23:14-03","USP","SPF","113049","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Grillo, AA","CFSC13898","1995","04","05",NA,"Brasil",NA,NA,NA,"SPF00113049",NA,NA,"(Mart.) Coville","Grillo, AA","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"1150","1150",NA,"26557","auto",NA,NA,"1995","05",NA,NA,NA,NA,NA
"927","2019-11-13 11:23:14-03","USP","SPF","113335","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Grillo, AA","CFSC13910","1995","04","06",NA,"Brasil",NA,NA,NA,"SPF00113335",NA,NA,"(Mart.) Coville","Grillo, AA","Minas Gerais","Santana do Riacho","Serra do Cipó, Véu da Noiva.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,"1996","10",NA,NA,NA,NA,NA
"928","2019-11-13 11:23:14-03","USP","SPF","11649","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Hoehne, W","1649","1946","10","11",NA,"Brasil",NA,NA,NA,"SPF00011649",NA,NA,"(Mart.) Coville","Hoehne, W","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2019-11-13 11:23:14-03","USP","SPF","147449","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Hoehne, W","s.n.","1946","10","11",NA,"Brasil",NA,NA,NA,"SPF00147449",NA,NA,"(Mart.) Coville","Handro, O","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2019-11-13 11:23:14-03","USP","SPF","86729","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Camargo, MTLA","s.n.","1979","01",NA,NA,"Brasil",NA,NA,NA,"SPF00086729",NA,NA,"(Mart.) Coville","Pirani, JR","São Paulo","Ibiúna",NA,"-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"43112","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA
"931","2019-11-13 11:23:14-03","USP","SPF","97874","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Tamashiro, JY","T440","1994","02","06",NA,"Brasil",NA,NA,NA,"SPF00097874",NA,NA,"(Mart.) Coville","Borges, LM","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"22843","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"932","2019-11-13 11:23:14-03","USP","SPF","43478","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Panizza, S","s.n.","1975","04","19",NA,"Brasil",NA,NA,NA,"SPF00043478",NA,NA,"(Mart.) Coville","Pirani, JR","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"39309","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA
"933","2019-11-13 11:23:14-03","USP","SPF","147450","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Barros, F","624","1981","02","09",NA,"Brasil",NA,NA,NA,"SPF00147450",NA,NA,"(Mart.) Coville","Barros, F","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"39309","auto",NA,NA,"1981","02",NA,NA,NA,NA,NA
"934","2019-11-13 11:23:14-03","USP","SPF","17740","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Equipe PG-70","s.n.","1970","09","07",NA,"Brasil",NA,NA,NA,"SPF00017740",NA,NA,"(Mart.) Coville","Anônimo","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
