"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","fieldNumber","sex"
"153","2019-08-15 09:03:24-03","UESC","UESC","11155","S","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Haw.",NA,NA,NA,NA,"E.A. Rocha","2005","11","24","Brasil","Piauí","São Braz",NA,"-42.15","-7.298889","42W9'0''","7S17'56''","234","234","Arbusto, cerca de 2-4m de altura.; Planta usada como cerca viva. Freqüente no local. Nome popular: Quiabento.","UESC0011155",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"1406",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"154","2019-08-15 09:03:24-03","UESC","UESC","16176","S","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Haw.",NA,NA,NA,NA,"Turma de agronomia 2013.1","2013","06","10","Brasil","Bahia","Ilhéus","Olivença","-39.033333","-14.783333","39W2'0''","14S47'0''",NA,NA,"Escandente ou semi-escandente, terrícola. Cerca de 1 metro de altura.; Presença de espinhos amarelo-avermelhados e quando velhos de cor preta.","UESC0016176",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"1",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"155","2019-08-15 09:03:24-03","UESC","UESC","16183","S","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Haw.",NA,NA,NA,NA,"Alba L. F. Chaves","2012","11","26","Brasil","Bahia","Jequié",NA,"-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Caatinga.; Arbustiva, cerca de 2 m de altura, próximo a uma residência.","UESC0016183",NA,"Angiospermae","Florideophycidae",NA,"49443",NA,"auto","2",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"156","2015-09-04 16:19:12-03","MNHN","RECOLNAT_MNHN_P","P04515806","PreservedSpecimen",NA,"Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Questel, A.","1938","10","4","Guyane française",NA,NA,"Guiana Francesa",NA,NA,NA,NA,NA,NA,"Plantes de la Guadeloupe, Antilies Françoises. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04515806' target='other'> <mi>dwc_moreinfo</mi></a>","P04515806","P04515806_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"244",NA
"157","2015-09-04 16:19:13-03","MNHN","RECOLNAT_MNHN_P","P04515830","PreservedSpecimen",NA,"Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Gay","1828","8","1","Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04515830' target='other'> <mi>dwc_moreinfo</mi></a>","P04515830","P04515830_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA
"158","2015-09-04 16:19:13-03","MNHN","RECOLNAT_MNHN_P","P04515831","PreservedSpecimen",NA,"Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Gaudichaud, C.","1831","1","1","Brasil","Rio de Janeiro",NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04515831' target='other'> <mi>dwc_moreinfo</mi></a>","P04515831","P04515831_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"912",NA
"159","2015-09-04 16:19:13-03","MNHN","RECOLNAT_MNHN_P","P04515833","PreservedSpecimen",NA,"Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Riedel","1832","1","1","Brasil","Rio de Janeiro",NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Planta cultivada. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04515833' target='other'> <mi>dwc_moreinfo</mi></a>","P04515833","P04515833_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"89",NA
"160","2015-09-04 16:19:13-03","MNHN","RECOLNAT_MNHN_P","P04515834","PreservedSpecimen",NA,"Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Weddell, H.A.","1843","1","1","Brasil","Rio de Janeiro",NA,"Brésil; environs de Rio - Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04515834' target='other'> <mi>dwc_moreinfo</mi></a>","P04515834","P04515834_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"350",NA
"161","2015-09-04 16:19:13-03","MNHN","RECOLNAT_MNHN_P","P04515835","PreservedSpecimen",NA,"Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Riedel","1832","1","1","Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Reçu le 30 août 1890 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04515835' target='other'> <mi>dwc_moreinfo</mi></a>","P04515835","P04515835_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA
"162","2015-09-04 16:19:13-03","MNHN","RECOLNAT_MNHN_P","P04515832","PreservedSpecimen",NA,"Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Glaziou, A.","1890","8","8","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Caminho do Leme à Botafogo. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04515832' target='other'> <mi>dwc_moreinfo</mi></a>","P04515832","P04515832_01",NA,NA,NA,"57442",NA,"auto",NA,NA,"hb",NA,NA,NA,"12868",NA
"163","2020-11-16 13:23:08-03","UFT","HTO","883","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,"1997","05","00","M. Alves","1993","11","06","Brasil","TO","Porto Nacional","Escadarias da cidade","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77281",NA,"auto","1148",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:34:16-03","UFMG","BHCB","127874","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,"2015","05","12","Mendes, MS; Brina, AE; Ranieri, BD; et al.","2008","04",NA,"Brasil","Bahia","Caetité","Região de Brejinho das Ametistas, Área da Bahia Mineração","-42.556944","-14.323333","-42.556944","-14.323333","980","980","Árvore; Caatinga","BHCB022719",NA,"Dicotyledon",NA,NA,NA,NA,NA,"317","Southern America",NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:34:16-03","UFMG","BHCB","148393","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,"2015","05","11","De Paula, LFA; Viana, PL; Mota, NFO; Jorge, TB; Fernandes, AC","2010","10","11","Brasil","Bahia","Jussiape","Estrada de terra entre Mucugê e Jussiape, lado direito da estrada de terra","-41.593628","-13.466411","-41.593628","-13.466411","538","538","Arbusto escadente de aprox. 2,5 m de altura. Planta suculenta. Flores rosas","BHCB005066",NA,"Dicotyledon",NA,NA,NA,NA,NA,"1","Southern America",NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:34:16-03","UFMG","BHCB","36076","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,"2015","05","12","Teixeira, EM; Brina, AE","1990",NA,NA,"Brasil","Bahia","Laje dos Negros",NA,NA,NA,NA,NA,NA,NA,"Caatinga","BHCB023027",NA,"Dicotyledon",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:34:16-03","UFMG","BHCB","185","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Ferrari, JM","1979","10","11","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"-ora pro nóbis;terrestre;arbustivo;ornamental;cultivado;flores róseas,folhas de até 15 cm, compostas, espinhos na parte mediana do caule;",NA,NA,"Dicotyledon",NA,NA,"17082",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:34:16-03","UFMG","BHCB","20921","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Taylor, NP; Zappi, DC","1990","12","15","Brasil","Minas Gerais","Conselheiro Pena",NA,"-41.4721984863281","-19.1721992492676",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"46509",NA,"auto","773","Southern America",NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:34:16-03","UFMG","BHCB","20921","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Taylor, NP; Zappi, DC","1990","12","15","Brasil","Minas Gerais","Conselheiro Pena",NA,"-41.4721984863281","-19.1721992492676",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"46509",NA,"auto","773","Southern America",NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:34:16-03","UFMG","BHCB","70471","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Krieger, L",NA,NA,NA,"Brasil","Minas Gerais","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"148972",NA,"auto","16130","Southern America",NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:34:16-03","UFMG","BHCB","70516","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Krieger, L",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"36144",NA,"auto","23912","Southern America",NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:34:16-03","UFMG","BHCB","59801","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Harley, RM; et al.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"20044",NA,"auto","24802","Southern America",NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:34:16-03","UFMG","BHCB","2615","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Grandi, TSM","1981","03","27","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. ICB.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"cultivado;arbusto;flores róseas;",NA,NA,"Dicotyledon",NA,NA,"17082",NA,"auto","619","Southern America",NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:34:16-03","UFMG","BHCB","56764","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Costa, LVC","2001","12","01","Brasil","Minas Gerais","Aimorés","Fazenda Bulcão.","-41.0638999938965","-19.4958000183105",NA,NA,NA,NA,"Figueira-do-inferno",NA,NA,"Dicotyledon",NA,NA,"54161",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:34:16-03","UFMG","BHCB","56764","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Costa, LVC","2001","12","01","Brasil","Minas Gerais","Aimorés","Fazenda Bulcão.","-41.0638999938965","-19.4958000183105",NA,NA,NA,NA,"Figueira-do-inferno",NA,NA,"Dicotyledon",NA,NA,"54161",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:34:16-03","UFMG","BHCB","39974","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Aimorés","Pedra do Resplendor.","-41.0638999938965","-19.4958000183105",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"54161",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA
"177","2021-02-12 12:24:41-03","UFMA","MAR","6497","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","C. S. Zickel e J. Y. Tamashiro","1987",NA,NA,"M.R.O. Santos","1982","10","14","Brasil","São Paulo","São Paulo","Jardim Botânico - Beira de caminho","-46.630278","-23.540556","46º37'49W","23º32'26S",NA,NA,"Árvore com cerca de 5m de altura, flor rosa, corola escura, estames amarelos, estigma esbranquiçado, cuale com espinhos finos",NA,NA,NA,NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA
"178","2020-03-11 09:00:27-03","URCA","HCDAL","6629","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia",NA,NA,NA,NA,NA,"Lozano, A.","2011","04","28","Brasil","Ceará","Jardim","Cacimbas","-39.2980995178223","-7.58249998092651",NA,NA,NA,NA,"Arbusto ca. 2,5m; flor de cor rosa; fruto verde.",NA,NA,NA,NA,NA,"26671",NA,"auto","67",NA,NA,NA,NA,NA,NA,NA
"179","2011-01-25 08:47:00-02","MO","MOBOT","100340760","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","H. Bravo & S. Arias M.",NA,NA,NA,"Bowine|Cunninham",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Bowine s.n.","South America",NA,NA,NA,NA,NA,NA
"180","2017-01-26 14:47:00-02","MO","MOBOT","100951735","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Carmen E. Benítez de Rojas|Francisco Rojas","1993","4","30","Venezuela","Trujillo","Urdaneta","Calles de Jajó, en talud de quebrada.",NA,NA,NA,NA,"1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Benítez de Rojas 4797","South America",NA,NA,NA,NA,NA,NA
"181","2011-02-22 17:15:00-03","MO","MOBOT","3163791","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","B. Leuenberfer",NA,NA,NA,"H.Q. Boudet Fernandes","1985","10","8","Brazil","Espírito Santo",NA,"Teresa, São João de Petrópolis, Escola Agrotenica Federal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boudet Fernandes 1536","South America",NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","3165014","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","B. Leuenberger",NA,NA,NA,"Wilson Boone","1985",NA,NA,"Brazil","Espírito Santo",NA,"Santa Teresa, Vale do Canaã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boone 869","South America",NA,NA,NA,NA,NA,NA
"183","2011-02-22 17:15:00-03","MO","MOBOT","3165624","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"H.Q. Boudet Fernandes","1987",NA,NA,"Brazil","Espírito Santo",NA,"Santa Teresa, Rio Cinco de Novembro, barra do Córrego Valsugana, pedra da fenda á beira da estrada para Colatina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boudet Fernandes 2267","South America",NA,NA,NA,NA,NA,NA
"184","2009-10-24 06:29:00-02","MO","MOBOT","3166493","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","J.C. Solomon",NA,NA,NA,"George Eiten|Liene T. Eiten|Itiriki Mimura","1965","2","10","Brazil","São Paulo",NA,"Município de Paraguacu Paulista: along road (to Borá) ca. 1 m N of city of Paraguacu Paulista. Waste ground.","-50.58333","-22.4",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eiten 6011","South America",NA,NA,NA,NA,NA,NA
"185","2015-12-09 21:02:00-02","MO","MOBOT","3166816","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","N. do Socorro G. Ferreira",NA,NA,NA,"M. do Socorro G. Ferreira","1980",NA,NA,"Brazil","Bahia",NA,"A caminho de Pte. Dutra, Irecê.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ferreira 118","South America",NA,NA,NA,NA,NA,NA
"186","2020-03-28 11:30:00-03","MO","MOBOT","3164879","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Lin Chau Ming",NA,NA,NA,"L.C. Ming|L.A. Ferreira","1992","7","19","Brazil","Acre","Marechal Taumaturgo","Reserva Extrativista do Alto Juruá, próximidades do Igarapé Caipora, Seringal São João, Colocacão Belford, margem esquerda do Rio Alto Juruá. Área inundável, solo arenoso.","-72.7917022705078","-8.9411096572876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84570","1","auto","Ming 320","South America",NA,NA,NA,NA,NA,NA
"187","2015-01-24 14:20:00-02","MO","MOBOT","3166217","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia violacea","Leuenb.",NA,NA,NA,NA,"B.E. Leuenberger|A.M. de Carvalho|L.A.M. Silva","1983",NA,NA,"Brazil","Bahia",NA,"Municipio de Vitoria da Conquista, Vitoria da Conquista, cultivado no jardin, setor sul da cidade.",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,"violacea",NA,NA,NA,"Leuenberger 3060","South America",NA,NA,NA,NA,NA,NA
"188","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","34231","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Soares-Silva, J. P.","2018","04","28","Soares-Silva, J.P.","2017","04","10","Brasil","São Paulo","São José do Rio Preto","Bosque e Zoológico Municipal","-49.3544533","-20.77694533","-49.3544533","-20.77694533",NA,NA,"Arbusto de 8 metros, sem látex, borda de mata, pétalas rosas, estames amarelos, estigma esbranquiçado.",NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,"41.0","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA
"189","2020-08-31 09:17:48-03","INPA","INPA","49193","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Araújo, I de J.","1975",NA,NA,"Araújo, I de J.","1973","08","30","Brasil","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,"INPA0049193",NA,"Dicotyledon Superasterids","Caryophyllales",NA,"138090",NA,"auto","19","Southern America",NA,NA,NA,NA,NA,NA
"190","2021-01-10 20:50:57-03","INPA","INPA","71937","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Amaral, IL do; Teixeira, LOA","1982",NA,NA,"Paulino Filho, HF","1975","09","30","Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"INPA0071937","INPA0071937 INPA0071937_e INPA0071937_e1","Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,"75-246","Southern America",NA,NA,NA,NA,NA,NA
"191","2020-08-31 09:17:48-03","INPA","INPA","136165","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Rosa, NA","1980",NA,NA,"Rosa, NA","1980","11","21","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INPA0136165","INPA0136165 INPA0136165_e","Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,"3828","Southern America",NA,NA,NA,NA,NA,NA
"192","2020-08-31 09:17:48-03","INPA","INPA","1572","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Mello, FC de","1955","08","02","Brasil","Amazonas",NA,"BR 174, km 39","-60.05","-2.95","-60.05","-2.95",NA,NA,NA,"INPA0001572","INPA0001572 INPA0001572_e","Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,"INPA1572","Southern America",NA,NA,NA,NA,NA,NA
"193","2020-08-31 09:17:48-03","INPA","INPA","2098","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,"1966",NA,NA,"Almeida, JC de","1955","10","07","Brasil","Amazonas","Manaus",NA,"-60.016667","-3.083333","-60.016667","-3.083333",NA,NA,NA,"INPA0002098","INPA0002098 INPA0002098_e","Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,"INPA2098","Southern America",NA,NA,NA,NA,NA,NA
"194","2020-08-31 09:17:48-03","INPA","INPA","211377","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Oliveira, HF","2007","01",NA,"Ming, LC","1992","07","19","Brasil","Acre","Marechal Traumaturgo","RESEX do Alto Juruá, Sao João, Reserva Extrativista do alto Juruá, próximidades do igarapé Caipora. Seringal São João, Colocação Belford, margem esquerda do rio Alto Juruá. área inundável, solo arenoso.","-72.68","-9.18","-72.68","-9.18",NA,NA,NA,"INPA0211377","INPA0211377 INPA0211377_e INPA0211377_e1","Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,"320","Southern America",NA,NA,NA,NA,NA,NA
"195","2020-08-31 09:17:48-03","INPA","INPA","286239","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Ramos, JF","2015","10","20","Ramos, JF","2015","08","12","Brasil","Amazonas","Manaus","Tupé, Comunidade São João do Tupé","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,"INPA0286239",NA,"Dicotyledon Superasterids","Caryophyllales",NA,"138090",NA,"auto","3029","Southern America",NA,NA,NA,NA,NA,NA
"196","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","44955",NA,"Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Hort. ex Pfeiff.","L. Kollmann",NA,NA,NA,"L. Kollmann; A.P.Fontana","2012","09","27","Brasil","Espírito Santo","Baixo Guandu","Mutum Preto","-40.897222","-19.467222","40W53'50","19S28'2","19","19","Arvoreto 4m ao sol, flores lilás","MBML044955","MBML044955",NA,NA,NA,NA,NA,NA,"12527",NA,NA,NA,NA,NA,NA,NA
"197","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","23843",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth","L. Kollmann/17-10-2008",NA,NA,NA,"A. P. Fontana; et al","2004","10","16","Brasil","Espírito Santo","São Roque do Canaã","Distrito São Jacinto, Militon","-40.608333","-19.725","40W36'30","19S43'30",NA,NA,"Arbusto, flores lilás.","MBML023843","MBML023843",NA,NA,NA,NA,NA,NA,"930",NA,NA,NA,NA,NA,NA,NA
"198","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","23878",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth",NA,NA,NA,NA,"L. Kollmann; et al","2004","10","16","Brasil","Espírito Santo","São Roque do Canaã","Distrito São Jacinto, Militon","-40.608333","-19.725","40W36'30","19S43'30",NA,NA,"Rupícola no sol, flores lilás.","MBML023878","MBML023878",NA,NA,NA,NA,NA,NA,"7073",NA,NA,NA,NA,NA,NA,NA
"199","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","38236",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth",NA,NA,NA,NA,"A. M. Assis; Valdir G. Demuner","2008","03","14","Brasil","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Porção oeste do Fragmento de 600 ha. Acesso pela Rodovia ES-490.","-41.047167","-20.938083","41W2'49,8","20S56'17,1","20","20","Arvoreta 7m. Frutos verdes. Interior de mata. Floresta Estacional Semidecidual em estágio Avançado de Regenaração.","MBML038236","MBML038236",NA,NA,NA,NA,NA,NA,"1416",NA,NA,NA,NA,NA,NA,NA
"200","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","45438",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth",NA,NA,NA,NA,"J. Gurtler","2012","02","08","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.692222","-19.804333","40W41'32","19S48'15,6","188","188","Cactácea arbórea (7,0 mts aprox.), apresentando frutos modificados.","MBML045438","MBML045438",NA,NA,NA,NA,NA,NA,"84",NA,NA,NA,NA,NA,NA,NA
"201","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","45834",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth",NA,NA,NA,NA,"J. Gurtler","2012","02","08","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.692222","-19.804333","40W41'32","19S48'15,6","188","188","Cactácea arbórea (7,0 mts aprox.), apresentando frutos modificados.","MBML045834","MBML045834",NA,NA,NA,NA,NA,NA,"84",NA,NA,NA,NA,NA,NA,NA
"202","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","46059",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth",NA,NA,NA,NA,"J. Gurtler","2012","01","05","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.669778","-19.808444","40W40'11,2","19S48'30,4","280","280","Arvoredo de porte alto (5,0 mts aprox.), apresentando acúleos no caule próximo a inserção das folhas, frutos modificados verdes em solo profundo.","MBML046059","MBML046059",NA,NA,NA,NA,NA,NA,"41",NA,NA,NA,NA,NA,NA,NA
"203","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","46066",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth",NA,NA,NA,NA,"J. Gurtler; Monique Perini, Wellinton Prates","2012","02","01","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.691667","-19.805333","40W41'30","19S48'19,2","171","171","Cactácea arbórea (7,0 mts aprox.), apresentando frutos modificados.","MBML046066","MBML046066",NA,NA,NA,NA,NA,NA,"66",NA,NA,NA,NA,NA,NA,NA
