"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","phylum","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"130","2021-02-08 21:32:16-03","UFBA","ALCB","11456","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Saldanha; Galvão, R","PHs/n","1883",NA,NA,"Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"ALCB015632","ALCB015632","Dicotyledon","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-10-09 11:15:27-03","UFBA","ALCB","16247","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Noblick, LR; Lemos, MJS","2758","1983","10","05","Southern America","Brasil","Bahia","Paraguaçu",NA,NA,NA,NA,"ALCB025659","ALCB025659","Dicotyledon","L.","Cowan, RS","-38.966667","-12.25","Feira de Santana","1985","04",NA,"-38.966667","-12.25",NA,NA,NA,NA,NA,NA,NA
"132","2019-10-09 11:15:27-03","UFBA","ALCB","83406","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Reis, MB","s/n","2007","12","11","Southern America","Brasil","Bahia","Litoral Norte, Prefeitura Municipal de Alagoinhas, Alagoinhas velha",NA,NA,NA,"ca. 5,50 m alt., copa aberta. Folhas alternas, pinadas, folíolos pubescentes. Inflorescência racemosa, flores vistosas, sépalas e pétalas rosa-claras quando novas, tornando-se aermelhadas quando maduras. Fruto com tegumento fibroso. P","ALCB025660","ALCB025660","Dicotyledon","L.","Fonseca, MR","-38.4","-12.166667","Alagoinhas","2007",NA,NA,"-38.4","-12.166667",NA,NA,NA,NA,NA,NA,NA
"133","2019-10-09 11:15:26-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Cavalcanti, G; Guedes, ML; Fonseca, MR; Jesus, NG de; Nascimento, AFS","PFB28","2000","02","29","Southern America","Brasil","Bahia","Torre da Telemar.",NA,NA,NA,"Árvore. 4,0 m. Ramos com lentielas. Folíolos jovens membranáceos, maduros cartáceos, discolores, nectários na base foliar, estandarte pintalgado de vermelho. Inflorescência com botões verde-amarelados, flores com cálice verde-amarelado, pétals e esta",NA,NA,"Dicotyledon","L.",NA,"-42.391389","-9.966389","Pilão Arcado","2007",NA,NA,"-42.391389","-9.966389",NA,NA,NA,NA,NA,NA,NA
"134","2019-10-09 11:15:27-03","UFBA","ALCB","86707","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Ramos, C.H.A.; Guedes, ML; et al.","577","2008","10","28","Southern America","Brasil","Bahia","Litoral Sul, Campo Verde",NA,NA,NA,"de ca 7 m de altura. Folhas com folíolos membranáceos, discolores, face vilosa. Inflorescência com flores rosas, passadas.","ALCB025658","ALCB025658","Dicotyledon","L.","Guedes, ML","-39.711111","-14.167222","Itacaré","2009","01",NA,"-39.711111","-14.167222",NA,NA,NA,NA,NA,NA,NA
"135","2019-10-09 11:15:27-03","UFBA","ALCB","81517","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Nunes, AT","3","2007","08","23","Southern America","Brasil","Bahia","Parque Zoobotânico, fora da trilha, próximo a Av. ademar de Barros.",NA,NA,NA,"Árvore. ca. 15-20 m alt. Folhas discolores. Flores rosa-claro. Madeira moderadamente pesada, muito resistente, medianamente dura, textura fibrosa, de média durabilidade sob condições adversas. Madeira empregada na construção civil.; R","ALCB025695","ALCB025695","Dicotyledon","L.","Nunes, AT","-38.510799407959","-12.9710998535156","Salvador","2007",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA
"136","2019-10-09 11:15:26-03","UFBA","ALCB","01421","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Sena, B","s/n","1956",NA,NA,"Southern America","Brasil","Bahia","Região Metropolitana Salvador",NA,NA,NA,NA,"ALCB025654","ALCB025654","Dicotyledon","L.","Costa, AL","-38.510799407959","-12.9710998535156","Salvador","1956",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA
"137","2019-10-09 11:15:27-03","UFBA","ALCB","69227","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Carvalho, G","07","2005","08","17","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Estacionamento da entrada principal, ao lado da Escola de Dança",NA,NA,NA,"ca. 10m alt., tronco com casca pouco rugosa, marrom-acinzentadada; copa aberta. Folhas discolores. Flores róseas. Frutos cilíndricos, pretos quando maduros. Sementes ovaladas, castanho-claras.","ALCB025657","ALCB025657","Dicotyledon","L.","Carvalho, G","-38.510799407959","-12.9710998535156","Salvador","2005","08",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA
"138","2019-10-09 11:15:27-03","UFBA","ALCB","68606","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Roque, N; Ferreira, PA; Carvalho, CM; Santos, TM; Xavier, AB","FCO152","2004","10","01","Southern America","Brasil","Bahia","UFBA - Ondina Região Metropolitana Salvador, Mata da Faculdade de Dança",NA,NA,NA,"ca. 15m alt.; sépalas vináceaes, corola rósea amarelada, filetes réseos.; Remanescente de Mata Atlântica.","ALCB025656","ALCB025656","Dicotyledon","L.","Guedes, ML","-38.510799407959","-12.9710998535156","Salvador","2004","10",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA
"139","2020-02-08 09:06:15-03","NBC","NL-BOTANY","L 0628018","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Splitgerber FL",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200628018 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0628018",NA,NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","11479",NA,NA,NA
"140","2020-02-08 09:06:15-03","NBC","NL-BOTANY","L.1061594","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Bosbeheer Suriname (BBS)",NA,"1948","01","21","Southern America","Surinam",NA,"Suriname R.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061594 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1061594","NL-L1061594",NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw719",NA,NA,NA
"141","2020-02-08 09:06:15-03","NBC","NL-BOTANY","L.1061595","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Stahel G",NA,"1945","09","01","Southern America","Surinam",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061595 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1061595","NL-L1061595",NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"142","2020-02-08 09:06:15-03","NBC","NL-BOTANY","L.1985013","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Focke HC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1985013 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1985013","NL-L1985013",NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"143","2020-02-08 09:06:15-03","NBC","NL-BOTANY","L.1985016","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Smith HH",NA,"1898","04","01","Southern America","Colombia",NA,"Santa Marta, United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1985016 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1985016","NL-L1985016",NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"144","2020-02-08 09:06:15-03","NBC","NL-BOTANY","U 0003196","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Focke HC",NA,"1842","06","01","Southern America","Surinam","Paramaribo","in h.c. Paramaribo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200003196 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0003196","NL-U0003196",NA,"L.f.","Koeppen RC","-55.166667","5.866667",NA,NA,NA,NA,"-55.166667","5.866667",NA,NA,"Magnoliopsidae","6127 A","type",NA,NA
"145","2020-02-08 09:06:15-03","NBC","NL-BOTANY","U 0271447","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Jansen-Jacobs MJ; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271447 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271447",NA,NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw36258",NA,NA,NA
"146","2020-02-08 09:06:15-03","NBC","NL-BOTANY","U 0271909","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Bosbeheer Suriname (BBS)",NA,"1948","01","21","Southern America","Surinam",NA,"Suriname R.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271909 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271909",NA,NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw719",NA,NA,NA
"147","2020-02-08 09:06:15-03","NBC","NL-BOTANY","U 0271956","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Stahel G",NA,"1945","09","01","Southern America","Surinam",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271956 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271956",NA,NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw364",NA,NA,NA
"148","2020-02-08 09:06:15-03","NBC","NL-BOTANY","U 0271957","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Forest Department British Guiana",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271957 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271957",NA,NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw811",NA,NA,NA
"149","2020-02-08 09:06:15-03","NBC","NL-BOTANY","U.1241924","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Holst BK; Liesner RL",NA,"1986","04","27","Southern America","Venezuela",NA,"Edo. Bolivar: Dist. Piar: SW slope of Amaruay-tepui. E of Auyan-tepui, W of Aparaman-tepui.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1241924 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1241924","NL-U1241924",NA,"L.f.",NA,"-62.25","5.916667",NA,NA,NA,NA,"-62.25","5.916667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"150","2020-02-08 09:06:15-03","NBC","NL-BOTANY","U.1241925","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Smith HH",NA,"1898","04","01","Southern America","Colombia",NA,"Santa Marta, United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1241925 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1241925","NL-U1241925",NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"151","2020-02-08 09:06:15-03","NBC","NL-BOTANY","U.1242710","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Irwin HS; Pires JM; Westra LYT",NA,"1960","09","14","Southern America","Brazil",NA,"Territorio Amapa, Brasil, Rio oiapoque. About 3 km NE of mouth of River Eureupucigne.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1242710 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1242710","NL-U1242710",NA,"L.f.",NA,"-52.85","2.233333",NA,NA,NA,NA,"-52.85","2.233333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"152","2020-02-08 09:06:15-03","NBC","NL-BOTANY","U.1242711","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Irwin HS; Pires JM; Westra LYT",NA,"1960","09","14","Southern America","Brazil",NA,"Territorio Amapa, Brasil, Rio oiapoque. About 3 km NE of mouth of River Eureupucigne.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1242711 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1242711","NL-U1242711",NA,"L.f.",NA,"-52.85","2.233333",NA,NA,NA,NA,"-52.85","2.233333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"153","2020-02-08 09:06:15-03","NBC","NL-BOTANY","WAG.1626757","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Stahel G; Woodherbarium Surinam",NA,"1945","09","01","Southern America","Surinam",NA,"Wayombo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1626757 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1626757","NL-WAG1626757",NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"154","2020-02-08 09:06:15-03","NBC","NL-BOTANY","WAG.1626758","PreservedSpecimen","Plantae","Fabales","Leguminosae-Caes.","Cassia","grandis","Cassia grandis","Ratter JA",NA,"1984","08","17","Southern America","Brazil",NA,"State of Mato Grosso. On the margin of the Transpantaneira c. 3 km north of the IBDF base (approx 120 km from Pocone on the road to Porto Jofre).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1626758 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1626758","NL-WAG1626758",NA,"L.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"155","2020-11-04 11:08:38-03","ESALQ","ESA","1277","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA001277","ESA001277","Magnoliophyta","L. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-04 10:55:32-03","ESALQ","ESA","116187","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Harley, R.M.","55202.0","2004","11","01",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"ESA116187","ESA116187",NA,NA,NA,"-41.8114013671875","-13.5789003372192","Rio de Contas",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"157","2020-11-04 11:08:38-03","ESALQ","ESA","111181","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Caliari, C.P.","1024.0","2007","09","10",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"ESA111181","ESA111181","Magnoliophyta",NA,"Kuntz, J.","-55.9674987792969","-16.1944007873535","Barão de Melgaço","2007","10","17",NA,NA,"145819","auto",NA,NA,NA,NA,NA
"158","2020-11-04 11:08:38-03","ESALQ","ESA","116027","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Kuntz, J.","186.0","2007","09","01",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"ESA116027","ESA116027","Magnoliophyta",NA,"Kuntz, J.","-55.9674987792969","-16.1944007873535","Barão de Melgaço",NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA
"159","2020-11-04 11:08:38-03","ESALQ","ESA","68706","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Pacheco, O.",NA,"1955","11","13",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA068706","ESA068706","Magnoliophyta","L. f.",NA,"-47.060001373291","-22.8999996185303","Campinas","1999","01","01",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"160","2020-11-04 11:08:38-03","ESALQ","ESA","32370","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Dubs, B.","1593.0","1994","07","29",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"ESA032370","ESA032370","Magnoliophyta","L. f.","Romão, G.O.",NA,NA,"Rodovia Transpantaneira","1997","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-04 11:08:38-03","ESALQ","ESA","1305","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Gardini, A.",NA,"1942","10","20",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA001305","ESA001305","Magnoliophyta","L. f.",NA,"-47.060001373291","-22.8999996185303","Campinas",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"162","2020-11-04 11:08:38-03","ESALQ","ESA","68705","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Savina","342.0","1985","10","15",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA068705","ESA068705","Magnoliophyta","L. f.",NA,"-47.060001373291","-22.8999996185303","Campinas","1999","01","01",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"163","2020-11-04 11:08:38-03","ESALQ","ESA","69252","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Cesar, O.","757.0","1986","10","15",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA069252","ESA069252","Magnoliophyta","L. f.",NA,"-47.560001373291","-22.4099998474121","Rio Claro","1999","01","01",NA,NA,"21773","auto",NA,NA,NA,NA,NA
"164","2020-11-04 11:08:38-03","ESALQ","ESA","69251","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Garcia, F.C.P.","590.0","1990","12","10",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA069251","ESA069251","Magnoliophyta","L. f.","Romão, G.O.","-47.560001373291","-22.4099998474121","Rio Claro","1999","01","01",NA,NA,"21773","auto",NA,NA,NA,NA,NA
"165","2021-03-31 13:39:11-03","MN","R","112621","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Irwin, H.S.; et al.","48247","1960","09","14",NA,"Brasil","Amapá","about 3km NE of mouth or river Eureupucigne",NA,NA,NA,NA,NA,NA,NA,"L. f.","J. M.Pires",NA,NA,"Rio Oiapoque","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-31 13:39:11-03","MN","R","190912","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Emmerich, M.; Santos, E.A. 3764 & Trinta, E.F. 3329","5694","1986","07","17",NA,"Brasil","Mato Grosso","Estr. BR- 174.",NA,NA,NA,NA,NA,NA,NA,"L. f.","H. C. de Lima",NA,NA,"Cárcere","2008","02","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-01-14 15:28:44-03","MN","R","69803","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Galvão, F.R.","s.n.","1883","11",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Herb. J. de Saldanha.&nf;&nf;Etiq. do Gab. de Bot. da Escola Politécnica n. 8379.",NA,NA,NA,"L. f.",NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"168","2021-03-31 13:39:11-03","MN","R","5783","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"L. f.",NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"169","2021-03-31 13:39:11-03","MN","R","130564","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Irwin, H.S.","2034","1958","11","07",NA,"Brasil","Minas Gerais","Agricultural School",NA,NA,NA,NA,NA,NA,NA,"L. f.","Cowan, R.S.","-42.8819007873535","-20.7539005279541","Viçosa",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"170","2021-01-14 15:28:44-03","MN","R","67527","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Freire, C.V.","345","1930","10","10",NA,"Brasil","Rio de Janeiro","Horto Botânico",NA,NA,NA,NA,NA,NA,NA,"L. f.",NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"171","2021-03-31 13:39:11-03","MN","R","203426","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Carauta, J.P.P.","7363","2003","10","27",NA,"Brasil","Rio de Janeiro","Margem da Lagoa Rodrigo de Freitas",NA,NA,NA,NA,NA,NA,NA,"L. f.","H. C. de Lima","-43.2075004577637","-22.9027996063232","Rio de Janeiro","2008",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"172","2021-01-14 15:28:44-03","MN","R","65485","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Hoehne, F.C.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Parque do Museu",NA,NA,NA,NA,NA,NA,NA,"L. f.",NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"173","2021-03-31 13:39:11-03","MN","R","161221","PreservedSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Emmerich, M.","157","1958","11","18",NA,"Brasil","Rio de Janeiro","Quinta da Boa Vista",NA,NA,NA,NA,NA,NA,NA,"L. f.",NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"174","2021-03-18 21:59:06-03","UFPI","TEPB","8224","PreservedSpecimen","Plantae",NA,"Caesalpiniaceae","Cassia","grandis","Cassia grandis","A. S. Lopes",NA,"1994","08","28",NA,"Brasil","Piauí","Fazenda Sono",NA,NA,NA,"Árvore, flor roséa Ambiente: Cerrado <ll>dwc_commonname:</ll> Canafístula",NA,NA,NA,"L.","Airan S. Lopes","-42.676399230957","-5.35832977294922","Demerval Lobão","1994","12","06",NA,NA,"15795","auto",NA,NA,NA,NA,NA
"175","2020-11-19 10:23:40-03","CPAP","CPAP","8906","PreserverdSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Salis, S. M.","449","1991","08","16",NA,"Brasil","MS","Estrada para o Forte Coimbra","89","89",NA,"Arbóreo, 10m de altura. FLOR: rósea. Flores velhas com coloração laranja. FRUTO: verde. INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Beira de aterro. SUBSTRATO: solo arenoso. RELEVO: inclinado. <ll>dwc_commonname:</ll> Canafistul",NA,NA,NA,"L.f.",NA,"-57.45","-19.3","Corumbá",NA,NA,NA,"57°27' W","19°18' S",NA,NA,NA,NA,NA,NA,NA
"176","2020-11-19 10:23:40-03","CPAP","CPAP","7000","PreserverdSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Pott, A.","5156","1989","10","09",NA,"Brasil","MT","Fazenda Porto Jofre; Sub-região de Poconé; Pantanal - próximo Transpantaneira X acesso retiro Santa Isabel","90","90",NA,"Árvore 10-15 m de altura. FLOR: 1° rosa, após amarela. FRUTO: castanho escuro. INTERESSE: Lenha, ornamental.. FREQUÊNCIA: Frequente. AMBIENTE: Caapão (ilha de mata) alagável junto a corixo (corixo: curso fluvial estacional). SUBSTRATO: solo argiloso. REL",NA,NA,NA,"L.f.",NA,NA,"-17.5","Poconé",NA,NA,NA,"56°80' W","17°30' S",NA,NA,NA,NA,NA,NA,NA
"177","2020-11-19 10:23:40-03","CPAP","CPAP","4147","PreserverdSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Pott, A.","3568","1987","09","30",NA,"Brasil","MS","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - rio Miranda, invernada Bodoque (próximo a invernada Jacu) - ponto 60A","90","90",NA,"Árvore. FLOR: rosa. FRUTO: castanho. INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Mata ciliar em terraço fluvial inundável. SUBSTRATO: solo arenoso. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Canafistula",NA,NA,NA,"L.f.","A. Pott; V. J. Pott","-57.266667","-19.533333","Corumbá","1987","10",NA,"57°16' W","19°32' S",NA,NA,NA,NA,NA,NA,NA
"178","2020-11-19 10:23:40-03","CPAP","CPAP","8933","PreserverdSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Salis, S. M.","476","1991","09","08",NA,"Brasil","MT","Próximo ao curral - fazenda Santa Clara do Rio Novo",NA,NA,NA,"Arbóreo, 8m de altura. FLOR: laranja. Flores novas com colora rosa ?. FRUTO: preto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Pouco frequente. AMBIENTE: Área de pastagem cultivada. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Canafistu",NA,NA,NA,"L.f.","S. M. Salis","-56.316667","-16.216667","Poconé","1991","09",NA,"56°19' W","16°13' S",NA,NA,NA,NA,NA,NA,NA
"179","2020-11-19 10:23:40-03","CPAP","CPAP","896","PreserverdSpecimen","Plantae",NA,"Fabaceae","Cassia","grandis","Cassia grandis","Pott, V. J.","44","1984","10","08",NA,"Brasil","MS","Cidade de Corumbá",NA,NA,NA,"Árvore. Vagem grande com mais ou menos 40cm de comprimento, 3cm largura. FLOR: rosa . FRUTO: preto. INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: . <ll>dwc_commonname:</ll> Canafistula",NA,NA,NA,"L.f.",NA,"-57.6533012390137","-19.0091991424561","Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
