"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"86","2019-08-20 10:21:14-03","UNICAMP","UEC","138203","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Costa, IR","2009","11",NA,"Costa, IR; Andrade, MAR","515","2003","12","13","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"arbusto, 2m",NA,NA,"Magnoliopsida",NA,NA,"Parque Estadual Carlos Botelho, Trilha da Figueira, beira do rio",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:21:14-03","UNICAMP","UEC","21314","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Lughadha, EN","1997",NA,NA,"Benson, WW","10891","1979","12","22","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Arbusto com 2,5 m de altura.","UEC065902","UEC065902","Magnoliopsida",NA,NA,"Reserva de Sete Barras",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:36:36-03","UNICAMP","UEC","073605","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Mattos","Faria Júnior, JEQ","2010","12",NA,"Mello-Silva, R; Vitta, FA; Roque, N","927","1994","05","12","Brazil","São Paulo","Tapira",NA,NA,NA,NA,"680","680","Arvoreta 4m alt., no interior da mata. Folhas discolores. Frutos imaturos verdes, postados debaixo das folhas.; Mata pluvial Atlântica de encosta.","UEC112885","UEC112885","Magnoliopsida",NA,NA,"Rodovia SP 79,km 166, em direção a Juquiá, lado direito.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:36:36-03","UNICAMP","UEC","179994","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Mattos",NA,NA,NA,NA,"Flores, TB; Mello, FNA; Braga, DPP; Bettinardi, ML; Souza, VC; Rodrigues, RR","1800","2013","03","26","Brazil","São Paulo","Tapiraí","-47.533472","-24.033947","-47.533472","-24.033947","480","480","Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","UEC112880","UEC112880","Magnoliopsida",NA,NA,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:36:36-03","UNICAMP","UEC","84608","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Mattos","Faria Júnior, JEQ","2010","12",NA,"Ávila, NS; Neves, LF; Bellenzani, MLR","376","1994","09","14","Brazil","São Paulo",NA,"-46.716944","-23.818611","-46.716944","-23.818611",NA,NA,"Arbusto 1,0m alt., flores brancas, anteras amarelas.; Mata.","UEC112883","UEC112883","Magnoliopsida",NA,NA,"Centro Paulus. Região Sul do município de São Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:36:36-03","UNICAMP","UEC","85665","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Mattos","Faria Júnior, JEQ","2010","12",NA,"Kiyama, CY; Simão-Bianchini, R; Rossi, L; Shirasuna, RT","57","1994","09","05","Brazil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Árvore, 5m alt. Frutos maduros negros.","UEC112884","UEC112884","Magnoliopsida",NA,NA,"Estação Biológica de Boracéia. Estrada para a Barragem da SABESP no rio Guaratuba.",NA,"18032","auto",NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:36:36-03","UNICAMP","UEC","073601","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Mattos","Faria Júnior, JEQ","2010","12",NA,"Almeida-Scabbia, RJ; et al.","252","1994","04","09","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 6m de altura, frutos verdes no início da formação.","UEC112882","UEC112882","Magnoliopsida",NA,NA,"Fazenda Intervales, Base Saibadela, trilha do rio, beira rio.",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"93","2020-10-14 10:03:32-03","FURB","FURB","19177","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Sobral, M","2010","01","25","Dreveck, S.; Carneiro, F.E.","1078","2009","09","23","Brasil","Santa Catarina","Garuva","-48.7802778","-26.1002778","-48.7802778","-26.1002778","112","112","Florística IFFSC 1068 (Arbusto) Habitat: Floresta Ombrófila Densa de Terras Baixas; interior do fragmento Habito: arbustiva; Fruto verde;","FURB32652","FURB32652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-10-14 10:03:32-03","FURB","FURB","26895","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Oliveira, AA de","2010","08","12","Dreveck, S.; Carneiro, F.E.","1806","2010","02","19","Brasil","Santa Catarina","Schroeder","-49.0486111","-26.3694445","-49.0486111","-26.3694445","105","105","Florística IFFSC 995 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; flor sépalas brancas","FURB02530","FURB02530",NA,NA,NA,"Rancho Bom.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-08 08:53:55-03","FURB","FURB","48721","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Oliveira, AA de","2015","10","23","Oliveira, A.A. de","2631","2015","10","23","Brasil","Santa Catarina","Schroeder","-49.0486111","-26.3697223","-49.0486111","-26.3697223","105","105",NA,"FURB48721","FURB48721",NA,NA,NA,"Rancho Bom.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-10-14 10:03:32-03","FURB","FURB","64097","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Vieira, F. C. S.","2020","04","21","Kassner-Filho, A.","5226","2019","06","05","Brasil","Santa Catarina","Guaramirim","-48.9375","-26.4458333","-48.9375000","-26.4458333","18","18","fruto imaturo Habitat: interior do fragmento Habito: arbórea","FURB64097","FURB64097",NA,NA,NA,"Bairro Caixa D#?#água.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-08 08:53:55-03","FURB","FURB","3013","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Sobral, M","2004","12","23","Vieira, F.C.S.","405","2004","07","04","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"FURB32653","FURB32653",NA,NA,NA,"Monte Crista.",NA,"22441","auto",NA,NA,NA,NA,NA,NA
"98","2019-11-08 08:53:55-03","FURB","FURB","1683","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Sobral, M",NA,NA,NA,"Krambech, A.",NA,"1997","10","24","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"BIOMATEC","FURB32654","FURB32654",NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"99","2014-10-14 15:57:00-03","BS","M","M-0137142","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Mattos",NA,NA,NA,NA,"Klein, R.M.",NA,"1955","06","22","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0137142",NA,"Magnoliophyta","Myrtales",NA,"Cunhas, Itajaí",NA,NA,NA,"Magnoliopsida",NA,"NOTATYPE","21:00",NA,NA
"100","2020-06-29 09:31:34-03","UFRRJ","RBR","46171","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","M.C. Souza, D. Caldas",NA,NA,NA,"J.F.A. Baumgratz; J.F.A. Baumgratz, M. Nadruz, M.G. Bovini, M.S. Wängler, F.H. Nadal","1605","2019","01","30","Brasil","Rio de Janeiro","Paraty","-44.811944","-23.268056","44º48'43''W","23º16'5''S","638","638",NA,"RBR00046171","RBR00046171",NA,NA,NA,"Zona de amortecimento do Parque Nacional da Serra da Bocaina; Floresta Ombrófila Montana secundária. Zona de amortecimento do Parque Nacional da Serra da Bocaina; Floresta Ombrófila Montana secundária. Picada para o pico do Coriscão, com início na trilha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-21 19:37:36-03","UFC","EAC","53224","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Costa, I.R.","2009","11",NA,"Costa, I.R.; Andrade, M.A.R.","515","2003","12","14","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Arbusto, 2m","EAC0053224",NA,"Dicotyledon",NA,"Southern America","Parque Ecológico Carlos Botelho",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:36:48-03","MBM","MBM","17785","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","26667","1971","04","30","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM017785","MBM017785",NA,NA,"Southern America","Rio do Costa",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:36:48-03","MBM","MBM","212745","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","1395","1996","05","07","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM212745","MBM212745",NA,NA,"Southern America","Serra Negra, Fazenda Guam",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:36:48-03","MBM","MBM","37314","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","11062","1963","12","30","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM037314","MBM037314",NA,NA,"Southern America","Serra de Araraquara, Morro do Cauvi",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:36:48-03","MBM","MBM","60247","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","41871","1979","01","12","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM060247","MBM060247",NA,NA,"Southern America","Rio Bromado",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:36:48-03","MBM","MBM","319492","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Sobral, M.",NA,NA,NA,"Vieira, F.C.S.","s.n.","2004","07","04","Brazil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"MBM319492","MBM319492",NA,NA,"Southern America","Monte Crista",NA,"22441","auto",NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:36:48-03","MBM","MBM","81901","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand",NA,NA,NA,NA,"Landrum, L.R.","3999","1981","12","10","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM081901","MBM081901",NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:36:48-03","MBM","MBM","17345","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","26266","1971","02","04","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM017345","MBM017345",NA,NA,"Southern America","Rio do Costa",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:36:48-03","MBM","MBM","164047","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","59800","1994","01","15","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM164047","MBM164047",NA,NA,"Southern America","Descampado",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:36:48-03","MBM","MBM","275000","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Souza, F.O.; et al.; et al.","20","2000","07","17","Brazil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"MBM275000","MBM275000",NA,NA,"Southern America","Parque Estadual da Serra do Mar",NA,"30093","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:36:48-03","MBM","MBM","189504","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Moraes, P.L.R. de","957","1994","04","23","Brazil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"MBM189504","MBM189504",NA,NA,"Southern America","Parque Estadual Carlos Botelho",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:36:48-03","MBM","MBM","250458","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Souza, V.C.",NA,NA,NA,"Oliveira, A.A. de; et al.; et al.","3625","2000","04","20","Brazil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"MBM250458","MBM250458",NA,NA,"Southern America","Parque Estadual da Serra do Mar",NA,"41977","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:36:48-03","MBM","MBM","402","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13552","1966","01","19","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM000402","MBM000402",NA,NA,"Southern America","Estrada Cacatu - Serra Negra",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:36:48-03","MBM","MBM","32330","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","34779","1974","08","15","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM032330","MBM032330",NA,NA,"Southern America","Sapitanduva",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:36:48-03","MBM","MBM","89476","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","47167","1983","11","30","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM089476","MBM089476",NA,NA,"Southern America","Serrinha",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:36:48-03","MBM","MBM","80142","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","45974","1982","12","29","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM080142","MBM080142",NA,NA,"Southern America","Serrinha",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:36:48-03","MBM","MBM","260641","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","835","1995","07","26","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM260641","MBM260641",NA,NA,"Southern America","Guaraqueçaba",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:36:48-03","MBM","MBM","4177","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","18116","1967","12","14","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM004177","MBM004177",NA,NA,"Southern America","Rio do Cedro",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:36:48-03","MBM","MBM","20866","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","28603","1971","12","29","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM020866","MBM020866",NA,NA,"Southern America","Colônia Limeira",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:36:48-03","MBM","MBM","4502","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","17889","1967","11","20","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM004502","MBM004502",NA,NA,"Southern America","Praia do Mendanha",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:36:48-03","MBM","MBM","37318","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","9885","1963","01","12","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM037318","MBM037318",NA,NA,"Southern America","Rio da Divisa",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:36:48-03","MBM","MBM","7058","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","18643","1968","02","27","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM007058","MBM007058",NA,NA,"Southern America","Serra de Araraquara",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:36:48-03","MBM","MBM","232184","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","11062","1963","12","30","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM232184",NA,NA,NA,"Southern America","Serra de Araraquara, Morro do Cauvi",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:36:48-03","MBM","MBM","7649","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","19565","1968","08","07","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM007649","MBM007649",NA,NA,"Southern America","Rio Mãe Catira",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:36:48-03","MBM","MBM","59017","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","40022","1977","07","11","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM059017","MBM059017",NA,NA,"Southern America","Rio Mãe Catira",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:36:48-03","MBM","MBM","162876","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand",NA,NA,NA,NA,"Guapiassú, M.","s.n.","1993","11","07","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM162876",NA,NA,NA,"Southern America","Serra da Prata",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:36:48-03","MBM","MBM","1086","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","14539","1966","07","27","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM001086","MBM001086",NA,NA,"Southern America","Morro do Tabaquara",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:36:48-03","MBM","MBM","8462","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Lindeman, J.",NA,NA,NA,"Lindeman, J.; et al.; et al.","3848","1967","01","02","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM008462","MBM008462",NA,NA,"Southern America","Morro do Tabaquara",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:36:48-03","MBM","MBM","37316","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","9825","1963","01","26","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM037316","MBM037316",NA,NA,"Southern America","Sertão do Indaial",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:36:48-03","MBM","MBM","37317","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","9540","1962","12","29","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM037317","MBM037317",NA,NA,"Southern America","Sítio do Meio",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:36:48-03","MBM","MBM","232185","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","9540","1961","12","29","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM232185",NA,NA,NA,"Southern America","Sítio do Meio",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:36:48-03","MBM","MBM","204989","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, G.",NA,NA,NA,"Barboza, E.; Silva, J.M.; Silva, J.M.","39","1997","01","14","Brazil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"MBM204989","MBM204989",NA,NA,"Southern America","Fazenda do Rio do Melo",NA,"22441","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:36:48-03","MBM","MBM","37315","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Legrand, D.","1960",NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","3990","1957","05","25","Brazil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"150","150","Mata. Arbusto 3m alt. Fruto imaturo verde.; Arbusto 3m, fruto imaturo verde.; Mata.","MBM037315","MBM037315",NA,NA,"Southern America","Três Barras",NA,"22441","auto",NA,NA,"PARATYPE",NA,NA,NA
"134","2020-12-21 16:36:48-03","MBM","MBM","235391","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.; et al.; et al.","883","1996","01","30","Brazil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"MBM235391","MBM235391",NA,NA,"Southern America","Estação Experimental do Instituto Agronômico",NA,"17990","auto",NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:36:48-03","MBM","MBM","227569","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Arbocz, G.F.","510","1994","08","02","Brazil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"MBM227569","MBM227569",NA,NA,"Southern America","Ribeirão Grande",NA,"25028","auto",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:36:48-03","MBM","MBM","189504","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Moraes, P.L.R. de; et al.; et al.","957",NA,NA,NA,"Brazil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"MBM189504","MBM189504",NA,NA,"Southern America","Parque Estadual Carlos Botelho",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:37:12-03","MBM","MBM","399374","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Sobral, M.","2014",NA,NA,"Bonaldi, R.A.","704","2013","07","17","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 4,5 m de altura.; Floresta Ombrófila Densa Submontana.","MBM399374","MBM399374",NA,NA,"Southern America","Quintilha",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"138","2020-12-11 11:39:17-03","UFMG","BHCB","48435","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand",NA,NA,NA,NA,"Ivanauskas, NM; Gomes, A; Dias Filho, S","984","1996","01","24","Brasil","São Paulo","Pariquera-Açu","-47.866667","-24.6","-47.866667","-24.6",NA,NA,"Arvoreta de 2m. Frutos jovens.","BHCB010817","BHCB010817","Dicotyledon",NA,"Southern America","Estação Experimental do Instituto Agronômico, Floresta Ombrófila.",NA,NA,NA,NA,NA,NA,NA,NA,NA
