"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"314","2021-03-21 19:36:45-03","UFC","EAC","54507","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Castro, A.S.F.","2712","2013","03","30","Southern America","Brasil",NA,NA,"Árvore; flor branca.","EAC0054507","Dicotyledon",NA,"Mart. & Zucc.","Castro, A.S.F.","Ceará","Bom Tempo, Serra da Ibiapaba.","-40.7188987731934","-4.54166984558105","EAC0054507","Ipueiras",NA,NA,NA,"37673","auto",NA,NA,"2013","03","30",NA,NA,NA,NA,NA,NA
"315","2021-03-21 19:36:45-03","UFC","EAC","22779","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Araújo, F.S.","708","1994","05","17","Southern America","Brasil",NA,NA,"Árvore","EAC0022779","Dicotyledon",NA,"Mart. & Zucc.","Souza, B.M.","Ceará","Planalto da Ibiapaba, Jaburuna Sul","-40.9211006164551","-3.85443997383118","EAC0022779","Ubajara",NA,NA,NA,"27385","auto",NA,NA,"1997","02","26",NA,NA,NA,NA,NA,NA
"316","2021-03-21 19:36:45-03","UFC","EAC","48530","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Miranda, A.M.; Meunier, I.; Martins, R.","5272","2005","11","20","Southern America","Brasil",NA,NA,"Arbusto, ca. 1,70m, caule marrom, folha membranácea levemente discolor, abaxialmente fracamente dourada, cálice verde de sépala reflexa, corola-estame-estilete brancos, antera marrom, estigma amarronzado.; Cerrado","EAC0048530","Dicotyledon",NA,"Mart. & Zucc.","Miranda, A.M.","Maranhão","Estrada de barro","-45.1411018371582","-7.08444023132324","EAC0048530","Loreto",NA,NA,NA,"79629","auto",NA,NA,"2005","12",NA,NA,NA,NA,NA,NA,NA
"317","2021-03-21 19:36:45-03","UFC","EAC","9673","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Fernandes, A.; Matos, F.J.A.","EAC9673","1981","02","15","Southern America","Brasil",NA,NA,"Arbusto, flor branca.; Ambiente de mata.","EAC0009673","Dicotyledon",NA,"Mart. & Zucc.","Araújo, R.S.","Piauí","BR 343, entrada da cidade.","-41.5574989318848","-3.47194004058838","EAC0009673","Cocal",NA,NA,NA,"30836","auto",NA,NA,"2018","07","03",NA,NA,NA,NA,NA,NA
"318","2021-03-21 19:36:45-03","UFC","EAC","49814","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Castro, A.J.; et al.","514","2010","12","10","Southern America","Brasil",NA,NA,"Arvoreta, frequente, fruto seco, flor creme; Cerrado","EAC0049814","Dicotyledon",NA,"Mart. & Zucc.","Castro, A.S.F.","Piauí",NA,"-43.6636009216309","-8.09667015075684","EAC0049814_1 EAC0049814_2","Eliseu Martins",NA,NA,NA,"42046","auto",NA,NA,"2011","09","30",NA,NA,NA,NA,NA,NA
"319","2021-03-21 19:36:45-03","UFC","EAC","50851","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Lima-Verde, L.W.; et al.","2910","2004","08","21","Southern America","Brasil",NA,NA,"Ecótono cerrado/ caatinga.","EAC0050851","Dicotyledon",NA,"Mart. & Zucc.","Araújo, R.S.","Piauí","Baixada lado direito da estrada S. João da Frontei","-41.2574996948242","-3.95555996894836","EAC0050851","São João da Fronteira",NA,NA,NA,"37866","auto",NA,NA,"2018","07","03",NA,NA,NA,NA,NA,NA
"320","2021-03-21 19:36:45-03","UFC","EAC","32985","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Sobrinho, M.S.; Bruno, M.M.A.","s.n.","2001","07","18","Southern America","Brasil",NA,NA,"Árvore; dispersão anemocórica.; Mata seca.","EAC0032985","Dicotyledon",NA,"Mart. & Zucc.","Araújo, R.S.","Ceará","Reserva Serra das Almas.","-40.85","-5.083333","EAC0032985","Crateús","650","650",NA,NA,NA,"-40.85","-5.083333","2018","07","03",NA,NA,NA,NA,NA,NA
"321","2021-03-21 19:36:45-03","UFC","EAC","58048","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Batista, W.","196","2014","01","30","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional - CE; Árvore, flor amarela.&nf;Dups RB.","EAC0058048","Dicotyledon",NA,"Mart. & Zucc.","Quaresma, A.S.","Ceará","congl. 163 sub. 1, árv. 6.&nf;Estrato intermediário.","-41.220528","-4.859997","EAC0058048","Poranga",NA,NA,NA,NA,NA,"-41.220528","-4.859997","2014","02","26",NA,NA,NA,NA,NA,NA
"322","2021-03-21 19:36:45-03","UFC","EAC","50182","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Magalhães, H.","216","2000","01",NA,"Southern America","Brasil",NA,NA,"Fanerófito.; Dunas litorâneas","EAC0050182","Dicotyledon",NA,"Mart. & Zucc.","Araújo, R.S.","Ceará","Estação Ecológica do Pecém, Substrato arenoso.","-38.816667","-3.566667","EAC0050182","São Gonçalo do Amarante",NA,NA,NA,NA,NA,"-38.816667","-3.566667","2018","07","03",NA,NA,NA,NA,NA,NA
"323","2021-03-21 19:36:45-03","UFC","EAC","50186","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Magalhães, H.","120","2000","01",NA,"Southern America","Brasil",NA,NA,"Fanerófito.; Dunas litorâneas.","EAC0050186","Dicotyledon",NA,"Mart. & Zucc.","Araújo, R.S.","Ceará","Estação Ecológica do Pecém, substrato arenoso.","-38.816667","-3.566667","EAC0050186","São Gonçalo do Amarante",NA,NA,NA,NA,NA,"-38.816667","-3.566667","2018","07","03",NA,NA,NA,NA,NA,NA
"324","2021-03-21 19:36:45-03","UFC","EAC","7473","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Martins, P.; Nunes, E.","s.n.","1979","11","17","Southern America","Brasil",NA,NA,"Árvore, 3 a 5 m; flor branca.; Chapada.","EAC0007473","Dicotyledon",NA,"Mart. & Zucc.","Araújo, R.S.","Piauí","entre Bertolina e Eliseu Martins.",NA,NA,"EAC0007473","Bertolina",NA,NA,NA,NA,NA,NA,NA,"2018","07","03",NA,NA,NA,NA,NA,NA
"325","2021-03-21 19:36:45-03","UFC","EAC","9418","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Fernandes, A.; Nunes, E.; Martins, P.","EAC9418","1980","12","04","Southern America","Brasil",NA,NA,"Árvore, 5 a 7 m; flor branca.; Cerrado.","EAC0009418","Dicotyledon",NA,"Mart. & Zucc.","Araújo, R.S.","Piauí","a 5 km da cidade, lado norte.",NA,NA,"EAC0009418","Bertolina",NA,NA,NA,NA,NA,NA,NA,"2018","07","03",NA,NA,NA,NA,NA,NA
"326","2021-03-21 19:36:45-03","UFC","EAC","26439","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Souza, E.B.","237","1998","05","22","Southern America","Brasil",NA,NA,"Arvoreta, ca. 4 m; fruto ferrugíneo.; Tabuleiro litorâneo.","EAC0026439","Dicotyledon",NA,"Mart. & Zucc.","Araújo, R.S.","Ceará","Parque Botânico do Ceará","-38.6530990600586","-3.73610997200012","EAC0026439","Caucaia",NA,NA,NA,"40484","auto",NA,NA,"2018","07","03",NA,NA,NA,NA,NA,NA
"327","2021-03-21 19:36:45-03","UFC","EAC","25742","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Fernandes, A.; Nunes, E.","EAC25742","1997","09","24","Southern America","Brasil",NA,NA,"Árvore.; Tabuleiro litorâneo.","EAC0025742","Dicotyledon",NA,"Mart. & Zucc.","Araújo, R.S.","Ceará","Parque Botânico do Ceará","-38.6530990600586","-3.73610997200012","EAC0025742","Caucaia",NA,NA,NA,"40484","auto",NA,NA,"2018","07","03",NA,NA,NA,NA,NA,NA
"328","2021-03-21 19:36:45-03","UFC","EAC","19493","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Araújo, F.S.","367","1991","03","09","Southern America","Brasil",NA,NA,"Árvore.","EAC0019493","Dicotyledon",NA,"Mart. & Zucc.","Araújo, R.S.","Ceará","Baixa Fria, Planalto da Ibiapaba","-40.7742004394531","-5.53444004058838","EAC0019493","Novo Oriente",NA,NA,NA,"28544","auto",NA,NA,"2018","07","03",NA,NA,NA,NA,NA,NA
"329","2021-03-21 19:36:45-03","UFC","EAC","19537","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Araújo, F.S.","411","1991","04","06","Southern America","Brasil",NA,NA,"Árvore.; Vegetação de carrasco.","EAC0019537","Dicotyledon",NA,"Mart. & Zucc.","Araújo, R.S.","Ceará","Estrondo, Planalto da Ibiapaba.","-40.7742004394531","-5.53444004058838","EAC0019537","Novo Oriente","750","750",NA,"28544","auto",NA,NA,"2018","07","03",NA,NA,NA,NA,NA,NA
"330","2020-12-21 16:33:16-03","MBM","MBM","235373","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Souza, V.C.; et al.; et al.","20764",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM235373",NA,NA,"Mart. & Zucc.","Souza, V.C.","Mato Grosso","Estrada Marzagão - Cuiabá","-56.4275016784668","-14.8360996246338","MBM235373","Rosário Oeste",NA,NA,NA,"187324","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-12-21 16:33:16-03","MBM","MBM","267192","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Gottsberger, G.","119-211",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM267192",NA,NA,"Mart. & Zucc.","Ferrucci, M.S.","Minas Gerais","Fazenda Bela Tanda","-47.9169006347656","-19.0386009216309","MBM267192","Indianópolis",NA,NA,NA,"30244","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:33:16-03","MBM","MBM","43810","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Macedo, A.","1307",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM043810",NA,NA,"Mart. & Zucc.","Cabrera, A.L.","Minas Gerais","Fazenda Santa Teresinha","-49.4650001525879","-18.968900680542","MBM043810","Ituiutaba",NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-12-21 16:33:16-03","MBM","MBM","266247","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Barreto, M.","11557",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM266247",NA,NA,"Mart. & Zucc.","Barreto, M.","Minas Gerais","Carrancas - Nova Granja","-43.8513984680176","-19.7696990966797","MBM266247","Santa Luzia",NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:33:16-03","MBM","MBM","444","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13266",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM000444",NA,NA,"Mart. & Zucc.","Hatschbach, G.","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133","MBM000444","Campo Mourão",NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-21 16:33:16-03","MBM","MBM","16318","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Lindeman, J.; Haas, H.; Haas, H.","2751",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM016318",NA,NA,"Mart. & Zucc.","Westra, L.Y.T.","Paraná","Rio Mourão","-52.3830986022949","-24.0456008911133","MBM016318","Campo Mourão",NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:33:16-03","MBM","MBM","119424","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Roderjan, C.V.; et al.; et al.","191",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM119424",NA,NA,"Mart. & Zucc.","Hatschbach, G.","Paraná","Cianorte","-52.6049995422363","-23.6632995605469","MBM119424","Cianorte",NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-12-21 16:33:16-03","MBM","MBM","256483","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Fonseca, E.C.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM256483",NA,NA,"Mart. & Zucc.","Maia, B.","São Paulo","Parque Estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455","MBM256483","Teodoro Sampaio",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-12-21 16:33:16-03","MBM","MBM","95908","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Schinini, A.","23879",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,"MBM095908",NA,NA,"Mart. & Zucc.","Schinini, A.",NA,NA,NA,NA,"MBM095908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-12-21 16:33:16-03","MBM","MBM","36036","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Pabst, G.","10322",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM036036",NA,NA,"Mart. & Zucc.","Pereira, E.","Rio de Janeiro","s",NA,NA,"MBM036036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-12-21 16:33:16-03","MBM","MBM","13856","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Krapovickas, A.; Cristóbal, C.L.; Ahumada, L.Z.; Cristóbal, C.L.; Ahumada, L.Z.","14125",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,"MBM013856",NA,NA,"Mart. & Zucc.",NA,NA,NA,NA,NA,"MBM013856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-12-21 16:33:16-03","MBM","MBM","143253","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Zardini, E.M.; et al.; et al.","10173",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,"MBM143253",NA,NA,"Mart. & Zucc.","Meijer, W.",NA,NA,NA,NA,"MBM143253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-12-21 16:33:16-03","MBM","MBM","165712","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60205",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM165712",NA,NA,"Mart. & Zucc.","Ferrucci, M.S.","Goiás","Córrego das Brancas, próximo a Barra do Jacaré",NA,NA,"MBM165712","São João da Aliança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-12-21 16:33:16-03","MBM","MBM","176062","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Cordeiro, I.; et al.; et al.","1144",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM176062",NA,NA,"Mart. & Zucc.","Esteves, G.L.","São Paulo","Reserva Estadual São Paulo",NA,NA,"MBM176062","Presidente Epitácio Pessoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-21 16:33:16-03","MBM","MBM","388012","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Uhlmann, A.","593","2012","04","14","Southern America","Brazil",NA,NA,"Árvore de 6m.; Borda de florestamarginal á cabeceira muito alterada e degradada.","MBM388012",NA,NA,"Mart. & Zucc.","Uhlmann, A.","Distrito Federal","Fazenda Entre Rios","-47.493353","-15.956944","MBM388012","São Bartolomeu","885","885",NA,NA,NA,"-47.493353","-15.956944","2012","07",NA,NA,NA,NA,NA,NA,NA
"345","2020-12-21 16:33:16-03","MBM","MBM","300545","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","78786","2004","12","03","Southern America","Brazil",NA,NA,"Pequena árvore de flores alvas.; Floresta próximo ao rio.","MBM300545",NA,NA,"Mart. & Zucc.","Ferrucci, M.S.","Minas Gerais","Estrada para o Porto da Balsa do Rio São Francisco",NA,NA,"MBM300545","Mocambinho",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-12-21 16:33:16-03","MBM","MBM","33477","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Duarte, A.P.","13925",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM033477",NA,NA,"Mart. & Zucc.","Hatschbach, G.","Minas Gerais","Canal de São Simão, margem do Parnaíba",NA,NA,"MBM033477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-12-21 16:33:16-03","MBM","MBM","34719","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Pereira, E.","10654",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM034719",NA,NA,"Mart. & Zucc.","Pereira, E.","Rio de Janeiro","Estrada Itapeva - Teresópolis",NA,NA,"MBM034719 MBM034719_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-12-21 16:33:16-03","MBM","MBM","407435","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Caxambu, M.G.","3895","2012","03","07","Southern America","Brazil",NA,NA,"Arbusto ca. 2m, heliófito. Frutos imaturos verdes.; Relevo: suave-ondulado; Vegetação: Savana (cerrado sensu strictu).","MBM407435",NA,NA,"Mart. & Zucc.","Caxambu, M.G.","Paraná",NA,"-52.753611","-23.915667","MBM407435","Tuneiras do Oeste","509","509",NA,NA,NA,"-52.753611","-23.915667","2012","03","19",NA,NA,NA,NA,NA,NA
"349","2020-12-21 16:33:16-03","MBM","MBM","408696","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9114","2015","11","02","Southern America","Brazil",NA,NA,"Árvore com 4 m de altura; flor alva.; Floresta Estacional Semidecidual, mata de galeria.","MBM408696",NA,NA,"Mart. & Zucc.","Barboza, E.","Paraná","PCH Ouro Branco, Rio da Várzea","-52.226389","-23.99",NA,"Peabiru","375","375",NA,NA,NA,"-52.226389","-23.99","2017","03","31",NA,NA,NA,NA,NA,NA
"350","2020-12-21 16:33:16-03","MBM","MBM","50235","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Irwin, H.S.; et al.; et al.","28013",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM050235",NA,NA,"Mart. & Zucc.","Cunha, M.C.S.","Minas Gerais","Rio Jequiti, ca. 25km E of Diamantina, Serra do Espinhaço",NA,NA,"MBM050235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-12-21 16:33:16-03","MBM","MBM","50244","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Irwin, H.S.; et al.; et al.","16731",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM050244",NA,NA,"Mart. & Zucc.","Cunha, M.C.S.","Mato Grosso","Ca. 2km NE of Xavantina",NA,NA,"MBM050244","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-12-21 16:33:16-03","MBM","MBM","407128","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Roher, D.; Mews, C.; Felitto, G.; Larocca, P.; Mews, C.; Felitto, G.; Larocca, P.","215","2013","08","22","Southern America","Brazil",NA,NA,"Arbusto de 2 m. Frutos passados pretos.","MBM407128",NA,NA,"Mart. & Zucc.",NA,"Goiás","EIA LT Barreiras II - Pirapora 2","-46.4832992553711","-14.4736003875732","MBM407128","Simolândia",NA,NA,NA,"27234","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-12-21 16:33:16-03","MBM","MBM","119426","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Goetzke, S.","73",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM119426",NA,NA,"Mart. & Zucc.","Hatschbach, G.","Paraná","Amaporã","-52.7874984741211","-23.0958003997803","MBM119426","Amaporã",NA,NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-12-21 16:33:16-03","MBM","MBM","43811","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Hatschbach, G.","9010",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM043811",NA,NA,"Mart. & Zucc.","Hatschbach, G.","Paraná","Estrada do Aeroporto","-52.3830986022949","-24.0456008911133","MBM043811","Campo Mourão",NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-12-21 16:33:16-03","MBM","MBM","198151","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Pietrobom da Silva, M.R.","3166",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM198151",NA,NA,"Mart. & Zucc.","Stranhetti","São Paulo","Rod. SP-272, entre km 32-33","-51.9000015258789","-22.2900009155273","MBM198151","Mirante do Paranapanema",NA,NA,NA,"34830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-21 16:33:16-03","MBM","MBM","300544","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","78624","2004","11","27","Southern America","Brazil",NA,NA,"Arbusto, 2 m, flor alva.; Caatinga.","MBM300544",NA,NA,"Mart. & Zucc.","Ferrucci, M.S.","Bahia","Estrada Macaúbas - Bom Jesus da Lapa. Entre o alto da Serra Poções a Lagoa Maurício","-42.698600769043","-13.0193996429443","MBM300544","Macaúbas",NA,NA,NA,"71420","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-21 16:33:16-03","MBM","MBM","150945","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55975",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM150945",NA,NA,"Mart. & Zucc.","Hatschbach, G.","Goiás","Rio São João","-47.2647018432617","-13.7763996124268","MBM150945","Teresina de Goiás",NA,NA,NA,"42211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-21 16:33:16-03","MBM","MBM","270357","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Trameirão Neto, E.","3253",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM270357",NA,NA,"Mart. & Zucc.",NA,"Minas Gerais","Irape","-42.4655990600586","-16.9517002105713","MBM270357","Berilo",NA,NA,NA,"31142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-21 16:33:16-03","MBM","MBM","266249","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Soares, S.M.","195",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM266249",NA,NA,"Mart. & Zucc.","Lombardi, J.A.","Minas Gerais","Brasilândia de Minas","-46.0093994140625","-17.0097007751465","MBM266249","Brasilândia de Minas",NA,NA,NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-12-21 16:33:16-03","MBM","MBM","195781","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","64602",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM195781",NA,NA,"Mart. & Zucc.","Hatschbach, G.","Minas Gerais","Estrada para o Morro da TELEMIG, entre o trevo com a Rod. BR-496 e o alto","-44.9418983459473","-17.3449993133545","MBM195781","Pirapora",NA,NA,NA,"25004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-12-21 16:33:16-03","MBM","MBM","132368","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Krapovickas, A.; et al.; et al.","42809",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM132368",NA,NA,"Mart. & Zucc.",NA,"Minas Gerais","Rod. BR-365","-50.1213989257812","-18.8386001586914","MBM132368","Santa Vitória",NA,NA,NA,"74800","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-12-21 16:33:16-03","MBM","MBM","12611","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Hatschbach, G.","21058",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM012611",NA,NA,"Mart. & Zucc.","Hatschbach, G.","Paraná","Santa Teresa","-53.4552993774414","-24.9557991027832","MBM012611","Cascavel",NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-12-21 16:33:16-03","MBM","MBM","43812","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Pereira, E.; Hatschbach, G.; Hatschbach, G.","7772",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM043812",NA,NA,"Mart. & Zucc.","Hatschbach, G.","Paraná","Camargópolis","-53.1567001342773","-25.2031002044678","MBM043812","Catanduvas",NA,NA,NA,"23657","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-12-21 16:33:16-03","MBM","MBM","87696","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Kuniyoshi, Y.S.; et al.; et al.","4686",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM087696",NA,NA,"Mart. & Zucc.","Hatschbach, G.","Paraná","Cianorte, arredores","-52.6049995422363","-23.6632995605469","MBM087696","Cianorte",NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
