"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"93","2021-03-01 16:36:14-03","UNICAMP","UEC","187412","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Seubert, RC; et al.","2014","08","14","Brazil","Santa Catarina","Indaial","-48.466667","-27","-48.466667","-27","UEC115962","UEC115962","32",NA,NA,NA,NA,NA,NA,"arborea; floresta ombrofila densa","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:36:14-03","UNICAMP","UEC","72542","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Meireles, LD","Leitão Filho, HF; et al.","1995","02","14","Brazil","São Paulo","Jacupiranga","-48.414889","-24.962361","-48.414889","-24.962361","UEC156995","UEC156995","33430A","Parque estadual de Jacupiranga",NA,NA,NA,NA,NA,"Árvore, 6m, flores brancas.","Magnoliopsida",NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:36:14-03","UNICAMP","UEC","200673","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Pereira, LS; Tamashiro, JY; Belinello, R; Padgurschi, MCG","2007","05",NA,"Brazil","São Paulo","São Luiz do Paraitinga","-45.183333","-23.4","-45.183333","-23.4","UEC158014","UEC158014","N682","Parque Estadual da Serra do Mar","990","1045",NA,NA,NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 7 metros de altura. Frequência da espécie na parcela: n=1; Mata Atlântica","Magnoliopsida",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:36:14-03","UNICAMP","UEC","33572","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Legrand, D","Hatschbach, G","1966","08","17","Brazil","Paraná","Campina Grande Do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"s.n.","Sítio Belizário",NA,NA,NA,NA,NA,"Árvore 8m, fruto maduro vermelho escuro; mata pluvial.","Magnoliopsida",NA,"55154","auto","1967",NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:36:14-03","UNICAMP","UEC","33573","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Legrand, D","Hatschbach, G; Guimarães, O","1968","06","13","Brazil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"19417","Rio Iguaçu, Próximo a Barra do Perdido",NA,NA,NA,NA,NA,"Arvoreta. Flor alva. Matya pluvial.","Magnoliopsida",NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:36:14-03","UNICAMP","UEC","157453","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Soares-Silva, LH","Soares-Silva, LH; Chagas e Silva, F","1996","05","06","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"UEC013944","UEC013944","595","Porção Norte-Parque Estadual Mata dos Godoy.",NA,NA,NA,NA,NA,"Árvore 9m; botões florais e flores creme; odorífera.","Magnoliopsida",NA,"63728","auto","1996",NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:36:14-03","UNICAMP","UEC","33571","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Hatschbach, G","Dziewa, A","1975","08","30","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"22","Prainhas",NA,NA,NA,NA,NA,"Arvoreta 4m, frutos vinosos, margem rio.","Magnoliopsida",NA,"30514","auto","1977","01",NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:36:14-03","UNICAMP","UEC","45051","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Meireles, LD","Hatschbach, G","1985","02","27","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"UEC023616","UEC023616","48937",NA,NA,NA,NA,NA,NA,"Árvore 4m de alt, flores alvas. mata pluvial baixa.","Magnoliopsida",NA,"45291","auto","2018","03",NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:36:14-03","UNICAMP","UEC","97752","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Kawasaki, L","Santos, K","1996","12","11","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"181","Sub-distrito de Souzas, Floresta estacional semidecidual.",NA,NA,NA,NA,NA,"Interior de mata. árvore, 7m de altura, PAP 53cm. Flores brancas e diminutas.","Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-04 13:19:27-03","UDESC","LUSC","8407","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Santos, T.F.","Silva, J.M.; Motta, J.T.; Barboza, E.","2014","05","20","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"LUSC006943","LUSC006943",NA,"Estrada entre Colônia Castelhanos e usina de Chaminé.",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto","2014","07","28",NA,NA,NA,NA,NA
"103","2020-10-14 10:03:22-03","FURB","FURB","29492","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Korte, A.; Kniess, A.","2010","02","25","Brasil","Santa Catarina","Rio do Campo","-50.1291667","-26.9086111","-50.1291667","-26.9086111","FURB32114","FURB32114","2058","Tamanduá.","733","733",NA,NA,NA,"Florística IFFSC 682 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta;",NA,NA,NA,NA,"2010","05","18",NA,NA,NA,NA,NA
"104","2020-10-14 10:03:22-03","FURB","FURB","34693","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Oliveira, AA de","Korte, A.; Kniess, A.","2011","03","15","Brasil","Santa Catarina","Rio do Campo","-50.1291667","-26.9086111","-50.1291667","-26.9086111","FURB32112","FURB32112","2902","Tamanduá.","733","733",NA,NA,NA,"Florística IFFSC 682 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; flor branca",NA,NA,NA,NA,"2011","05","18",NA,NA,NA,NA,NA
"105","2020-10-14 10:03:22-03","FURB","FURB","36451","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Oliveira, AA de","Dreveck, S.; Carneiro, F.E.","2010","03","18","Brasil","Santa Catarina","Garuva","-48.87","-26.01","-48.8700000","-26.0100000","FURB32111","FURB32111","1966","Kilometro Trevo.","135","135",NA,NA,NA,"Fito IFFSC 1072 /N/41 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; Fruto verde;",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:03:22-03","FURB","FURB","36485","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Avi, R.C.","2011","02","20","Brasil","Santa Catarina","Agrolândia","-49.8213889","-27.4063889","-49.8213889","-27.4063889","FURB32110","FURB32110","26","Parque da Fecol.","390","390",NA,NA,NA,NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,NA,NA,NA
"107","2020-10-14 10:03:22-03","FURB","FURB","45536","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Oliveira, AA de","Oliveira, A.A. de","2015","01","26","Brasil","Santa Catarina","Otacílio Costa","-50.0394444","-27.5402777","-50.0394444","-27.5402777","FURB32108","FURB32108","976","Vila Santa Aparecida.","888","888",NA,NA,NA,"Regeneração IFFSC 337 /L/38",NA,NA,NA,NA,"2015","01","26",NA,NA,NA,NA,NA
"108","2020-10-14 10:03:22-03","FURB","FURB","4602","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Sevegnani, L.","2006","07","17","Brasil","Santa Catarina","São Bento do Sul","-49.3455555","-26.215","-49.3455555","-26.2150000","FURB32116","FURB32116",NA,"Trevo da Neumann.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","07","17",NA,NA,NA,NA,NA
"109","2020-10-14 10:03:22-03","FURB","FURB","46634","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Seubert, RC","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","2014","04","24","Brasil","Santa Catarina","Indaial","-49.2122222","-27.1191667","-49.2122222","-27.1191667","FURB32107","FURB32107","95","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","650","650",NA,NA,NA,"Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;",NA,NA,NA,NA,"2014","04","24",NA,NA,NA,NA,NA
"110","2020-10-14 10:03:22-03","FURB","FURB","46655","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Seubert, RC","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","2014","08","14","Brasil","Santa Catarina","Indaial","-49.2213889","-27.1172223","-49.2213889","-27.1172223","FURB32106","FURB32106","32","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","649","649",NA,NA,NA,"Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arbórea;",NA,NA,NA,NA,"2014","08","14",NA,NA,NA,NA,NA
"111","2019-11-08 08:53:47-03","FURB","FURB","5087","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","02","12","Brasil","Santa Catarina","Itapiranga","-53.6816667","-27.0877777","-53.6816667","-27.0877777","FURB32113","FURB32113","1593","Popi.","340","340",NA,NA,NA,"Fito IFFSC 2166/S/30 Habitat: Floresta Estacional Decidual; Habito: Fruto verde;",NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA
"112","2020-10-14 10:03:22-03","FURB","FURB","5647","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Oliveira, AA de","Gasper, A.L. de; Sevegnani, L.","2007","03","30","Brasil","Santa Catarina","São Bento do Sul","-49.3072222","-26.3236111","-49.3072222","-26.3236111","FURB02426","FURB02426","68","CEPA.","640","640",NA,NA,NA,NA,NA,NA,NA,NA,"2011","01","21",NA,NA,NA,NA,NA
"113","2020-10-14 10:03:22-03","FURB","FURB","60180","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","07","28","Brasil","Santa Catarina","Angelina","-48.96","-27.54","-48.9600000","-27.5400000","FURB60180","FURB60180","3195",NA,NA,NA,NA,NA,NA,"fruto imaturo Habitat: interior da unidade amostral Habito: árvore",NA,NA,NA,NA,"2018","07","28",NA,NA,NA,NA,NA
"114","2020-10-14 10:03:22-03","FURB","FURB","44649","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Larocca, P","Engels, M.E.","2013","09","25","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"FURB32109","FURB32109","1708","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville.",NA,NA,NA,NA,NA,"caule castanho, folhas verdes Habitat: Floresta Ombrófila Mista; Habito: arbórea; Fruto verdes;",NA,NA,"45291","auto","2013","12","10",NA,NA,NA,NA,NA
"115","2020-10-14 10:03:22-03","FURB","FURB","4566","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Adenesky-Filho, E.","2006","07","08","Brasil","Rio Grande do Sul","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,"FURB32115","FURB32115",NA,NA,NA,NA,NA,NA,NA,"Habitat: Floresta Estacional Decidual; nitossolo Habito: árvore",NA,NA,"18158","auto","2009","07","17",NA,NA,NA,NA,NA
"116","2021-03-16 17:53:52-03","UCS","HUCS","37123","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Sobral, M.","Silva, J.M.","2007","10","16","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"6105","América de baixo",NA,NA,NA,NA,NA,"árvore, 5m, fruto vinoso; Floresta Atlântica","Angiospermae","Myrtales","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-16 17:53:52-03","UCS","HUCS","1348","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Molz, M.","Hatschbach, G.","1985","02","27","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"48937","Col. Santos Andrade","800","800",NA,NA,NA,"flores alvas, arvoreta 4m.; mata pluvial baixa","Angiospermae","Myrtales","45291","auto","2017","05","15",NA,NA,NA,NA,NA
"118","2021-03-16 17:53:52-03","UCS","HUCS","37470","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Soares-Silva, L.H.","Soares-Silva, L.H.","1996","05","06","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"595","Parque Estadual Mata dos Godoy - Porção Norte",NA,NA,NA,NA,NA,"árvore 9m; botões florais e flores creme; odorífera.","Angiospermae","Myrtales","63728","auto","1996",NA,NA,NA,NA,NA,NA,NA
"119","2019-08-16 08:40:12-03","UTFPR","HCF","20337","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","M.L. Brotto","E.L. Siqueira","2016","07","28","Brasil","PR","Céu Azul","-53.855778","-25.244361","53°51'20,8 W","25°14'39,7 S",NA,NA,"1983","Parque Nacional do Iguaçu - Estrada de","513","513",NA,NA,NA,"arvoreta ciófila, ca. 3 m. Frutos imaturos verdes e os maduros negro-arroxeados.",NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"120","2019-08-16 08:40:12-03","UTFPR","HCF","18106","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","M.L. Brotto","M.G. Caxambu","2015","10","15","Brasil","PR","Foz do Iguaçu","-54.479778","-25.626028","54°28'47,2 W","25°37'33,7 S",NA,NA,"6973","Parque Nacional do Iguaçu. atrás da Sede","177","177",NA,NA,NA,"árvore heliófita, ca. 8 m. Flores e Botões florais alvos. Frutos imaturos verdes a vináceos e os maduros negros.",NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"121","2019-08-16 08:40:12-03","UTFPR","HCF","15732","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","F. David","J.M. Silva","2014","06","24","Brasil","PR","Piraquara","-48.996944","-25.491944","48°59'49 W","25°29'31 S",NA,NA,"8574","Mananciais da Serra","960","960",NA,NA,NA,"árvore de 4 m, frutos imaturos. Floresta Ombrófila Mista.",NA,NA,NA,NA,"2014","07","28",NA,NA,NA,NA,NA
"122","2019-08-16 08:40:12-03","UTFPR","HCF","20235","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","R.C. Seubert","R.C. Seubert","2014","08","14","Brasil","SC","Indaial","-49.221389","-27.117222","49°13'17 W","27°07'02 S",NA,NA,"32","Faxinal do Bepe, Parque Nacional da","649","649",NA,NA,NA,"encosta; arbórea.",NA,NA,NA,NA,"2014","08","14",NA,NA,NA,NA,NA
"123","2019-08-16 08:40:12-03","UTFPR","HCF","23135","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","E. Barboza","M.G. Caxambu","2017","07","27","Brasil","PR","Foz do Iguaçu","-54.470028","-25.620806","54°28'12,1 W","25°37'14,9 S",NA,NA,"7862","Parque Nacional do Iguaçu - Trilha da","181","181",NA,NA,NA,"arbusto ca. 1,5 m, semi-ciófilo. Frutos imaturos verdes a avermelhados.",NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"124","2019-08-16 08:40:12-03","UTFPR","HCF","19234","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","M. Sobral","J.M. Silva","2007","10","16","Brasil","PR","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"6105","América de Baixo",NA,NA,NA,NA,NA,"árvore, 5 m, fruto vinoso. Floresta Atlântica.",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-08-16 08:40:12-03","UTFPR","HCF","14079","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","P. Larocca","M.E. Engels","2013","09","25","Brasil","PR","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"1708","Resgate FLORA Linha de transmissão",NA,NA,NA,NA,NA,"arbórea, ca. 5 m. Caule castanho. Folhas e frutos verdes. Frutos imaturos. Floresta Ombrófila MIsta.",NA,NA,"45291","auto","2013","12","10",NA,NA,NA,NA,NA
"126","2020-12-21 16:36:28-03","MBM","MBM","336419","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","et al.; Cervigne, N.S.","Cervigne, N.S.; et al.; et al.","2007","08","10","Brazil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,"MBM336419","MBM336419","25","Fazenda Solana","724","724","Southern America",NA,NA,"Árvore, 8m. Frutos imaturos verdes e maduros enegrecidos, carnosos. Interior da mata",NA,NA,"18630","auto","2007","10","11",NA,NA,NA,NA,NA
"127","2020-12-21 16:36:28-03","MBM","MBM","319782","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Ribas, O.S.; Silva, J.M.; Silva, J.M.","2006","06","30","Brazil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,"MBM319782","MBM319782","7318","Parque Estadual Vila Rica do Espírito Santo",NA,NA,"Southern America",NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:36:28-03","MBM","MBM","47451","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Legrand, D.","Hatschbach, G.","1964","03","21","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM047451","MBM047451","11134","Morro do Morretes",NA,NA,"Southern America",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:36:28-03","MBM","MBM","130565","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Hatschbach, G.; Campos, A.R.; Campos, A.R.","1989","07","14","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM130565","MBM130565","53203","Rio Bromado",NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:36:28-03","MBM","MBM","223044","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","1998","02","19","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM223044","MBM223044","2281","Castelhanos",NA,NA,"Southern America",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:36:28-03","MBM","MBM","2715","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","1956","03","29","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"MBM002715","MBM002715","2954","Morro da Ressacada",NA,NA,"Southern America",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:36:28-03","MBM","MBM","208847","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Kawasaki, M.L.","Barboza, E.; Cruz, J.M.; Cruz, J.M.","1997","04","17","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM208847","MBM208847","68","Rio Capivari",NA,NA,"Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:36:28-03","MBM","MBM","1525","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Legrand, D.","Hatschbach, G.","1966","08","17","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM001525","MBM001525","14612","Sítio do Belizário",NA,NA,"Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:36:28-03","MBM","MBM","6573","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Legrand, D.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","06","13","Brazil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"MBM006573","MBM006573","19417","Rio Iguaçu, próximo a barra do Perdido",NA,NA,"Southern America",NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:36:28-03","MBM","MBM","271440","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Legrand, D.","Tessmann, G.","1937","04","06","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"MBM271440","MBM271440","6139","Faxinal São Sebastião",NA,NA,"Southern America",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:36:28-03","MBM","MBM","14397","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Lindeman, J.; Haas, H.; Haas, H.","1966","01","06","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM014397","MBM014397","177","Estrada da Graciosa, Vista Cavalcanti",NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:36:28-03","MBM","MBM","9220","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Hatschbach, G.","1969","02","28","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM009220","MBM009220","21204","São João da Graciosa",NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:36:28-03","MBM","MBM","99305","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Kawasaki, M.L.; Holst, B.K.","Hatschbach, G.","1985","02","27","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM099305","MBM099305","48937","Colônia Santos Andrade",NA,NA,"Southern America",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:36:28-03","MBM","MBM","1165","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Legrand, D.","Hatschbach, G.","1966","08","12","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM001165","MBM001165","14598","Colônia Santos Andrade",NA,NA,"Southern America",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:36:28-03","MBM","MBM","107154","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Bueno, R.J.G.","1986","05","02","Brazil","Paraná","São Miguel do Oeste",NA,NA,NA,NA,"MBM107154","MBM107154","13","Parque Municipal",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:36:28-03","MBM","MBM","167480","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Silva, S.M.","Marques, M.C.M.","1993","02","22","Brazil","Paraná","Três Barras",NA,NA,NA,NA,"MBM167480","MBM167480","s.n.","Fazenda Guarani",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:36:28-03","MBM","MBM","170605","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Tressens, S.G.","Tressens, S.G.; et al.; et al.","1994","03","16","Argentina",NA,NA,NA,NA,NA,NA,"MBM170605","MBM170605","4917",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:36:28-03","MBM","MBM","228978","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Mattos, J.","Tessmann, G.","1937","02","17","Brazil","Paraná",NA,NA,NA,NA,NA,"MBM228978","MBM228978","6069","São Sebastião, Fazenda Faxinal",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
