"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","stateProvince","preparationType","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","typeStatus","individualCount","fieldNumber"
"211","2021-02-11 17:21:29-03","UFPR","UPCB","65717","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","Mart.","Hatschbach, G.","Silva, J.M.","2007","02","05","Brasil","Pinhão","Rod. PR-170, Rio Pinhão.","-51.6596984863281","-25.6956005096436",NA,NA,"Árvor, 4m, fruto imaturo. Mata secundária..",NA,NA,NA,NA,"5470",NA,"Paraná",NA,NA,NA,"2007","37408","auto",NA,NA,"01","01",NA,NA,NA
"212","2014-02-27 15:30:00-03","MO","MOBOT","100676241","PreservedSpecimen","Plantae","Rosaceae","Fontenellea","brasiliensis","Fontenellea brasiliensis","A. St.-Hil. & Tul.",NA,"C. Gaudichaud-Beaupré",NA,NA,NA,"Brazil",NA,"Prov. de Rio-Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaudichaud-Beaupré s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","1",NA
"213","2017-01-27 15:23:00-02","MO","MOBOT","100951970","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Leubert","Alexander C. Brade","1949","2","16","Brazil","Guarapuava",NA,"-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,"Brade 19571","South America","Paraná",NA,"1100.00000000",NA,NA,"53832","auto",NA,NA,NA,NA,NA,"1",NA
"214","2017-01-27 15:25:00-02","MO","MOBOT","100951972","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Leubert","Gert G. Hatschbach","1949","2","15","Brazil","Guarapuava",NA,"-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 1382","South America","Paraná",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,"1",NA
"215","2017-01-27 15:26:00-02","MO","MOBOT","3164977","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Leubert","Gert G. Hatschbach","1970","2","25","Brazil","Guarapuava","Palmerinha","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 26493","South America","Paraná",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,"1",NA
"216","2017-01-27 13:11:00-02","MO","MOBOT","100676245","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Leubert","F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","1",NA
"217","2017-01-27 15:21:00-02","MO","MOBOT","100951969","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Leubert","Erik L. Ekman","1908","1","7","Argentina",NA,"Bonpland",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ekman 1871","South America","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"218","2017-01-30 10:07:00-02","MO","MOBOT","100952450","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Leubert","Leslie R. Landrum","1977","11","22","Brazil",NA,"Lajes, 4–6 km west of Capão Alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Landrum 2669","South America","Santa Catarina",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"219","2017-01-30 10:09:00-02","MO","MOBOT","100952451","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","Lyman B. Smith","1957","2","12","Brazil",NA,"Lajes, Estrada da Rodagem Federal km 3 south of Lajes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 11294","South America","Santa Catarina",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"220","2017-01-30 10:11:00-02","MO","MOBOT","100952452","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","Lyman B. Smith","1957","3","17","Brazil",NA,"Lajes, Estrada da Rodagem Federal km 3 south of Lajes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 12230","South America","Santa Catarina",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"221","2017-01-30 10:13:00-02","MO","MOBOT","100952453","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","Balduino Rambo","1952","2","20","Brazil",NA,"Jaquirana, near São Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 52071","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"222","2017-01-30 10:15:00-02","MO","MOBOT","100952455","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","Balduino Rambo","1941","2","10","Brazil",NA,"Canela, Passo do Inferno, near Canela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 4814","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"223","2018-05-08 05:31:00-03","MO","MOBOT","100952456","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","Carl Emrich","1945","3",NA,"Brazil",NA,"Canela, Caracol, near Canela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emrich 28820","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"224","2017-01-30 10:19:00-02","MO","MOBOT","100952458","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","O. Camargo",NA,NA,NA,"Brazil",NA,"Santa Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camargo 539","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"225","2017-01-30 10:21:00-02","MO","MOBOT","100952459","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","Balduino Rambo","1949","5","14","Brazil",NA,"Vila Manresa, near Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 41551","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"226","2017-01-30 10:25:00-02","MO","MOBOT","100952461","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","Balduino Rambo","1950","3","16","Brazil",NA,"Vila Manresa, near Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 50253","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"227","2017-01-30 10:27:00-02","MO","MOBOT","100952462","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","A. Sehnem","1950","2","3","Brazil",NA,"Gloria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sehnem 4383","South America","Rio Grande do Sul",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"228","2017-01-30 10:31:00-02","MO","MOBOT","100952465","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","Ronaldo Wasum","1998","5","31","Brazil",NA,"Caçapava do Sul, Minas de Camaqua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wasum s.n.","South America","Rio Grande do Sul",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"229","2017-01-30 10:34:00-02","MO","MOBOT","100952468","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","Ronaldo Wasum|et al.","1998","5","31","Brazil",NA,"Minas de Camaquã",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 12580","South America","Rio Grande do Sul",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"230","2017-01-30 10:37:00-02","MO","MOBOT","100952469","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","M. Bernardi","1980","4","7","Paraguay",NA,"Tembey river, near Colonia Naranjito",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bernardi 20501","South America","Itapúa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"231","2017-01-30 10:40:00-02","MO","MOBOT","100952471","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","Troels M. Pedersen","1995","1","28","Uruguay",NA,"Bajada de Pena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 16255","South America","Rivera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"232","2020-04-30 04:37:00-03","MO","MOBOT","2230058","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"RODRÍGUEZ","1930","3","22","Argentina","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,"RODRÍGUEZ 153","South America","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2017-08-25 05:21:00-03","MO","MOBOT","2404915","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Tressens, S. G., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|G.E. Pieszko|V. Revilla|F. Robledo|S. Valenzuela|O. Vebra","1996","8","24","Argentina","Guaraní","Predio Guaraní. Límite del Predio con IPS, rumbo hacia el arroyo Paraíso. Interior de selva","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,"Tressens 5659","South America","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2011-04-19 05:54:00-03","MO","MOBOT","2427305","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"M.C. Romanczuk|et al.","1976","2","4","Argentina","Candelaria","Ruta 105 a 8 km al W de arroyo Mártires","-55.46666","-27.4",NA,NA,NA,NA,NA,NA,NA,"Romanczuk 752","South America","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2012-01-04 14:35:00-02","MO","MOBOT","2476515","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Bonotto, A. L.","A.L. Bonotto","1990","7","4","Brazil",NA,"Reserva Biológica de Ibicui-Mirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bonotto 48","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-01-30 10:38:00-02","MO","MOBOT","3163043","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","W.G. Herter","1984","7","24","Uruguay",NA,"Chiflero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herter 1367","South America","Artigas",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"237","2017-01-30 10:23:00-02","MO","MOBOT","3163254","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","Balduino Rambo","1931","10","10","Brazil",NA,"Porto Alegre, In silvula campestri.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 599","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"238","2011-03-16 22:19:00-03","MO","MOBOT","3163658","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Bernardo Rosengurtt","1947","2","3","Uruguay",NA,"Valle Edén.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 4963","South America","Tacuarembo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2017-01-30 10:32:00-02","MO","MOBOT","3164297","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","fide Luebert","A. Jasper|M. Rossato","1992","1","22","Brazil",NA,"Caçapava do Sul - Seival arvoreta - beira da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jasper 8090","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"240","2011-03-16 22:19:00-03","MO","MOBOT","3164643","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Bernardo Rosengurtt","1944","2","16","Uruguay",NA,"San Pedro del Timote.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 5376","South America","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2011-02-22 13:06:00-03","MO","MOBOT","3164688","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Stephen F. Smith","Ronaldo Wasum|et al.","1997","12","12","Brazil",NA,"RS - Cacapava do Sul - Minas de Camaquã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 12249","South America",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2008-05-27 22:02:00-03","MO","MOBOT","3165022","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"* RAMEO","1950","2","16","Brazil",NA,"Morro da Policia, prope Porto Alegre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RAMEO 45835","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","3165087","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","G. Hatschbach","Gert G. Hatschbach","1972","12","27","Brazil",NA,"Palmeirinha (mun. Guarapuava).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 31034","South America","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","3166516","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"José E. Montes","1946","1","10","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montes 1746","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2008-05-27 22:02:00-03","MO","MOBOT","3288401","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Angel L. Cabrera|Fernando O. Zuloaga","1981","2","8","Uruguay",NA,"Gruta de los Cuervos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cabrera 32391","South America","Tacuarembo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2008-05-27 22:02:00-03","MO","MOBOT","3288403","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Angel L. Cabrera|Fernando O. Zuloaga","1981","2","7","Uruguay",NA,"Entre Valle Edén y Tacuarembó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cabrera 32360","South America","Tacuarembo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2008-05-27 22:02:00-03","MO","MOBOT","3288432","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Sara G. Tressens|Victor Maruñak|Anita Radovancich","1985","1","7","Argentina","Ituzaingó","Ruta 38 y río Aguapey.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tressens 3007","South America","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-03-29 10:41:37-03","UFSM","HDCF","4888","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Figueira, M.","Filho, A. A.","1991","10","31","Uruguai","Artigas","Pintado Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,"05","28",NA,NA,NA
"249","2019-03-29 10:41:37-03","UFSM","HDCF","604","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Marchiori, J. N. C.","Marchiori, J. N. C.","1982","04","25","Brasil","Santa Maria","Socepe - Estrada Santa Maria - Júlio de Castilhos","-53.8069000244141","-29.6842002868652",NA,NA,"Na faixa de dominio da estrada federal. Com frutos",NA,NA,NA,NA,NA,"América","Rio Grande do Sul",NA,NA,NA,"1982","37819","auto",NA,NA,"04","25",NA,NA,NA
"250","2016-08-26 09:17:30-03","UFSM","HDCF","954","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Longhi, S. J.","Longhi, S. J.","1982","01","11","Brasil","Canguçu","São João (III distrito de Canguçú)","-52.6755981445312","-31.3950004577637",NA,NA,"Inventário de nativas (am. 1). Ramo com botões florais",NA,NA,NA,NA,"225","América","Rio Grande do Sul",NA,NA,NA,"1982","68702","auto",NA,NA,"01","11",NA,NA,NA
"251","2019-03-29 10:41:37-03","UFSM","HDCF","848","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Longhi, S. J.; Marchiori, J. N.","Longhi, S. J.; Marchiori, J. N. C.","1981","10","15","Brasil","Santiago","Ernesto Alves","-54.8671989440918","-29.1916999816895",NA,NA,"Inventário de nativas (am. 14/4). Floresta seca. Ramo estéril",NA,NA,NA,NA,NA,"América","Rio Grande do Sul",NA,NA,NA,"1981","56006","auto",NA,NA,"10","15",NA,NA,NA
"252","2019-03-29 10:41:37-03","UFSM","HDCF","4643","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Figueira, M.","Longhi, S. J.","1996","11","16","Brasil","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,"América","Rio Grande do Sul",NA,NA,NA,"2016","18634","auto",NA,NA,"03","22",NA,NA,NA
"253","2019-03-29 10:41:37-03","UFSM","HDCF","678","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Marchiori, J. N. C.","Marchiori, J. N. C.","1982","08","10","Brasil","Santa Maria","Campo de instrução da Brigada Militar - Phillipson","-53.8069000244141","-29.6842002868652",NA,NA,"Árvore nº 6 does ensaios de prop. físico-mecânicas da madeira. Mata tipo capão. Exemplar com fruto",NA,NA,NA,NA,NA,"América","Rio Grande do Sul",NA,NA,NA,"1982","37819","auto",NA,NA,"08","10",NA,NA,NA
"254","2019-03-29 10:41:37-03","UFSM","HDCF","84","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Marchiori, J. N. C.","Marchiori, J. N. C.","1981","01","17","Brasil","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667","Possui saponina. Ramo com botões florais",NA,NA,NA,NA,NA,"América","Rio Grande do Sul",NA,NA,NA,"1981",NA,NA,NA,NA,"04","28",NA,NA,NA
"255","2019-03-29 10:41:37-03","UFSM","HDCF","6771","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Denardi, L.","Denardi, L.","2011","02","19","Brasil","Bagé","Rincão do Inferno","-54.1068992614746","-31.3313999176025",NA,NA,"Altura entre 6 a 14 metros, casca grossa sapomó",NA,NA,NA,NA,NA,"América","Rio Grande do Sul",NA,NA,NA,"2011","74087","auto",NA,NA,"02","19",NA,NA,NA
"256","2016-08-26 09:17:30-03","UFSM","HDCF","2166","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Marchiori, J. N. C.","Marchiori, J. N. C.; Longhi, S. J.","1986","01","13","Brasil","Santana da Boa Vista","Cerro do Diogo","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,NA,NA,NA,"214","América","Rio Grande do Sul",NA,NA,NA,"1986","47489","auto",NA,NA,"01","13",NA,NA,NA
"257","2019-03-29 10:41:37-03","UFSM","HDCF","7053","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Figueira, M.","Zambon, A.","2015","05","19","Brasil","Lavras do Sul",NA,"-53.64","-30.78","-53.64","-30.78","Altura de 8,9 m, RS-616-1-5-50",NA,NA,NA,NA,NA,"América","Rio Grande do Sul",NA,NA,NA,"2015",NA,NA,NA,NA,"10","13",NA,NA,NA
"258","2019-03-29 10:41:37-03","UFSM","HDCF","222","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Marchiori, J. N. C.; Longhi, S.","Marchiori, J. N. C.; Longhi, S. J.","1981","04","14","Brasil","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667","Possui saponina. Com Frutos",NA,NA,NA,NA,NA,"América","Rio Grande do Sul",NA,NA,NA,"1983",NA,NA,NA,NA,"06","20",NA,NA,NA
"259","2019-03-29 10:41:37-03","UFSM","HDCF","4250","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Alberti, L. F.","Alberti, L. F.","2002","01","23","Brasil","Santa Maria","Cerrito","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,NA,NA,NA,NA,"América","Rio Grande do Sul",NA,NA,NA,"2002",NA,NA,NA,NA,"01","23",NA,NA,NA
"260","2016-09-06 17:07:03-03","UFSM","HDCF","1691","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Longhi, S. J.","Longhi, S. J.","1984","01","10","Brasil","Santa Maria","Morro Cechella","-53.8069000244141","-29.6842002868652",NA,NA,"Possui saponina, ramo com flores",NA,NA,NA,NA,"502","América","Rio Grande do Sul",NA,NA,NA,"1984","37819","auto",NA,NA,"01","10",NA,NA,NA
"261","2019-03-29 10:41:37-03","UFSM","HDCF","990","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Longhi, S. J.","Longhi, S. J.","1981","06","28","Brasil","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667","Possui saponina. Ramo com frutos e sementes",NA,NA,NA,NA,NA,"América","Rio Grande do Sul",NA,NA,NA,"1981",NA,NA,NA,NA,"07","10",NA,NA,NA
"262","2016-08-26 09:17:30-03","UFSM","HDCF","1087","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Longhi, S. J.","Longhi, S. J.","1982","05","13","Brasil","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667","Possui saponina, ramo com frutos",NA,NA,NA,NA,"323","América","Rio Grande do Sul",NA,NA,NA,"1982",NA,NA,NA,NA,"05","13",NA,NA,NA
"263","2019-03-29 10:41:37-03","UFSM","HDCF","5148","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Longhi, S. J.","Loureiro, M. F.","1997","08","22","Brasil","Cristal","Emater","-52.0483016967773","-30.9997005462646",NA,NA,"Estação experimental de Encruzilhada do Sul",NA,NA,NA,NA,NA,"América","Rio Grande do Sul",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"264","2016-08-26 09:17:30-03","UFSM","HDCF","555","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Longhi, S. J.; Marchiori, J. N.","Longhi, S. J.; Marchiori, J. N. C.","1981","04","14","Brasil","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667","Talhão 9 - Araucária. Habitat litosol compacto. Exemplar de regeneração natural",NA,NA,NA,NA,"123","América","Rio Grande do Sul",NA,NA,NA,"1981",NA,NA,NA,NA,"04","14",NA,NA,NA
"265","2020-08-31 09:17:27-03","INPA","INPA","130222","S","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Sobral, MEG","1985","04","30","Brasil","Cachoeira do Sul","Cerro dos Peixotos, Cerro dos Peixotos, Cachoeira do Sul.","-52.8939018249512","-30.0391998291016",NA,NA,NA,"INPA0130222","INPA0130222 INPA0130222_e","Dicotyledon Rosids","Rosales","3802","Southern America","Rio Grande do Sul",NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA
