"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"88","2020-11-04 11:00:30-03","ESALQ","ESA","49729","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Gondim Jr., M.G.C.","1.0","1998","03","17",NA,"Brasil","São Paulo",NA,NA,NA,NA,"ESA049729","ESA049729_1 ESA049729_2 ESA049729_3","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,"Gondim Jr., M.G.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:00:30-03","ESALQ","ESA","51646","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata",NA,"Maria, V.R.B.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"ESA051646",NA,"Bonito","-56.4818992614746","-21.1210994720459","71352","auto",NA,"Maria, V.R.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:00:41-03","ESALQ","ESA","111139","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata",NA,"Caliari, C.P.","531.0","2007","07","05",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,"ESA111139",NA,"Barão de Melgaço","-55.9674987792969","-16.1944007873535","145819","auto",NA,"Souza, V.C.",NA,NA,"2008","08","06",NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:00:41-03","ESALQ","ESA","115573","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata",NA,"Caliari, C.P.","78.0","2006","06","12",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,"ESA115573","ESA115573_1 ESA115573_2","Barão de Melgaço","-55.9674987792969","-16.1944007873535","145819","auto",NA,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-19 10:22:47-03","CPAP","CPAP","5646","PreserverdSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Pott, A.","4427","1988","10","05",NA,"Brasil","MS","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - Secção Mutum - ponto 15","90",NA,". FLOR: masc. castanho-amarela. FRUTO: . INTERESSE: Forrageira; apícola. FREQUÊNCIA: Dominante no sub-bosque. AMBIENTE: Mata de Anadenanthera e Attalea, não alagável. SUBSTRATO: calciaquoll. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Acuri",NA,NA,"Miranda","-57","-19.683333",NA,NA,"90",NA,"57°00' W","19°41' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-11-19 10:22:47-03","CPAP","CPAP","8917","PreserverdSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Salis, S. M.","460","1991","08","21",NA,"Brasil","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - Reserva, invernada 6","90",NA,"Arborescente, 3m de altura. FLOR: amarela. Inflorescência masculina. FRUTO: verde. INTERESSE: Levantamento florístico. FREQUÊNCIA: Abundante. AMBIENTE: Cerrado. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Acuri",NA,NA,"Corumbá","-56.65","-18.95",NA,NA,"90","L. R. Noblick","56°39' W","18°57' S","1992","06","02",NA,NA,NA,NA,NA,NA
"94","2020-11-19 10:22:47-03","CPAP","CPAP","8918","PreserverdSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Salis, S. M.","461","1991","08","21",NA,"Brasil","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - Reserva, invernada 6","90",NA,"Arborescente, 3m de altura. FLOR: amarela. Inflorescência masculina e feminina separadas na planta. FRUTO: verde. INTERESSE: Levantamento florístico. FREQUÊNCIA: Abundante. AMBIENTE: Cerrado. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Acuri",NA,NA,"Corumbá","-56.65","-18.95",NA,NA,"90","L. R. Noblick","56°39' W","18°57' S","1992","06","02",NA,NA,NA,NA,NA,NA
"95","2020-11-19 10:22:47-03","CPAP","CPAP","11634","PreserverdSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart.) Burret","Noblick, L. R.","4889","1992","06","04",NA,"Brasil","MS","Assentamento Taquaral","115",NA,NA,NA,NA,"Corumbá","-57.65","-19.016667",NA,NA,"115",NA,"57°39' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-07-02 14:00:35-03","JBP","HPL","1383","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","R. Tsuji, A. Lioni, D. Almeida, F. Camolesi, et al","466","2004","09","09",NA,"Brasil","MS","Estância Caiman, em mata ciliar com grande regeneração de Alchornea.",NA,NA,NA,NA,NA,"Miranda","-56.3783","-20.2406","92112","auto",NA,"V.C. Souza",NA,NA,"2013","07","04",NA,NA,NA,NA,NA,NA
"97","2015-07-02 14:00:35-03","JBP","HPL","7261","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","H. Lorenzi","4950","2004","10","14",NA,"Brasil","RJ","Coletado no Sítio Roberto Burle Marx.",NA,NA,NA,NA,NA,"Rio de Janeiro","-43.2075","-22.9028","57442","auto",NA,"V.C. Souza",NA,NA,"2013","07","04",NA,NA,NA,NA,NA,NA
"98","2016-02-02 14:38:51-02","BGBM","B","B 18 0002497","S","Plantae",NA,NA,"Palmae","Scheelea","amylacea","Scheelea amylacea","Barb.Rodr.","A. F. M. Glaziou","17340",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,"hierzu Herbar!; «Frucht abnorm (ohne Samen u. ...); Burret» <a href=http://herbarium.bgbm.org/object/B180002497 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B180002497",NA,NA,NA,NA,NA,NA,NA,"Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2018-11-21 10:17:28-02","BGBM","B","B 18 0002561","S","Plantae",NA,NA,"Palmae","Scheelea","amylacea","Scheelea amylacea","Barb.Rodr.",NA,NA,NA,NA,NA,"Middle and South America","Brazil",NA,"Jardim Botanico do Rio de Janeiro [Brasilien].",NA,NA,"Ministerio da Agricultura, Industria e Commercio, Serviço de Plantas vivas e sementes; peso 70 grs; «ist wohl richtig cfr. B.R. ..rt I Tab. 45» <a href=http://herbarium.bgbm.org/object/B180002561 target=other class=eLink> __MORE_","B180002561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2016-02-02 14:38:51-02","BGBM","B","B 10 0367716","S","Plantae",NA,NA,"Palmae","Scheelea","huebneri","Scheelea huebneri","Burret","G. Huebner","23a",NA,NA,NA,"Middle and South America","Brazil",NA,"Rio Puruo (?), im Igapó.",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100367716 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100367716","B100367716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA
"101","2016-02-02 14:38:51-02","BGBM","B","B 18 0002562","S","Plantae",NA,NA,"Palmae","Scheelea","huebneri","Scheelea huebneri","Burret","H. A. Johnstone","1274",NA,NA,NA,"Middle and South America","Brazil",NA,"Pará.",NA,NA,"acc. 2.8.1934; Urucury; 2nd lot <a href=http://herbarium.bgbm.org/object/B180002562 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B180002562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2018-11-21 10:17:28-02","BGBM","B","B 18 0002659","S","Plantae",NA,NA,"Palmae","Scheelea","huebneri","Scheelea huebneri","Burret","G. Huebner","23a",NA,NA,NA,"Middle and South America","Brazil",NA,"Amazonas, Rio Purus, im Igapó.",NA,NA,"wird sehr hoch, ca. 15 m. Fruchtfleisch wird gegessen; Früchte geben das beste Material zum Räuchern des Rohgummis; Urururi; 2 Photos: Nr. 29a und 18; <TYPE (Glassman 1972); Goßow> <a href=http://herbarium.bgbm.org/object/B180002659","B180002659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA
"103","2016-02-02 14:38:51-02","BGBM","B","B 18 0002583","S","Plantae",NA,NA,"Palmae","Scheelea","lauromuelleriana","Scheelea lauromuelleriana","Barb.Rodr.",NA,NA,"1925",NA,NA,"Middle and South America","Brazil",NA,"Jardim Botanico do Rio de Janeiro [Brasilien].",NA,NA,"Ministerio da Agricultura, Industria e Commercio, Serviço de Plantas vivas e sermentes; peso 30 grs <a href=http://herbarium.bgbm.org/object/B180002583 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B180002583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2016-02-02 14:38:51-02","BGBM","B","B 10 0423316","S","Plantae",NA,NA,"Palmae","Scheelea","microspadix","Scheelea microspadix","Burret","W. Hopp","3010",NA,NA,NA,"Middle and South America","Brazil",NA,"Mato Grosso.",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100423316 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100423316","B100423316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA
"105","2021-04-07 11:41:09-03","UFMS","CGMS","24772","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","W.S. Fava","15","2009","01","27",NA,"Brasil","Mato Grosso do Sul","Passo do Lontra. Base de Estudos do Pantanal (UFMS).",NA,NA,"Flor creme. Habitat: Muitas vezes em formação densa (acurizal). Matas e capões. Habito: Palmeira. Abundante.","CGMS1054198",NA,"Corumbá","-57.0188889","-19.5766667",NA,NA,NA,"W.S. Fava","-57,0188889","-19,5766667","2009","01","27",NA,NA,NA,NA,NA,NA
"106","2021-04-07 11:41:09-03","UFMS","CGMS","14792","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","7374","2004","11","15",NA,"Brasil","Goiás","Fazenda São Francisco, próximo ao Rio Aporé.","330",NA,"Flor creme a rosada. Fruto imaturo verde. Folhas cerca de 7 m de comprimento; 360 folíolos em média. Habitat: Mata de galeria, transição mata seca. Solo arenoso com matéria orgânica. Relevo plano. Habito: Freqüente.","CGMS1044277",NA,"Lagoa Santa","-51.1116667","-19.3052778",NA,NA,"330","V.J. Pott","-51,1116667","-19,3052778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-04-07 11:41:09-03","UFMS","CGMS","36167","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","H.C. Vinci-Carlos; M. Moraes R.; A. Pott; J.A. Rotta; M.O.C. Neyra; R. Peña-García; S.N. Moreira; T.G. Freitas; F.S. Carvalho; A.C.M. Cristaldo; F.M. Leme","416","2012","11","28",NA,"Brasil","Mato Grosso do Sul","Distrito de Piraputanga. Fazenda Vale do Sossego, próximo à sede, a 7km de Piraputanga.","197",NA,"Flor ausente. Fruto imaturo verde. Caule coberto com bases foliares remanescentes. Folha 5,90m de comprimento.Inflorescência masculina com 0,79m de comprimento. Infrutescência 1,40m de comprimento. Infrutescência jovem 0,67m de compr","CGMS1065575",NA,"Aquidauana","-55.55","-20.4391666",NA,NA,"197","M. Moraes R.","-55,55","-20,4391666","2012","11","28",NA,NA,NA,NA,NA,NA
"108","2021-04-07 11:41:09-03","UFMS","CGMS","38510","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","V.A. Assunção","462","2010","01","12",NA,"Brasil","Mato Grosso do Sul","Furnas do Dionísio; Parcela 3.",NA,NA,"Flor verde roxeada. Fruto verde. Habitat: Cerradão. Encosta de escarpa. Habito: Palmeira 2,00m de altura.","CGMS1067898",NA,"Jaraguari","-54.5666667","-20.1472222",NA,NA,NA,NA,"-54,5666667","-20,1472222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-04-07 11:41:09-03","UFMS","CGMS","4345","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","U.M. Resende; et al.","721","1992","05","31",NA,"Brasil","Mato Grosso do Sul","Fazenda do Dário. 40km após Camapuã.",NA,NA,NA,"CGMS1015624",NA,"Camapuã","-54.0438995361328","-19.531400680542","123887","auto",NA,"L.R. Noblick",NA,NA,"1992","06","08",NA,NA,NA,NA,NA,NA
"110","2021-04-07 11:41:09-03","UFMS","CGMS","4468","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Beti; Silvia","16","1992","05","02",NA,"Brasil","Mato Grosso do Sul","Área 09. Teatro Glauce Rocha.",NA,NA,"Fruto tipo drupa oblonga. Filotaxia composta. Habitat: Terrestre. Habito: Arbóreo.","CGMS1011618",NA,"Campo Grande","-54.6464004516602","-20.4428005218506","161190","auto",NA,NA,NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-04-07 11:41:09-03","UFMS","CGMS","19359","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","L.C.P. Lima",NA,"2000","09","15",NA,"Brasil","Mato Grosso do Sul","Área II - UFMS.",NA,NA,"Flor marrom e amarela.","CGMS1048666",NA,"Campo Grande","-54.6464004516602","-20.4428005218506","161190","auto",NA,NA,NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-04-07 11:41:09-03","UFMS","CGMS","33574","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","S.R. Zacharias; A.R. Paula","200","2011","08","22",NA,"Brasil","Mato Grosso do Sul","Assentamento Nova Querência - Lote 122.",NA,NA,"Cerca de 90Frutos no cacho coletado; 108 pares de folíolos na folha coletada. Habitat: Cerrado. Cerradão. Habito: Palmeira. 4,00m de altura.","CGMS1062969",NA,"Terenos","-54.8602981567383","-20.4421997070312","52758","auto",NA,"S.R. Zacharias; A. Pott",NA,NA,"2011","11","09",NA,NA,NA,NA,NA,NA
"113","2021-04-07 11:41:09-03","UFMS","CGMS","4348","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","U.M. Resende","719",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"CGMS1011546",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-08-20 09:59:08-03","UNICAMP","UEC","97619","S","Plantae","Liliopsida",NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata",NA,"Nave, AG; Carneiro, PHM; Dário, FR; Lopes, RF","1142","1997","02","21",NA,"Brazil","Mato Grosso","Estrada Chapada dos Guimarães - Cuiabá, E estrada vicinal Cuiabá-fazenda Ponderoza. Cerradão. Borda.",NA,NA,"Palmeira com altura de 5 m, folha com 3,4x1,6 m, fruto de cacho verde.","UEC001197","UEC001197","Chapada dos Guimarães","-55.72","-15.5325",NA,NA,NA,"Dário, FR; Nave, AG","-55.72","-15.5325",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:19:01-03","UNICAMP","UEC","169494","S","Plantae","Liliopsida",NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata",NA,"Branco, OD","s.n.","2010","05","22",NA,"Brazil","Mato Grosso do Sul","Borda de mata em cordilheira; solo arenoso.&nf;Pantanal da Nhecolândia.",NA,NA,"Palmeira 5 m de altura; muitas folhas com + ou - 2,5 m compr.","UEC083005","UEC083005","Corumbá","-57.6533012390137","-19.0091991424561","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-03-16 16:14:08-03","UNEMAT","HERBAM","15545","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.'","Rodrigues, L.; Silva, P. .L.; Duarte, I. & Jesus, D S S","1381262","2016","06","03",NA,"Brasil","Mato Grosso","Casa de Sementes - Jacamim, Área Seca; Capoeira; Baixadas.","345",NA,NA,"HERBAM015545",NA,"Alta Floresta","-56.354806","-10.343444",NA,NA,"345","Rodrigues, L","-56.354806","-10.343444","2017","06","19",NA,NA,NA,NA,NA,NA
"117","2019-03-16 16:14:08-03","UNEMAT","HERBAM","10830","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.'","Rodrigues, L.; Custódio, J. .B.; Amorim, J. .P.; Silva, L. .S.; Aguiar, L. .M.; Silva, I. .M.;","1721219","2016","05","19",NA,"Brasil","Mato Grosso","Casa de Sementes - Veraneio, Área Seca; Agrofloresta; Planície.","345",NA,NA,"HERBAM010830",NA,"Nova Canaã do Norte","-55.698194","-10.817222",NA,NA,"345","Rodrigues, L","-55.698194","-10.817222","2017","06","19",NA,NA,NA,NA,NA,NA
"118","2019-03-16 16:14:08-03","UNEMAT","HERBAM","15565","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.'","Rodrigues, L.; Pereira, E. .M.; Petry, J. & Duarte, I.","1111248","2016","05","27",NA,"Brasil","Mato Grosso","Casa de Sementes - Apiacás, Área Seca; Pastagem; Planície.","237",NA,NA,"HERBAM015565",NA,"Apiacás","-57.381528","-9.631806",NA,NA,"237","Rodrigues, L","-57.381528","-9.631806","2017","06","19",NA,NA,NA,NA,NA,NA
"119","2019-02-23 11:30:07-03","UNEMAT","HERBAM","9944","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.'","Soares-Lopes, C R A; Trevisan, L.R.; Da Silva, D.S. & Soares, D.S.","CL 1417902","2014","08","01",NA,"Brasil","Mato Grosso","Área de empréstimo da PCH da Fazenda, área 1, Floresta Ombrófila","218",NA,NA,"HERBAM009944",NA,"Alta Floresta","-8858.99167","-503.625",NA,NA,"218","Gvasconcelos; Lmoreira","-8858.99167","-503.625","2014","09","27",NA,NA,NA,NA,NA,NA
"120","2019-03-16 16:14:08-03","UNEMAT","HERBAM","15618","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.'","Rodrigues, L.; Tamanini, E. .F.; Duarte, I. & Oliveira, R. .M.","1261284","2016","06","17",NA,"Brasil","Mato Grosso","Casa de Sementes - Nova Guarita, Área Seca; Pastagem; Planície.","264",NA,NA,"HERBAM015618",NA,"Nova Guarita","-55.245972","-10.205861",NA,NA,"264","Rodrigues, L","-55.245972","-10.205861","2017","06","19",NA,NA,NA,NA,NA,NA
"121","2019-08-16 08:38:23-03","UTFPR","HCF","5550","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","M.G. Caxambu","1550","2007","07","29",NA,"Brasil","MS","Passo do Lontra - Estrada Parque","95",NA,"palmeira ca. 4 m de altura. Com frutos imaturos verdes e inflorescências com flores vinosas. Freqüente. Solo arenoso.",NA,NA,"Corumbá","-57.004056","-19.569056",NA,NA,"95","M.G. Caxambu","57°00'14,6 W","19°34'08,6 S","2007","08","13",NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:13:31-03","MBM","MBM","386518","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Felitto, G.; Lozano, E.D.; Roher, D.; Oliveira, E.A.; Lozano, E.D.; Roher, D.; Oliveira, E.A.","695","2013","08","13","Southern America","Brazil","Goiás","Divisa de Municípios: Alvorada do Norte-Flores de Goiás","687",NA,"Palmera de sub-bosque, lâmina foliar de 3,5m, 137 pares de pina, espata amarronzada e cacho com frutos verdes.; Floresta Estacional Decidual.","MBM386518","MBM386518 MBM386518_1 MBM386518_2","Alvorada do Norte","-46.711564","-14.598353",NA,NA,"687","Felitto, G.; Oliveira, E.A.","-46.711564","-14.598353","2013","08","13",NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:13:31-03","MBM","MBM","386518","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Felitto, G.; Lozano, E.D.; Roher, D.; Oliveira, E.A.; Lozano, E.D.; Roher, D.; Oliveira, E.A.","695","2013","08","13","Southern America","Brazil","Goiás","Divisa de Municípios: Alvorada do Norte-Flores de Goiás","687",NA,"Palmera de sub-bosque, lâmina foliar de 3,5m, 137 pares de pina, espata amarronzada e cacho com frutos verdes.; Floresta Estacional Decidual.","MBM386518","MBM386518 MBM386518_1 MBM386518_2","Alvorada do Norte","-46.711564","-14.598353",NA,NA,"687","Felitto, G.; Oliveira, E.A.","-46.711564","-14.598353","2013","08","13",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:13:34-03","MBM","MBM","77419","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","parviflora","Scheelea parviflora","(Barb. Rodr.) Barb. Rodr.","Schinini, A.; et al.; et al.","s.n.","1980","08","22","Southern America","Paraguay",NA,NA,NA,NA,NA,"MBM077419","MBM077419 MBM077419_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:13:34-03","MBM","MBM","167250","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart.) Burret","Hatschbach, G.; Pott, V.; Silva, J.M.; Pott, V.; Silva, J.M.","60733","1994","06","05","Southern America","Brazil","Mato Grosso do Sul","Fazenda Santa Cruz",NA,NA,NA,"MBM167250","MBM167250 MBM167250_1 MBM167250_2","Aquidauana","-55.7872009277344","-20.4710998535156","212961","auto",NA,"Noblick, L.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:13:34-03","MBM","MBM","159312","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart.) Burret","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58825","1993","02","10","Southern America","Brazil","Mato Grosso do Sul","Rod. MS-384, Rio Guaviral",NA,NA,NA,"MBM159312","MBM159312 MBM159312_1 MBM159312_2","Bela Vista","-56.5210990905762","-22.1089000701904","66197","auto",NA,"Noblick, L.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:13:34-03","MBM","MBM","170149","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart.) Burret","Noblick, L.R.","s.n.","1992","06","04","Southern America","Brazil","Mato Grosso do Sul","10km da cidade",NA,NA,NA,"MBM170149","MBM170149","Corumbá","-57.6533012390137","-19.0091991424561","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:13:34-03","MBM","MBM","77420","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","quadrisperma","Scheelea quadrisperma","Barb. Rodr.","?","s.n.","1980","08","25","Southern America","Paraguay",NA,NA,NA,NA,NA,"MBM077420","MBM077420 MBM077420_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797308","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Amazonas","Brésil. province des Amazonas",NA,"hb","Reçu le 3 Novembre 1887 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797308' target='other'> <mi>dwc_moreinfo</mi></a>","P01797308","P01797308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16486",NA,NA
"130","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797310","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,"Brésil.",NA,"hb","Cultivé. Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797310' target='other'> <mi>dwc_moreinfo</mi></a>","P01797310","P01797310_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16485",NA,NA
"131","2015-09-03 20:46:41-03","MNHN","RECOLNAT_MNHN_P","P01797385","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,"s.loc.",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797385' target='other'> <mi>dwc_moreinfo</mi></a>","P01797385","P01797385_01 P01797385_02",NA,NA,NA,NA,NA,NA,"Pintaud",NA,NA,NA,NA,NA,NA,NA,NA,"17340",NA,NA
"132","2015-10-02 08:27:47-03","MNHN","RECOLNAT_MNHN_P","P00726013","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,"s.loc.",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00726013' target='other'> <mi>dwc_moreinfo</mi></a>","P00726013","P00726013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17340",NA,NA
"133","2015-10-02 08:28:10-03","MNHN","RECOLNAT_MNHN_P","P00726014","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,"s.loc.",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00726014' target='other'> <mi>dwc_moreinfo</mi></a>","P00726014","P00726014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17340",NA,NA
