"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","typeStatus","minimumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"31","2019-10-09 11:24:42-03","UFBA","ALCB","023524","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Guedes, ML; Bandeira, FP","s/n","1991","05","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Faz. Eng. Madruga",NA,"Com gavinhas. Folhas discolores, flores alvas, quando maduros vermelhos.","ALCB065373",NA,"Ferrucci, MS; Perdiz, R","04","São Francisco do Conde","-38.666667","-12.616667",NA,NA,NA,NA,NA,NA,"2010",NA,"-38.666667","-12.616667",NA,NA,NA,NA
"32","2019-10-09 11:24:42-03","UFBA","ALCB","023545","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","s.col.","s/n","1991","05","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Fazenda Engenho Madruga",NA,"Com gavinhas, folhas discolores membranáceas, inflorescências com flores alvas e frutos imaturos alados verdes.","ALCB065377",NA,"Ferrucci, MS; Perdiz, R","04","São Francisco do Conde","-38.666667","-12.616667",NA,NA,NA,NA,NA,NA,"2010",NA,"-38.666667","-12.616667",NA,NA,NA,NA
"33","2019-10-09 11:24:42-03","UFBA","ALCB","028204","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Guedes, ML","s/n","1993","08","Southern America","Brasil","Bahia","Extremo Sul",NA,"Com gavinhas. Frutos imaturos de cor verde.","ALCB065375",NA,"Ferrucci, MS; Perdiz, R","22","Nova Viçosa","-39.366667","-17.883333",NA,NA,NA,NA,NA,NA,"2010",NA,"-39.366667","-17.883333",NA,NA,NA,NA
"34","2019-10-09 11:24:42-03","UFBA","ALCB","030938","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Ferrucci, MS; Carvalho, AM de","965","1996","08","Southern America","Brasil","Bahia","Litoral Sul, CEPLAC - CEPEC, km 22 Rodovia Ilhéus - Itabuna, área del CEPEC",NA,"Flores brancas.","ALCB065378",NA,"Ferrucci, MS","06","Itabuna","-39.266667","-14.783333",NA,NA,NA,NA,NA,NA,"1996",NA,"-39.266667","-14.783333",NA,NA,NA,NA
"35","2019-10-09 11:24:42-03","UFBA","ALCB","041153","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Lima, SS dos; Guedes, ML; Pereira, PA de; Oliveira, H","23","1999","03","Southern America","Brasil","Bahia","Extremo Sul, Mata cara-branca, projeto CEDRO",NA,"Folíolos discolores, coríaceos. Flores esverdeadas. Fruto imaturo verde.; Mata em estádio secundário de regeneração. Substrato argilo-arenoso.","ALCB065394",NA,NA,"30","Santa Cruz Cabrália","-39.016667","-16.266667",NA,NA,NA,NA,NA,NA,NA,NA,"-39.016667","-16.266667",NA,NA,NA,NA
"36","2019-10-09 11:24:42-03","UFBA","ALCB","057188","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Loureiro, DM; Alves, L. de J.; Guedes, ML","606","2002","05","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Área do Empreendimento da BELOV, Mapele",NA,"Com gavinha. Folíolos membranáceos, discolores, pubescentes. Inflorescência axilares. Frutos alados, imaturos verdes, pubescentes.",NA,NA,"Ferrucci, MS; Perdiz, R","20","Simões Filho","-38.445833","-12.774167",NA,NA,NA,NA,NA,NA,"2010",NA,"-38.445833","-12.774167",NA,NA,NA,NA
"37","2019-10-09 11:24:42-03","UFBA","ALCB","057188","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Loureiro, DM; Alves, L. de J.; Guedes, ML","606","2002","05","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Área do Empreendimento da BELOV, Mapele",NA,"lenhosa, com gavinha. Folíolos membranáceos, discolores, pubescentes. Inflorescência axilares. Frutos alados, imaturos verdes, pubescentes.","ALCB065381",NA,"Acevedo-Rodríguez, P","20","Simões Filho","-38.445833","-12.774167",NA,NA,NA,NA,NA,NA,"2010","06","-38.445833","-12.774167",NA,NA,NA,NA
"38","2019-10-09 11:24:42-03","UFBA","ALCB","08636","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Delivaldo, ACN","18",NA,NA,"Southern America","Brasil","Bahia","Litoral Norte",NA,"Com gavinhas. Inflorescência com botões verdes e flores alvas, folhas membranáceas, frutos alados.","ALCB065384",NA,"Ferrucci, MS; Perdiz, R",NA,"Mata de São João","-38.283333","-12.516667",NA,NA,NA,NA,NA,NA,"2010",NA,"-38.283333","-12.516667",NA,NA,NA,NA
"39","2019-10-09 11:24:42-03","UFBA","ALCB","07696","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Grupo Pedra do Cavalo","789","1980","09","Southern America","Brasil","Bahia","Recôncavo Sul, Mata Ne da B. Bananeiras",NA,"Flores avermelhadas, em cachos axilares e densos, frutos, sâmaras avermelhadas.","ALCB065390",NA,"Ferrucci, MS; Perdiz, R",NA,"Cachoeira","-39.083333","-12.533333","40",NA,"40",NA,NA,NA,"2010",NA,"-39.083333","-12.533333",NA,NA,NA,NA
"40","2019-10-09 11:24:42-03","UFBA","ALCB","105034","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Teixeira, SR; Queiroz, EP; Guedes, ML; Gomes, FS; et al.","35","2012","04","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Barragem do Cobre",NA,"com gavinha, com tomentos ferrugimoso. Folhas com folíolos vilosos. Inflorescência com flores cremes, frutos sâmaras vilosas.","ALCB065388",NA,"Guedes, ML; Teixeira, SR","18","Salvador","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,"2012","07","-38.5","-12.966667",NA,NA,NA,NA
"41","2019-10-09 11:24:42-03","UFBA","ALCB","105062","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Teixeira, SR; Queiroz, EP; Guedes, ML; Oliveira, D; et al.","63","2012","04","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Barragem do Cobre",NA,"Folhas com foliólolus cartáceos, discolores, face abaxial com tomentos ferrugíneos. Inflorescência com flores cremes, ovário piloso.","ALCB008687","ALCB008687","Teixeira, SR","24","Salvador","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,"2012","06","-38.5","-12.966667",NA,NA,NA,NA
"42","2019-10-09 11:24:42-03","UFBA","ALCB","105229","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Oliveira, D; Queiroz, EP; Teixeira, SR; Guedes, ML","59","2012","06","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Base Naval",NA,"Folhas bipinadas, Folíolos coriáceos . Frutos cápsulas imaturas verdes e maduras rosadas.","ALCB008689","ALCB008689","Guedes, ML; Oliveira, D","19","Salvador","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,"2012","09","-38.5","-12.966667",NA,NA,NA,NA
"43","2019-10-09 11:24:42-03","UFBA","ALCB","105247","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Oliveira, D; Queiroz, EP; Teixeira, SR; Guedes, ML","28","2012","07","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Plataforma, Morro do Oitero",NA,"Folhas com folíiólolos cartáceos, discolores. Frutos samarídeos alados avermelhados., pubescentes.","ALCB008675","ALCB008675 ALCB008675_1","Guedes, ML","03","Salvador","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,"2012","09","-38.5","-12.966667",NA,NA,NA,NA
"44","2019-10-09 11:24:42-03","UFBA","ALCB","105326","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Queiroz, EP; Mattos Andrade, PE de; Texeira, SR; Gomes, FS","5396","2012","07","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Ilha dos Frades, Ponta de Nossa Senhora",NA,"com gavinha. Folhas cartáceas, discolores Frutos róseos.","ALCB008676","ALCB008676","Guedes, ML","16","Salvador","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,"2012","09","-38.5","-12.966667",NA,NA,NA,NA
"45","2019-10-09 11:24:42-03","UFBA","ALCB","105461","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Queiroz, EP; Guedes, ML; Texeira, SR; Gomes, FS; et al.","5438","2012","07","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Ilha dos Frades, Fragmento Costa",NA,"Folhas cartáceas, discolores, face abaxial pubescente. Frutos samarídeos de cor vermelha.","ALCB008703","ALCB008703","Guedes, ML","25","Salvador","-38.616667","-12.766667",NA,NA,NA,NA,NA,NA,"2012","09","-38.616667","-12.766667",NA,NA,NA,NA
