"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"117","2021-04-07 11:46:38-03","UFMS","CGMS","63865","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.F.S. Rossetto","E.F.S. Rossetto; E.M. Francisco","2013","11","13","Brasil","Paraná","Lupionópolis","RPPN Mata São Pedro.","-51.6571998596191","-22.7553005218506",NA,NA,NA,NA,"Flores pistiladas esverdeadas com ápice róseo. Indivíduo feminino, folhas com superfície abaxial hirsuta, nervuras verdes, inflorescências verticiladas. Habitat: Borda da mata com notável riqueza e abundância de espécies lianescentes","CGMS1096833",NA,"2013",NA,NA,NA,"408",NA,NA,NA,NA,"11262","auto",NA,NA,NA,NA,NA
"118","2019-11-27 13:51:05-03","UFS","ASE","28504","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Farney, C","Farias, MCV; Santos, E; Costa, AF; Maciel, B; Moreno, G","2013","06","07","Brasil","Sergipe","Riachão do Dantas","Fazenda Zezé Rocha","-37.734222","-11.033222","-37.734222","-11.033222",NA,NA,"Mata de transição","ASE0001047","ASE0001047","2018","03","02",NA,"332","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-27 13:51:05-03","UFS","ASE","14478","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Farney, C","Calazans, C","2008","04","28","Brasil","Sergipe","Itaporanga d'Ajuda",NA,"-37.310278","-10.998333","-37.310278","-10.998333",NA,NA,"Campo aberto","ASE0028203","ASE0028203 ASE0028203_1","2018","03","02",NA,"21","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-27 13:51:05-03","UFS","ASE","16930","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Farney, C; Santana, JP","Machado, WJ; Santos, LAS; Suzarte, FB","2010","03","28","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.684167","-9.805278","-37.684167","-9.805278",NA,NA,"Arbusto ca. 4m , folhas simples e verticiladas, frutos imaturos (verde) e maduros (vinho).; Arbusto ca. 4m , folhas simples e verticiladas, frutos imaturos (verde) e maduros (vinho).; Brejo de Altitude","ASE0024129","ASE0024129","2018","03","02",NA,"246","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:37:05-03","UNICAMP","UEC","118166","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","Bertoncini, AP; Cazetta-Neto, A","1998","11","25","Brazil","São Paulo","Avaí","Aldeia Guarani","-49.383333","-22.333333","-49.383333","-22.333333",NA,NA,"Arvoreta,2m de altura, caule com casca rugosa, folhas cartáceas, corola avermelhada; Floresta Estacional Semidecidual Submontana perturbada","UEC110650","UEC110650","2000",NA,NA,NA,"887","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-08-20 10:21:54-03","UNICAMP","UEC","107734","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Sousa, VC; Rodrigues, RR","Kozera, C; Vanini, A; Hayashi, AH; Lima, CBK","1999","01","10","Brazil","São Paulo","Iguape","Estação Ecológica de Chauás, Floresta Ombrófila Densa. Trilha de Capuava do Mumuna. Floresta de Restinga Alta, com exploração de palmito e madeira.","-47.683333","-24.733333","-47.683333","-24.733333",NA,NA,"Árvore de 4m, flores verdes.",NA,NA,"1999","01",NA,NA,"831","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-08-20 10:21:54-03","UNICAMP","UEC","107736","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Sousa, VC; Rodrigues, RR","Kozera, C; Vanini, A; Hayashi, AH; Lima, CBK","1999","01","10","Brazil","São Paulo","Iguape","Estação Ecológica de Chauás, Floresta Ombrófila Densa. Trilha de Capuava do Mumuna. Floresta de Restinga Alta, com exploração de palmito e madeira.","-47.683333","-24.733333","-47.683333","-24.733333",NA,NA,"Arbusto de 1,5m.",NA,NA,"1999","01",NA,NA,"815","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:37:05-03","UNICAMP","UEC","160974","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Stefani, EJF","Stefani, EJF; et al.","2010","05","25","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.515","-23.636667","-45.515","-23.636667",NA,NA,"Árvore 8m; Mata Atlântica","UEC110657","UEC110657","2010",NA,NA,NA,"s.n.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:37:05-03","UNICAMP","UEC","167058","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell",NA,"Stefani, EJF; et al.","2011","06","30","Brazil","São Paulo","Paraíbuna","Parque Estadualda Serra do Mar","-45.543611","-23.588056","-45.543611","-23.588056",NA,NA,"Árvore 9m; Mata Atlântica","UEC110653","UEC110653",NA,NA,NA,NA,"256","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:37:05-03","UNICAMP","UEC","170023","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Farney, C","Rochelle, ALC",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667","-45.084167","-23.366667","450","450","Indivíduo J393 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041812","UEC041812","2008","02",NA,NA,"J393","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:37:05-03","UNICAMP","UEC","166727","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Tamashiro, JY","Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.","-45.067778","-23.325556","-45.067778","-23.325556","1050","1093","K2009 Árvore, ca. 11 m, sem flores ou frutos. Abundância: 1 ind ha-1.","UEC039960","UEC039960","2009",NA,NA,NA,"1841","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-01 16:37:05-03","UNICAMP","UEC","176953","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Santos, K","Santos, K; Belinello, R","2001","01","01","Brazil","São Paulo","Itatiba","Mata Fazenda Malabar","-46.866667","-22.916667","-46.866667","-22.916667",NA,NA,"Árvore zoocórica, altura total de 8m, altura do fuste:7m; PAP:29cm. 1-25% da copa infestada por lianas; Floresta estacional semidecidual","UEC110658","UEC110658",NA,NA,NA,NA,"4041","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-01 16:37:05-03","UNICAMP","UEC","176954","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Santos, K","Santos, K; Belinello, R","2000","07","04","Brazil","São Paulo","Itatiba","Mata Fazenda Malabar - mata da torra","-46.883333","-22.916667","-46.883333","-22.916667",NA,NA,"Árvore zoocórica; altura total:6m; altura do fuste: 4,5; PAP: 28cm. 51-75% da copa infestada por lianas; Floresta estacional semidecidual","UEC110659","UEC110659",NA,NA,NA,NA,"2695","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:37:05-03","UNICAMP","UEC","53470","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","Silva, AF; Capellari Jr, L","1986","12","12","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore de até 10m, flores creme-esverdeadas com filetes brancos, casca branco-esverdeada, lenho creme, súber com fendas finase pústulas, pouco aromática. Macho","UEC110656","UEC110656","1995",NA,NA,NA,"1529","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:37:05-03","UNICAMP","UEC","84672","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Rossetto, EFS","Franco, GADC","1994","12","07","Brazil","São Paulo","Teodoro Samapaio","Parque Estadual do Morro do Diabo, estrada do 7000, ao longo do caminho",NA,NA,NA,NA,NA,NA,"Arbusto 2m altira, frutos vermelhos","UEC110649","UEC110649","2015",NA,NA,NA,"1305","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:37:05-03","UNICAMP","UEC","185889","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell",NA,"Simões, SS","2011","03","22","Brazil","Bahia","Cruz das Almas","Mata do Cazuzinha.","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"Arbusto 1,5m. Inflorescência esverdeada.; Mata Atlântica.","UEC111039","UEC111039",NA,NA,NA,NA,"23","Magnoliopsida",NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"133","2021-03-01 16:37:05-03","UNICAMP","UEC","104821","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","Pinheiro, MHO","1997","10","07","Brazil","São Paulo","Bauru","Jardim Botânico de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"5m de altura, flores esverdeadas; Mata mesófila","UEC110651","UEC110651","1997",NA,NA,NA,"496","Magnoliopsida",NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"134","2021-03-01 16:37:05-03","UNICAMP","UEC","24717","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","Shepherd, GJ; Vital, DM","1977","01","12","Brazil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arbusto com flores esverdeadas","UEC110660","UEC110660","1995",NA,NA,NA,"11226","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"135","2019-08-20 10:21:54-03","UNICAMP","UEC","81344","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Rossetto, EFS","Tozzi, AMGA; Dias, MC","1994","11","11","Brazil","São Paulo","Itobi","Margem do rio Verde, Mata ciliar.","-46.9700012207031","-21.7299995422363",NA,NA,NA,NA,"Arbusto, 1,5 m., flores verde-amareladas.","UEC121932",NA,"2015","03",NA,NA,"9494","Magnoliopsida",NA,NA,NA,"12987","auto",NA,NA,NA,NA,NA
"136","2021-03-01 16:37:05-03","UNICAMP","UEC","67306","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Rossetto, EFS","Tamashiro, JY","1994","08","16","Brazil","São Paulo","Joanópolis","Cachoeira dos Pretos","-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,"Arvoreta 6m, em botões","UEC110645","UEC110645","2015",NA,NA,NA,"497","Magnoliopsida",NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA
"137","2021-03-01 16:37:05-03","UNICAMP","UEC","107926","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell",NA,"Sztutman, M; et al.","1999","01","11","Brazil","São Paulo","Pariquera-Açu","Parque Estadual de Pariquera-Abaixo (PEPA) (22º43'S 40º37'W). Acesso pelo bairro Braço Preto, no lado oeste, passando pelo viveiro, nas coordenadas de 24º42'32''S e 47º38'58''W, seguindo a trilha no interior da Floresta de Restinga de Baixada (Palud","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Arbusto 2,5m; Floresta ombrófila densa","UEC110652","UEC110652",NA,NA,NA,NA,"246","Magnoliopsida",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"138","2021-03-01 16:37:05-03","UNICAMP","UEC","107861","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell",NA,"Godoy, JRL; et al.","1999","01","13","Brazil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquera-Abaixo, acesso pela parte sul, atravessando o Rio Pariquera Mirim.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Floresta Ombrófila Densa. Floresta alta de restinga","UEC110654","UEC110654",NA,NA,NA,NA,"135","Magnoliopsida",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"139","2021-03-01 16:37:05-03","UNICAMP","UEC","185928","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell",NA,"Godoy, JRL; et al.","1999","01","13","Brazil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquera-Abaixo, acesso pela parte sul, atravessando o Rio Pariquera Mirim.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"3m de altura; Floresta Ombrófila Densa. Floresta alta de restinga","UEC110655","UEC110655",NA,NA,NA,NA,"127","Magnoliopsida",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"140","2019-08-20 10:21:54-03","UNICAMP","UEC","150281","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Bertoncello, R","Bertoncello, R; Pansonato, M","2007","07","25","Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,"970","970",NA,NA,NA,"2008",NA,NA,NA,"687","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"141","2021-03-01 16:37:05-03","UNICAMP","UEC","86887","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Rossetto, EFS","Kinoshita, LS; Koch, I","1995","11","20","Brazil","São Paulo","Valinhos","Reserva Municipal (Parque Ecológico)","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,"Arbusto 2m de altura, Frutos jovens verdes com ápice vinho, restos de flores; Mata secundária perturbada","UEC110648","UEC110648","2015",NA,NA,NA,"95-53","Magnoliopsida",NA,NA,NA,"12075","auto",NA,NA,NA,NA,NA
"142","2021-03-01 16:37:05-03","UNICAMP","UEC","86885","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Rossetto, EFS","Kinoshita, LS; Koch, I","1995","11","20","Brazil","São Paulo","Valinhos","Reserva Municipal (Parque Ecológico)","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,"Arbusto 2m de altura, Frutos jovens verdes com ápice vinho, restos de flores; Mata secundária perturbada","UEC110647","UEC110647","2015",NA,NA,NA,"95-53","Magnoliopsida",NA,NA,NA,"12075","auto",NA,NA,NA,NA,NA
"143","2021-03-01 16:37:05-03","UNICAMP","UEC","86886","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Mart. ex J.A.Schmidt) Lundell","Rossetto, EFS","Kinoshita, LS; Koch, I","1995","11","20","Brazil","São Paulo","Valinhos","Reserva Municipal (Parque Ecológico)","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,"Arbusto 2m de altura, Frutos jovens verdes com ápice vinho, restos de flores; Mata secundária perturbada","UEC110646","UEC110646","2015",NA,NA,NA,"95-53","Magnoliopsida",NA,NA,NA,"12075","auto",NA,NA,NA,NA,NA
"144","2020-04-22 16:22:35-03","UFPB","JPB","27520","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Figueira, M","Silva, AG da; Nascimento, LM","2000","03","29","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.417722","-8.187333","-36.417722","-8.187333","565","960","; HABITAT: Interior da mata. Mata Estacional.; DESC: Árvore com cerca de 13m de altura. Floração passada, sépalas verdes.",NA,NA,"2017","07","26",NA,"272","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-04-22 16:22:35-03","UFPB","JPB","28828","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Figueira, M","Silva, TMC da; Almeida, K","2001","02","23","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778","-34.950278","-8.012778",NA,NA,"; DESC: Árvore com cerca de 6m. Frutos maduros roxos.",NA,NA,"2017","07","26",NA,"36","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-04-22 16:22:35-03","UFPB","JPB","28829","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Figueira, M","Almeida, K; Andrade, M; Silva, AG","2001","01","09","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778","-34.950278","-8.012778",NA,NA,"; DESC: Solo areno-agiloso. Árvore com cerca de 6m. Folhas discolores. Inflorescência verde.",NA,NA,"2017","07","26",NA,"91","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-04-22 16:22:35-03","UFPB","JPB","IFNPBRAPA297","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Figueira, M","Almeida, RAP","2017","06","15","Brasil","Paraíba","Santa Rita",NA,"-35.100027","-7.019995","-35.100027","-7.019995",NA,NA,"; DESC: Árvore. Conglomerado IFN-PB-70. Subunidade 4. Subparcela 5. Indivíduo 18.","IFNPBRAPA000297",NA,"2017","07","25",NA,"297","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-07-12 17:21:15-03","UFPB","JPB","27564","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Nascimento, LM; Silva, AG da","1999","05","15","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"219","Angiosperma","Dicotyledon","Southern America",NA,"34231","auto",NA,NA,NA,NA,NA
"149","2020-07-14 17:17:13-03","UFPB","JPB","28918","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Almeida, K; Rodal, MJN","2000","09","19","Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","Angiosperma","Dicotyledon","Southern America",NA,"21764","auto",NA,NA,NA,NA,NA
"150","2020-07-14 17:17:13-03","UFPB","JPB","29061","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Almeida, K; Lima, ALA","2002","01","09","Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"235","Angiosperma","Dicotyledon","Southern America",NA,"21764","auto",NA,NA,NA,NA,NA
"151","2020-04-22 16:22:35-03","UFPB","JPB","29138","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Figueira, M","Almeida, K","2001","07","04","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"; DESC: Interior da mata. Solo areno -agiloso. Árvore com cerca de 8m. Infloresência verde.",NA,NA,"2017","07","26",NA,"157","Angiosperma","Dicotyledon","Southern America",NA,"21764","auto",NA,NA,NA,NA,NA
"152","2020-10-14 10:03:41-03","FURB","FURB","17727","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Sobral, M","Gasper, A.L. de; Cadorin, T.J. & Schmitt, J.","2009","09","30","Brasil","Santa Catarina","Garuva","Sol Nascente.","-48.7272223","-26.055","-48.7272223","-26.0550000","13","13","Florística IFFSC e8000a (Arbusto) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração Habito: arbustiva; flor branca esverdeada","FURB02621","FURB02621","2010","01","25",NA,"2416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:03:41-03","FURB","FURB","27193","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Farney, C","Dreveck, S.; Carneiro, F.E.","2010","03","20","Brasil","Santa Catarina","Itapoá",NA,"-48.69","-26.1","-48.6900000","-26.1000000","20","20","Florística IFFSC 1069 (Arbusto) Habitat: Floresta Ombrófila Densa; entorno do fragmento Habito: arbusto; flor sépalas vinho","FURB33687","FURB33687","2011","02",NA,NA,"1933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:03:41-03","FURB","FURB","35493","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Korte, A","Korte, A.","2011","02","22","Brasil","Santa Catarina","São Francisco do Sul","Praia do Ervino / Parque Estadual do Acaraí.","-48.6105556","-26.3933333","-48.6105556","-26.3933333","2","2","Regeneração IFFSC 8012 /L/53 Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: arbustiva;","FURB33688","FURB33688","2011","02","22",NA,"5760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:03:41-03","FURB","FURB","45229","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Oliveira, AA de","Mayer, M.; Oliveira, A.A. de","2014","10","02","Brasil","Santa Catarina","Balneário Barra do Sul","Próximo a Mineração Nilso e Veiga do Sul.","-48.69","-26.46","-48.6900000","-26.4600000","20","20","Florística Entorno IFFSC 959","FURB33587","FURB33587",NA,NA,NA,NA,"672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-09 14:47:03-03","FURB","FURB","66569","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Kassner-Filho, A.","Kassner-Filho, A.","2020","09","13","Brasil","Santa Catarina","São Pedro de Alcântara","Rua Ana Lohn Pering.","-48.7941666","-27.5727778","-48.7941666","-27.5727778","267","267","flor creme Habitat: interior do fragmento Habito: arbustiva","FURB66569","FURB66569","2020","09","13",NA,"5794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:03:41-03","FURB","FURB","7577","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Ceolin, LM; Uhlmann, A; Stival-Santos, A","Ceolin, L.M.; Uhlmann, A. & Stival-Santos, A.","2007","10","22","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí.","-48.5369444","-26.2980555","-48.5369444","-26.2980555",NA,NA,NA,"FURB33686","FURB33686","2007","10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:03:41-03","FURB","FURB","216","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Uhlmann, A; Borgo, M","Sevegnani, L.","2002","02","17","Brasil","Santa Catarina","Gaspar",NA,"-48.9589004516602","-26.9314002990723",NA,NA,NA,NA,"FNMA. Florística. Nº antigo 61. Habitat: floresta Habito: arbórea;","FURB33685","FURB33685","2006","09","19",NA,NA,NA,NA,NA,NA,"19036","auto",NA,NA,NA,NA,NA
"159","2019-11-08 08:54:02-03","FURB","FURB","59516","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","06","06","Brasil","Santa Catarina","Pescaria Brava",NA,"-48.87","-28.44","-48.8700000","-28.4400000",NA,NA,"fruto imaturo Habitat: interior da unidade amostral Habito: arbusto","FURB59516","FURB59516","2018","06","06",NA,"2777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-16 17:51:32-03","UCS","HUCS","33938","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Slusarski, S.R.","Colombo, L.R.","1994","10","07","Brasil","Paraná","Tibagi","margem direita do Rio Tibagi, próximo a ponte","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"árvore 7m, flores brancas, folhas verdes pilosas; beira da mata",NA,NA,"2004",NA,NA,NA,"s.n.","Angiospermae","Caryophyllales",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"161","2019-02-21 19:37:57-03","UNEMAT","HERBAM","3529","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Lobato, LC; Soares, CRA; Silva, CA","Soares, C.R.A.; Piva, J.H.; Rodrigues, L. & Nishi, I.","2007","10","17","Brasil","Mato Grosso",NA,"UHE Sinop","-55.279722","-11.218056","-55.279722","-11.218056",NA,NA,NA,"HERBAM003529",NA,"2008","07",NA,NA,"298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-04-27 16:10:51-03","UFES","VIES","23595","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Wandekoken, D. T.","Wandekoken, D. T.; Ruschi, G.G.; Oliveira Filho, N.E.; Sangi, L.","2018","02","01","Brasil","Espírito Santo","Aracruz","Santa Cruz, Estação biológica marinha Augusto Ruschi. x","-40.140556","-19.970556","40º8'26''W","19º58'14''S",NA,NA,NA,"VIES023595","VIES023595","2018","03","12",NA,"254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
