"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","infraspecificEpithet","dayIdentified","fieldNumber","individualCount","typeStatus"
"48","2019-08-27 13:25:45-03","IAP","PACA-AGP","67025","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","B. Severo",NA,"1982","01","21",NA,"Brasil","RS","Granja Antonio Amandino",NA,"Herb. Univ. Passo Fundo 0771.;","PACA067025",NA,NA,"Passo Fundo","-52.4067001342773","-28.2628002166748","(Nees) Kunth",NA,NA,NA,NA,"25060","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"49","2019-08-27 13:25:45-03","IAP","PACA-AGP","69408","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Bertels, A.",NA,"1950","02","13",NA,"Brasil","RS",NA,NA,"Herb. PEL 268; subdhydrophyta","PACA069408",NA,"B. Severo","Pelotas","-52.3424987792969","-31.771900177002","(Nees) Kunth",NA,NA,NA,NA,"51462","auto","1978","11","Liliatae",NA,"28",NA,NA,NA
"50","2019-08-27 13:25:45-03","IAP","PACA-AGP","62749","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Camargo, O. R.","2395","1957","11","01",NA,"Brasil","RS",NA,NA,"Habitat: in alte graminosis Fenofase: flor","PACA062749",NA,"B. Severo","Porto Alegre","-51.2299995422363","-30.0331001281738","(Nees) Kunth",NA,NA,NA,NA,"29946","auto","1979","01","Liliatae",NA,NA,NA,NA,NA
"51","2019-08-27 13:25:45-03","IAP","PACA-AGP","52751","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Beetle, A. A.","1490","1952","07","07",NA,"Brasil","RS","Guaíba",NA,"Habitat: in campestribus alte graminosis Fenofase: fruto","PACA052751",NA,"B. Severo","Porto Alegre","-51.2299995422363","-30.0331001281738","(Nees) Kunth",NA,NA,NA,NA,"29946","auto","1978","11","Liliatae",NA,"14",NA,NA,NA
"52","2019-08-27 13:25:45-03","IAP","PACA-AGP","61967","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Camargo, O. R.","2593","1957","11","19",NA,"Brasil","RS","petrópolis",NA,"Habitat: in alte graminosis Fenofase: flor","PACA061967",NA,"B. Severo","Porto Alegre","-51.2299995422363","-30.0331001281738","(Nees) Kunth",NA,NA,NA,NA,"29946","auto","1979","01","Liliatae",NA,NA,NA,NA,NA
"53","2019-08-27 13:25:45-03","IAP","PACA-AGP","29316","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Rambo, B.",NA,"1945","10","26",NA,"Brasil","RS","Vila Manresa",NA,"Habitat: in campestribus siccis alte gramin. Fenofase: fruto","PACA029316",NA,"B. Severo","Porto Alegre","-51.2299995422363","-30.0331001281738","(Nees) Kunth",NA,NA,NA,NA,"29946","auto","1978","11","Liliatae",NA,"14",NA,NA,NA
"54","2019-08-27 13:25:45-03","IAP","PACA-AGP","56006","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Rambo, B.",NA,"1954","11","19",NA,"Brasil","RS","Vila Manresa",NA,"Habitat: in campestribus alte graminosis Fenofase: flor","PACA056006",NA,"B. Severo","Porto Alegre","-51.2299995422363","-30.0331001281738","(Nees) Kunth",NA,NA,NA,NA,"29946","auto","1979","01","Liliatae",NA,NA,NA,NA,NA
"55","2019-08-27 13:25:45-03","IAP","PACA-AGP","744","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","C. Orth SJ",NA,"1932","10","05",NA,"Brasil","RS","Vila Manresa",NA,"Habitat: in campestribus siccis graminosis Fenofase: fruto","PACA000744",NA,"B. Severo","Porto Alegre","-51.2299995422363","-30.0331001281738","(Nees) Kunth",NA,NA,NA,NA,"29946","auto","1979","01","Liliatae",NA,NA,NA,NA,NA
"56","2019-08-27 13:25:45-03","IAP","PACA-AGP","85182","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","R. Pilar",NA,"1989","11","15",NA,"Brasil","RS",NA,NA,"Herb. Laelia purpurata, Univ. do Sul de Santa Catarina. Planta anual, herbácea e entoucerada, altura 53 cm Hábito: herbáceo","PACA085182",NA,"R. Pilar","Santa Maria","-53.8069000244141","-29.6842002868652","(Nees) Kunth",NA,NA,NA,NA,"37819","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"57","2019-08-27 13:25:45-03","IAP","PACA-AGP","57492","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Camargo, O. R.","9","1955","11","18",NA,"Brasil","RS","Estação Experimental de Silvicultura",NA,"Habitat: in campestribus Fenofase: flor","PACA057492",NA,"B. Severo","Santa Maria","-53.8069000244141","-29.6842002868652","(Nees) Kunth",NA,NA,NA,NA,"37819","auto","1979","01","Liliatae",NA,NA,NA,NA,NA
"58","2019-08-27 13:25:45-03","IAP","PACA-AGP","52740","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Beetle, A. A.","1809","1952","07","31",NA,"Brasil","RS",NA,NA,"Habitat: in campestribus alte graminosis Fenofase: fruto","PACA052740",NA,"B. Severo","São Gabriel","-54.3199996948242","-30.3363990783691","(Nees) Kunth",NA,NA,NA,NA,"56206","auto","1978",NA,"Liliatae",NA,NA,NA,NA,NA
"59","2019-08-27 13:25:45-03","IAP","PACA-AGP","38534","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Rambo, B.",NA,"1948","12","04",NA,"Brasil","RS",NA,NA,"SEM MATERIAL Habitat: in campestribus siccis gramin. alte Fenofase: fruto","PACA038534",NA,"J. R. Swallen","São Leopoldo","-51.1472015380859","-29.7602996826172","(Nees) Kunth",NA,NA,NA,NA,"10287","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"60","2019-08-27 13:25:45-03","IAP","PACA-AGP","57022","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Rambo, B.",NA,"1955","10","26",NA,"Brasil","RS","ad montem Sapucaia",NA,"conf. B. Severo 01/1979 Habitat: in alte graminosis Fenofase: flor","PACA057022",NA,"Emrich-Rambo","São Leopoldo","-51.1472015380859","-29.7602996826172","(Nees) Kunth",NA,NA,NA,NA,"10287","auto","1957","05","Liliatae",NA,"14",NA,NA,NA
"61","2019-08-27 13:25:45-03","IAP","PACA-AGP","57023","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Rambo, B.",NA,"1955","10","26",NA,"Brasil","RS","ad montem Sapucaia",NA,"Habitat: in alte graminosis Fenofase: flor","PACA057023",NA,"B. Severo","São Leopoldo","-51.1472015380859","-29.7602996826172","(Nees) Kunth",NA,NA,NA,NA,"10287","auto","1982","02","Liliatae",NA,NA,NA,NA,NA
"62","2019-08-27 13:25:45-03","IAP","PACA-AGP","44398","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Rambo, B.",NA,"1949","11","14",NA,"Brasil","RS","Fiào",NA,"Habitat: in campestribus arenosis siccis","PACA044398",NA,"B. Severo","São Leopoldo","-51.1472015380859","-29.7602996826172","(Nees) Kunth",NA,NA,NA,NA,"10287","auto","1979","01","Liliatae",NA,NA,NA,NA,NA
"63","2019-08-27 13:25:45-03","IAP","PACA-AGP","61968","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Camargo, O. R.","2827","1957","12","10",NA,"Brasil","RS","Est. Exp. Pomicultura",NA,"Habitat: in alte graminosis Fenofase: flor","PACA061968",NA,"B. Severo","Taquarí","-51.8643989562988","-29.7996997833252","(Nees) Kunth",NA,NA,NA,NA,"21657","auto","1979","01","Liliatae",NA,NA,NA,NA,NA
"64","2019-08-27 13:25:45-03","IAP","PACA-AGP","9641","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Aristida","laevis","Aristida laevis","Rambo, B.",NA,"1942","01","28",NA,"Brasil","RS","fl. Ivai",NA,"Habitat: in campestribus siccis graminosis alte Fenofase: fruto","PACA009641",NA,"B. Severo","Tupanciretã","-53.8358001708984","-29.0806007385254","(Nees) Kunth",NA,NA,NA,NA,"59498","auto","1979","01","Liliatae",NA,NA,NA,NA,NA
"65","2020-12-20 21:18:53-03","UFV","VIC","3106","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Chase, A.","10448","1930","01","01",NA,"Brasil","Minas Gerais","Perto do Rio São Francisco, Campo areno-argiloso.",NA,NA,"VIC003106","VIC003106",NA,"Buritis","-46.4233016967773","-15.6177997589111","(Nees) Kunth",NA,NA,NA,NA,"81013","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0006014","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Aristida","laevis","Aristida laevis","A. Schinini;","16211","1978","12","7",NA,"Argentina","Corrientes","Dep. Empedrado. Estacion Experimental INTA.",NA,NA,NA,NA,"Ferrucci,",NA,"-58.8","-27.95","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:47:12-03","UFMS","CGMS","40319","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","C.C.C. Encina; T.R.F. Sinani; A. Pott","2","2013","10","01",NA,"Brasil","Mato Grosso do Sul","Distrito de Taboco.",NA,NA,"CGMS1070299",NA,NA,"Corguinho","-55.3313889","-19.6977777","(Nees) Kunth","601","601","-55,3313889","-19,6977777",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:47:12-03","UFMS","CGMS","70996","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","A. Pott; V.J. Pott; G.A. Damasceno Jr.; J.A. Ratter; W. Milliken & J.Yesilyurt","12513","2005","02","15",NA,"Brasil","Mato Grosso do Sul","Mineração Corumbaense Reunida S.A., Serra do Urucum.",NA,"Esparsa. Habitat: Campo graminoso c/ subarbusto de cerrado; Solo litólico de minério de ferro; Relevo quase topo de morro. Habito: Erva cespitosa.","CGMS1103648",NA,NA,"Corumbá","-57.5711111","-19.1925","(Nees) Kunth","900","900","-57,5711111","-19,1925",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:47:12-03","UFMS","CGMS","70859","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","A. Pott; A.L.B. Sartori; G.A. Damasceno-Junior","15644","2009","06","22",NA,"Brasil","Mato Grosso do Sul","Próximo à Rodovia BR-267.",NA,NA,"CGMS1103301",NA,NA,"Porto Murtinho","-57.0666667","-21.45","(Nees) Kunth","400","400","-57,0666667","-21,45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-07 11:47:12-03","UFMS","CGMS","23303","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","F.J.M. Caporal","678","2008","11","08",NA,"Brasil","Rio Grande do Sul","Cerro Branco, Fazenda São Maximiano, Morro São Maximiano.",NA,NA,"CGMS1052710",NA,"H.M. Longhi-Wagner","Guaíba","-51.3250007629395","-30.113899230957","(Nees) Kunth",NA,NA,NA,NA,"28343","auto","2009","09",NA,NA,"17",NA,NA,NA
"71","2021-04-07 11:47:12-03","UFMS","CGMS","20468","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","F.J.M. Caporal","526","2007","10","13",NA,"Brasil","Rio Grande do Sul","Cerro Branco, Fazenda São Maximiano, Morro São Maximiano.",NA,NA,"CGMS1049872",NA,"H.M. Longhi-Wagner","Guaíba","-51.3250007629395","-30.113899230957","(Nees) Kunth",NA,NA,NA,NA,"28343","auto","2009","09",NA,NA,"24",NA,NA,NA
"72","2021-04-07 11:47:12-03","UFMS","CGMS","20219","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","A. Guglieri; F.J.M. Caporal; L.F. Lima","957","2006","02","27",NA,"Brasil","Rio Grande do Sul","Cerro Branco, Fazenda São Maximiano, Morro São Maximiano.",NA,NA,"CGMS1049615",NA,"H.M. Longhi-Wagner","Guaíba","-51.3250007629395","-30.113899230957","(Nees) Kunth",NA,NA,NA,NA,"28343","auto","2009","09",NA,NA,"24",NA,NA,NA
"73","2021-04-07 11:47:12-03","UFMS","CGMS","20250","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","A. Guglieri; F.J.M. Caporal; L.F. Lima","988","2006","02","27",NA,"Brasil","Rio Grande do Sul","Cerro Branco, Fazenda São Maximiano, Morro São Maximiano.",NA,NA,"CGMS1049646",NA,"H.M. Longhi-Wagner","Guaíba","-51.3250007629395","-30.113899230957","(Nees) Kunth",NA,NA,NA,NA,"28343","auto","2009","09",NA,NA,"24",NA,NA,NA
"74","2019-11-19 14:08:45-03","UFRPE","PEUFR","3295","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Rosengurt",NA,"1969","12","17",NA,"Uruguai",NA,NA,NA,NA,"PEUFR003295",NA,NA,"Parque Nacional Santa Teresa",NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-19 14:08:45-03","UFRPE","PEUFR","3330","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Rosengurt; I. del Puerto",NA,"1966","12","08",NA,"Uruguai",NA,NA,NA,NA,"PEUFR003330",NA,NA,"Quebrada de los Cuervos",NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-05-29 19:12:58-03","UFPB","JPB","4900","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Poaceae","Aristida","laevis","Aristida laevis","Sousa, MA; et al.","1087A","1982","04","21","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Solo pedregoso",NA,NA,NA,"Sousa","-38.228056","-6.759444","(Nees) Kunth","220","220","-38.228056","-6.759444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-05-23 15:29:07-03","UFPB","JPB","3730","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Poaceae","Aristida","laevis","Aristida laevis","Sousa, MA","690","1975","09","30","Southern America","Brasil","Rio Grande do Sul","Parque Saint Hilaire",NA,NA,NA,NA,NA,"Viamão","-51.0233001708984","-30.0811004638672","(Nees) Kunth",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-01-17 11:23:18-02","PUCRS","MPUC","14387","S","Plantae",NA,"Poales","Poaceae","Aristida","laevis","Aristida laevis",NA,NA,"2010","10","25","South America","Brasil","RS","Lago Tarumã",NA,"Campo seco",NA,NA,"P.J.S. Silva Filho","Viamão","-51.0155556","-30.2766667","(Nees)Kunth",NA,NA,"-51.0155556000","-30.2766667000",NA,NA,"2010","01","Liliopsida",NA,"01","964","1",NA
"79","2019-01-17 11:23:18-02","PUCRS","MPUC","20565","S","Plantae",NA,"Poales","Poaceae","Aristida","laevis","Aristida laevis",NA,NA,"1997","12","08","South America","Brasil","RS","Cerro do Jarau",NA,NA,NA,NA,"P.M.A. Ferreira","Quaraí","-56.4514007568359","-30.3875007629395","(Nees)Kunth",NA,NA,NA,NA,"74636","auto","2014","01","Liliopsida",NA,"01",NA,"1",NA
"80","2019-01-17 11:23:18-02","PUCRS","MPUC","22021","S","Plantae",NA,"Poales","Poaceae","Aristida","laevis","Aristida laevis",NA,NA,"2016","11","29","South America","Brasil","RS","Parque Natural Municipal Saint Hilaire",NA,"SH",NA,NA,"C. Vogel Ely","Viamão","-51.0233001708984","-30.0811004638672","(Nees)Kunth",NA,NA,NA,NA,"41667","auto","2017","01","Liliopsida",NA,"01",NA,"1",NA
"81","2020-10-14 10:04:54-03","FURB","FURB","51162","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Ferreira, J.P.R.","704","2015","10","26",NA,"Brasil","Rio Grande do Sul","Guará.",NA,NA,"FURB51162","FURB51162","Ferreira, JPR","Rosário do Sul","-54.9602778","-30.3491666","(Nees) Kunth",NA,NA,"-54.9602778","-30.3491666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-16 17:54:27-03","UCS","HUCS","35246","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Aristida","laevis","Aristida laevis","Setubal, R.","899","2005","11","14",NA,"Brasil","Rio Grande do Sul","Morro São Pedro",NA,"no campo seco",NA,NA,"Setubal, R.","Porto Alegre","-51.2299995422363","-30.0331001281738","(Nees) Kunth",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-16 17:54:27-03","UCS","HUCS","6345","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Aristida","laevis","Aristida laevis","Bertels, A.","s.n.","1953","01","12",NA,"Brasil","Rio Grande do Sul","Pedras Altas",NA,"Herbário PEL 1234",NA,NA,"Severo, B.","Pinheiro Machado","-53.3810997009277","-31.5783004760742","(Nees) Kunth",NA,NA,NA,NA,"70026","auto","1978","11",NA,NA,"28",NA,NA,NA
"84","2021-03-16 17:54:27-03","UCS","HUCS","17269","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Aristida","laevis","Aristida laevis","Kegler, A.","981","2000","04","01",NA,"Brasil","Rio Grande do Sul","Sta. Lúcia do Piaí",NA,"em orla de capoeira",NA,NA,"Smith, S.F.","Caxias do Sul","-51.1794013977051","-29.1681003570557","(Nees) Kunth",NA,NA,NA,NA,"49662","auto","2001","09",NA,NA,NA,NA,NA,NA
"85","2020-12-14 16:14:26-03","UFC","EAC","17770","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Aristida","laevis","Aristida laevis","Bueno, O.","2326","1980","04","08","Southern America","Brasil","Rio Grande do Sul","Serraria, Morro das Abertas, Acesso pela propriedade do Sr. Krugue, em campo não mexido, no topo e na encosta, solo granito",NA,"Erva c/ inflor. parda numerosa e dispersa","EAC0017770","EAC0017770","Longhi-Wagner, H.","Porto Alegre","-51.2299995422363","-30.0331001281738","(Nees) Kunth",NA,NA,NA,NA,"29946","auto","1980","07",NA,NA,NA,NA,NA,NA
"86","2020-11-20 18:12:47-03","UFSM","SMDB","7164","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Pigatto, AGS","s.n.","1999","12","07",NA,"Brasil","Rio Grande do Sul","UFSM- Próximo ao Hospital Veterinário",NA,NA,"SMDB007164",NA,"Pigatto, AGS","Santa Maria","-53.8069000244141","-29.6842002868652","(Nees) Kunth",NA,NA,NA,NA,"37819","auto","1999","12",NA,NA,"07",NA,NA,NA
"87","2020-11-20 18:12:47-03","UFSM","SMDB","1518","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Bernardes.; Stimamiglio.","45","1972","11","03",NA,"Brasil","Rio Grande do Sul","Campus IPEAS - UFPEL",NA,NA,"SMDB001518",NA,"Alvarez, A.F.","Pelotas","-52.3424987792969","-31.771900177002","(Nees) Kunth",NA,NA,NA,NA,"51462","auto","1981","03",NA,NA,"11",NA,NA,NA
"88","2020-11-20 18:12:47-03","UFSM","SMDB","2804","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Canto-Dorow, T,S","s.n.","1987",NA,NA,NA,"Brasil","Rio Grande do Sul","Boca do Monte",NA,NA,"SMDB002804",NA,"Canto-Dorow, T,S","Santa Maria","-53.8069000244141","-29.6842002868652","(Nees) Kunth",NA,NA,NA,NA,"37819","auto","1987",NA,NA,NA,NA,NA,NA,NA
"89","2020-11-20 18:12:47-03","UFSM","SMDB","10548","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Santos, V","387","2006","11","22",NA,"Brasil","Rio Grande do Sul","UFSM, Campus Camobi, Jardim Botânico",NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow.","SMDB010548",NA,"Santos, V","Santa Maria","-53.8069000244141","-29.6842002868652","(Nees) Kunth",NA,NA,NA,NA,"37819","auto","2008","01",NA,NA,"25",NA,NA,NA
"90","2020-12-21 16:40:01-03","MBM","MBM","106119","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Bueno, O.","1974",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Morro Santana",NA,NA,"MBM106119","MBM106119","Renvoize, S.A.","Porto Velho",NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:40:01-03","MBM","MBM","262169","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Schinini, A.; et al.; et al.","14408",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,"MBM262169","MBM262169","Ferrucci, M.S.",NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:40:01-03","MBM","MBM","415514","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Marchi, M.M.; Mistura, C.; VilelLa, J.; Amorim, F.; Mistura, C.; VilelLa, J.; Amorim, F.","2889","2011","06","10","Southern America","Brazil","Rio Grande do Sul","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata, área 2 de monitoramento",NA,"Campo nativo, ecossistema de butiazal.","MBM415514",NA,"Marchi, M.M.","Tapes","-51.363225","-30.529475","(Nees) Kunth","50","50","-51.363225","-30.529475",NA,NA,"2010","06",NA,NA,"10",NA,NA,NA
"93","2020-12-21 16:40:01-03","MBM","MBM","415517","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Marchi, M.M.; Mistura, C.; Goulart, I.; Carbonari, T.; Mistura, C.; Goulart, I.; Carbonari, T.","3352","2012","01","11","Southern America","Brazil","Rio Grande do Sul","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata, área 3 de monitoramento",NA,"Abundante, dominante na vegetação. Espiguetas com aristas grossas. Inflorescência mais velha, madura.; Campo nativo, ecossistema de butiazal. Solo úmido (geral), mas seco nesta época.","MBM415517",NA,"Marchi, M.M.","Tapes","-51.368431","-30.545497","(Nees) Kunth","40","50","-51.368431","-30.545497",NA,NA,"2012","01",NA,NA,"11",NA,NA,NA
"94","2020-12-21 16:40:01-03","MBM","MBM","415557","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Marchi, M.M.; Goulart, I.; Goulart, I.","3110","2011","10","31","Southern America","Brazil","Rio Grande do Sul","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata, área 3 de monitoramento",NA,"Perene. Inflorescência seca/velha.; Campo nativo, ecossistema de butiazal.","MBM415557",NA,"Marchi, M.M.","Tapes","-51.368431","-30.545497","(Nees) Kunth","40","50","-51.368431","-30.545497",NA,NA,"2011","10",NA,NA,"31",NA,NA,NA
"95","2020-12-21 16:40:01-03","MBM","MBM","224750","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Dombrowski, L.T.","6744","1976","12","13","Southern America","Brazil","Paraná",NA,NA,"Beira de caminho, em barranco. Frequente.","MBM224750","MBM224750","Longhi-Wagner, H.","Palmeira","-50.0064010620117","-25.4293994903564","(Nees) Kunth",NA,NA,NA,NA,"35166","auto","2008","10",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:40:01-03","MBM","MBM","229143","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Barboza, E.; Cordeiro, J.; Cordeiro, J.","176",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Lajeado",NA,NA,"MBM229143","MBM229143","Longhi-Wagner, H.M.","Palmeira","-50.0064010620117","-25.4293994903564","(Nees) Kunth",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:40:01-03","MBM","MBM","113350","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Hagelund, K.","13459",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Fazenda Faxinal",NA,NA,"MBM113350","MBM113350","Severo, B.","Arroio dos Ratos","-51.7291984558105","-30.0771999359131","(Nees) Kunth",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:40:01-03","MBM","MBM","263117","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Kegler, A.","981",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Santa Lúcia do Piaí",NA,NA,"MBM263117","MBM263117","Smith, S.F.","Caxias do Sul","-51.1794013977051","-29.1681003570557","(Nees) Kunth",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:40:01-03","MBM","MBM","127210","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Pedersen, T.M.","12571",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Dom Pedrito",NA,NA,"MBM127210","MBM127210","Pedersen, T.M.","Dom Pedrito","-54.6730995178223","-30.9827995300293","(Nees) Kunth",NA,NA,NA,NA,"68371","auto",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:40:01-03","MBM","MBM","188100","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Sacco, J.C.","235",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Instituto Agronômico do Sul (I.A.S.)",NA,NA,"MBM188100",NA,"Renvoize, S.A.","Pelotas","-52.3424987792969","-31.771900177002","(Nees) Kunth",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:40:01-03","MBM","MBM","183427","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Jarenkow, J.A.","1418",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Serra das Asperezas",NA,NA,"MBM183427","MBM183427","Renvoize, S.A.","Piratini","-53.1041984558105","-31.4480991363525","(Nees) Kunth",NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA
