"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"732","2008-05-27 22:02:00-03","MO","MOBOT","115090","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 7039","1982",NA,NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Open campo, often shrubby, ca 1 km NW of park headquarters.","-56.05","-22.65",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"275","4",NA
"733","2008-05-27 22:02:00-03","MO","MOBOT","115120","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","N. Hensold (F)",NA,NA,NA,"David R. Brunner","Brunner 1432","1985","11","16","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Alrededores de la administración y lugar de camping. Vegetación tipica del cerrado, bosque bajo, abierto, de hasta 15 m de altura. Arboles de corteza corchosa y hojas coriaceas.","-56.06666","-22.63333",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-25","4",NA
"734","2008-05-27 22:02:00-03","MO","MOBOT","115129","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","N. Hensold (F)",NA,NA,NA,"David R. Brunner","Brunner 1339","1985","11","11","Paraguay","Presidente Hayes",NA,"Cuenca del Río Pilcomayo. Km 18 de la Ruta 12 hacia Fortín Martínez. Bosque xerofítico espinoso con aislados lugares bajos y humedos de bosque ribereño de hasta 10-15 m de altura. Suelo arsilloso.","-57.8","-25.11666",NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-15","4",NA
"735","2008-05-27 22:02:00-03","MO","MOBOT","115137","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","N. Hensold (F)",NA,NA,NA,"David R. Brunner","Brunner 1303","1985","11","6","Paraguay","Itapúa",NA,"Reserva Salto Tembey. Bosque humedo sub-tropical de hasta 30 m de altura, muy perturbado cerca el salto. Dominado por Balfourodendron (RUTACEAE). Suelo arsilloso de origen basaltico.","-54.95","-26.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-13","6",NA
"736","2012-03-18 05:12:00-03","MO","MOBOT","1153212","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","A. Fuentes",NA,NA,NA,"Antony Jardim|J. Huffman|Fabiana Mamani M.","Jardim 3577","1996","11","11","Bolivia","Santa Cruz","Chiquitos","26 km NE de San José yendo a Taperas.","-60.61666","-18.4",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3",NA
"737","2008-05-27 22:02:00-03","MO","MOBOT","115395","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman (F)",NA,NA,NA,"Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","Gentry 52022","1985","10","3","Paraguay","Presidente Hayes",NA,"Trans-Chaco Highway W of Asuncion, ca. Km 100.","-58","-24.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-342","5",NA
"738","2012-03-18 05:12:00-03","MO","MOBOT","1155064","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","A. Fuentes",NA,NA,NA,"Fabiana Mamani M.|P. Rebolledo|Karina Osinaga","Mamani M. 1380","1997","2","22","Bolivia","Santa Cruz","Chiquitos","Conseción Don Mario, ubicado a 125 km a Noreste de San José Bosque seco chiquitano con elementos de Anadenanther colubrina, Schinopsis brasiliensis Amburana cearensis.","-59.66666","-17.33333",NA,NA,"428.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2008-05-27 22:02:00-03","MO","MOBOT","115521","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","N. Hensold (F)",NA,NA,NA,"Elsa M. Zardini|Rosa Degen","Zardini 3654","1987","10","28","Paraguay","Cordillera",NA,"Cerro Tobati. En la parte superior del Cerro.","-57.1","-25.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-75","4",NA
"740","2012-08-16 16:38:00-03","MO","MOBOT","1155577","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","A. Fuentes",NA,NA,NA,"Fabiana Mamani M.|Antony Jardim","Mamani M. 1105","1997","11","8","Bolivia","Santa Cruz","Chiquitos","Serranía Sunsas. 12 km del campamente Bocamina, quebrada la Vera. Bosque seco chiquitano de porte 20 m, con elementos de Anandenthera colubrina, Schinopsis brasiliensis, Astronium urundeuva. Suelos de color rojiso.","-59.75","-17.8333333",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"6",NA
"741","2008-05-27 22:02:00-03","MO","MOBOT","115713","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"James C. Solomon","Solomon 11222","1983","10","14","Bolivia","Tarija","Arce","Valley of the Río Chillaguatas, below Rancho Nogalar on trail between Sidras and Tariquia. Moist sub-tropical forest.","-64.41666","-22.08333",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"83-106","3",NA
"742","2008-05-27 22:02:00-03","MO","MOBOT","115721","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"James C. Solomon","Solomon 10361","1983","5","1","Bolivia","Tarija","O'Connor","73.1 km E of Tarija-Padcaya road, on road to Entre Rios (ca 1 km below Narvaez). Moist sub-tropical forest with many Myrtaceae, Podocarpus, legumes, and abundant epiphytes.","-64.26666","-21.41666",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"83-61","3",NA
"743","2013-01-03 11:43:00-02","MO","MOBOT","1195773","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Adolfo Jara-Munoz (COL)",NA,NA,NA,"J. Richard Abbott|Bonifacio Mostacedo C.","Abbott 16040","1995","2","2","Bolivia","Santa Cruz","Chiquitos","Ca. 60 km SE of Roboré, on road to El Carmen; open cerrado.","-59.3238889","-18.5261111",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"744","2012-04-12 05:10:00-03","MO","MOBOT","1322824","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","A. Fuentes",NA,NA,NA,"Alfredo F. Fuentes|et al.","Fuentes Claros 1763A","1997","4","26","Bolivia","Santa Cruz","Angel Sandoval","Serranía Bella Boca, 20 km en Linea recta al NW de Santo Corazón. Complejo de cerrados sobre cima de la serranía.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2014-11-06 05:37:00-02","MO","MOBOT","1322845","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","S. Halloy",NA,NA,NA,"S. Halloy|C. Tapia|Silvia Jiménez|S. Justiniano","Halloy 3527","1998","2","8","Bolivia","Santa Cruz","Nuflo de Chavez","De 6-7 km. al Oeste de El Puente.","-62.87833","-16.33444",NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2008-05-27 22:02:00-03","MO","MOBOT","1396621","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","E. Ramos",NA,NA,NA,"A.M. Carrión|E. Ramos","Carrión Cuellar 589","1998","10","28","Bolivia","Santa Cruz","Angel Sandoval","Prov. German Busch, Estancia San Eugenio a 14 km W de la estancia Arco Iris. Bosque semideciduo. Sotobosque escaso, dosel de 18 a 20 m de altura. Suelo arcilloso.","-57.87333","-18.93583",NA,NA,"118.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2012-04-12 07:22:00-03","MO","MOBOT","1396797","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","A. Fuentes (USZ)",NA,NA,NA,"Lupita Sánchez A.|S. Ortiz","Sánchez Acebo 1102","1999","12","1","Bolivia","Santa Cruz","Chiquitos","Valle de Tucavaca. Parcela de muestreo, Proyecto Corredor Santa Cruz-Puerto Suárez, bosque deciduo chiquitano bien drenado, con árboles del chaco, dosel 7-18 m, sotobosque con Ananas ananassoides, Aechmea distichantha y Sebastiania discolor.","-59.4247223","-18.3822223",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"748","2008-05-27 22:02:00-03","MO","MOBOT","1525125","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 37765",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"325.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2008-05-27 22:02:00-03","MO","MOBOT","1525360","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 37779",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"325.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2008-05-27 22:02:00-03","MO","MOBOT","2444547","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Mármol, L. A.",NA,NA,NA,"MARMOL","MARMOL 8718c","1971","10","27","Argentina","Salta","Santa Victoria","Camino de Toldos a Lipeo, bajando a esta localidad",NA,NA,NA,NA,"1160.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2008-05-27 22:02:00-03","MO","MOBOT","1526018","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 43179",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2013-05-24 05:54:00-03","MO","MOBOT","1526575","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","M. Nee",NA,NA,NA,"Michael H. Nee|G. Coimbra S.","Nee 39943","1990","11","17","Bolivia","Santa Cruz","Andrés Ibáñez","5 km. SE of Comunidad Don Lorenzo. Very dry chaco scrub vegetation. Flat, sandy soil, with clay soil in slight depressions (curichis) which are seasonally flooded. With Trithrinax, Copernicia alba, Acanthosyris falcata, Diplokeleba floribunda.","-62.83333","-17.825",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2013-05-24 05:54:00-03","MO","MOBOT","1526893","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","M. Nee",NA,NA,NA,"Michael H. Nee|G. Coimbra S.","Nee 39963","1990","11","17","Bolivia","Santa Cruz","Andrés Ibáñez","9 km. ESE of Comunidad Don Lorenzo, near Quebrada Caracore on road to Estancia Caracore. Flat, dry chaco vegetation with cacti, Ruprechtia triflora, Sideroxylon obtusifolium.",NA,NA,NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2008-05-27 22:02:00-03","MO","MOBOT","1527928","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 46697",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"345.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2008-05-27 22:02:00-03","MO","MOBOT","1528496","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 40068",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2008-05-27 22:02:00-03","MO","MOBOT","1530217","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Michael H. Nee","Nee 34239","1987","2","24","Bolivia","Santa Cruz","Andrés Ibáñez","The llanura, at the Jardin Botanico de Santa Cruz",NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2008-05-27 22:02:00-03","MO","MOBOT","1530298","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 40178",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2012-03-12 10:46:00-03","MO","MOBOT","1531222","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Melissa Islam (COLO)",NA,NA,NA,"Michael H. Nee","Nee 50449","1999","11","3","Bolivia","Santa Cruz","Florida","Vicinity of Achira Camping Resort, 7 km (by air) NE of Samaipata.","-63.8166667","-18.15",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"759","2012-07-08 22:13:00-03","MO","MOBOT","1536474","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 38497",NA,NA,NA,"Bolivia","Santa Cruz","Vallegrande","Province of Vallegrande","-64.106944","-18.489722",NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"760","2008-05-27 22:02:00-03","MO","MOBOT","1719368","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T.Plowman, 84",NA,NA,NA,"Douglas C. Daly","Daly 2263","1987","7","23","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2008-05-27 22:02:00-03","MO","MOBOT","1719406","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","R.Rincker, 97",NA,NA,NA,"Antony Jardim","Jardim 1474","1998","12","29","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2008-05-27 22:02:00-03","MO","MOBOT","1719415","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T.Plowman, 88",NA,NA,NA,"Timothy J. Killeen","Killeen 1694","1990","1","30","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2008-05-27 22:02:00-03","MO","MOBOT","1719445","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","R.Rincker, 97",NA,NA,NA,"M. Toledo G.","Toledo G. 279","1993","12","7","Bolivia","Santa Cruz","Nuflo de Chavez","Región de Lomerio. Comunidad San Antonio. Sabana arbolada.","-61.81333","-16.76861",NA,NA,"300.00000000","500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2008-05-27 22:02:00-03","MO","MOBOT","1719451","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"J. Willian","Willian 136","1990","8","2","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2013-03-09 05:41:00-03","MO","MOBOT","1719459","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","I. G. Vargas '95",NA,NA,NA,"Israel G. Vargas C.|G. Navarro|H. Justiniano","Vargas Caballero 3567","1994","10","24","Bolivia","Santa Cruz","Chiquitos","Valle de Tucabaca. A 20 km al W de la localidad de Santo Corazón, tramo entre la Cal y Campamento Los Murcielagos. Bosque decíduo subhúmedo sobre ladera de roca caliza; comunidades de morado (Machaerium scleroxylon) y soto (Schinopsis cf. brasiliensis).","-59.05","-18.0833333",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"766","2008-05-27 22:02:00-03","MO","MOBOT","1719465","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","I. G. Vargas '95",NA,NA,NA,"Israel G. Vargas C.|et al.","Vargas Caballero 3445",NA,NA,NA,"Bolivia","Santa Cruz","Chiquitos","Valle de Tucabaca; 10 km al SW del Río Tucabaca (15 km al NE de Santiago de Chiquitos). Bosque ralo dominado por curupaú Anadenanthera colubrina, Aspidosperma quebracho-blanco. Sustrato dominado por Ananas cf. ananasoides, arbustos de Myrtaceae y Erythroxylum cuneifolium.","-59.50222","-18.25222",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2011-06-09 18:10:00-03","MO","MOBOT","1719471","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","M. Toledo",NA,NA,NA,"Bonifacio Mostacedo C.","Mostacedo C. 3605","1998","3","13","Bolivia","Santa Cruz","Nuflo de Chavez","Campamento Las Trancas. Las Lajas, ubicado a 500 m sureste del campamento. Vegetación alrededor de las lajas son especies como:Bursera, Cereus taMaralensis, Monguillea cavendishii","-61.84805","-16.52166",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2009-02-05 03:32:00-02","MO","MOBOT","1719481","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","I. G. Vargas '95",NA,NA,NA,"Israel G. Vargas C.","Vargas Caballero 3423",NA,NA,NA,"Bolivia","Santa Cruz","Chiquitos","Río Tucabaca, 20 km al NE de Santiago de Chiquitos. Llanura no inundada, bosque seco con curupaú (Anadenanthera colubrina) y el estrato herbaceo con Ananas cf. ananasoides.","-59.45","-18.2",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2008-05-27 22:02:00-03","MO","MOBOT","1719488","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","I. G. Vargas '94",NA,NA,NA,"Israel G. Vargas C.|S. Ortiz","Vargas Caballero 3210","1998","9","30","Bolivia","Santa Cruz","Chiquitos","Pozo del Tigre, 135 km al este de la ciudad de Santa Cruz, propiedad de la empresa ABAFA, alrededores del campamento principal. Bosque chaqueño seco, 10-15 m de estrato arbóreo con cacha (Aspidosperma quebracho-blanco), guayabochi (Ruprechtia triflora), guayacán (Bulnesia sarmientoi) y saó (Trithrinax sp.), entre las principales.","-61.95","-17.56666",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2009-11-19 21:01:00-02","MO","MOBOT","2195405","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Novara, L. J.",NA,NA,NA,"Lázaro J. Novara","Novara 10754","1995","12","9","Argentina","Salta","La Capital","Ruta Nacional Nº 51: Saliendo de Salta, cuesta del km 13, a 10 km del Portezuelo",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2011-02-18 16:04:00-02","MO","MOBOT","2195411","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Schulz, O. E.",NA,NA,NA,"P.G. Lorentz|G. Hieronymus","Lorentz 1483",NA,NA,NA,"Argentina","Salta","Orán","in der Wäldern von Orán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2011-02-18 21:15:00-02","MO","MOBOT","2195449","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Schinini, A., //",NA,NA,NA,"Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","Vanni 1582","1990","3","1","Argentina","Corrientes","San Miguel","12 Km NE de San Miguel, Ea. Toro-y","-57.75","-28.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2011-05-03 17:47:00-03","MO","MOBOT","2195475","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Franceschini, M. C., //",NA,NA,NA,"M.C. Franceschini","Franceschini 10","1998","11","2","Argentina","Corrientes","San Cosme","Paso de la Patria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2011-05-03 17:47:00-03","MO","MOBOT","2195489","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Franceschini, M. C., //",NA,NA,NA,"M.C. Franceschini","Franceschini 17","1998","12","5","Argentina","Corrientes","San Cosme","Camino a Puerto González",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2017-08-25 05:21:00-03","MO","MOBOT","2195537","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Tressens, S. G., //",NA,NA,NA,"H. A. Keller","Keller 11","1997","11","15","Argentina","Misiones","Montecarlo","Colonia Guatambú. Propiedad Herberto Keller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2011-03-16 23:03:00-03","MO","MOBOT","2195549","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Schinini, A., //",NA,NA,NA,"O. Popoff|G. Cuadrado","Popoff 1223","1992","10","22","Argentina","Chaco","1 de Mayo","Ruta 11, 2 km. después de la entrada a Margarita Belén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2018-05-17 05:28:00-03","MO","MOBOT","2195583","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Peralta, P., 9/03/",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1948","1997","12","17","Argentina","Misiones","Cainguás","Balneario Cuña Pirú","-54.9","-27.08333",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
