"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","typeStatus"
"99","2008-05-27 22:02:00-03","MO","MOBOT","1421373","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|M. Heisecke","Zardini 53272","2000","1","11","South America","Paraguay","Amambay","Dr. Chocho Heisecke S.A Agropecuaria. Estancia Oliva. Around Bella Vista Norte. Cerrado forest on red sandy soil.","-56.44416","-22.18138",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1195",NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","1421407","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|M. Heisecke","Zardini 53295","2000","1","11","South America","Paraguay","Amambay","Dr. Chocho Heisecke S.A Agropecuaria. Estancia Oliva. Around Bella Vista Norte. Cerrado forest on red sandy soil.","-56.44416","-22.18138",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1195",NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","1421445","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 53318","2000","1","11","South America","Paraguay","Amambay","Around Bella Vista Norte. Cerrado scrub on red sandy soil.","-56.51416","-22.13305","200.00000000",NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1196",NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","1422466","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 53364","2000","1","11","South America","Paraguay","Amambay","Around Bella Vista Norte. Cerrado scrub on red sandy soil.","-56.51416","-22.13305","200.00000000",NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1196",NA
"103","2017-05-09 10:54:00-03","MO","MOBOT","1428708","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|M. Vera","Zardini 53577","2000","1","12","South America","Paraguay","Amambay","Around Bella Vista Norte.","-56.5","-22.1291667","200.00000000",NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1197",NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","1430706","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|D. Quintana","Zardini 53892","2000","1","15","South America","Paraguay","Concepción","Estancia Lapuri, between Estancia Arrecife and road to Valle Mi. Cerrado forest and scrubs on granites.","-57.47611","-22.35972","300.00000000",NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1200",NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","1430715","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|D. Quintana","Zardini 53900","2000","1","15","South America","Paraguay","Concepción","Estancia Lapuri, between Estancia Arrecife and road to Valle Mi. Cerrado forest and scrubs on granites.","-57.47611","-22.35972","300.00000000",NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1200",NA
"106","2015-07-07 12:48:00-03","MO","MOBOT","1477447","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|D. Quintana","Zardini 54566","2000","5","12","South America","Paraguay","Concepción","Trail from Estancia Lapuri to Estancia Arrecife.","-57.4483333","-22.2858333","158.00000000",NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1208",NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","1808072","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11253","1976","3","14","South America","Brazil","Paraná","2 km E of Cascavel along Highway BR-277 to Curitiba.","-53.3918","-24.9737","670.00000000",NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1168",NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","1811522","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11399","1976","3","15","South America","Brazil","Paraná","17 km N of Castro along Highway PR-11. Open, treeless grassland.",NA,NA,"960.00000000",NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1179",NA
"109","2013-11-06 17:55:00-02","MO","MOBOT","2712269","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Émile Hassler","Hassler 6996",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Pruski, 2013 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2012-05-02 11:14:00-03","MO","MOBOT","3351056","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","F. Javier Fernández Casas|J. Molero","Fernández Casas 5721","1982","1",NA,"South America","Paraguay","Alto Paraná","cerca del pueblo de Hernandaris, en los margenes de la carretera",NA,NA,"300.00000000",NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","3351421","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Itaipú Binacional","Itaipú Binacional 241","1979","3","14","South America","Paraguay","Alto Paraná","Rva, Tati Yupi sabana-campo alto",NA,NA,NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","3351543","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Itaipú Binacional","Itaipú Binacional 245","1979","3","14","South America","Paraguay","Alto Paraná","Rav. Tati Yupi sabana-campo alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2012-04-06 14:29:00-03","MO","MOBOT","3351976","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Nélida Soria","Soria Rey 003194","1989","3","10","South America","Paraguay","Cordillera","Piribebuy. Pirartea","-56.9333333","-25",NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2010-03-01 19:04:00-03","MO","MOBOT","3352317","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","F. Javier Fernández Casas|J. Molero","Fernández Casas 764","1982",NA,NA,"South America","Paraguay","Alto Paraná","7 km al Sur de Villa Fortuna, en un estero grande",NA,NA,NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-01-24 16:16:00-02","MO","MOBOT","3352681","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Eugenia Bordas","Bordas 4264","1987","2","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","472216","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Rosa Degen","Zardini 3873","1987","12","4","South America","Paraguay","Cordillera","Cerro Tobati, en pantano.",NA,NA,NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","87-83",NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","565585","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Bonifacia Benítez B.","Zardini 38206","1994","1","27","South America","Paraguay","Caaguazú","Arroyo Yoyvy, between Caaguazú and Yhú. Cerrado scrub.","-56","-25.18333",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","875",NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","565621","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Bonifacia Benítez B.","Zardini 38213","1994","1","27","South America","Paraguay","Caaguazú","Arroyo Yoyvy, between Caaguazú and Yhú. Cerrado scrub.","-56","-25.18333",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","875",NA
"119","2016-06-16 08:10:00-03","MO","MOBOT","567521","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 34420","1993","1","7","South America","Paraguay","Central","Estero del Ypoá. Villeta - Puerto Guyrati. 7 km S of Villeta.","-57.55","-25.5666667",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","794",NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","567850","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 34960","1993","2","10","South America","Paraguay","Paraguarí","National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes. Cerrado scrub.","-56.76666","-26",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","804",NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","567866","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 34983","1993","2","10","South America","Paraguay","Paraguarí","National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes. Cerrado scrub.","-56.76666","-26",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","804",NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","568599","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|U. Velázquez","Zardini 24317","1990","11","17","South America","Paraguay","Central","Tavarory, near Administration. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","473",NA
"123","2014-11-13 12:24:00-02","MO","MOBOT","568752","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Blas Pérez","Pérez Maricerich 633","1991","1",NA,"South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2",NA
"124","2011-06-09 17:49:00-03","MO","MOBOT","569957","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Blas Pérez","Pérez Maricerich 112","1990","6","20","South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA
"125","2011-06-09 17:49:00-03","MO","MOBOT","570002","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Blas Pérez","Pérez Maricerich 113","1990","6","20","South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","570158","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|E. Velázquez","Zardini 18288","1990","1","13","South America","Paraguay","Central","Paraguay River around San Antonio. Inundated savanna.","-57.5","-25.25",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","261",NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","570479","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Rosa Degen","Zardini 3839","1987","12","4","South America","Paraguay","Cordillera","Cerro Tobati, bordeando el Cerro. En bosque.",NA,NA,NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","87-81",NA
"128","2019-06-25 10:58:00-03","MO","MOBOT","571168","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|P. Aquino","Zardini 30835","1992","3","4","South America","Paraguay","Central","Tavarory - Acosta Ñu. Savanna 4 km E of Paraguay River on cliff.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","660",NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","572154","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|U. Velázquez","Zardini 26832","1991","3","3","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Middle area. Scrub on sandy soil.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","561",NA
"130","2011-06-09 17:28:00-03","MO","MOBOT","572264","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Tulio Tillería","Zardini 30984","1992","3","4","South America","Paraguay","Central","Tavarory - Acosta Ñu. Savanna near cliff.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","662",NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","573383","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Ru. Velázquez","Zardini 26955","1991","3","3","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Southern area. Scrub on sandy soil.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","564",NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","573655","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|A. Aguayo","Zardini 10432","1989","2","8","South America","Paraguay","Guairá","Road Villarrica-Cordillera Ybytyruzú, 2 kms East of Villarrica.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","41",NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","573863","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|A. Salina","Zardini 24944","1990","12","7","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast. Savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","499",NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","573911","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|A. Salina","Zardini 24949","1990","12","7","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast. Savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","499",NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","574356","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Rosa Degen","Zardini 4285","1988","1","28","South America","Paraguay","Cordillera","Cerro Tobatí. En suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-15",NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","575074","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|C. Velázquez","Zardini 27142","1991","3","9","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Central area. Scrub on sandy soil.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","570",NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","575169","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini","Zardini 4386","1988","5","28","South America","Paraguay","Cordillera","Cerro Ybitú Silla, 1 km S of Tobatí. In forest.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-18",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","575265","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|C. Velázquez","Zardini 27159","1991","3","9","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Central area. Scrub on sandy soil.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","570",NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","575660","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|U. Velázquez","Zardini 18929","1990","2","10","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","286",NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","576023","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|G. Garcete","Zardini 29307","1991","12","9","South America","Paraguay","Central","Tavarory, 2 km from administration on the direction to Arroyo Abai. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"H. Robinson (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","629",NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","576030","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|G. Garcete","Zardini 29308","1991","12","9","South America","Paraguay","Central","Tavarory, 2 km from administration on the direction to Arroyo Abai. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"H. Robinson (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","629",NA
"142","2013-10-09 05:41:00-03","MO","MOBOT","590608","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Ramón Velásquez","Zardini 10839","1989","2","17","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Shrubby rupicolous vegetation on eastern slopes.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","52",NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","591941","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|A. Salina","Zardini 25423","1991","1","4","South America","Paraguay","Central","Tavarory, Acosta Ñu, 2 km E of Río Paraguay. Cerrado forest.","-57.58333","-25.33333",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","510",NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","592311","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|A. Salina","Zardini 25444","1991","1","4","South America","Paraguay","Central","Tavarory, Acosta Ñu, 2 km E of Río Paraguay. Savanna.","-57.58333","-25.33333",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","511",NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","592677","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|E. Velázquez","Zardini 19260","1990","2","25","South America","Paraguay","Cordillera","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna on clay.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","294",NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","593378","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini","Zardini 11032","1989","2","17","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. Cerro Peró 1 km W of Destacamento Tororo. Secondary vegetation on abandoned field crop, on southern slope of mountain.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","57",NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","595104","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|U. Velázquez","Zardini 25634","1991","1","5","South America","Paraguay","Caaguazú","2 km N of Arroyo Guaranungua. Cerrado scrub.","-55.91666","-25.36666",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","516",NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","595641","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|U. Velázquez","Zardini 25681","1991","1","5","South America","Paraguay","Caaguazú","2 km N of Arroyo Guaranungua. Cerrado scrub.","-55.91666","-25.36666",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","516",NA
"149","2018-03-27 11:03:00-03","MO","MOBOT","596931","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|R. Velázquez","Zardini 25815","1991","1","12","South America","Paraguay","Caaguazú","Arroyo Yuquyry-Arroyo Taruma, 4 km N of Arroyo Yuquyry.","-55.9166667","-25.2166667",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","522",NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","598029","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 32117","1992","6","17","South America","Paraguay","Central","Estero del Ypoá. Lomas Valentinas. Cerrado forest on top of Meseta.","-57.53333","-25.58333","150.00000000",NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","692",NA
