"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"210","2015-09-04 15:00:27-03","MNHN","RECOLNAT_MNHN_P","P03920528","PreservedSpecimen",NA,"Rubiaceae","Chomelia","vauthieri","Chomelia vauthieri","Müll.Arg.",NA,NA,NA,NA,"Puiggari, J.I.",NA,"1888","10",NA,"Brésil",NA,NA,"Apiahy",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03920528' target='other'> <mi>dwc_moreinfo</mi></a>","P03920528","P03920528_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3583",NA,NA
"211","2020-10-01 14:21:03-03","JBB","HEPH","22993","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Silva, JM da; Cordeiro, J","2005",NA,NA,"Caxambu, MG","865","2005","10","08","Brasil","Paraná","Morretes","Rio Sagrado Comunidade do Candânga","-48.834400177002","-25.476900100708",NA,NA,"Ciofilo, com espinhos nos ramos. Folhas pilosas de cor verde clara",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Gentianales","30514","auto",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:40:42-03","UFMG","BHCB","38436","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Cordeiro, J; Cruz, JM","1430","1997","03","20","Brasil","Paraná","São José dos Pinhais","Córrego Fundo, Estrada para a Usina de Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,"Arbusto, 1,50m. Frutos maduros pretos.","BHCB5291",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:40:42-03","UFMG","BHCB","39853","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Steyerm.",NA,NA,NA,NA,"Hoehne, FC","s.n.","1931","10","31","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"BHCB5292",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"214","2021-02-11 17:21:30-03","UFPR","UPCB","17037","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Cervi, A.C.",NA,"1988","11","26","Brasil","Paraná","Morretes","Estrada da Graciosa, Serra do Mar","-48.834400177002","-25.476900100708",NA,NA,"Arvoreta, flor branca. Interior da mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"215","2021-02-11 17:21:30-03","UFPR","UPCB","29420","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Santos, E.P.","1996","11",NA,"Santos, E.P.","165","1996","11","01","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"Arbusto, ca. 2,5m, flor alva. Interior de mata nebular..",NA,NA,"1100","1100",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"216","2021-02-11 17:21:30-03","UFPR","UPCB","47845","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Cervi, A.C.","2000","01","01","Cervi, A.C.","7053","2000","09","28","Brasil","Paraná","Guaraqueçaba","Reserva Natural de Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,"Arvoreta ca. 3m, flores alvas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"217","2021-02-11 17:21:30-03","UFPR","UPCB","40183","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Borgo, M.","2000","01","13","Borgo, M.","523","1999","11","24","Brasil","Paraná","Antonina","Rio Curitibaíba","-48.7118988037109","-25.4286003112793",NA,NA,"Arbusto de flores creme-esvedeadas, frutos negros, em beira de rio..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"218","2021-02-11 17:21:31-03","UFPR","UPCB","61353","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Marinero, F.","2008","10","16","Brotto, M.L.","202","2008","10","14","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi.","-48.916111","-25.439444","-48.916111","-25.439444","Arbusto de 3 m de alt., flores brancas, próxima ao rio Taquaral. Floresta Ombrófila Densa Submontana..",NA,NA,"485","485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-11 17:21:31-03","UFPR","UPCB","93070","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Völtz, R.R.","2018","10",NA,"Völtz, R.R. | Brotto, M.L.","1914","2017","08","26","Brasil","Paraná","Morretes","Parque Estadual do Marumbi","-48.913611","-25.446944","-48.913611","-25.446944","Floresta Ombrófila Densa Montana. Arvoreta 2 m alt.; corola alva.","UPCB0037555","UPCB0037555","965","965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-02-11 17:21:30-03","UFPR","UPCB","20530","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Cervi, A.C.","1992","11","21","Cervi, A.C.","3867","1992","11","21","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"Arvoreta, 3m, flor alva..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"221","2021-02-11 17:21:30-03","UFPR","UPCB","10021","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, G.","1973","04",NA,"Hatschbach, G.","29802","1972","07","11","Brasil","Paraná","São José dos Pinhais","Borda do Campo","-49.2064018249512","-25.5347003936768",NA,NA,"Arvoreta, 4m, flor alva. Mata pluvial, solo úmido..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"222","2021-02-11 17:21:30-03","UFPR","UPCB","3809","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","9225","1962","08","15","Brasil","Paraná","Campina Grande do Sul","BR 2, Serra do Espia","-49.0553016662598","-25.3055992126465",NA,NA,"Arbusto, flor alva. Mata pluvial..",NA,NA,"1000","1000",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"223","2021-02-11 17:21:30-03","UFPR","UPCB","11378","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Fl. Il. Catarinense - Rubiáceas, vol. 1 pg. 65",NA,NA,NA,"Hatschbach, G.","43000","1980","05","21","Brasil","Paraná","São José dos Pinhais","Colônia Santo Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"Arbusto ramoso, armada, 2,5m, flor alva, mata pluvial..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"224","2021-02-11 17:21:31-03","UFPR","UPCB","6160","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, G.","1967","01","01","Hatschbach, G.","14838","1966","10","12","Brasil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"Arbusto, flor alva. Mata pluvial..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"225","2021-02-11 17:21:30-03","UFPR","UPCB","50712","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Reginato, M.","2004","01","01","Reginato, M.","49","2004","08",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"Arbustiva, com botões..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"226","2021-02-11 17:21:30-03","UFPR","UPCB","49989","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Reginato, M.","2004","01","01","Reginato, M.","74","2004","09",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"Arbusto 2m, flores brancas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"227","2021-02-11 17:21:30-03","UFPR","UPCB","39729","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Cervi, A.C.","1999","01","01","Lacerda, A.","279","1999","10","06","Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"Arbusto 2m, espinhoso, capoeira, área de contato entre as florestas ombrófilas densa e mista, 970m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"228","2021-02-11 17:21:30-03","UFPR","UPCB","42016","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, G.","1999","12",NA,"Kozera, C.","1290","1999","10","20","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,"Arbusto ca. 1,3m, flores brancas. Sub-bosque, floresta ombrófila densa de encosta..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"229","2021-02-11 17:21:30-03","UFPR","UPCB","33673","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, G.","1997","01","01","Gatti, G.","96","1997","09","28","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,"Arbusto, 1,5m, flor branca, com espinho. Beira da estrada..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"230","2021-02-11 17:21:30-03","UFPR","UPCB","45582","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Cervi, A.C.","2002","01","01","Cervi, A.C.","8295","2001","11","12","Brasil","Paraná","Morretes","Serra da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"Arvoreta 2,5m, flores alvas. Interior da floresta..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"231","2021-02-11 17:21:30-03","UFPR","UPCB","29272","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Cervi, A.C.","1996","11","09","Santos, E.P.","249","1996","11","09","Brasil","Paraná","Morretes","Serra da Graciosa, caminho dos Jesuítas","-48.834400177002","-25.476900100708",NA,NA,"Arvoreta, ca. 3m, flor alva. Floresta ombrófila densa, mata atlântica, interior da mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"232","2021-02-11 17:21:30-03","UFPR","UPCB","19641","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Guimarães, O.A.","1992","06",NA,"Cervi, A.C.","2053","1982","10","01","Brasil","Paraná","Morretes","Serra da Graciosa, caminho dos Jesuítas","-48.834400177002","-25.476900100708",NA,NA,"Arvoreta, 3m, flor branca..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"233","2021-02-11 17:21:30-03","UFPR","UPCB","38942","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Santos,E.P., Hoffmann, P. & Socher, L.G.","1999","09",NA,"Santos, E.P.","808","1999","09","17","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Arvoreta de ± 3 m, flores alvas. Floresta ombrófila densa alto-montana, ± 1100 m de altitude.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"234","2021-02-11 17:21:30-03","UFPR","UPCB","35509","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Santos, E.P.","1999","09","22","Santos, E.P.","585","1998","11","13","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Arbusto de ± 3 m, flores alvas. Interior de floresta ombrófila densa, ± 1000 m de altitude..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"235","2021-02-11 17:21:30-03","UFPR","UPCB","51911","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Guimarães, O.A.","2005","10",NA,"Becker, F.G.","126","2003","10","25","Brasil","Paraná","Antonina","SPVS, Reserva Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,"Floresta ombrófila densa. Alt.: 40m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"236","2014-07-15 09:56:00-03","MO","MOBOT","100716980","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","M.C. Pessoa",NA,NA,NA,"R. Marquete","Marquete 1253","1993","10","19","Brazil","Rio de Janeiro",NA,"Mun. Paraty, Apa-cairucu, Corrego dos Micos, Morro da Pedra Rolada.",NA,NA,NA,NA,NA,NA,NA,"120.00000000","500.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"237","2014-01-28 21:29:00-02","MO","MOBOT","3095835","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Maria do Céo Rodrigues Pessoa (JPB)",NA,NA,NA,"Ricardo Callejas|André M. de Carvalho|L.M. Silva","Callejas Posada 1630","1983","3","11","Brazil","Bahia",NA,"Itamaraju; rodovia Itamaraju-Teixeira de Freitas, 3km de Itamaraju; BR 101; Fazenda Chapdao;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2013-05-07 06:03:00-03","MO","MOBOT","3097479","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Grijalva, 82",NA,NA,NA,"Ynés Mexia","Mexia 5155","1930","8","10","Brazil","Minas Gerais",NA,"road beyond Fazenda do Paraiso; behind first ranch house in overgrown pasture",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2013-05-07 06:03:00-03","MO","MOBOT","3097541","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Grijalva, 82",NA,NA,NA,"Ynés Mexia","Mexia 5301","1930","11","14","Brazil","Minas Gerais",NA,"Rio Branco; Reitro de Antonio Avelino; understory in dense virgin forest;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2013-05-07 06:03:00-03","MO","MOBOT","3097687","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Grijalva, 82",NA,NA,NA,"Ynés Mexia","Mexia 5426","1930","12","19","Brazil","Minas Gerais",NA,"Fazenda de Engenho, off Vicosa road; overgrown pasture;",NA,NA,NA,NA,NA,NA,NA,"730.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2012-11-13 17:24:00-02","MO","MOBOT","3097775","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Maria do Céo Rodrigues Pessoa (JPB)",NA,NA,NA,"Per Dusén","Dusén 15824","1914","10","29","Brazil","Paraná",NA,"Bariguy, in silvala",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"242","2012-11-13 17:24:00-02","MO","MOBOT","3099387","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Maria do Céo Rodrigues Pessoa (JPB)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 45297","1982",NA,NA,"Brazil","Paraná",NA,"Purgatorio (mun. S. Jose dos Pinhaes.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","17722","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","(A. Rich.) Standl.","G. Hatschbach",NA,NA,NA,"Cordeiro, J.",NA,NA,NA,NA,"Brasil","Paraná","S.José dos Pinhais","Córrego Fundo",NA,NA,NA,NA,"Arbusto, 1,5 m, frutos maduros pretos;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Gentianales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"244","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","16052","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","(A. Rich.) Standl.","S.F. Smith",NA,NA,NA,"O.S. Ribas",NA,NA,NA,NA,"Brasil","Paraná","Morretes","Estação Marumbi, Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,"Arbusto 2 m, flor alva;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Gentianales","30514","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"245","2019-08-21 10:40:26-03","UNIOESTE","UNOP","10296","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Barboza, E.","2016",NA,NA,"Caxambu, M.G.; et al.; et al.","4877","2013","10","21","Brasil","São Paulo","Cananéia","Propriedade do Sr. Flávio","-47.851028","-24.806333","-47.851028","-24.806333","arbusto ca. 1.60m, heliófito, armado com espilhos. Flores com cálice verde e corola alva.",NA,NA,"47","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-08-29 16:18:56-03","UNIOESTE","UNOP","7541","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Schinemann, D.A.","2016","06","22","Kuhlmann, J.G.","s.n.","1934","11","28","Brasil","Minas Gerais","Viçosa","ESAV.","-42.8819007873535","-20.7539005279541",NA,NA,"Classificada na flora de Martius como Chomelia brasiliana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"247","2020-08-31 08:56:22-03","INPA","INPA","203599","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, GG","1999",NA,NA,"Silva, JM da","3071","1999","09","29","Brasil","Paraná","Morretes","Serra da Prata, trilha para o cume.","-48.834400177002","-25.476900100708",NA,NA,NA,"INPA0203599","INPA0203599 INPA0203599_e",NA,NA,"Southern America",NA,NA,"Dicotyledon Asterids","Gentianales","30514","auto",NA,NA,NA,NA,NA,NA,NA
"248","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","22519",NA,"Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","D. Zappi/Out.2009",NA,NA,NA,"L. Kollmann; et al","6671","2004","04","10","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","Arbusto 2m no sol. Frutos pretos. Flores brancas.","MBML022519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","47839",NA,"Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","F. Marinero/16-10-2008",NA,NA,NA,"M.L. Brotto; F. Marinero","202","2008","10","14","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.916111","-25.439444","48W54'58","25S26'22","Arbusto de 3m alt., flores brancas, próxima ao rio Taquaral. Floresta Ombrófila Densa Submontana","MBML047839",NA,"485","485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","32112",NA,"Plantae","Rubiaceae","Chomelia","cf. modesta","Chomelia cf. modesta","(Standl.) Steyerm.","D. Zappi/Out.-2009",NA,NA,NA,"H. Q. Boudet Fernandes; V. Demuner, T. A. Cruz, R. R. Vervloet","3478","2007","10","03","Brasil","Espírito Santo","Águia Branca","Santa Lúzia. Pedra do Ciro.","-40.664167","-18.974806","40W39'51","18S58'29,3","Vegetação rupestre. Arbusto 3m. Botões verdes e flores verde claras. Rupícola.","MBML032112",NA,"175","175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-01-09 21:48:48-03","UNICENTRO","HUCO","4101","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Gasper, A.L.","2010","11","25","Verdi, M.","5531","2010","08","25","Brasil","Santa Catarina","Morretes","Trilha Noroeste, Parque Estadual Pico do Marumbi",NA,NA,NA,NA,"FURB 32540; Arbusto, 1,3 metros, flor branca, estagio de suces. avançado; Floresta Ombrófila Densa; HABITAT: Floresta Ombrófila Densa; DESC: Arbusto, 1,3 metros, flor branca, estagio de suces. avançado","HUCO004101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-01-09 21:48:48-03","UNICENTRO","HUCO","4126","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Sobral, M.",NA,NA,NA,"Verdi, M.; et al.; et al.","5480","2010","08","24","Brasil","Santa Catarina","Morretes",NA,NA,NA,NA,NA,"FURB 32583","HUCO004126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2017-11-24 14:12:18-02","UFLA","ESAL","15125","S","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(Smith. e Dows.) Steyerm.",NA,NA,NA,NA,"Villela, EA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,"arvoreta; 4,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA
"254","2021-01-26 13:58:01-03","IMA","MAC","469","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"A.Brade-Altamiro","18421","1946","05","27","Brasil","Espírito Santo","São Simião","Itaguaçu(Jatiboca)","-41.466667","-20.566667","-41.466667","-20.566667","Flores alvas","MAC0000469","MAC0000469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-01-26 13:58:01-03","IMA","MAC","374","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","J.H.Kirkbride Jr.","1982",NA,NA,"Brade; et al.","18421","1946","05","27","Brasil","Espírito Santo","São Simão","Itaguassu-jatiboca.",NA,NA,NA,NA,NA,"MAC0000374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-01-26 13:58:01-03","IMA","MAC","25602","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts",NA,"2013","01","14","E.Forero; et al.","8716","1980","10","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareu, Morro Jacareu.","-47.938686","-25.081767","-47.938686","-25.081767","Arvoreto ca. 2 m de altura. Corola branca.","MAC0025602","MAC0025602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-02-04 10:30:00-03","UFRPE","HST","22469","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts.","G.E.L.Macedo","2015","04",NA,"G.E.L. Macedo; G.S.Silva","2496","2014","12","26","Brasil","Bahia","Lajedinho","Morrinhos, Parcela 4. Entrando pela cancela; próximo à casa velha","-41.016944","-12.459167","41W1'1''","12S27'33''","Árvore, caule lenhoso; folhas simples, verde, membranáceas, presença de tricomas em ambas as faces; frutos imaturos, verde, cálice persistente de flor de ovário ínfero, bicarpelar.","HST022469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-01 11:51:42-03","UFPE","UFP","27101","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","G.Hatschbach","1999",NA,NA,"Silva, JM; Barbosa, E; Ferreira, LA","UFP3071","1999","09","29","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"Arbusto, 3m, flor alva. Floresta Atlântica.; Arbusto, 3m, flor alva. Floresta Atlântica.","UFP027101",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","3189465","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"V. Nicolack & K. U. Kramer","82","1989","10","24","Brazil","Paraná",NA,"Morro Sete (mun. Quatro Barras)",NA,NA,NA,NA,NA,"US02506043","US02506043_01","1000",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","293107","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"Riedel, --","650","1832",NA,NA,"Brazil","Rio de Janeiro",NA,"Brasilia",NA,NA,NA,NA,NA,"US02506058","US02506058_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
