"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"49","2021-01-26 13:56:00-03","IMA","MAC","44763","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","C.S.M.Ferreira","Chagas-Mota","6267","2009","10","18",NA,"Brasil","Alagoas","Palmeira dos Índios","Serra das Pias, Fazenda Barra Nova.","-36.629389","-9.411286",NA,NA,"Árvore ca. 12 m de altura. Estéril.; Agreste.","MAC0044763","MAC0044763",NA,"2019","-36.629389","-9.411286","10","25",NA,NA,NA,NA,NA,NA,NA
"50","2021-01-26 13:56:00-03","IMA","MAC","50417","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","C.S.M.Ferreira","Chagas-Mota","9456","2010","11","14",NA,"Brasil","Alagoas","Murici","Estação Ecológica de Murici, Fazenda Santa Fé.","-35.892269","-9.229922",NA,NA,"Árvore ca. 10 m de altura. Estéril.; Mata Atlântica.","MAC0050417","MAC0050417",NA,"2019","-35.892269","-9.229922","10","25",NA,NA,NA,NA,NA,NA,NA
"51","2021-02-09 10:13:25-03","UENF","HUENF","767","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Bombacopsis","stenopetala","Bombacopsis stenopetala","(Casar.) A.Robyns",NA,"Nascimento, M.T.","162","1996","05","08",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Mergulhão","-41.2575","-21.778333",NA,NA,NA,"HUENF00000769",NA,NA,NA,"41º15'27''W","21º46'42''S",NA,NA,"18","18",NA,NA,NA,NA,NA
"52","2021-02-09 10:13:25-03","UENF","HUENF","395","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Bombacopsis","stenopetala","Bombacopsis stenopetala","(Casar.) A.Robyns",NA,"Nascimento, M.T.; Da Silva, G.C.","961","1996","05","20",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,NA,"MD","HUENF00000397",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,"39","39",NA,NA,NA,NA,NA
"53","2021-02-09 10:13:25-03","UENF","HUENF","886","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Bombacopsis","stenopetala","Bombacopsis stenopetala","(Casar.) A.Robyns",NA,"Nascimento, M.T.; et al.","53","1993","04","03",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Mergulhão","-41.2575","-21.778333",NA,NA,"T2 13","HUENF00000888",NA,NA,NA,"41º15'27''W","21º46'42''S",NA,NA,"6","6",NA,NA,NA,NA,NA
"54","2021-02-09 10:13:25-03","UENF","HUENF","770","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Bombacopsis","stenopetala","Bombacopsis stenopetala","(Casar.) A.Robyns",NA,"Nascimento, M.T.","54","1996","03","27",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Mergulhão","-41.2575","-21.778333",NA,NA,"T2-14","HUENF00000772",NA,NA,NA,"41º15'27''W","21º46'42''S",NA,NA,"18","18",NA,NA,NA,NA,NA
"55","2021-02-09 10:13:25-03","UENF","HUENF","768","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Bombacopsis","stenopetala","Bombacopsis stenopetala","(Casar.) A.Robyns",NA,"Nascimento, M.T.","53","1996","04","03",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Mergulhão","-41.2575","-21.778333",NA,NA,"T2-13","HUENF00000770",NA,NA,NA,"41º15'27''W","21º46'42''S",NA,NA,"18","18",NA,NA,NA,NA,NA
"56","2021-02-09 10:13:25-03","UENF","HUENF","4069","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Bombacopsis","stenopetala","Bombacopsis stenopetala","(Casar.) A.Robyns",NA,"Nascimento, M.T.","58","2003","12","03",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil","-41.204167","-21.554722",NA,NA,NA,"HUENF00004072",NA,NA,NA,"41º12'15''W","21º33'17''S",NA,NA,"31","31",NA,NA,NA,NA,NA
"57","2021-02-25 10:12:56-03","CVRD","CVRD","4219","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","( Vell. ) Carv.-Sobr.","T.M. Macedo","Folli, D.A.","1791","1993","01","13","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Paineira","CVRD004219","CVRD004219","auto","2014",NA,NA,"06","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"58","2021-02-25 10:12:56-03","CVRD","CVRD","157","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","( Vell. ) Carv.-Sobr.","T.M. Macedo","Spada, J.","40","1978","02","03","América do Sul","BRASIL","ES","Linhares","Talhão 405","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Paineira","CVRD000157",NA,"auto","2014",NA,NA,"06","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"59","2020-09-12 05:00:02-03","US","US","USw31505","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Bombax","endecaphyllum","Bombax endecaphyllum",NA,NA,"Collector unknown","RBW 1368",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"60","2020-09-12 05:00:02-03","US","US","2617686","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pachira","stenopetala","Pachira stenopetala","Casar.",NA,"A. Ducke","2443","1955","3","5","South America - Neotropics","Brazil","Ceará",NA,"Serra de Maranguape, terco inferior, estrada do riacho Pirapora. Mata.",NA,NA,NA,NA,NA,"US01226599","US01226599_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"61","2020-12-02 09:07:25-03","UNITINS","HUTO","7185","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr",NA,"Roque, A.A.","1883","2016","12","31",NA,"Brasil","Rio Grande do Norte","Natal","Parque Estadual Dunas de Natal. Bosque dos Namorados. Canteiro da Administração","-35.191944","-5.813056",NA,NA,"Árvore com cerca de 4 m de atltura. Folhas concolores verde-escuras. Flores brancas com estames brancos.; Mata Atlântica.","HUTO007185",NA,NA,NA,"-35.191944","-5.813056",NA,NA,"54","54",NA,NA,NA,NA,NA
"62","2019-11-29 15:05:06-03","UEFS","HUEFS","174811","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","Carvalho-Sobrinho, J.G.de","3130","2011","07","11",NA,"Brasil","Espírito Santo","Linhares","Reserva da Vale, borda da floresta, próximo ao gramado da represa.","-40.0722007751465","-19.3910999298096","48094",NA,"Floresta Estacional","HUEFS0174811","HUEFS0174811 HUEFS0174811_e1","auto","2019",NA,NA,"11",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"63","2019-11-29 15:05:06-03","UEFS","HUEFS","168229","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","Carvalho-Sobrinho, J.G.de","2918","2011","02","15",NA,"Brasil","Bahia","Boa Nova",NA,"-40.188333","-14.759167",NA,NA,"Floresta estacional.","HUEFS0168229","HUEFS0168229 HUEFS0168229_e1",NA,"2019","40W11'18''","14S45'33''","11",NA,"729","729","Rosanae",NA,NA,NA,NA
"64","2019-11-29 15:05:06-03","UEFS","HUEFS","166715","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","J.G.de Carvalho-Sobrinho","Demuner, V.","4907","2008","01","28",NA,"Brasil","Espírito Santo","Santa Leopoldina","Morro Agudo.","-40.428889","-20.0975",NA,NA,"Interior da mata.","HUEFS0166715","HUEFS0166715",NA,"2013","40W25'44''","20S5'51''","09",NA,"135","700","Rosanae",NA,"Epítipo",NA,NA
"65","2019-11-29 15:05:06-03","UEFS","HUEFS","171845","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","Carvalho-Sobrinho, J.G.de","3006","2011","03","19",NA,"Brasil","Bahia","Vitória da Conquista","Mata Estacional do campus da UESB.","-40.791111","-14.879444",NA,NA,"Floresta Estacional.","HUEFS0171845","HUEFS0171845 HUEFS0171845_e1",NA,"2019","40W47'28''","14S52'46''","11",NA,"570","570","Rosanae",NA,NA,NA,NA
"66","2019-11-29 15:05:06-03","UEFS","HUEFS","175705","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","Carvalho-Sobrinho, J.G.de","3145","2011","07","14",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro.","-40.549722","-19.346111",NA,NA,"Floresta estacional secundária, trilha para o topo do morro.","HUEFS0175705","HUEFS0175705 HUEFS0175705_e1",NA,"2019","40W32'59''","19S20'46''","11",NA,"670","670","Rosanae",NA,NA,NA,NA
"67","2019-11-29 15:05:06-03","UEFS","HUEFS","175712","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","Carvalho-Sobrinho, J.G.de","3170","2011","07","15",NA,"Brasil","Espírito Santo","Águia Branca","propriedade de Sr. Domingos Breda.","-40.644722","-19.023611",NA,NA,"Floresta estacional com palmeiras e muitos bambus.","HUEFS0175712","HUEFS0175712 HUEFS0175712_e1",NA,"2019","40W38'41''","19S1'25''","11",NA,"230","230","Rosanae",NA,NA,NA,NA
"68","2019-11-29 15:05:05-03","UEFS","HUEFS","84104","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","Carvalho-Sobrinho, J.G.de","251","2004","06","27",NA,"Brasil","Bahia","Jeremoabo","Fazenda Natureza, localidade de Lagoa.","-38.35","-10.25",NA,NA,"Mata semi-decídua em fundo de Vale, com serapilheira, sobre solo arenoso. Presença de massaranduba, pau-d'arco. Relevo arenito.","HUEFS0084104","HUEFS0084104 HUEFS0084104_e1",NA,"2019","38W21'","10S15'","11",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"69","2019-11-29 15:05:06-03","UEFS","HUEFS","84106","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","Carvalho-Sobrinho, J.G.de","254","2004","06","27",NA,"Brasil","Bahia","Jeremoabo","Fazenda Natureza, localidade de Lagoa.","-38.35","-10.25",NA,NA,"Mata semi-decídua em fundo de Vale, com serapilheira, sobre solo arenoso. Presença de massaranduba, pau-d'arco. Relevo arenito.","HUEFS0084106","HUEFS0084106 HUEFS0084106_e1",NA,"2019","38W21'","10S15'","11",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"70","2019-11-29 15:05:06-03","UEFS","HUEFS","84107","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","Carvalho-Sobrinho, J.G.de","255","2004","06","27",NA,"Brasil","Bahia","Jeremoabo","Fazenda Natureza, localidade de Lagoa.","-38.35","-10.25",NA,NA,"Mata semi-decídua em fundo de Vale, com serapilheira, sobre solo arenoso. Presença de massaranduba, pau-d'arco. Relevo arenito.","HUEFS0084107","HUEFS0084107 HUEFS0084107_e1",NA,"2019","38W21'","10S15'","11",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"71","2019-11-29 15:05:06-03","UEFS","HUEFS","84453","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","Queiroz, L.P.de","9291","2004","07","27",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó. Mata na encosta da Serra na Faz. Bom Jardim.","-40.474167","-12.325278",NA,NA,"Floresta estacional semi-decidual com dorsel a ca. 20 m de alt.","HUEFS0084453","HUEFS0084453 HUEFS0084453_e1",NA,"2019","40W28'27''","12S19'31''","11",NA,"508","508","Rosanae",NA,NA,NA,NA
"72","2019-11-29 15:05:06-03","UEFS","HUEFS","176068","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","Carvalho-Sobrinho, J.G.de","3196","2011","08","04",NA,"Brasil","Rio de Janeiro","Rio das Ostras","estrada para a praia de Búzios.","-42.001389","-22.7225",NA,NA,"Floresta estacional","HUEFS0176068","HUEFS0176068 HUEFS0176068_e1",NA,"2019","42W0'5''","22S43'21''","11",NA,"11","11","Rosanae",NA,NA,NA,NA
"73","2019-11-29 15:05:06-03","UEFS","HUEFS","174936","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","Andrade, S.","926","1966","12","17",NA,"Brasil","Rio de Janeiro","Itatiaia","Fazenda Dr. Roberto Cotrim.","-44.5633010864258","-22.4960994720459","19648",NA,NA,"HUEFS0174936","HUEFS0174936 HUEFS0174936_e1","auto","2019",NA,NA,"11",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"74","2019-01-25 15:35:23-02","IAC","IAC","19962","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Bombacopsis","stenopetala","Bombacopsis stenopetala","(Casar.) A.Robyns","V.L.C. Martins","H.M. Souza","s/nº","1968","06","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"03","04",NA,NA,NA,NA,NA,NA,NA
"75","2020-07-23 12:00:17-03","CEPLAC","CEPEC","33055","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pachira","endecaphylla","Pachira endecaphylla",NA,"Carlos, D.M. Ferreira","F. S. Santos","7","1983","08","23",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecologica do Pau-brasil (ESPAB), ca. 16Km ao W de Porto Seguro.","-39.0247001647949","-16.2780990600586","49584",NA,"<ll>dwc_commonname:</ll> Imburuçu-estrela",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/03/2006"
"76","2020-07-23 12:00:17-03","CEPLAC","CEPEC","31469","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pachira","stenopetala","Pachira stenopetala",NA,"J. G. de C.-Sobrinho","H. S. Brito","193","1993","03","09",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecologica do Pau-brasil. Area do arboreto e de plantios puros.","-39.0247001647949","-16.2780990600586","49584",NA,"<ll>dwc_commonname:</ll> Imbiruçú",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984"
"77","2019-08-02 10:04:43-03","CPATSA","HTSA-CARPOTECA","265","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv-Sobr",NA,"Júnior, F.C.N.",NA,NA,NA,NA,NA,"Brasil","Sergipe","Tobias Barreto","Serra dos Macacos","-37.9982986450195","-11.1838998794556","44537","Álcool","Árvore folhas ausente, frutos maduros com amarronzada",NA,NA,"auto",NA,"-37.983.333","-10.883.333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-05-06 11:59:02-03","UFU","HUFU","73232","S","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv. -Sobr.",NA,"Franca, R.O.","44","2016","08","12",NA,"Brasil","Minas Gerais","Uberlândia","Bairro Custódio Pereira","-48.418611","-20.493889",NA,NA,"Árvore com cerca de 6 metros. Flores brancas","HUFU00070133",NA,NA,NA,"-48.418611","-20.493889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-04 15:44:47-03","IF","SPSF","21117","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Bombacaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr","T.M. Macedo","O.Ettori Jr.","1403","1993","01","07","América do Sul","Brasil","SP","Piracicaba","Parque ESALQ","-47.6399993896484","-22.7199993133545","44778",NA,NA,NA,NA,"auto","2014",NA,NA,"01","23",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"80","2021-01-21 15:29:39-03","IBt","SP","489885","S","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.",NA,"Martinelli, G","4506","1978","06","08",NA,"Brasil","Rio de Janeiro","Saquarema",NA,"-42.5102996826172","-22.9200000762939","17036",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
