"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"90","2020-02-08 09:07:33-03","NBC","NL-BOTANY","U 0270507","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Langenheim JH",NA,NA,NA,"Southern America","Brazil","Mato Grosso",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0270507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw25749",NA,NA,NA
"91","2020-02-08 09:07:33-03","NBC","NL-BOTANY","U.1246941","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne","Pinto RB","Krukoff BA",NA,"1939","07","Southern America","Bolivia","La Paz","basin of Rio Bopi, San Bartolome (near Calisaya).",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1246941 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1246941","NL-U1246941",NA,"01",NA,NA,NA,NA,NA,"2014","12","01",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"92","2020-02-08 09:07:33-03","NBC","NL-BOTANY","L.1954878","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Ule EHG",NA,"1907","01","Southern America","Brazil","Piauí","Brasil, Estado de Piouihy, Serra Branca.",NA,"Baum.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1954878 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1954878","NL-L1954878",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0594656",NA,NA,NA
"93","2020-11-04 11:09:33-03","ESALQ","ESA","81039","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","cf. martiana","Hymenaea cf. martiana","Hayne","Pinto, R.B.","Souza, V.C.","28930.0","2002","07",NA,"Brasil","Pernambuco","Serra das Russas. Estrada Pombos - Gravatá, ca. 16 km de Gravatá. Próximo ao Restaurante Colina.",NA,"Árvore, ca. 5 m alt.; frutos castanhos.","ESA081039","ESA081039",NA,"20","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,NA,"-35,416,667","-8,166,667",NA,"19146","auto",NA,NA,NA,NA,NA
"94","2020-11-04 11:09:33-03","ESALQ","ESA","82197","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","cf. martiana","Hymenaea cf. martiana","Hayne","Pinto, R.B.","Araújo, A.O.; Duarte, A.R.; Mazine, F.F.; Tsuji, R.","52.0","2002","11",NA,"Brasil","Minas Gerais","9 km da cidade em direção à Serra",NA,"árvore 6m, vegetativo. Beira de estrada","ESA082197","ESA082197",NA,"06","Monte Azul","-424.839","-151.135","1037","1037",NA,NA,NA,"-424,839","-151,135",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-11-04 11:09:33-03","ESALQ","ESA","98091","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","cf. martiana","Hymenaea cf. martiana","Hayne","Pinto, R.B.","Romão, G.O. ; Duarte, A.R.","300.0","2000","09",NA,"Brasil","São Paulo",NA,NA,NA,"ESA098091","ESA098091",NA,"21","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2016","04","29",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"96","2020-11-04 11:09:33-03","ESALQ","ESA","111184","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana",NA,"Fonseca, M.L.","Mendonça, R.C.","5840.0","2004","10",NA,"Brasil","Goiás",NA,NA,NA,"ESA111184","ESA111184",NA,"15","Flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-11-04 11:09:33-03","ESALQ","ESA","67222","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana",NA,"Souza, V.C.","Souza, V.C. et al.","24682.0","2000","07",NA,"Brasil","Goiás",NA,NA,NA,"ESA067222","ESA067222",NA,"30","Nova Roma","-46.880298614502","-13.7419004440308",NA,NA,"2006",NA,NA,NA,NA,NA,"46333","auto",NA,NA,NA,NA,NA
"98","2020-11-04 11:09:33-03","ESALQ","ESA","103752","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana",NA,"Fonseca, M.L.","Sousa Silva, S.",NA,"2007","11",NA,"Brasil","Goiás",NA,NA,NA,"ESA103752","ESA103752",NA,"16","Caiapônia","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,NA,NA,NA,NA,"77016","auto",NA,NA,NA,NA,NA
"99","2020-11-04 11:09:33-03","ESALQ","ESA","88937","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Viani, R.A.G. et al.","306.0","2002","06",NA,"Brasil","São Paulo",NA,NA,NA,"ESA088937","ESA088937",NA,"26","Icém","-49.189998626709","-20.3400001525879",NA,NA,NA,NA,NA,NA,NA,NA,"14956","auto",NA,NA,NA,NA,NA
"100","2020-11-04 11:09:33-03","ESALQ","ESA","4968","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Bidinelo, J.M.",NA,"1989","10",NA,"Brasil","São Paulo",NA,NA,NA,"ESA004968","ESA004968",NA,"15","Jardinópolis","-47.7599983215332","-21.0100002288818",NA,NA,"1999","01","01",NA,NA,NA,"24259","auto",NA,NA,NA,NA,NA
"101","2020-11-04 11:09:33-03","ESALQ","ESA","26879","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Rodrigues, R.R. ; Gandolfi, S.","306.0","1994","10",NA,"Brasil","São Paulo",NA,NA,NA,"ESA026879","ESA026879",NA,"01","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"1999","01","01",NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA
"102","2020-11-04 11:09:33-03","ESALQ","ESA","108303","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Pinto, R.B.","Lourenço, T.","9.0","2007","10",NA,"Brasil","São Paulo",NA,NA,NA,"ESA108303","ESA108303",NA,"13","São Pedro","-47.9099998474121","-22.5400009155273",NA,NA,"2016","04","29",NA,NA,NA,"19379","auto",NA,NA,NA,NA,NA
"103","2020-11-04 11:09:33-03","ESALQ","ESA","33936","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Tamashiro, J.Y. et al.","267.0","1994","06",NA,"Brasil","São Paulo",NA,NA,NA,"ESA033936","ESA033936",NA,"28","Paulo de Farias",NA,NA,NA,NA,"1999","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-11-04 11:09:33-03","ESALQ","ESA","110685","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana",NA,"Souza, V.C.","Hashimoto, M.Y.","20.0","1992","09",NA,"Brasil","Goiás",NA,NA,NA,"ESA110685","ESA110685",NA,"01","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,"2000","03","02",NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA
"105","2020-11-04 11:09:33-03","ESALQ","ESA","82680","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Hatschbach, G. et al.","72214.0","2001","05",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA082680","ESA082680",NA,"19","Buenópolis","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,NA,NA,NA,NA,"42854","auto",NA,NA,NA,NA,NA
"106","2020-11-04 11:09:33-03","ESALQ","ESA","33937","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Bernacci, L.C. et al.","1703.0","1995","05",NA,"Brasil","São Paulo",NA,NA,NA,"ESA033937","ESA033937",NA,"16","Votuporanga","-49.9700012207031","-20.4200000762939",NA,NA,"1999","01","01",NA,NA,NA,"20562","auto",NA,NA,NA,NA,NA
"107","2020-11-04 11:09:33-03","ESALQ","ESA","46913","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Pestana, L.T.C.","Queiroz, L.P.","4834.0","1997","02",NA,"Brasil","Bahia",NA,NA,NA,"ESA046913","ESA046913",NA,"25","Barra","-43.1417007446289","-11.0894002914429",NA,NA,"2010","03","25",NA,NA,NA,"116121","auto",NA,NA,NA,NA,NA
"108","2020-11-04 11:09:33-03","ESALQ","ESA","109032","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Pinto, R.B.","Flores, T.B.","421.0","2010","01",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA109032","ESA109032",NA,"31","Chapada Gaúcha","-45.6183013916016","-15.3056001663208",NA,NA,"2016","04","29",NA,NA,NA,"73227","auto",NA,NA,NA,NA,NA
"109","2020-11-04 10:55:48-03","ESALQ","ESA","140012","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Souza, V.C.","Souza, V.C.","40872.0","2017","07",NA,"Brasil","Bahia","Cerca de 5 km de Brejinho das Ametistas em direção a Pindaí (BA-156). Borda de floresta estacional.",NA,"Árvore, ca. 12 m alt.; frutos castanhos, caídos no chão.","ESA140012",NA,NA,"19","Caetité","-42.4749984741211","-14.0693998336792",NA,NA,"2017","07","21","-42,546,742","-14,453,443",NA,"53684","auto",NA,NA,NA,NA,NA
"110","2020-11-04 10:55:48-03","ESALQ","ESA","139022","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Colletta, G.D","2534.0","2016","03",NA,"Brasil","SP","Estação Ecológica de Assis. Cerrado.",NA,"Árvore, 3,5m, estéril","ESA139022",NA,NA,"22","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA
"111","2021-01-14 15:29:24-03","MN","R","138050","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Langenheim, J.H.","5659","1969","11",NA,"Brasil","Goiás","Rio Corumbá",NA,NA,NA,NA,NA,"04","Luziana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-01-14 15:29:24-03","MN","R","138060","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Langenheim, J.H.","5661","1969","11",NA,"Brasil","Goiás","Rio Curumbá",NA,NA,NA,NA,NA,"04","Luziana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-01-14 15:29:24-03","MN","R","178784","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Grimes, J.W.","Prance, G.T.","19309","1973","10",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-01-14 15:29:24-03","MN","R","2790","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Lofgren","Löfgren, A.","839","1911","01",NA,"Brasil","Ceará","Caminho para Joazeiro, a beira d'agua",NA,NA,NA,NA,NA,"24","Joazeiro",NA,NA,NA,NA,"1911","01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-01-14 15:29:24-03","MN","R","69017","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Lee, Y-T. & Langenheim","Zehntner, A.","725",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-01-14 15:29:24-03","MN","R","69458","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Lee, Y-T. & Langenheim","Zehntner, A.","460","1912","10",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"25","Salobro",NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-01-14 15:29:24-03","MN","R","69533","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Lee, Y-T. & Langenheim","Santos, N.",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"Salobra",NA,NA,NA,NA,"1971","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-01-14 15:29:24-03","MN","R","138058","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Lee, Y-T.; Lima, A.","125","1971","12",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,"06","Parnamirim","-39.5783004760742","-8.09055995941162",NA,NA,NA,NA,NA,NA,NA,NA,"69919","auto",NA,NA,NA,NA,NA
"119","2021-03-31 10:26:01-03","UFPI","TEPB","20352","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","CHAVES, E. M. F.","CHAVES, E. M. F.","598","2004","04",NA,"Brasil","Piauí","Jacarandá",NA,"árvore, 2m, fruto verde, frequencia media, substrato arenoso. Usos: alimentação Ambiente: Carrasco <ll>dwc_commonname:</ll> Jatobá",NA,NA,NA,"16","Cocal","-41.710306","-3.473361",NA,NA,"2004","02","04","41°42'37,1W","03°28'24,1S",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-04-02 11:39:54-03","UFPI","TEPB","31524","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Hymenaea","martiana","Hymenaea martiana","L.","Andrade, I.M.de","Amorim, J.C.","88","2017","09",NA,"Brasil","Piauí","Assentamento Fazenda Nova",NA,"ocasional, folhas maduras com coloração amarronzada, com botão, sem fruto, 1,5 metros de altura. Ambiente: Cerrado <ll>dwc_commonname:</ll> Bruto",NA,NA,NA,"28","Castelo do Piauí","-41.631944","-5.310833","240","240","2017","11","17","41°37'55W","5°18'39S",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-31 10:26:01-03","UFPI","TEPB","20235","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Edson de Paula","CHAVES, E. M. F.","498","2003","09",NA,"Brasil","Piauí","Jacarandá",NA,"arvoreta, 3m, fruto imaturo, substrato arenoso Ambiente: Carrasco <ll>dwc_commonname:</ll> Jatobaí",NA,NA,NA,"28","Cocal","-41.5574989318848","-3.47194004058838","800","800","2004","07","30",NA,NA,NA,"30836","auto",NA,NA,NA,NA,NA
"122","2020-11-19 10:23:45-03","CPAP","CPAP","12456","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Ratter, J. A.","3533","1976","09",NA,"Brasil","DF","Fazenda Água Limpa, Estação da Universidade de Brasília",NA,"AMBIENTE: Campo sujo. <ll>dwc_commonname:</ll> Jatobá",NA,NA,NA,"02","Vargem Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-11-19 10:23:45-03","CPAP","CPAP","17206","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","R. B. Pinto","Pott, A.","7973","1998","04",NA,"Brasil","MS","Estância Caiman; Sub-região de Miranda; Pantanal",NA,"Árvore ereta 10-20m de altura. FLOR: não vista. FRUTO: . INTERESSE: Alimento de fauna; madeira. FREQUÊNCIA: Frequente. AMBIENTE: Floresta decídua. SUBSTRATO: solo siltoso. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Jatoba-mirim",NA,NA,NA,"05","Aquidauana","-56.348889","-19.865556","95","95","2013","09","20","56°20'56'' W","19°51'56'' S",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-11-19 10:23:45-03","CPAP","CPAP","17852","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","R. B. Pinto","Bortolotto, I. M.","652","1994","11",NA,"Brasil","MS","Logradouro - fazenda Rabicho",NA,"Árvore 15m de altura. FLOR: creme. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata ciliar do rio Paraguai. SUBSTRATO: . RELEVO: .",NA,NA,NA,"25","Corumbá","-57.450278","-19.021111","80","80","2013","09","20","57°27'01'' W","19°01'16'' S",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-11-19 10:23:45-03","CPAP","CPAP","24846","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","R.B.Pinto","Silva, R. R.","692","2003","12",NA,"Brasil","MS","Sopé da Serra Santa Cruz, Planalto Residual do Urucum - Acesso pelo Lago Azul",NA,"Árvore de 18m de altura. FLOR: . FRUTO: imaturo verde. INTERESSE: . FREQUÊNCIA: . AMBIENTE: Interior de Floresta Estacional Decidual.. SUBSTRATO: solo de minério de ferro.. RELEVO: .",NA,NA,NA,"17","Corumbá","-57.577222","-19.281111",NA,NA,"2013","09","20","57°34'38'' W","19°16'52'' S",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-19 10:23:45-03","CPAP","CPAP","11175","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","R. B. Pinto","Santos, V. B. dos","s/n","1992","12",NA,"Brasil","MS","Em frente a fazenda São Nicolau - Jacadigo",NA,"Árvore com mais ou menos 5m de altura. FLOR: . FRUTO: . INTERESSE: Medicinal. FREQUÊNCIA: Pouca. AMBIENTE: Região perto do sopé do morro. SUBSTRATO: solo ferruginoso. RELEVO: . <ll>dwc_commonname:</ll> Jatoba",NA,NA,NA,"10","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"2013","09","20",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"127","2020-11-19 10:23:45-03","CPAP","CPAP","25005","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","R.B.Pinto","Silva, R. R.","1370","2004","12",NA,"Brasil","MS","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson.",NA,"Árvore de 12m de altura. FLOR: botões verdes. FRUTO: creme. INTERESSE: . FREQUÊNCIA: . AMBIENTE: Interior de Floresta Estacional Decidual.. SUBSTRATO: Solo ferruginoso.. RELEVO: .",NA,NA,NA,"22","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"2013","09","20",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"128","2020-11-19 10:23:45-03","CPAP","CPAP","24800","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","R.B.Pinto","Silva, R. R.","358","2003","10",NA,"Brasil","MS","Fazenda Rabicho (Marinha do Brasil). Com o início da Fazenda Uruba. Mata Seca. Solo: arenoso.",NA,"Árvore de 10m de altura. Botões florais verdes.",NA,NA,NA,"17","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,"2013","09","20",NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA
"129","2015-07-02 14:42:36-03","JBP","HPL","4371","S","Plantae",NA,NA,"Leguminosae-Caesalpinioideae","Hymenaea","martiana","Hymenaea martiana","Hayne","R. Tsuji","H. Lorenzi","1402","1997","09",NA,"Brasil","GO","Estrada para Santa Helena, muito comum.",NA,NA,NA,NA,NA,"17","Ácreuna","-50.3769","-17.3956",NA,NA,"2004","05","11",NA,NA,NA,"35493","auto",NA,NA,NA,NA,NA
"130","2019-02-22 11:44:33-03","IPA","IPA","15912","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Andrade-Lima","66-4744","1966","11","Southern America","Brasil","Alagoas","Fazenda Santo Antônio. Isolada no cercado",NA,"Árvore 9 - 10 m, flores alvas","IPA0015912",NA,NA,"26","União dos Palmares","-36.0318984985352","-9.16277980804443",NA,NA,NA,NA,NA,NA,NA,NA,"22346","auto",NA,NA,NA,NA,NA
"131","2019-02-22 11:44:34-03","IPA","IPA","43018","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne","Souza, I.M.","Andrade-Lima","8376","1978","04","Southern America","Brasil","Paraíba","Sobre morro de micaxisto",NA,NA,"IPA0043018",NA,NA,"22","Junco do Seridó","-36.7131004333496","-6.99666976928711",NA,NA,"2013","04","18",NA,NA,NA,"19304","auto",NA,NA,NA,NA,NA
"132","2019-02-22 11:44:34-03","IPA","IPA","55779","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne","Souza, I.M.","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","295","1995","09","Southern America","Brasil","Pernambuco","Catimbau, Vila Catimbau",NA,"Árvore aproximadamente 3m de altura. Frutos verdes","IPA0055779",NA,NA,"20","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,"2013","04","18",NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA
"133","2019-02-22 11:44:33-03","IPA","IPA","28693","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne","Costa e Silva, M.B.","Andrade-Lima","716770","1971","12","Southern America","Brasil","Pernambuco","Estrada para Pontas de Pedra. Localidade: São Lourenço",NA,NA,"IPA0028693",NA,NA,"19","Goiana","-35.002498626709","-7.56056022644043",NA,NA,"2003","09","01",NA,NA,NA,"22853","auto",NA,NA,NA,NA,NA
"134","2019-02-22 11:44:34-03","IPA","IPA","76813","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne","Lima, H.C. de","Ramalho, F.B.","250","1973","07","Southern America","Brasil","Bahia","Fazenda Carrapato",NA,"Árvore ca. 15m de altura, botões sem perfume. Árvore muito frequente em terrenos baixos, ca. 50cm de diâmetro, tem resina.","IPA0076813",NA,NA,"25","Macaúbas","-42.698600769043","-13.0193996429443",NA,NA,"1986",NA,NA,NA,NA,NA,"71420","auto",NA,NA,NA,NA,NA
"135","2019-02-22 11:44:34-03","IPA","IPA","45919","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne","Souza, I.M.","Andrade-Lima","8433","1978","05","Southern America","Brasil","Paraíba","Cuité ou Campina Grande",NA,NA,"IPA0045919",NA,NA,"26","Areia","-35.6916999816895","-6.96332979202271",NA,NA,"2013","04","18",NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA
"136","2019-02-22 11:44:34-03","IPA","IPA","7786","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Andrade-Lima","2022","1955","04","Southern America","Brasil","Pernambuco","Fazenda Cajueiro. Solo arenoso",NA,"Árvore pequena. Flor alva","IPA0007786",NA,NA,"10","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA
"137","2019-02-22 11:44:34-03","IPA","IPA","54002","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne","Rita Pereira","Rita Pereira; Bocage, A.; Bocage, A.","539","1990","09","Southern America","Brasil","Pernambuco","Estrada de barro para Serra do Arapuá, a margem de um riacho seco",NA,"Árvore, mais ou menos 12m, esgalhada na base","IPA0054002",NA,NA,"12","Floresta","-38.5685997009277","-8.60111045837402",NA,NA,"1990","11","10",NA,NA,NA,"87756","auto",NA,NA,NA,NA,NA
"138","2019-02-22 11:44:34-03","IPA","IPA","3899","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne","Hoehne","Pickel, B.","852","1925","01","Southern America","Brasil","Pernambuco",NA,NA,NA,"IPA0003899",NA,NA,"15","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,NA,NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA
"139","2019-02-22 11:44:34-03","IPA","IPA","3900","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne","Standley","Pickel, B.","2853B","1931","12","Southern America","Brasil","Pernambuco","Tapera, Santo Antonio. Capoeira.",NA,NA,"IPA0003900",NA,NA,"06","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA
"140","2019-02-22 11:44:34-03","IPA","IPA","48743","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne","Costa e Silva, M.B.","Lima, V.C.; Gallindo, F.; Gallindo, F.","209","1986","04","Southern America","Brasil","Pernambuco","Estrada para Serra Talhada. Propriedade Boa Vista. Restos de antiga mata pluvial. Solo argiloso",NA,"Árvore mais ou menos 12m de altura","IPA0048743",NA,NA,"16","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,"2003","09","01",NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA
"141","2019-02-22 11:44:34-03","IPA","IPA","40146","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Blanchet","2648",NA,NA,"Southern America","Brasil","Bahia","Serra do Jacobina",NA,NA,"IPA0040146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-02-22 11:44:33-03","IPA","IPA","2287","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Hymenaea","martiana","Hymenaea martiana","Hayne","Standley","Pickel, B.","2853A","1931","12","Southern America","Brasil","Pernambuco","Poço Sagrado",NA,NA,"IPA0002287",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
