"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","year","month","day","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"320","2020-09-02 07:20:00-03","MO","MOBOT","1960681","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","L. Cayola|et al.","Cayola Pérez 1753C","South America","Bolivia","La Paz","Parque Nacional Madidi, Campamento Eslabon. Terraza aluvial alta del rio Eslabon con Geonoma deversa, Socratea, Iriartea, Phytelefas macrocarpa, Hasseltia floribunda, Hyeronima sp. y Otoba parvifolia.",NA,NA,NA,"2003","12","16","-67.9575","-14.4538889",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,"357.00000000","424.00000000",NA,NA,"3","03-20",NA,NA
"321","2010-02-28 06:14:00-03","MO","MOBOT","2251735","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Tolaba, J. A.","Julio A. Tolaba","Tolaba 2155","South America","Argentina","Salta","Camino a Acambuco; 3-5 km al W de Fátima y de Ruta nacional 34, a mitad de camino entre Tartagal y Aguaray",NA,NA,NA,"1999","10","12",NA,NA,NA,"Grl. José de San Martín",NA,NA,NA,NA,NA,NA,NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,NA
"322","2011-04-15 17:10:00-03","MO","MOBOT","2342007","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Ahumada, O.","O. Ahumada","Ahumada 4333","South America","Argentina","Jujuy","Ruta ), camino de cornisa de Jujuy a Salta",NA,NA,NA,"1981","10","7",NA,NA,NA,"El Carmen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2009-07-09 17:05:00-03","MO","MOBOT","2455878","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Burkart, A.","Gert G. Hatschbach","Hatschbach 14495","South America","Brazil","Paraná","Santo Antonio do Caiua, Rio Paranapanema",NA,NA,NA,"1966","6","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-07-23 19:05:00-03","MO","MOBOT","2551353","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","J. Uzquiano|et al.","Uzquiano Espinoza 26","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, Virgen del Rosario, arroyo Yarimita. Bosque andino semideciduo, con Anadenanthera colubrina y Gallesia integrifolia. Parcela Permanente N. 9 (1 ha). Plantas secadas en campo.",NA,NA,NA,"2005","3","8","-68.6936111","-14.5466666",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"940.00000000",NA,NA,NA,"1","05-01",NA,NA
"325","2020-07-23 19:08:00-03","MO","MOBOT","2551392","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","J. Uzquiano|et al.","Uzquiano Espinoza 33","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, Virgen del Rosario, arroyo Yarimita. Bosque andino semideciduo, con Anadenanthera colubrina y Gallesia integrifolia. Parcela Permanente N. 9 (1 ha). Plantas secadas en campo.",NA,NA,NA,"2005","3","8","-68.6936111","-14.5466666",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"940.00000000",NA,NA,NA,"1","05-01",NA,NA
"326","2020-07-23 19:33:00-03","MO","MOBOT","2556594","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","J. Uzquiano|et al.","Uzquiano Espinoza 63","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, Virgen del Rosario, arroyo Yarimita. Bosque andino semideciduo, con Anadenanthera colubrina, Oxandra spintana. Parcela Permanente N. 10 (1 ha). Plantas secadas en campo.",NA,NA,NA,"2005","3","12","-68.69","-14.5413889",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"1030.00000000",NA,NA,NA,"1","05-02",NA,NA
"327","2020-07-24 11:39:00-03","MO","MOBOT","2568569","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","A. Fuentes (LPB)","J. Uzquiano|P.M. Jørgensen|Alejandro Araujo M.|A. T. Fernández C.|Guzmán Jove","Uzquiano Espinoza 149","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, Virgen del Rosario, arroyo Yarimita. Bosque andino semideciduo con Astronium urundeuva y Opuntia brasiliensis. Parcela Permanente N. 11 (1 ha). Plantas secadas en campo.",NA,NA,NA,"2005","3","17","-68.6858333","-14.5513889",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"1180.00000000",NA,NA,NA,"1","05-03",NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","257558","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","C. Diaz (MO)","Camilo Díaz S.|et al.","Díaz Santibáñez 5902","South America","Peru","Tumbes","Matapalo. Parcela V de evaluación permanente.",NA,NA,NA,"1992","11","9","-80.25916","-3.84138",NA,"Zarumilla",NA,NA,NA,NA,NA,NA,NA,"720.00000000",NA,NA,NA,"6","182",NA,NA
"329","2016-12-17 05:24:00-02","MO","MOBOT","2588990","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","D. Choque A.|L. Cayola|A. T. Fernández C.|Noel Cuevas|Evert Cuevas","Choque Ajata 60","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Madidi. Noroeste de Apolo,",NA,NA,NA,"2005","3","7","-68.6859166","-14.5549167",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"1036.00000000",NA,NA,NA,"3","05-02",NA,NA
"330","2016-06-06 10:36:00-03","MO","MOBOT","2598463","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","D. Choque A.|L. Cayola|Ericka Llanos|Noel Cuevas|Evert Cuevas","Choque Ajata 114","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Madidi. NW de Apolo.",NA,NA,NA,"2005","3","11","-68.6926389","-14.5473611",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"916.00000000",NA,NA,NA,"3","05-06",NA,NA
"331","2020-08-19 06:04:00-03","MO","MOBOT","2700517","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Remberto Jove|Gerardo Jove","Campos Villanueva 126","South America","Bolivia","La Paz","Parque Nacional Madidi. Norte de Apolo.",NA,NA,NA,"2005","6","13","-68.5723889","-14.3334722",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"1010.00000000",NA,NA,NA,"4","05-03",NA,NA
"332","2016-12-17 05:24:00-02","MO","MOBOT","2704140","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","A. T. Fernández C.|L. Cayola|J. Uzquiano|Pepe Sevillanos|Guzmán Jove","Fernández Choque 81","South America","Bolivia","La Paz","Parque Nacional Madidi, Azariamas al Norte de Apolo.",NA,NA,NA,"2005","5","26","-68.6926389","-14.5473611",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"820.00000000",NA,NA,NA,"3","05-06",NA,NA
"333","2016-12-17 05:23:00-02","MO","MOBOT","2823639","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","S. Paredes","Paredes Salinas 60","South America","Bolivia","La Paz","Parque Nacional Madidi, Azariamas, Rio San Juan, Bosque seco del sector Azariamas, con Oxandra espintana y Phyllostylon rhamnoides. Ladera. Parcela Permanente de Muestreo # 16. Plantas secadas en campo.",NA,NA,NA,"2005","11","9","-68.6519444","-14.1994444",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"935.00000000",NA,NA,NA,"4","05-02",NA,NA
"334","2020-07-22 11:11:00-03","MO","MOBOT","2832797","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","Torrez Flores 80","South America","Bolivia","La Paz","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; ladera con exposicion NE. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.",NA,NA,NA,"2005","9","30","-68.6619444","-14.2061111",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"960.00000000",NA,NA,NA,"4","05-01",NA,NA
"335","2011-03-28 16:04:00-03","MO","MOBOT","3432926","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","E. Portal (HSB)","E. Portal|E. Cervantes|H. Huaylla|J. Alberto Peñaranda|J. Vedia","Portal 77","South America","Bolivia","Chuquisaca","Camino a Pedernal Laderas y quebradas húmedas. Piso inferior del Bosque Tucumano-Boliviano.",NA,NA,NA,"2006","12","13","-64.08888","-19.81305",NA,"Hernando Siles",NA,NA,NA,NA,NA,NA,NA,"1153.00000000",NA,NA,NA,NA,NA,NA,NA
"336","2020-09-08 07:23:00-03","MO","MOBOT","2866394","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","Cayola Pérez 2216","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, Azariamas, 2 km al E del arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera ondulada. Parcela permanente de muestreo #18. Plantas NO alcoholizadas.",NA,NA,NA,"2005","11","27","-68.5252778","-14.2525",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"933.00000000",NA,NA,NA,"3","05-44",NA,NA
"337","2015-10-28 05:49:00-02","MO","MOBOT","2871274","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","Cayola Pérez 2359","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, Azariamas, arroyo Huanechaquimayu. Bosque de yungas subandino pluviestacional con Phyllostylon rhamnoides y Capparis polyantha. Terraza antigua. Parcela temporal de muestreo #20. Plantas NO alcoholizadas.",NA,NA,NA,"2005","12","10","-68.51916","-14.31722",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"794.00000000",NA,NA,NA,"4","05-46",NA,NA
"338","2020-09-02 07:17:00-03","MO","MOBOT","2882245","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 1753","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, Azariamas, frente al arroyo Jaukantista. Bosque de yungas subandino pluviestacional con Erythrochiton fallax y Pentaplaris davidsmithii. Fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.",NA,NA,NA,"2005","9","30","-68.5263889","-14.2327778",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"679.00000000",NA,NA,NA,"3","05-28",NA,NA
"339","2020-07-21 17:19:00-03","MO","MOBOT","3025779","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","E. Ticona|Alejandro Araujo M.|Vania Torrez|C. Pérez|Guzmán Jove","Ticona Plata 15","South America","Bolivia","La Paz","Parque Nacional Madidi, senda Azariamas-San Fermin, sector Monos. Bosque yungueño subandino pluviestacional humedo con Moraceae, Sapotaceae y Juglans boliviana; ladera surcada por arroyo seco. PPM-1 (1 ha). Plantas secadas en campo.",NA,NA,NA,"2006","5","25","-68.7241667","-14.155",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,"4","06-01",NA,NA
"340","2020-07-21 19:09:00-03","MO","MOBOT","3025788","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","E. Ticona|Alejandro Araujo M.|Vania Torrez|C. Pérez|Guzmán Jove|A. Urbano","Ticona Plata 144","South America","Bolivia","La Paz","Parque Nacional Madidi, senda Azariamas-San Fermin sector Mutún. Bosque yungueño subandino superior pluviestacional humedo, con Fabaceae, Sapotaceae y Capparis coimbrana; ladera. PPM-2 (1 ha). Plantas secadas en campo.",NA,NA,NA,"2006","6","4","-68.745","-14.1455555",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"1250.00000000",NA,NA,NA,"4","06-02",NA,NA
"341","2017-01-15 11:14:00-02","MO","MOBOT","3026902","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fuentes & Nina","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","Loza Rivera 189","South America","Bolivia","La Paz","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.",NA,NA,NA,"2006","5","31","-68.7338611","-14.1560833",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,"1297.00000000",NA,NA,NA,"4","06-05",NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","3203981","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,"A. Fernandes","Fernandes 10788","South America","Brazil","Ceará","Parque Nacional de Ubajara Ubajara - CE.",NA,NA,NA,"1981","9","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2016-01-27 05:26:00-02","MO","MOBOT","3204454","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","A. Geatz","Federico B. Vervoorst|Alberto R. Cuezzo","Vervoorst 7634","South America","Argentina","Jujuy","Rio Agua Negra, Camino a Valle Grande.",NA,NA,NA,"1970","10","30",NA,NA,NA,"Ledesma",NA,NA,NA,NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","3204745","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","N.Y. Sandwith","Albert C. Smith","Smith 3533","South America","Guyana",NA,"Northwestern slopes of Kanuku Mountains, in drainage of Moku-moku Creek (Takutu tributary); dense forest.",NA,NA,NA,"1938","3","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000","400.00000000",NA,NA,NA,NA,NA,NA
"345","2013-08-23 04:12:00-03","MO","MOBOT","3205115","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","A. Gentry","Linda K. Albert de Escobar","Escobar 840","South America","Ecuador","El Oro","Crece junto a una casa al borde del rio Arenillas, Arenillas.",NA,NA,NA,"1978","11","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA
"346","2016-08-12 09:47:00-03","MO","MOBOT","3205576","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","A. Fuentes (LPB)","Martha Serrano|S. P. Churchill|Jeaneth Villalobos|D. Villarroel","Serrano 5410","South America","Bolivia","Santa Cruz","Comunidad Bella Vista. Communidad Bella Vista. Bosque semi-decíduo. Piso inferior, Tucumano Boliviano. Con dominancia de Parapitadenia excelsa, Tipuna tipu, y Juglans australis. En las cimas Cedrela lilloi.",NA,NA,NA,"2004","11","12","-63.40888","-18.20722",NA,"Florida",NA,NA,NA,NA,NA,NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","3205841","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","J. Caballero","Javier Caballero","Caballero 5","South America","Bolivia","Chuquisaca","Puesto Yerbabuenal, a 7 km. de la Hacienda Sipoperenda. Parcela permanente 500 m. x 20 m. Bosque subhumano semideciduo, en piso inferior de la selva Tucumano Boliviano, Suelos franco arenoso, con pisonia ambigua, Chrysophyllum gonocarpum, Myrcianthes pungens, Capparis flexuosa, Ocotea puberula.",NA,NA,NA,"1999","12","8","-63.92972","-20.40027",NA,"Hernando Siles",NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA
"348","2016-08-12 09:44:00-03","MO","MOBOT","3207718","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","cit. in Sartori 2000!!","T. Centurión|R. Quevedo","Centurión 1209","South America","Bolivia","Santa Cruz","N.V. Quina-Quina. Achitras a 110 km de Santa Cruz, al NO.",NA,NA,NA,"1990","11","4","-63.41666","-18.08333",NA,"Florida",NA,NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA
"349","2012-04-24 12:29:00-03","MO","MOBOT","3207835","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Ronald Liesner","Apparicio P. Duarte|Edmundo Pereira","Duarte 67237","South America","Brazil","Rio de Janeiro","Parque Nacional de Ighuaseú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2009-11-19 21:00:00-02","MO","MOBOT","3207915","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,"Lázaro J. Novara","Novara 2991","South America","Argentina","Salta","Cerro del Túnel - Ruta 9 a Jujuy pasando el puante, donie ao inicia el camino corniea a La Caldera.",NA,NA,NA,"1982","11","14",NA,NA,NA,"La Caldera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2011-04-02 06:12:00-03","MO","MOBOT","3208313","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","H. Huaylla","Martha Serrano|Jeaneth Villalobos|H. Huaylla|Ariel Lliully|E. Portal","Serrano 5641","South America","Bolivia","Tarija","Mpio. Padcaya. Reserva Nacional de Flora y Fauna Tariquía. Comunidad Cambarí hacia la Quebrada Aguas Blancas. Bosque premontano, Tucumano Boliviano. Dosel 20 m, dominan Myrcianthes purgens, Blepharocalyx salicifolius, Patagonula americana, y Siphoneugena occidentails. Sotobosque denso.",NA,NA,NA,"2005","1","18","-64.41194","-22.1575",NA,"Arce",NA,NA,NA,NA,NA,NA,NA,"1181.00000000",NA,NA,NA,NA,NA,NA,NA
"352","2020-06-02 11:33:00-03","MO","MOBOT","3208842","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","F.C. Standley","Guillermo Klug","Klug 3947","South America","Peru","Loreto","Maucallacta, Río Paranapura.",NA,NA,NA,"1935","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,"1",NA,NA,NA
"353","2016-08-12 09:48:00-03","MO","MOBOT","3310891","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","A. Fuentes (LPB)","Martha Serrano|I. Llanos|Jeaneth Villalobos","Serrano 4070","South America","Bolivia","Chuquisaca","Parque Nacional y Area de Manejo Integrado Serranía del Iñao. Comunidad Ticucha. Subiendo la Serranía del Iñao, siguiendo aguas arriba la quebrada de Jarca Mayu Grande. Pendiente media. Bosque semidecíduo, dosel superior 18 m, altura máxina 25 m. Dominan varias especies de Lauraceae.",NA,NA,NA,"2003","3","13","-63.89222","-19.58194",NA,"Luis Calvo",NA,NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA
"354","2013-11-26 05:40:00-02","MO","MOBOT","3311096","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","M. Serrano","Martha Serrano|Jeaneth Villalobos|Ariel Lliully|J. Alberto Peñaranda|Reinaldo Lozano","Serrano 7029","South America","Bolivia","Chuquisaca","Mun. Huacareta. Serranía Los Milagros. Cañon Lacayotal. Bosque alto denso, en depresión de serranías. Bosque Premontano Tucumano Boliviano. En el dosel Ficus spp., Diatenopteryx sorbifolia, Chrysophyllum gonocarpum y Nectandra angusta. En el sotobosque abunda Piper tucumanensis, Celtis iguanaea y Randia armata. En el estrato herbáceo de área abierta Petiveria alliacea.",NA,NA,NA,"2005","12","27","-64.03333","-20.3225",NA,"Hernando Siles",NA,NA,NA,NA,NA,NA,NA,"1416.00000000",NA,NA,NA,NA,NA,NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","3311097","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","M. Serrano","Martha Serrano|I. Llanos|Jeaneth Villalobos","Serrano 4145","South America","Bolivia","Chuquisaca","Parque Nacional y Area de Manejo Integrado Serranía del Iñao. Comunidad Ticucha. Pendientes inferiores de la serranía del Iñao. Subiendo el Río Jarca Mayu Chico. Bosque denso siempreverde, con fuerte influencia de neblinas constantes. Altura máxima de dosel 30 m.",NA,NA,NA,"2003","3","25","-63.885","-19.57583",NA,"Luis Calvo",NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA
"356","2013-11-26 05:40:00-02","MO","MOBOT","3329635","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","M. Serrano","Reinaldo Lozano","Lozano 1362","South America","Bolivia","Chuquisaca","Ca. 11 km al NW de la Comunidad de Las Abras camino hacia la comunidad de El Palmar. Pendiente superior cerro Alto de Rosas. Bosque semideciduo estacional Tucumano-Boliviano, piso inferior, en transición con Bosque decido Chaco Serrano. Con presencia dominante de Cedrela lilloi, Juglans australis, Chrysophyllum gonocarpumy, en el sotobosque con Rubiaceas, Helechos y musgos epífitos. Doseles de 14 m en promedio. Suelos rícos en materia orgánica.",NA,NA,NA,"2005","10","6","-64.24055","-21.015",NA,"Sud Cinti",NA,NA,NA,NA,NA,NA,NA,"1330.00000000",NA,NA,NA,NA,NA,NA,NA
"357","2016-08-12 09:46:00-03","MO","MOBOT","3329874","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","A. Fuentes (LPB)","D. Villarroel|Marcelo Vargas","Villarroel Segarra 250","South America","Bolivia","Santa Cruz","Localidad de Bella Vista, bosque semidecíduo con un dosel de entre 13 y 15 m, conformado por Astronium urundeuva, Parapiptadenia excelsa, Luehea herzogii, Anadenanthera colubrina, Myroxylum peruiferum.",NA,NA,NA,"2005","11","9","-63.6583333","-18.3263889",NA,"Florida",NA,NA,NA,NA,NA,NA,NA,"1350.00000000",NA,NA,NA,"1",NA,NA,NA
"358","2016-08-12 09:46:00-03","MO","MOBOT","3357650","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","A. Fuentes (LPB)","Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","Arroyo Padilla 3012","South America","Bolivia","Santa Cruz","Comunidad de Bella Vista. Camino entre la escuela y el Sendero Cola de Mono. Bosque semideciduo.",NA,NA,NA,"2005","11","6","-63.6730556","-18.3119444",NA,"Florida",NA,NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,"1",NA,NA,NA
"359","2011-04-02 07:54:00-03","MO","MOBOT","3359634","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,"Ariel Lliully|R. León|A. Ortega|J. Vedia","Lliully 372","South America","Bolivia","Chuquisaca","Mun. de Villa Vaca Gúzman, Serrania del Incahuasi. Abra del Incahuasi en el límite entre Chuquisaca y Santa Cruz, Bosque húmedo caducifolio con elementos Tucumano-Boliviano, Cedrela lilloi, Inga marginata en el estrato arbóreo, varias especies de Solanaceas y Melastomataceas en el estrato arbustivo.",NA,NA,NA,"2005","10","17","-63.71944","-19.81444",NA,"Luis Calvo",NA,NA,NA,NA,NA,NA,NA,"1540.00000000",NA,NA,NA,NA,NA,NA,NA
"360","2013-08-23 04:12:00-03","MO","MOBOT","3369889","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,"Erika Fernández","Fernández Terrazas 2303","South America","Bolivia","Cochabamba","Diampampa. Macrobosque montano de yunga . Serie Termo-mesotropical pluviestacional humeda de Podocarpus oleifolius - Juglans boliviana, especies diferenciales: Oreopanax cf reticulatus, Hedyosmun cf racemosum, Weinmannia multijuga, W. sorbifolia",NA,NA,NA,"2003","9","4","-64.68472","-17.68138",NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA
"361","2011-03-30 19:32:00-03","MO","MOBOT","3384655","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","J. Peñaranda (HSB), 03/","J. Alberto Peñaranda|H. Huaylla|E. Portal|E. Cervantes|J. Vedia","Peñaranda 153","South America","Bolivia","Chuquisaca","Rio Acero, camino a Chapimayo (Campamento). Bosque caducifolio, laderas húmedas con elementos de bosque Tucumano-Boliviano. Cerros empinados en el fondo area plana con cultivos y casas.",NA,NA,NA,"2006","12","14","-64.12388","-19.81666",NA,"Hernando Siles",NA,NA,NA,NA,NA,NA,NA,"1207.00000000",NA,NA,NA,NA,NA,NA,NA
