"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"385","2020-12-21 16:30:46-03","MBM","MBM","154465","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Werff, H. van der","Hatschbach, G.; Silva, J.M.; Silva, J.M.","55766",NA,NA,NA,"Brazil","Paraná","Palmital","Rio do Cobre","-52.2028007507324","-24.8931007385254",NA,NA,NA,NA,NA,"MBM154465","MBM154465","Southern America",NA,NA,NA,NA,NA,NA,NA,"30294","auto",NA,NA,NA,NA,NA,NA
"386","2020-12-21 16:30:46-03","MBM","MBM","63713","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Werff, H. van der","Hatschbach, G.","37305",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Serra do Votuvoru","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM063713","MBM063713","Southern America",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"387","2020-12-21 16:30:46-03","MBM","MBM","257278","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Smith, S.F.","Kegler, A.","339","1999","10","09","Brazil","Rio Grande do Sul","Caxias do Sul","São Virgílio","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM257278","MBM257278","Southern America",NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"388","2020-12-21 16:30:46-03","MBM","MBM","290524","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.","Kegler, A.","1382","2002","11","24","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","Na mata primária","MBM290524","MBM290524","Southern America",NA,NA,NA,NA,"2009","05","05","49662","auto",NA,NA,NA,NA,NA,NA
"389","2020-12-21 16:30:46-03","MBM","MBM","108081","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Nicolau, A.S.","Sehnem, A.","3742",NA,NA,NA,"Brazil","Rio Grande do Sul","Montenegro","São Pedro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"MBM108081","MBM108081","Southern America",NA,NA,NA,NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"390","2020-12-21 16:30:46-03","MBM","MBM","285461","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Smith, S.F.","Wasum, R.","1366","2002","03","10","Brazil","Rio Grande do Sul","São Francisco de Paula","Rod. RS-235, km 69","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM285461","MBM285461","Southern America",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"391","2020-12-21 16:30:46-03","MBM","MBM","199756","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Sobral, M.; et al.","Jarenkow, J.A.; et al.; et al.","2162",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM199756","MBM199756","Southern America",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"392","2020-12-21 16:30:46-03","MBM","MBM","51582","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Wattimo, I. de","Klein, R.","4245",NA,NA,NA,"Brazil","Santa Catarina","Campos Novos","Tupitinga","-51.2249984741211","-27.4016990661621",NA,NA,NA,NA,NA,"MBM051582","MBM051582","Southern America",NA,NA,NA,NA,NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA,NA
"393","2020-12-21 16:30:46-03","MBM","MBM","23263","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Nicolau, S.A.","Reitz, R.; Klein, R.M.; Klein, R.M.","2580",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM023263","MBM023263","Southern America",NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"394","2020-12-21 16:30:46-03","MBM","MBM","1679","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Wattimo, I. de","Reitz, R.; Klein, R.M.; Klein, R.M.","2633",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM001679","MBM001679","Southern America",NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"395","2020-12-21 16:30:46-03","MBM","MBM","95127","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Wattimo, I. de","Klein, R.; et al.; et al.","10733",NA,NA,NA,"Brazil","Santa Catarina","Imaruí","Águas Mornas","-48.8199996948242","-28.3414001464844",NA,NA,NA,NA,NA,"MBM095127","MBM095127","Southern America",NA,NA,NA,NA,NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"396","2020-12-21 16:30:46-03","MBM","MBM","211794","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.","Reitz; Klein, R.M.; Klein, R.M.","1756","1954","03","18","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Árvore, 15 m alt., Fruto imaturo verde. Mata","MBM211794","MBM211794","Southern America",NA,NA,NA,NA,"2009","05","05","27253","auto",NA,NA,NA,NA,NA,NA
"397","2020-12-21 16:30:46-03","MBM","MBM","1677","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Wattimo, I. de","Klein, R.","1736",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM001677","MBM001677","Southern America",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"398","2020-12-21 16:30:46-03","MBM","MBM","132869","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R. de","Jaster, C.B.; et al.; et al.","142",NA,NA,NA,"Brazil","Santa Catarina","Jaraguá do Sul","Serra do Boi","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,"MBM132869","MBM132869","Southern America",NA,NA,NA,NA,NA,NA,NA,"33840","auto",NA,NA,NA,NA,NA,NA
"399","2020-12-21 16:30:46-03","MBM","MBM","132868","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R. de","Jaster, C.B.; et al.; et al.","135",NA,NA,NA,"Brazil","Santa Catarina","Jaraguá do Sul","Serra do Boi","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,"MBM132868","MBM132868","Southern America",NA,NA,NA,NA,NA,NA,NA,"33840","auto",NA,NA,NA,NA,NA,NA
"400","2020-12-21 16:30:46-03","MBM","MBM","132854","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R. de","Jaster, C.B.; Sessegolo; Sessegolo","139",NA,NA,NA,"Brazil","Santa Catarina","Jaraguá do Sul","Serra do Boi","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,"MBM132854","MBM132854","Southern America",NA,NA,NA,NA,NA,NA,NA,"33840","auto",NA,NA,NA,NA,NA,NA
"401","2020-12-21 16:30:46-03","MBM","MBM","346045","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Dalmaso, C.A.","Dalmaso, C.A.","s.n.","2007","01","31","Brazil","Santa Catarina","Otacílio Costa",NA,"-50.121898651123","-27.4831008911133",NA,NA,"882","882","Campo aberto, indivíduo suprido; cheiro da casca interna agradável, aprox. 70 cm CAP e 13 m de altura","MBM346045","MBM346045","Southern America",NA,NA,NA,NA,NA,NA,NA,"48988","auto",NA,NA,NA,NA,NA,NA
"402","2020-12-21 16:30:46-03","MBM","MBM","279194","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R. de","Moraes, P.L.R. de","2399","2001","03","19","Brazil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"MBM279194","MBM279194","Southern America",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"403","2020-12-21 16:30:46-03","MBM","MBM","279193","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R. de","Moraes, P.L.R. de","2391","2001","03","19","Brazil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"MBM279193","MBM279193","Southern America",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"404","2020-12-21 16:30:46-03","MBM","MBM","279192","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R. de","Moraes, P.L.R. de","2398","2001","03","19","Brazil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"MBM279192","MBM279192","Southern America",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"405","2020-12-21 16:30:46-03","MBM","MBM","279170","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R. de","Moraes, P.L.R. de","2388","2001","02","01","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"MBM279170","MBM279170","Southern America",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"406","2020-12-21 16:30:46-03","MBM","MBM","279171","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R. de","Moraes, P.L.R. de","2387","2001","02","01","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"MBM279171","MBM279171","Southern America",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"407","2020-12-21 16:30:46-03","MBM","MBM","279172","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R. de","Moraes, P.L.R. de","2383","2001","02","01","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"MBM279172","MBM279172","Southern America",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"408","2020-12-21 16:30:46-03","MBM","MBM","279173","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R. de","Moraes, P.L.R. de","2382","2001","02","01","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"MBM279173","MBM279173","Southern America",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"409","2015-09-18 06:12:04-03","MNHN","RECOLNAT_MNHN_P","P00571417","PreservedSpecimen",NA,"Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Lourteig, A.",NA,"1967","12","20","Brésil",NA,NA,"Estado Santa Catarina, Isal Santa Catarina, Saco Grande.",NA,NA,NA,NA,"2300","400","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00571417' target='other'> <mi>dwc_moreinfo</mi></a>","P00571417","P00571417_01 P00571417_02",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2329","isoépitype"
"410","2015-09-03 18:56:23-03","MNHN","RECOLNAT_MNHN_P","P02010165","PreservedSpecimen",NA,"Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Smith, L.B.|Klein, R.M.",NA,"1964","11","14","Brasil","Santa Catarina","Xanxerê","Rio Xanxerê, Xanxerê and vicinity","-52.4","-26.86667",NA,NA,NA,"700","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010165' target='other'> <mi>dwc_moreinfo</mi></a>","P02010165","P02010165_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13266",NA
"411","2015-09-03 18:56:23-03","MNHN","RECOLNAT_MNHN_P","P02010163","PreservedSpecimen",NA,"Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Smith, L.B.|Reitz, R.",NA,"1956","12","20","Brasil","Santa Catarina","Porto União","13 km from Porto União.Pinheiral, bog an ruderal, south of Porto União on the road to Moatos Costa (42km).","-51.0783004760742","-26.2381000518799",NA,NA,"750","800","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010163' target='other'> <mi>dwc_moreinfo</mi></a>","P02010163","P02010163_01",NA,"hb",NA,NA,NA,NA,NA,NA,"41804","auto",NA,NA,NA,NA,"8867",NA
"412","2016-11-21 14:15:06-02","MNHN","RECOLNAT_MNHN_P","P02010160","PreservedSpecimen",NA,"Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Lourteig, A.",NA,"1967","12","20","Brasil","Santa Catarina","Florianópolis","Isla de Santa Catarina, Saco Grande.","-48.5491981506348","-27.596700668335",NA,NA,"200","400","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010160' target='other'> <mi>dwc_moreinfo</mi></a>","P02010160","P02010160_01",NA,"hb",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,"2326",NA
"413","2016-11-21 15:44:28-02","MNHN","RECOLNAT_MNHN_P","P02010292","PreservedSpecimen",NA,"Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Hatschbach, G.|Haas, H.|Lindeman, J.",NA,"1966","2","13","Brasil","Paraná","Porto Vitória","Rio Jangada","-51.2317008972168","-26.1611003875732",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010292' target='other'> <mi>dwc_moreinfo</mi></a>","P02010292","P02010292_01",NA,"hb",NA,NA,NA,NA,NA,NA,"23747","auto",NA,NA,NA,NA,"13878",NA
"414","2020-12-11 11:37:00-03","UFMG","BHCB","173320","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Rosa, JD; Lemes, EOA","8","2014","05","26","Brasil","Minas Gerais","Belo Horizonte","Parque das Mangabeiras, Próximo à estrada, em frende à ciranda de brinquedos.","-43.908056","-19.951944","-43.908056","-19.951944","1090","1090","Arbóreo, presença de flores com coloração branca.; Transição entre cerrado e mata.","BHCB018305",NA,"Southern America",NA,NA,"Dicotyledon",NA,"2014","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-11 11:37:00-03","UFMG","BHCB","68469","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Krieger, L","s.n.","1960","08","09","Brasil","Minas Gerais","Formiga",NA,"-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA,NA,NA
"416","2020-12-11 11:37:00-03","UFMG","BHCB","71010","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Ribas, OS","406",NA,NA,NA,"Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"417","2020-12-11 11:37:00-03","UFMG","BHCB","70768","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Poliquesi, CB","501",NA,NA,NA,"Brasil","Santa Catarina","Joaçaba",NA,"-51.5046997070312","-27.1781005859375",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"18588","auto",NA,NA,NA,NA,NA,NA
"418","2020-12-11 11:37:00-03","UFMG","BHCB","76138","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Hatschbach, G","51890","1988","02","19","Brasil","Santa Catarina","Rio Negrinho",NA,"-49.5182991027832","-26.2544002532959",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"51012","auto",NA,NA,NA,NA,NA,NA
"419","2020-12-11 11:37:00-03","UFMG","BHCB","175523","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Martins, JC","s.n.","2015","03","12","Brasil","Minas Gerais","Lavras","Campus da Universidade Federal de Lavras, Estrada sentido ao novo Setor de Caprinocultura","-44.999698638916","-21.2453002929688",NA,NA,"948","948","Frutos imaturos verdes e quando maduros de coloração amarelada e com aroma bastante adocicado.; Coletada em área de plantios de café e beira de estradas, área muito antropizada.","BHCB024585",NA,"Southern America",NA,NA,"Dicotyledon",NA,"2015","03","19","20044","auto",NA,NA,NA,NA,NA,NA
"420","2020-12-11 11:37:00-03","UFMG","BHCB","35035","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Kozera, C; Dittrich, VAO","s.n.","1996","11","08","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore com ca. 18m. com frutos jovens.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"421","2021-02-11 17:19:19-03","UFPR","UPCB","79452","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Andrade, S.F.","Francisco, E.M.","s.n.","1999","11","05","Brasil","Paraná","Ortigueira","Fazenda Santa Rita","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Árvore 9m, fruto imaturo verde. Pasto na beira do mato..",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"422","2021-02-11 17:19:19-03","UFPR","UPCB","29456","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Marques, M.C.M.","Marques, M.C.M.",NA,"1996","12","20","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore,ca. 18m, frutos de cor verde..",NA,NA,NA,NA,NA,NA,NA,"1996","12",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"423","2021-02-11 17:19:19-03","UFPR","UPCB","28558","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Silva, S.M. & Kozera, C.","Kozera, C.","349","1996","11","08","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, ca. 18m, com frutos jovens..",NA,NA,NA,NA,NA,NA,NA,"1996","11",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"424","2021-02-11 17:19:19-03","UFPR","UPCB","44522","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Blum, C.T. & Santos, E.P.","Santos, E.P.","1056","2001","10","10","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"850","850","Árvore de ± 15m, botão floral. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,"2001","10",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"425","2021-02-11 17:19:19-03","UFPR","UPCB","56548","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, M.L.","Santos, E.P.","1098","2001","12","18","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-49.05","-25.75","-49.05","-25.75",NA,NA,"Árvore ca. 15m de altura. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,"2007","05","08",NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-02-11 17:19:19-03","UFPR","UPCB","50489","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Possette, R.F.S. & Ribas, O.S.","Possette, R.F.S.","361","2004","10","18","Brasil","Paraná","Colombo","25°17'S 49°13'W","-49.216667","-25.283333","-49.216667","-25.283333",NA,NA,"Árvore 20m, ramificada na base, meio da mata, raro na região. Floresta ombrófila montana. Alt.: 950m s.n.m..",NA,NA,NA,NA,NA,NA,NA,"2004","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-02-11 17:19:19-03","UFPR","UPCB","60214","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, M.L.","Silva, A.D.",NA,"2007","11","08","Brasil","Paraná","São João do Triunfo","Estação Experimental da Universidade Federal do Paraná","-50.163333","-25.69","-50.163333","-25.69","774","774","Espécie arbórea com aproximadamente 20m de altura pertencente à Floresta Ombrófila Mista, suas flores são pequenas e com uma coloração esverdeada atraindo muitas espécies de polinizadores. O indivíduo está localizado no interior do fragmento..",NA,NA,NA,NA,NA,NA,NA,"2008","06","06",NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-02-11 17:19:19-03","UFPR","UPCB","67021","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, M.L.","Brotto, M.L.","303","2009","02","22","Brasil","Paraná","Prudentópolis",NA,"-50.959722","-25.043056","-50.959722","-25.043056","1000","1000","Árvore de 10 m de alt., frutos maduros amarelos. Formação Ombrófila Mista Montana..",NA,NA,NA,NA,NA,NA,NA,"2009","02","22",NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-11 17:19:19-03","UFPR","UPCB","67022","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, M.L.","Brotto, M.L.","259","2008","11","25","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.717778","-24.858333","-48.717778","-24.858333","900","900","Árvore de 20 m de alt., frutos imaturos verdes. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,"2008","12","08",NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-02-11 17:19:19-03","UFPR","UPCB","67026","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, M.L.","Brotto, M.L.","286","2009","02","10","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.717778","-24.858333","-48.717778","-24.858333","900","900","Árvore de 20 m de alt., frutos verdes. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,"2009","02","10",NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:19:19-03","UFPR","UPCB","86178","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Bonaldi, R.","Bonaldi, R | Michelon, C.","486","2011","12","09","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"432","2021-02-11 17:19:19-03","UFPR","UPCB","32610","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, M.L.","Chagas e Silva, F.","1827","1995","09","08","Brasil","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Árvore, 15m, botão floral verde, flor amarela. Freqüente. Nome vulgar: canela..",NA,NA,NA,NA,NA,NA,NA,"2007","11","13","30511","auto",NA,NA,NA,NA,NA,NA
"433","2021-02-11 17:19:19-03","UFPR","UPCB","14658","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Van der Werf, H.","Hatschbach, G.","48552","1984","10","25","Brasil","Paraná","Guaratuba","Boa Vista","-48.5746994018555","-25.8827991485596",NA,NA,"5","10","Árvore, 6m, flor verde. Mata pluvial planície litorânea..",NA,NA,NA,NA,NA,NA,NA,"1985","01","01","41937","auto",NA,NA,NA,NA,NA,NA
"434","2021-02-11 17:19:19-03","UFPR","UPCB","5374","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Nicolau, S.A.","Hatschbach, G.","12799","1965","09","17","Brasil","Paraná","Antonina","Estrada Cacatu-Serra (Rio Cachoeira)","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 15m, flor creme, mata pluvial..",NA,NA,NA,NA,NA,NA,NA,"1995","05",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"435","2020-11-10 04:40:00-03","MO","MOBOT","1841691","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. de Moraes","Pedro L. R. de Moraes","Moraes 2389","2001","2","1","Brazil","São Paulo",NA,"Serra do Japi, Jundiaí.","-46.95111","-23.23777",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2009-03-04 11:39:00-03","MO","MOBOT","100172744","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Per Dusén","Dusén 13862","1912","2","29","Brazil","Paraná",NA,"Itaperussá, in silvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
