"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","class","order","individualCount","continentOcean","preparationType","infraspecificEpithet","relationshipType","relatedCatalogItem","fieldNumber","previousCatalogNumber","typeStatus"
"285","2020-08-20 20:37:56-03","UFSC","FLOR","1741","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum","Booth ex Lindl.","Pabst, G.","1968",NA,NA,"Klein, R.M.","1966","12","20","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0001741",NA,"6975","27000","epífito, flor amarela","auto",NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-08-20 20:37:56-03","UFSC","FLOR","2495","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum longipes","(Ldl.) Teuscher","Pabst, G.","1971",NA,NA,"Klein, R.M.; Bresolin, A.","1969","11","12","Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0002495",NA,"8427","27000","epífito, flor amarelo - marrom","auto",NA,NA,"Asparagales",NA,NA,NA,"longipes",NA,NA,NA,NA,NA
"287","2020-08-20 20:37:56-03","UFSC","FLOR","2538","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum longipes","(Ldl.) Teuscher","Pabst, G.","1971",NA,NA,"Klein, R.M.","1971","05","20","Brasil","Santa Catarina","Paulo Lopes","Costa do Morro de Paulo Lopes.","-48.6836013793945","-27.9617004394531",NA,NA,"200","200","FLOR0002538",NA,"9499","23385","epífito, flor amarela","auto",NA,NA,"Asparagales",NA,NA,NA,"longipes",NA,NA,NA,NA,NA
"288","2018-02-26 18:32:35-03","UFMT","UFMT","843","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, T.E.C.","2014","11","29","Porto, C.","1917",NA,NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"UFMT00000843",NA,"650","19648","Ficus antigo-sem data de identificação.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2018-02-26 18:32:35-03","UFMT","UFMT","846","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, T.E.C.","2014","11","29","Brade, A.C.","1940","01","08","Brasil","Rio de Janeiro","Teresópolis","Serra dos Orgãos. Picada do Rancho frio.","-42.9655990600586","-22.4122009277344",NA,NA,"1500","1500","UFMT00000846",NA,"16734","38539","Epífita.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-04 15:42:04-03","IF","SPSF","44293","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","croesus","Alatiglossum croesus","(Rchb. f.) Baptista",NA,NA,NA,NA,"T.L.P.Laitano",NA,NA,NA,"Brasil","SP","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"67","53584","COLETA: Herbácea epífita, sépalas e pétalas castanho escuras, labelo amarelo com uma mácula vinácea no disco.; GEOGRAFIA: Planta originária de sementeira do Orquidário Colibri.&nf;Florida em 10/11/2006;","auto","Magnoliophyta","Liliopsida","Orchidales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"291","2021-03-04 15:42:04-03","IF","SPSF","44291","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","T.L.P.Laitano","2010","01","06","T.L.P.Laitano & L.R.S.Guimarães",NA,NA,NA,"Brasil","SP","Ubatuba","Praia Vermelha do Norte","-45.0699996948242","-23.4300003051758",NA,NA,"1","1",NA,NA,"91","34265","COLETA: Erva epífita, inflorescência racemosa, flores amarelas.; GEOGRAFIA: Planta em cultivo na coleção do Orquidário Frederico Carlos Hoehne.;","auto","Magnoliophyta","Liliopsida","Orchidales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"292","2021-03-04 15:42:04-03","IF","SPSF","44290","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","unicolor","Alatiglossum unicolor","(Rolfe) Baptista","T.L.P.Laitano","2010","01","06","H.D.Bicalho","1967","04","30","Brasil","PR","Guaira","Parque Nacional Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,NA,NA,"33984","COLETA: Erva epífita, flores tatalmente amarelas.; GEOGRAFIA: Planta em cultivo na coleção do Orquidário Frederico Carlos Hoehne, sob o número P-6591.;","auto","Magnoliophyta","Liliopsida","Orchidales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"293","2021-03-04 15:42:04-03","IF","SPSF","44289","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","uniflorum","Alatiglossum uniflorum","(Lindl.) Baptista","T.L.P.Laitano","2010","01","06","T.L.P.Laitano & L.R.S.Guimarães","2010","01","06","Brasil","MG","Serra do Cipó","Mata ciliar do Rio Três Pontinhas","-43.544444","-19.281389",NA,NA,"1258","1258",NA,NA,"121",NA,"COLETA: Erva epífita encontrada em mata ciliar primitiva, formando densas touceiras.&nf;Floresceu no Orquidário.; GEOGRAFIA: Planta em cultivo na coleção do Orquidário Frederico Carlos Hoehne, sob o número P-2083.;",NA,"Magnoliophyta","Liliopsida","Orchidales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"294","2021-03-04 15:42:05-03","IF","SPSF","41491","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl.) M.W.Chase & N.H.Wil.","W.Forster","2011","12","30","J.B.Baitello & C.R.Lima","2009","01","28","Brasil","SP","Itapeva","Estação Experimental","-49.063611","-24.068333",NA,NA,"700","700",NA,NA,"2264",NA,"COLETA: Planta epífita, flores amarelas.; GEOGRAFIA: Beira do rio Pirituba;",NA,"Magnoliophyta","Liliopsida","Orchidales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"295","2021-03-04 15:42:05-03","IF","SPSF","44292","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","((Booth ex Lindl.)) M.W.Chase & N.H.Williams","I.S. Marques","2019","09","26","V.P.Castro Neto",NA,NA,NA,"Brasil","BA","Camaçã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: Erva epífita; flores castanhas, perfumadas, apice amarelo.; GEOGRAFIA: Planta em cultivo na coleção do Orquidário Frederico Carlos Hoehne, sob o número P-848.;",NA,"Magnoliophyta","Liliopsida","Orchidales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"296","2021-03-04 15:42:06-03","IF","SPSF","28736","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","T.Caetano","2009","05","11","I.Cordeiro","2000","11","23","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"2385","30093","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;","auto","Magnoliophyta","Liliopsida","Orchidales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"297","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","biflorum","Oncidium biflorum","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Espírito Santo",NA,"Habitat supra arbores in prov. Espiritu-Santo loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,"P03P6N0064","s.n.",NA,"Floret Januario - Februario",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"298","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","biflorum","Oncidium biflorum","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Espírito Santo",NA,"Habitat supra arbores in prov. Espiritu-Santo loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,"P03P6N0064","s.n.",NA,"Floret Januario - Februario",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"299","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","croesus","Oncidium croesus","Rchb.f.",NA,NA,NA,NA,"Williams, S",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat supra arbores in prov. Rio de Janeiro ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Floret Julio",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"300","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","croesus","Oncidium croesus","Rchb.f.",NA,NA,NA,NA,"Williams, S",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat supra arbores in prov. Rio de Janeiro ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Floret Julio",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"301","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","hassleri","Oncidium hassleri","Cogn.",NA,NA,NA,NA,"Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"Habitat in truncis arborum prope Caaguazú in Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"9284",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"302","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","hassleri","Oncidium hassleri","Cogn.",NA,NA,NA,NA,"Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"Habitat in truncis arborum prope Caaguazú in Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"9284?",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"303","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","hassleri","Oncidium hassleri","Cogn.",NA,NA,NA,NA,"Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"Habitat in truncis arborum prope Caaguazú in Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"9284",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"304","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","hassleri","Oncidium hassleri","Cogn.",NA,NA,NA,NA,"Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"Habitat in truncis arborum prope Caaguazú in Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"9284?",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"305","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Comm. Geogr.Geol. S. Paulo",NA,NA,NA,"Brazil",NA,NA,"ad Villa de Santa Amaro",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","2866?",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"306","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Fr. De Vos",NA,NA,NA,"Brazil","Santa Catarina",NA,"in insula S. Catharina",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","s.n.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"307","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Fr. De Vos",NA,NA,NA,"Brazil","Santa Catarina",NA,"in insula S. Catharina",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","s.n.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"308","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Habitat in arboribus prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,NA,NA,NA,"P03P6N0063","1667?","25710",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"309","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Maly, FP",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","in prov. Rio de Janeiro ad Petropolis","-43.1786","-22.505",NA,NA,NA,NA,NA,"P03P6N0063","446?","36524",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"310","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Burchell, WJ",NA,NA,NA,"Brazil","São Paulo","Santos","prope Santos","-46.33","-23.96",NA,NA,NA,NA,NA,"P03P6N0063","3053","26836",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"311","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Veitch, JG",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo","ad Serra dos Orgãos prope Novo Friburgo","-42.5311","-22.2819",NA,NA,NA,NA,NA,"P03P6N0063","s.n.","33190",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"312","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Habitat in arboribus prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,NA,NA,NA,"P03P6N0063","1667","25710",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"313","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Wawra, H",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","in prov. Rio de Janeiro ad Petropolis","-43.1786","-22.505",NA,NA,NA,NA,NA,"P03P6N0063","s.n.","36524",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"314","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Maly, FP",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","in prov. Rio de Janeiro ad Petropolis","-43.1786","-22.505",NA,NA,NA,NA,NA,"P03P6N0063","470?","36524",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"315","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Wawra, H",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","in prov. Rio de Janeiro ad Petropolis","-43.1786","-22.505",NA,NA,NA,NA,NA,"P03P6N0063","s.n.","36524",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"316","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Ule, EHG",NA,NA,NA,"Brazil","Santa Catarina",NA,"in ins. S. Catharina supra arbores",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","s.n.",NA,"Floret Decembri - Martio",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"317","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austro-orientali loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","2934",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"318","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Ule, EHG",NA,NA,NA,"Brazil","Santa Catarina",NA,"in ins. S. Catharina supra arbores",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","s.n.",NA,"Floret Decembri - Martio",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"319","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Petropol",NA,NA,NA,"Brazil",NA,NA,"In Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","s.n.(Hort.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"320","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Weir, JR",NA,NA,NA,"Brazil",NA,NA,"in prov. Rio de Janeiro vel S. Paulo",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","s.n.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"321","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Morel, F",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","s.n.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"322","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Veitch, JG",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo","ad Serra dos Orgãos prope Novo Friburgo","-42.5311","-22.2819",NA,NA,NA,NA,NA,"P03P6N0063","s.n.","33190",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"323","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Maly, FP",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","in prov. Rio de Janeiro ad Petropolis","-43.1786","-22.505",NA,NA,NA,NA,NA,"P03P6N0063","470","36524",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"324","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Maly, FP",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","in prov. Rio de Janeiro ad Petropolis","-43.1786","-22.505",NA,NA,NA,NA,NA,"P03P6N0063","446","36524",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"325","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Petropol",NA,NA,NA,"Brazil",NA,NA,"In Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","s.n.(Hort.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"326","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","187?",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"327","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Morel, F",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","s.n.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"328","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Weir, J",NA,NA,NA,"Brazil",NA,NA,"in prov. Rio de Janeiro vel S. Paulo",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","s.n.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"329","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","187",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"330","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Comm. Geogr.Geol. S. Paulo",NA,NA,NA,"Brazil",NA,NA,"ad Villa de Santa Amaro",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","2866",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"331","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austro-orientali loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,"P03P6N0063","2934?",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"332","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","unicolor","Oncidium unicolor","Rolfe",NA,NA,NA,NA,"Will. Bull.",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.(Hort.",NA,"Floret Septembri",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"333","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","unicolor","Oncidium unicolor","Rolfe",NA,NA,NA,NA,"Will. Bull.",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.(Hort.",NA,"Floret Septembri",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"334","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum","Booth ex Lindl.",NA,NA,NA,NA,"Weir, J",NA,NA,NA,"Brazil",NA,NA,"in prov. Rio de Janeiro vel S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"335","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum","Booth ex Lindl.",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro supra arbores ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"5873",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"336","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum","Booth ex Lindl.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austro-orientali loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,"4521?",NA,"Floret Aprili",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"337","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum","Booth ex Lindl.",NA,NA,NA,NA,"Weir, JR",NA,NA,NA,"Brazil",NA,NA,"in prov. Rio de Janeiro vel S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"338","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum","Booth ex Lindl.",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro supra arbores ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"640",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
