"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","infraspecificEpithet","individualCount","typeStatus","eventTime","fieldNumber"
"190","2015-03-01 19:11:00-03","MO","MOBOT","1938185","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","J. Perez","Paula Cardona","Cardona 30","1992","5","31","Colombia","Antioquia","Sabaneta","Vereda las lomitas",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","1938186","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","D. Restrepo","* MEDEL","MEDEL 206","1997","9","15","Colombia","Antioquia","Retiro","Finca La MAria. bh-MB","-75.5","6.06666",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"192","2012-04-19 05:08:00-03","MO","MOBOT","1938187","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","J. C. Marrugo","J. C. Marrugo","Marrugo 636","2001","12","26","Colombia","Antioquia","Santa Rosa de Osos","Vereda Mina vieja. bh-MB","-75.46666","6.65",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"193","2014-12-26 11:34:00-02","MO","MOBOT","1939821","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Luz V. Correa|Heriberto David","Correa 16",NA,NA,NA,"Colombia","Antioquia","Marinilla","Vereda Alto del Mercado","-75.33916","6.17666",NA,NA,"2260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"194","2015-12-26 12:08:00-02","MO","MOBOT","1940033","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","F. J. Roldan","F.J. González T.","González T. 49",NA,NA,NA,"Colombia","Antioquia","Titiribí","Vereda Corcovado, sitio Alto de Buenvista","-75.78333","6.06666",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"195","2011-11-23 16:28:00-02","MO","MOBOT","1940034","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","F. J. Roldan","Francisco J. Roldán|Ramiro Fonnegra G.","Roldán 2643","1997","4","2","Colombia","Antioquia","Medellín","Parque Ecológico Piedras Blancas, plantas ornamentales de la Cabaña.","-75.4833333","6.3",NA,NA,"1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA,NA
"196","2014-04-04 05:55:00-03","MO","MOBOT","1940035","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Juan Carlos Arias G.","Arias G. 412",NA,NA,NA,"Colombia","Antioquia","Abejorral","Inspeccion de policia El Guico, Vereda El Cedro. bmh-MB","-75.43333","5.91666",NA,NA,"2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","1956638","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Quinones, Bibl. J.J.Triana 15:98","López","LÓPEZ 8",NA,NA,NA,"Colombia","Meta","Villavicencio","Bosque de Viena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"198","2012-04-13 08:57:00-03","MO","MOBOT","2479320","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Roberto M. Klein|A. Bresolin","Klein 6197","1965","9","14","Brazil","Santa Catarina",NA,"Ilha de Santa Catarina, Canasvieras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"199","2012-05-15 15:41:00-03","MO","MOBOT","3272899","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","R. Liesner","Jim Conrad|Werner Dietrich","Conrad 2112","1974","1","6","Brazil","Santa Catarina",NA,"45-75 hill slope 5 km west of Itajaí.",NA,NA,NA,NA,"100.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"200","2009-08-05 15:11:00-03","MO","MOBOT","3273287","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","F. Almeda","W.G. Berendsohn","Berendsohn 160",NA,NA,NA,"Brazil",NA,NA,"Widely cultivated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"201","2013-08-23 04:12:00-03","MO","MOBOT","3273545","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Paulo Guimarães","Apparicio P. Duarte","Duarte 73420","1950",NA,NA,"Brazil","Santa Catarina",NA,"IIha de Sta. Catarina prope Florianopolis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"202","2009-12-04 16:48:00-02","MO","MOBOT","3273695","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Paulo Guimarães","Gert G. Hatschbach|C. Koczicki","Hatschbach 25675","1970","11","28","Brazil","Paraná",NA,"IIha do Mel (mun. Paranaguá).",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"203","2009-07-01 12:39:00-03","MO","MOBOT","3273822","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Paulo Guimarães","Barry A. Prigge","Prigge 6444","1985","7","17","Brazil",NA,NA,"Native Region. Garden Location: Sectio 29.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","3274050","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Pérez","Perez 40","1995","6","18","Venezuela","Aragua",NA,"A la orilla del camino finalizando el pueblo de la Colonia Tovar.","-67.33555","10.34722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"205","2012-05-15 15:41:00-03","MO","MOBOT","3274283","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Paulo Guimarães","Jim Conrad|Werner Dietrich","Conrad 2169","1974","1","8","Brazil","Santa Catarina",NA,"Beach ± 20 km north of Florianópolis on the mainland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"206","2011-06-21 05:10:00-03","MO","MOBOT","977212","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","J.J. Wurdack (US)","Ramiro Fonnegra G.|et al.","Fonnegra G. 3171","1989","6","22","Colombia","Antioquia","Santa Bárbara","Vereda La Ursula.",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","09627","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Paulo Guimarães","J. Mattos",NA,NA,NA,NA,"Brasil","São Paulo","Pedro Taques","Cubatão-Mongaguá",NA,NA,NA,NA,NA,NA,"Numa capoeira, pequeno arbusto 1 m, flores vermelhas-roxas;",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"208","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","09649","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"M. Kuhlmann",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Tracheophyta","Myrtales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"209","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","33854","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Valguda, E.","611.0","2015","01","21","Brasil","Rio Grande do Sul","Osório","Lagoa dos Veados","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27350","auto","Tracheophyta","Myrtales","America do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"210","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","09626","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Silvia Correa Chiea","Laudenor Rodrigues",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cultivada;",NA,NA,NA,NA,NA,"53584","auto","Tracheophyta","Myrtales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"211","2018-09-12 14:48:20-03","UNIOESTE","UNOP","9312","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Silva, D.R. da","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","567","2018","01","23","Brasil","Paraná","Capanema","Futura área do reservatório da UHE Baixo Iguaçu, estrada à margem esquerda do Rio Iguaçu.","-53.641069","-25.523903","-53.641069","-25.523903","257","257","Árvore 5 m de altura. Folhas discolores, cartáceas, pilosas. Flores roxas.",NA,NA,"2018","03","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-07-10 09:47:39-03","MBML","MBML-HERBARIO","52107",NA,"Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","F. Gonzatti/03-VIII-2016","F. Gonzatti","2232","2015","11","22","Brasil","Rio Grande do Sul","Osório","Margem Oeste da Lagoa Horácio","-50.232222","-29.906389","50W13'56","29S54'23","3","3","Sub-arbustos, formando moitas as margens de lago artificial. Solo arenoso. Pétalas violáceas. Folhas velutinas","MBML052107","MBML052107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-01-09 21:48:38-03","UNICENTRO","HUCO","2386","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Lopes, G.L.","Spartaus, G.G.M.","s.n.","2005","10","24","Brasil","Paraná","Irati","Riozinho","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"HUCO002386",NA,"2010",NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-01-09 21:48:38-03","UNICENTRO","HUCO","3331","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Oliveira, A.A.","Verdi, M.; et al.; et al.","4977","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo, Parque Estadual da Serra do Tabuleiro","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,"Florística IFFSC 226, Lat.: 27° 53' 36 S; Log.: 48° 45' 21 O; Altitude: 295 m, FURB 30951; Arbusto, 1,2 metros, flor roxa, estádio de sucessão mosaico de inicial, médio a avançado; Floresta Ombrófila Densa, interior de fragmento; H","HUCO003331",NA,"2010","10","18","23385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-02-08 13:25:37-03","UFBA-IMS","HVC","5143","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Carvalho,G.S.; Garcia,R.J.F.","R.J.F.Garcia; E.H.P.Barreto; Y.K.Fukushima-Hein","3677","2013","11","22","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flores com pétalas e estames roxos","HVC00005143",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-01-26 14:12:42-03","CPACT","ECT","6345","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.","L.L.Nunes","F.Gonzatti","2232","2015","11","22","Brasil","Rio Grande do Sul","Osório","Margem Oeste da Lagoa Horácio.","-50.232222","-29.906389","50º13'56''W","29º54'23''S","3","3",NA,"ECT0006345","ECT0006345",NA,NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2014-09-09 14:08:42-03","UNIVILLE","JOIW","567","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC) Cogn","Charlin Manoel Raimundo","J.C.F.Melo Jr.","681","2007","12","18","Brasil","SC","Jaraguá do Sul - Guaramirim, BR-280","Floresta Ombrófila Densa Terras Baixas - Estágio Médio de Regeneração","-48.809444","-26.442417","48º48'34,0 W","26º26'32,7 S",NA,NA,"MAD=base; CB=4,5cm; h=1,5m; Flor roxa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2014-12-23 12:40:59-02","UNIVILLE","JOIW","722","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC) Cogn","Charlin Manoel Raimundo","M.S.Weiers","32","2008","01","23","Brasil","SC","BR - 280 próximo ao trevo de Barra do Sul","Restinga","-48.680111","-26.369833","48º40'48,4 W","26º22'11,4 S","34","34","Arvoreta,MAD=galho;CAP=15cm;h=2,5m. Petalas roxas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-01 11:49:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(D.C) Cong.","Meyer, FS","Wasum, R","4593","2010","02","19","Brasil","Rio Grande do Sul","Caxias do sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Em terreno baldio.",NA,NA,"2010","04",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-01 11:49:17-03","UFPE","UFP","64862","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(D.C) Cong.","Meyer, FS","Wasum, R","4593","2010","02","19","Brasil","Rio Grande do Sul","Caxias do sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Em terreno baldio.","UFP064862",NA,"2010","04",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-01 11:49:17-03","UFPE","UFP","23784","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(D.C) Cong.","Irgang, BE","Schlidwein, C","919","1989","12","29","Brasil","Santa Catarina","Florianopólis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Trigona spinipes desmontando e destruindo as flores. Plebeia sp. Bombus sp. planta cutlivada.","UFP023784",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-01 11:49:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(D.C) Cong.","Irgang, BE","Schlidwein, C","919","1989","12","29","Brasil","Santa Catarina","Florianopólis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Trigona spinipes desmontando e destruindo as flores. Plebeia sp. Bombus sp. planta cutlivada.",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","2437730","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","paulistana","Tibouchina paulistana","Hoehne",NA,"A. Loefgren","3433","1896","12","29","Brazil","São Paulo",NA,"San Francisco dos Campos.",NA,NA,NA,NA,NA,NA,NA,"US00120083","US00120083_01",NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1","Type fragment",NA,NA
"224","2020-09-12 05:00:02-03","US","US","3323745","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"M. Urbani","2","1995","10","2","Argentina","Corrientes",NA,"Cultivado en Santa Ana.",NA,NA,NA,NA,NA,NA,NA,"US02919038",NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"225","2020-09-12 05:00:02-03","US","US","2908509","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"J. A. Steyermark","111133","1974","10","15","Venezuela","Miranda",NA,"Quinta Santa Genoveva, Urbanizacion Santa Eduvigis. Estado: Miranda.",NA,NA,NA,NA,"920",NA,NA,"US02919033","US02919033_01",NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","2567517","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. M. Klein & -- Bresolin",NA,"1965","9","14","Brazil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,"2",NA,NA,"US01906336","US01906336_01 US01906336_02",NA,NA,NA,"27000","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"227","2020-09-12 05:00:02-03","US","US","2698299","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"G. Hatschbach & O. Guimarães",NA,"1973","1","26","Brazil","Rio Grande do Sul","Torres","Lagoa Itapeva, Porto da Colonia","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"US01906349","US01906349_01 US01906349_02",NA,NA,NA,"20837","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","2588224A","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"A. Lourteig",NA,"1967","12","20","Brazil","Santa Catarina",NA,"Camino a Itajaí a Estreito.",NA,NA,NA,NA,NA,NA,NA,"US01906334","US01906334_01 US01906334_02",NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"229","2020-09-12 05:00:02-03","US","US","2728936","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"J. R. de Mattos",NA,"1964","3",NA,"Brazil","São Paulo",NA,"Pedro taques. Rodovia Cubatão-Mongaguá",NA,NA,NA,NA,NA,NA,NA,"US01906326","US01906326_01 US01906326_02",NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"230","2020-09-12 05:00:02-03","US","US","2404789","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. M. Klein",NA,"1961","11","19","Brazil","Santa Catarina","Itajaí","Cabeçudas","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,NA,"US01906339","US01906339_01 US01906339_02",NA,NA,NA,"27253","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"231","2020-09-12 05:00:02-03","US","US","2321024","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. Reitz",NA,"1952","12","22","Brazil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"5",NA,NA,"US01906342","US01906342_01 US01906342_02",NA,NA,NA,"31105","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"232","2020-09-12 05:00:02-03","US","US","2438667","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"F. C. Hoehne",NA,"1932","1","2","Brazil","São Paulo","São Paulo","Cultivada no Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01906328","US01906328_01 US01906328_02",NA,NA,NA,"53584","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","3042252","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"S.C.",NA,"1981","1","28","Brazil","Santa Catarina","Palhoça","Campo do Maciambu","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"US01906331","US01906331_01 US01906331_02",NA,NA,NA,"31105","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"234","2020-09-12 05:00:02-03","US","US","3230831","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"J. Cure","03","1983","8",NA,"Colombia","Bogota D.C.",NA,"Carrera 14 com 92, Bogotá, Colombia.",NA,NA,NA,NA,NA,NA,NA,"US02919036",NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"235","2020-09-12 05:00:02-03","US","US","2958728","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"H. García Barriga","21308","1981","12","2","Colombia","Cundinamarca",NA,"Traída de la región de Pereira. Departamento de Cundinamarca: Bogotá, calle 93 entre carrera 16 y 17. Jardín Exterior.",NA,NA,NA,NA,"2600",NA,NA,"US02919029",NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"236","2020-09-12 05:00:02-03","US","US","2561957","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. M. Klein",NA,"1968","12","14","Brazil","Santa Catarina","Camboriú",NA,"-48.6543998718262","-27.0252990722656",NA,NA,"10",NA,NA,"US01906333","US01906333_01 US01906333_02",NA,NA,NA,"19854","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"237","2020-09-12 05:00:02-03","US","US","2321022","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. Reitz",NA,"1948","2","7","Brazil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"35",NA,NA,"US01906347","US01906347_01 US01906347_02",NA,NA,NA,"19684","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"238","2020-09-12 05:00:02-03","US","US","3220865","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"H. Rodríguez","1040","1980","3","21","Venezuela","Miranda",NA,"Estación Experimental de la Faceltad de Agronomía, U.C.V. El Laurel Edo. Miranda. Cultivada cerca del comedor de la Estación.",NA,NA,NA,NA,NA,NA,NA,"US02919035",NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"239","2020-09-12 05:00:02-03","US","US","2143865","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"A. A. Beetle",NA,"1952","8","6","Brazil","Rio Grande do Sul",NA,"2 km south of coastal town of Torres.",NA,NA,NA,NA,NA,NA,NA,"US01906350","US01906350_01 US01906350_02",NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"240","2020-09-12 05:00:02-03","US","US","3329196","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"C. Velez & E. Flórez","4491","1994","10",NA,"Colombia","Quindío",NA,"Departamento del Quindio, municipio de Calarca sector La Línea, finca El Cedral.",NA,NA,NA,NA,"1800",NA,NA,"US02919030",NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US","2782801","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"L. Smith, R. M. Klein & A. Bresolin",NA,"1975","2","17","Brazil","Santa Catarina","Florianópolis","Tapera da base aérea","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"US01906332","US01906332_01 US01906332_02",NA,NA,NA,"27000","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
