"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"309","2011-12-20 17:55:00-02","MO","MOBOT","100437151","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","José R. Pirani|et al.","Pirani 37157","1984","12","20","South America","Brazil","Bahia",NA,"Lençóis. Mata mesofila. Perto do trevo da entrada da cidade.","-41.3","-12.4666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"310","2011-12-20 18:07:00-02","MO","MOBOT","100437152","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","J. Lima|et al.","Lima 162","1984","8","9","South America","Brazil","Bahia","Encruzilhada","Estrada Divisa Alegre-Divisopolis.","-41.15","-15.7333333","960.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"311","2013-05-10 09:45:00-03","MO","MOBOT","100593246","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Walter A. Palacios|N. Jaramillo","Palacios Cuenca 16437","2008","10","20","South America","Ecuador","Esmeraldas","Quinindé","Cantón Quininde. Cristobal Colón.","-79.15","0.45","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","5",NA
"312","2016-10-13 06:02:00-03","MO","MOBOT","100734786","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","D. Neill (ECUAMZ)","David A. Neill|Wilson Quizhpe","Neill 16816","2009","6","27","South America","Ecuador","Zamora-Chinchipe","Yantzaza","Cordillera del Cóndor region. Río Machinaza watershed, east of Los Encuentros. Wet cloud forest on slope below sandstone plateau; 0.25-hectare forest inventory plot, Aurelian Plot 1. Fruta del Norte mining area of Kinross Aurelian, about 500 m north of Las Peñas camp.","-78.4963889","-3.7813889","1560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"474","2",NA
"313","2011-08-31 15:13:00-03","MO","MOBOT","1061157","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Enrique Forero|et al.","Forero 9284","1982","4","15","South America","Colombia","Chocó","Bojaya","Hoya del Río Atrato, quebrada del Fuerte, arriba Bellavista.","-76.9666667","6.5166667","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"314","2011-07-26 16:10:00-03","MO","MOBOT","117760","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Gruppo in Novon 20(2): 163-164","Alwyn H. Gentry|Miryam Monsalve B.|W. Ladrach|H. Mazuera","Gentry 48296","1984","7","18","South America","Colombia","Valle del Cauca","Buenaventura","BAJO CALIMA: road to Juanchaco Palmeras. Pluvial forest.","-77.2","3.91666","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-311","2",NA
"315","2011-06-13 14:51:00-03","MO","MOBOT","1287273","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo (SPF)","Alwyn H. Gentry|Enrique Rentería A.","Gentry 23817","1979","1","8","South America","Colombia","Chocó",NA,"32 km S of Quibdo on Quibdo-Istmina road, forest edge.","-76.61666","5.48333","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1652","5",NA
"316","2017-01-28 05:27:00-02","MO","MOBOT","1287274","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Gruppo in Novon 20(2): 163-164","Alwyn H. Gentry|Jorge Brand","Gentry 36777","1982","6","12","South America","Colombia","Chocó",NA,"Ca. 4 km E of Quibdo on road to Tutunendo, tropical pluvial forest, secondary forest and remnant trees in pasture.","-76.623","5.708","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2305",NA,NA
"317","2011-08-11 18:10:00-03","MO","MOBOT","2075164","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Merello","Juan Guillermo Ramírez","Ramírez Arango 6000","1997","2","22","South America","Colombia","Antioquia","Cáceres","Corregimiento El Tigre. bh-T/bmh-T","-75.18333","7.43333","430.00000000",NA,NA,NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2011-12-19 15:38:00-02","MO","MOBOT","100436980","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","José R. Pirani","Pirani 4153","1998","3","2","South America","Brazil","Minas Gerais","Congonhas","Estrada para Cruz dos Alves, a ca. 3 km de Congonhas do Norte. Mata de Planalto.","-43.7166667","-18.8833333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"319","2011-08-12 10:38:00-03","MO","MOBOT","2807508","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R. Pirani","Gert G. Hatschbach","Hatschbach 36698","1975","5","22","South America","Brazil","Distrito Federal",NA,"Taguatinga.","-48.05","-15.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"320","2011-08-12 11:03:00-03","MO","MOBOT","2808360","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Gruppo in Novon 20(2): 163-164","Josefina Espina Z.","Espina Z. 1515","1985","2","23","South America","Colombia",NA,NA,"Departamento del Chocó; Municipio de Quibdó,carretera Quibdó-Guayabal.","-76.65","5.7833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"321","2011-12-19 14:35:00-02","MO","MOBOT","2808515","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Gruppo in Novon 20(2): 163-164","F. García Cossio","García Cossio 79","1984","4","1","South America","Colombia",NA,NA,"Departmento del Chocó; Municipío de Quibdó, carretera Quibdó, carretera Quibdó-Yuto. Río Cabí.","-76.6333333","5.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"322","2012-04-20 18:00:00-03","MO","MOBOT","3144411","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 6138","1981",NA,NA,"South America","Brazil",NA,NA,"Brasilia DF, Bacia do Rio Sao Bartolomeu.","-47.9166667","-16.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"323","2011-08-12 15:05:00-03","MO","MOBOT","3144646","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","Gert G. Hatschbach","Hatschbach 43869","1981",NA,NA,"South America","Brazil","Minas Gerais",NA,"Rod. BR-040, Uberlandia, 20 Km L, Minas Gerais","-48.2666667","-18.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"324","2021-02-04 09:02:00-03","MO","MOBOT","3144755","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J. Kallunki","Howard S. Irwin","Irwin 13345","1966","3","3","South America","Brazil","Goiás",NA,"Rocky campo, 3km . N. of Cristalina, Goias. Among rocks.","-47.6","-16.7666667","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"325","2011-08-12 10:30:00-03","MO","MOBOT","3148725","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","B.A.S. Pereira","Ezechias P. Heringer","Heringer 6985","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Lado Direito da estrada Nucleo Bandeirante?Riacho Fundo.","-47.95","-15.8666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","3150393","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","MACEDO","MACEDO 3286",NA,NA,NA,"South America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2011-08-12 10:50:00-03","MO","MOBOT","3150547","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Gert G. Hatschbach","Hatschbach 41486","1978",NA,NA,"South America","Brazil","Minas Gerais",NA,"Cristalia, arredores,.","-42.85","-16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"328","2013-05-07 06:03:00-03","MO","MOBOT","3151145","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Ynés Mexia","Mexia 4612","1930","4","15","South America","Brazil","Minas Gerais",NA,"Viscosa Agricultural College lands.","-42.8666667","-20.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"329","2013-05-07 06:03:00-03","MO","MOBOT","3151251","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Ynés Mexia","Mexia 4612","1930","4","15","South America","Brazil","Minas Gerais",NA,"Viscosa Agricultural College lands; slope above Chacha Valley; remnant of original forest.","-42.8666667","-20.75","710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"330","2011-08-12 10:45:00-03","MO","MOBOT","3151919","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","William R. Anderson","Anderson 8014","1973","4","3","South America","Brazil","Goiás",NA,"12 km by road N of Cristalina.; cerrado on red clay, just N of Abrupt change fromcrystal sand flora.","-47.6","-16.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"331","2020-05-11 14:31:00-03","MO","MOBOT","3152764","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","fide M. Groppo","Romeu P. Belém","Belém 3751","1968","6","27","South America","Brazil","Minas Gerais",NA,"Minas Gerais. Rodovia BR 4, km 944.","-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"332","2011-08-12 10:18:00-03","MO","MOBOT","3153174","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J. Kallunki","Howard S. Irwin","Irwin 13119","1966","2","23","South America","Brazil","Distrito Federal",NA,"Between Taguatinga and Braslandia.Hortia brasiliana","-48.125","-15.7416666","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"333","2019-10-30 04:39:00-03","MO","MOBOT","3151630","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 15567","1974","1","28","South America","Brazil","Bahia",NA,"Ca. 6 km N. of Barra da Estiva on Ibicoara road. Grassland with low shrubs and scatered woodland.","-41.3","-13.58333","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","3148248","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J. Kallunki","Jardim","Jardim 25","1993","1","7","South America","Brazil","Bahia",NA,"Município de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 IIhéus/Una. Região da Mata Higrófila Sul Baiana.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2011-08-12 09:51:00-03","MO","MOBOT","3152455","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Howard S. Irwin|Thomas R. Soderstrom","Irwin 5998","1964","9","4","South America","Brazil","Distrito Federal",NA,"Cerrado, ca. 32 km S.W. of Brasilia on road to Anapolis.","-48.2833333","-16.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"336","2011-08-12 10:48:00-03","MO","MOBOT","3153258","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","Howard S. Irwin","Irwin 10997","1965","12","3","South America","Brazil","Goiás",NA,"Corolla and anthers pink. Occasional. Cerrado. Ca. 20 km. South of Corumba de Goias.","-48.8","-15.9166667","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"337","2011-08-11 18:11:00-03","MO","MOBOT","3153329","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Merello","Enrique Forero|Roberto Jaramillo M.|Jeffrey B. McElroy","Forero 1233","1975","4","26","South America","Colombia","Chocó",NA,"Carretera Quibdo -Guayabal. Duata. Orillas del rio Duata.","-76.6666667","5.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"338","2016-10-13 06:00:00-03","MO","MOBOT","3350240","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","D. Neill","David A. Neill|NSF dendrology course","Neill 15304","2006","11","6","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Cordillera del Cóndor region, upper Río Nangaritza. Area de Conservación Los Tepuyes, on upper portion of sloping sandstone plateau southwest of Las Orquídeas. Dense, wet forest, in and near 1-hectare forest inventory plot, Nangaritza Upper Sandstone Plateau Plot.","-78.6844444","-4.2588889","1620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400","8",NA
"339","2011-12-19 14:29:00-02","MO","MOBOT","3355584","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","W. Wayt Thomas","Thomas 12207","2000","10","3","South America","Brazil","Bahia",NA,"Uruçuca: Serra Grande forest, 7.3 km N of Serra Grande on old road to Itacaré. Southern Wet Forest.","-39.0166667","-14.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"340","2013-05-07 06:03:00-03","MO","MOBOT","3363623","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","Ynés Mexia","Mexia 5278","1930","11","11","South America","Brazil","Minas Gerais",NA,"Vicosa, Agricultural College lands. Pasture of Chacha Valley, in remnant of Forest; cleared pasture.","-42.8666667","-20.75","680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"341","2020-05-11 13:58:00-03","MO","MOBOT","400956","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo (SPF)","Galo A. Tipaz|Jorge Zuleta|N. Guanga","Tipaz 1222","1992","6","19","South America","Ecuador","Carchi","Tulcán","Parroquia Tobar Donoso. Sector Sabalera. Reserva Indígena Awá. Bosque primario Noreste Casa Comunal.","-78.4","1","650.00000000",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-19","8",NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","941641","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R. Pirani","Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","Killeen 4939","1993","3","30","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Bosque de galeria. En campo rupestre.","-60.39583","-14.81138","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","966226","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R. Pirani","Timothy J. Killeen|J. Balce|C. Graham","Killeen 7457","1995","7","21","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Laja, sobre senda de Geobol; 15 km al SE de Los Fierros. Campo sujo, sobre suelos superficiales, encima de la meseta.","-60.76138","-14.55833","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"344","2011-08-12 10:36:00-03","MO","MOBOT","3144135","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J. Kallunki","Ezechias P. Heringer","Heringer 6932","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio Sao Bartolomeu, lado direito da DF-15.","-47.9166667","-16.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"345","2011-08-12 15:08:00-03","MO","MOBOT","3152899","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J. Kallunki","Howard S. Irwin","Irwin 13455","1966","3","4","South America","Brazil","São Paulo",NA,"Cerrado, ca. 10 km. W of Cirstalina, Goias.","-47.3666667","-16.7666667","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"346","2020-05-11 13:49:00-03","MO","MOBOT","3173436","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J. Kallunki","H. van der Werff|Bruce Gray|Wilson Quizhpe","van der Werff 21675","2006","10","25","South America","Ecuador","Zamora-Chinchipe","El Pangui","Cordillera del Cóndor. Ridge in upper Río Wawaime watershed; tributary of Río Quimi. Along trail below sandstone summit plateau, low forest on peaty soil.","-78.4355555","-3.5777778","1300.00000000",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"429","10",NA
"347","2014-02-27 15:27:00-03","MO","MOBOT","3466061","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","S.G. Beck (LPB)","S. Bergeron","Bergeron 835","1992","8",NA,"South America","Bolivia","Beni","Vaca Diez","Alto-Ivón. Bosque denso húmedo de tierra firme. Parcela de 10 m. x 1000 m.","-66.0333333","-11.75","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"348","2015-05-20 10:37:11-03","UFERSA","MOSS","11050","S","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Salles, A.H.; out","Salles, A.H.","2868","2003","12","17","América do Sul","Brasil","Goiás","Pirenópolis","estrada indo para o Parque dos Pirineus.","-48.9592","-15.8525","1295",NA,"arbusto 1m; rara no local; coletado no cerrado, margem de estrada; com botões florais rosas e flores rosas.",NA,NA,"1295",NA,NA,NA,"40887","auto","2003",NA,"12","17",NA,NA,NA,NA
"349","2020-08-31 09:09:51-03","INPA","INPA","105323","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Pirani, JR","Folli, DA","52","1978","11","13","Southern America","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Est. Flamengo, ant. X-1, km 9, 150, lado esquerdo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"INPA0105323","INPA0105323 INPA0105323_e INPA0105323_e1",NA,NA,NA,NA,"48094","auto","2005",NA,"09",NA,NA,NA,NA,NA
"350","2020-08-31 09:09:51-03","INPA","INPA","161341","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.; Groppo Junior, M","Lima, JCA de","162","1984","08","09","Southern America","Brasil","Bahia","Encruzilhada","Estrada Divisa Alegre - Divisópolis. Vegetação secundária da Floresta Estacional Decidual; solo argiloso; relevo suave ondulado.","-41.15","-15.733333","960",NA,NA,"INPA0161341","INPA0161341 INPA0161341_e INPA0161341_e1","960",NA,"-41.15","-15.733333",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"351","2020-08-31 09:09:51-03","INPA","INPA","93443","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Pirani, JR","Anderson, WR","10245","1973","05","14","Southern America","Brasil","Goiás",NA,"Ca. 15 km (straight line) N of Corumbá de Goiás. Wooded hill of blocky quartzite outcrops and sandy, rocky cerrado at its base.","-48.8086","-15.78805","1250",NA,NA,"INPA0093443",NA,"1300","paratype","-48.8086","-15.78805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-08-31 09:09:51-03","INPA","INPA","245805","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Santos, MDM","Santos, MDM","21","2006","09","18","Southern America","Brasil","Distrito Federal","Gama","Reserva da Embrapa Hortaliças","-48.1475","-15.93","1021",NA,NA,"INPA0245805","INPA0245805 INPA0245805_e INPA0245805_num","1021",NA,"-48.1475","-15.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-01-10 20:47:46-03","INPA","INPA","105257","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Pirani, JR","Rylands, AB","154/1980","1980","11","15","Southern America","Brasil","Bahia","Una","Estação Experimental Lemos Maia. CEPLAC. Floresta do lado W da estação.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"INPA0105257","INPA0105257 INPA0105257_e INPA0105257_e1",NA,NA,NA,NA,"36070","auto","2005",NA,"09",NA,NA,NA,NA,NA
"354","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","10329",NA,"Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo/2004","L. D. Thomaz","1594","1993","03","03",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"Altura 19m. PAP 128cm, caule interno amarelado. Estério.","MBML010329",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","18981",NA,"Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo/09-IV-2008","L. Kollmann; et al","5857","2002","12","17",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333",NA,NA,"Árvore 13m. Fuste 50m . Botões avermelhados.","MBML018981",NA,NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","22293",NA,"Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo/IV-2008","E. P. Heringer","602","1941","05","15",NA,"Brasil","Minas Gerais",NA,"Estação Experimental de Café Coronel Pacheco",NA,NA,NA,NA,"Árvore porte elegante como da canela sassafrás, desenvolve-se nos pastos formando associações, folhagem densa e copada. Flores roxas, comum na região.","MBML022293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","30042",NA,"Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R. Pirani/2010","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3609","2007","04","17",NA,"Brasil","Espírito Santo","Santa Leopoldina","Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi.","-40.492222","-20.026667","300",NA,"Árvore 15m, fuste 9m, Dap 40cm, frutos verdes. Interior de mata.","MBML030042",NA,"300",NA,"40W29'32","20S1'36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","39850",NA,"Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo/27-03-2011","A. M. Assis; A. P. Fontana, K. F. O. Faria, C. Esgario, Valdemar Pagung","1104","2005","11","26",NA,"Brasil","Espírito Santo","Santa Leopoldina","Propriedade Família Balbino - Timbuí Seco","-40.592339","-20.044581",NA,NA,"Árvore 12 m. Botões e flores rosas. Frutos jovens verdes. Floresta Ombrófila Densa Montana em Estágio Médio/Avançado de Regeneração - encosta. Borda da Mata.","MBML039850",NA,NA,NA,"40W35'32,42","20S2'40,49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
