"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","previousCatalogNumber","fieldNumber","sex"
"268","2021-03-15 16:37:00-03","NY","NYBG","00935142","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","D. Teixeira",NA,NA,NA,"M. C. de Assis","1995","10","31","Brazil","Distrito Federal","Brasília","Fazenda Sucupira- Mata da Churrasueira","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=972813' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935142","NY00935142_01","medium","289","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"269","2021-03-15 16:37:00-03","NY","NYBG","4135205","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"H. Pittier","1925","04","11","Venezuela","Yaracuy",NA,"Between Marin and Carbonero",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458037' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135205",NA,"medium","11768","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"270","2021-03-15 16:37:00-03","NY","NYBG","778540","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","R. Callejas Posada",NA,NA,NA,"J. L. Hage","1981","10","17","Brazil","Bahia","Ilhéus","Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415).","-39.2273659","-14.771874",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795462' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778540","NY00778540_01","medium","1467","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"271","2021-03-15 16:37:00-03","NY","NYBG","778542","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"O. X. B. Machado","1945","06","10","Brazil","Rio de Janeiro",NA,"Restinga da Tijuca","-43.36594","-23.011012",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795466' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778542","NY00778542_01","medium","s.n.","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"272","2021-03-15 16:37:00-03","NY","NYBG","555708","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"R. E. Braga","1961","01","20","Brazil","Paraná","Ivaté","Ivaté","-53.3692","-23.4094",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529822' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555708","NY00555708_01","medium","1549","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"273","2021-03-15 16:37:00-03","NY","NYBG","4135207","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"J. A. Steyermark","1966","01","24","Venezuela","Falcón",NA,"Cerro Santa Ana, ascensión del lado sur desde el pueblo de Santa Ana",NA,NA,NA,NA,"600","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458039' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135207",NA,"medium","94614","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"274","2021-03-15 16:37:00-03","NY","NYBG","778544","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"B. D. Sucre","1969","11","04","Brazil","Rio de Janeiro",NA,"Guanabara. Recreio dos Bandeirantes.","-43.482796","-23.016442",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795502' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778544","NY00778544_01","medium","6202","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"275","2021-03-15 16:37:00-03","NY","NYBG","4135211","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"J. A. Steyermark","1974","08","30","Venezuela","Falcón","Silva","escarpas calcáreas que miran al norte, a lo largo del Golfete de Guare, al sur de Chichiriviche, barrancas cubiertas con bosques","-68.2714","10.9",NA,NA,"1","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458043' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135211",NA,"medium","110448","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"276","2021-03-15 16:37:00-03","NY","NYBG","778543","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"A. P. Duarte","1960","09","06","Brazil","Rio de Janeiro",NA,"Guanabara. Sacopã","-43.205324","-22.971706",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795467' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778543","NY00778543_01","medium","5280","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"277","2021-03-15 16:37:00-03","NY","NYBG","4135186","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"R. de Nichel","1982","01","08","Bolivia","Santa Cruz","Cordillera","Alto Parapeti",NA,NA,NA,NA,"850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458018' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135186",NA,"medium","122","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"278","2021-03-15 16:37:00-03","NY","NYBG","555709","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"G. G. Hatschbach","1962","09","25","Brazil","Paraná","Adrianópolis","Paranaí","-48.9908","-24.6572",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529823' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555709","NY00555709_01","medium","9298","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"279","2021-03-15 16:37:00-03","NY","NYBG","4135203","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"L. Aristeguieta","1969","07",NA,"Venezuela","Monagas",NA,"Reserva Forestal de Guarapiche. Maturín",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458035' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135203",NA,"medium","7243","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"280","2021-03-15 16:37:00-03","NY","NYBG","555693","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"J. Santoro","1948","03","23","Brazil","São Paulo","Campinas","Campinas","-47.039738","-22.887661",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529800' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555693","NY00555693_01","medium","9254","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"281","2021-03-15 16:37:00-03","NY","NYBG","555712","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"C. W. Mosén","1873","12","25","Brazil","São Paulo","Sao Joao da Boa Vista","Serra de Caracol","-46.79","-21.96",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529811' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555712","NY00555712_01","medium","1677","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"282","2021-03-15 16:37:00-03","NY","NYBG","555704","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"R. A. Wasum","1992","02","10","Brazil","Rio Grande do Sul","Imigrante","Imigrante - Bugenfelz","-51.7767","-29.3556",NA,NA,"600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529810' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555704","NY00555704_01","medium","8166","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"283","2021-03-15 16:37:00-03","NY","NYBG","778546","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","E. F. Guimarães; C. L. F. Ichaso",NA,NA,NA,"B. D. Sucre","1969","10","14","Brazil","Rio de Janeiro",NA,"Estrada do Grumari.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795506' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778546","NY00778546_01","medium","6077","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"284","2021-03-15 16:37:00-03","NY","NYBG","778541","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","E. F. Guimarães",NA,NA,NA,"F. Atala","1960","02","22","Brazil","Rio de Janeiro",NA,"Praia de Grumarim.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795464' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778541","NY00778541_01","medium","276","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"285","2021-03-15 16:37:00-03","NY","NYBG","555678","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1977","12","10","Brazil","Paraná","Marechal Cándido Rondon","Bom Jardim","-54.0567","-24.5561",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529794' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555678","NY00555678_01","medium","40569","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"286","2021-03-15 16:37:00-03","NY","NYBG","00555674","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","R. Callejas Posada",NA,NA,NA,"G. G. Hatschbach","1970","10","25","Brazil","Mato Grosso do Sul","Rio Brilhante","Rio Sta. Luzia","-54.5464","-21.8019",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529787' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555674","NY00555674_01","medium","25196","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"287","2021-03-15 16:37:00-03","NY","NYBG","4135201","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"R. L. Liesner","1982","04","06","Venezuela","Federal",NA,"32 km east of La Guaira, 4 km east of Anare. 0 to 150 m. From coast to about 3 km inland along quebrada","-66.65","10.63",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458033' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135201",NA,"medium","13452","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"288","2021-03-15 16:37:00-03","NY","NYBG","1181425","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","E. F. Guimarães",NA,NA,NA,"M. M. Saavedra","2007","11","29","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa, RPPN do Instituto Sul Mineiro de Estudo e Conservação da Natureza. Corredor de Fauna.","-46.2653","-21.3661",NA,NA,"844","844","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1370003' target='other'> <mi>dwc_moreinfo</mi></a>","NY01181425","NY01181425_01","medium","585","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"289","2021-03-15 16:37:00-03","NY","NYBG","555690","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"B. Rambo","1949","12","14","Brazil","Rio Grande do Sul","Osorio","Lagoa dos Barros, pr. Osorio","-50.2694","-29.8869",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529792' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555690","NY00555690_01","medium","44754","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"290","2021-03-15 16:37:00-03","NY","NYBG","555714","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","R. Callejas Posada",NA,NA,NA,"L. R. Landrum","1982","01","14","Brazil","Rio de Janeiro","Niterói","Niteroi, Itaipuacu, Falso Pao de Acucar","-43.02","-22.97",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529788' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555714","NY00555714_01","medium","4144","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"291","2021-03-15 16:37:00-03","NY","NYBG","00957150","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","R. Callejas Posada",NA,NA,NA,"J. E. de Paula","1982","11","10","Brazil","Mato Grosso do Sul",NA,"Baia do Castelo, a 140 km. de Corumbá, em direcção à cabeceira.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086812' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957150","NY00957150_01","medium","1679","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"292","2021-03-15 16:37:00-03","NY","NYBG","4135200","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"R. L. Liesner","1982","03","11","Venezuela","Portuguesa",NA,"30 km west of Guanare by air. Along Río Tucupido","-70.02","9.03",NA,NA,"200","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458032' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135200",NA,"medium","12519","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"293","2021-03-15 16:37:00-03","NY","NYBG","4144079","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"A. Fernandez","2015","08","04","Venezuela","Vargas",NA,"Parroquia Macuto. Parque Nacional Waraira Repano (El Ávila), vertiente norte. 900-1200 m al NE de la Estación San José. Bajando hacia Macuto. Área de la futura torre 11","-66.8872","10.5822",NA,NA,"760","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4462963' target='other'> <mi>dwc_moreinfo</mi></a>","NY04144079",NA,"medium","36362","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"294","2021-03-15 16:37:00-03","NY","NYBG","555702","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"O. X. B. Machado","1946","04","26","Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca - Distrito Federal","-43.274528","-22.95583",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529808' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555702","NY00555702_01","medium","s.n.","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"295","2021-03-15 16:37:00-03","NY","NYBG","555696","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"Restinga I","1953","08","08","Brazil","Rio de Janeiro","Cabo Frio","Arraial Cabo Frio, Cabo Frio Island, trail to the old light house","-42.0183","-22.8794",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529803' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555696","NY00555696_01","medium","742","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"296","2021-03-15 16:37:00-03","NY","NYBG","555682","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"N. Y. Sandwith","1952","02","17",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529818' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555682","NY00555682_01 NY00555682_02","medium","s.n.","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"297","2021-03-15 16:37:00-03","NY","NYBG","778547","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","E. F. Guimarães",NA,NA,NA,"O. X. B. Machado","1945","07","21","Brazil","Rio de Janeiro",NA,"Guanabara. Restinga da Tijuca.","-43.36594","-23.011012",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778547","NY00778547_01","medium","s.n.","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"298","2021-03-15 16:37:00-03","NY","NYBG","4135185","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"M. H. Nee","2006","02","09","Bolivia","Tarija","Gran Chaco","5-5.7 km W of the center of Villa Montes on road to Entre Ríos and Tarija (not the new segment under construction now), 0-0.7 km toward Villa Montes from the highway bridge over the Río Pilcomayo","-63.5111","-21.2578",NA,NA,"400",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458017' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135185",NA,"medium","54035","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"299","2021-03-15 16:37:00-03","NY","NYBG","02434843","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"R. M. Britez","1993","02","23","Brazil","Paraná","Tres Barras do Parana","Serra do Facão","-53.1806","-25.4192",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2671297' target='other'> <mi>dwc_moreinfo</mi></a>","NY02434843","NY02434843_01","medium",NA,"Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"300","2021-03-15 16:37:00-03","NY","NYBG","555697","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"J. I. de A. Falcao","1949","05","07","Brazil","Paraná","Foz do Iguaçu","Parque Nacional de Iguaçú","-54.5881","-25.5481",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529798' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555697","NY00555697_01","medium","148","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"301","2021-03-15 16:37:00-03","NY","NYBG","00952297","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","M. Carvalho-Silva",NA,NA,NA,"J. R. Pirani","1988","02","23","Brazil","Espírito Santo","Guarapari","Guarapari: Rodovia do Sol, estrada que liga a BR-101 a Praia Setibana ES-060 a 6 km da BR-101","-40.45","-20.55",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1418413' target='other'> <mi>dwc_moreinfo</mi></a>","NY00952297","NY00952297_01","medium","2452","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"302","2021-03-15 16:37:00-03","NY","NYBG","555683","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"F. A. Barkley","1948","11","10",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529806' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555683","NY00555683_01","medium","7382","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"303","2021-03-15 16:37:00-03","NY","NYBG","555711","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"G. G. Hatschbach","1961","04","06","Brazil","Paraná","Guairá","Parque Nacional 7 Quedas","-54.2556","-24.08",NA,NA,"220","220","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555711","NY00555711_01","medium","7996","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"304","2021-03-15 16:37:00-03","NY","NYBG","4135184","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"D. Villarroel S.","2006","05","25","Bolivia","Santa Cruz","Andrés Ibáñez","Reserva Privada de Patrimonio Natural Arubai, a 8 km de la comunidad de Terebinto","-63.42","-17.68",NA,NA,"225",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458016' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135184",NA,"medium","596","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"305","2021-03-15 16:37:00-03","NY","NYBG","1280654","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","E. F. Guimarães",NA,NA,NA,"C. Farney","2007","08","08","Brazil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia.","-42.0278","-22.9661",NA,NA,"100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1616289' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280654","NY01280654_01","medium","4799","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"306","2021-03-15 16:37:00-03","NY","NYBG","4135209","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"F. J. Breteler","1963","11","06","Venezuela","Mérida",NA,"30 km S. W. of Mérida along road to San Cristóbal.",NA,NA,NA,NA,"1100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458041' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135209",NA,"medium","3267","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"307","2021-03-15 16:37:00-03","NY","NYBG","555671","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"P. C. Hutchison","1957","09","30","Peru","Amazonas","Bagua","On the Rio Utcubamba. on Cerro Tapur an hour's jeep-ride above Hacienda Misqui ca. 40 km south of Bagua Grande",NA,NA,NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529797' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555671","NY00555671_01","medium","1468","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"308","2021-03-15 16:37:00-03","NY","NYBG","555699","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"R. E. Braga","1958","04","18","Brazil","Paraná",NA,"Serra dos Dourados",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529819' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555699","NY00555699_01","medium","1713","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"309","2021-03-15 16:37:00-03","NY","NYBG","00957145","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"W. A. Ducke","1909","04","23","Brazil",NA,NA,"Serra de Baturite, Bico Alto.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086675' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957145","NY00957145_01","medium","s.n.","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"310","2021-03-15 16:37:00-03","NY","NYBG","555673","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","A. Schinini",NA,NA,NA,"A. Schinini","1993","03","31","Paraguay","Alto Paraná",NA,"Pto. Bertoni","-54.58","-25.67",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529782' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555673","NY00555673_01","medium","28259","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"311","2021-02-08 11:09:48-03","UNESP-IBB","BOTU","28916","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Silva, A.V.","2013","04","10","Brasil","São Paulo","Pardinho",NA,"-48.346111","-23.052222","48°20'46w","23°03'08s",NA,NA,NA,"BOTU028916",NA,NA,"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
