"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","country","individualCount","occurrenceRemarks","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","year","month","dayIdentified","recordedBy","recordNumber","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"119","2021-03-31 13:41:09-03","MN","R","221747","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum","Parm. ex Knowles & Westc.","Hoehne, F.C.","Brasil",NA,"Comissão Rondon","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1915","11",NA,"Hoehne, F.C.","6433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-31 13:41:09-03","MN","R","221748","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum","Parm. ex Knowles & Westc.","Hoehne, F.C.","Brasil",NA,"Comissão Rondon","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1915","11",NA,"Hoehne, F.C.","6429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-31 13:41:09-03","MN","R","3230","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum","Parm. ex Knowles & Westc.","Hoehne, F.C.","Brasil",NA,"Comissão Rondon","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1915","11",NA,"Hoehne, F.C.","6405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-31 13:41:09-03","MN","R","3417","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum","Parm. ex Knowles & Westc.","Sampaio, A.J.","Brasil",NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d'Araujo, F.J.R.","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-31 13:41:09-03","MN","R","221744","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum","Parm. ex Knowles & Westc.","Bowden, J.K.","Brasil",NA,"Herbário Fernando Segadas-Vianna","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto","1964","02","1945","03","10","Segadas-Vianna, F.","763","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-31 13:41:09-03","MN","R","3418","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum","Parm. ex Knowles & Westc.","Sampaio, A.J.","Brasil",NA,NA,"Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto",NA,NA,"1894","03",NA,"Ule, E.H.G.","283",NA,NA,"1800","1800",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-31 13:41:09-03","MN","R","104076","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum","Parm. ex Knowles & Westc.","Mello Filho, L.E.","Brasil",NA,NA,"Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto","1957",NA,"1957","04",NA,"Mello Filho, L.E.","1411","19",NA,"2500","2500",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-31 13:41:09-03","MN","R","3279","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum","Parm. ex Knowles & Westc.",NA,"Brasil",NA,NA,"Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"33190","auto",NA,NA,"1895","04",NA,"Ule, E.H.G.","4018","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-31 13:41:09-03","MN","R","3415","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum","Parm. ex Knowles & Westc.","Sampaio, A.J.","Brasil",NA,NA,"Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto",NA,NA,"1903","12",NA,"Dusén, P.K.H.","2758","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-31 13:41:09-03","MN","R","3398","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum","Parm. ex Knowles & Westc.","Sampaio, A.J.","Brasil",NA,NA,"Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto",NA,NA,"1903","12",NA,"Dusén, P.K.H.","2739","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-01-28 09:15:00-03","MN","R","239622","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Couto, D.R.","Brasil",NA,NA,"Minas Gerais","Tiradentes","Serra de São José","-44.75","-21.101111","44°45'W","21°6'4S",NA,NA,"2014","09","2014","09","25","Couto, D.R.; Alves, R.J.V.; Silva, N.G.; Sadala, R.; Marques, A. et al.","2964-a -","25",NA,"1045","1045",NA,"R010070135",NA,NA,NA,NA,NA,NA
"130","2021-03-31 13:41:09-03","MN","R","107938","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Pabst, G.F.J.","Brasil",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"1962","04","1953","02","15","Vidal, J.","II - 6004",NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-31 13:41:09-03","MN","R","107941","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Pabst, G.F.J.","Brasil",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"1962","04","1953","02","15","Vidal, J.","II - 6073",NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-31 13:41:09-03","MN","R","24868","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Kraenzlin","Brasil",NA,NA,"São Paulo","São Caetano",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1914","02",NA,"Brade, A.C.","6264","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-31 13:41:09-03","MN","R","138250","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Pabst, G.F.J.","Brasil",NA,"The New York Botanical Garden/Plants of the Planalto do Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,"17082","auto","1978",NA,"1971","01",NA,"Irwin, H.S.; Harley, R.M. & Onishi, E.","30251","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-31 13:41:09-03","MN","R","221746","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Pabst, G.F.J.","Brasil",NA,"Comissão Geografica e Geologica de Minas","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,"39093","auto","1958","08","1897","12","27","Silveira, A.A.","2219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-31 13:41:09-03","MN","R","221745","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Pabst, G.F.J.","Brasil",NA,NA,"Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto","1958","12","1958","02","14","Castellanos, A.","21926","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-01-28 09:15:00-03","MN","R","239622","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Couto, D.R.","Brasil",NA,NA,"Minas Gerais","Tiradentes","Serra de São José","-44.75","-21.101111","44°45'W","21°6'4S",NA,NA,"2014","09","2014","09","25","Couto, D.R.; Alves, R.J.V.; Silva, N.G.; Sadala, R.; Marques, A. et al.","2964-a -","25",NA,"1045","1045",NA,"R010070135",NA,NA,NA,NA,NA,NA
"137","2021-03-31 13:41:09-03","MN","R","107938","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Pabst, G.F.J.","Brasil",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"1962","04","1953","02","15","Vidal, J.","II - 6004",NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-31 13:41:09-03","MN","R","107941","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Pabst, G.F.J.","Brasil",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"1962","04","1953","02","15","Vidal, J.","II - 6073",NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-31 13:41:09-03","MN","R","24868","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Kraenzlin","Brasil",NA,NA,"São Paulo","São Caetano",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1914","02",NA,"Brade, A.C.","6264","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-31 13:41:09-03","MN","R","138250","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Pabst, G.F.J.","Brasil",NA,"The New York Botanical Garden/Plants of the Planalto do Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,"17082","auto","1978",NA,"1971","01",NA,"Irwin, H.S.; Harley, R.M. & Onishi, E.","30251","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-31 13:41:09-03","MN","R","221746","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Pabst, G.F.J.","Brasil",NA,"Comissão Geografica e Geologica de Minas","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,"39093","auto","1958","08","1897","12","27","Silveira, A.A.","2219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-31 13:41:09-03","MN","R","221745","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Pabst, G.F.J.","Brasil",NA,NA,"Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto","1958","12","1958","02","14","Castellanos, A.","21926","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-31 13:41:09-03","MN","R","221854","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","mixtum","Oncidium mixtum","Schltr.",NA,"Brasil",NA,NA,"Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,"1963",NA,NA,"Pfeiffer, W.C.","79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-02-15 11:46:54-02","IPA","IPA","29664","S","Plantae","Plantae",NA,NA,"Orchidaceae","Gomesa","blanchetii","Gomesa blanchetii","(Rchb. f.) M.W.Chase & N.H.Williams","Carvalho, D.N.","Brasil",NA,NA,"Pernambuco","Brejo da Madre de Deus","Propriedade Bituri.","-36.3711013793945","-8.14583015441895",NA,NA,"34231","auto","2014","04","1973","09",NA,"Andrade-Lima","73-7512","15","Southern America",NA,NA,NA,"IPA0029664",NA,NA,NA,NA,NA,NA
"145","2019-06-28 12:17:08-03","IPA","IPA","2028","S","Plantae","Plantae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H.Williams","Moreira, L.H.L.","Brasil",NA,"Flores amarelas.","Minas Gerais","Ouro Preto","entre arbustos; capoeira rala, morros.","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto","2019","06","1951","01","05","Andrade-Lima","51-781","12","Southern America",NA,NA,NA,"IPA0002028",NA,NA,NA,NA,NA,NA
"146","2020-12-20 21:18:45-03","UFV","VIC","038636","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) Campacci",NA,"Brasil",NA,"Herbácea de afloramento rochoso.","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Pedra do pato.","-42.2789001464844","-20.7255992889404",NA,NA,"20038","auto",NA,NA,"2010","04",NA,"Tinti, B.V.","s.n.","23",NA,NA,NA,NA,"VIC038636","VIC038636",NA,NA,NA,NA,NA
"147","2020-12-20 21:18:45-03","UFV","VIC","028218","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams",NA,"Brasil",NA,"Planta crescendo em mancha de solo raso, sobre afloramento rochoso granitoide, flor amarela de máculas ferruginosas.","Minas Gerais","Araponga","PESB, Serra das 3 cabeças,totem deitado.","-42.5208015441895","-20.6667003631592",NA,NA,"16385","auto",NA,NA,"2003","12",NA,"Valente, G.E.; et al.","1402","01",NA,NA,NA,NA,"VIC028218",NA,NA,NA,NA,NA,NA
"148","2020-12-20 21:18:45-03","UFV","VIC","050779","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) Campacci",NA,"Brasil",NA,NA,"Minas Gerais","Caparaó","Parque Nacional do Caparaó, trilha que leva ao Pic","-41.9043998718262","-20.523099899292",NA,NA,"15056","auto",NA,NA,"2015","10",NA,"Cordeiro, A A C; Campos, P. .V.","s.n.","02",NA,NA,NA,NA,"VIC050779","VIC050779",NA,NA,NA,NA,NA
"149","2020-12-20 21:18:45-03","UFV","VIC","038098","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) Campacci",NA,"Brasil",NA,"Herbácea, afloramento rochoso.campo graminoso.","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Pedra do pato.","-42.2789001464844","-20.7255992889404",NA,NA,"20038","auto",NA,NA,"2010","04",NA,"Tinti, B.V.","s.n.","23",NA,NA,NA,NA,"VIC038098","VIC038098",NA,NA,NA,NA,NA
"150","2016-07-05 11:14:19-03","FFCLRP","LBMBP","791","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb.f.","E.R. Pansarin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2016-07-05 11:14:19-03","FFCLRP","LBMBP","791","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb.f.","E.R. Pansarin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2016-07-05 11:14:19-03","FFCLRP","LBMBP","715","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","ramosum","Oncidium ramosum","Lindl.","E.R. Pansarin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 14:40:45-03","UFJF","CESJ","72385","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","T.E.C. Meneguzzo","Brasil",NA,"Sépalas e pétalas amarelas com máculas marrons, labelo amarelo com calo marrom. Habitat: bioma Floresta Atlântica, fitofisionomia Campo de Altitude. Hábito/Forma de Vida: rupícola.","Minas Gerais","Passa Quatro","APA da Mantiqueira, Serra Fina, trilha do Capim Dourado","-44.9","-22.45","-44.9","-22.45",NA,NA,"2015",NA,"2015","04",NA,"T.E.C. Meneguzzo; J.F.A. Baumgratz; M. Nadruz; D. Gonzaga","1399","01","América do Sul",NA,NA,NA,"CESJ072385",NA,NA,NA,NA,NA,NA
"154","2019-11-21 14:40:53-03","UFJF","CESJ","9732","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","P.I.S. Braga","Brasil",NA,"Saxícola, lugares mais abrigados. Caulobulbos muito grandes. Pendão floral de mais de 2m. Labelo amarelo, demais peças castanho.","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,"20553","auto","1983","02","1970","12","28","L. Krieger","CESJ9732","19","América do Sul",NA,NA,NA,"CESJ009732",NA,NA,NA,NA,NA,NA
"155","2020-07-02 18:55:45-03","UFJF","CESJ","52269","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","C.N. Fraga","Brasil",NA,"Terrestrem em campo de altitude. Folhas verdes. Sépalas e pétalas amarelo-esverdeadas, maculadas de castanho. Labelo amarelo, máculas castanhas ao redor do disco, calo alvo maculado de castanho. Coluna verde-clara, projeções alares da coluna amarelas.","Minas Gerais","Rio Preto","Serra Negra, Trilha para o Burro de Ouro.","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto","2009","02","2008","12","13","N.L. Abreu; C.N. Matozinhos","304","13","América do Sul",NA,NA,NA,"CESJ052269",NA,NA,NA,NA,NA,NA
"156","2020-07-02 18:55:45-03","UFJF","CESJ","47647","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","C.N. Fraga","Brasil",NA,"Terrestre. Pseudobulbo verde. Folhas discolores. Sépalas e pétalas amarelo-esverdeadas, maculadas de castanho. Labelo amarelo, máculas castanhas ao redor do disco, calo alvo maculado de castanho. Coluna verde-clara, projeções alares da coluna amarelas.","Minas Gerais","Rio Preto","Serra Negra, trilha para o Ninho da Égua.","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto","2009","02","2006","08",NA,"N.L. Abreu; L. Menini Neto; C.N. Matozinhos; F.S. Souza","102","22","América do Sul",NA,NA,NA,"CESJ047647",NA,NA,NA,NA,NA,NA
"157","2019-11-21 14:40:53-03","UFJF","CESJ","55019","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","L. Menini Neto","Brasil",NA,"Terricola, flores amarelas maculadas de castnho; em campo rupestre.","Minas Gerais","Lima Duarte","Serra Negra, Fazenda Serra Negra","-43.793098449707","-21.8425006866455",NA,NA,"30417","auto","2010","05","2009","11",NA,"S.M. Dutra; J.H.C. Ribeiro; J.A. Oliveira; A.C. Mezzonato; A.P.G. de Faria","19","20","América do Sul",NA,NA,NA,"CESJ055019",NA,NA,NA,NA,NA,NA
"158","2019-11-21 14:40:53-03","UFJF","CESJ","49789","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","C.N. Fraga","Brasil",NA,"Erva terrestre, sobre solo arenoso, campo rupestre; pseudobulbo verde ovóide; folhas verde claro;i nflorescência com cerca de 2,20 m, pedúnculo verde claro, flor com sépalas e pétalas amarelas maculadas de castanho, coluna verde com alas.","Minas Gerais","Rio Preto","R.P.P.N. São Lourenço do Funil, 22º01'08,3 S, 43º54'12,9 W. ca. 1100 m.s.m. Areial.","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto","2009","02","2007","12",NA,"S.S.L. Gomes; F.S. Souza; T.M. Machado; S.A. Roman; I.C.Almeida; T. Mota; S.M. Dutra; F.R.G.","01","08","América do Sul",NA,NA,NA,"CESJ049789",NA,NA,NA,NA,NA,NA
"159","2019-11-21 14:40:53-03","UFJF","CESJ","52950","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","N.L. Abreu","Brasil",NA,"Terrestre em campo. Pseudobulbo e folhas verde-claro. Flores amarelas maculadas de vináceo; labelo amarelo com máculas castanhas no disco.","Minas Gerais","Rio Preto","Serra Negra, Trilha para a Cachoeira do Marciano.","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto","2009","02","2009","02","03","N.L. Abreu; A.C. Mezzonato; J.A. Oliveira; D. Monteiro; K.B.L. Baldini","312","04","América do Sul",NA,NA,NA,"CESJ052950",NA,NA,NA,NA,NA,NA
"160","2019-11-21 14:40:53-03","UFJF","CESJ","9732","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","P.I.S. Braga","Brasil",NA,"Saxícola, lugares mais abrigados. Caulobulbos muito grandes. Pendão floral de mais de 2m. Labelo amarelo, demais peças castanho.","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,"20553","auto","1983","02","1970","12","28","L. Krieger","CESJ9732","19","América do Sul",NA,NA,NA,"CESJ009732",NA,NA,NA,NA,NA,NA
"161","2020-07-02 18:55:45-03","UFJF","CESJ","52269","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","C.N. Fraga","Brasil",NA,"Terrestrem em campo de altitude. Folhas verdes. Sépalas e pétalas amarelo-esverdeadas, maculadas de castanho. Labelo amarelo, máculas castanhas ao redor do disco, calo alvo maculado de castanho. Coluna verde-clara, projeções alares da coluna amarelas.","Minas Gerais","Rio Preto","Serra Negra, Trilha para o Burro de Ouro.","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto","2009","02","2008","12","13","N.L. Abreu; C.N. Matozinhos","304","13","América do Sul",NA,NA,NA,"CESJ052269",NA,NA,NA,NA,NA,NA
"162","2020-07-02 18:55:45-03","UFJF","CESJ","47647","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","C.N. Fraga","Brasil",NA,"Terrestre. Pseudobulbo verde. Folhas discolores. Sépalas e pétalas amarelo-esverdeadas, maculadas de castanho. Labelo amarelo, máculas castanhas ao redor do disco, calo alvo maculado de castanho. Coluna verde-clara, projeções alares da coluna amarelas.","Minas Gerais","Rio Preto","Serra Negra, trilha para o Ninho da Égua.","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto","2009","02","2006","08",NA,"N.L. Abreu; L. Menini Neto; C.N. Matozinhos; F.S. Souza","102","22","América do Sul",NA,NA,NA,"CESJ047647",NA,NA,NA,NA,NA,NA
"163","2019-11-21 14:40:53-03","UFJF","CESJ","55019","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","L. Menini Neto","Brasil",NA,"Terricola, flores amarelas maculadas de castnho; em campo rupestre.","Minas Gerais","Lima Duarte","Serra Negra, Fazenda Serra Negra","-43.793098449707","-21.8425006866455",NA,NA,"30417","auto","2010","05","2009","11",NA,"S.M. Dutra; J.H.C. Ribeiro; J.A. Oliveira; A.C. Mezzonato; A.P.G. de Faria","19","20","América do Sul",NA,NA,NA,"CESJ055019",NA,NA,NA,NA,NA,NA
"164","2019-11-21 14:40:53-03","UFJF","CESJ","49789","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","C.N. Fraga","Brasil",NA,"Erva terrestre, sobre solo arenoso, campo rupestre; pseudobulbo verde ovóide; folhas verde claro;i nflorescência com cerca de 2,20 m, pedúnculo verde claro, flor com sépalas e pétalas amarelas maculadas de castanho, coluna verde com alas.","Minas Gerais","Rio Preto","R.P.P.N. São Lourenço do Funil, 22º01'08,3 S, 43º54'12,9 W. ca. 1100 m.s.m. Areial.","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto","2009","02","2007","12",NA,"S.S.L. Gomes; F.S. Souza; T.M. Machado; S.A. Roman; I.C.Almeida; T. Mota; S.M. Dutra; F.R.G.","01","08","América do Sul",NA,NA,NA,"CESJ049789",NA,NA,NA,NA,NA,NA
"165","2019-11-21 14:40:53-03","UFJF","CESJ","52950","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","N.L. Abreu","Brasil",NA,"Terrestre em campo. Pseudobulbo e folhas verde-claro. Flores amarelas maculadas de vináceo; labelo amarelo com máculas castanhas no disco.","Minas Gerais","Rio Preto","Serra Negra, Trilha para a Cachoeira do Marciano.","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto","2009","02","2009","02","03","N.L. Abreu; A.C. Mezzonato; J.A. Oliveira; D. Monteiro; K.B.L. Baldini","312","04","América do Sul",NA,NA,NA,"CESJ052950",NA,NA,NA,NA,NA,NA
"166","2019-11-21 14:40:57-03","UFJF","CESJ","64435","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","ramosum","Oncidium ramosum","Lindl.","L. Menini Neto","Brasil",NA,"Terrícola, ca. 1,7m; flores amarelas; interior de mata.","Minas Gerais","Barbacena","Sítio Rancho Novo","-43.7736015319824","-21.2257995605469",NA,NA,"27982","auto","2014","05","2014","03",NA,"D.R. Gonzaga","318","01","América do Sul",NA,NA,NA,"CESJ064435",NA,NA,NA,NA,NA,NA
"167","2019-11-21 14:40:57-03","UFJF","CESJ","64401","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Oncidium","ramosum","Oncidium ramosum","Lindl.","L. Menini Neto","Brasil",NA,"Terrícola. Flores amarelas, pintalgadas de alaranjado. Pseudobulbos enterrados.","Minas Gerais","Itamonte","Hotel Casa Alpina, 22°22,44'S, 44°48,94'W. 2130 m.s.m.","-44.8699989318848","-22.283899307251",NA,NA,"26914","auto","2011",NA,"2011","04",NA,"T.A. Batista; A.R. Naves","295","30","América do Sul",NA,NA,NA,"CESJ064401",NA,NA,NA,NA,NA,NA
"168","2019-08-20 10:00:46-03","UNICAMP","UEC","103085","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","Brazil",NA,NA,"Minas Gerais",NA,"Serra do Cipó, Morro do Juquinha.",NA,NA,NA,NA,NA,NA,"2015",NA,"1998","12",NA,"Faria, AD","s.n.",NA,NA,NA,NA,NA,"UEC017472","UEC017472",NA,NA,NA,NA,NA
