"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"620","2008-05-27 22:02:00-03","MO","MOBOT","405258","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Martín E. Timaná|Nestor Jaramillo","Timaná 2728","1991","10","22","South America","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la trocha B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","M. Timana (CUZ)","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","119",NA
"621","2008-07-07 10:56:00-03","MO","MOBOT","405581","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Martín E. Timaná","Timaná 2323","1991","9","24","South America","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Plantas colectadas en el claro del albergue.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","M. Timana (CUZ)","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","101",NA
"622","2008-05-27 22:02:00-03","MO","MOBOT","405770","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Martín E. Timaná|Nestor Jaramillo","Timaná 3176","1991","11","13","South America","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la quebrada Gamitana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","133",NA
"623","2008-05-27 22:02:00-03","MO","MOBOT","405778","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Martín E. Timaná|Nestor Jaramillo","Timaná 3179","1991","11","13","South America","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la quebrada Gamitana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","133",NA
"624","2008-05-27 22:02:00-03","MO","MOBOT","405798","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Martín E. Timaná|Nestor Jaramillo","Timaná 3183","1991","11","13","South America","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la quebrada Gamitana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","133",NA
"625","2008-05-27 22:02:00-03","MO","MOBOT","406234","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Gerrit Davidse|Otto Huber","Davidse 15371","1978","4","20","South America","Venezuela","Amazonas",NA,"ATURES: 23 km NE of Puerto Ayacucho and 8 km E of the highway to El Burro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.P. Pennington","-67.41666","5.85","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","78-32",NA
"626","2014-04-04 05:45:00-03","MO","MOBOT","406834","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Alwyn H. Gentry|Rodolfo Vásquez|C. Blaney|Nestor Jaramillo","Gentry 61826","1988","2","21","South America","Peru","Loreto","Maynas","Explorer's Inn, Río Amazonas near Indiana. Non-inundated upland forest on rich clayey soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington","-73.05","-3.5","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-124",NA
"627","2014-04-04 05:45:00-03","MO","MOBOT","406968","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 17082","1991","7","7","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario, inundable solo cuando hay grandes lluvias (Quebrada Shimbaico), muestreo de 1000 m cuadrada en subparcelas de 50 x 2 m; individuos iguales ó mayores que 2.5 cm de dimetro. Transecto No. 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-73.5","-4.16666","150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","433",NA
"628","2014-04-04 05:45:00-03","MO","MOBOT","407104","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 15723","1990","12",NA,"South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, vegetación sobre suelo arcillo-arenoso, con dominancia de arena blanca, en las elevaciones del terreno y de arcilla en los declives, estrato inferior sin dominancia observándose Lepidocaryum tessmannii y Scheelea morenii; buen drenaje, pequeñas ondulaciones del terreno. Levantamiento florístico de la parcela Y de 1 ha. de 500 X 20 m., correspondiente al inventario de 25 has. SUBPARCELA No. 20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Timana (1992) MO","-73.5","-4.16666","150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","273",NA
"629","2008-05-27 22:02:00-03","MO","MOBOT","407225","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","William Pariona|A. Sebastián","Pariona 38","1986","6","26","South America","Peru","Pasco","Oxapampa","Trees of the Palcazu Valley Distrito Iscozacín.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-75.3","-10.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","86-11",NA
"630","2014-04-04 05:45:00-03","MO","MOBOT","407230","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9574","1987","9","14","South America","Peru","Loreto","Requena","Saquena. Jenaro Herrera. Bosque primario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington (K)","-73.75","-4.83333","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","87-39",NA
"631","2008-07-07 10:56:00-03","MO","MOBOT","407332","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","William Pariona|I. Pedro","Pariona 1020","1986","10","15","South America","Peru","Pasco","Oxapampa","Trees of the Palcazu Valley Distrito Iscozacín.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-75.3","-10.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","86-37",NA
"632","2014-04-04 05:45:00-03","MO","MOBOT","407403","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 10074","1987","11","16","South America","Peru","Loreto","Requena","Saquena. Jenaro Herrera. Bosque primario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington (K)","-73.75","-4.83333","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","87-58",NA
"633","2008-05-27 22:02:00-03","MO","MOBOT","407671","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Alwyn H. Gentry|et al.","Gentry 68918","1989","12","17","South America","Peru","Madre de Dios","Tambopata","Cusco Amazónico, 15 km ENE of Puerto Maldonado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","M. Timana (CUZ)","-69.08333","-12.58333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","407",NA
"634","2014-04-04 05:45:00-03","MO","MOBOT","407811","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 10353","1988","1","11","South America","Peru","Loreto","Loreto","Nauta, carretera Nauta-Dtto. Iquitos. Bosque primario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Ronald Liesner","-73.58333","-4.48333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","4",NA
"635","2008-05-27 22:02:00-03","MO","MOBOT","408137","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","John James Pipoly, III|et al.","Pipoly 14577","1991","3","5","South America","Peru","Loreto","Maynas","Región de Amazonas, Dtto. Las Amazonas. Explornapo Camp. Subparcelas # 18-22. Inventario MacArthur; cerca de Sucusari, a lo largo del río Napo. Bosque en terra firme. PARCELA Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Timana (1992) MO","-72.91666","-3.33333","100.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","43",NA
"636","2014-04-04 05:45:00-03","MO","MOBOT","408501","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 16477","1991","5","25","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque inundable solo con agua de escorrentia (Quebrada Brashico). Muestreo de 1000 m2, en subparcelas de 50 m X 2 m. Individuos >|_ de 2.5 cm de diámetro. TRANSECTO No. 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Timana (1992) MO","-73.5","-4.16666","150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","304",NA
"637","2008-05-27 22:02:00-03","MO","MOBOT","3311643","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Calvin R. Sperling","Sperling 5964","1982","6","7","South America","Brazil","Pará",NA,"AMZA camp 3-Alfa. Steep forested slopes on ridgetop above camp, selectively cut for lumber.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington","-50.55","-5.8","475.00000000","525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2008-05-27 22:02:00-03","MO","MOBOT","3430778","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Cornelis C. Berg","Berg 549","1977","10","15","South America","Brazil","Pará",NA,"Serra dos Carajás, Serra Norte, 5 km NE of AMZA Exploration Camp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington","-50","-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2011-10-24 04:58:00-02","MO","MOBOT","3311715","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","L.O. Adão Teixeira","Teixeira 865","1982","5","29","South America","Brazil","Rondônia",NA,"Mun de Santa Barbara, Rodovia BR 364, km 120. 12 km W da Sede da Mineração. Mata na beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Pennington","-63.11666","-9.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2014-04-08 05:36:00-03","MO","MOBOT","3299685","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Ghillean T. Prance|Ieda L. do Amaral|John James Pipoly, III|Milton G. da Silva|Aldaléa S. Tavares|C.D.A. da Mota","Prance 28690","1984","1","31","South America","Brazil","Roraima",NA,"Perimetral Norte Highway, 45 km W of Caracarai, Fazenda Repartimento, Rio Repartimento do Ajarani. Varzea forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Pennington","-61.46666","2.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2014-11-15 05:40:00-02","MO","MOBOT","1351616","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Nigel Pitman|Gorky Villa|Robyn J. Burnham","Pitman 4835","1998","10","22","South America","Ecuador","Napo","Orellana","Tiputini Biodiversity Station. Terra firme forest in the vicinity of the canopy walkway.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","N. Pitman","-76.16666","-0.63333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2008-05-27 22:02:00-03","MO","MOBOT","1591522","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Richard E. Schultes|George A. Black","Schultes 8353",NA,NA,NA,"South America","Colombia","Amazonas",NA,"Trapecio Amazonico, Loretoyacu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Pennington, Fl.Neotrop. 52:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2008-10-07 03:32:00-03","MO","MOBOT","1591523","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Elbert L. Little|Ruby Little","Little 8410",NA,NA,NA,"South America","Colombia","Meta","Puerto Lopez","Puerto Lopez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Pennington, Fl.Neotrop. 52:298","-72.955307","4.098556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2013-10-05 06:32:00-03","MO","MOBOT","1819786","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Gerrit Davidse|Ángel C. González","Davidse 13529","1977","6","1","South America","Venezuela","Miranda",NA,"Distrito Páez; drainage of the Rín Guapo, Cerro Riberóon between Ríno Guapo and Río Chiquito, 44.5 km directly (in a straight line) SE of Caucagua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington","-66.01666","10.08333","200.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1276",NA
"645","2013-10-05 06:33:00-03","MO","MOBOT","1824828","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Gerrit Davidse|Ángel C. González","Davidse 12135A","1977","4","25","South America","Venezuela","Apure",NA,"Distrito San Fernando; between the bank of the Río Orinoco, opposite Isla Peladura, and the lagunas ca. 1 km inland. Evergreen gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington","-66.85","7.25","35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1252",NA
"646","2013-10-05 06:33:00-03","MO","MOBOT","1827606","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Gerrit Davidse|Ángel C. González","Davidse 13149","1977","5","13","South America","Venezuela","Apure",NA,"Distrito San Fernando; north bank of the Río Orinoco north of Isla Urbana and Isla Catarrosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata",NA,"-66.91666","7.2","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1271",NA
"647","2008-05-27 22:02:00-03","MO","MOBOT","1971091","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Boris A. Krukoff","Krukoff 1447","1931","11",NA,"South America","Brazil","Mato Grosso",NA,"Near Tabajara, upper Machado River region. On varzia land, river-shore.",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"reticulata","T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2009-10-21 21:48:00-02","MO","MOBOT","3243630","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115320","1977","10","24","South America","Venezuela","Delta Amacuro",NA,"Depto Tucupita: Cano Jota-Sabuca, between Laguna del Consejo and Caño Mariusa, N of Rio Grande of Rio Orinoco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-61.96666","8.71666","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2013-08-23 04:12:00-03","MO","MOBOT","3269664","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","W. Wayt Thomas|C.D.A. da Mota|E. Fiuza Lima","Thomas 5068","1986","6","13","South America","Brazil","Rondônia",NA,"Porto Velho: Represa Samuel: forest at end of right dike road, ca. 1 km N of campinarana. Undulating terra firme forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington","-63.21666","-9.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2008-05-27 22:02:00-03","MO","MOBOT","3300323","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","A.S. Silva|Cornelis C. Berg|Bruce W. Nelson|Andrew J. Henderson|R.P. Bahia|M.R. dos Santos","Silva AS159","1977","10","23","South America","Brazil","Pará",NA,"Jacundá, 3 km towards Jatobal; area to be flooded by Tucuruí dam, Pará. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2008-05-27 22:02:00-03","MO","MOBOT","3300331","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Cornelis C. Berg|A.S. Silva|Bruce W. Nelson|Andrew J. Henderson|R.P. Bahia|M.R. dos Santos","Berg BG710","1977","10","26","South America","Brazil","Pará",NA,"Tucuruí dam area, Rio Tocantins. Ca. 3 km NE of Repartimento (ca. 140 km on the road Marabá-Altamira). Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2008-05-27 22:02:00-03","MO","MOBOT","3300594","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","C.A. Cid Ferreira","Cid Ferreira 7224","1986","4","26","South America","Brazil",NA,NA,"Mun. Limoeiro, AM. Est. Ecológica do Juamí-Japurá. Rio Japurá margem direita abaixo da confluência com Rio Puruê. Mata de várzea, solo argilo-arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington","-67","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2008-05-27 22:02:00-03","MO","MOBOT","3311769","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","M. Silva","Silva 2418","1969","8","28","South America","Brazil","Pará",NA,"Santarem, km 35 da estrada do Palhão, arredores do Acampamento do Igarapé Curupira, mata, terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2008-05-27 22:02:00-03","MO","MOBOT","3311941","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Ghillean T. Prance","Prance 13599","1971","2","10","South America","Brazil","Roraima",NA,"Between Botamatatedi & Maitá. Forest on terra firme. Indian trail from Surucucu to Uaicá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Pennington","-63.18333","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2009-04-13 16:29:00-03","MO","MOBOT","3380024","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Elias Meneces","Meneces 738","1978","6","26","South America","Bolivia","Pando","Nicolas Suarez","Km. 35 Candelaria e Extrema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","R. Liesner (MO)",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"656","2011-02-24 12:18:00-03","MO","MOBOT","3399908","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Douglas C. Daly|et al.","Daly 6020","1989","5","17","South America","Colombia","Valle del Cauca","Buenaventura","Correg. Bajo Calima, vereda San Isidro, km 39 of road to Bahia Malaga../Disturbed pluvial forest on dissected terrain.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington","-76.96666","4.03333","30.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2014-10-29 11:37:00-02","MO","MOBOT","3417467","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","W. Egler","Egler 46544","1961","8","20","South America","Brazil","Amapá",NA,"Cachoeira Mucuru, in Para.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata",NA,"-53.1333333","0.5333333","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"658","2011-10-29 20:40:00-02","MO","MOBOT","3420785","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Ghillean T. Prance|et al.","Prance 13599","1971","2","10","South America","Brazil","Roraima",NA,"Between Botamatatedi & Maita. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2013-07-29 13:48:00-03","MO","MOBOT","3452303","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 19941","1975","6","27","South America","Peru","Loreto","Loreto","Dtto. Iquitos. Rio Nanay, Zunicocha, above Bellavista, innundated margin, caymitillo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"660","2018-08-21 10:42:00-03","MO","MOBOT","3466130","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Boris A. Krukoff","Krukoff 6704","1934","10","12","South America","Brazil","Amazonas",NA,"Mun. Humayta, near Livramento, on Rio Livramento. On varzea land.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Teguh (CANB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"661","2014-04-04 05:45:00-03","MO","MOBOT","404645","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Alwyn H. Gentry|Rodolfo Vásquez|Peggy Stern|M. Horna","Gentry 43807","1983","8","29","South America","Peru","Loreto","Maynas","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo. Seasonally inundated tahuampa forest. Transect 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington (K)","-72.83333","-3.46666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","83-242",NA
"662","2016-10-13 05:56:00-03","MO","MOBOT","405040","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","David A. Neill|Daniel Rubio","Neill 9004","1989","5","4","South America","Ecuador","Pastaza",NA,"Vía Auca, 115 km S of Coca, near Río Tigüino. Entrance road to PETRO-CANADA oil well site; km 4-5 of new road. Tropical Moist Forest. Primary forest; trees felled for road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington, 1990 (K)","-76.91666","-1.25","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","89-16",NA
"663","2008-05-27 22:02:00-03","MO","MOBOT","405258","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Martín E. Timaná|Nestor Jaramillo","Timaná 2728","1991","10","22","South America","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la trocha B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","M. Timana (CUZ)","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","119",NA
"664","2008-07-07 10:56:00-03","MO","MOBOT","405581","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Martín E. Timaná","Timaná 2323","1991","9","24","South America","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Plantas colectadas en el claro del albergue.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","M. Timana (CUZ)","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","101",NA
"665","2008-05-27 22:02:00-03","MO","MOBOT","405770","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Martín E. Timaná|Nestor Jaramillo","Timaná 3176","1991","11","13","South America","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la quebrada Gamitana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","133",NA
"666","2008-05-27 22:02:00-03","MO","MOBOT","405778","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Martín E. Timaná|Nestor Jaramillo","Timaná 3179","1991","11","13","South America","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la quebrada Gamitana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","133",NA
"667","2008-05-27 22:02:00-03","MO","MOBOT","405798","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Martín E. Timaná|Nestor Jaramillo","Timaná 3183","1991","11","13","South America","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la quebrada Gamitana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","133",NA
