"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"43","2020-09-02 16:30:46-03","Cenargen","CEN","46386","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","T. B. Cavalcanti","Renato de Mello-Silva","2151","2003","02","05",NA,"Brasil","BA","MORRO DO CHAPEU","Alto do Morro do Chapéu, 6,7 km da estrada Morro do Chapéu - Utiga, próximo à torre repetidora de tv.","-41.1561012268066","-11.5500001907349","Exsicatas","Na base de afloramentos rochosos. Hipanto grená. Toda planta resinosa. Pétalas lilás. Doação da Universidade de São Paulo - Herbário SPF.","CEN00046386","CEN00046386","1210","1210","2003","03","98143","auto","-4120750.0","-1159139.0",NA,NA,NA,NA,NA,"1",NA,NA
"44","2020-09-02 16:30:46-03","Cenargen","CEN","18654","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","M. G. Facco","María Mercedes Arbo","5376","1992","11","28",NA,"Brasil","BA","MORRO DO CHAPEU","Morro al Sur de Morro do Chapéu.","-41.1561012268066","-11.5500001907349","Exsicatas","Hojas coriaceas, apice punzantes. Hipanto amarillento, dorso vinaceo, corola fucsia. Doação do Instituto de Botânica del Nordeste CTES. En colaboracion con IBUSP, Univ. de São Paulo (SPF). Viaje subsidiado por National Geographic Society.","CEN00018654","CEN00018654","1100","1100","2017","02","98143","auto","-4121667.0","-1158333.0",NA,NA,NA,NA,NA,"1",NA,NA
"45","2020-09-02 16:30:46-03","Cenargen","CEN","100497","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","L. M. Brauner","Laiana Moraes Brauner","34","2016","05","12",NA,"Brasil","BA","MORRO DO CHAPEU","Estrada Morro do Chapéu - Jacobina, beira da estrada BA - 131.","-41.152222","-11.531944","Unicata","Folha séssil, cordada, oposta cruzada.","CEN00100497","CEN00100497",NA,NA,"2016","05",NA,NA,"-41.152222","-11.531944",NA,NA,NA,NA,NA,"1",NA,NA
"46","2020-09-02 16:30:46-03","Cenargen","CEN","112180","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham",NA,"Marlon Garlet Facco","483","2016","08","07",NA,"Brasil","BA","MORRO DO CHAPEU","Morro das Antenas (Morrão), próximo à antena, caminho no interior do mato.","-41.208888","-11.590277","Exsicatas",NA,"CEN00112180","CEN00112180",NA,NA,NA,NA,NA,NA,"-41.208888","-11.590277",NA,NA,NA,NA,NA,"4",NA,NA
"47","2020-09-02 16:30:46-03","Cenargen","CEN","13174","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","357","1989","03","01",NA,"Brasil","BA","MORRO DO CHAPEU","Morro do Chapéu - Bonito, km 12.","-41.25","-11.616666","Exsicatas","Corola fortemente zigomorfa com as 2 pétalas dorsais eretas e bem afastadas das 4 ventrais. Anteras amarelas. Guias-de-néctar brancas. Hipanto vinho no dorso esverdeado ventralmente. Flores muito viscosas.","CEN00013174","CEN00013174","970","970","2003","03",NA,NA,"-41.25","-11.616666",NA,NA,NA,NA,NA,"5",NA,NA
"48","2020-09-02 16:30:46-03","Cenargen","CEN","13176","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","M. G. Facco","Taciana Barbosa Cavalcanti","360","1989","03","01",NA,"Brasil","BA","MORRO DO CHAPEU","Morro da antena, entrada pela estrada para Wagner.","-41.266666","-11.383333","Exsicatas","Guias-de-néctar brancas.","CEN00013176","CEN00013176","1190","1190","2017","02",NA,NA,"-41.266666","-11.383333",NA,NA,NA,NA,NA,"5",NA,NA
"49","2020-09-02 16:30:46-03","Cenargen","CEN","13182","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","M. G. Facco","Taciana Barbosa Cavalcanti","366","1989","03","01",NA,"Brasil","BA","MORRO DO CHAPEU","Morro do Chapéu - Piritiba, km 8.","-41.1","-11.583333","Exsicatas",NA,"CEN00013182","CEN00013182","870","870","2017","02",NA,NA,"-41.1","-11.583333",NA,NA,NA,NA,NA,"5",NA,NA
"50","2020-09-02 16:30:46-03","Cenargen","CEN","51487","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","T. B. Cavalcanti","Vinícius Castro Souza","26395","2001","07","18",NA,"Brasil","BA","MORRO DO CHAPEU","Estrada para Urtiga, ca. 5 Km de Morro do Chapéu.","-41.163333","-11.5975","Exsicatas","Hipanto verde com estrias vinho; pétalas rosa-forte. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (74646). Piracicaba.","CEN00051487","CEN00051487","1000","1000","2003",NA,NA,NA,"-41.163333","-11.5975",NA,NA,NA,NA,NA,"1",NA,NA
"51","2020-09-02 16:30:46-03","Cenargen","CEN","62517","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham",NA,"F. R. Nonato","959","2001","08","04",NA,"Brasil","BA","MORRO DO CHAPEU","Estrada para Morrão.","-41.191944","-11.584166","Exsicatas","Folhas coriáceas concolores. Flores com tubo da corola vináceo, pétalas pink, estames amarelos. Frutos imaturos vináceos. Doação da Universidade Estadual de Feira de Santana - Herbário HUEFS (55704). Feira de Santana - Bahia.","CEN00062517","CEN00062517","1144","1144",NA,NA,NA,NA,"-41.191944","-11.584166",NA,NA,NA,NA,NA,"1",NA,NA
"52","2020-09-02 16:30:46-03","Cenargen","CEN","65296","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","T. B. Cavalcanti","José Floriano Barêa Pastore","1926","2007","04","09",NA,"Brasil","BA","MORRO DO CHAPEU","Estrada de chão para Morrão.","-41.200555","-11.586111","Exsicatas","Herbário HUEFS - HUEFS nº 119621.","CEN00065296","CEN00065296","1139","1139","2008","03",NA,NA,"-41.200555","-11.586111",NA,NA,NA,NA,NA,"1",NA,NA
"53","2020-09-02 16:30:46-03","Cenargen","CEN","65317","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","T. B. Cavalcanti","Efigênia de Melo","4813","2007","06","29",NA,"Brasil","BA","MORRO DO CHAPEU","Fazenda Guariba.","-41.193888","-11.438055","Exsicatas","Com xilopódio. Folhas coriáceas. Flores com cálice lilás escuro. Corola lilás. anteras amarela pálidas.&nf;Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (121910). Feira de Santana - Bahia.","CEN00065317","CEN00065317","1056","1056","2008","03",NA,NA,"-41.193888","-11.438055",NA,NA,NA,NA,NA,"1",NA,NA
"54","2020-09-02 16:30:46-03","Cenargen","CEN","19137","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","M. G. Facco","André Marcio Araújo Amorim - RB","1049","1993","02","22",NA,"Brasil","BA","MORRO DO CHAPEU","Estrada para o morro da torre de transmissão, ca. de 10 km a partir da sede do município.","-41.1561012268066","-11.5500001907349","Exsicatas","Folhas verdes concolores. Flores com cálice vináceo, corola lilás vistosa. Flores muito viscosas. Doação do Herbário Centro de Pesquisas do Cacau - CEPEC. Plantas da Bahia.","CEN00019137","CEN00019137","1100","1100","2017","02","98143","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"55","2020-09-02 16:30:46-03","Cenargen","CEN","34171","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham",NA,"Taciana Barbosa Cavalcanti","2480","1999","01","12",NA,"Brasil","BA","MORRO DO CHAPEU","Estrada Utinga - Morro do Chapéu, ca. 10 km de Morro do Chapéu, do lado esquerdo da estrada.","-41.1561012268066","-11.5500001907349","Exsicatas","Caule viscoso. Folhas côncavas e ascendentes a patentes, opostas a 3-verticiladas, fortemente ciliadas, não viscosas. Tubo floral reto e vináceo. Toda a inflorescência viscosa. Pétalas dorsais menores e mais curtas que as ventrais. Lilases e rosa-arroxeadas. Sementes verdes a enegrecidas.","CEN00034171","CEN00034171",NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"56","2020-09-02 16:30:46-03","Cenargen","CEN","46597","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","T. B. Cavalcanti","Efigênia de Melo","3353","2001","04","20",NA,"Brasil","BA","MORRO DO CHAPEU","Proximidades da Cachoeira do Ferro Doido.","-41.1561012268066","-11.5500001907349","Exsicatas","Cálice com estrias vináceas. Frutos maduros abertos por uma fenda longitudinal expondo a semente verde. Corola vinácea. Material tratado com álcool comercial. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS. Feira de Santana - Bahia.","CEN00046597","CEN00046597","820","820","2002","08","98143","auto","-4099389.0","-1162528.0",NA,NA,NA,NA,NA,"1",NA,NA
"57","2020-09-02 16:30:46-03","Cenargen","CEN","27359","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.Graham","T. B. Cavalcanti","Maria das Graças Lapa Wanderley",NA,"1985","09","25",NA,"Brasil","BA","UTINGA","4 km de Morro do Chapéu. Baixada brejosa em lugares arenosos mas seco.","-41.0943984985352","-12.0817003250122","Exsicatas","Folhas duras verdes claro. Cálice glânduloso verde ligerado a vermelho. Doação do Instituto de Botânica - SP. São Paulo.","CEN00027359","CEN00027359",NA,NA,"2003","03","24937","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"58","2019-11-13 11:23:52-03","USP","SPF","85626","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) S.A.Graham & T.B.Cavalc.","Cavalcanti, TB","Freire-Fierro, A","1743","1990","10","03",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.033333","-11.1",NA,NA,"SPF00085626",NA,NA,NA,"1999","03",NA,NA,"-41.033333","-11.1",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-13 11:23:52-03","USP","SPF","127099","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) S.A.Graham & T.B.Cavalc.","Cavalcanti, TB","Harley, RM","PCD5951","1997","03","02",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.207222","-11.590556",NA,NA,"SPF00127099",NA,"1151","1151","1999","03",NA,NA,"-41.207222","-11.590556",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-13 11:23:52-03","USP","SPF","156029","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) S.A.Graham & T.B.Cavalc.","Cavalcanti, TB","Mello-Silva, R","2151","2003","02","05",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.2075","-11.591389",NA,NA,"SPF00156029",NA,"1210","1210","2003","03",NA,NA,"-41.2075","-11.591389",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-13 11:23:52-03","USP","SPF","201419","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) S.A.Graham & T.B.Cavalc.","Cavalcanti, TB","Santos, MF","648","2011","02","12",NA,"Brasil","Minas Gerais","Botumirim","Estrada Botumirim - povoado de Canta Galo - Várzea da Estiva.","-43.08525","-17.141833",NA,NA,"SPF00201419",NA,NA,NA,"2015",NA,NA,NA,"-43.08525","-17.141833",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-13 11:23:59-03","USP","SPF","76911","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","sessilifolia","Cuphea sessilifolia bahiensis","Lourteig","Cavalcanti, TB","Arbo, MM","5376","1992","11","28",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.216667","-11.583333",NA,NA,"SPF00076911",NA,"1100","1100","1993","03",NA,NA,"-41.216667","-11.583333",NA,NA,"bahiensis",NA,NA,NA,NA,NA
"63","2019-11-13 11:23:59-03","USP","SPF","94195","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","sessilifolia","Cuphea sessilifolia bahiensis","Lourteig","Cavalcanti, TB","Cavalcanti, TB","366","1989","03","01",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,"SPF00094195",NA,"870","870","1989","03","98143","auto",NA,NA,NA,NA,"bahiensis",NA,NA,NA,NA,NA
"64","2019-11-13 11:23:59-03","USP","SPF","17958","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","sessilifolia","Cuphea sessilifolia bahiensis","Lourteig","Cavalcanti, TB","Furlan, A","CFCR299","1980","11","30",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,"SPF00017958",NA,"1220","1220","1989","06","98143","auto",NA,NA,NA,NA,"bahiensis",NA,NA,NA,NA,NA
"65","2019-11-13 11:23:59-03","USP","SPF","94180","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","sessilifolia","Cuphea sessilifolia bahiensis","Lourteig","Cavalcanti, TB","Cavalcanti, TB","360","1989","03","01",NA,"Brasil","Bahia","Morro do Chapéu","Morro da Antena","-41.1561012268066","-11.5500001907349",NA,NA,"SPF00094180",NA,"1190","1190","1989","03","98143","auto",NA,NA,NA,NA,"bahiensis",NA,NA,NA,NA,NA
"66","2019-10-07 09:33:51-03","UEFS","HUEFS","233243","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.Lacerda","Azevêdo-Gonçalves, C.F.de",NA,"2007","08","23",NA,"Brasil","Bahia","Piatã","Gerais da Pedra Branca, área da empresa Bagisa.","-41.7728004455566","-13.1519002914429",NA,NA,"HUEFS0233243","HUEFS0233243 HUEFS0233243_e1",NA,NA,"2018","11","41184","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"67","2019-10-07 09:33:51-03","UEFS","HUEFS","233223","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.Lacerda","Azevêdo-Gonçalves, C.F.de",NA,"2007","08","23",NA,"Brasil","Bahia","Piatã","Gerais da Pedra Branca, área da empresa Bagisa.","-41.7728004455566","-13.1519002914429",NA,NA,"HUEFS0233223","HUEFS0233223 HUEFS0233223_e1",NA,NA,"2018","11","41184","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"68","2019-10-07 09:33:51-03","UEFS","HUEFS","210372","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","E.Melo","Marinho, L.C.","916","2014","10","14",NA,"Brasil","Bahia","Morro do Chapéu","Morrão da antena.","-41","-11.166667",NA,NA,"HUEFS0210372",NA,NA,NA,"2015","01",NA,NA,"41W0'","11S10'",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"69","2019-10-07 09:33:51-03","UEFS","HUEFS","106658","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","E.Melo","Santos, A.K.A.","714","2006","01","28",NA,"Brasil","Bahia","Morro do Chapéu","Morrão, no alto do morro lado direito da trilha.","-41.208889","-11.587222",NA,NA,"HUEFS0106658","HUEFS0106658","1225","1225","2015","01",NA,NA,"41W12'32''","11S35'14''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"70","2019-10-07 09:33:51-03","UEFS","HUEFS","119621","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.B.Cavalcanti","Pastore, J.F.B.","1926","2007","05","05",NA,"Brasil","Bahia","Morro do Chapéu","Estrada de chão para Morrão.","-41.200556","-11.586111",NA,"Cerrado, influência de caatinga.","HUEFS0119621","HUEFS0119621","1139","1139","2008","03",NA,NA,"41W12'2''","11S35'10''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"71","2019-10-07 09:33:51-03","UEFS","HUEFS","121916","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.B.Cavalcanti","Melo, E.","4813","2007","06","29",NA,"Brasil","Bahia","Morro do Chapéu","Fazenda Guariba; nascentes do Rio Salitre.","-41.193889","-11.438056",NA,NA,"HUEFS0121916","HUEFS0121916","1056","1056","2008","03",NA,NA,"41W11'38''","11S26'17''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"72","2019-10-07 09:33:51-03","UEFS","HUEFS","128803","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham",NA,"Queiroz, L.P.de","13279","2007","10","07",NA,"Brasil","Bahia","Morro do Chapéu","Estrada para o Morrão, entrando ca. 1,0Km na estrada para Utinga.","-40.983333","-11.616667",NA,"Cerrado. Solo arenoso.","HUEFS0128803","HUEFS0128803",NA,NA,NA,NA,NA,NA,"40W59'","11S37'",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"73","2019-10-07 09:33:51-03","UEFS","HUEFS","134920","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","E.Melo","Silva, F.B.L.","121","2008","02","02",NA,"Brasil","Bahia","Morro do Chapéu","Fazenda Sarabando.","-41.079722","-11.6175",NA,"Cerrado.","HUEFS0134920","HUEFS0134920","953","953","2015","01",NA,NA,"41W4'47''","11S37'3''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"74","2019-10-07 09:33:51-03","UEFS","HUEFS","139645","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","E.Melo","Bastos, C.A.","261","2008","09","18",NA,"Brasil","Bahia","Morro do Chapéu","Morrão, ao lado oposto às torres.","-41.207222","-11.591111",NA,"Campo rupestre.","HUEFS0139645",NA,"1271","1271","2015","01",NA,NA,"41W12'26''","11S35'28''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"75","2019-10-07 09:33:51-03","UEFS","HUEFS","15557","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","A.C.Mota","Arbo, M.M.","5376","1992","11","28",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.216667","-11.583333",NA,NA,"HUEFS0015557","HUEFS0015557","1100","1100","2008","07",NA,NA,"41W13'","11S35'",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"76","2019-10-07 09:33:51-03","UEFS","HUEFS","208878","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","M.G.Facco","Roque, N.","3900","2013","02","23",NA,"Brasil","Bahia","Morro do Chapéu","Estrada Real.","-41.000833","-11.628333",NA,"Cerrado.","HUEFS0208878",NA,"976","976","2016","11",NA,NA,"41W0'3''","11S37'42''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"77","2019-10-07 09:33:51-03","UEFS","HUEFS","226661","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.Lacerda","Mascarenhas, A.A.S.","178","2016","10","12",NA,"Brasil","Bahia","Morro do Chapéu","Tabuleiro do Tigre, 9 Km depois do morro, na estrada para Utinga, lado direito da rodovia, no areal.","-41.1625","-11.599167",NA,NA,"HUEFS0226661","HUEFS0226661 HUEFS0226661_e1","1093","1093","2018","11",NA,NA,"41W9'45''","11S35'57''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"78","2019-10-07 09:33:51-03","UEFS","HUEFS","68791","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.B.Cavalcanti","Moraes, M.V.","549","2002","10","10",NA,"Brasil","Bahia","Morro do Chapéu","Dunas.","-41.166667","-11.066667",NA,NA,"HUEFS0068791","HUEFS0068791",NA,NA,"2003","08",NA,NA,"41W10'","11S4'",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"79","2019-10-07 09:33:51-03","UEFS","HUEFS","250667","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis",NA,NA,"Kulkamp, J.","697","2018","12","19",NA,"Brasil","Bahia","Morro do Chapéu","Morrão-Antenas.","-41.208611","-11.591111",NA,"Caatinga arbórea-arbustiva aberta associada com campo rupestre.","HUEFS0250667","HUEFS0250667",NA,NA,NA,NA,NA,NA,"41W12'31''","11S35'28''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"80","2019-10-07 09:33:51-03","UEFS","HUEFS","35751","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","F.França & L.R.Senna","Miranda, E.B.","77","1999","02","07",NA,"Brasil","Bahia","Morro do Chapéu","Morrão.","-41.206667","-11.591111",NA,"Vegetação arbustiva em solo arenoso.","HUEFS0035751","HUEFS0035751","1250","1250","1999","05",NA,NA,"41W12'24''","11S35'28''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"81","2019-10-07 09:33:51-03","UEFS","HUEFS","42389","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham",NA,"Cavalcanti, T.B.","2480","1999","01","12",NA,"Brasil","Bahia",NA,"Estrada Utinga-Morro do Chapéu, ca. 10Km de Morro do Chapéu, do lado esquerdo da estrada.",NA,NA,NA,"Cerrado. Relevo montanhoso. Solo arenoso.","HUEFS0042389","HUEFS0042389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"82","2019-10-07 09:33:51-03","UEFS","HUEFS","4259","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.B.Cavalcanti","Noblick, L.R.","3478","1984","11","16",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.15","-11.55",NA,NA,"HUEFS0004259","HUEFS0004259",NA,NA,"2003","03",NA,NA,"41W9'","11S33'",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"83","2019-10-07 09:33:51-03","UEFS","HUEFS","53415","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","A.C.Mota","Melo, E.","3353","2001","04","20",NA,"Brasil","Bahia","Morro do Chapéu","Proximidades da Cachoeira do Ferro Doido.","-40.993889","-11.625278",NA,"Vegetação savanóide em solo arenoso.","HUEFS0053415","HUEFS0053415","820","820","2008","07",NA,NA,"40W59'38''","11S37'31''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"84","2019-10-07 09:33:51-03","UEFS","HUEFS","55704","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.B.Cavalcanti","Nonato, F.R.","959","2001","08","04",NA,"Brasil","Bahia","Morro do Chapéu","Entrada para Morrão.","-41.191944","-11.584167",NA,"Caatinga.","HUEFS0055704","HUEFS0055704","1144","1144","2003","08",NA,NA,"41W11'31''","11S35'3''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"85","2019-10-07 09:33:51-03","UEFS","HUEFS","59092","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","A.C.Mota","Correia, C.","98","2002","04","04",NA,"Brasil","Bahia","Morro do Chapéu","Estrada para o Morrão.","-41.186389","-11.566667",NA,NA,"HUEFS0059092","HUEFS0059092","1123","1123","2008","07",NA,NA,"41W11'11''","11S34'0''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"86","2019-10-07 09:33:51-03","UEFS","HUEFS","63373","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.B.Cavalcanti","Harley, R.M.","PCD5951","1997","03","02",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.207222","-11.590556",NA,NA,"HUEFS0063373","HUEFS0063373","1340","1340","2003","08",NA,NA,"41W12'26''","11S35'26''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"87","2019-10-07 09:33:51-03","UEFS","HUEFS","68417","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.B.Cavalcanti","Rapini, A.","948","2002","12","02",NA,"Brasil","Bahia","Morro do Chapéu","Topo do Morro do Chapéu (Morrão).","-41.2","-11.6",NA,NA,"HUEFS0068417","HUEFS0068417","1290","1290","2003","08",NA,NA,"41W12'","11S36'",NA,"Rosanae",NA,NA,NA,NA,NA,NA
